"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"153","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1149683","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Hollowell T; Hinds W","Southern America","Guyana",NA,NA,"Burned Avicennia swamp. Near mangrove monitoring plot 4.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1149683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1149683","2001","10","27","Guyana. Barima-Waini Region. Waini Peninsula, Behind Almond Beach Marine Turtle Monitoring camp, near plot 4.",NA,"Lamiales",NA,"(L.) L.","Hollowell T",NA,"Barima-Waini",NA,"-59.755556","8.396667","NL-U1149683",NA,NA,NA,NA,NA,"2002","05","01","-59.755556","8.396667","Magnoliopsidae","U 0248780",NA,NA,NA
"154","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1149685","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Prévost M-F","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1149685 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1149685","2000","11","13",NA,NA,"Lamiales",NA,"(L.) L.","Prévost M-F",NA,NA,NA,"-52.316667","4.933333","NL-U1149685",NA,NA,NA,NA,NA,NA,NA,NA,"-52.316667","4.933333","Magnoliopsidae","U 0081093",NA,NA,NA
"155","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1149701","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Prance GT; Prance AE","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1149701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1149701","1971","08","26","State of Para, Salinopolis, area flooded by saline tide.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,NA,NA,"NL-U1149701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"156","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1149704","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Fróes RL; Krukoff BA","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1149704 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1149704","1932","08","16","Praia do Murcego, State of Maranhao: Maracassumé River Region.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,NA,NA,"NL-U1149704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"157","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1149705","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Black GA","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1149705 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1149705","1948","09","12","Amazonia, Estado do Pará, 'Siriuba' Soure, Ilha de Marajo, caporito de campo em caembo.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,NA,NA,"NL-U1149705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"158","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151245","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Maas PJM; Maas-van de Kamer H","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151245 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151245","1995","03","03","Isla La Margarita. La Restinga.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,NA,NA,"NL-U1151245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"159","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151246","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Avicennia forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151246 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151246","1966","05","13","South Coast of Peninsula de Paria, near Yaguaraparo, small arm of Boca de Cumana.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.833333","10.55","NL-U1151246",NA,NA,NA,NA,NA,NA,NA,NA,"-62.833333","10.55","Magnoliopsidae",NA,NA,NA,NA
"160","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151247","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Drake E","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151247 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151247","1893","01","01","Maracaibo, Mocquerys.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,NA,NA,"NL-U1151247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"161","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151249","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Steyermark JA; Manara BJ","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151249 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151249","1974","08","28","Estado Falcon: Distrito Silva: Cato Sal, NE de Chichiriviche.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,"-68.25","10.966667","NL-U1151249",NA,NA,NA,NA,NA,NA,NA,NA,"-68.25","10.966667","Magnoliopsidae",NA,NA,NA,NA
"162","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151252","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Karstedt P","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151252 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151252","1967","08","02","Estado Zulia, road to Station Mara ca. 3km from the shore of Rio Limón.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,"-71.833333","11.033333","NL-U1151252",NA,NA,NA,NA,NA,NA,NA,NA,"-71.833333","11.033333","Magnoliopsidae",NA,NA,NA,NA
"163","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151253","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Wessels Boer JG","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151253 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151253","1967","05","21","Estado Monagas, Reserva Forestal de Guarapiche, near confluence of Caño Frances with Rio San Juan, within the reach of saline water, at least during high tides.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,"-62.75","10.083333","NL-U1151253",NA,NA,NA,NA,NA,NA,NA,NA,"-62.75","10.083333","Magnoliopsidae",NA,NA,NA,NA
"164","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151254","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Wessels Boer JG","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151254 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151254","1967","05","24","Estado Monagas, Rio San Juan, a few km downstream from the confluence with Caño Francés, within the reach of almost pure seawater, atleast during high tides.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,"-62.7","10.116667","NL-U1151254",NA,NA,NA,NA,NA,NA,NA,NA,"-62.7","10.116667","Magnoliopsidae",NA,NA,NA,NA
"165","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151257","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Wessels Boer JG","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151257 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151257","1967","06","02","Estado Sucre, Peninsula de Paria, near Yaguarapara at the seashore within the rach of pure seawater.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,"-62.766667","10.616667","NL-U1151257",NA,NA,NA,NA,NA,NA,NA,NA,"-62.766667","10.616667","Magnoliopsidae",NA,NA,NA,NA
"166","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151258","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Atehortúa L; et al.","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151258","1989","02","14","Municipios de Manaure-Riohacha: Pqueño oasis en la vía Manaure-Musichi, me-T.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,"-72.416667","11.416667","NL-U1151258",NA,NA,NA,NA,NA,NA,NA,NA,"-72.416667","11.416667","Magnoliopsidae",NA,NA,NA,NA
"167","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151259","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Wessels Boer JG","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151259 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151259","1967","05","24","Estado Monagas, Rio San Juan, a few km downstream from the confluence with Caño Frances, within the reach of almost pure seawater, at least during high tides.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,"-62.7","10.116667","NL-U1151259",NA,NA,NA,NA,NA,NA,NA,NA,"-62.7","10.116667","Magnoliopsidae",NA,NA,NA,NA
"168","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151260","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Wessels Boer JG","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151260 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151260","1967","05","24","Estado Monagas, Rio San Juan, a few km downstream from the confluence with Caño Frances, within the reach of almost pure seawater, at least during high tides.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,"-62.7","10.116667","NL-U1151260",NA,NA,NA,NA,NA,NA,NA,NA,"-62.7","10.116667","Magnoliopsidae",NA,NA,NA,NA
"169","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151265","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Colombia",NA,NA,"Forest flooded by sea water.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151265 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151265","1966","06","03","south border of Bahia de Buenaventura.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Valle del Cauca",NA,"-77.283333","3.566667","NL-U1151265",NA,NA,NA,NA,NA,NA,NA,NA,"-77.283333","3.566667","Magnoliopsidae",NA,NA,NA,NA
"170","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151268","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Smith HH","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151268 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151268","1898","02","01","PLANTS OF SANTA MARIA, UNITED STATES OF COLOMBIA.",NA,"Lamiales",NA,"(L.) L.",NA,NA,NA,NA,NA,NA,"NL-U1151268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"171","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151272","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Hollowell T","Southern America","Guyana",NA,NA,"Sand and shell substrate underlaid by mud, by lagoon near highest tide level.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151272 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151272","1997","06","16","Guyana. Barima-Waini Region. About 2 miles Northwest of Shell Beach camp, toward Waini Point turtle nesting area.",NA,"Lamiales",NA,"(L.) L.","Hollowell T",NA,"Barima-Waini",NA,"-59.773889","8.403056","NL-U1151272",NA,NA,NA,NA,NA,NA,NA,NA,"-59.773889","8.403056","Magnoliopsidae","U 0228597",NA,NA,NA
"172","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151273","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Hollowell T","Southern America","Guyana",NA,NA,"Burned and inundated Avicennia swamp, water surface covered with Lemna.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151273 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151273","1998","11","06","Guyana. Barima-Waini Region. Mangrove monitoring plot 4, directly behind Shell Beach Camp, c. 5 mi. southeast of Waini Point.",NA,"Lamiales",NA,"(L.) L.","Hollowell T",NA,"Barima-Waini",NA,"-59.754167","8.399722","NL-U1151273",NA,NA,NA,NA,NA,"2000","11","01","-59.754167","8.399722","Magnoliopsidae","U 0228598",NA,NA,NA
"173","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151263","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near edge of forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151263 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151263","1965","10","21","± 53km NE of Maturin, Left bank of San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333","NL-U1151263",NA,NA,NA,NA,NA,NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae",NA,NA,NA,NA
"174","2020-02-08 09:29:01-03","NBC","NL-BOTANY","WAG0341110","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near edge of forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0341110 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0341110","1965","10","21","± 53km NE of Maturin, Left bank of San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333","NL-WAG0341110",NA,NA,NA,NA,"isotype",NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae",NA,NA,NA,NA
"175","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U 0261710","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near edge of forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200261710 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0261710","1965","10","21","± 53km NE of Maturin, Left bank of San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae","Uw12218",NA,NA,NA
"176","2020-02-08 09:29:01-03","NBC","NL-BOTANY","WAG0371172","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near edge of forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0371172 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0371172","1965","10","21","± 53km NE of Maturin, Left bank of San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae",NA,NA,NA,NA
"177","2020-02-08 09:29:01-03","NBC","NL-BOTANY","WAG0341109","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near edge of forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0341109 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0341109","1965","10","21","± 53km NE of Maturin, Left bank of San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333","NL-WAG0341109",NA,NA,NA,NA,"isotype",NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae",NA,NA,NA,NA
"178","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151264","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near edge of forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151264","1965","10","21","± 53km NE of Maturin, Left bank of San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333","NL-U1151264",NA,NA,NA,NA,NA,NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae",NA,NA,NA,NA
"179","2020-02-08 09:29:01-03","NBC","NL-BOTANY","WAG.1358330","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near edge of forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1358330 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1358330","1965","10","21","± 53km NE of Maturin, Left bank of San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333","NL-WAG1358330",NA,NA,NA,NA,NA,NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae","WAG0341108",NA,NA,NA
"180","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U.1151269","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near the river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1151269 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1151269","1965","10","21","± 53km NE of Maturin, San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333","NL-U1151269",NA,NA,NA,NA,NA,NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae",NA,NA,NA,NA
"181","2020-02-08 09:29:01-03","NBC","NL-BOTANY","U 0261673","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near the river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200261673 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0261673","1965","10","21","± 53km NE of Maturin, San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae","Uw12216",NA,NA,NA
"182","2020-02-08 09:29:06-03","NBC","NL-BOTANY","WAG.1358332","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near the river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1358332 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1358332","1965","10","21","± 53km NE of Maturin, San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333","NL-WAG1358332",NA,NA,NA,NA,NA,NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae","WAG0341074",NA,NA,NA
"183","2020-02-08 09:29:01-03","NBC","NL-BOTANY","WAG.1358331","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near the river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1358331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1358331","1965","10","21","± 53km NE of Maturin, San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333","NL-WAG1358331",NA,NA,NA,NA,NA,NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae","WAG0341075",NA,NA,NA
"184","2020-02-08 09:29:01-03","NBC","NL-BOTANY","WAG0371171","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Mangrove, near the river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0371171 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0371171","1965","10","21","± 53km NE of Maturin, San Juan R. near confluence with Guarapiche R.",NA,"Lamiales",NA,"(L.) L.",NA,NA,"Sucre",NA,"-62.783333","10.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae",NA,NA,NA,NA
"185","2020-02-08 09:29:06-03","NBC","NL-BOTANY","WAG.1358333","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Bank of river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1358333 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1358333","1965","02","03","Estado Sucre, Río San Juan.",NA,"Lamiales",NA,"(L.) L.","Breteler FJ",NA,"Sucre",NA,"-62.783333","10.033333","NL-WAG1358333",NA,NA,NA,NA,NA,NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae","WAG0341073",NA,NA,NA
"186","2020-02-08 09:29:06-03","NBC","NL-BOTANY","WAG.1358334","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Breteler FJ","Southern America","Venezuela",NA,NA,"Bank of river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1358334 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1358334","1965","02","03","Estado Sucre, Río San Juan.",NA,"Lamiales",NA,"(L.) L.","Breteler FJ",NA,"Sucre",NA,"-62.783333","10.033333","NL-WAG1358334",NA,NA,NA,NA,NA,NA,NA,NA,"-62.783333","10.033333","Magnoliopsidae","WAG0341111",NA,NA,NA
"187","2020-02-08 09:29:06-03","NBC","NL-BOTANY","L 0693694","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Stahel G","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200693694 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0693694",NA,NA,NA,"carel Francois, Beneden Saramacca",NA,"Lamiales",NA,"Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"188","2020-02-08 09:29:06-03","NBC","NL-BOTANY","L.1050996","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Maas PJM","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1050996 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1050996","1950","08","01",NA,NA,"Lamiales",NA,"Jacq.",NA,NA,NA,NA,NA,NA,"NL-L1050996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw2076",NA,NA,NA
