"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"164","2019-12-06 19:29:46-03","UFES","VIES","28127","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Assis, A.M.; Cipriano, R.; Santos, R.; Herzog, T. & Lopes, J.C.","3687","2013","01","24",NA,"Brasil","Espírito Santo","Vitória","ArcelorMittal - floresta de tabuleiro secundária (estágio inicial).","-40.226111","-20.237778",NA,NA,"VIES028127","VIES028127",NA,"15","15","40º13'34''W","20º14'16''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-12-06 19:29:46-03","UFES","VIES","41734","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pereira, O.J.; Oliveira Filho, N.E.; Wandekoken, D.T.","8057","2015","07","21",NA,"Brasil","Espírito Santo","Serra","Nova Zelândia. Vegetação em encosta e fundo de vale - secundária.","-40.215","-20.181111",NA,NA,"VIES041734","VIES041734",NA,NA,NA,"40º12'54''W","20º10'52''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-06-27 10:25:21-03","UFES","VIES","8613","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pereira, O.J.; Gomes, J.M.L. & Pereira, S.","3434","1992","06","09",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 135 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES008613","VIES008613",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-04-27 16:10:09-03","UFES","VIES","15348","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pereira, O.J.; Assis, A.M.","6113","2000","03","30",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES015348","VIES015348","Marinho, L.C.",NA,NA,NA,NA,"41644","auto","2014","02","26",NA,NA,NA,NA,NA,NA
"168","2020-04-27 16:10:09-03","UFES","VIES","33156","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Moraes, A.M.","188","2012","11","27",NA,"Brasil","Minas Gerais","Espera Feliz","RPPN São Paulo.","-41.9071998596191","-20.6502990722656",NA,NA,"VIES033156","VIES033156","Moraes, A.M.",NA,NA,NA,NA,"21988","auto","2012","02",NA,NA,NA,NA,NA,NA,NA
"169","2019-06-27 10:25:21-03","UFES","VIES","5072","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Fernandes, H.Q.B.","2922","1990","05","26",NA,"Brasil","Espírito Santo","Ibiraçu",NA,"-40.369701385498","-19.8318996429443",NA,NA,"VIES005072","VIES005072","Pereira, O.J.",NA,NA,NA,NA,"13709","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-04-27 16:10:09-03","UFES","VIES","21620","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Zorzanelli, J.P.F.","350","2012","02","20",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES021620","VIES021620","Zorzanelli, J.P.F.",NA,NA,NA,NA,"32198","auto","2012","03","06",NA,NA,NA,NA,NA,NA
"171","2020-04-27 16:10:09-03","UFES","VIES","17778","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Weiler Júnior, I.","138","1995","03","09",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES017778","VIES017778","Weiler Júnior, I.",NA,NA,NA,NA,"48094","auto","1995","03","09",NA,NA,NA,NA,NA,NA
"172","2020-04-27 16:10:09-03","UFES","VIES","4289","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pereira, S.V.","1","1990","04","01",NA,"Brasil","Espírito Santo","Serra",NA,"-40.3078002929688","-20.1285991668701",NA,NA,"VIES004289","VIES004289","Pereira, S.V.",NA,NA,NA,NA,"16451","auto","1990","04","01",NA,NA,NA,NA,NA,NA
"173","2020-04-27 16:10:09-03","UFES","VIES","16093","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pereira, O.J.","7731","1997","04","09",NA,"Brasil","Espírito Santo","Serra","Bacia Rio Jacaraípe.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES016093","VIES016093","Pereira, O.J.",NA,NA,NA,NA,"16451","auto","1997","04","09",NA,NA,NA,NA,NA,NA
"174","2020-04-27 16:10:09-03","UFES","VIES","6687","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pereira, O.J.; Gomes, J.M.L. & Weiler Júnior, I.","4510","1993","03","18",NA,"Brasil","Espírito Santo","Serra","Bicanga.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES006687","VIES006687","Pereira, O.J.",NA,NA,NA,NA,"16451","auto","1993","04",NA,NA,NA,NA,NA,NA,NA
"175","2020-04-27 16:10:09-03","UFES","VIES","6696","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pereira, O.J.; Gomes, J.M.L. & Weiler Júnior, I.","4522","1993","04","22",NA,"Brasil","Espírito Santo","Serra","Bicanga.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES006696","VIES006696","Pereira, O.J.",NA,NA,NA,NA,"16451","auto","1993","04",NA,NA,NA,NA,NA,NA,NA
"176","2020-04-27 16:10:09-03","UFES","VIES","13561","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pereira, O.J.; Valentim, L.F.D. & Pitanga, G.","7825","2009","05","20",NA,"Brasil","Espírito Santo","Serra","Cidade Continental - APA Praia Mole.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES013561","VIES013561","Marinho, L.C.",NA,NA,NA,NA,"16451","auto","2014","02","26",NA,NA,NA,NA,NA,NA
"177","2020-04-27 16:10:09-03","UFES","VIES","10553","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Assis, A.M.; Vago, A.; Cribari, R.S. & Santos, R.","2536","2010","08","07",NA,"Brasil","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES010553","VIES010553","Marinho, L.C.","380","380",NA,NA,"16451","auto","2014","02","26",NA,NA,NA,NA,NA,NA
"178","2020-04-27 16:10:09-03","UFES","VIES","17440","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Weiler Júnior, I.; Simonelli, M. & Simões, J.M.","161","1995","04","21",NA,"Brasil","Espírito Santo","Serra","Parque Ecológico da C.S.T.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES017440","VIES017440","Weiler Júnior, I.",NA,NA,NA,NA,"16451","auto","1995","04","21",NA,NA,NA,NA,NA,NA
"179","2020-04-27 16:10:09-03","UFES","VIES","33641","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Moraes, A.M.","45","2011","11","27",NA,"Brasil","Minas Gerais","Espera Feliz","Reserva Particular do Patrimônio Natural Meu Reino.","-41.9071998596191","-20.6502990722656",NA,NA,"VIES033641","VIES033641","Moraes, A.M.","1300","1300",NA,NA,"21988","auto","2012","07","24",NA,NA,NA,NA,NA,NA
"180","2019-12-04 12:52:31-03","UTFPR","HCF","29979","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","F.F.F. Mazziero","3935","2018","11","11",NA,"Brasil","MG","Mariana","Propriedade da Samarco","-43.468889","-20.228889",NA,"árvore, 6 m de altura, flores com pétalas brancas e máculas e riscos negros, pubescentes. Vegetação secundária média/ avançada.",NA,NA,"F.F.F. Mazziero","820","820","43°28'08 W","20°13'44 S",NA,NA,"2019","02","01",NA,NA,NA,NA,NA,NA
"181","2013-04-01 09:20:21-03","IPT","BCTW","102","S","Plantae","Magnoliophyta",NA,NA,"Vismia","brasiliensis","Vismia brasiliensis","Choisy",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"182","2013-04-01 09:20:21-03","IPT","BCTW","3662","S","Plantae","Magnoliophyta",NA,NA,"Vismia","brasiliensis","Vismia brasiliensis","Choisy",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"183","2020-12-21 16:29:41-03","MBM","MBM","403539","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Sardelli, L.F.; Tomé, E.C.; Silva, J.A.; Thomé, R.S.; Tomé, E.C.; Silva, J.A.; Thomé, R.S.","s.n.","2014","10","29","Southern America","Brazil","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder, Lote B de supressão","-55.523611","-10.999444",NA,"Arbusto, 1,80m de altura, CAP=57cm. Base reta, tronco tortuoso, casca fissurada, casca morta vermelha, casca viva vermelha, cerne amarelo, alburno bege. Folhas discolores, parte abaxial verde metálico. Frutos carnosos, imaturos verde","MBM403539","MBM403539","Sardelli, L.","262","262","-55.523611","-10.999444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:29:41-03","MBM","MBM","421237","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Campos-Rocha, A.; Comin, M.; Comin, M.","2197","2018","12","18","Southern America","Brazil","Minas Gerais","Mariana","Estrada Real","-43.414722","-20.258611",NA,"Arvore 3.5 m altura, flores brancas.; Campo rupestre","MBM421237",NA,"Campos-Rocha, A.","730","730","-43.414722","-20.258611",NA,NA,"2019","03","20",NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:21:02-03","MBM","MBM","68515","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Leitão Filho, H.F.; et al.; et al.","11656","1980","12","08","Southern America","Brazil","Minas Gerais","São Gonçalo","Rodovia Fernão-Bráz",NA,NA,NA,NA,"MBM068515","MBM068515","Cordeiro, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:21:02-03","MBM","MBM","188029","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Teixeira, W.A.","s.n.","1995","04","13","Southern America","Brazil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,"MBM188029","MBM188029","Robson, N.K.B.",NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:21:02-03","MBM","MBM","346793","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Valente, A.S.M.; et al.; et al.","125","2002","01","12","Southern America","Brazil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca. Mata a um quilômetro antes da portaria do P.E. Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Árvore ca. 6m, em borda de mata. Folhas discolores e flores alvas","MBM346793","MBM346793","Valente, A.",NA,NA,NA,NA,"30417","auto","2004","02","14",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:21:02-03","MBM","MBM","183240","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Gandlofi, S.; et al.; et al.","12113","1984",NA,NA,"Southern America","Brazil","São Paulo","Guarulhos","Aeroporto Internacional","-46.5299987792969","-23.4599990844727",NA,NA,"MBM183240","MBM183240",NA,NA,NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:21:02-03","MBM","MBM","209204","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Hoehne, F.C.","28635","1931","12","23","Southern America","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"MBM209204",NA,"Hoehne, F.C.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:21:02-03","MBM","MBM","210114","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Trameirão Neto, E.; et al.; et al.","1127","1994","12","17","Southern America","Brazil","Minas Gerais","Perdizes","Mata da Zilda","-47.2928009033203","-19.3528003692627",NA,NA,"MBM210114","MBM210114","Robson, N.K.",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:21:02-03","MBM","MBM","295713","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Fernandes, H.Q.B.","1082","1985","04","15","Southern America","Brazil","Espírito Santo","Santa Teresa","Estrada para a Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"MBM295713","MBM295713",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:21:02-03","MBM","MBM","60472","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Azevedo, A.M.G.; et al.; et al.","8709","1978","11","12","Southern America","Brazil","Minas Gerais","Jacuí","Jacuí","-46.7411003112793","-21.0167007446289",NA,NA,"MBM060472","MBM060472",NA,NA,NA,NA,NA,"16705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:29:41-03","MBM","MBM","421149","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasilliensis","Vismia brasilliensis","Choisy","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","3935","2018","11","11","Southern America","Brazil","Minas Gerais","Mariana","Samarco","-43.468889","-20.228889",NA,"Árvore, 6 m de altura, flores com pétalas brancas e máculas e riscos negros, pubescentes.; Vegetação secundária média/avançada","MBM421149",NA,"Mazziero, F.F.F.","820","820","-43.468889","-20.228889",NA,NA,"2019","02","01",NA,NA,NA,NA,NA,NA
"194","2015-09-05 03:37:18-03","MNHN","RECOLNAT_MNHN_P","P05071376","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071376' target='other'> <mi>dwc_moreinfo</mi></a>","P05071376","P05071376_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2330",NA,NA
"195","2015-09-05 03:37:15-03","MNHN","RECOLNAT_MNHN_P","P05071352","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Claussen",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071352' target='other'> <mi>dwc_moreinfo</mi></a>","P05071352","P05071352_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-09-05 03:37:15-03","MNHN","RECOLNAT_MNHN_P","P05071351","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil. Province de Minas-Gerais.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071351' target='other'> <mi>dwc_moreinfo</mi></a>","P05071351","P05071351_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2015-09-05 03:37:15-03","MNHN","RECOLNAT_MNHN_P","P05071350","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Chevalier",NA,"1900","12","20",NA,"Brasil","São Paulo",NA,"Cul. Horto Bot. Cantareira.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071350' target='other'> <mi>dwc_moreinfo</mi></a>","P05071350","P05071350_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14084",NA,NA
"198","2015-09-05 03:37:15-03","MNHN","RECOLNAT_MNHN_P","P05071353","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Richard",NA,"1830","1","1",NA,"Brasil","Minas Gerais",NA,"Minas Geraes (fracustodis).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071353' target='other'> <mi>dwc_moreinfo</mi></a>","P05071353","P05071353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA,NA
"199","2015-09-05 03:37:15-03","MNHN","RECOLNAT_MNHN_P","P05071354","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Glaziou, A.|Schwacke",NA,"1893","12","24",NA,"Brasil","Minas Gerais",NA,"Brésil, MInas, prés de Cachoeira do Campo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071354' target='other'> <mi>dwc_moreinfo</mi></a>","P05071354","P05071354_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20216",NA,NA
"200","2015-09-05 03:37:15-03","MNHN","RECOLNAT_MNHN_P","P05071355","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Claussen",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil (Mins Gerais).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071355' target='other'> <mi>dwc_moreinfo</mi></a>","P05071355","P05071355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA
"201","2015-09-05 03:37:15-03","MNHN","RECOLNAT_MNHN_P","P05071356","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Claussen",NA,"1841","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071356' target='other'> <mi>dwc_moreinfo</mi></a>","P05071356","P05071356_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"202","2015-09-05 03:37:15-03","MNHN","RECOLNAT_MNHN_P","P05071357","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Claussen",NA,"1843","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil (Minas- Geraes). Serra d´Ouro Preto.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071357' target='other'> <mi>dwc_moreinfo</mi></a>","P05071357","P05071357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"203","2015-09-05 03:37:15-03","MNHN","RECOLNAT_MNHN_P","P05071358","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Claussen, M.",NA,"1843","1","1",NA,"Brasil","Minas Gerais",NA,"Serra do Ouro Preto.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071358' target='other'> <mi>dwc_moreinfo</mi></a>","P05071358","P05071358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"204","2015-09-05 03:37:15-03","MNHN","RECOLNAT_MNHN_P","P05071359","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Riedel",NA,"1838","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071359' target='other'> <mi>dwc_moreinfo</mi></a>","P05071359","P05071359_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2015-09-05 03:37:16-03","MNHN","RECOLNAT_MNHN_P","P05071360","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Riedel",NA,"1841","1","1",NA,"Brasil","Minas Gerais",NA,"In Mont Itacolomi prop Ouro Preto.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071360' target='other'> <mi>dwc_moreinfo</mi></a>","P05071360","P05071360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA
"206","2015-09-05 03:37:16-03","MNHN","RECOLNAT_MNHN_P","P05071361","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Riedel",NA,"1839","3","1",NA,"Brasil","Minas Gerais",NA,"Monte Itacolumi prope Ouro Preto (Brésil).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071361' target='other'> <mi>dwc_moreinfo</mi></a>","P05071361","P05071361_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA
"207","2015-09-05 03:37:16-03","MNHN","RECOLNAT_MNHN_P","P05071362","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Gaudichaud, C.",NA,"1833","11","10",NA,"Brasil","São Paulo",NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071362' target='other'> <mi>dwc_moreinfo</mi></a>","P05071362","P05071362_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"126",NA,NA
"208","2015-09-05 03:37:16-03","MNHN","RECOLNAT_MNHN_P","P05071363","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Regnell",NA,"1875","3","1",NA,"Brasil",NA,NA,"Entre Jardim e Poço Fundo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071363' target='other'> <mi>dwc_moreinfo</mi></a>","P05071363","P05071363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2015-09-05 03:37:16-03","MNHN","RECOLNAT_MNHN_P","P05071364","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,"Brésil. Province de San Paolo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071364' target='other'> <mi>dwc_moreinfo</mi></a>","P05071364","P05071364_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-09-05 03:37:16-03","MNHN","RECOLNAT_MNHN_P","P05071365","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Riedel",NA,"1835","1","1",NA,"Brasil","Minas Gerais",NA,"p. Ouro Preto. Brasilia. Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071365' target='other'> <mi>dwc_moreinfo</mi></a>","P05071365","P05071365_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2632",NA,NA
"211","2015-09-05 03:37:17-03","MNHN","RECOLNAT_MNHN_P","P05071366","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Weddell, H.A.",NA,"1111","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071366' target='other'> <mi>dwc_moreinfo</mi></a>","P05071366","P05071366_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"212","2015-09-05 03:37:17-03","MNHN","RECOLNAT_MNHN_P","P05071367","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Weddell, H.A.",NA,"1843","11","1",NA,"Brasil","Minas Gerais",NA,"Ouro Preto.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05071367' target='other'> <mi>dwc_moreinfo</mi></a>","P05071367","P05071367_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
