"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","infraspecificEpithet","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"158","2020-12-21 16:33:14-03","MBM","MBM","76225","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Hatschbach, G.","45221",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Paraná",NA,NA,"MBM076225","MBM076225","Guaíra","-54.2557983398438","-24.0799999237061","Krapovickas, A.",NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:33:14-03","MBM","MBM","285016","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Hatschbach, G.; et al.; et al.","75643","2003","06","23","Southern America","Brazil","Bahia","Fazenda do Conde",NA,NA,"MBM285016","MBM285016","Conde","-37.6105995178223","-11.8135995864868","Krapovickas, A.",NA,NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:33:14-03","MBM","MBM","167272","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Hatschbach, G.; Pott, V.; Silva, J.M.; Pott, V.; Silva, J.M.","60857","1994","06","09","Southern America","Brazil","Mato Grosso do Sul","Rio Areião",NA,NA,"MBM167272","MBM167272","Corumbá","-57.6533012390137","-19.0091991424561","Krapovickas, A.",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2015-09-04 19:29:55-03","MNHN","RECOLNAT_MNHN_P","P06612839","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Balansa, B.",NA,"1876","5","1",NA,"Paraguai",NA,"Tiges de 1 m 50 centim. Embouchure du Rio-Ipane.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612839' target='other'> <mi>dwc_moreinfo</mi></a>","P06612839","P06612839_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1618",NA
"162","2015-09-04 19:29:55-03","MNHN","RECOLNAT_MNHN_P","P06612840","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Balansa, B.",NA,"1874","5","3",NA,"Paraguai",NA,"Villa-Occidental, sur le bord des marais.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612840' target='other'> <mi>dwc_moreinfo</mi></a>","P06612840","P06612840_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-09-04 19:29:55-03","MNHN","RECOLNAT_MNHN_P","P06612841","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Weddell, H.A.",NA,"1845","4","1",NA,"Paraguai",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612841' target='other'> <mi>dwc_moreinfo</mi></a>","P06612841","P06612841_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3127",NA
"164","2015-09-04 19:29:55-03","MNHN","RECOLNAT_MNHN_P","P06612842","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Spruce",NA,"1851","8","1",NA,"Brasil","Amazonas","Rio Negro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612842' target='other'> <mi>dwc_moreinfo</mi></a>","P06612842","P06612842_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1688",NA
"165","2015-09-04 19:29:55-03","MNHN","RECOLNAT_MNHN_P","P06612844","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Salzmann",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612844' target='other'> <mi>dwc_moreinfo</mi></a>","P06612844","P06612844_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612846","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Spruce",NA,"1851","8","1",NA,"Brasil","Amazonas","Rio Negro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612846' target='other'> <mi>dwc_moreinfo</mi></a>","P06612846","P06612846_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1688",NA
"167","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612847","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Spruce",NA,"1851","8","1",NA,"Brasil","Amazonas","Rio Negro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612847' target='other'> <mi>dwc_moreinfo</mi></a>","P06612847","P06612847_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1688",NA
"168","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612848","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612848' target='other'> <mi>dwc_moreinfo</mi></a>","P06612848","P06612848_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"924",NA
"169","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612849","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Claussen",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612849' target='other'> <mi>dwc_moreinfo</mi></a>","P06612849","P06612849_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612851","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612851' target='other'> <mi>dwc_moreinfo</mi></a>","P06612851","P06612851_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612852","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Salzmann",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612852' target='other'> <mi>dwc_moreinfo</mi></a>","P06612852","P06612852_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612853","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Jobert",NA,"1877","1","1",NA,"Brasil","Pará","Marajó.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612853' target='other'> <mi>dwc_moreinfo</mi></a>","P06612853","P06612853_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"155",NA
"173","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612854","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Glaziou, A.",NA,"1892","3","25",NA,"Brasil","Minas Gerais","Rio das Varas.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612854' target='other'> <mi>dwc_moreinfo</mi></a>","P06612854","P06612854_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18879",NA
"174","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612856","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Chaffanjon",NA,NA,NA,NA,NA,"Venezuela",NA,"Orenoque.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612856' target='other'> <mi>dwc_moreinfo</mi></a>","P06612856","P06612856_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612857","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Schunke, J.",NA,"1971","5","12",NA,"Peru",NA,"San Martin, Mariscal Caceres, Tocache Nuevo. Camino al Caserio de Santa Rosa de Mishollo, 4km de Puerto Pizana.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612857' target='other'> <mi>dwc_moreinfo</mi></a>","P06612857","P06612857_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4890",NA
"176","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612858","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Orbigny, A.D. d'",NA,NA,NA,NA,NA,"Bolívia",NA,"Pluevo de Chiga cercania de guanartes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612858' target='other'> <mi>dwc_moreinfo</mi></a>","P06612858","P06612858_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"730",NA
"177","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612860","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Triana, J.",NA,"1851","1","1",NA,"Colômbia",NA,"Bogoto, Villavicencio.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612860' target='other'> <mi>dwc_moreinfo</mi></a>","P06612860","P06612860_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-09-04 19:29:56-03","MNHN","RECOLNAT_MNHN_P","P06612859","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desr.","Schomburgk",NA,"1841","1","1",NA,"British guiana",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612859' target='other'> <mi>dwc_moreinfo</mi></a>","P06612859","P06612859_01",NA,NA,NA,"Dorr",NA,NA,NA,NA,NA,NA,NA,NA,NA,"furcellatus",NA,NA,NA,"906",NA
"179","2015-09-04 19:29:55-03","MNHN","RECOLNAT_MNHN_P","P06612843","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Spruce",NA,"1850","1","1",NA,"Brasil","Pará",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612843' target='other'> <mi>dwc_moreinfo</mi></a>","P06612843","P06612843_01","Santarém","-54.7083015441895","-2.44305992126465",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1046",NA
"180","2015-09-04 19:29:55-03","MNHN","RECOLNAT_MNHN_P","P06612845","PreservedSpecimen",NA,NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Krapovickas, A.",NA,"1967","4","16",NA,"Brasil","Paraíba","28 km S de João Pessoa.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06612845' target='other'> <mi>dwc_moreinfo</mi></a>","P06612845","P06612845_01","Pedras de Fogo","-35.1164016723633","-7.401939868927",NA,NA,NA,"19663","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12873",NA
"181","2020-12-11 11:37:48-03","UFMG","BHCB","17291","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Campos, WG","67","1986","02","06","Southern America","Brasil","Distrito Federal","CEMAS Cia. Agrícola e Florestal Santa Bárbara",NA,NA,"BHCB030065",NA,"Dionísio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","11",NA,NA,NA,NA,NA,NA
"182","2021-02-11 17:19:30-03","UFPR","UPCB","72325","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Negrelle, R.R.B.",NA,"2010","10","17",NA,"Brasil","Mato Grosso","Passo do Jacaré - Rio Paraguai",NA,"Margem de rio..",NA,NA,NA,"-57.407222","-19.560556","Negrelle, R.R.B.","90","90",NA,NA,"-57.407222","-19.560556",NA,"2012","01",NA,NA,"01",NA,NA,NA
"183","2021-02-11 17:19:30-03","UFPR","UPCB","49234","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Negrelle, R.R.B.",NA,"2002","02","02",NA,"Brasil","Mato Grosso","RPPN SESC Pantanal",NA,"Arbusto, flores com pétalas violáceas..",NA,NA,"Barão de Melgaço","-55.9674987792969","-16.1944007873535","Morokawa, R.",NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2014-04-08 05:36:00-03","MO","MOBOT","100578460","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Ieda L. do Amaral|C.A. Cid Ferreira|José Guedes|J. Lima de Souza","Amaral 47","1982","10","13","South America","Brazil","Amazonas","Rio Solimões, margem direita, lago Tefé, Vila Nogueira.",NA,NA,NA,NA,"Tefé","-64.7114028930664","-3.35417008399963","P.A. Fryxell",NA,NA,"340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"185","2009-08-05 16:31:00-03","MO","MOBOT","3040358","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Steven R. Hill","Hill 12917","1983","7","1","South America","Brazil","Amazonas","Funai Village of Laranjal, rio Mari-Mari ust below rio Paca; munic. Nova Olinda.",NA,NA,NA,NA,NA,"-58.95","4.08333","S.R. Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","1816904","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Elsa M. Zardini|R. Gamarra","Zardini 59149","2002","12","5","South America","Paraguay","Itapúa","Yacyreta dam island reserve. Dunes and inundated savannas. Voucher for seeds for Ball Horticultural.",NA,NA,NA,NA,NA,"-56.75472","-27.48888","A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1270","4"
"187","2008-05-27 22:02:00-03","MO","MOBOT","3039356","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J.S. de la Cruz","de la Cruz 3769","1923","4","3","South America","Guyana","North West","Waini river.",NA,NA,NA,NA,NA,"-59.66666","8.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","3040097","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J.S. de la Cruz","de la Cruz 3704","1923","4","3","South America","Guyana","North West","Waini River.",NA,NA,NA,NA,NA,"-59.81666","6.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2014-01-19 18:02:00-02","MO","MOBOT","1789719","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Francisco J. Roldán","Roldán 154","1985","4","27","South America","Colombia","Antioquia","Tapón del Darién, Ciénaga Tumaradó.",NA,NA,NA,NA,"Turbo","-77.03333","7.71666","P. Fryxell","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2010-08-05 12:55:00-03","MO","MOBOT","1531039","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Michael H. Nee","Nee 34288",NA,NA,NA,"South America","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-08-01 13:12:00-03","MO","MOBOT","100142704","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","C.A. Cid Ferreira|J. Ramos|C.D.A. da Mota|N. Rosas","Cid Ferreira 1767","1980","7","23","South America","Brazil","Pará","Município de Oriximiná, rio Trombetas, margem esquerda, lago Ajudante em frente a Porto Trombetas.",NA,NA,NA,NA,NA,NA,NA,"P.A. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"192","2011-06-08 17:16:00-03","MO","MOBOT","100266469","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","José Steinbach","Steinbach G. 3296",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"Sara",NA,NA,"Foster's catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"193","2011-06-08 17:16:00-03","MO","MOBOT","100266470","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","José Steinbach","Steinbach G. 1807","1917","3","5","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"Sara",NA,NA,"Foater's catalog notes file","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"194","2010-04-12 08:58:00-03","MO","MOBOT","100266472","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,"Foster's catalog notes file","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"195","2014-08-18 10:38:00-03","MO","MOBOT","100733913","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Émile Hassler","Hassler 3364",NA,"10",NA,"South America","Paraguay","Central","ad ripam lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"1"
"196","2014-10-01 09:55:00-03","MO","MOBOT","100745997","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Walton C. Gregory","Gregory 1718","1963","12","9","South America","Brazil","Minas Gerais","Mendanha.",NA,NA,NA,NA,NA,NA,NA,"C.F. Reed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"197","2018-01-27 05:29:00-02","MO","MOBOT","100904889","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Nur Ritter|Garrett E. Crow|Charlyn W. Crow","Ritter 4198a","1997","7","14","South America","Bolivia","Santa Cruz","Laguna Cáceras, below the town of Puerto Suarez.",NA,NA,NA,NA,"Germán Busch","-57.7961111","-18.965","N. Ritter (NHA)","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"198","2019-12-05 09:52:00-03","MO","MOBOT","101168002","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Christian P.G.-A. Feuillet","Feuillet 4008","1986","12","27","South America","French Guiana",NA,"Village Galibi de Bellevue, Region littorale.",NA,NA,NA,NA,NA,"-52.5","5.0333333",NA,"15.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"199","2014-02-12 05:37:00-02","MO","MOBOT","1115890","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","M.P. Velásquez S.|et al.","Velásquez Sandino 183","1988","12","9","South America","Colombia","Antioquia","Corregimiento El Jordán, embalse de Punchiná-ISA, bmh-T/PM",NA,NA,NA,NA,"San Carlos",NA,NA,"P. Fryxell (TEX)","880.00000000","1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","1155382","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","A.M. Carrión|M. Castro|V. Roca","Carrión Cuellar 515","1997","1","27","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio, puesto La Toledo; a 500 m al Suroeste de la casa, camino Caparuch. Pampa inundada estacionalmente, con islas termitero y bosque ribereño.",NA,NA,NA,NA,"Velasco","-61.14361","-14.75055","R. Fryxell (TEX)","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"201","2008-05-27 22:02:00-03","MO","MOBOT","1158154","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","M. Aguilar R.|D. Castro","Aguilar R. 830","1996","6","5","South America","Peru","Madre de Dios","Santuario Nacional Pampas del Heath, Rio Heath. Bosque de rivera.",NA,NA,NA,NA,"Tambopata","-68.73694","-12.65638","P. Fryxell (TEX)","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"202","2014-09-15 15:26:00-03","MO","MOBOT","1219111","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Michel Hoff","Hoff 5722","1989","10","20","South America","French Guiana","Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,"M. Hoff","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2008-05-27 22:02:00-03","MO","MOBOT","1359610","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Ronald L. Liesner","Liesner 8485","1980","1","20","South America","Venezuela","Amazonas","San Carlos de Rio Negro; around the lagoona.",NA,NA,NA,NA,NA,"-67.06666","1.91666","P.A.Fryxel (FVG)","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"158",NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","1361285","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Ronald L. Liesner","Liesner 8704","1980","1","25","South America","Venezuela","Amazonas","0-1 km SE of San Carlos de Rio Negro; seasonally flooded forest.",NA,NA,NA,NA,NA,"-67.05","1.85","P.A.Fryxel (FVG)","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167",NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","1361408","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Ronald L. Liesner","Liesner 8782","1980","1","27","South America","Colombia","Guainía","Finca Buena Vista on Rio Negro; ca 15 km S of San Filipe and San Carlos de Rio Negro (Venezuela).",NA,NA,NA,NA,NA,"-67","1.7","Ronald Liesner (MO), 1980. P.Fryxell(TAES)","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171",NA
"206","2019-03-07 11:11:00-03","MO","MOBOT","1414225","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Elsa M. Zardini|R. Gamarra","Zardini 51886","1999","10","23","South America","Paraguay","Itapúa","Yacyretá Dam Island Reserve: Eastern area. Aña Cua. Collecting area: around two hectares.",NA,NA,NA,NA,NA,"-56.6522222","-27.3958333","A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1182","4"
"207","2010-08-05 12:56:00-03","MO","MOBOT","1531209","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Michael H. Nee","Nee 40235",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro",NA,NA,NA,NA,NA,"-63.6","-17.5",NA,"330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2015-09-08 09:51:00-03","MO","MOBOT","1579744","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Elsa M. Zardini|Leongino Guerrero","Zardini 55938","2001","2","26","South America","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,"-56.3419444","-25.1108333","A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1227","4"
"209","2015-09-08 09:51:00-03","MO","MOBOT","1579754","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Elsa M. Zardini|Leongino Guerrero","Zardini 55945","2001","2","26","South America","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,"-56.3419444","-25.1108333","A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1227","4"
"210","2008-05-27 22:02:00-03","MO","MOBOT","1585494","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Elsa M. Zardini|M. Vera","Zardini 56689","2001","6","24","South America","Paraguay","San Pedro","Around 25 de Diciembre. Chaco forest and Chaco savannas.",NA,NA,NA,NA,NA,"-56.50861","-24.70194","A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1235","4"
