"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"722","2020-11-12 17:00:57-03","UEL","FUEL","34893","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,"Luci M. de Senna","s.n.","1973",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"05","31","Jacarepaguá","Country Club, área da floresta, área da floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-11-12 17:00:57-03","UEL","FUEL","42405","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","Cervigne, NS","Marestoni, TM; Cotarelli, VM; Francisco, EM","40","2007",NA,"Brasil","Paraná",NA,NA,NA,NA,"08","21","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,"2007","10","18","-51.701667","-22.688333",NA,NA,NA,NA,NA
"724","2020-11-12 17:00:57-03","UEL","FUEL","42574","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","Marestoni, TM","Marestoni, TM; Cervigne, NS; Francisco, EM","93","2007",NA,"Brasil","Paraná",NA,NA,NA,NA,"11","27","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,"2007","12","12","-51.701667","-22.688333",NA,NA,NA,NA,NA
"725","2020-11-12 17:00:57-03","UEL","FUEL","42626","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","Marestoni, TM","Juliana S. Carneiro; et al.","63","2005",NA,"Brasil","Paraná",NA,NA,NA,NA,"09","15","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,"2007","12","14","-51.701667","-22.688333",NA,NA,NA,NA,NA
"726","2020-11-12 17:00:57-03","UEL","FUEL","13780","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,"Bernacci, LC","s.n.","1989",NA,"Brasil","São Paulo",NA,NA,NA,NA,"08","16","Campinas","Fazenda Sao Vicente. Mata, Mata.","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-11-12 17:00:57-03","UEL","FUEL","27210","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","Gandolfi, S","Gandolfi, S; Antoniolli, FC","s.n.","1994",NA,"Brasil","São Paulo",NA,NA,NA,NA,"11","25","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2020-11-12 17:00:57-03","UEL","FUEL","17061","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,"Stranghetti, V","173","1993",NA,"Brasil","São Paulo",NA,NA,NA,NA,"09","14","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2020-11-12 17:01:00-03","UEL","FUEL","9388","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Francisco das Chagas e Silva; Soares-Silva, LH","1416","1991",NA,"Brasil","Paraná",NA,NA,NA,NA,"08","17","Ribeirão do Pinhal","Plantacao de eucaliptos","-50.3567008972168","-23.4074993133545",NA,NA,NA,"21709","auto",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2020-11-12 17:01:00-03","UEL","FUEL","35275","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Lombardi, JA","P.P. de Oliveira","93 D","1997",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"03","06","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,"17620","auto",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-11-12 17:01:00-03","UEL","FUEL","35274","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Lombardi, JA","P.P. de Oliveira","93 D","1998",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"04","08","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,"17620","auto",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-11-12 17:00:58-03","UEL","FUEL","35183","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Lombardi, JA","P.P. de Oliveira","921","1997",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"08","15","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,"17620","auto",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-11-12 17:01:00-03","UEL","FUEL","35184","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Lombardi, JA","P.P. de Oliveira","504","1998",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"05","18","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,"17620","auto",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2020-11-12 17:01:00-03","UEL","FUEL","35185","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Lombardi, JA","P.P. de Oliveira","271 A","1997",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"05","23","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,"17620","auto",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-11-12 17:01:00-03","UEL","FUEL","35236","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Lombardi, JA","P.P. de Oliveira","s.n.","1997",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"08","15","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,"17620","auto",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2020-11-12 17:01:00-03","UEL","FUEL","35273","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"P.P. de Oliveira","93 A","1997",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"09","10","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2020-11-12 17:01:00-03","UEL","FUEL","35237","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Lombardi, JA","P.P. de Oliveira","93 C","1997",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"05","22","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,"17620","auto",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-05-06 11:55:36-03","UFU","HUFU","12333","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll. Arg.)",NA,"Mota, A.L.P.; et al.","2047","1993",NA,"Brasil","Minas Gerais",NA,"CAP. 15 cm, H. 3,5 m. Flohas alternas de borda serreada, pecíolos avermelhados na página superior, estípulas pontiagudas caducas, casca lisa verde, primeira casca interna vinosa alburno amarelo.","HUFU00006210","HUFU00006210","11","19",NA,"Vale do Rio Araguari, Mata Edson Mendes.","-48.041667","-18.9125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.041667","-18.9125",NA,NA,NA,NA,NA
"739","2019-05-06 11:55:36-03","UFU","HUFU","12334","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll. Arg.)",NA,"Mota, A.L.P.; et al.","1999","1993",NA,"Brasil","Minas Gerais",NA,"Botões florais creme-esverdeada.","HUFU00006209","HUFU00006209","10","03",NA,"Vale do Rio Araguari, Mata Edson Mendes.","-48.041667","-18.9125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.041667","-18.9125",NA,NA,NA,NA,NA
"740","2019-05-06 11:55:36-03","UFU","HUFU","32721","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll. Arg.)",NA,"Senna, L.","s.n.","1973",NA,"Brasil","Rio de Janeiro",NA,NA,"HUFU00006211","HUFU00006211","05","31","Rio de Janeiro","Serra de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-05-06 11:55:36-03","UFU","HUFU","32720","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll. Arg.)",NA,"Senna, L.","s.n.","1979",NA,"Brasil","Rio de Janeiro",NA,NA,"HUFU00006212","HUFU00006212","12","03","Rio de Janeiro","Serra de Jacarepaguá, Área da Floresta Country Club.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-08-20 14:57:13-03","UFSC","FLOR","15670","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","(Didr.) Pax","Correia-Lima","Andrade-Lima, D.; Lima, Correia","6","1980",NA,"Brasil","Pernambuco",NA,"árvore pequena, flor amarelada pequena, 6 a 7m altura. Recebido de IPA 25909.","FLOR0015670","FLOR0015670","09","30","São Lourenço da Mata","Mata do Toró-Cueira.","-35.0182991027832","-8.00222015380859",NA,NA,NA,"21764","auto",NA,"1981","07","22",NA,NA,NA,NA,NA,NA,NA
"743","2019-12-18 18:37:26-03","UFMT","UFMT","26766","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Oliveira-Filho, A.T.","Pinto, J.R.R.","183","2000",NA,"Brasil","Mato Grosso",NA,"árboreo, ca. 0,30 m.; floresta de Valde do Véu de Noiva",NA,NA,"02",NA,"Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292","500","500",NA,"107042","auto",NA,"2000","06",NA,NA,NA,NA,NA,NA,NA,NA
"744","2021-03-04 15:44:33-03","IF","SPSF","38218","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","J. A. Pastore","R.Cielo-Filho & J. A. Pastore & O.T. Aguiar & C.R.Lima & D.F.Bueno","503","2006","América do Sul","Brasil","SP",NA,"COLETA: Arvoreta 1,5m altura, inflorescência terminal verde amarelada.; GEOGRAFIA: Trilha 1.;",NA,NA,"08","01","Paranapanema","Estação Ecológica de Paranapanema","-48.769722","-23.523333",NA,NA,NA,NA,NA,NA,"2007","04","13",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"745","2021-03-04 15:44:33-03","IF","SPSF","38515","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","A.P.Ribeiro","C. R. Lima & M. T. Z. Toniato & J. B. Baitello & R.Cielo-Filho","3","2007","América do Sul","Brasil","SP",NA,"COLETA: Arbusto 2m, flores amarelas.; GEOGRAFIA: Borda de mata.;",NA,NA,"07","26","Paranapanema","Estação Ecológica de Paranapanema","-48.7475","-23.520556","630","630",NA,NA,NA,NA,"2007","08","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"746","2021-03-04 15:44:33-03","IF","SPSF","38634","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","R.Cielo-Filho","O. T. Aguiar & J. B. Baitello & C. R. Lima","764","2007","América do Sul","Brasil","SP",NA,"COLETA: Flores creme, arvoreta bem ramificada, 3m.; GEOGRAFIA: Trilha 1.;",NA,NA,"08","28","Paranapanema","Estação Ecológica de Paranapanema","-48.750833","-23.544167","630","630",NA,NA,NA,NA,"2007","09","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"747","2021-03-04 15:44:33-03","IF","SPSF","38744","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","R.Cielo-Filho","J.B.Baitello & J. A. Pastore & C.R.Lima & E.Adriano","1910","2007","América do Sul","Brasil","SP",NA,"COLETA: Arbustiva até 3,5m altura, frutos verdes.; GEOGRAFIA: Início da trilha D1.;",NA,NA,"09","25","Paranapanema","Estação Ecológica de Paranapanema","-48.787778","-23.541389",NA,NA,NA,NA,NA,NA,"2007","10","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"748","2021-03-04 15:44:33-03","IF","SPSF","40329","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","R.S.Almeida","R.S.Almeida & J.B.Baitello & O.T. Aguiar","20","2008","América do Sul","Brasil","SP",NA,"COLETA: Arvoreta aprox 4 m.;",NA,NA,"06","24","Itaberá","Estação Ecológica de Itaberá","-49.143056","-23.851389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"749","2021-03-04 15:44:33-03","IF","SPSF","24080","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"I.Cordeiro","1650","1997","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila de encosta&nf;;",NA,NA,"09","11","Itanhaém","Estação Ecológica Juréia-Itatins","-46.7799987792969","-24.1800003051758",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"750","2021-03-04 15:44:33-03","IF","SPSF","27215","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii",NA,NA,"M.Kuhlmann",NA,"1958","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"11","07","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"751","2021-03-04 15:44:33-03","IF","SPSF","27253","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii",NA,NA,"O.Handro",NA,"1931","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"08","15","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"752","2021-03-04 15:44:34-03","IF","SPSF","27271","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","Baill.",NA,"F.C.Hoehne",NA,"1931","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"09","26","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"753","2021-03-04 15:44:33-03","IF","SPSF","27242","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii",NA,NA,"I.Cordeiro","347","1987","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"08","15","São Paulo","P.E.Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"754","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","angustifolius","Dactylostemon angustifolius","Klotzsch",NA,"Riedel, L","s.n.",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"in collibus umbrosis prope Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","brasiliensis","Dactylostemon brasiliensis","Müll.Arg.",NA,"Sprengel, A","s.n.",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"in Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","cuneatus","Dactylostemon cuneatus angustifolius","Müll.Arg.",NA,"Sello, HL","s.n.",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"cum varietate praecedente",NA,NA,NA,NA,"angustifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","cuneatus","Dactylostemon cuneatus latifolius","Müll.Arg.",NA,"Sello, HL","s.n.",NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"in prov. Minas Geraës",NA,NA,NA,NA,"latifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","cuneatus","Dactylostemon cuneatus angustifolius","Müll.Arg.",NA,"Sello, HL","s.n.",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"cum varietate praecedente",NA,NA,NA,NA,"angustifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","cuneatus","Dactylostemon cuneatus latifolius","Müll.Arg.",NA,"Sello, HL","s.n.",NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"in prov. Minas Geraës",NA,NA,NA,NA,"latifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","desertorum","Dactylostemon desertorum","Müll.Arg.",NA,"Martius, C","s.n.",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"ad Monte Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","desertorum","Dactylostemon desertorum","Müll.Arg.",NA,"Martius, C","s.n.",NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"in deserto prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","estrellensis","Dactylostemon estrellensis","Müll.Arg.",NA,"Riedel, L","s.n.",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"in silvis umbrosis montium Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","grandifolius","Dactylostemon grandifolius","Müll.Arg.",NA,"Sello, HL","s.n.",NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"Nazaré","in prov. Bahia ad Nazaré","-39.0144","-13.035",NA,NA,NA,"22488","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","klotzschii","Dactylostemon klotzschii acuminatus","Müll.Arg.",NA,"Lhotsky, J","s.n.",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"prope Rio de Janeiro in silvis umbrosis montanis",NA,NA,NA,NA,"acuminatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","klotzschii","Dactylostemon klotzschii acuminatus","Müll.Arg.",NA,"Riedel, L","13",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"prope Rio de Janeiro in silvis umbrosis montanis",NA,NA,NA,NA,"acuminatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","klotzschii","Dactylostemon klotzschii angustifolius","Müll.Arg.",NA,"Sello, HL","s.n.",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,",,in Brasilia meridionali",NA,NA,NA,NA,"angustifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","klotzschii","Dactylostemon klotzschii cordatus","Müll.Arg.",NA,"Weddell, HA","s.n.",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,"cordatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","klotzschii","Dactylostemon klotzschii cordatus","Müll.Arg.",NA,"Warming, JEB","s.n.",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"ibidem ad Botafogo",NA,NA,NA,NA,"cordatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","klotzschii","Dactylostemon klotzschii genuinus","Müll.Arg.",NA,"Hagendorf","in Hb. Regs.n.",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"in Brasilia, loco speciali ignoto",NA,NA,NA,NA,"genuinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","klotzschii","Dactylostemon klotzschii grandifolius","Müll.Arg.",NA,"Riedel, L","380",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"prope Rio de Janeiro in umbrosis silvaticis",NA,NA,NA,NA,"grandifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","klotzschii","Dactylostemon klotzschii heterophyllus","Müll.Arg.",NA,"Riedel, L","s.n.",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"prope Rio de Janeiro in silvis et collibus",NA,NA,NA,NA,"heterophyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","klotzschii","Dactylostemon klotzschii intermeduis","Müll.Arg.",NA,"Riedel, L","s.n.",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,"intermeduis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","klotzschii","Dactylostemon klotzschii obovatus","Müll.Arg.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"in sabulosis ad Cabo Frio",NA,NA,NA,NA,"obovatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","klotzschii","Dactylostemon klotzschii obovatus","Müll.Arg.",NA,"Riedel, L","377pr. p.",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,"obovatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
