"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","occurrenceRemarks","barcode","phylum","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","continentOcean","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","order","preparationType","infraspecificEpithet","individualCount","typeStatus","relatedCatalogItem"
"190","2020-09-02 16:34:08-03","Cenargen","CEN","83215","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","B. M. T. Walter","2007","07",NA,"Clarissa Gouveia Fontes","216","2007","07","06","Brasil","DF","BRASILIA","Fazenda Sucupira. Cerrado ao lado direito da estrada, antes da ponte.","Frutos imaturos.","CEN00083215",NA,"48.0016666","-15.909722","48.0016666","-15.909722",NA,"1120","1120","CEN00083215",NA,NA,NA,NA,"Unicata",NA,"1",NA,NA
"191","2020-09-02 16:34:08-03","Cenargen","CEN","79276","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","F. G. Aquino","2008","10",NA,"Fabiana de Góis Aquino - CPAC","15","2008","10","28","Brasil","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Cerrado ralo, formando um mosaico com campo sujo, Laterita, Relevo Área aplainada, meia de encosta, Lat. 15º06'31,1, S Long. 49º01'15,0 W","Erva/ Subarbusto, Solo com alto teor de Ni e baixa disponibilidade do mesmo","CEN00079276",NA,"-49.020833","-15.108611","-49.020833","-15.108611",NA,"663","663","CEN00079276",NA,NA,NA,NA,"Exsicatas",NA,"1",NA,NA
"192","2020-09-02 16:34:08-03","Cenargen","CEN","79461","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","F. G. Aquino","2008","03",NA,"Fabiana de Góis Aquino - CPAC","206","2008","03","17","Brasil","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Lat. 15º03'35,57 S Long.48º56'40,04 W","Erva / Subarbusto. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00079461",NA,"-48.944444","-15.059722","-48.944444","-15.059722",NA,"663","663","CEN00079461",NA,NA,NA,NA,"Exsicatas",NA,"1",NA,NA
"193","2020-09-02 16:34:08-03","Cenargen","CEN","79713","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","J. E. Q. Faria Júnior","2015","10",NA,"Roger D. Reeves","2988","2005","02","04","Brasil","GO","NIQUELANDIA","Site of easternmost soil pit, low ridge of dunite with a 'forest' of the narron-leaved vellozia, 14º18,674' S, 48º22,762' W, 954 m.","Abundant pfaffia, lippia, heliotropium, yelllow-flowered iridaceae (?Tigridia) and Rhynchospora, patches of Eriocaulaceae (?Eriocaulon sp photo), the ridge with abundant vellozia, Apparently small multistemmed shrub from common base, but base is a subterranean 25 mm diam rootstock Ivs seem to show some Ni accum, leaves of more mature plants appear Myrtaceous, and plants seem here may have been regrowth from larger plants destroyed to ground level by machinery disturbance plants may grow to 60-80 cm. FLORA DE SOLOS SERPENTINOS DO ESTADO DE GOIÁS.(Plantas tolerantes ou acumuladoras de níquel). Exsicata com mistura de materiais. Planta B: Myrcia. Det: J.E.Q. Faria","CEN00079713",NA,"-48.366666","-14.3","-48.366666","-14.3",NA,"954","954","CEN00079713",NA,NA,NA,NA,"Exsicatas",NA,"1",NA,NA
"194","2020-09-02 16:34:08-03","Cenargen","CEN","82280","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","A. M. Silveira","2006","10",NA,"Cinara Araújo Faria Neiva","141","2006","07","06","Brasil","DF","BRASILIA","Parque Nacional de Brasília - DF",NA,"CEN00082280",NA,"-47.9925","-15.637222","-47.9925","-15.637222",NA,"1198","1198","CEN00082280",NA,NA,NA,NA,"Exsicatas",NA,"2",NA,NA
"195","2020-09-02 16:34:08-03","Cenargen","CEN","82322","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","E. B. A. Dias","2006","10",NA,"Cinara Araújo Faria Neiva","184","2006","07","27","Brasil","DF","BRASILIA","Parque Nacional de Brasília - DF, entrada pelo portão 3, próximo a Barragem Santa Maria.",NA,"CEN00082322",NA,"-47.968055","-15.661111","-47.968055","-15.661111",NA,NA,NA,"CEN00082322",NA,NA,NA,NA,"Exsicatas",NA,"4",NA,NA
"196","2020-09-02 16:34:08-03","Cenargen","CEN","88335","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","J. E. Q. Faria Júnior","2015","10",NA,"Rosa de Belem das Neves Alves","139","2014","07","23","Brasil","GO","PIRENOPOLIS","Parque Estadual Serra dos Pirineus, estrada à esquerda da Sede do Parque.","Folhas utilizadas para extração de óleo essencial. Coleta por volta das 14h. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00088335",NA,"-48.843888","-15.796666","-48.843888","-15.796666",NA,"1218","1218","CEN00088335",NA,NA,NA,NA,"Exsicatas",NA,"2",NA,NA
"197","2020-09-02 16:34:08-03","Cenargen","CEN","40458","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","B. M. T. Walter","2007","10",NA,"Marcus Vinicius Martins","77","1994","08","18","Brasil","DF","BRASILIA","Área da coleção de plantas medicinais instalada no Jardim Botânico de Brasília.",NA,"CEN00040458",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00040458","70570","auto",NA,NA,"Exsicatas",NA,"4",NA,NA
"198","2020-09-02 16:34:08-03","Cenargen","CEN","40462","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","B. M. T. Walter","2007","10",NA,"Marcus Vinicius Martins","81","1994","08","18","Brasil","DF","BRASILIA","Área da coleção de plantas medicinais instalada no Jardim Botânico de Brasília.",NA,"CEN00040462",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00040462","70570","auto",NA,NA,"Exsicatas",NA,"2",NA,NA
"199","2020-09-02 16:34:08-03","Cenargen","CEN","16060","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","B. M. T. Walter","2007","07",NA,"Efigênia de Melo","775","1992","09","03","Brasil","DF","BRASILIA","EMBRAPA/CENARGEN, mata próxima ao Lago Paranoá (na beira do rio).","Flores brancas. Doação do Plantas do Brasil.","CEN00016060",NA,"-47.9296989440918","-15.7797002792358","-4796583.0","-1572694.0",NA,NA,NA,"CEN00016060","70570","auto",NA,NA,"Exsicatas",NA,"1",NA,NA
"200","2020-09-02 16:34:08-03","Cenargen","CEN","39492","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","B. M. T. Walter","2007","07",NA,"Ernestino de S. Gomes Guarino","392","2000","09","04","Brasil","DF","BRASILIA","Fazenda Sucupira, Cerrado s. restrito na borda da mata do Riacho Fundo.",NA,"CEN00039492",NA,"-47.9296989440918","-15.7797002792358","-4800000.0","-1586667.0",NA,"1100","1100","CEN00039492","70570","auto",NA,NA,"Exsicatas",NA,"4",NA,NA
"201","2020-09-02 16:34:08-03","Cenargen","CEN","39361","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","C. E. B. Proença","2005",NA,NA,"Ernestino de S. Gomes Guarino","261","2000","07","04","Brasil","DF","BRASILIA","Fazenda Sucupira, próximo á S.P.S.B.","Botões florais verdes.","CEN00039361",NA,"-47.9296989440918","-15.7797002792358","-4800000.0","-1586667.0",NA,"1100","1100","CEN00039361","70570","auto",NA,NA,"Exsicatas",NA,"2",NA,NA
"202","2020-09-02 16:34:08-03","Cenargen","CEN","54313","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","C. E. B. Proença","2004",NA,NA,"Juliene Roveratti Santos","107","2003","10","17","Brasil","DF","BRASILIA","Parque Ecológico Norte Burle Marx.",NA,"CEN00054313",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00054313","70570","auto",NA,NA,"Unicata",NA,"1",NA,NA
"203","2020-09-02 16:34:08-03","Cenargen","CEN","20024","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","B. M. T. Walter","2001","11",NA,"Glocimar Pereira-Silva","1813","1993","09","11","Brasil","DF","BRASILIA","Reserva Ecológica do Guará.",NA,"CEN00020024",NA,"-47.9296989440918","-15.7797002792358","-4796667.0","-1580000.0",NA,"1035","1035","CEN00020024","70570","auto",NA,NA,"Exsicatas",NA,"2",NA,NA
"204","2020-09-02 16:34:08-03","Cenargen","CEN","37712","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","C. E. B. Proença","2005",NA,NA,"Aécio Amaral-Santos","742","2000","09","28","Brasil","DF","BRASILIA","Fazenda Sucupira, cerrado à esquerda do CAPRIL, próximo da cerca da divisa.",NA,"CEN00037712",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00037712","70570","auto",NA,NA,"Exsicatas",NA,"3",NA,NA
"205","2020-09-02 16:34:08-03","Cenargen","CEN","48348","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","G. Pereira-Silva","2002","09",NA,"Glocimar Pereira-Silva","6684","2002","09","20","Brasil","DF","BRASILIA","Margem direita do rio Torto, próximo a ponte de acesso ao condomínio.",NA,"CEN00048348",NA,"-47.9296989440918","-15.7797002792358","-4790667.0","-1569972.0",NA,"1030","1030","CEN00048348","70570","auto",NA,NA,"Exsicatas",NA,"2",NA,NA
"206","2020-09-02 16:34:08-03","Cenargen","CEN","15957","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Efigênia de Melo","348","1990","07","31","Brasil","DF","BRASILIA","Mumunhas, Rodeador, Brazlândia.","Doação do Plantas do Brasil.","CEN00015957",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00015957","70570","auto",NA,NA,"Exsicatas",NA,"1",NA,NA
"207","2020-09-02 16:34:08-03","Cenargen","CEN","76031","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","J. Roveratti",NA,NA,NA,"Juliene Roveratti Santos","514","2006","10","06","Brasil","DF","BRASILIA","Parque Nacional de Brasília - Lado esquerdo da Barragem de Santa Maria",NA,"CEN00076031",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00076031","70570","auto",NA,NA,"Exsicatas",NA,"3",NA,NA
"208","2020-09-02 16:34:08-03","Cenargen","CEN","95952","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","B. M. T. Walter","2017","01",NA,"Aelton Biasi Giroldo","85","2013","08","06","Brasil","DF","BRASILIA","Região de Sobradinho dos Melos.",NA,"CEN00095952",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00095952","70570","auto",NA,NA,"Exsicatas",NA,"3",NA,NA
"209","2020-09-02 16:34:08-03","Cenargen","CEN","20098","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","B. M. T. Walter","2001","11",NA,"Glocimar Pereira-Silva","2009","1994","07","13","Brasil","DF","BRASILIA","Reserva Ecológica do Guará.",NA,"CEN00020098",NA,"-47.9296989440918","-15.7797002792358","-4796667.0","-1580000.0",NA,"1035","1035","CEN00020098","70570","auto",NA,NA,"Exsicatas",NA,"2",NA,NA
"210","2020-09-02 16:34:08-03","Cenargen","CEN","88425","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","J. E. Q. Faria Júnior","2015","10",NA,"Dijalma Barbosa da Silva","355","2014","07","22","Brasil","GO","PIRENOPOLIS","Parque Estadual (PE) do Pirineus, lado direito da estrada na volta do Morro Cabeludo.","Foram coletadas folhas e flores para extraçã do óleo essencial. Coleta por volta das 16h30. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00088425",NA,"-48.9592018127441","-15.852499961853",NA,NA,NA,"1314","1314","CEN00088425","40887","auto",NA,NA,"Exsicatas",NA,"2",NA,NA
"211","2020-09-02 16:34:08-03","Cenargen","CEN","63652","PreservedSpecimen","Plantae","Myrtaceae","Psidium","macedoi","Psidium macedoi","Kausel","J. E. Q. Faria Júnior","2012","09",NA,"Glocimar Pereira-Silva","4218","1999","07","28","Brasil","GO","NIQUELANDIA","Estrada Niquelândia - Cia Níquel Tocantins km 6.","Área de influência indireta.","CEN00063652",NA,"-48.4597015380859","-14.4738998413086",NA,NA,NA,"700","700","CEN00063652","74171","auto",NA,NA,"Exsicatas",NA,"4",NA,NA
"212","2019-11-13 11:27:22-03","USP","SPF","133346","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2012",NA,NA,"Forzza, RC","978","1998","08","15","Brasil","Minas Gerais","Belo Vale","BR-040, km 14.",NA,"SPF00133346",NA,"-43.933333","-20.433333","-43.933333","-20.433333",NA,"1330","1330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-13 11:27:22-03","USP","SPF","143129","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Proença, C","2010",NA,NA,"Forzza, RC","1635","2000","08","01","Brasil","Goiás","Alto Paraíso de Goiás",NA,NA,"SPF00143129",NA,"-47.783333","-14.166667","-47.783333","-14.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-13 11:27:22-03","USP","SPF","172829","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Sasaki, D","2004",NA,NA,"Sasaki, D","1053","2004","10","16","Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus",NA,"SPF00172829",NA,"-47.460278","-20.247778","-47.460278","-20.247778",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-13 11:27:22-03","USP","SPF","79042","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Nic Lughadha, E","1992",NA,NA,"Harley, RM","25668","1988","10","26","Brasil","Bahia","Rio de Contas",NA,NA,"SPF00079042",NA,"-41.833333","-13.5","-41.833333","-13.5",NA,"1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-13 11:27:22-03","USP","SPF","18804","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Proença, C","2010",NA,NA,"Pirani, JR","CFCR2009","1981","09","07","Brasil","Bahia","Mucugê",NA,NA,"SPF00018804",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA
"217","2019-11-13 11:27:22-03","USP","SPF","195820","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2012","10",NA,"Paula-Souza, J","8660","2006","10","17","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros",NA,"SPF00195820",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"218","2019-11-13 11:27:22-03","USP","SPF","195799","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2012","10",NA,"Paula-Souza, J","8477","2006","10","14","Brasil","Goiás","Pirenópolis",NA,NA,"SPF00195799",NA,"-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA
"219","2019-11-13 11:27:22-03","USP","SPF","165777","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2012","10",NA,"Melo-Pinna, GFA","34A","2004","08","21","Brasil","Minas Gerais","Grão Mogol",NA,NA,"SPF00165777",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"220","2019-11-13 11:27:22-03","USP","SPF","39560","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Peron, M","1988","05","12","Kawasaki, ML","CFCR8253","1985","09","02","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral",NA,"SPF00039560",NA,"-44.1721992492676","-17.7574996948242",NA,NA,NA,"900","900",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA
"221","2019-11-13 11:27:22-03","USP","SPF","175558","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Santos, MF","2006","05",NA,"Santos, MF","91","2006","01","10","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco",NA,"SPF00175558",NA,"-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:27:22-03","USP","SPF","74096","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Nic Lughadha, E","1994","03",NA,"Giulietti, AM","CFSC12595","1991","07","28","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó",NA,"SPF00074096",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-13 11:27:22-03","USP","SPF","31800","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Kawasaki, ML",NA,NA,NA,"Kawasaki, ML","CFSC9057","1982","10","17","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,"SPF00031800",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:27:22-03","USP","SPF","12331","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Kawasaki, ML",NA,NA,NA,"Hoehne, W","1928","1945","11","05","Brasil","São Paulo","Caieiras",NA,NA,"SPF00012331",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA
"225","2019-10-07 09:35:53-03","UEFS","HUEFS","107977","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","I.R.Costa","2015","04",NA,"Santos, V.J.","561","2006","04","14","Brasil","Bahia","Campo Formoso","Serra dos morgados.","Vegetação de transição cerrado e caatinga-arbustiva-herbácea, solo argiloso-laranja.","HUEFS0107977","Angiospermae","-40.265833","-10.242778","40W15'57''","10S14'34''",NA,"819","819","HUEFS0107977",NA,NA,"Rosanae","Myrtales",NA,NA,NA,NA,NA
"226","2019-10-07 09:35:53-03","UEFS","HUEFS","164863","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","A.Stadnik","2015","12",NA,"Melo, E.","8352","2010","06","25","Brasil","Bahia","Seabra","Estrada Lagoa Boa Vista e Água de Rega.","Cerrado.","HUEFS0164863","Angiospermae","-41.794444","-12.247778","41W47'40''","12S14'52''",NA,"1120","1120","HUEFS0164863",NA,NA,"Rosanae","Myrtales",NA,NA,NA,NA,NA
"227","2019-10-07 09:35:53-03","UEFS","HUEFS","181638","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","A.Stadnik","2015","12",NA,"Silva, C.","461","2011","10","10","Brasil","Minas Gerais","Grão Mogol","MG 307 sentido Grão Mogol, área de Cerrado à direita da estrada. 904m alt.",NA,"HUEFS0181638","Angiospermae","-43.062778","-16.466667","43W3'46''","16S28'",NA,NA,NA,NA,NA,NA,"Rosanae","Myrtales",NA,NA,NA,NA,NA
"228","2019-10-07 09:35:53-03","UEFS","HUEFS","223008","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","A.Stadnik","2019","07",NA,"Santos, A.P.B.","83","2015","09","17","Brasil","Distrito Federal","Brasília","Reserva do IBGE, caminho para a nascente do córrego Tapera.",NA,"HUEFS0223008","Angiospermae","-47.891389","-15.915","47W53'29''","15S54'54''",NA,NA,NA,NA,NA,NA,"Rosanae","Myrtales",NA,NA,NA,NA,NA
"229","2019-10-07 09:35:53-03","UEFS","HUEFS","230964","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Stadnik,A.","224","2014","10","14","Brasil","Bahia","Licínio de Almeida","Saco da onça",NA,"HUEFS0230964","Angiospermae","-42.573056","-14.733333","42W34'23''","14S44'",NA,"1036","1036",NA,NA,NA,"Rosanae","Myrtales",NA,NA,NA,NA,NA
"230","2019-10-07 09:35:53-03","UEFS","HUEFS","82585","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","J.E.Q.Faria Júnior","2009","07",NA,"Pereira-Silva, G.","5408","2001","09","20","Brasil","Goiás","Cavalcante","Estrada canteiro da obra rio São Félix km 17.","Cerrado.","HUEFS0082585","Angiospermae","-48.040278","-13.396944","48W2'25''","13S23'49''",NA,"440","440","HUEFS0082585",NA,NA,"Rosanae","Myrtales",NA,NA,NA,NA,NA
"231","2019-10-07 09:35:53-03","UEFS","HUEFS","86719","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"HUEFS0086719","Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Myrtales",NA,NA,NA,"Tipo",NA
"232","2019-10-07 09:35:53-03","UEFS","HUEFS","86720","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,"HUEFS0086720","Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Myrtales",NA,NA,NA,"Tipo",NA
"233","2019-10-07 09:35:53-03","UEFS","HUEFS","86723","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Riedel",NA,"1834","05",NA,"Brasil","São Paulo",NA,NA,NA,"HUEFS0086723","Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Myrtales",NA,NA,NA,"Tipo",NA
"234","2019-10-07 09:35:53-03","UEFS","HUEFS","86724","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Riedel",NA,"1834","09",NA,"Brasil",NA,NA,NA,NA,"HUEFS0086724","Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Myrtales",NA,NA,NA,"Tipo",NA
"235","2019-10-07 09:35:53-03","UEFS","HUEFS","86725","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Pohl, E.",NA,NA,NA,NA,"Brasil","Goiás",NA,NA,NA,"HUEFS0086725","Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Myrtales",NA,NA,NA,"Tipo",NA
"236","2019-10-07 09:35:53-03","UEFS","HUEFS","212473","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","A.Stadnik","2015","12",NA,"Azevêdo-Gonçalves, C.F.de","791","2006","04","23","Brasil","Bahia","Mucugê","Gerais do Carlos, Faz. 4. Guiné.",NA,"HUEFS0212473","Angiospermae","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"52493","auto","Rosanae","Myrtales",NA,NA,NA,NA,NA
"237","2021-03-04 11:17:40-03","UEFS","HUEFS","86797","PreservedSpecimen","Plantae","Myrtaceae","Psidium","minense","Psidium minense","Mattos",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"HUEFS0086797","Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Myrtales",NA,NA,NA,NA,NA
"238","2019-09-04 19:42:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrtus","grandifolia","Myrtus grandifolia",NA,NA,NA,NA,NA,"J. B. E. Pohl","5752",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Spermatophyta","-52.8731","-10.8339",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Holotype",NA
