"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"639","2008-05-27 22:02:00-03","MO","MOBOT","2857799","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","J. Hudson","South America","Peru","Lambayeque","On E side of Chiclayo. Irrigation ditch.",NA,NA,NA,NA,NA,NA,"Hudson 929","1974","11","1",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2008-05-27 22:02:00-03","MO","MOBOT","2857800","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Alan A. Beetle","South America","Argentina","Santa Fé","Las Rosas La Germania Seed Farm annual in ditches running through flat level pampas.",NA,NA,NA,NA,NA,NA,"Beetle 945","1952","5","15",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2011-04-06 15:32:00-03","MO","MOBOT","2857801","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","R. Romero Castañeda","South America","Colombia","Magdalena","Isla de Salamanca, alrededores de Los Cocos.",NA,NA,NA,NA,NA,NA,"Romero Castañeda 10526","1966",NA,NA,NA,NA,"(L.) Link","R. Romero C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2008-05-27 22:02:00-03","MO","MOBOT","2857830","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","J. Hudson","South America","Peru","Lambayeque","About 2.5 km E of Chiclayo. Edge of field.",NA,NA,NA,NA,NA,NA,"Hudson 959","1974","11","4",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2012-10-17 05:07:00-03","MO","MOBOT","2857842","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","José L. Hage","South America","Brazil",NA,"Município de Ilhéus. Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/ Itabuna (BR 415). Região de Mata Higrófila Sul Baiana. Quadra A'.","50.00000000",NA,NA,NA,NA,NA,"Hage 982","1981","6","17",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2008-05-27 22:02:00-03","MO","MOBOT","2857859","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Alan A. Beetle","South America","Argentina","Buenos Aires","Buenos Aires Faculdad Agronomia; annual weed in gardens.",NA,NA,NA,NA,NA,NA,"Beetle 31","1952","2","25",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2012-10-10 15:36:00-03","MO","MOBOT","2858459","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","T.S. da Silva","South America","Brazil",NA,"Estado de Mato Grosso, Miranda, à 6 km da séde da Fazenda Bodoquena, no rumo S-SE,","80.00000000","200.00000000",NA,NA,NA,NA,"Silva 5","1973","6","4",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2009-08-23 06:40:00-03","MO","MOBOT","2858469","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","T.J.V. Stuckert","South America","Argentina",NA,NA,"400.00000000",NA,NA,NA,NA,NA,"Stuckert 185","1901",NA,NA,NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2012-10-10 15:36:00-03","MO","MOBOT","2858475","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","T.S. da Silva","South America","Brazil",NA,"Mato Grosso, Miranda, Fazenda Bodoquena, Obs: Campo de pastagem.",NA,NA,NA,NA,NA,NA,"Silva 141","1974","3","5",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2011-03-30 20:03:00-03","MO","MOBOT","2945346","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Ariel Lliully|Martha Serrano|Jeaneth Villalobos","South America","Bolivia","Tarija","Mpio. Padcaya. Reserva Natural Alarachi. Piedemonte quebrada Los Pinos-Alarachi. Bosque semidecíduo estacional. Premontano Tucumano-Boliviano. Dominando Tipuana tipu, Cedrela spp. y Juglans australis","1052.00000000",NA,NA,NA,NA,NA,"Lliully 181","2005","1","25",NA,NA,"(L.) Link","A. Lliully","Arce","-64.58833","-22.18805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2011-06-10 17:44:00-03","MO","MOBOT","3143800","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","José F. Pensiero|D. Marino","South America","Bolivia","Chuquisaca","El Salvador, zona central.",NA,NA,NA,NA,NA,NA,"Pensiero 4293","1992","12","7",NA,NA,"(L.) Link",NA,"Luis Calvo","-63.16666","-20.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2009-10-13 14:43:00-03","MO","MOBOT","3143809","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Norma B. Deginani|Ana M. Cialdella|Esteban Bortiri","South America","Argentina","Jujuy","Jujuy, Dpto Valle Grande.","1410.00000000",NA,NA,NA,NA,NA,"Deginani 825","1995","2","15",NA,NA,"(L.) Link","O. Morrone","Valle Grande","-64.93333","-23.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2016-01-20 14:44:00-02","MO","MOBOT","3143832","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Manuel Rimachi Y.","South America","Peru","Loreto","Dtto. Iquitos. Río Itaya, carretera de caserío de San Antonio, frente al puerto de Venezia, zona baja de Belén, terreno arenoso, inundable.","90.00000000",NA,NA,NA,NA,NA,"Rimachi Y. 11132","1994","9","21",NA,NA,"(L.) Link",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"652","2012-04-30 13:25:00-03","MO","MOBOT","3143852","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Diego Giraldo-Cañas|René López C.","South America","Colombia","Guaviare","Mpio. San José del Guaviare, trocha Nuevo Tolima, en cercanías al batallón José Joaquín París. Colecciones realizadas en los límites entre carretera (trocha), bosques secundarios muy perturbados y potreros de Brachyaria spp.","250.00000000",NA,NA,NA,NA,NA,"Giraldo-Cañas 2570","1996","3",NA,NA,NA,"(L.) Link","D. Giraldo-Cañas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2008-05-27 22:02:00-03","MO","MOBOT","3143874","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","López","South America","Colombia","Guaviare","Mpio. de San José del Guaviare, desde el puerto hasta la desembocadura del caño La Fuga, margen izquierda del río Guaviare, aguas arriba en bordes de río, con suelos de areniscas.","200.00000000",NA,NA,NA,NA,NA,"LÓPEZ 987","1996","2","17",NA,NA,"(L.) Link","D. Giraldo-Cañas",NA,"-72.2925","2.77527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2012-11-16 08:20:00-02","MO","MOBOT","3225782","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","José F. Pensiero|J.C. Tivano","South America","Argentina","Santa Fé","Puerto Reconquista",NA,NA,NA,NA,NA,NA,"Pensiero 3141","1988","2","17",NA,NA,"(L.) Link",NA,"General Obligado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2008-05-27 22:02:00-03","MO","MOBOT","3258622","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","G. Colonnello","South America","Venezuela","Delta Amacuro","Pequeño Pueblo La Horqueta, vía Tucupita-La Horqueta.","6.00000000","8.00000000",NA,NA,NA,NA,"Colonnello 2853","1999","6","9",NA,NA,"(L.) Link",NA,NA,"-62.11305","9.23055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2008-08-07 03:32:00-03","MO","MOBOT","3259718","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Nur Ritter","South America","Bolivia","Cochabamba","Ditch alongside the road from Ivirgarsama; approx 2 km. towards Puerto Villarroel.","200.00000000",NA,NA,NA,NA,NA,"Ritter 2993","1996","2","24",NA,NA,"(L.) Link","N. Ritter","Cercado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2014-03-18 10:29:00-03","MO","MOBOT","3260273","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Paul M. Peterson|Nancy Refulio Rodríguez","South America","Peru","Cajamarca","6 km W of Hwy 5 N up Rio Tabaconas towards Tamborillo. Along Rio Tabaconas with Arundo donax, Gynerium sagittatum & Digitaria.","550.00000000",NA,NA,NA,NA,NA,"Peterson 15089","2000","3","29",NA,NA,"(L.) Link","Gerrit Davidse","Jaén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"658","2008-08-07 03:32:00-03","MO","MOBOT","3260781","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Nur Ritter","South America","Bolivia","La Paz","Town of Yolosa. Small stream and marshy habitat below the Río San Juan above its intersection with the highway. Bosque húmedo montano transición a pie de monte.","1140.00000000",NA,NA,NA,NA,NA,"Ritter 2073","1995","5","21",NA,NA,"(L.) Link","N. Ritter","Nor Yungas","-67.73722","-16.26777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2010-09-01 09:06:00-03","MO","MOBOT","3295715","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Sidney T. McDaniel","South America","Peru","Loreto","Dtto. Indiana. Isla Yanamono near Río Amazonas, disturbed open area, soil heavy clay, occasional.",NA,NA,NA,NA,NA,NA,"McDaniel 22399","1979","5","20",NA,NA,"(L.) Link",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"660","2017-09-25 15:44:00-03","MO","MOBOT","3295727","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Sidney T. McDaniel|Manuel Rimachi Y.","South America","Peru","Loreto","Dtto. Iquitos. Iquitos, near Calle Colonel Portillo, open area over alluvial soil near Río Amazonas.","110.00000000",NA,NA,NA,NA,NA,"McDaniel 23860","1980","5","25",NA,NA,"(L.) Link",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"661","2020-01-15 04:34:00-03","MO","MOBOT","3443467","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Jehizon Terán|D. Soux|E. Rodrigues","South America","Bolivia","Cochabamba","El Cañadon-Corani. Zona muy próxima a la represa Corani a 65 km de la ciudad de Cochabamba.","3350.00000000",NA,NA,NA,NA,NA,"Terán Aguilar 884","2007","9","14",NA,NA,"(L.) Link","Gerrit Davidse","Chapare","-65.205","-17.2113889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"662","2020-01-15 04:34:00-03","MO","MOBOT","3477305","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Jehizon Terán|Ruben Soto|D. Soux","South America","Bolivia","Cochabamba","El Palmar muy próximo al pueblito de el Palmar cerca de nacientes del río Kachimayu (Agua salada). Bosque en ladera, con exposición noroeste con poca pendinte de 25. Estrato arbóreo de unos 25 mt de altura, con Triplaris efistulifera - Ladenbergia riveroana y abundantes helechos arbóreos.","1200.00000000",NA,NA,NA,NA,NA,"Terán Aguilar 1916","2007","12","21",NA,NA,"(L.) Link","Gerrit Davidse (MO)","Chapare","-65.4930555","-17.0930555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"663","2008-05-27 22:02:00-03","MO","MOBOT","813320","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Elsa M. Zardini","South America","Paraguay","Concepción","1-2 km SE of Arroyo Tagatiyá-Mi. Savanna woodland on limestones.",NA,NA,NA,NA,NA,NA,"Zardini 38828","1994","3","16",NA,NA,"(L.) Link","G. Davidse (MO)",NA,"-57.51666","-22.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"892","5",NA
"664","2018-06-03 05:28:00-03","MO","MOBOT","882724","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Alberto Dik","South America","Ecuador","Napo","Comunidad de Pompeya. Carretera y oleoducto de Maxus en construcción, Km 0-5. Bosque húmedo Tropical. Suelo aluvial. Malezas adventivas en el borde de la carretera.","248.00000000",NA,NA,NA,NA,NA,"Dik 1282","1994","5","22",NA,NA,"(L.) Link","Gerrit Davidse (MO)","Orellana","-76.6","-0.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2018-06-03 05:28:00-03","MO","MOBOT","882774","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Alberto Dik","South America","Ecuador","Napo","Parque Nacional Yasuni. Carretera y oleoducto de Maxus en construcción, Km 5-28. Bosque húmedo Tropical. Suelo rojo. Malezas adventivas en el borde de la carretera.","230.00000000",NA,NA,NA,NA,NA,"Dik 1333","1994","5","23",NA,NA,"(L.) Link","Gerrit Davidse (MO)","Orellana","-76.53333","-0.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2018-06-03 05:28:00-03","MO","MOBOT","882858","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Alberto Dik","South America","Ecuador","Napo","Parque Nacional Yasun. Carretera y oleoducto de Maxus en construcción, Km 42. Bosque húmedo Tropical. Suelo rojo. Malezas adventivas en el borde de la carretera.","240.00000000",NA,NA,NA,NA,NA,"Dik 1407","1994","6","1",NA,NA,"(L.) Link","Gerrit Davidse (MO)","Orellana","-76.43333","-0.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2008-05-27 22:02:00-03","MO","MOBOT","931304","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","L.R. Phillipe|et al.","South America","Venezuela","Portuguesa","Guanare Quadrangle 6243 (1:100,000) Zone 19P, UTM 411200mE, 0999600mN. Northwest of Guanare, Rio Guanare channel.","180.00000000",NA,NA,NA,NA,NA,"Phillipe 21199","1993","1","13",NA,NA,"(L.) Link","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"668","2009-06-27 16:39:00-03","MO","MOBOT","2657900","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Simon Lægaard","South America","Ecuador","Los Ríos","Quevedo - Portoviejo km 60-70. Weedy plants along roadsides.","200.00000000",NA,NA,NA,NA,NA,"Lægaard 102916","1992","5","19",NA,NA,"(L.) Link","Laegaard, S. (AAU)",NA,"-80","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2018-05-17 05:28:00-03","MO","MOBOT","2294713","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","South America","Argentina","Misiones","Parque Provincial Moconá, costa del río Uruguay, Piedra Bugre","180.00000000",NA,NA,NA,NA,NA,"Múlgura 3137","2002","3","9",NA,NA,"(L.) Link","Aliscioni, S. S. & Morrone, J. J.","San Pedro","-53.88333","-27.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2014-04-08 05:36:00-03","MO","MOBOT","2856756","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Timothy C. Plowman|E. Wade Davis|C.A. Cid Ferreira|Ieda L. do Amaral|J. Lima|José Guedes","South America","Brazil","Amazonas","Município De Tefé: Tefé. Banks of Lago Tefé.",NA,NA,NA,NA,NA,NA,"Plowman 12068","1982","12","2",NA,NA,"(L.) Link","G. Davidse",NA,"-64.7","-3.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2008-05-27 22:02:00-03","MO","MOBOT","1531306","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","Michael H. Nee","South America","Bolivia","Santa Cruz","Jardin Botanico de Santa ruz, 12 km. E of center of Santa Cruz, on road to Cotoca.","375.00000000",NA,NA,NA,NA,NA,"Nee 34306","1987","3","2",NA,NA,"L.","E. Judziewicz","Andrés Ibáñez","-63.06666","-17.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2009-08-21 07:03:00-03","MO","MOBOT","2854133","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","Émile Hassler","South America","Paraguay",NA,"Gran Chao: Santa Elisa.",NA,NA,NA,NA,NA,NA,"Hassler 2666","1903","12",NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2009-05-15 13:24:00-03","MO","MOBOT","2854223","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","Pedro Jörgensen","South America","Paraguay",NA,"Common inundated soil. V. Rica.",NA,NA,NA,NA,NA,NA,"Jörgensen 3564","1928","12","5",NA,NA,"L.","Dr. Hassler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2011-05-03 17:10:00-03","MO","MOBOT","2854351","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","Edith Lurvey","South America","Paraguay",NA,"Eusebio Ayala. Rice paddy.",NA,NA,NA,NA,NA,NA,"Lurvey 450","1982","3","15",NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2012-04-23 12:48:00-03","MO","MOBOT","2854449","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","Edith Lurvey","South America","Paraguay",NA,"Arroyos y Esteros.",NA,NA,NA,NA,NA,NA,"Lurvey 61","1980","1","22",NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"676","2009-07-31 07:04:00-03","MO","MOBOT","2854694","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","George Eiten|Liene T. Eiten","South America","Brazil","Maranhão","Municipio de Lorêto: Ilha de Balsas region, between the Rios Balsas and Paranaíba. About 30 km. south of Lorêto. About 1/2 km N of main house of Fazenda São Raimundo on trail to Faz. Santa Rita. This habitat: in ravine of now dry brook in extensive caatinga forest. Soil light brown fine sand with clay.","200.00000000","300.00000000",NA,NA,NA,NA,"Eiten 4086","1962","4","6",NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2015-03-05 17:30:00-03","MO","MOBOT","2855602","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","Albert Mocquerys","South America","Venezuela",NA,"Duoca.",NA,NA,NA,NA,NA,NA,"Mocquerys s.n.","1893",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2012-01-20 05:01:00-02","MO","MOBOT","2855664","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","S. Galen Smith","South America","Colombia",NA,"In wet silt near river and rice fields. Río Cabrera ca.18 km. northeast of Villavieja; upper basin of Río Magdalena.","450.00000000",NA,NA,NA,NA,NA,"Smith 1191","1950","7","12",NA,NA,"L.","R.W. Pohl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2012-07-28 05:08:00-03","MO","MOBOT","2855729","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","* SILVA","South America","Brazil","São Paulo","Matoo Grosso, Miranda, Fazenda Bodoquena, Obs: Campo de pastagem.",NA,NA,NA,NA,NA,NA,"SILVA 122","1974","3","3",NA,NA,"L.","T.S. da Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2008-05-27 22:02:00-03","MO","MOBOT","2856034","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","Santiago Venturi","South America","Argentina","La Rioja","Quauchiu, Orilla del rio.","1600.00000000",NA,NA,NA,NA,NA,"Venturi 7928","1928","12","20",NA,NA,"L.",NA,"Famatina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2009-08-23 06:40:00-03","MO","MOBOT","2856142","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","T.J.V. Stuckert","South America","Argentina","Córdoba","Puente del Paraiso, Ciudad de Córdoba,",NA,NA,NA,NA,NA,NA,"Stuckert 8327","1900",NA,NA,NA,NA,"L.",NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2009-08-23 08:16:00-03","MO","MOBOT","2856174","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","Calaway H. Dodson|Alwyn H. Gentry","South America","Ecuador","Guayas","Capeira, km 21, Guayaquil to Daule, Tropical dry forest.","20.00000000","200.00000000",NA,NA,NA,NA,"Dodson 12436","1982","2","15",NA,NA,"L.","G. Davidse",NA,"-79.963","-2.0195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2012-04-11 13:56:00-03","MO","MOBOT","2856241","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","Abundio Sagástegui A.","South America","Peru","Ancash","N. Vuglar: grama dulce Procedencia: Pampa la grama. Habitat: maleza.","20.00000000","25.00000000",NA,NA,NA,NA,"Sagástegui Alva s.n.","1981","4","11",NA,NA,"L.","Gerrit Davidse","Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"684","2009-08-23 06:40:00-03","MO","MOBOT","2856294","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","T.J.V. Stuckert","South America","Argentina","Chaco","Resistencia, Pasto de bivero-",NA,NA,NA,NA,NA,NA,"Stuckert 18954","1908",NA,NA,NA,NA,"L.",NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2009-08-23 06:40:00-03","MO","MOBOT","2856320","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","T.J.V. Stuckert","South America","Argentina","Córdoba","Pueblo Nuevo, Ciudad de Córdoba,",NA,NA,NA,NA,NA,NA,"Stuckert 1297","1897",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2009-08-23 06:40:00-03","MO","MOBOT","2856498","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","T.J.V. Stuckert","South America","Argentina","Córdoba","Ciudad de Córdoba,",NA,NA,NA,NA,NA,NA,"Stuckert 19922","1909",NA,NA,NA,NA,"L.",NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2009-08-23 06:40:00-03","MO","MOBOT","2856511","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","T.J.V. Stuckert","South America","Argentina","Córdoba","Ciudad de Córdoba,",NA,NA,NA,NA,NA,NA,"Stuckert 14019","1904",NA,NA,NA,NA,"L.",NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2009-08-23 06:40:00-03","MO","MOBOT","2856586","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","T.J.V. Stuckert","South America","Argentina","Córdoba","Ciudad de Córdoba,",NA,NA,NA,NA,NA,NA,"Stuckert 12726","1896",NA,NA,NA,NA,"L.",NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2009-08-23 06:40:00-03","MO","MOBOT","2856624","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","T.J.V. Stuckert","South America","Argentina","Córdoba","Quinta, Alrededores de la Ciudad de Córdoba,",NA,NA,NA,NA,NA,NA,"Stuckert 11075","1902",NA,NA,NA,NA,"L.",NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
