"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"208","2020-12-21 16:31:21-03","MBM","MBM","401134","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2015","08","25","Julkoski, D.","755","2015","08","13","Brazil","Paraná","Matelândia","Conglomerado: 386; subunidade: 1; subparcela: 6; indivíduo: 30","-53.82","-25.38","-53.82","-25.38",NA,NA,"Árvore 14,5 m; frutos verdes, imaturos.","MBM401134","MBM401134",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:31:21-03","MBM","MBM","401199","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2015","08","07","Julkoski, D.","611","2015","07","09","Brazil","Paraná","Umuarama","Conglomerado: 122; subunidade: 2; subparcela: 6; indivíduo: 22","-53.28","-23.76","-53.28","-23.76",NA,NA,"Árvore 11,5 m; frutos de coloração bege, imaturos.","MBM401199","MBM401199",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:31:21-03","MBM","MBM","402509","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2016","03","30","Brotto, M.L.; Lozano, E.D.; Lozano, E.D.","2255","2016","02","29","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.710344","-24.853419","-48.710344","-24.853419","896","896","Árvore com 23m de altura; com botões florais.; Floresta Ombrófila Densa Montana.","MBM402509","MBM402509",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:31:21-03","MBM","MBM","407299","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2016","12","13","Felitto, G.","1026","2016","07","11","Brazil","Paraná","Medianeira","Bairro Condá, zona rural","-54.099722","-25.283889","-54.099722","-25.283889","380","380","Árvore, 13 m; cúpula verde escura, frutos verde claros.; Floresta Estacional Semidecidual.","MBM407299","MBM407299",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:31:21-03","MBM","MBM","408103","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","2014","02","20","Cielo-Filho, R.; Seganfredo, D.; Lisboa, T.; Seganfredo, D.; Lisboa, T.","1270","2014","01","24","Brazil","Paraná","Matelândia","Parque Farroupilha","-53.985278","-25.239167","-53.985278","-25.239167","530","530","Árvore, 8 m, flor em botão creme.; Floresta Estacional Semidecidual, floresta primária alterada.","MBM408103","MBM408103",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:31:21-03","MBM","MBM","408151","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","2014","04","02","Cielo-Filho, R.; Sabbi, L.; Lopes, V.; Sabbi, L.; Lopes, V.","1317","2014","03","12","Brazil","Paraná","Medianeira","Sítio do Sr. Angelo Baratto","-54.031667","-25.278333","-54.031667","-25.278333","422","422","Árvore, 15 m, flor branca.; Floresta Estacional Semidecidual, floresta secundária.","MBM408151","MBM408151",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:31:21-03","MBM","MBM","408158","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","2014","06","06","Cielo-Filho, R.","1466","2014","06","06","Brazil","Paraná","Medianeira","Parque Independência, Mata da UTFPR","-54.111944","-25.300833","-54.111944","-25.300833","497","497","Árvore, 8 m, fruto verde claro.; Floresta Estacional Semidecidual, floresta secundária.","MBM408158","MBM408158",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:31:21-03","MBM","MBM","408165","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","2014","02","19","Cielo-Filho, R.; Periotto, F.; Periotto, F.","1284","2014","02","05","Brazil","Paraná","Matelândia","Linha Bananal, mata dos Biazuz I","-53.954444","-25.306667","-53.954444","-25.306667","472","472","Árvore, 16 m, flor creme, fruto jovem.; Floresta Estacional Semidecidual, floresta primária alterada.","MBM408165","MBM408165",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:31:21-03","MBM","MBM","409109","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2017","05","25","Barboza, E.; Silva, J.M.; Brotto, M.L.; Silva, J.M.; Brotto, M.L.","4602","2017","04","19","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, morro da caverna","-48.719722","-24.8525","-48.719722","-24.8525","900","900","Árvore com 5 m de altura; flores beges.; Floresta Ombrófila Densa Montana.","MBM409109","MBM409109",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:31:21-03","MBM","MBM","409110","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2017","05","25","Barboza, E.; Silva, J.M.; Brotto, M.L.; Silva, J.M.; Brotto, M.L.","4568","2017","04","19","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, trilha das cachoeiras","-48.670833","-24.842778","-48.670833","-24.842778","886","886","Árvore com 20 m de altura; flores beges.; Floresta Ombrófila Densa Montana.","MBM409110","MBM409110",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:31:21-03","MBM","MBM","411137","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2017","11","07","Silva, J.M.; Brotto, M.L.; Brotto, M.L.","9913","2017","11","07","Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.970833","-25.867222","-48.970833","-25.867222","870","870","Árvore com 9 m de altura; frutos imatuos verdes.; Floresta Ombrófila Densa Montana.","MBM411137","MBM411137",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:31:21-03","MBM","MBM","414016","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2018","08","07","Völtz, R.R.","1683","2018","03","20","Brazil","Paraná","Diamante do Norte","Estação Ecológia Caiuá","-52.850278","-22.621944","-52.850278","-22.621944","270","270","Árvore 15 m alt.; frutos imaturos verdes.; Floresta Estacional Semidecidual; dossel de floresta na base de colina próximo a várzea.","MBM414016",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:31:21-03","MBM","MBM","417503","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2019","03","01","Brotto, M.L.","3228","2019","02","10","Brazil","Paraná","Piraquara","Recreio da Serra","-49.016667","-25.451667","-49.016667","-25.451667","990","990","Árvore com 12 m de altura; flores brancas, femininas.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM417503",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:31:21-03","MBM","MBM","417510","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2019","03","01","Brotto, M.L.","3245","2019","02","21","Brazil","Paraná","Curitiba","Barreirinha","-49.255833","-25.369722","-49.255833","-25.369722","976","976","Árvore com 7 m de altura; frutos no início do desenvolvimento.; Floresta Ombrófila Mista Montana.","MBM417510",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:31:21-03","MBM","MBM","417512","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2019","03","01","Brotto, M.L.","3248","2019","02","24","Brazil","Paraná","Piraquara","Recreio da Serra","-49.016556","-25.449389","-49.016556","-25.449389","1002","1002","Árvore com 7 m de altura; flores brancas, femininas.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM417512",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:31:21-03","MBM","MBM","415103","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Renó, I.P.","23","2014","07","30","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.31","-23.221667","-45.31","-23.221667","741","741","Árvore.; Floresta Ombrófila Densa Montana.","MBM415103",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:31:21-03","MBM","MBM","425010","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2019","10","05","Brotto, M.L.","3759","2019","09","15","Brazil","Paraná","Morretes","Serra do Marumbi, encosta voltada para América de Cima","-48.885","-25.477222","-48.885","-25.477222","276","276","Árvore com 17 m de altura; fruto imaturo verde na fase final de desenvolvimento.; Floresta Ombrófila Densa Submontana.","MBM425010",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:31:21-03","MBM","MBM","425075","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2019","11","05","Brotto, M.L.; Barboza, E.; Barboza, E.","3754","2019","09","10","Brazil","Paraná","Guaraqueçaba","morro próximo à cidade","-48.311944","-25.28","-48.311944","-25.28","225","225","Árvore com 18 m de altura; frutos imaturos verdes.; Floresta Ombrófila Densa Submontana.","MBM425075",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:31:21-03","MBM","MBM","425141","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2019","11","06","Brotto, M.L.; Barboza, E.; Barboza, E.","3712","2019","07","07","Brazil","Santa Catarina","Palhoça","Parque Estadual da Serra do Tabuleiro, Morro Cambirela","-48.670833","-27.718611","-48.670833","-27.718611","232","232","Árvore com 19 m de altura; frutos imaturos verdes na fase intermediária de desenvolvimento.; Floresta Ombrófila Densa Submontana, estágio avançado.","MBM425141",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:31:21-03","MBM","MBM","425498","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Quinet, A.","2016","07","27","Baez, C.; Lima, T.; Maurenza, D.; Silva, F.; Lima, T.; Maurenza, D.; Silva, F.","610","2016","07","19","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual Maciço da Pedra Branca, Bairro da Taquara. Trilha para Pedra Branca, próximo","-43.465278","-22.939722","-43.465278","-22.939722","630","630","Terrícola heliófila. Casca esbranquiçada. Pecíolo verde. Folhas glabras discolores. Nervura central amarelada. Cúpula do fruto verde-escura. Frutos imaturos verde claro. Semente imatura viinosa. Árvore com 18 metros de altura.; Flore","MBM425498",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:31:21-03","MBM","MBM","159701","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2009","07","08","Vicentini, A.; et al.; et al.","201",NA,NA,NA,"Brazil","Paraná","Cornélio Procópio","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"Árvore frequente. Casca lisa, sempre com pequenos nódulos sobressalentes","MBM159701","MBM159701",NA,NA,NA,"Southern America",NA,"23842","auto",NA,NA,NA,NA,NA
"229","2020-12-21 16:31:21-03","MBM","MBM","5976","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2009","07","08","Hatschbach, G.; et al.; et al.","16554",NA,NA,NA,"Brazil","Paraná","Guaraniaçu","Rod. BR-277","-52.878101348877","-25.1007995605469",NA,NA,NA,NA,"Árvore 10m, tronco com 20 cm diâmetro. Araucarieto","MBM005976","MBM005976",NA,NA,NA,"Southern America",NA,"38806","auto",NA,NA,NA,NA,NA
"230","2020-12-21 16:31:21-03","MBM","MBM","283039","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Pizzaia, L.N.",NA,NA,NA,"Silva, F.C.","1476","1991","12","18","Brazil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"MBM283039","MBM283039",NA,NA,NA,"Southern America",NA,"20625","auto",NA,NA,NA,NA,NA
"231","2020-12-21 16:31:21-03","MBM","MBM","344122","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2009","07","09","Hatschbach, G.; Duarte, A.P.; Duarte, A.P.","7139","1960","08","04","Brazil","Paraná","Tibagi","Fazenda Monte Alegre, Antas","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore, 6m, em mata de Araucaria","MBM344122","MBM344122",NA,NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA
"232","2020-12-21 16:31:21-03","MBM","MBM","424148","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Oliveira, I.J.G.","2019","10","01","Ariati, V.; Roher, D.; Bittencourt, L.S.; Roher, D.; Bittencourt, L.S.","1684","2019","07","03","Brazil","Paraná","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore.; Floresta Ombrófila Mista.","MBM424148",NA,NA,NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA
"233","2020-12-21 16:31:21-03","MBM","MBM","424142","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Oliveira, I.J.G.","2019","10","01","Ariati, V.; Roher, D.; Bittencourt, L.S.; Roher, D.; Bittencourt, L.S.","1678","2019","07","02","Brazil","Paraná","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore.; Floresta Ombrófila Mista.","MBM424142",NA,NA,NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA
"234","2020-12-21 16:31:21-03","MBM","MBM","304217","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Lima, H.C. de; et al.; et al.","3503","1989","04","02","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"MBM304217","MBM304217",NA,NA,NA,"Southern America",NA,"33190","auto",NA,NA,NA,NA,NA
"235","2020-12-21 16:31:21-03","MBM","MBM","211953","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Wattimo, I. de",NA,NA,NA,"Pereira, E.; et al.; et al.","4727",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"MBM211953",NA,NA,NA,NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA
"236","2020-12-21 16:31:21-03","MBM","MBM","22311","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Wattimo, I. de",NA,NA,NA,"Pereira, E.; Duarte, A.P.; Duarte, A.P.","4527",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"MBM022311","MBM022311",NA,NA,NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA
"237","2020-12-21 16:31:21-03","MBM","MBM","211955","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Wattimo, I. de",NA,NA,NA,"Duarte, A.P.","5508",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada do Redentor","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"MBM211955",NA,NA,NA,NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA
"238","2020-12-21 16:31:21-03","MBM","MBM","363386","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Vattimo, I. de","1958",NA,NA,"Victorio","s.n.","1930","05","09","Brazil","Rio de Janeiro","Rio de Janeiro","Silvestre","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore.","MBM363386","MBM363386",NA,NA,"PARATYPE","Southern America",NA,"57442","auto",NA,NA,NA,NA,NA
"239","2020-12-21 16:31:21-03","MBM","MBM","356019","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Vattimo, I. de",NA,NA,NA,"Pessoal do Horto Florestal","s.n.","1927","07","25","Brazil","Rio de Janeiro","Rio de Janeiro","Vista Chinesa, Mattas do Pae Ricardo","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore grande.","MBM356019","MBM356019",NA,NA,"PARATYPE","Southern America",NA,"57442","auto",NA,NA,NA,NA,NA
"240","2020-12-21 16:31:21-03","MBM","MBM","257279","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Smith, S.F.",NA,NA,NA,"Wasum, R.","556","2000","03","12","Brazil","Rio Grande do Sul","São Francisco de Paula","Parque Paraíso","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM257279","MBM257279",NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA
"241","2020-12-21 16:31:21-03","MBM","MBM","1720","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Wattimo, I. de",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1646",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","Horto Florestal UNP","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM001720","MBM001720",NA,NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA
"242","2020-12-21 16:31:21-03","MBM","MBM","1695","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Wattimo, I. de",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","2129",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luís Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM001695","MBM001695",NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA
"243","2020-12-21 16:31:21-03","MBM","MBM","1722","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Wattimo, I. de",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","8538",NA,NA,NA,"Brazil","Santa Catarina","Rio do Sul","Serra do Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,"MBM001722","MBM001722",NA,NA,NA,"Southern America",NA,"15163","auto",NA,NA,NA,NA,NA
"244","2020-12-21 16:31:21-03","MBM","MBM","391849","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2014","08","20","Schwirkowski, P.","54B","2014","03","09","Brazil","Santa Catarina","São Bento do Sul","Sertãozinho, propriedade de Leonardo Pilz","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Árvore de 8m. Flores brancas.","MBM391849","MBM391849",NA,NA,NA,"Southern America",NA,"23090","auto",NA,NA,NA,NA,NA
"245","2020-12-21 16:31:21-03","MBM","MBM","1714","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Wattimo, I. de",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","9090",NA,NA,NA,"Brazil","Santa Catarina","Sombrio","Pirão Frio","-49.61669921875","-29.113899230957",NA,NA,NA,NA,NA,"MBM001714","MBM001714",NA,NA,NA,"Southern America",NA,"16515","auto",NA,NA,NA,NA,NA
"246","2020-12-21 16:31:21-03","MBM","MBM","216449","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Ivanauskas, N.M.","847",NA,NA,NA,"Brazil","São Paulo","Pariquera-Açu","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"MBM216449","MBM216449",NA,NA,NA,"Southern America",NA,"17990","auto",NA,NA,NA,NA,NA
"247","2020-12-21 16:31:21-03","MBM","MBM","223751","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R. de; et al.; et al.","936",NA,NA,NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"MBM223751","MBM223751",NA,NA,NA,"Southern America",NA,"27904","auto",NA,NA,NA,NA,NA
"248","2020-12-21 16:31:21-03","MBM","MBM","269235","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R. de; et al.; et al.","932","1994","04","23","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"MBM269235","MBM269235",NA,NA,NA,"Southern America",NA,"27904","auto",NA,NA,NA,NA,NA
"249","2020-12-21 16:31:21-03","MBM","MBM","96279","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2010","03","01","Hatschbach, G.","48088",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Bom Sucesso","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore 6m, mata de galeria do rio Ribeira","MBM096279","MBM096279",NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA
"250","2020-12-21 16:31:21-03","MBM","MBM","13897","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","2200",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM013897","MBM013897",NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA
