"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"284","2019-10-09 11:24:10-03","UFBA","ALCB","127949","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2017","04",NA,"Guedes, ML","25630","2017","04","22","Brasil","Bahia","Esplanada","Litoral Norte, Faz . Baixio, Lagoa Verde.","-37.933333","-11.783333","-37.933333","-11.783333",NA,NA,"Folhas cartáceas, discolores. Inflorescência com botões verdes e flores com pétalas esverdeadas.","ALCB045324","ALCB045324",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-10-09 11:24:10-03","UFBA","ALCB","128284","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.",NA,NA,NA,NA,"Costa, G; Correia, F","2191","2016","12","03","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Serra do Maravida.","-39.55","-12.633333","-39.55","-12.633333",NA,NA,"Folhas com pontuações translúcidas, flores com pétalas rosadas e estames brancos, fruto verde.; Transição Caatinga-Floresta Ombrófila.","ALCB044832","ALCB044832",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-10-09 11:24:10-03","UFBA","ALCB","15649","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Santos, A","1983","08",NA,"Bautista, HP; Araújo, A; Arouck Ferreira, JDC","675","1982","12","08","Brasil","Bahia","Entre Rios","Litoral Norte, Subaúma","-37.9425","-12.377778","-37.9425","-12.377778",NA,NA,"Em frutificação abundante, frutos com o endocarpo amarelo, semente muito interessante, micrópila preta, brilhosa.","ALCB064935",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-10-09 11:24:10-03","UFBA","ALCB","17645","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","1993","02",NA,"Alunos de Ecologia","s/n","1986","05","17","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"folhas coriáceas. Inflorescência de flores singelas. Frutos imaturos verde.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-10-09 11:24:10-03","UFBA","ALCB","19241","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","1998",NA,NA,"Queiroz, LP de","899","1984","10","29","Brasil","Bahia","Salvador","Região Metropolitana Salvador","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"Arbusto de ca. 1,5m de altura, com folhas semicoriáeas, descolores. Fruto imaturo verde.","ALCB064950",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-10-09 11:24:10-03","UFBA","ALCB","38520","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","2002","04",NA,"Costa, J; Costa, CBN","332","2002","01","14","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Bairro de Stella Maris, APA do Abaeté, Condomínio Petromar","-38.536111","-12.966667","-38.536111","-12.966667",NA,NA,"ca. 2 m alt.. Folhas coriáceas, discolores, glabras, alternas. Fruto cápsula esquizocarpicas, com 5 lóculos marrons.; em dunas de areias brancas.","ALCB064954",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-10-09 11:24:10-03","UFBA","ALCB","47475","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2000","08",NA,"Guedes, ML; M.M.Alegre, M. Vargens","7392","1999","12","12","Brasil","Bahia","Conde","Litoral Norte, Sítio do Conde","-37.6","-11.8","-37.6","-11.8",NA,NA,"de ca. 2 m de alt. Folhas coriáceas, discolores. Flores esverdeadas. Frutos cápsula loculicida com superfície equinada.; de ca. 6 m de alt.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-10-09 11:24:10-03","UFBA","ALCB","49819","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Groppo Jr., M","2009","07","03","Rodarte, ATA; Guedes, ML; Neves, EL das; et al.","24","1999","09","12","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"de 4m de altura. Folhas coriáceas, discolores.Frutos equinados imaturos verdes.; vegetação arbórea de ca. 2,5 m. de altura.","ALCB064894",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-02-24 18:14:03-03","UFBA","ALCB","50683","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2001","04",NA,"Guedes, ML; Jesus, NG de","8062","2001","03","29","Brasil","Bahia","Entre Rios","Litoral Norte, Massarandupió, a 25 km, próximo & região de brejos","-38.083333","-11.933333","-38.083333","-11.933333",NA,NA,"de ca. 1,70m de altura. Folhas coriáceas, discolores, com óleo essencial.Inflorescências axilares. Botões e flores com pétalas esverdeadas. Fruto imaturo,cápsula muricada .; entre as cristas das dunas de Massarandupió.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-02-24 18:14:03-03","UFBA","ALCB","50750","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2001","08",NA,"Guedes, ML; Jesus, NG de","8131","2001","03","30","Brasil","Bahia","Entre Rios","Litoral Norte, a 25 km, próximo & região de brejos","-38.083333","-11.933333","-38.083333","-11.933333",NA,NA,"de ca. 2 m.Folhas coriáceas, discolores, glabras. Inflorescência terminal com botões e flores amarelas.; Restinga.","ALCB064944",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-24 18:14:03-03","UFBA","ALCB","50757","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2001","08",NA,"Guedes, ML; Jesus, NG de","8138","2001","03","30","Brasil","Bahia","Entre Rios","Litoral Norte, a 25 km, próximo & região de brejos","-38.083333","-11.933333","-38.083333","-11.933333",NA,NA,"de ca. 1,50 m de altura. Folhas coriáceas, discolores.Botões e flores esverdeadas. Frutos cápsulas muricadas, marrons.; Restinga.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-10-09 11:24:10-03","UFBA","ALCB","52082","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML; Stradmann, MTS","2000","05",NA,"Stradmann, MTS; Gomes, DF; Ribeiro, B; Sales, MC","0604","2000","02","02","Brasil","Bahia","Lençóis","Chapada Diamantina, Foz do Rio Capivara situado a 14 Km","-41.383333","-12.55","-41.383333","-12.55",NA,NA,"Árvore de 3,50m, terrestre.Folhas coriáceas, discolores, face dorsal verde-oliva, brilhante. Frutos cápsulas, deiscentes, cobertos de espinhos, maduros marrons, imaturos verdes. &nf;Muito frequente.","ALCB064943",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-10-09 11:24:10-03","UFBA","ALCB","60191","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Junior, WRV","2003","03",NA,"Junior, WRV; Guedes, ML; et al.","02","2003","01","18","Brasil","Bahia","Camaçari","Guarajuba","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"de ca. 1,80 m. Folhas cartáceas, discolores. Inflorescência axilar. Flores esverdeadas. Frutos imaturos, cápsula equinada. Freqüente.","ALCB064939",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-10-09 11:24:10-03","UFBA","ALCB","60191","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Junior, WRV","2003","03",NA,"Junior, WRV; Guedes, ML","02","2003","01","18","Brasil","Bahia","Camaçari","Guarajuba","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"Ca. 1,80m.; folhas cartáceas, discolores. Inflorescência axilar. Flores esverdeadas. Frutos imaturos, cápsula equinada.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-10-09 11:24:10-03","UFBA","ALCB","60469","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2003","05",NA,"Velozo, ES; Botelho, L","s/n","2003","03","20","Brasil","Bahia","Camaçari","Guarajuba","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"de ca. 3 m. Folhas coriáceas, discolores. Inflorescência terminal, cimas corimbosas, flores esverdeadas. Frutos imaturos cápsulas, equinadas.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-10-09 11:24:10-03","UFBA","ALCB","60469","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2003","05",NA,"Velozo, ES; Botelho, L","s/n","2003","03","20","Brasil","Bahia","Camaçari","Guarajuba","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"Ca. 3m.; folhas coriáceas, discolores. Inflorescência terminal, cimas corimbosas, flores esverdeadas. Frutos imaturos cápsulas, equinadas.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-10-09 11:24:10-03","UFBA","ALCB","62536","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Groppo Jr., M","2009","07","03","Jost, T; Ferreira, MC","242","1996","03","19","Brasil","Bahia","Conde","Litoral Norte, Fazenda do Bu Mata do São Miguel","-37.69","-12.065556","-37.69","-12.065556",NA,NA,"Arbusto de aprox. 3.0m. Folhas coriáceas discolores, glabras. Botões florais verdes, flores verdes.; Vegetação com influência marinha","ALCB064906",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-10-09 11:24:10-03","UFBA","ALCB","63964","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2003","10",NA,"Loureiro, DM; Silva, JR; Menezes, AP","695","2003","10","17","Brasil","Bahia","Mata de São João","Litoral Norte, Costa do Sauípe, fazenda Sauípe","-38.283333","-12.516667","-38.283333","-12.516667",NA,NA,"1,8m. Folhas coriáceas, discolores. Frutos imaturos verdes. Frequente.; Arbórea-arbustiva.","ALCB064917",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-10-09 11:24:10-03","UFBA","ALCB","66950","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2004","11",NA,"Guedes, ML","11149","2004",NA,NA,"Brasil","Bahia","Belmonte","Extremo Sul","-38.866667","-15.85","-38.866667","-15.85",NA,NA,"Ca. 2,5 m.; folhas coriáceas, discolores. Fruto cápsula, equinada.","ALCB064920",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-10-09 11:24:10-03","UFBA","ALCB","67594","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2005","03",NA,"Stradmann, MTS; Castilho, P","1070","2004","12","12","Brasil","Bahia","Mucugê","Chapada Diamantina, Fazenda Caraíbas","-41.423611","-13.160556","-41.423611","-13.160556",NA,NA,"de 4m. Folhas coriáceas, discolores. Fruto cápsula equinada. Indivíduo 20.; arbustiva-arbórea","ALCB064919",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-10-09 11:24:10-03","UFBA","ALCB","68069","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2005","05",NA,"Freire, L; Guedes, ML","70","2002","05","02","Brasil","Bahia","Esplanada","Litoral Norte, Fazenda Reunidas Limoeiro, mata ciliar do Rio Oitis, próximo à via de acesso","-37.853611","-12.151944","-37.853611","-12.151944",NA,NA,"Folhas coriáceas, discolores. Flores esverdeadas. Cápsulas lenhosas, com espinhos.; Próximo ao Rio Oitis.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-10-09 11:24:10-03","UFBA","ALCB","68069","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2005","05",NA,"Freire, L; Guedes, ML","70","2005","05","02","Brasil","Bahia","Esplanada","Litoral Norte, Fazenda Reunidas Limoeiro, mata ciliar do Rio Oitis, próximo à via de acesso","-37.853611","-12.151944","-37.853611","-12.151944",NA,NA,"folhas coriáceas, discolores. Flores esverdeadas. Cápsulas lenhosas, com espinhos.; próxima ao Rio Oitis.","ALCB064893",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-10-09 11:24:10-03","UFBA","ALCB","72702","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2006","06",NA,"Guedes, ML; Alunos do PROLE","12135","2006","06","10","Brasil","Bahia","Camaçari","Guarajuba","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"Ca. 1,80 m.; folhas coriáceas, discolores. Flores esverdeadas. Frutos cápsulas micronadas imaturos verdes e maduras marrons.","ALCB064913",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-10-09 11:24:10-03","UFBA","ALCB","74199","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Groppo Jr., M","2009","07","03","Carvalho, G; Santos, JS; Sousa, DC de; Nogueira, T; Guedes, ML; Valadão, RM","145","2006","08","02","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Grota de Dona Antônia.","-40.516667","-11.333333","-40.516667","-11.333333",NA,NA,"de ca 12m. Folhas cartáceas, discolores. Fruto cápsula equinada.","ALCB064905",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-10-09 11:24:10-03","UFBA","ALCB","75023","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2007","01",NA,"Maliarenko, L","s/n","2004","03","09","Brasil","Bahia","Mucugê","Chapada Diamantina, São Pedro","-41.366667","-13","-41.366667","-13",NA,NA,"Frutos maduros, muricados","ALCB064896",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-10-09 11:24:10-03","UFBA","ALCB","80437","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.",NA,NA,NA,NA,"Jost, T; Ferreira, MC; Tourinho, R","567","2002","05","06","Brasil","Bahia","Bahia",NA,NA,NA,NA,NA,NA,NA,"Árvore com ca. de 5 m de altura. Folhas coriáceas, levemente discolores, glabras. Flores brancas. Frutos jovens moricadps, deiscentes. Floresta estacional decidual.","ALCB064915",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-10-09 11:24:10-03","UFBA","ALCB","83064","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.",NA,NA,NA,NA,"Cardoso, D; Souza, JS; Manuel cheira-cheira","1720","2007","01","29","Brasil","Bahia","Amargosa","Recôncavo Sul, Serra do Timbó, Barragem do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia","-39.654167","-13.0825","-39.654167","-13.0825","697","697","ca. 7 m alt.. Folhas cartáceas, aromáticas. Frutos imaturos verdes.; Domínio da Floresta atlântica","ALCB064916",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-10-09 11:24:10-03","UFBA","ALCB","85329","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2008","11",NA,"Ramos, C.H.A.; Alves, L. de J.","195","2008","05","29","Brasil","Bahia","Itagibá","Litoral Sul, Mata da Botinha","-39.7075","-14.181389","-39.7075","-14.181389",NA,NA,"de ca 10 m de altura. Folhas coriáceas, discolores. Frutos muricados maduros marrons e imaturos verdes.","ALCB064900",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-10-09 11:24:10-03","UFBA","ALCB","85329","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2008","11",NA,"Ramos, C.H.A.; Alves, L. de J.","195","2008","05","20","Brasil","Bahia","Itagibá","Litoral Sul, Mata da Botinha","-39.7075","-14.181389","-39.7075","-14.181389",NA,NA,"Ca. 10 m de alt.; folhas coriáceas, discolores. Frutos muricados maduros marrons e imaturos verdes.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-10-09 11:24:10-03","UFBA","ALCB","92012","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2009","11",NA,"Guedes, ML; et al.","16290","2006","12","09","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina","-41.15","-11.55","-41.15","-11.55",NA,NA,"Folhas coriáceas, discolores Fruto cápsula equinada , maduras marrons.","ALCB064892",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-10-09 11:24:10-03","UFBA","ALCB","93391","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2010","03",NA,"Roque, N; Acevedo-Rodríguez, P; Abreu, IS","2673","2010","02","12","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Arapiranga, caminho para o rio da Água suja. Mapdatum - WGS84","-41.778056","-13.481111","-41.778056","-13.481111","683","683","ca. 3 m alt. Folhas discolores. Frutos castanhos.","ALCB064918",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-10-09 11:24:10-03","UFBA","ALCB","98604","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML; Gomes, FS","2011","05",NA,"Gomes, FS; Guedes, ML; Costa, AS","698","2011","01","25","Brasil","Bahia","Jandaíra","Litoral Norte, Caminho para Litoral Norte","-37.482778","-11.670833","-37.482778","-11.670833","13","13","ca. 3 m alt. Folhas coriáceas, discolores. Inflorescência com flores amarelo-esverdeadas. Fruto cápsula, muricado, marrom.; Restinga com formação de dunas.","ALCB064889",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-10-09 11:24:10-03","UFBA","ALCB","98630","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML; Gomes, FS","2011","06",NA,"Gomes, FS; Guedes, ML; Costa, AS","724","2011","01","26","Brasil","Bahia","Conde","Litoral Norte, Caminho para Barra do Itariri","-37.590278","-11.901111","-37.590278","-11.901111","17","17","ca. 1,8 m alt. Folhas coriáceas, discolores. Flores esverdeadas.; restinga arbustiva.","ALCB064891",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-10-09 11:24:10-03","UFBA","ALCB","98748","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Gomes, FS","2011","11",NA,"Gomes, FS; Guedes, ML; Costa, AS","842","2011","01","27","Brasil","Bahia","Esplanada","Litoral Norte, Palame","-37.711389","-12.073611","-37.711389","-12.073611","3","3","ca. 2 m alt. Folhas coriáceas, discolores. Flores esverdeadas.; Restinga arbustivo-arbórea.","ALCB064928",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-10-09 11:24:10-03","UFBA","ALCB","98825","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Gomes, FS","2012","02",NA,"Gomes, FS; Guedes, ML; Costa, AS","919","2011","01","28","Brasil","Bahia","Entre Rios","Litoral Norte, Subaúma. No fundo do povoado","-37.774444","-12.240278","-37.774444","-12.240278","3","3","folhas cartáceas, discolores. Flores esverdeadas. Fruto cápsula.; Restinga arbustiva.","ALCB064929",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-10-09 11:24:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","2002","04",NA,"Costa, J; Costa, CBN","343","2002","04","14","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Bairo de Stella Maris, APA do Abaeté, Condomínio Petromar","-38.35","-12.933333","-38.35","-12.933333",NA,NA,"ca. 2,5-3,0 m de altura. Folhas coriáceas. Flores esverdeadas. Frutos jovens verdes, maduros marrons. Planta 2.; em dunas de areia branca.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-10-09 11:24:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, ML","2000","06",NA,"Guedes, ML; E.M. da Silva, LBSilva","7022","2000","06","13","Brasil","Bahia","Mata de São João","Litoral Norte, Sauípe","-38.283333","-12.516667","-38.283333","-12.516667",NA,NA,"de ca 2 m de altura. Folhas coriáceas,base cuneada. Flores com pétalas esverdeadas. Fruto cápsula lenhosas, com superfície esterna coberta de tuberculos espiniformes.; de ca. 5 m de altura.Substrato arenoso.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
