"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","locality","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"576","2019-02-22 11:44:37-03","IPA","IPA","91534","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Bocage, A.","2017","04","25","Melo Junior, A.S.","2017","02","07","Brasil","Pernambuco","Custódia","-37.737222","-8.088611","-37.737222","-8.088611","316","316","IPA0091534",NA,"Plantae",NA,NA,"s.n.","Southern America",NA,"Material botânico em estudo para fim de Tese de Doutorado em Química pela UFRPE.; Árvore de folhas são compostas, com folíolos elípticos de cor verde-escura. A floração ocorre no verão e outono. As flores são amarelas, pequenas. Fruto",NA,"Fazenda São Severino",NA,NA,NA,NA,NA,NA,NA,NA
"577","2019-02-22 11:44:37-03","IPA","IPA","91927","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Oliveira, M.A.","2017","05","22","Sousa, M.A.C.","2017","04","12","Brasil","Pernambuco","Altinho","-36.18","-8.465278","-36.18","-8.465278",NA,NA,"IPA0091927","IPA0091927","Plantae",NA,NA,"111","Southern America",NA,"Árvore ca. 4,8m de altura; fruto-vagem verde.",NA,"Conglomerado do Inventário Florestal Nacional.&nf; PE_158 , 4-2-1",NA,NA,NA,NA,NA,NA,NA,NA
"578","2019-04-01 10:17:33-03","IPA","IPA","92161","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Gagnon, E.","2019","03","15","Santos Filho, F.S.; Lopes, M.P.O.; Pachêco, R.R.; Lopes, M.P.O.; Pachêco, R.R.","2006","07","19","Brasil","Piauí","Luís Correia","-41.551944","-2.968889","-41.551944","-2.968889",NA,NA,"IPA0092161",NA,"Plantae",NA,NA,"568","Southern America",NA,"Árvore ca. 6m de altura. Caule com ritidomas. Flor amarelo-ouro.; Solo arenoso.",NA,"Próximo a entradade Macapá.",NA,NA,NA,NA,NA,NA,NA,NA
"579","2019-07-26 11:40:11-03","IPA","IPA","93068","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Melo, J.M.M. de","2019","04","26","Melo, J.M.M. de","2019","04","03","Brasil","Pernambuco","Parnamirim","-39.636667","-8.128056","-39.636667","-8.128056","380","380","IPA0093068",NA,"Plantae",NA,NA,"04","Southern America",NA,"Porte arbóreo; flores amareladas; fruto marrom-castanho-claro.; Caatinga. Área de mata ciliar arbórea as margens do Rio Brígida.",NA,"Fazenda Alexandria, próximo a barragem de Alexandria.",NA,NA,NA,NA,NA,NA,NA,NA
"580","2019-04-01 10:17:33-03","IPA","IPA","74415","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Gagnon, E.","2019","03","15","Teixeira, G.","1965","05","12","Brasil","Alagoas","Belo Monte","-37.2799987792969","-9.82833003997803",NA,NA,NA,NA,"IPA0074415",NA,"Plantae",NA,NA,"2685","Southern America",NA,"Árvore com aproximadamente 6ms de altura e 1cm de diâmetro. Suas vagens cozinhadas são usadas para tingir roupa",NA,"a 200ms. da margem de São Francisco","25762","auto",NA,NA,NA,NA,NA,NA
"581","2019-04-01 10:17:33-03","IPA","IPA","65521","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Gagnon, E.","2019","03","15","Rita Pereira; et al.; et al.","1998","12","02","Brasil","Alagoas","Olho D'água do Casado","-37.8339004516602","-9.50193977355957",NA,NA,NA,NA,"IPA0065521",NA,"Plantae",NA,NA,"s.n.","Southern America",NA,"Flores amarelas.",NA,"Fazenda Curralinho. Solo arenoso.","24129","auto",NA,NA,NA,NA,NA,NA
"582","2019-04-17 14:31:56-03","IPA","IPA","76451","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Gagnon, E.","2019","03","15","Paiva, F.","1975","04","14","Brasil","Maranhão","Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,NA,"IPA0076451",NA,"Plantae",NA,NA,"18","Southern America",NA,"Árvore ca. 5 m de altura; flores amarelas sem perfume.",NA,"Fazenda Croatá","176498","auto",NA,NA,NA,NA,NA,NA
"583","2019-04-17 14:31:56-03","IPA","IPA","76425","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Gagnon, E.","2019","03","15","Paiva, F.","1976","04","12","Brasil","Maranhão","Tuntum","-44.6488990783691","-5.25805997848511",NA,NA,NA,NA,"IPA0076425",NA,"Plantae",NA,NA,"61","Southern America",NA,"Árvore de pequeno porte ca. 4 m de altura por 5 cm de diâmetro; flores amarelas, com uma das pétalas contendo uma mancha avermelhada.",NA,"Fazenda Cigana.","96518","auto",NA,NA,NA,NA,NA,NA
"584","2019-04-01 10:17:33-03","IPA","IPA","20857","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Gagnon, E.","2019","03","15","Andrade-Lima","1969","11","30","Brasil","Pernambuco","Águas Belas","-37.1231002807617","-9.11139011383057",NA,NA,NA,NA,"IPA0020857",NA,"Plantae",NA,NA,"69-5631","Southern America",NA,"Árvore 18-20m, copa larga, folhas lusídias. Flores amarelas, atraindo abelhas. tronco 0,60m DAP; casca lisaa, castanho-amarelado, largando em placas mais ou menos longitudinais, deixando a casca nova branco acastanhado.",NA,"Propriedade Fazenda Nova. Mata da Serra do Cumunati.","36545","auto",NA,NA,NA,NA,NA,NA
"585","2019-08-28 09:36:18-03","IPA","IPA","93448","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Bocage, A.","2019","07","12","Gonçalves, P.H.S.","2019","01",NA,"Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"IPA0093448",NA,"Plantae",NA,NA,"44","Southern America",NA,"Material botânico em estudo na UFRPE, Dept. de Biologia para fim de pesquisa, teses de doutorado e dissertação de mestrado sob a orientação do Prof. Ulisses Paulino de Albuquerque.; Arbóreo.; Caatinga",NA,"Vale do Catimbau","38964","auto",NA,NA,NA,NA,NA,NA
"586","2019-02-22 11:44:34-03","IPA","IPA","83177","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Miranda, A.M.","2008",NA,NA,"Alcântara, G.D.; Miranda, A.M.; Silva, D.N.; Oliveira, M.B.; Silva, J.S.; Miranda, A.M.; Silva, D.N.; Oliveira, M.B.; Silva, J.S.","2008","02","13","Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"IPA0083177",NA,"Plantae",NA,NA,"34","Southern America",NA,"Árvore ca. 7,0m de altura; caule marrom; folíolos com face adaxial escuro; flores amarelas; frutos marrons maduros.; Caatinga.",NA,"Vale do Catimbau, Estrada do Furtuoso, Trilha do Cachorro.","38964","auto",NA,NA,NA,NA,NA,NA
"587","2019-02-22 11:44:36-03","IPA","IPA","90327","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Araújo, E.R.","2015","05","12","Araujo, E.R.","2015","05","12","Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"IPA0090327",NA,"Plantae",NA,NA,"s.n.","Southern America",NA,"Material em estudo para Projeto de Pesquisa IPA/FACEPE/CNPq, sob a orientação do Dr. Antomio Félix da Costa.; Árvore. Inflorescência com flores amarelas. Frutos vagens marrom quando maduras e verde imaturas.; Caatinga.",NA,"Vale do Catimbau, próximo à Pedra do Cachorro.","38964","auto",NA,NA,NA,NA,NA,NA
"588","2019-07-26 11:40:11-03","IPA","IPA","91785","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Bocage, A.; Gallindo, F.","2018","01","23","Santos, N.R.S.","2018","01","07","Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"IPA0091785",NA,"Plantae",NA,NA,"s.n.","Southern America",NA,"Amostra botânica em estudo para dissertação de Mestrado em Odontologia sob orientação da Profª Drª Jane Sheila Higino.; Árvore, cerca de 10 m de altura. Flores Amarelas.; Caatinga.",NA,"Vale do Catimbau, Próximo à trilha do Cachorro.","38964","auto",NA,NA,NA,NA,NA,NA
"589","2019-07-26 11:40:11-03","IPA","IPA","91786","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Bocage, A.; Gallindo, F.","2018","01","23","Santos, N.R.S.","2018","01","07","Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"IPA0091786",NA,"Plantae",NA,NA,"s.n.","Southern America",NA,"Amostra botânica em estudo para dissertação de Mestrado em Odontologia sob orientação da Profª Drª Jane Sheila Higino.; Árvore.; Caatinga.",NA,"Vale do Catimbau, Próximo à trilha do Chapadão.","38964","auto",NA,NA,NA,NA,NA,NA
"590","2019-04-01 10:17:33-03","IPA","IPA","2293","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Gagnon, E.","2019","03","15","Pickel, B.","1933","05","26","Brasil","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"IPA0002293",NA,"Plantae",NA,NA,"3320","Southern America",NA,NA,NA,"Gurjaú. Parque.","25282","auto",NA,NA,NA,NA,NA,NA
"591","2019-04-01 10:17:33-03","IPA","IPA","59509","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Gagnon, E.","2019","03","15","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","1996","05","16","Brasil","Pernambuco","Exu","-39.7242012023926","-7.51194000244141",NA,NA,NA,NA,"IPA0059509",NA,"Plantae",NA,NA,"314","Southern America",NA,"Árvore, mais ou menos 4m de altura.",NA,"Riacho do José.","29194","auto",NA,NA,NA,NA,NA,NA
"592","2019-02-22 11:44:36-03","IPA","IPA","89749","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Bocage, A.","2015","01","20","Falcão, R.","2014","08","21","Brasil","Pernambuco","Garanhuns","-36.4928016662598","-8.89027976989746",NA,NA,NA,NA,"IPA0089749",NA,"Plantae",NA,NA,"05","Southern America",NA,"Flores amarelas; frutos: vagem verde.",NA,"Sítio Lagartixa","21839","auto",NA,NA,NA,NA,NA,NA
"593","2019-02-22 11:44:36-03","IPA","IPA","88145","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Bocage, A.","2013","03",NA,"Barreto, R.","2012","04","24","Brasil","Pernambuco","Limoeiro","-35.4502983093262","-7.87472009658813",NA,NA,NA,NA,"IPA0088145",NA,"Plantae",NA,NA,"s.n.","Southern America",NA,"Árvore, frutos, vagens marrons. Planta destinada ao estudo na UFPE, que trata do doseamento de metabólitos secundários (taninos). Laboratório de Farmacologia, sob a orientação do Prof. Luiz Soares.; Brejo.",NA,"Fazenda Ribeiro Fundo, zona rural, ca. 1km da ponte nova de Limoeiro.","19338","auto",NA,NA,NA,NA,NA,NA
"594","2019-02-22 11:44:34-03","IPA","IPA","84912","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Bocage, A.","2010","08","03","Santos, S.M. dos","2010","08","26","Brasil","Pernambuco","Terra Nova","-39.3755989074707","-8.22972011566162",NA,NA,NA,NA,"IPA0084912",NA,"Plantae",NA,NA,"4","Southern America",NA,"Árvore.; Caatinga.",NA,"Fazenda Almas, Guarani, próximo a BR 232, próximo ao Riacho Traira.","21296","auto",NA,NA,NA,NA,NA,NA
"595","2019-04-17 14:31:56-03","IPA","IPA","48653","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Gagnon, E.","2019","03","15","Lima, V.C.; Gallindo, F.; Gallindo, F.","1986","04","15","Brasil","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,NA,NA,"IPA0048653",NA,"Plantae",NA,NA,"171","Southern America",NA,"Arboreta, mais ou menos 5m. Frutos verdes imaturos.",NA,"Santa Cruz da Baixa Verde, Sítio Conceição. Mata nebular. Solo argiloso.","14606","auto",NA,NA,NA,NA,NA,NA
"596","2019-04-01 10:17:33-03","IPA","IPA","75947","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Gagnon, E.","2019","03","15","Ramalho, F.B.","1975","02","04","Brasil","Piauí","Uruçuí","-44.5560989379883","-7.22944021224976",NA,NA,NA,NA,"IPA0075947",NA,"Plantae",NA,NA,"367","Southern America",NA,"Árvore com mais ou menos 5m de altura. Flores amarelas, perfumadas. Madeira dura.",NA,"Fazenda Tauburil","137737","auto",NA,NA,NA,NA,NA,NA
"597","2019-04-17 14:31:56-03","IPA","IPA","89970","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P. Queiroz","Gagnon, E.","2019","03","15","Santos, A.L.S.","2003",NA,NA,"Brasil","Sergipe","Canindé de São Francisco","-37.7893981933594","-9.65999984741211",NA,NA,NA,NA,"IPA0089970",NA,"Plantae",NA,NA,"50","Southern America",NA,"Arbóreo, ca. 4m de altura. Frutos jovens.; Caatinga.",NA,"Fazenda Poço Verde.","38828","auto",NA,NA,NA,NA,NA,NA
"598","2019-02-22 11:44:37-03","IPA","IPA","84035","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P. Queiroz","Gomes-Silva, A.","2009","07","20","Barbosa, J.I.S.; Silva, A. .G.; Silva, M. .V.; Santana, T.; Silva, A. .G.; Silva, M. .V.; Santana, T.","2009","07","20","Brasil","Pernambuco","Buíque","-37.158333","-8.4","-37.158333","-8.4",NA,NA,"IPA0084035",NA,"Plantae",NA,NA,"41","Southern America",NA,"Árvore com ca. de 9m.; Caatinga.","ferrea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2019-12-20 11:24:21-03","IPA","IPA","82027","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P. Queiroz","Fontana, A.P.","2014","07","31","Fontana, A.P.; Coelho, L.F.M.; Coelho, L.F.M.","2014","07","31","Brasil","Pernambuco","Custódia","-37.730278","-8.257222","-37.730278","-8.257222","499","499","IPA0082027",NA,"Plantae",NA,NA,"8268","Southern America",NA,"Árvore ca. 4m; frutos imaturos verdes.; Nativa; savana estépica; luvissolo crômico órtico; caatinga; insuficientemente conhecida.","ferrea","leito seco do rio.",NA,NA,NA,NA,NA,NA,NA,NA
"600","2019-02-22 11:44:37-03","IPA","IPA","84111","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P. Queiroz","Gomes-Silva, A.","2010","03","04","Silva, A.G. da; Barbosa, J.I.S.; Barbosa, J.I.S.","2009","09","02","Brasil","Pernambuco","Buíque","-37.158333","-8.4","-37.158333","-8.4",NA,NA,"IPA0084111",NA,"Plantae",NA,NA,"1390","Southern America",NA,"Árvore com 10m de altura. Frutos maduros marrons. Trilha da Gruta da cachoeira.; Caatinga.","ferrea","Parque Nacional do Catimbau",NA,NA,NA,NA,NA,NA,NA,NA
"601","2019-02-22 11:44:37-03","IPA","IPA","88008","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P. Queiroz","Queiroz, L.P.","2011","05","13","Silva, F.F.S.; Alves, A.L.; Bezerra, T.T.; Alves, A.L.; Bezerra, T.T.","2011","01","19","Brasil","Paraíba","Cajazeiras","-38.611389","-7.045833","-38.611389","-7.045833","403","403","IPA0088008",NA,"Plantae",NA,NA,"133","Southern America",NA,"Árvore ca. 2m de altura. Folhas compostas, alternas. Flores amarelas.; Bioma Caatinga. Fitofisionomia Savana Estépica. Solo Luvissolo Crômico Órtico. Área priortária para conservação: CA-403 - Alto Sertão do Piranhas - 2- Muito alta.","ferrea","Lote 7.",NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-02-22 11:44:37-03","IPA","IPA","88010","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P. Queiroz","Silva, H.L.C.","2012","08","17","Onofre, F.F.","2012","04","16","Brasil","Pernambuco","Custódia","-37.712778","-8.259167","-37.712778","-8.259167","508","508","IPA0088010",NA,"Plantae",NA,NA,"288","Southern America",NA,"Árvore ca. 3,5 m de altura, copada, casca lisa e acinzentada e descamante. Folhas apresentando pinas opostas, folíolos opostos e coriáceos e terminando com pina terminal. Flores amarelas. DAS=42 cm.; Bioma Caatinga. Fitofisionomia Sav","ferrea","Reservatório Copiti.",NA,NA,NA,NA,NA,NA,NA,NA
"603","2019-02-22 11:44:37-03","IPA","IPA","88013","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P. Queiroz","Oliveira, A.C.P.","2012","09","26","Oliveira, A.C.P.; et al.; et al.","2012","08","28","Brasil","Paraíba","São João do Rio do Peixe","-38.41","-6.872778","-38.41","-6.872778","279","279","IPA0088013",NA,"Plantae",NA,NA,"1517","Southern America",NA,"Árvore ca. 4,5m de altura. Folha composta e alterna. Fruto tipo legume, marrom aveludado.; Bioma Caatinga. Fitofisionomia Savana Estépica. Solo Vertissolo Crômico Órtico. Área prioritária para conservação: CA-403- Alto Sertão do Piran","ferrea","Sítio Cotia.",NA,NA,NA,NA,NA,NA,NA,NA
"604","2019-02-22 11:44:37-03","IPA","IPA","88014","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P. Queiroz","Oliveira, A.C.P.","2012","08","30","Oliveira, A.C.P.; et al.; et al.","2012","08","29","Brasil","Paraíba","Triunfo","-38.609167","-6.565","-38.609167","-6.565","289","289","IPA0088014",NA,"Plantae",NA,NA,"1523","Southern America",NA,"Árvore ca. 6,5m de altura. Folha composta e alterna. Fruto tipo legume, marrom amarelado.; Bioma Caatinga. Fitofisionomia Savana Estépica. Solo Luvissolo Crômico Pálico.","ferrea","Sítio Gamela.",NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-02-22 11:44:37-03","IPA","IPA","88018","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P. Queiroz","Oliveira, D.G.","2012","10","31","Oliveira, D.G.","2012","10","31","Brasil","Paraíba","Cajazeiras","-38.604722","-7.043889","-38.604722","-7.043889","392","392","IPA0088018",NA,"Plantae",NA,NA,"634","Southern America",NA,"Árvore ca. 5m de altura. Caule branco-acinzentado, liso. Ramos com lenticelas. Folhas bipinadas, alternas, pubescentes. Flores amarelas.; Bioma Caatinga. Fitofisionomia Savana Estépica. Solo Luvissolo Crômico Órtico. Área prioritária","ferrea","Reservatório Caiçaras. Sítio Bartolomeu. Próximo a estrada de acesso ao desemboque do túnel.",NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-02-22 11:44:37-03","IPA","IPA","88021","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P. Queiroz","Silva, H.L.C.","2012","08","16","Marcondes Oliveira","2010","05","19","Brasil","Ceará","Mauriti","-38.803889","-7.548056","-38.803889","-7.548056","427","427","IPA0088021",NA,"Plantae",NA,NA,"4904","Southern America",NA,"Arvoreta ca. 3m de altura. Ramos amarronzados, lenticelados. Folhas membrano-cartáceas. Frutos imaturos esverdeados. Ocasional.; Caatinga. Caatinga arbustivo-arbórea densa. Relevo plano. Solo arenoso de coloração branca.","ferrea","Povoado Poço, Aqueduto do Boi, Lote VI, marco zero.",NA,NA,NA,NA,NA,NA,NA,NA
"607","2019-02-22 11:44:37-03","IPA","IPA","88023","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P. Queiroz","Silva, H.L.C.","2012","08","16","Pimenta, W.A.; Souza, E.; Ribeiro, R.F.; Souza, E.; Ribeiro, R.F.","2010","08","17","Brasil","Pernambuco","Custódia","-37.765833","-8.182778","-37.765833","-8.182778","591","591","IPA0088023",NA,"Plantae",NA,NA,"9","Southern America",NA,"Árvore ca. 6 m de altura. Folhas compostas, alternas. Fruto amarronzados, tipo vagem, pétreos, indeiscente.; Bioma Caatinga. Fitofisionomia Savana Estépica. Bruno não cálcico. CA-457 - Betânia - Insuficientemente conhecida.","ferrea","Serra das Cinzas, Lote 11, Sítio Vitória.",NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-02-22 11:44:37-03","IPA","IPA","88020","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P. Queiroz","Silva, H.L.C.","2012","08","16","Marcondes Oliveira; Ramos, R.; Granja, G.; Ramos, R.; Granja, G.","2010","01","05","Brasil","Pernambuco","Lagoa Grande","-40.137222","-9.9375","-40.137222","-9.9375","399","399","IPA0088020",NA,"Plantae",NA,NA,"4559","Southern America",NA,"Árvore ca. 6 m de altura. Flores amareladas, perfumadas. Raro.; Caatinga. Solo arenoso.","ferrea","Próximo às margens da BR 428.",NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-04-01 10:17:33-03","IPA","IPA","24326","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea leiostachya","(Benth.) L.P. Queiroz","Gagnon, E.","2019","03","15","Santos, T.S.","1971","01","11","Brasil","Bahia","Santa Cruz da Vitória","-39.8116989135742","-14.9610996246338",NA,NA,NA,NA,"IPA0024326",NA,"Plantae",NA,NA,"1290","Southern America",NA,"Árvore de 10m de altura, 35cm de diâmetro, flores amarelas.","leiostachya","Estrada a Ponto de Astério. Pastaria.","20471","auto",NA,NA,NA,NA,NA,NA
"610","2019-04-01 10:17:33-03","IPA","IPA","83242","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea leiostachya","(Benth.) L.P. Queiroz","Gagnon, E.",NA,NA,NA,"Sá; Silva, I.M.M.; Almeida, CFCBR; Almeida, G.R.; Almeida, CFCBR; Almeida, G.R.","2006","03","28","Brasil","Paraíba","Soledade","-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"IPA0083242","IPA0083242","Plantae",NA,NA,"346","Southern America",NA,"Árvore ca. 10m de altura; frutos secos; flores amarelas.","leiostachya",NA,"21726","auto",NA,NA,NA,NA,NA,NA
"611","2019-04-01 10:17:33-03","IPA","IPA","10872","S","Plantae","Leguminosae-Caes.","Libidibia","ferrea","Libidibia ferrea leiostachya","(Benth.) L.P. Queiroz","Gagnon, E.","2019","03","15","Guedes, T.N.","1958","01","26","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"IPA0010872",NA,"Plantae",NA,NA,"498","Southern America",NA,"Árvore de 30m de altura. Material florífero e frutífero.","leiostachya","Serra do Besouro, mata.",NA,NA,NA,NA,NA,NA,NA,NA
