"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","locality","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relationshipType","sex"
"447","2021-02-08 12:39:28-03","UFRGS","ICN","171396","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Ferreira, PPA; et al.","2011","12","22","Brasil","SC","Biguaçu","-48.639722","-27.460556","-48.639722","-27.460556",NA,NA,"ICN00031454",NA,NA,NA,NA,"810","et al. = J. Durigon, C.A.D. Welker & E.L.C. Soares; trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,"BR 101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2021-02-08 12:39:28-03","UFRGS","ICN","172589","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","A Ferreira, PP","Durigon, J","2011","11","14","Brasil","SC","Santo Amaro da Imperatriz","-48.744167","-27.681944","-48.744167","-27.681944",NA,NA,"ICN00031466",NA,NA,NA,NA,"759",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-02-08 12:39:28-03","UFRGS","ICN","188918","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA","2007","12","18","Brasil","RS","Santo Antônio da Patrulha","-50.567778","-29.884444","-50.567778","-29.884444",NA,NA,"ICN00031446",NA,NA,NA,NA,"126","trepadeira latescente, corola rosa, prostrada e volúvel.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,"BR 290, Free Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-02-08 12:39:28-03","UFRGS","ICN","188925","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA","2008","02","17","Brasil","RS","Pelotas","-52.329167","-31.833333","-52.329167","-31.833333",NA,NA,"ICN00031457",NA,NA,NA,NA,"211","trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-02-08 12:39:28-03","UFRGS","ICN","188926","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA","2008","03","06","Brasil","RS","Osório","-50.3975","-29.876389","-50.3975","-29.876389",NA,NA,"ICN00031449",NA,NA,NA,NA,"218","trepadeira latescente, corola branca, frutos maduros.; beira de mato.","Dicotyledon",NA,"América do Sul",NA,"BR290 Km 07, Lagoa dos Barros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-02-08 12:39:28-03","UFRGS","ICN","153005","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Dettke, GA","2008","02","15","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"ICN00031419",NA,"2019","01","31","98","Trepadeira frequente. Flores rosadas.; Borda de mata","Dicotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-02-08 12:39:28-03","UFRGS","ICN","144065","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P","Hagelund, K","1985","02","26","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"ICN00031443",NA,"2008","01","15","15365","Doação de Karner Hagelund","Dicotyledon",NA,"América do Sul",NA,"perto de Maquiné","27350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-02-08 12:39:28-03","UFRGS","ICN","016874","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P","Ferreira, AG","1967","04","25","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00031465",NA,"2008","03","17","202","trepadeira, flores lilases; junto a vala com muita matéria orgânica, terreno arenoso","Dicotyledon",NA,"América do Sul",NA,"aterro Praia de Belas","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-02-08 12:39:28-03","UFRGS","ICN","144066","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P","Hagelund, K","1986","01","03","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00031463",NA,"2008","01","15","15733","Doação de Karner Hagelund","Dicotyledon",NA,"América do Sul",NA,"perto Praia Grande","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"456","2021-02-08 12:39:28-03","UFRGS","ICN","088125a","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Bianchini, RS","Irgang, BE","1986","05","21","Brasil","RS","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"ICN00031439",NA,"2006","11","10","s.n.","Banhado.","Dicotyledon",NA,"América do Sul",NA,"Osório, banhado interpraias","21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-02-08 12:39:28-03","UFRGS","ICN","053620","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P","Irgang, BE","1983","04","08","Brasil","RS","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"ICN00031464",NA,"2008","01","08","s.n.","trapadeira, flores claras, o interior do tubo vermelho; sobre juncos, tifas, etc","Dicotyledon",NA,"América do Sul",NA,"Rio Tramandaí","21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-02-08 12:39:28-03","UFRGS","ICN","140741","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Hagelund, K","1984","02","07","Brasil","SC","São João do Sul","-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"ICN00031441",NA,"2012","11","23","15049","Doação de Karner Hagelund.; Beira Mambituba. Lado esquerdo do rio.","Dicotyledon",NA,"América do Sul",NA,NA,"13742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"459","2021-02-08 12:39:28-03","UFRGS","ICN","188914","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA","2007","11","22","Brasil","RS","Osório","-50.567778","-29.885278","-50.567778","-29.885278",NA,NA,"ICN00031445",NA,NA,NA,NA,"73","trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,"BR 290 Km 07, Lagoa dos Barros Porto Alegre-Osório",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2021-02-08 12:39:28-03","UFRGS","ICN","145712","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Irgang, BE","1987","03","23","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,"ICN00031438",NA,"2012","11","23","s.n.",NA,"Dicotyledon",NA,"América do Sul",NA,"rio Tramandaí, parte média",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-02-08 12:39:28-03","UFRGS","ICN","163425","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA; Dettke, GA; Rubio, MAK; Reck, MA","2009","10","14","Brasil","PR","Antonina","-48.7825","-25.445556","-48.7825","-25.445556",NA,NA,"ICN00031458",NA,NA,NA,NA,"296","corola rosa; beira da estrada","Dicotyledon",NA,"América do Sul",NA,"estrada secundária da cidade 25° 26' 44.3S 48° 46' 57.7W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-02-08 12:39:28-03","UFRGS","ICN","163450","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA; Dettke, GA","2010","01","26","Brasil","RS","Terra de Areia","-50.086111","-29.540556","-50.086111","-29.540556",NA,NA,"ICN00031461",NA,NA,NA,NA,"344","beira de mato","Dicotyledon",NA,"América do Sul",NA,"29° 32' 26.0S 50° 05' 10.2W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2021-02-08 12:39:28-03","UFRGS","ICN","188919","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA","2007","12","20","Brasil","RS","Maquiné","-50.250278","-29.628056","-50.250278","-29.628056",NA,NA,"ICN00031451",NA,NA,NA,NA,"140","trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2021-02-08 12:39:28-03","UFRGS","ICN","188924","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA","2008","02","15","Brasil","RS","Capivari do Sul","-50.591667","-30.1275","-50.591667","-30.1275",NA,NA,"ICN00031452",NA,NA,NA,NA,"199","trepadeira latescente, corola rosa.; beira de mato.","Dicotyledon",NA,"América do Sul",NA,"RS040 Km57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2021-02-08 12:39:28-03","UFRGS","ICN","188927","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA","2008","03","06","Brasil","RS","Osório","-50.278889","-29.878056","-50.278889","-29.878056",NA,NA,"ICN00031448",NA,NA,NA,NA,"221","trepadeira latescente, corola rosa, formando estolão.; beira de mato.","Dicotyledon",NA,"América do Sul",NA,"Morro da Borússia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2021-02-08 12:39:28-03","UFRGS","ICN","188928","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA","2008","03","07","Brasil","RS","Dom Pedro de Alcântara","-49.839167","-29.384444","-49.839167","-29.384444",NA,NA,"ICN00031447",NA,NA,NA,NA,"225","trepadeira latescente, corola rosa.; beira de mato.","Dicotyledon",NA,"América do Sul",NA,"Mata do prof. Luís Baptista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2021-02-08 12:39:28-03","UFRGS","ICN","188929","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA","2008","03","07","Brasil","RS","Terra de Areia","-50.073889","-29.554722","-50.073889","-29.554722",NA,NA,"ICN00031450",NA,NA,NA,NA,"228","trepadeira latescente, corola rosa.; beira da estrada.","Dicotyledon",NA,"América do Sul",NA,"RS486 Rota do Sol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-09-17 10:40:38-03","UEPA","MFS","008827","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Cardoso, A","Cardoso, A","2019","03","20","Brasil","Pará","Barcarena","-48.747475","-1.544358","-48.747475","-1.544358",NA,NA,"MFS008827","MFS008827 MFS008827_e",NA,NA,NA,"2997","Erva escandente, crescendo em área alterada a pleno sol, flor violacea.",NA,NA,NA,NA,"Porto de Vila do Conde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2014-09-23 11:01:24-03","G","G-DC","G00135799","S","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata","(Roxb.) Sweet","CAT.HERB.PRODR.","Salzmann, P.","1830",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00135799","G00135799","2006","01","01","360","Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=109076&base=img&lang=en",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2014-09-23 11:01:24-03","G","G-DC","G00135804","S","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata","(Roxb.) Sweet","CAT.HERB.PRODR.","Blanchet, J. S.","1834",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00135804","G00135804","2006","01","01","1651","Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=109103&base=img&lang=en",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-04-05 12:32:16-03","UNIVASF","HVASF","9542","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","L.V. Vasconcelos","L.M. Nascimento","2007","11","14","Brasil","Pernambuco","Araçoiaba","-35.03585","-7.795772","-35.035850","-7.795772","25","25","HVASF009542",NA,"2008","01","01","655","Trepadeira. Flores em botão. Interior em encosta. Frequente.",NA,NA,"América do Sul",NA,"Engenho Campinas, Capoeira, Usina São José, Capoeira 3.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"472","2021-04-05 12:32:16-03","UNIVASF","HVASF","1240","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","M.T. Buril","J.A. Siqueira Filho","1996","11","08","Brasil","Pernambuco","Maraial","-35.760583","-8.834986","-35.760583","-8.834986","260","260","HVASF001240",NA,"2012","04","22","372","Trepadeira; flores tubulosas, liláses.",NA,NA,"América do Sul",NA,"Engenho Curtume",NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"473","2020-12-10 11:27:10-03","IBt","SP","388083","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Evans, R","1996","11","20","Suriname","Paramaribo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-08-13 18:01:49-03","IBt","SP","291960","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy","Simão Bianchini, R","Barreto, KD","1994","04","12","Brasil","São Paulo","Matão","-48.553611","-21.628333","-48.553611","-21.628333",NA,NA,NA,NA,"2006",NA,NA,"2274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-11-21 10:03:19-03","IBt","SP","446983","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy","Simão Bianchini, R; Pastore, M","Pastore, M; Brito, RM","2013","01","04","Brasil","São Paulo","Ubatuba","-45.036944","-23.321389","-45.036944","-23.321389","1","1",NA,NA,"2013","01","20","224",NA,NA,NA,NA,NA,"Parque Estadual da Ilha Anchieta, Próximo à areia da Praia do Engenho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2021-01-11 11:19:58-03","IBt","SP","472223","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Amorim, AM","2014","04","25","Brasil","Amazonas","Barcelos","-62.9241981506348","-0.974722027778625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8664",NA,NA,NA,NA,NA,NA,"358570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-09-10 10:17:50-03","IBt","SP","315445","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Pedralli, G","1987","07","15","Brasil","Amazonas","Iranduba","-60.1861000061035","-3.28471994400024",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2927",NA,NA,NA,NA,NA,NA,"100866","auto",NA,NA,NA,NA,NA,NA,NA,NA
"478","2021-01-07 09:33:35-03","IBt","SP","465685","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Vasconcelos, LV","2013","08","21","Brasil","Bahia","Cachoeira","-38.9557991027832","-12.6183004379272",NA,NA,NA,NA,NA,NA,NA,NA,NA,"626",NA,NA,NA,NA,NA,NA,"26884","auto",NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-12-23 08:47:58-03","IBt","SP","420375","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Folli, DA","2008","02","25","Brasil","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5958",NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-10-22 10:12:39-03","IBt","SP","351682","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Valbao, SC","2001","05","14","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-10-15 10:08:30-03","IBt","SP","338940","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Krieger, L","1970","03",NA,"Brasil","Minas Gerais","Entre Rios de Minas","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-11-19 09:28:59-03","IBt","SP","361654","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Silva, ASL","2002","03","16","Brasil","Pará","Abaetetuba","-48.8824996948242","-1.71806001663208",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3571",NA,NA,NA,NA,NA,NA,"40029","auto",NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-11-26 09:59:51-03","IBt","SP","384480","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Rodrigues, R","2004","10","27","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33",NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-10-22 10:12:39-03","IBt","SP","345182","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Ferraz, EMN","1998","10","23","Brasil","Pernambuco","São Vicente Ferrer","-35.4914016723633","-7.59111022949219",NA,NA,NA,NA,NA,NA,NA,NA,NA,"483",NA,NA,NA,NA,NA,NA,"11339","auto",NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-10-15 10:08:30-03","IBt","SP","338943","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Krieger, L","1977","04","09","Brasil","Rio de Janeiro","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14755",NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-06-04 11:03:22-03","IBt","SP","268531","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Hoehne, W","1964","04","04","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5715",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-12-30 07:47:55-03","IBt","SP","445139","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Lima, HC","1982","05","26","Brasil","Rio de Janeiro","Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1743",NA,NA,NA,NA,NA,"Reserva Biológica de Poço das Antas","29995","auto",NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-12-10 11:27:10-03","IBt","SP","405754","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Peron, M","1992","11","30","Brasil","Rio de Janeiro","Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"959",NA,NA,NA,NA,NA,"Reserva Biológica de Poço das Antas","29995","auto",NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-12-30 07:47:55-03","IBt","SP","442665","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Zartman, CE","2011","08","01","Brasil","Roraima","Caracaraí","-61.128101348877","1.81611001491547",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8572",NA,NA,NA,NA,NA,NA,"365858","auto",NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-10-22 10:12:39-03","IBt","SP","345607","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Simão Bianchini, R","2000","01",NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1370",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-12-30 07:47:55-03","IBt","SP","445092","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Simão Bianchini, R","2013","01","04","Brasil","Santa Catarina","Navegantes","-48.6542015075684","-26.8988990783691",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1866",NA,NA,NA,NA,NA,NA,"24562","auto",NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-11-26 09:59:51-03","IBt","SP","374324","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Sampaio, PSP","2002","05","21","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,"669",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-10-08 08:52:34-03","IBt","SP","333615","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Martins, SE","1999","03","25","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,"420",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-08-27 12:19:39-03","IBt","SP","307060","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Simão Bianchini, R","1997","03","30","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1046",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-11-26 09:59:51-03","IBt","SP","375664","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Simão Bianchini, R","2005","04","17","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1581",NA,NA,NA,NA,NA,"Parque Estadual da Ilha do Cardoso","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-06-04 11:03:22-03","IBt","SP","272435","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Simão Bianchini, R","1994","11","19","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"639",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-06-04 11:03:22-03","IBt","SP","269303","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Bianchini, S","1990","06","16","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-08-13 18:01:49-03","IBt","SP","291945","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy","Simão Bianchini, R","Souza, VC","1990",NA,NA,"Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,"2006",NA,NA,"1626",NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-08-13 18:01:49-03","IBt","SP","291957","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy","Simão Bianchini, R","Souza, VC","1990",NA,NA,"Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,"2006",NA,NA,"1630",NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-08-13 18:01:49-03","IBt","SP","297271","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy","Simão Bianchini, R","Souza, VC","1996","04","12","Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"11066",NA,NA,NA,NA,NA,"Ilha da Queimada Grande","26998","auto",NA,NA,NA,NA,NA,NA,NA,NA
"501","2021-01-07 09:33:35-03","IBt","SP","446947","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Pastore, M","2013","03","09","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"274",NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-06-04 11:03:22-03","IBt","SP","272453","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Simão Bianchini, R","1993","05","03","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"350",NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-08-13 18:01:49-03","IBt","SP","291958","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy","Simão Bianchini, R","Souza, VC","1989","04","01","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"2006",NA,NA,"526",NA,NA,NA,NA,NA,"Estação Ecológica Juréia-Itatins","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
