"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"565","2021-03-04 15:44:11-03","IF","SPSF","49891","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","(Lindl.) Chiron & Xim.Bols.","M.L.Brotto","2014","09","25","M.L.Brotto","1811","2014","09","25","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.69","-24.836667",NA,NA,"960","960","COLETA: Árvore de 16m de altura; frutos imaturos verdes. Floresta Ombrófila Densa Montana.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"566","2021-03-04 15:44:11-03","IF","SPSF","49894","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","(Lindl.) Chiron & Xim.Bols.","M.L.Brotto","2014","11","10","M.L.Brotto","1797","2014","09","23","Brasil","PR","Piraquara","Recreio da Serra","-49.015556","-25.4475",NA,NA,"990","990","COLETA: Árvore de 12; frutos imaturos. Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"567","2021-03-04 15:44:11-03","IF","SPSF","49934","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","(Lindl.) Chiron & Xim.Bols.","M.L.Brotto","2014","09","09","M.L.Brotto & J.M.Silva & M.C.H.Mello","1785","2014","08","28","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.700278","-24.853611",NA,NA,"895","895","COLETA: Árvore de 18m; pedúnculo da infrutescência vermelho e frutos imaturos verdes. Floresta Ombrófila Densa Montana.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"568","2021-03-04 15:44:11-03","IF","SPSF","50161","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","(Lindl.) Chiron & Xim.Bols.","M.L.Brotto",NA,NA,NA,"M.L.Brotto","1614","2014","04","21","Brasil","PR","Piraquara","Recreio da Serra","-49.015556","-25.4475",NA,NA,"990","990","COLETA: Árvore de 7m; flores cor creme com odor moderado agradável e frutos imaturos. Flor pistilada. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"569","2021-03-04 15:44:12-03","IF","SPSF","51067","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M.L.Brotto","2015","09","23","M.L.Brotto & J.M.Silva","1961","2015","07","29","Brasil","PR","Guaratuba",NA,"-48.585556","-25.910556",NA,NA,"13","13","COLETA: Árvore de 7m de altura; flores de cor bege (deformadas).;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"570","2021-03-04 15:44:12-03","IF","SPSF","51094","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B. Baitello","2017","07","11","M.G.K. Cornia et al.","307","2014","01","16","Brasil","MG","Delfim Moreira","Fazenda Bartira","-45.266389","-22.526667",NA,NA,"1307","1307","COLETA: Árvore 5 m, indivíduo 8169 da fito; GEOGRAFIA: Floresta Ombrófila Mista;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"571","2021-03-04 15:44:12-03","IF","SPSF","51099","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B. Baitello","2017","07","11","M.G.K. Cornia et al.","312","2014","03","19","Brasil","MG","Delfim Moreira","Fazenda Bartira","-45.266389","-22.526667",NA,NA,"1307","1307","COLETA: Árvore 10 m, indivíduo 8732; GEOGRAFIA: Floresta Ombrófila Mista;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"572","2021-03-04 15:44:12-03","IF","SPSF","51795","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M.L. Brotto","2016","09","14","M.L. Brotto & R.R. Völtz","2347","2016","09","06","Brasil","MG","Passa Quatro","Serra da Mantiqueira, trilha do Paiolinho para Pedra da mina","-44.852778","-22.398611",NA,NA,"1674","1674","COLETA: Árvore com 15 m de altura; frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"573","2021-03-04 15:44:12-03","IF","SPSF","52070","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2017","07","11","M.G.K.Cornia et al.","529","2015","10","21","Brasil","MG","Delfim Moreira","Fazenda de São Francisco dos Campos do Jordão","-45.302778","-22.592222",NA,NA,"1623","1623","COLETA: Árvore de 4,5m de altura. Indivíduo nº 9604 da Fitossociologia. Material infértil.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"574","2021-03-04 15:44:12-03","IF","SPSF","53649","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","P.Moraes","2014","09","23","P.L.R. de Moraes & M.C.Vergne & M.Cruz","3714","2014","09","23","Brasil","ES","Linhares","Reserva Natural Vale","-40.066111","-19.151667",NA,NA,"74","74","COLETA: Árvore com 20m de altura. Fase final de frutificação.; GEOGRAFIA: Estrada Flamengo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"575","2021-03-04 15:44:11-03","IF","SPSF","43358","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2001","03","15","F.H.F. Nascimento","115","1999","01","29","Brasil","BA","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,"1770","1770","COLETA: Árvore de 20m de altura e 84cm de perímetro.Folhas discolores. Flores esverdeadas, frutos verdes a enegrecidos; receptáculo verde .; GEOGRAFIA: Mata de altitude. Mata da base do Pico do Itoibira. Interior da mata.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"49773","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"576","2021-03-04 15:44:11-03","IF","SPSF","30461","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"F.H.F.Nascimento","115","1999","01","29","Brasil","BA","Rio de Contas","Mata da base do Pico do Itoibira","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"49773","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"577","2021-03-04 15:44:11-03","IF","SPSF","30460","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"J.B.Baitello","2002","10","09","F.H.F.Nascimento","116","1999","01","29","Brasil","BA","Rio de Contas","Mata da base do Pico do Itoibira","-41.8114013671875","-13.5789003372192",NA,NA,"1700","1700","COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"49773","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"578","2021-03-04 15:44:11-03","IF","SPSF","36651","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"J.M.Felfili & A.V.Rezende & C.Proença & N.Rodrigues","305","1994","05","17","Brasil","DF","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: mata do Gama&nf;;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"70570","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"579","2021-03-04 15:44:11-03","IF","SPSF","17201","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"O.J.Pereira","4894","1993","09","21","Brasil","ES","Conceiçao da Barra","Aracruz Celulose","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"41644","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"580","2021-03-04 15:44:11-03","IF","SPSF","17145","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"O.J.Pereira","4693","1993","08","05","Brasil","ES","Conceiçao da Barra","Aracruz Celulose","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"41644","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"581","2021-03-04 15:44:12-03","IF","SPSF","53614","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","P.L.R.Moraes",NA,NA,NA,"P.L.R.Moraes & M.C.Vergne & M.Cruz","3728","2014","09","24","Brasil","ES","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"COLETA: Árvore de 15 m de altura. Frutos imaturos verdes.; GEOGRAFIA: Reserva Natural Vale - MME;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"582","2021-03-04 15:44:12-03","IF","SPSF","53615","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"P.L.R.Moraes & M.C.Vergne & M.Cruz","4971","2015","09","13","Brasil","ES","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"COLETA: Árvore de 20 m de altura. Frutos imaturos.; GEOGRAFIA: Baldo Faé.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"583","2021-03-04 15:44:12-03","IF","SPSF","53663","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","P.Moraes","2014","06","23","P.L.R.de Moraes et al.","3700","2014","06","23","Brasil","ES","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"COLETA: Árvore com 18m de altura. Inicio de frutificação.; GEOGRAFIA: Aceiro c/ Baldo Faé;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"584","2021-03-04 15:44:12-03","IF","SPSF","46410","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2013","05","14","V.Demuner & E.Bausen & P.Boza & Deividy","234","1999","11","03","Brasil","ES","Santa Teresa","Aparecidinha","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"COLETA: Árvore com 8m de altura, DAP 22cm, fuste 5,5m. Frutos imaturos de cor verde. Mata de beira de estrada.; GEOGRAFIA: Terreno do Bringhenti.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"585","2021-03-04 15:44:12-03","IF","SPSF","46315","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2013","05","09","L.Kollmann & E.Bausen & W.Pizziolo","2575","1999","06","16","Brasil","ES","Santa Teresa","Aparecidinha","-40.6002998352051","-19.9356002807617",NA,NA,"800","800","COLETA: Arvoreto 16m. Dap 23cm. Fuste 11m. Frutos verdes.; GEOGRAFIA: Terreno de L.Bringhenti. Mata de baixada.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"586","2021-03-04 15:44:12-03","IF","SPSF","46419","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2013","05","09","W.P.Lopes & E.Bausen & W.Pizziolo","658","1999","05","06","Brasil","ES","Santa Teresa","Country Club","-40.6002998352051","-19.9356002807617",NA,NA,"750","750","COLETA: Árvore com 11m de altura. DAP 15cm. Fuste 8m. Flores beges.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"587","2021-03-04 15:44:12-03","IF","SPSF","46335","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2013","05","09","W.P.Lopes & E.Bausen & W.Pizziolo","711","1999","05","18","Brasil","ES","Santa Teresa","Reserva Municipal de São Loureço","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"COLETA: Árvore 18m. DAP 28cm. Fuste 12m. Flores beges. Ambiente úmido;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"588","2021-03-04 15:44:12-03","IF","SPSF","46323","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2013","05","09","L.Kollmann & E.Bausen & W.Pizziolo","2048","1999","03","09","Brasil","ES","Santa Teresa","Santo Antônio","-40.6002998352051","-19.9356002807617",NA,NA,"750","750","COLETA: Arvoreto 8m. DAP 8cm. Fuste 6m. Flores brancas; GEOGRAFIA: Terreno do Boza.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"589","2021-03-04 15:44:12-03","IF","SPSF","46333","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2013","05","09","L.Kollmann & E.Bausen & W.Pizziolo","2354","1999","03","31","Brasil","ES","Santa Teresa","Santo Antônio","-40.6002998352051","-19.9356002807617",NA,NA,"850","850","COLETA: Arvoreto 9m. DAP 20cm. Fuste 5m. Botões verdes; GEOGRAFIA: Terreno do Boza. Mata de encosta.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"590","2021-03-04 15:44:12-03","IF","SPSF","46331","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2013","05","09","L.Kollmann & E.Bausen & W.Pizziolo & W. de P.Lopes","2531","1999","04","27","Brasil","ES","Santa Teresa","São Antônio","-40.6002998352051","-19.9356002807617",NA,NA,"850","850","COLETA: Árvore 12m. DAP 23cm. Fuste 9m. Flores amarelas; GEOGRAFIA: Terreno do Boza. Beira de estrada.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"591","2021-03-04 15:44:11-03","IF","SPSF","46282","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2016","05","05","L.Kollmann & E.Bausen & W.Pizziolo","2545","1999","06","15","Brasil","ES","Santa Teresa","São Antônio","-40.6002998352051","-19.9356002807617",NA,NA,"850","850","COLETA: Árvore com 18m de altura, flores verdes.&nf;DAP 25cm; Fuste 12m.; GEOGRAFIA: Terreno do Boza, Mata de encosta.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"592","2021-03-04 15:44:11-03","IF","SPSF","46271","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2013","05","20","L.Kollmann & W.Pizziolo & E.Bausen","2705","1999","07","20","Brasil","ES","Santa Teresa","São Antônio","-40.6002998352051","-19.9356002807617",NA,NA,"850","850","COLETA: Arvoreto com 16m de altura, frutos verdes.&nf;DAP 19cm; Fuste 11m.; GEOGRAFIA: Terreno do Boza.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"593","2021-03-04 15:44:11-03","IF","SPSF","15182","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"G.M.Araujo",NA,"1988","05","12","Brasil","MG","Araguari",NA,"-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"58653","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"594","2021-03-04 15:44:11-03","IF","SPSF","44250","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M.L.Brotto",NA,NA,NA,"O.S.Ribas & J.M.Silva","7095","2005","10","27","Brasil","PR","Adrianópolis","fazenda Mato Limpo","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"COLETA: Floresta Ombrófila Densa&nf;Árvore 15m altura, cálice avermelhado, fruto imaturo verde brilhante com máculas punctiformes alvas;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"49901","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"595","2021-03-04 15:44:11-03","IF","SPSF","23675","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"A.Lacerda","251","1998","03","08","Brasil","PR","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"12577","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"596","2021-03-04 15:44:11-03","IF","SPSF","22040","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"A.C.Cervi","3092","1990","05","08","Brasil","PR","Ponta Grossa","parque estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"46557","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"597","2021-03-04 15:44:11-03","IF","SPSF","16235","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"R.Negrelle","A-258","1992","07","29","Brasil","SC","Itapoa",NA,"-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"18121","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"598","2021-03-04 15:44:11-03","IF","SPSF","07943","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"J.P.M. Carvalho",NA,"1985","02","07","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"599","2021-03-04 15:44:11-03","IF","SPSF","08771","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho",NA,"1984","10","16","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"600","2021-03-04 15:44:11-03","IF","SPSF","09011","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho","241","1985","03","20","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"601","2021-03-04 15:44:11-03","IF","SPSF","11069","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho",NA,"1987","03","27","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"602","2021-03-04 15:44:11-03","IF","SPSF","12036","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"M.J.Robim","587","1988","03","15","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"603","2021-03-04 15:44:11-03","IF","SPSF","12051","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"M.J.Robim","593","1988","04","07","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"604","2021-03-04 15:44:11-03","IF","SPSF","12158","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"O.T. Aguiar","256","1988","04","05","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"605","2021-03-04 15:44:11-03","IF","SPSF","12159","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"O.T. Aguiar","257","1988","04","05","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"606","2021-03-04 15:44:11-03","IF","SPSF","13182","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"G.A.D.C. Franco","497","1988","03","25","Brasil","SP","Salesópolis","Casa Grande, E.B.Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"607","2021-03-04 15:44:12-03","IF","SPSF","50969","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","P.L.R.de Moraes","2016","08","16","P.L.R.Moraes et al.","4026","2014","11","19","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: Árvore 18 m, frutos verdes;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"608","2021-03-04 15:44:12-03","IF","SPSF","50972","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","P.L.R.de Moraes","2016","08","16","P.L.R.Moraes et al.","4134","2014","11","21","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: Árvore 19 m, frutos verdes;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"609","2021-03-04 15:44:11-03","IF","SPSF","37227","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"J.B.Baitello","2006","10","31","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva","6168","2006","08","30","Brasil","SP","São Miguel Arcanjo","PECB","-47.9900016784668","-23.8700008392334",NA,NA,"846","846","COLETA: XLS: SPSFNovo; árvore, 18m alt., fruto imaturo verde; GEOGRAFIA: Trilha da Varginha 0&nf;UTM: X=800585 Y=7331722 ZONA=23J;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
