"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"848","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Batistella, VLC","2018","06","15","Southern America","Brasil",NA,NA,"Conglomerado MT-2006. Subunidade 3. Subparcela 1. Indivíduo 2. F8; Árvore. Base reta.Casca cor externa cinza, cor interna verde claro,fina,estriada,desprendimento em placas lenhosas; Pasto, Cerrado ralo",NA,"Dicotyledoneae",NA,"Mart.","Loiola, MIB","IFN-200610083.1","Mato Grosso","Nossa Senhora do Livramento",NA,"-56.34","-15.84",NA,NA,NA,"2018","07","-56.34","-15.84","04",NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Gabriel, CS","2018","06","04","Southern America","Brasil",NA,NA,"Conglomerado MT-2063. Subunidade 4. Subparcela 10. Indivíduo 5. F8; Arbusto. Base reta. Casca cor externa amarelo, cor interna marrom,grossa,fissurada; Solo areno argiloso escuro, formação florestal de encosta",NA,"Dicotyledoneae",NA,"Mart.","Loiola, MIB","IFN-20637014.10","Mato Grosso","Poxoréo",NA,"-54.36","-16.02",NA,NA,NA,"2018","07","-54.36","-16.02","04",NA,NA,NA,NA,NA,NA,NA,NA
"850","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Sathler, DFT","2018","03","21","Southern America","Brasil",NA,NA,"Conglomerado MT-2327. Subunidade 4. Subparcela 1. Indivíduo 10. F6; Árvore, 8,5m de altura, DAP 27,7cm. Base reta.Casca cor externa marrom, cor interna amarelo,grossa,fissurada",NA,"Dicotyledoneae",NA,"Mart.","Loiola, MIB","IFN-2327654.1","Mato Grosso","Alto Taquari",NA,"-53.82","-17.82",NA,NA,NA,"2018","07","-53.82","-17.82","05",NA,NA,NA,NA,NA,NA,NA,NA
"851","2019-11-01 14:57:19-03","UnB","UB","24492","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ratter, JA","1996","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Incógnito","7505","Mato Grosso do Sul","Maracaju","Maracaju","-55.616667","-20.5",NA,NA,NA,NA,NA,"-55.616667","-20.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2019-11-01 14:57:17-03","UnB","UB","216992","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Muller, VR; Guimarães, MM","2018","07","10","Southern America","Brasil",NA,NA,"Pastagem, latossolo com afloramento laterítico e quartizítico",NA,"Dicotyledoneae",NA,"Mart.","Muller, VR","P445","Goiás","Mara Rosa",NA,"-14.0267","-49.2049",NA,NA,NA,"2018","07","-14.0267","-49.2049","20",NA,NA,NA,NA,NA,NA,NA,NA
"853","2019-11-01 14:57:17-03","UnB","UB","16","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Heringer, EP; Filgueiras, TS; et al.","1978","06","28","Southern America","Brasil",NA,NA,"D5MX16cm# Árvore Número 76-R-1.; Árvore 5m x 16cm; Interior da mata. Solo: Local seco.",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Barbosa, AVG; Rocha, RM","7642","Distrito Federal","Brasília","211 m no interior da mata","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"854","2019-11-01 14:57:17-03","UnB","UB","113","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Fonsêca, SG; Onishi, E","1968","10","03","Southern America","Brasil",NA,NA,"D2M#.; Arbusto 2m; Brejo.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","1055","Goiás","Caiapônia","9 Km Estrada Caiapônia Aragarças","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,NA,NA,NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA
"855","2019-11-01 14:57:17-03","UnB","UB","111","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Haridasan, M; Araújo, CM","1983","04","06","Southern America","Brasil",NA,NA,"Cerradão mesotrófico.",NA,"Dicotyledoneae",NA,"Mart.","Haridasan, M","179","Goiás","Padre Bernardo","Fazenda Lagoa Santa","-48.2839012145996","-15.1603002548218",NA,NA,NA,NA,NA,NA,NA,NA,"56279","auto",NA,NA,NA,NA,NA,NA
"856","2019-11-01 14:57:17-03","UnB","UB","15535","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Rocha, DMS","2000","03","22","Southern America","Brasil",NA,NA,"Código fitossociológico 81.; Mata de galeria estreita e cerrado degradado.",NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","S1P3s.n.","Goiás","Santa Rita do Araguaia","Margem esquerda do Rio Babilônia, próximo à ponte","-53.2052993774414","-17.3255996704102",NA,NA,NA,"2000","03",NA,NA,"22","61711","auto",NA,NA,NA,NA,NA,NA
"857","2019-11-01 14:57:19-03","UnB","UB","24488","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ramos, AE","1988","01","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Sato, MN","261","Mato Grosso","Ponte Branca",NA,"-52.8333015441895","-16.7642002105713",NA,NA,NA,NA,NA,NA,NA,NA,"42196","auto",NA,NA,NA,NA,NA,NA
"858","2019-11-01 14:57:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Casella, FM; Equipe 2","2016","03",NA,"Southern America","Brasil",NA,NA,"P10 L3",NA,"Dicotyledoneae",NA,"Mart.",NA,"79","Mato Grosso","Sorriso",NA,"-55.7113990783691","-12.5452995300293",NA,NA,NA,NA,NA,NA,NA,NA,"139969","auto",NA,NA,NA,NA,NA,NA
"859","2019-11-01 14:57:17-03","UnB","UB","149892","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Bridgewater, S","1998","08","06","Southern America","Brasil",NA,NA,"Shrub to 2m; Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Bridgewater, S","1066","Minas Gerais","Arinos","12 Km from Arinos on the Buritis road","-46.105598449707","-15.9168996810913",NA,NA,NA,NA,NA,NA,NA,NA,"73882","auto",NA,NA,NA,NA,NA,NA
"860","2019-11-01 14:57:17-03","UnB","UB","112","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Irwin, HS; Onishi, E; et al.","1970","02","07","Southern America","Brasil",NA,NA,"D4MX10cm#.; Árvore 4m x 10cm. Fruto verde-amarelo-vermelho.; Mata de galeria.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","26566","Minas Gerais","Paracatu","10 Km SE de Paracatu","-46.874698638916","-17.2222003936768",NA,"675","675",NA,NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA
"861","2019-11-01 14:57:17-03","UnB","UB","149889","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Irwin, HS","1970","02","07","Southern America","Brasil",NA,NA,"Tree ca. 4m x 10cm. Fruit green, turning yellow, maturing red.; Cerrado and gallery",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","26266","Minas Gerais","Paracatu","Gallery margin, ca. 10 Km S.E. of Paracatú. Elev. 675m","-46.874698638916","-17.2222003936768",NA,NA,NA,"1980",NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA
"862","2019-10-03 10:03:34-03","UFSCar","SORO","1388","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,"São Paulo","Sorocaba","Campus da Universidade Federal de São Carlos","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"863","2019-05-06 11:55:32-03","UFU","HUFU","49139","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Araújo, G.M.; Gusson, A.E.","2007","11","21",NA,"Brasil",NA,NA,"Árvore, ca. 3,5 m. Fruto verde.; Floresta decidua.","HUFU00005842",NA,NA,"Mart.",NA,"s.n.","Minas Gerais","Araguari","Capim Branco II, Funil II.","-48.187198638916","-18.6471996307373","HUFU00005842",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"864","2019-05-06 11:55:32-03","UFU","HUFU","45760","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Damaso, P.P.; Nakajima, J.N.","2004","11","12",NA,"Brasil",NA,NA,"Arvoreta, ca. 2 m. Cálice verde, corola e estames brancos.; Cerradão.","HUFU00005838",NA,NA,"Mart.","Damaso, P.P.","24","Minas Gerais","Monte Alegre de Minas","Fazenda Conquista","-48.8807983398438","-18.8705997467041","HUFU00005838",NA,NA,"2004","12",NA,NA,NA,"45497","auto",NA,NA,NA,NA,NA,NA
"865","2019-05-06 11:55:32-03","UFU","HUFU","4749","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Romero, R.; et al.","1993","10","08",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Cálice esverdeado, corola amarelo-esverdeado.; Borda de mata.","HUFU00005836",NA,NA,"Mart.","Amaral-Junior, A.","469","Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975","HUFU00005836",NA,NA,"1995","10",NA,NA,"26","58223","auto",NA,NA,NA,NA,NA,NA
"866","2019-05-06 11:55:32-03","UFU","HUFU","47045","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Kilca, R.; et al.","2006","01","06",NA,"Brasil",NA,NA,"Árvore, ca. 3,5 m. Frutos imaturos.; Mata semidecidual.","HUFU00005843",NA,NA,"Mart.",NA,"s.n.","Minas Gerais","Uberlândia","Fazenda Dona Lurdes","-48.2771987915039","-18.9186000823975","HUFU00005843",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"867","2019-05-06 11:55:32-03","UFU","HUFU","572","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Araújo, G.M.","1986","09","06",NA,"Brasil",NA,NA,"Árvore ca. de 3,5 m. Flores brancas.; Cerrado.","HUFU00005840",NA,NA,"Mart.","Amaral-Junior, A.","s.n.","Minas Gerais","Uberlândia","Fazenda Forquilha, A 40 km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975","HUFU00005840",NA,NA,"1995","10",NA,NA,"15","58223","auto",NA,NA,NA,NA,NA,NA
"868","2019-05-06 11:55:32-03","UFU","HUFU","75367","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Dias, A.G.; Justino, G.S. & Nakajima, J.N.","2017","10","25",NA,"Brasil",NA,NA,"Árvore 4 m. Corola alva, estames alvos.; Mata semi decídua.","HUFU00073107",NA,NA,"Mart.","Dias, A.G.","84","Minas Gerais","Uberlândia","Parque Estadual Pau Furado, Trilha da Cachoeira do Marimbondo.","-48.2771987915039","-18.9186000823975","HUFU00073107",NA,NA,"2017","12",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"869","2019-05-06 11:55:32-03","UFU","HUFU","75312","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Dias, A.G.; Justino, G.S. & Nakajima, J.N.","2017","03","03",NA,"Brasil",NA,NA,"Árvore, pétalas brancas, estames brancos.; Mata semi decídua.","HUFU00073052",NA,NA,"Mart.","Dias, A.G.","11","Minas Gerais","Uberlândia","Parque Estadual Pau Furado, Trilha do Córrego Marimbondo.","-48.2771987915039","-18.9186000823975","HUFU00073052",NA,NA,"2017","12",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"870","2019-05-06 11:55:32-03","UFU","HUFU","33314","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Pacheco, R.A.; Volpi, R.L.","2001","11","21",NA,"Brasil",NA,NA,"Arbusto ca. de 2 m. Frutos verdes e vermelhos.; Interior do cerradão.","HUFU00005834",NA,NA,"Mart.","Fleury-Silva, H.R.","70","Minas Gerais","Uberlândia","Parque Municipal Victório Siquierolli","-48.2771987915039","-18.9186000823975","HUFU00005834",NA,NA,"2002","11",NA,NA,"08","58223","auto",NA,NA,NA,NA,NA,NA
"871","2019-05-06 11:55:32-03","UFU","HUFU","3762","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Nakajima, J.N.","1992","11","24",NA,"Brasil",NA,NA,"Arbóreo 5 m. Frutos imaturos verdes e maduros vermelho.; Mata mesofítica.","HUFU00005839",NA,NA,"Mart.",NA,"54","Minas Gerais","Uberlândia","Parque Sabiá, Mata mesofítica.","-48.2771987915039","-18.9186000823975","HUFU00005839",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"872","2019-05-06 11:55:32-03","UFU","HUFU","54603","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","2008","10","26",NA,"Brasil",NA,NA,"Arbusto 3 m. Flores verdes.","HUFU00005819",NA,NA,"Mart.",NA,"1114","Goiás",NA,"Serra do Facão",NA,NA,"HUFU00005819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2019-05-06 11:55:32-03","UFU","HUFU","69046","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Hemsing, P.K.B.; Aguilar, J.C.","2014","11","13",NA,"Brasil",NA,NA,"Árvore ca 3,5m. Corola creme, cálice verde.; Mata semidecidua/ ciliar.","HUFU00005832",NA,NA,"Mart.",NA,"493","Minas Gerais","Uberlândia","Bacia do Rio Uberabinha, Ponto 34.","-48.520556","-18.644167","HUFU00005832",NA,NA,NA,NA,"-48.520556","-18.644167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2019-05-06 11:55:32-03","UFU","HUFU","23295","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Equipe Cabeceira","1998","08","31",NA,"Brasil",NA,NA,"Cerrado.","HUFU00005835",NA,NA,"Mart.",NA,"1538","Mato Grosso do Sul","Costa Rica","Fazenda Morro Alto","-53.1291999816895","-18.5438995361328","HUFU00005835",NA,NA,NA,NA,NA,NA,NA,"76958","auto",NA,NA,NA,NA,NA,NA
"875","2019-05-06 11:55:32-03","UFU","HUFU","34555","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Mendes, S.; Hattori, E.K.O. & Amorim, E.H.","2003","10","04",NA,"Brasil",NA,NA,"Árvore, ca. de 3 m. Cálice verde, corola alva e estames verdes.; Mata semidecídua / cerradão.","HUFU00005833",NA,NA,"Mart.",NA,"1071","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, mata do Alaor.","-47.2928009033203","-19.3528003692627","HUFU00005833",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"876","2019-05-06 11:55:32-03","UFU","HUFU","46790","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","2006","12","08",NA,"Brasil",NA,NA,"Arbusto ca. de 1,5 m. Frutos imaturos verdes, e maduros vermelhos.; Mata semidecidua.","HUFU00006099",NA,NA,"Mart.",NA,"101","Minas Gerais","Uberlândia","Capim Branco II, Fazenda Dona Lurdes.","-48.2771987915039","-18.9186000823975","HUFU00006099",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"877","2019-05-06 11:55:32-03","UFU","HUFU","34653","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Oliveira, A.S.; Rego, A.C.L. & Magalhães, P.A.","2003","01","28",NA,"Brasil",NA,NA,"Árvore, ca. 5,0 m. Fruto vermelho, aromático.; Borda de mata.","HUFU00005841",NA,NA,"Mart.",NA,"34","Minas Gerais","Uberlândia","Clube Tangará","-48.2771987915039","-18.9186000823975","HUFU00005841",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"878","2019-05-06 11:55:32-03","UFU","HUFU","9086","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Araújo, G.M.; et al.","1993","10","09",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Flor creme.; Mata decídua em solo de origem basaltica.","HUFU00005837",NA,NA,"Mart.",NA,"1171","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975","HUFU00005837",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"879","2020-11-27 11:33:31-03","UFU","HUFU","77609","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Dias, A.G.; Nakajima, J.N.","2017","12","07",NA,"Brasil",NA,NA,"Arbusto 1,5. Corola e estames alvos, botões amarelos, frutos verdes.; Mata de galeria.","HUFU00075212",NA,NA,"Mart.","Dias, A.G.","103","Minas Gerais","Uberlândia","Parque Estadual do Pau Furado","-48.2771987915039","-18.9186000823975",NA,NA,NA,"2018","01",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"880","2020-01-14 12:32:00-03","UFMT","UFMT","3285","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Guarim Neto, G.; Amorim Neto, L.","1984","10","11",NA,"Brasil",NA,NA,"Arbusto de ca. 3,5m de altura, frutos jovens, alongados verdes&nf;; Cerrado",NA,NA,NA,"Mart.","Amaral Jr, A.; Barbosa, A.V.G.","1040","Mato Grosso","Santo Antônio de Leverger","Morro de Santo Antônio",NA,NA,NA,NA,NA,"1999","01",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA
"881","2019-10-30 09:27:49-03","UFMT","UFMT","33103","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","08",NA,"Brasil",NA,NA,"Arbusto, ca. 1m altura, flores creme.; Savana arborizada(cerrado)",NA,NA,NA,"Mart.","Souza, V.C.","20335","Mato Grosso","Chapada dos Guimarães","Estrada Nova Brasilândia- Campo Verde, ca. 20 Km de Nova Brasilândia","-55.066667","-15.016667",NA,NA,NA,"1997","07","-55.066667","-15.016667","25",NA,NA,NA,NA,NA,NA,NA,NA
"882","2020-01-14 12:32:00-03","UFMT","UFMT","3262","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Guarim Neto, G.","1982","11","25",NA,"Brasil",NA,NA,"Arbusto de ca. 4m de altura, frutos alongados verdes; cerrado.",NA,NA,NA,"Mart.","Plowman, T.","715","Mato Grosso","Santo Antônio de Leverger","Sopé do Morro de Santo Antônio.",NA,NA,NA,NA,NA,"1984","05",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA
"883","2019-10-30 09:27:49-03","UFMT","UFMT","39105","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","07",NA,"Brasil",NA,NA,"Arbusto, ca. 2m altura, flores creme.; Savana arborizada (cerrado) sobre solo pedregoso",NA,NA,NA,"Mart.","Souza, V.C.","20259","Mato Grosso","Rosário Oeste","Ca. 7Km de Marzagão em direção a Planalto da Serra","-55.633333","-14.683333",NA,NA,NA,"1997","07","-55.633333","-14.683333","25",NA,NA,NA,NA,NA,NA,NA,NA
"884","2020-04-17 17:41:29-03","UFMT","UFMT","13070","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ecologia Vegetal Polo","1984","11","05",NA,"Brasil",NA,NA,"Ramo com folhas e inflorescência; Cerrado.",NA,NA,NA,"Mart.","Amaral Jr, A.; Barbosa, A.V.G.","1041","Mato Grosso",NA,"Rodovia Cuiabá- Barra do Bugres",NA,NA,NA,NA,NA,"1999","01",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA
"885","2019-10-30 09:27:49-03","UFMT","UFMT","33104","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","07",NA,"Brasil",NA,NA,"Arbusto, ca. 2m altura, flores creme; Savana arborizada (cerrado) sobre solo pedregoso",NA,NA,NA,"Mart.","Souza, V.C.","20297","Mato Grosso","Rosário Oeste","Arbusto, ca. 2m altura, flores creme","-55.45","-14.683333",NA,NA,NA,"1997","07","-55.45","-14.683333","25",NA,NA,NA,NA,NA,NA,NA,NA
"886","2019-10-30 09:27:49-03","UFMT","UFMT","33107","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Bernacci, L.C.; Árbocz, G.F.","1997","11","25",NA,"Brasil",NA,NA,"Árvore ca. 5m altura,; mata em grotão, em limite com cerrado",NA,NA,NA,"Mart.","Amaral Jr, A.","2602","Mato Grosso","Barra do Garças","Serra do Taquaral","-52.333333","-15.683333",NA,NA,NA,"1999","05","-52.333333","-15.683333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2019-10-30 09:27:49-03","UFMT","UFMT","33108","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","11",NA,"Brasil",NA,NA,"Arbusto, ca. 3m altura, floes creme; Floresta estacional com elementos de savana",NA,NA,NA,"Mart.","Souza, V.C.","20779","Mato Grosso","Rosário Oeste","Estrada Marzagão - Nova Brasilândia, ca. 15 Km ESE ( em linha reta) de Marzagão.","-55.5","-14.666667",NA,NA,NA,"1998",NA,"-55.5","-14.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2019-10-30 09:27:49-03","UFMT","UFMT","33106","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","07",NA,"Brasil",NA,NA,"Arbusto, ca. 2m altura, flores creme, frutos imaturos verdes",NA,NA,NA,"Mart.","Amaral Jr, A.","20181","Mato Grosso","Nova Brasilândia","Estrada entre Riolândia ( Frieira) e Marzagão, ca. 25 Km NNW ( em linha reta) de Nova Brasilândia","-55.066667","-14.75",NA,NA,NA,"1999","05","-55.066667","-14.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2019-10-30 09:27:49-03","UFMT","UFMT","33102","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","07",NA,"Brasil",NA,NA,"Arbusto, ca. 2m altura, flores creme; Floresta aluvial",NA,NA,NA,"Mart.","Souza, V.C.","20102","Mato Grosso","Nova Brasilândia","Ca. 2 Km NW de Riolândia (Frieira) em direção a Marzagão. Beira do Rio dos Cavalos","-55","-14.716667",NA,NA,NA,"1998",NA,"-55","-14.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2019-10-30 09:27:49-03","UFMT","UFMT","20167","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Rodrigues, S.","1998","08",NA,NA,"Brasil",NA,NA,"Arbusto, flor branca; Cerrado, solo areno argiloso",NA,NA,NA,"Mart.",NA,"93","Mato Grosso",NA,"UHE Manso- Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2020-04-17 17:41:29-03","UFMT","UFMT","11850","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ecologia Vegetal Polo","1999","11","05",NA,"Brasil",NA,NA,"Arbusto de ca. 3,5m de altura, frutos imaturos presentes; Cerrado",NA,NA,NA,"Mart.","Amaral Jr, A.; Barbosa, A.V.G.","1194","Mato Grosso","Alto Paraguai","Região Sul de Alto Paraguai. Fazenda Miranda","-56.4824981689453","-14.5136003494263",NA,NA,NA,"1999","01",NA,NA,"15","78022","auto",NA,NA,NA,NA,NA,NA
