"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"567","2020-09-02 16:40:47-03","Cenargen","CEN","103778","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Luiz Aquino Silva Santos","2017","06","14",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 7,5 m de altura e 11 cm de DAP, base reta. Fuste de casca externa grossa, do tipo rugosa, cor avermelhada, casca interna cor rósea.","CEN00103778","3276",NA,"TO","Conglomerado: TO-302. Subunidade 1, subparcela 3, indivíduo 16.",NA,NA,"Mart.","B. M. T. Walter","PIUM","-49.499722","-10.08","CEN00103778",NA,NA,NA,"2019","02","-49.499722","-10.08",NA,NA,NA,NA,NA,NA,"5"
"568","2020-09-02 16:40:47-03","Cenargen","CEN","108768","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Marcelo Fragomeni Simon","2018","08","21",NA,"Brasil","Exsicatas",NA,"Árvore 6 m. Frutos imaturos.","CEN00108768","3348",NA,"GO","P. N. Chapada dos Veadeiros, parcela de monitoramento da Biodiversidade - ICMBio. Acesso na entrada para a escola Bona Espero, 13 km N.",NA,NA,"Mart.","M. S. Martins","ALTO PARAISO DE GOIAS","-47.638888","-14.067777","CEN00108768","1200","1200",NA,"2018","09","-47.638888","-14.067777",NA,NA,NA,NA,NA,NA,"5"
"569","2020-09-02 16:40:47-03","Cenargen","CEN","35818","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Carolyn Elinore Barnes Proença","1997","11","13",NA,"Brasil","Exsicatas",NA,"Casca clara, escamante; em pecíolos redondos, válidos. Doação do Herbário de Tocantins. UB 7866-2","CEN00035818","1856",NA,"TO","12 km ao sul da cidade Fazenda, Odara do Tocantins. Centro Oeste.",NA,NA,"Mart.","F. França","ALIANCA DO TOCANTINS","-48.883333","-11.466666",NA,"350","350",NA,"1999","03","-48.883333","-11.466666",NA,NA,NA,NA,NA,NA,"1"
"570","2020-09-02 16:40:47-03","Cenargen","CEN","27929","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Bruno Machado Teles Walter","1996","03","21",NA,"Brasil","Exsicatas",NA,"Área de influência do AHE Serra da Mesa.","CEN00027929","3293",NA,"GO","Estrada Minaçu/Serra da Mesa. Cerca de 25 km de Minaçu.",NA,NA,"Mart.","F. França","MINACU",NA,NA,"CEN00027929","930","930",NA,"1999","08","-4843333.0","-1381667.0",NA,NA,NA,NA,NA,NA,"5"
"571","2020-09-02 16:40:47-03","Cenargen","CEN","28012","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Bruno Machado Teles Walter","1996","06","27",NA,"Brasil","Exsicatas",NA,"Futuro reservatório do AHE Serra da Mesa.","CEN00028012","3375",NA,"GO","Estrada de terra da BR-153; passando pela vila Água Branca; para a fazenda Porteira Grande e rio Maranhão.",NA,NA,"Mart.","F. França","URUACU",NA,NA,"CEN00028012","410","410",NA,"1999","08","-4900000.0","-1438333.0",NA,NA,NA,NA,NA,NA,"4"
"572","2020-09-02 16:40:47-03","Cenargen","CEN","41286","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Marina de Lourdes Fonseca Resende","2001","04","24",NA,"Brasil","Exsicatas",NA,"Folhas cor rufo-tomentosas, coriáceas; inflorescência longa, pilosa, corola amarela; visitada por abelhas silvestres. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041286","2579",NA,"GO","Fazenda Cedro. Estrada de chão para Pouso Alto.",NA,NA,"Mart.","B. M. T. Walter","CAMPOS BELOS","-46.444166","-12.983888","CEN00041286","750","750",NA,"2011","06","-46.444166","-12.983888",NA,NA,NA,NA,NA,NA,"1"
"573","2020-09-02 16:40:47-03","Cenargen","CEN","41325","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Roberta Cunha de Mendonça","2001","04","24",NA,"Brasil","Exsicatas",NA,"Heliófita; folhas coriáceas, superfície abaxial rufo tomentosa; inflorescência também rufo tomentosa, botão floral amarelo esverdeado. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Goiás.","CEN00041325","4190",NA,"GO","Estrada entre Campos Belos e Pouso Alto, cerrado próximo à entrada da Fazenda Cedro do lado direito da estrada.",NA,NA,"Mart.","B. M. T. Walter","CAMPOS BELOS","-46.444166","-12.983888","CEN00041325","750","750",NA,"2011","06","-46.444166","-12.983888",NA,NA,NA,NA,NA,NA,"1"
"574","2020-09-02 16:40:47-03","Cenargen","CEN","59614","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Glocimar Pereira-Silva","2004","09","27",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00059614","9220",NA,"GO","Fazenda Alagado II, margem direita do Rio Alagado. Coord.: 16°14'11,3'' S e 48°10'42,7'' O.",NA,NA,"Mart.","G. H. Shimizu","LUZIANIA","-48.178333","-16.236388","CEN00059614","828","828",NA,"2014","12","-48.178333","-16.236388",NA,NA,NA,NA,NA,NA,"4"
"575","2020-09-02 16:40:47-03","Cenargen","CEN","66174","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Aécio Amaral-Santos","2005","07","11",NA,"Brasil","Exsicatas",NA,NA,"CEN00066174","2630",NA,"TO","Cerrado abaixo da ponte sobre o rio Campo Alegre.",NA,NA,"Mart.","E. S. G. Guarino","DARCINOPOLIS","-47.538888","-6.8511111","CEN00066174",NA,NA,NA,"2005","11","-47.538888","-6.8511111",NA,NA,NA,NA,NA,NA,"5"
"576","2020-09-02 16:40:47-03","Cenargen","CEN","77989","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Bruno Machado Teles Walter","2011","02","16",NA,"Brasil","Exsicatas",NA,"Material coletado estéril para registro de presença em estudo fitossociológico (parcela 8).","CEN00077989","6133",NA,"DF","Fazenda Cooperbrás. Núcleo Rural do Rio Preto. Planaltina (região administrativa).",NA,NA,"Mart.","B. M. T. Walter","BRASILIA","-47.550555","-15.756944","CEN00077989","990","990",NA,"2011","02","-47.550555","-15.756944",NA,NA,NA,NA,NA,NA,"2"
"577","2020-09-02 16:40:47-03","Cenargen","CEN","79204","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Eduardo Martins Saddi","2010","05","29",NA,"Brasil","Exsicatas",NA,"Árvore com tronco cascudo, corte interno amarelado, inflorescência com flores amarelas. Habitat: Cerrado (sentido restrito) . Doação do JARDIM BOTÂNICO DO RIO DE JANEIRO RB 513232 proj. LT 500 Kv Cuiabá - Ribeirãozinho - Rio Verde..","CEN00079204","405",NA,"MT","Brasil (BRA) Mato Grosso - (MT) Guiratinga, Parcela de Monitoramento P17 do Empreendimento da Linha de Transmissão LT 500 Kv Cuiabá - Ribeirãozinho - Rio Verde.",NA,NA,"Mart.","E. M. Saddi","GUIRATINGA","-53.675","-16.330277","CEN00079204",NA,NA,NA,"2010","07","-53.675","-16.330277",NA,NA,NA,NA,NA,NA,"1"
"578","2020-09-02 16:40:47-03","Cenargen","CEN","83433","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Márcio Honorato Fernandes","2012","03","08",NA,"Brasil","Unicata",NA,NA,"CEN00083433","46",NA,"DF","Chácara no Núcleo Rural Rajadinha II.",NA,NA,"Mart.",NA,"BRASILIA","-47.638055","-15.755277","CEN00083433","969","969",NA,NA,NA,"-47.638055","-15.755277",NA,NA,NA,NA,NA,NA,"1"
"579","2020-09-02 16:40:47-03","Cenargen","CEN","83446","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Márcio Honorato Fernandes","2012","04","05",NA,"Brasil","Exsicatas",NA,NA,"CEN00083446","60",NA,"DF","Fazenda Santa Cecília, Núcleo Rural Rajadinha II.",NA,NA,"Mart.",NA,"BRASILIA","-47.643055","-15.756111","CEN00083446","969","969",NA,NA,NA,"-47.643055","-15.756111",NA,NA,NA,NA,NA,NA,"2"
"580","2020-09-02 16:40:47-03","Cenargen","CEN","95685","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ricardo Flores Haidar","2016","05","21",NA,"Brasil","Exsicatas",NA,"Fontes de recursos: Kinrons, Biosfera Assesoria e Consultoria Ambiental. Doação.","CEN00095685","1845",NA,"MG","Plano de Manejo do Parque Estadual de Paracatú. Altitude:949,661 m. Fuso: 23K. Leste: 280552,934. Norte: 8110746,372. Latitude: -17 04' 03.65315''. Longitude:-47 03' 49.66670''.",NA,NA,"Mart.",NA,"PARACATU","-47.062222","-17.077222","CEN00095685","950","950",NA,NA,NA,"-47.062222","-17.077222",NA,NA,NA,NA,NA,NA,"2"
"581","2020-09-02 16:40:47-03","Cenargen","CEN","99792","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Glocimar Pereira-Silva","2009","05","01",NA,"Brasil","Exsicatas",NA,"Borda de capão em área úmida. Área de influência direta (APP).","CEN00099792","14364",NA,"MA","Margem direita do rio Tocantins, estrada vicinal Carolina - Babaçulândia/TO, km 18.",NA,NA,"Mart.","G. P. Silva","CAROLINA","-47.559166","-7.2377777","CEN00099792","170","170",NA,"2011","01","-47.559166","-7.2377777",NA,NA,NA,NA,NA,NA,"4"
"582","2020-09-02 16:40:47-03","Cenargen","CEN","91369","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Glocimar Pereira-Silva","2008","04","22",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00091369","13198",NA,"TO","Margem norte da ferrovia Norte - Sul.",NA,NA,"Mart.","G. P. Silva","BABACULANDIA","-47.593055","-7.03","CEN00091369","180","180",NA,"2011","01","-47.593055","-7.03",NA,NA,NA,NA,NA,NA,"4"
"583","2020-09-02 16:40:47-03","Cenargen","CEN","99724","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Glocimar Pereira-Silva","2009","04","27",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00099724","14296",NA,"TO","Estrada aldeia indígena Krahó Santa Cruz - Itacajá, km 04. Área indígena Krahó.",NA,NA,"Mart.","G. P. Silva","GOIATINS","-47.67","-8.4786111","CEN00099724","270","270",NA,"2011","02","-47.67","-8.4786111",NA,NA,NA,NA,NA,NA,"4"
"584","2020-09-02 16:40:47-03","Cenargen","CEN","18314","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Bruno Machado Teles Walter","1993","10","22",NA,"Brasil","Exsicatas",NA,"Coletado no ecótono cerrado s.s./cerrado denso (localmente chamado grameal - arvoredo de escrube e árvores emergentes) na grande reserva da fazenda. Doação da Flora do Brasil - Estado da Bahia.","CEN00018314","2086",NA,"BA","Fazenda Jatobá. Sudoeste do município, próximo à divisa GO/BA, distante aproximadamente 40 km de Posse/GO.",NA,NA,"Mart.","G. H. Shimizu","CORRENTINA","-44.6366996765137","-13.3432998657227","CEN00018314","1000","1000",NA,"2014","12",NA,NA,NA,"182507","auto",NA,NA,NA,"1"
"585","2020-09-02 16:40:47-03","Cenargen","CEN","13822","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Semíramis Pedrosa de Almeida","1982","03","30",NA,"Brasil","Exsicatas",NA,"Amostra vegetativa ecológica. Planta isolada.","CEN00013822","152",NA,"DF","Área nova, chapadão do CPAC Cerrados. Planaltina.",NA,NA,"Mart.",NA,"BRASILIA","-47.9296989440918","-15.7797002792358","CEN00013822",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"1"
"586","2020-09-02 16:40:47-03","Cenargen","CEN","23529","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Marta Camargo de Assis","1994","05","05",NA,"Brasil","Exsicatas",NA,"Cálice e corola amarelos.","CEN00023529","17",NA,"DF","Cerrado à 500 m da Fazenda Sucupira, logo após o açude da fazenda.",NA,NA,"Mart.","F. França","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00023529","1080","1080",NA,"2004","02",NA,NA,NA,"70570","auto",NA,NA,NA,"2"
"587","2020-09-02 16:40:47-03","Cenargen","CEN","7312","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Maria Aparecida Alves","1983","04","05",NA,"Brasil","Exsicatas",NA,"Flores amarelas. Doação da Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Heringer - Flora do Brasil.","CEN00007312","51",NA,"DF","Estação Florestal Cabeça de Veado, ca. de 20 km a SE de Brasília. Alt. entre 1025 - 1150 metros.",NA,NA,"Mart.","F. França","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00007312",NA,NA,NA,"2004","02",NA,NA,NA,"70570","auto",NA,NA,NA,"1"
"588","2020-09-02 16:40:47-03","Cenargen","CEN","48753","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Glocimar Pereira-Silva","2003","03","10",NA,"Brasil","Exsicatas",NA,"Área de Influência Indireta.","CEN00048753","7316",NA,"DF","Margem esquerda do rio Belchior.",NA,NA,"Mart.","G. H. Shimizu","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00048753","950","950",NA,"2014","12","-4821778.0","-1589889.0",NA,"70570","auto",NA,NA,NA,"4"
"589","2020-09-02 16:40:47-03","Cenargen","CEN","54398","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Juliene Roveratti Santos","2003","08","08",NA,"Brasil","Exsicatas",NA,NA,"CEN00054398","30",NA,"DF","Parque Ecológico Norte Burle Marx.",NA,NA,"Mart.","G. D. Vale","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00054398",NA,NA,NA,"2006","10",NA,NA,NA,"70570","auto",NA,NA,NA,"2"
"590","2020-09-02 16:40:47-03","Cenargen","CEN","21045","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Hamilton Garboggini Pinho dos Santos","1994","04","26",NA,"Brasil","Exsicatas",NA,"Estames amarelos.","CEN00021045","264",NA,"GO","Margem direita do rio Corumbá; Próximo ao eixo da Barragem em frente a S. O. 1",NA,NA,"Mart.","B. M. T. Walter","CALDAS NOVAS","-48.625","-17.74169921875","CEN00021045",NA,NA,NA,"2011","06",NA,NA,NA,"36612","auto",NA,NA,NA,"2"
"591","2020-09-02 16:40:47-03","Cenargen","CEN","20805","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Hamilton Garboggini Pinho dos Santos","1993","05","25",NA,"Brasil","Exsicatas",NA,"Frutos imaturos verdes.","CEN00020805","16",NA,"GO","Margem esquerda do rio Corumbá; 1.5 km a montante do eixo da barragem; próximo a foz do córrego Gameleira.",NA,NA,"Mart.","G. H. Shimizu","CORUMBAIBA","-48.5614013671875","-18.1424999237061","CEN00020805",NA,NA,NA,"2014","12",NA,NA,NA,"40186","auto",NA,NA,NA,"4"
"592","2020-09-02 16:40:47-03","Cenargen","CEN","48399","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Glocimar Pereira-Silva","2002","11","05",NA,"Brasil","Exsicatas",NA,"Frutos velhos.","CEN00048399","6790",NA,"GO","Área próximo ao encontro dos rios Lagoinha e Alagado. Ponto 7. AII.",NA,NA,"Mart.","B. M. T. Walter","LUZIANIA","-47.9502983093262","-16.2525005340576","CEN00048399","945","945",NA,"2011","06","-4821444.0","-1620972.0",NA,"83221","auto",NA,NA,NA,"4"
"593","2020-09-02 16:40:47-03","Cenargen","CEN","17296","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Bruno Machado Teles Walter","1992","06","09",NA,"Brasil","Exsicatas",NA,"Bacia de inundação da UHE Serra da Mesa.","CEN00017296","1527",NA,"GO","Córrego do Val, afluente do rio Traíras à 5 Km de Indaianópolis. Fazenda São João (margem esquerda do rio).",NA,NA,"Mart.","A. Litt","NIQUELANDIA","-48.4597015380859","-14.4738998413086","CEN00017296","450","450",NA,"1995","10","-4858333.0","-1426667.0",NA,"74171","auto",NA,NA,NA,"4"
"594","2020-09-02 16:40:47-03","Cenargen","CEN","22577","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Bruno Machado Teles Walter","1995","07","23",NA,"Brasil","Exsicatas",NA,"Bacia de inundação do AHE Serra da Mesa.","CEN00022577","2469",NA,"GO","Região da Serra Negra, estrada de terra que a partir da CODEMIN segue para o lugarejo Rosareana, a meio caminho.",NA,NA,"Mart.","B. M. T. Walter","NIQUELANDIA","-48.4597015380859","-14.4738998413086","CEN00022577","410","410",NA,"1995","07","-4838333.0","-1406667.0",NA,"74171","auto",NA,NA,NA,"4"
"595","2020-09-02 16:40:47-03","Cenargen","CEN","53113","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Aldicir Osni Scariot","2003","09","26",NA,"Brasil","Exsicatas",NA,NA,"CEN00053113","857",NA,"TO",NA,NA,NA,"Mart.","J. M. Rezende","DIANOPOLIS","-46.8205986022949","-11.627799987793","CEN00053113","610","610",NA,"2004","03","-4651361.0","-1163917.0",NA,"77760","auto",NA,NA,NA,"4"
"596","2020-09-02 16:40:47-03","Cenargen","CEN","36882","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Leopoldo Krieger","1972","04","14",NA,"Brasil","Exsicatas",NA,"Doação do herbário da Universidade Federal de Juiz de Fora.","CEN00036882","11612",NA,"DF",NA,NA,NA,"Mart.","M. C. Vianna","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00036882",NA,NA,NA,"1991",NA,NA,NA,NA,"70570","auto",NA,NA,NA,"1"
"597","2020-09-02 16:40:47-03","Cenargen","CEN","22046","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Terezinha Aparecida Borges Dias","1992","05","05",NA,"Brasil","Exsicatas",NA,"Plena floração.","CEN00022046","74",NA,"DF","Na DF - 100 a 99,7 km do CENARGEN/EMBRAPA à esquerda da estrada.",NA,NA,"Mart.","F. França","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00022046","1085","1085",NA,"2004","02",NA,NA,NA,"70570","auto",NA,NA,NA,"4"
"598","2020-09-02 16:40:47-03","Cenargen","CEN","42786","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Lídio Coradin","1983","04","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00042786","5660",NA,"DF","Trevo do posto Planalto - Brazlândia (Chapada da Contagem) km 1.",NA,NA,"Mart.","G. D. Vale","BRASILIA","-47.9296989440918","-15.7797002792358","CEN00042786",NA,NA,NA,"2006","10",NA,NA,NA,"70570","auto",NA,NA,NA,"2"
"599","2020-09-02 16:40:47-03","Cenargen","CEN","111335","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Jonatan Alves da Silva - IFN","2018","08","07",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore 4,1 m de altura 12,1 cm de DAP. Frutos com dimensões de 5 x 3 cm, de formato oval, consistência externa seca, com presença de arilo e cor interna verde. Fuste de casca externa cinza, grossa, do tipo fendida. Casca interna amarela e odor de vagem no corte.","CEN00111335","1722",NA,"GO","Conglomerado: GO-804. Subunidade 01, subparcela 10, indivíduo 29.",NA,NA,"Mart.","L. M. Brauner","CORUMBAIBA","-48.5614013671875","-18.1424999237061","CEN00111335",NA,NA,NA,"2018","10",NA,NA,NA,"40186","auto",NA,NA,NA,"2"
"600","2020-09-02 16:40:47-03","Cenargen","CEN","47188","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Aécio Amaral-Santos","2002","05","14",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado; influência indireta.","CEN00047188","1119",NA,"GO","1,5 km após a fazenda do Sr. Edileno (após a ponte sobre o rio Preto) sentido Palmital - BR 251. Na bifurcação á esquerda.",NA,NA,"Mart.","G. H. Shimizu","CRISTALINA","-47.6136016845703","-16.7686004638672","CEN00047188",NA,NA,NA,"2014","12","-4735611.0","-1620472.0",NA,"85457","auto",NA,NA,NA,"2"
"601","2020-09-02 16:40:47-03","Cenargen","CEN","24210","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Glocimar Pereira-Silva","1993","03","23",NA,"Brasil","Exsicatas",NA,"Botões verde.","CEN00024210","1238",NA,"GO","Margem esquerda do rio Corumbá; em frente a estação de medição de vasão S.O.3. Área de influência.",NA,NA,"Mart.","D. J. P. Gonçalves & G. H. Shimizu","IPAMERI","-48.1596984863281","-17.7219009399414","CEN00024210","600","600",NA,"2014","07",NA,NA,NA,"102542","auto",NA,NA,NA,"2"
"602","2020-09-02 16:40:47-03","Cenargen","CEN","60521","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Anderson Cássio Sevilha","2003","09","12",NA,"Brasil","Exsicatas",NA,NA,"CEN00060521","3525",NA,"TO","Fazenda São João. Proporetário Aldair Freire.",NA,NA,"Mart.",NA,"PARANA","-47.8830986022949","-12.6153001785278","CEN00060521","427","427",NA,NA,NA,"-4732500.0","-1281250.0",NA,"96675","auto",NA,NA,NA,"2"
"603","2020-09-02 16:40:47-03","Cenargen","CEN","103766","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa subsp. sericea","Teddy. D. R. Terra","2017","07","10",NA,"Brasil","Unicata",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 1,9 m de altura, base reta. Fuste de casca externa grossa, do tipo rugosa, de cor marrom, cor interna amarela.","CEN00103766","399",NA,"TO","Conglomerado: TO-233. Subunidade 2, subparcela 1, indivíduo 1.",NA,NA,"Mart.","G. H. Shimizu","RIO SONO","-47.52","-9.36","CEN00103766",NA,NA,"subsp. sericea","2018","01","-47.52","-9.36",NA,NA,NA,NA,NA,NA,"1"
"604","2020-09-02 16:40:47-03","Cenargen","CEN","35808","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Rafael S. Oliveira","1998","04","02",NA,"Brasil","Exsicatas",NA,"48-10c. Coordenadas P.I.V. Doação do Sistema Herbário UB (8055-1). Tocantins.","CEN00035808","310",NA,"TO","Serra do Lajeado, fazenda três irmãos.",NA,NA,"Mart.","C. E. B. Proença","PALMAS","-48.3602981567383","-10.2128000259399","CEN00035808",NA,NA,NA,"1998","04",NA,NA,NA,"62375","auto",NA,NA,NA,"1"
"605","2020-09-02 16:40:47-03","Cenargen","CEN","50496","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Glocimar Pereira-Silva","2002","07","04",NA,"Brasil","Exsicatas",NA,NA,"CEN00050496","6549",NA,"TO","Morro do Cruzeiro (a Leste do canteiro de obra do AHE S. Salvador).",NA,NA,"Mart.",NA,"PARANA","-47.8830986022949","-12.6153001785278","CEN00050496","490","490",NA,NA,NA,"-4823306.0","-1277556.0",NA,"96675","auto",NA,NA,NA,"4"
