"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"363","2021-02-08 12:42:15-03","UFRGS","ICN","040146","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Abruzzi, ML","Abruzzi, ML","1978","01","05","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"ICN00024943","ICN00024943","350","América do Sul","9km após Esmeralda em direção a Lagoa Vermelha",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"364","2021-02-08 12:42:15-03","UFRGS","ICN","040195","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, S","Miotto, S","1978","01","05","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"ICN00024944","ICN00024944","817","América do Sul","9km após Esmeralda em direção a Lagoa Vermelha, ao lado da ponte",NA,NA,"campo sujo","Dicotyledon",NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"365","2021-02-08 12:42:15-03","UFRGS","ICN","118592","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, STS","Miotto, STS","1999","01","09","Brasil","RS","Fontoura Xavier","-52.3457984924316","-28.9827995300293",NA,NA,NA,NA,"ICN00024956","ICN00024956 ICN00024956_1","1689","América do Sul","BR-386 km 260",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"20220","auto",NA,NA,NA,NA
"366","2021-02-08 12:42:15-03","UFRGS","ICN","000473","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Schultz, AR","1945","12","02","Brasil","RS","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"ICN00024946","ICN00024946 ICN00024946_1","473","América do Sul","Alto da União",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"36807","auto",NA,NA,NA,NA
"367","2021-02-08 12:42:15-03","UFRGS","ICN","035784","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Abruzzi, ML","Abruzzi, ML","1977","11","15","Brasil","RS","Júlio de Castilhos","-53.6817016601562","-29.226900100708",NA,NA,NA,NA,"ICN00024951","ICN00024951","259","América do Sul","BR 158, Km 112, entre Júlio de Castilhos e Santa Maria",NA,NA,"Glândulas nas folhas","Dicotyledon",NA,NA,NA,NA,NA,NA,"41205","auto",NA,NA,NA,NA
"368","2021-02-08 12:42:15-03","UFRGS","ICN","043154","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Abruzzi, ML","Abruzzi, ML","1978","11","12","Brasil","RS","Lagoa Vermelha","-51.5257987976074","-28.2085990905762",NA,NA,NA,NA,"ICN00024820","ICN00024820 ICN00024820_1","484","América do Sul","estrada Lagoa Vermelha para Nova Prata",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"42261","auto",NA,NA,NA,NA
"369","2021-02-08 12:42:15-03","UFRGS","ICN","026860","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, S","Baptista, LRM; Irgang, B","1974","12","06","Brasil","RS","Ronda Alta","-52.8018989562988","-27.7667007446289",NA,NA,NA,NA,"ICN00024935","ICN00024935","s.n.","América do Sul","Natalino",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"27322","auto",NA,NA,NA,NA
"370","2021-02-08 12:42:15-03","UFRGS","ICN","120055","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Flores, A","Flores, A","1996","11","08","Brasil","RS","Rondinha","-52.9096984863281","-27.8281002044678",NA,NA,NA,NA,"ICN00024955","ICN00024955","16","América do Sul",NA,NA,NA,"Flores amarelas, erva ereta, próximo a beira de estrada (Chão batido), solo vermelho, com flor.","Dicotyledon",NA,NA,NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA
"371","2021-02-08 12:42:15-03","UFRGS","ICN","186505","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Lindeman, JC","Dutra, J","1931","01","28","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"ICN00024960","ICN00024960 ICN00024960_1","s.n.","América do Sul",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"1973",NA,NA,"10287","auto",NA,NA,NA,NA
"372","2021-02-08 12:42:15-03","UFRGS","ICN","067844","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Sobral, M","Sobral, M; Marciori, J","1985","12",NA,"Brasil","RS","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,"ICN00024936","ICN00024936 ICN00024936_1","4570","América do Sul","Cerro Loreto",NA,NA,"Subarbusto, até 1,8m, flores amarelas, fruto imaturo; em campo arbustivo pedregoso na encosta do cerro","Dicotyledon",NA,NA,NA,"1985",NA,NA,"42672","auto",NA,NA,NA,NA
"373","2021-02-08 12:42:15-03","UFRGS","ICN","188136","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Schaefer, J","2017","01","14","Brasil","RS","Segredo","-52.9791984558105","-29.3414001464844",NA,NA,NA,NA,"ICN00028986","ICN00028986","s.n.","América do Sul","Serrinha Velha",NA,NA,NA,"Dicotyledon",NA,NA,NA,"2017","01","14","18423","auto",NA,NA,NA,NA
"374","2021-02-08 12:42:15-03","UFRGS","ICN","035444b","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, S","Miotto, STS","1977","11","12","Brasil","RS","Soledade","-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"ICN00024954","ICN00024954","605b","América do Sul","BR 386 km 190 após Vila Assis",NA,NA,"Flores lilases.","Dicotyledon",NA,NA,NA,NA,NA,NA,"42411","auto",NA,NA,NA,NA
"375","2021-02-08 12:42:15-03","UFRGS","ICN","172374","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Iganci, JRV; Miotto","Iganci, JRV; Heiden, G","2011","01","12","Brasil","SC","Painel","-50.1049995422363","-27.9288997650146",NA,NA,"1200","1200","ICN00024952","ICN00024952","787","América do Sul","estrada entre Lages e São Joaquim, 20 km após Lages.",NA,NA,"Planta arbustiva ca. 1 m de altura, com flores amarelas, folhas glandulosas puntiformes.","Dicotyledon",NA,NA,NA,NA,NA,NA,"26535","auto",NA,NA,NA,NA
"376","2021-02-08 12:42:15-03","UFRGS","ICN","040162","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Abruzzi, ML","Abruzzi, ML","1978","01","06","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,"ICN00024945","ICN00024945","366","América do Sul","estrada entre Lagoa Vermelha e Ibiaçá",NA,NA,"em barranco de estrada","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-02-08 12:42:15-03","UFRGS","ICN","129454","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Vanni, R","Cáceres, RV; S.","1986","11","25","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"ICN00024947","ICN00024947 ICN00024947_1","665","América do Sul","Cainguas 1 Km S de Campo Grande camino a A. Posse",NA,NA,"En cultivo de yerba. Flores amarillas.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-02-08 12:42:15-03","UFRGS","ICN","187552","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, STS","Paim, LFNA","2015","03","20","Brasil","RS","Muitos Capões","-51.297778","-28.610556","-51.297778","-28.610556","711","711","ICN00026973","ICN00026973","s.n.","América do Sul",NA,NA,NA,"Material testemunho para dissestação de Mestrado, Programa de pós-graduação em Farmacologia, UFRGS; Erva; Área de pastagem nativa, terreno pedregoso, com baixa umidade. As plantas encontravam-se dispersas. Tempo seco, coleta pela arte d","Dicotyledon",NA,NA,NA,"2015","03","27",NA,NA,NA,NA,NA,NA
"379","2021-02-08 12:42:15-03","UFRGS","ICN","172189","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Iganci, JRV","Iganci, JRV; Lima, LCP; Crespam, PC; Seulin, GB","2008","12","16","Brasil","RS","Lajeado","-52.435556","-28.8575","-52.435556","-28.8575","628","628","ICN00024961","ICN00024961","566","América do Sul","BR 386. km 254. Próx. Ponte Arroio Tatim.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-02-08 12:42:15-03","UFRGS","ICN","185213","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, STS","Miotto, STS","2015","12","04","Brasil","RS","São Francisco de Paula","-50.7225","-29.217778","-50.7225","-29.217778",NA,NA,"ICN00024931","ICN00024931","2698","América do Sul","Lageado Grande",NA,NA,NA,"Dicotyledon",NA,NA,NA,"2015","12","04",NA,NA,NA,NA,NA,NA
"381","2021-02-08 12:42:15-03","UFRGS","ICN","201754","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Christ, AL","Christ, AL","2018","11","25","Brasil","RS","Alegrete","-55.383333","-29.65","-55.383333","-29.65",NA,NA,"ICN00043908",NA,"527","América do Sul","Cerro da Ponte de Pedra",NA,NA,"Subarbustiva com flores amarelas.; Encosta pedregosa do cerro.","Dicotyledon",NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-18 17:08:34-03","FEPAGRO","BLA","3854","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","A. Kappel","Flávio",NA,NA,NA,"Brasil","Rio Grande do Sul","Carazinho","-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"BLA003854",NA,NA,NA,NA,NA,NA,"Data de Coleta: 01/1964.Habitat: Em campo","Spermatophyta",NA,NA,NA,NA,NA,NA,"35233","auto",NA,NA,NA,NA
"383","2021-02-18 17:08:34-03","FEPAGRO","BLA","5324","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","A. A. Araújo","A. A. Araújo",NA,NA,NA,"Brasil","Rio Grande do Sul","Jaguari","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"BLA005324",NA,"327",NA,NA,NA,NA,"Data de Coleta: 15/01.Habitat: Cultivado <ll>dwc_commonname:</ll> limãozinho do campo","Spermatophyta",NA,NA,NA,NA,NA,NA,"27649","auto",NA,NA,NA,NA
"384","2021-02-18 17:08:34-03","FEPAGRO","BLA","2074","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","B. Rambo","O. R. Camargo","1956","03","01","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"BLA002074",NA,"1",NA,"Estação Experimental de Silvicultura",NA,NA,"Habitat: No campo seco","Spermatophyta",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"385","2021-02-18 17:08:34-03","FEPAGRO","BLA","1850","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel.","B. Rambo","F. G. Flores","1945","12","24","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"920","920","BLA001850",NA,NA,NA,NA,NA,NA,"Habitat: Cultivado","Spermatophyta",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"386","2020-11-10 11:06:23-03","FEPAGRO","BLA","13060","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","H. Janke","A. Pott","1971","12","30","Brasil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"BLA013060",NA,NA,NA,"Estação Experimental",NA,NA,NA,"Spermatophyta",NA,NA,NA,"1986","09","30","63451","auto",NA,NA,NA,NA
"387","2020-11-10 11:06:23-03","FEPAGRO","BLA","7154","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","A. Pott","A. Pott","1969","01","21","Brasil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"BLA007154",NA,"483",NA,"Estação Experimental",NA,NA,"<ll>dwc_commonname:</ll> erva de touro","Spermatophyta",NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA
"388","2021-02-18 17:08:34-03","FEPAGRO","BLA","3123","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","A. Kappel","A. Kappel","1963","02","15","Brasil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"BLA003123",NA,NA,NA,"Estação Experimental de Forrageiras",NA,NA,"Habitat: Solo argiloso","Spermatophyta",NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA
"389","2021-02-18 17:08:34-03","FEPAGRO","BLA","866","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","A. Burkart","I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"BLA000866",NA,NA,NA,"Estação Experimental de Forrageiras",NA,NA,"Data de Coleta: 12/1954.Habitat: Em campo nativo","Spermatophyta",NA,NA,NA,"1959","01","01","63451","auto",NA,NA,NA,NA
"390","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","86505","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Mattos, J.","1984","11",NA,"Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"HAS0086505",NA,"26800",NA,"A 29Km. de Ipiranga,",NA,NA,"Flores amarelas.","Magnoliophyta",NA,NA,NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA
"391","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","86502","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Mattos, J.","1984","11",NA,"Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"HAS0086502",NA,"26469",NA,"A 15Km. de Guarapuava, na rodovia para Ponta Grossa",NA,NA,"Sub - herbácea.","Magnoliophyta",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA
"392","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","19947","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Bueno, O.","1984","11",NA,"Brasil","Rio Grande do Sul","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"HAS0019947",NA,"3996",NA,"Alto Uruguai; N.I., Estrada velha entre Giruá e Santa Rosa.",NA,NA,"Erva ereta, com flores amarelas, numerosa.","Magnoliophyta",NA,NA,NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA
"393","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","86504","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Mattos, J.","1978","11",NA,"Brasil","Rio Grande do Sul","Lagoa Vermelha","-51.5257987976074","-28.2085990905762",NA,NA,NA,NA,"HAS0086504",NA,"20460",NA,"A 10Km. da cidade, rodovia para Tupinambá",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"42261","auto",NA,NA,NA,NA
"394","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","86503","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Silveira, N.","1985","02",NA,"Brasil","Rio Grande do Sul","Lagoa Vermelha","-51.5257987976074","-28.2085990905762",NA,NA,NA,NA,"HAS0086503",NA,"2957",NA,"A 10Km. da cidade, rodovia para Tupinambá",NA,NA,"Cerca de 1,2m. de altura, flores amarelas.","Magnoliophyta",NA,NA,NA,NA,NA,NA,"42261","auto",NA,NA,NA,NA
"395","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","86499","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Silveira, N.","1982","12",NA,"Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"HAS0086499",NA,"4652",NA,"Estação Experimental da Sec. Agr.,",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA
"396","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","86501","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Mattos, J.","1983","12",NA,"Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"HAS0086501",NA,"25441",NA,"Nova Prata,",NA,NA,"Flores amarelas, frutos imaturos.","Magnoliophyta",NA,NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA
"397","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","20719","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Neves, M.","1985","04",NA,"Brasil","Rio Grande do Sul","Santa Maria (Entre Itaara e São Martinho da Serra - RS)",NA,NA,NA,NA,NA,NA,"HAS0020719",NA,"554",NA,"Reserva Biológica do Ibicuí-Mirim. Rincão das Pedras.",NA,NA,"Campo pedregoso localizado na margem esquerda da barragem Saturnino de Brito. Erva de 20 cm de altura, com cheiro ativo, raro, disperso. Exemplar com prpriedades medicinais.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","96019","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Piovesani, W. S.","Piovesani, W. S.","2019","01",NA,"Brasil","Rio Grande do Sul","Soledade","-52.360694","-28.810639","-52,360694","-28,810639",NA,NA,"HAS0096019",NA,"59",NA,"RS-332, em campo sobre barranco",NA,NA,"Subarbusto com glândulas nos folíolos; flores amarelas; beira de estrada. Muda foi coletada para a seção de Coleções do JB.","Magnoliophyta",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","24468","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Abruzzi, M.L.","1988","11",NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"HAS0024468",NA,"1670",NA,"Br 453, Entre Santa Maria e São Pedro do Sul",NA,NA,"Ereta com cerca de 1,50m. de altura, flores amarelas, frutos verdes.","Magnoliophyta",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"400","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","86497","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Silveira, N.","1988","11",NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"HAS0086497",NA,"6051",NA,"Estrada para São Pedro do Sul, Br 453",NA,NA,"Flores amarelas.","Magnoliophyta",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"401","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","14032","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Bueno, O.","1981","12",NA,"Brasil","Rio Grande do Sul","São Pedro do Sul","-54.1789016723633","-29.6205997467041",NA,NA,NA,NA,"HAS0014032",NA,"3429",NA,"Depressão Central; BR-453.",NA,NA,"Flor amarela e fruto verde, com cheiro forte nas folhas; Muito numerosa em beira de estrada.","Magnoliophyta",NA,NA,NA,NA,NA,NA,"32227","auto",NA,NA,NA,NA
"402","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","86500","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Mattos, J.","1978","11",NA,"Brasil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"HAS0086500",NA,"20378",NA,"Cerca de 20Km. de Vacaria,",NA,NA,"Flores amarelo - claras.","Magnoliophyta",NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA
"403","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","86525","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Rambo, B.","1987","04",NA,"Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"HAS0086525",NA,"3995",NA,"Lajes,",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA
"404","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","86526","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Mattos, J.","1987","04",NA,"Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"HAS0086526",NA,"3919",NA,"Base do M. Trib.,",NA,NA,"Cerca de 50 - 60cm. de altura.","Magnoliophyta",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA
"405","2019-11-21 10:06:22-03","IBt","SP","117999","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Mamede, MCH","Irwin, HS","1966","02","08","Brasil","Goiás",NA,NA,NA,NA,NA,"1000","1000","SP027755","SP027755","12341",NA,"Veadeiros",NA,NA,NA,NA,NA,"coriifolia",NA,"2008","10",NA,NA,NA,NA,NA,NA,NA
"406","2019-11-21 10:06:22-03","IBt","SP","209957","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Mamede, MCH","Pirani, JR","1986","02","20","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"1393",NA,"Reserva de Águas Emendadas, Rodovia Planaltina-São João da Aliança, GO 116, km 5",NA,NA,NA,NA,NA,"coriifolia",NA,"2008","10",NA,"70570","auto",NA,NA,NA,NA
"407","2019-11-21 10:06:22-03","IBt","SP","44840","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Mamede, MCH","Williams, LO; Assis, V","1945","03",NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"SP027756","SP027756","6110",NA,"Bento Pires",NA,NA,NA,NA,NA,"coriifolia",NA,"2008","10",NA,"17082","auto",NA,NA,NA,NA
"408","2019-11-21 10:06:22-03","IBt","SP","3241","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Mamede, MCH","Gehrt, A","1900","02","13","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Campo córrego do Leitão",NA,NA,NA,NA,NA,"coriifolia",NA,"2008","10",NA,"17082","auto",NA,NA,NA,NA
"409","2019-11-21 10:06:22-03","IBt","SP","2735","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Mamede, MCH","Hoehne, FC","1919","01","09","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Campo perto da Estrada de Ferro",NA,NA,NA,NA,NA,"coriifolia",NA,"2008","10",NA,"23696","auto",NA,NA,NA,NA
"410","2019-11-21 10:06:22-03","IBt","SP","37977","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Fortuna Perez, AP","Araújo, AA","1937","01","15","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SP027757","SP027757","327",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","11",NA,"29946","auto",NA,NA,NA,NA
"411","2019-11-21 10:06:22-03","IBt","SP","51083","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Mamede, MCH","Rambo, B","1941","08","16","Brasil","São Paulo","Bom Jesus dos Perdões","-46.4599990844727","-23.1299991607666",NA,NA,NA,NA,NA,NA,"9052",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10",NA,"12403","auto",NA,NA,NA,NA
"412","2019-11-21 10:06:22-03","IBt","SP","180387","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Mamede, MCH","Melo, MMRF; Chiea, SAC","1980","02","11","Brasil","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"181",NA,"Estação Experimental de Mogi Guaçu. Fazenda Campininha",NA,NA,NA,NA,NA,"coriifolia",NA,"2008","10",NA,"39309","auto",NA,NA,NA,NA
