"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"871","2021-03-04 15:45:55-03","IF","SPSF","12290","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"J.Y.Tamashiro","1986","12","04","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"54606","auto","18867","América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"872","2021-03-04 15:45:55-03","IF","SPSF","23238","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa",NA,NA,NA,NA,NA,"H.H.Faria","1992","04","01","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"54606","auto","111","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"873","2021-03-04 15:45:55-03","IF","SPSF","21209","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa",NA,NA,NA,NA,NA,"H.H.Faria","1992","04","02","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"54606","auto","148","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"874","2021-03-04 15:45:55-03","IF","SPSF","26071","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa",NA,NA,NA,NA,NA,"R.Zachia & A.Oliveira","1997","03","29","Brasil","RS","Morrinhos","morro do Forno",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"2623","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"875","2021-03-04 15:45:55-03","IF","SPSF","33146","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla","2001","03","24","Brasil","SP","Aparecida do Norte","rodovia Presidente Dutra",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sentido RJ, mata&nf;;",NA,NA,NA,NA,NA,NA,"270","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"876","2021-03-04 15:45:55-03","IF","SPSF","39389","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","G.A.D.C. Franco","2007","08","10","R.Esteves & R.C.Sousa & J.B.Silva & L.G.L.Araújo","2007","08","09","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.757778","-23.458889",NA,NA,"COLETA: Árvore, 14m. Frutos jovens verde, maduro marrom.; GEOGRAFIA: Trilha da Bica (ADM);",NA,NA,"814","814",NA,NA,"213","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"877","2021-03-04 15:45:55-03","IF","SPSF","52224","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","(Perkins)","R.L.R.Santos","2010","04","20","R.L.R.Santos et al.","2009","03","21","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"COLETA: Árvore 6m de altura. Flores verdes e frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"700","700",NA,NA,"170","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"878","2021-03-04 15:45:55-03","IF","SPSF","52856","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","(Perkins)","L. Rossi","2013","06","14","M. Kirizawa et al.","2013","06","14","Brasil","SP","Guarulhos",NA,"-46.535833","-23.411111",NA,NA,"COLETA: Árvore. Fruto ovóide esverdeado.; GEOGRAFIA: Mata ombrófila densa de encosta. Secundária. Desmatada recentemente.&nf;Proguaru, Rodoanel Norte, lote 4.;",NA,NA,"682","682",NA,NA,"3800","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"879","2021-03-04 15:45:55-03","IF","SPSF","26043","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa",NA,NA,NA,NA,NA,"L.R.M.Souza","1998","04","07","Brasil","PR","Londrina","mata Luiz de Sa","-51.1627998352051","-23.3103008270264",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"63728","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"880","2021-03-04 15:45:55-03","IF","SPSF","27077","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","(Perkins)","J.A.Pastore","2011","05","25","D.A.Santin","1993","06","22","Brasil","SP","Campinas","Parque Ecologico da UNICAMP","-47.060001373291","-22.8999996185303",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arboreto.;",NA,NA,NA,NA,"23900","auto","32006","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"881","2021-03-04 15:45:55-03","IF","SPSF","24612","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","(Perkins)",NA,NA,NA,NA,"D.A.Santin","1993","07","27","Brasil","SP","Campinas","Parque Ecologico da UNICAMP","-47.060001373291","-22.8999996185303",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arboreto;",NA,NA,NA,NA,"23900","auto","32004","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"882","2021-03-04 15:45:55-03","IF","SPSF","27001","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa",NA,NA,NA,NA,NA,"D.C.Cavalcanti","1996","03","27","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"27040","auto","333","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"883","2021-03-04 15:45:55-03","IF","SPSF","21205","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa",NA,NA,NA,NA,NA,"H.H.Faria","1991","02","05","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"54606","auto","142","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"884","2021-03-04 15:45:55-03","IF","SPSF","04675","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"J. Silva & O.Vecchi",NA,NA,NA,"Brasil","SP","Loreto","Campo Alto",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"885","2021-03-04 15:45:55-03","IF","SPSF","09682","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"L.A.C.Rodas","1985","05","30","Brasil","PR","mata do Godoy",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"1829","América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"886","2021-03-04 15:45:55-03","IF","SPSF","16898","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"L.S.Leoni","1992","05","01","Brasil","MG","Divino","fazenda Fortaleza","-42.1486015319824","-20.6144008636475",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area perturbada&nf;;",NA,NA,NA,NA,"21327","auto","1829","América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"887","2021-03-04 15:45:55-03","IF","SPSF","04086","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"J.M. Vasconcelos","1953","10","13","Brasil","PB","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"15425","auto","815","América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"888","2021-03-04 15:45:55-03","IF","SPSF","16024","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"D.C.Cavalcanti & B.Soares Filho","1993","02","13","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,"27040","auto","130","América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"889","2021-03-04 15:45:55-03","IF","SPSF","12060","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"O.T. Aguiar","1988","03","28","Brasil","SP","Sao Carlos","R.E.Instituto Florestal","-47.8899993896484","-22.0100002288818",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"45913","auto","253","América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"890","2021-03-04 15:45:55-03","IF","SPSF","05736","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"J.B.Baitello","1978","07","27","Brasil","SP","São Paulo","Lapa","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"891","2021-03-04 15:45:55-03","IF","SPSF","07763","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"J.B.Baitello",NA,NA,NA,"Brasil","SP","São Paulo","Lapa, jardim de Escola","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"892","2021-03-04 15:45:55-03","IF","SPSF","07472","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"M.Koscinski","1943","05","01","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"893","2021-03-04 15:45:55-03","IF","SPSF","07429","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"D.Bento Jose Pickel","1943","03","17","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto","205","América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"894","2021-03-04 15:45:55-03","IF","SPSF","00102","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"M.Koscinski","1936","05","01","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,NA,NA,"53584","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"895","2021-03-04 15:45:55-03","IF","SPSF","03991","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"M.Koscinski","1931","05","21","Brasil","SP","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"17674","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"896","2021-03-04 15:45:55-03","IF","SPSF","10556","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"O.T. Aguiar","1986","08","27","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"54606","auto","184","América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"897","2021-03-04 15:45:55-03","IF","SPSF","11666","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"A.L.K.M. Albernaz","1987","04","27","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"54606","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"898","2021-03-04 15:45:55-03","IF","SPSF","11622","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"A.L.K.M. Albernaz","1987","11","27","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"54606","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"899","2021-02-08 12:45:02-03","UFRGS","ICN","114969","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins","Brack, P",NA,NA,NA,"Fialho, M","1997","05","18","Brasil","RS","Porto Alegre","Morro das Quirinas; Morro Dois Irmãos","-51.2299995422363","-30.0331001281738",NA,NA,"No Beco do Retiro, em mata mesofítica (face oeste do Morro das Quirinas)",NA,NA,NA,NA,"29946","auto","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"900","2021-02-08 12:45:02-03","UFRGS","ICN","184565","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins","Grings, M",NA,NA,NA,"Grings, M; Ribeiro, JC","2011","09","11","Brasil","RS","Porto Alegre","Morro São Pedro Econsciência","-51.2299995422363","-30.0331001281738",NA,NA,"árvore de 18 m de altura, frutos imaturos e alguns maduros; em mata de encosta",NA,NA,NA,NA,"29946","auto","1470","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"901","2021-02-08 12:45:02-03","UFRGS","ICN","161922","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins","Molz, M",NA,NA,NA,"Molz, M",NA,NA,NA,"Brasil","RS","Terra de Areia","divisa com Maquiné 22J584245.15 E 6719428.10 S","-50.129444","-29.652222","-50.129444","-29.652222","Árvore, 14 m de altura, Com fruto; Floresta Atlântica de encosta",NA,NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"902","2021-02-08 12:45:02-03","UFRGS","ICN","185531","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins","Baptista, LRM","2016","03","23","Hagelund, K","1972","01","14","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,"30776","auto","6688","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"903","2021-02-08 12:45:02-03","UFRGS","ICN","118821","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins",NA,NA,NA,NA,"Rossoni, MG","1999","05","20","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,"Com frutos.",NA,NA,NA,NA,"7549","auto","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"904","2021-02-08 12:45:02-03","UFRGS","ICN","118855","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins","Rossoni, MG",NA,NA,NA,"Rossoni, MG","2000","06","03","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,"Frutos verdes.",NA,NA,NA,NA,"7549","auto","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"905","2021-02-08 12:45:02-03","UFRGS","ICN","118940","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins","Rossoni, MG",NA,NA,NA,"Rossoni, MG","2000","04","01","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,"Botões e flores.",NA,NA,NA,NA,"7549","auto","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"906","2021-02-08 12:45:02-03","UFRGS","ICN","185682","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins","Brack, P","2016","04","03","Rabuske, C; Brack, P","2016","04","03","Brasil","RS","Glorinha","FreeWay, Km. 57.","-50.7831001281738","-29.8805999755859",NA,NA,"Árvore, ca. 7m de altura com ramos longos; botões florais. Poucos indivíduos.; No alto do barranco, em borda de mata.",NA,NA,NA,NA,"13560","auto","32","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"907","2021-02-08 12:45:02-03","UFRGS","ICN","114973","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins","Brack, P",NA,NA,NA,"Brack, P","1997","07","01","Brasil","RS","Maquiné","Morro do Cantagalo","-50.2071990966797","-29.6749992370605",NA,NA,"Mato do Secretário de Agricultura do Município de Maquiné; com frutos",NA,NA,"100","100","28094","auto","664","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"908","2021-02-08 12:45:02-03","UFRGS","ICN","122077","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins",NA,NA,NA,NA,"Rodrigues, RS; Brack, P","1995","09","25","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"29946","auto","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"909","2021-02-08 12:45:02-03","UFRGS","ICN","136449","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins","Baptista, LRM",NA,NA,NA,"Meira, JR","2005","01","31","Brasil","RS","Porto Alegre","Rua José Sanguinetti 160 próximo ao Parque do Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,"Árvore com cerca de 7,0 m de altura com quatro fustes, possui necroses na base oriunda de podas antigas.; Dentro do terreno.",NA,NA,NA,NA,"29946","auto","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"910","2021-02-08 12:45:02-03","UFRGS","ICN","161918","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins","Molz, M","2007","04","24","Molz, M","2007","04","24","Brasil","RS","Taquara","estrada Fazenda Fialho sítio de Rodney Schmidt","-50.7806015014648","-29.6506004333496",NA,NA,"Árvore, 9 m de altura, Com flores; Floresta de encosta",NA,NA,NA,NA,"22252","auto","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"911","2021-02-08 12:45:02-03","UFRGS","ICN","192385","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins","Molz, M",NA,NA,NA,"Molz, M","2007","04","24","Brasil","RS","Taquara","Estrada Fazenda Fialho, sítio de Rodney Schmidt","-50.7806015014648","-29.6506004333496",NA,NA,"Árvore com 9m de altura, fértil; Indivíduo cultivado",NA,NA,NA,NA,"22252","auto","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"912","2021-02-08 12:45:02-03","UFRGS","ICN","123615","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G.Perkins",NA,NA,NA,NA,"Sobral, M; Vignoli-Silva, M; Bordignon, SAL",NA,NA,NA,"Brasil","RS","Três Cachoeiras",NA,"-49.9244003295898","-29.4556007385254",NA,NA,"Região de mata atlântica; árvore 10m, em beira de mata; flores em botão.",NA,NA,NA,NA,"17224","auto","9466","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"913","2021-02-08 12:45:02-03","UFRGS","ICN","025768","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C. Johnst.) M.C. Johnst.","Pedralli",NA,NA,NA,"Martins, N; et al.","1974","07","19","Brasil","RS","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Árvore grande com frutos.; Matinho junto às dunas.",NA,NA,NA,NA,"20837","auto","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"reitzii",NA,NA,NA,NA,NA,NA
"914","2021-02-08 12:45:02-03","UFRGS","ICN","018710","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C. Johnst.) M.C. Johnst.","Pedralli",NA,NA,NA,"Irmão Augusto","1940","10","08","Brasil","RJ","Theodoro",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"reitzii",NA,NA,NA,NA,NA,NA
"915","2021-02-08 12:45:02-03","UFRGS","ICN","132404","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C. Johnst.) M.C. Johnst.","Pedralli",NA,NA,NA,"Silva, FG","1941","05","13","Brasil","DF",NA,"matas do Horto Florestal da Gonia",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Folhas, flores e madeira.",NA,NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"reitzii",NA,NA,NA,NA,NA,NA
"916","2020-09-17 10:41:30-03","UEPA","MFS","001976","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Dias, MC","1998",NA,NA,"Francisco, EM",NA,NA,NA,"Brasil","Paraná","Arapongas","Fazenda Bulle.","-51.434444","-23.440556","-51.434444","-23.440556","Árvore com cerca de 8m de altura; botões florais e flores esvedeadas.","MFS001976","MFS001976 MFS001976_e",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","91606","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Molz, M.","2015","10","05","Molz, M.","2015","04",NA,"Brasil","Santa Catarina","Paulo Lopes","Alto Penha","-48.746027","-28.058532","-48.746027","-28.058532","Árvore na beira da estrada; flores externamente pilosas e internamente amarelo-esverdeadas","HAS0091606",NA,"96","96",NA,NA,"s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"918","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","18541","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Bastos, N.R.","1990","10","02","Waechter, J.L.","1982","02",NA,"Brasil","Rio Grande do Sul","Torres","Limoeiro","-49.7268981933594","-29.3353004455566",NA,NA,"Árvore em interior de mata pluvial, flores verde-amareladas.","HAS0018541",NA,NA,NA,"20837","auto","1870",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
