"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"388","2020-12-20 21:17:23-03","UFV","VIC","6371","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Vidal, W.N.","Vidal, W.N.; Vidal, M.R.R.","1979","10","10","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC006371","VIC006371 VIC006371_2","Campus da UFV, Jardim Botânico.",NA,NA,"504",NA,NA,"Árvore com cerca de 40 anos. Flores brancas. Cultivada sob nº 75.",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"389","2020-12-20 21:17:23-03","UFV","VIC","6386","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"Vidal, W.N.; Vidal, M.R.R.","1979","10","28","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC006386","VIC006386","Campus da UFV, Jardim Botânico.",NA,NA,"514",NA,NA,"Árvore, cerca de 4 anos de idade. Flores de cálice verde e corola branca. Fruto negro. Cultivada sob nº 75.",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"390","2020-12-20 21:17:23-03","UFV","VIC","8074","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Vieira, M.F.","Vieira, M.F.; Garcia, M.V.B.","1983","10","21","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC008074","VIC008074","Campus da UFV, Jardim Botânico.",NA,NA,"s.n.",NA,NA,"Árvore ornamental; cálice e corola no botão com a mesma cor, quando a flor se abre a corola está branca-esverdeada. Filetes brancos, numerosos. Fruto preto, em forma de orelha.","1983","10","22",NA,"13937","auto",NA,NA,NA,NA,NA
"391","2020-12-20 21:17:23-03","UFV","VIC","045322","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"Garcia, F.C.P.; et al.","2015","09","30","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC045322","VIC045322","Campus da UFV, Perto das duas lagoas próximo ao alojamento do postinho.",NA,NA,"1523",NA,NA,"Árvore de ca de 10 m de altura.",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"392","2020-12-20 21:17:23-03","UFV","VIC","7824","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Tamashiro, J.Y.","Silva, A.F. da","1983","03","13","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC007824","VIC007824","Condomínio Acamari, Do lado esquerdo e ao fundo do Condomínio.",NA,NA,"364",NA,NA,"Árvore, c.a. de 20 metros de altura, com frutos imaturos verdes.","1984","08","31",NA,"13937","auto",NA,NA,NA,NA,NA
"393","2020-12-20 21:17:23-03","UFV","VIC","41052","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"Xavier, K.R.F.","2008","05","20","Brasil","Paraíba","Dona Inês","-35.2916984558105","-6.60333013534546",NA,NA,NA,NA,"VIC041052","VIC041052","Mata do caboclo, Interior da mata.",NA,NA,"66",NA,NA,"Árvore, 12m.",NA,NA,NA,NA,"40319","auto",NA,NA,NA,NA,NA
"394","2020-12-20 21:17:23-03","UFV","VIC","52508","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Hatschbach, G.","Ponciano, J.","1979","10","02","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"VIC052508","VIC052508","Vila #?##?#A#?##?# de Itaipu",NA,NA,"257",NA,NA,"Porte ereto, flores capituliformes, frutos do tipo lomento",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"395","2021-03-10 14:35:05-03","UFSC","CTBS","4054","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Scipioni, M.C.","Scipioni, M.C.","2011","03","06","Brasil","Santa Catarina","Pantano Grande",NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Boa Vista",NA,NA,NA,NA,NA,"Borda da floresta, próximo das parcelas 11-20","2011","03","06",NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-02-27 16:43:54-03","UFSC","CTBS","4680","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Menezes, H.F. & Pastore, J.F.B","Menezes, H.F. & Pastore, J.F.B.","2019","11","05","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"Estrada Real entre Cunha e o Bairro do Monjollo",NA,NA,"424",NA,NA,"Árvore 8 metros de altura. Flores brancas. Sem frutos.","2019",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"397","2021-03-24 17:09:07-03","UFES","SAMES","8946","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Ribeiro,M.","Menezes,L.F.T.","2019","05","20","Brasil","Espírito Santo","Vila Pavão","-40.611400604248","-18.6149997711182",NA,NA,NA,NA,"SAMES08946",NA,"Estrada que liga à Nova Venécia. Beira da estrada.",NA,NA,"2565",NA,NA,"Com frutos verdes, tronco escuro fissurado. Habito: Árvore","2019","08","23",NA,"19647","auto",NA,NA,NA,NA,NA
"398","2019-11-21 14:36:30-03","UFJF","CESJ","50576","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"R.M. Castro; P.O Garcia; J.F.S. Pessôa","2007","10",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,"CESJ050576",NA,NA,"Angiosperma",NA,"1435","América do Sul",NA,"Árvore, Floresta Estacional Semidecidual Montana, borda da mata, flores alvas.",NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA
"399","2019-11-21 14:36:30-03","UFJF","CESJ","25617","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","J.M. Fernandes","L. Krieger","1985","09","24","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ025617",NA,"Cedofeita","Angiosperma",NA,"CESJ25617","América do Sul",NA,"Árvore frondosa, 10 a 15m de altura. Flores alvas. Frutos (legumes) negros, indeiscentes, de forma característica.","2010","04","29",NA,"36144","auto",NA,NA,NA,NA,NA
"400","2019-11-21 14:36:30-03","UFJF","CESJ","33072","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","G. Hatschbach","G. Hatschbach; A.C. Cervi; E. Barbosa","2000","12","12","Brasil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"CESJ033072",NA,"Praia da Teresa","Angiosperma",NA,"71832","América do Sul",NA,"Pequena árvore, flor alva. Restinga arbórea da encosta do morro. Alt. 10m.","2001",NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA
"401","2021-03-01 16:49:53-03","UFJF","CESJ","60373","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Adair","A. Bresolin; A.Reis","1981","07","10","Brasil","Santa Catarina","São Miguel d'Oeste","-53.5181007385254","-26.7252998352051",NA,NA,"700","700","CESJ060373",NA,"Linha Pres. Nereu Ramos Dresch.","Angiosperma",NA,"1450","América do Sul",NA,"Tombada como matriz. T1 projeto Nat.Fl. Árvore ca. 30m alt., potreiro, fruto amarelo.","1981",NA,NA,NA,"15233","auto",NA,NA,NA,NA,NA
"402","2019-11-21 14:36:30-03","UFJF","CESJ","62190","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A. Schinini","A. Di Giacomo","2001","10","10","Argentina","Formoso","Laishi",NA,NA,NA,NA,NA,NA,"CESJ062190",NA,"Reserva El Bagual","Angiosperma",NA,"529","América do Sul",NA,"Bosque alto. Arbol alto. Flor blanca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-21 14:36:30-03","UFJF","CESJ","X-084","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"CESJ00X084",NA,NA,"Angiosperma",NA,"s.n.",NA,NA,"Nome vulgar: Tamboril, orelha-de- negro,timboúva.Arvore magra,com fuste curto e muito grosso,1 a 2m de diâmetro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-04-07 11:44:09-03","UFMS","CGMS","7423","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","1998","10","13","Brasil","Mato Grosso do Sul","Três Lagoas","-51.9433333","-21.1913889","-51,9433333","-21,1913889",NA,NA,"CGMS1016831",NA,"Rio Verde. Margem da estrada ao lado do rio Verde.",NA,NA,"130",NA,NA,"Mimosoideae. Frutos presentes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-04-07 11:44:09-03","UFMS","CGMS","56653","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A. Pott; V.J. Pott; G.A. Damasceno-Junior","A. Pott; V.J. Pott; G.A. Damasceno-Junior","2009","07","30","Brasil","Mato Grosso do Sul","Corumbá","-57.1177778","-18.6727778","-57,1177778","-18,6727778","90","90","CGMS1086614",NA,"Sede da Fazenda Nazaré, área da Mata do Cedro, leque aluvial do Rio Taquari, sub-região de Paiaguás, Pantanal.",NA,NA,"15596",NA,NA,"Mimosoideae. Flor ausente. Fruto preto. Habitat: Vegetação secundária de floresta estacional decidual com algumas árvores de cerradão (Dipteryx alata, etc.). Solo siltoso. Relevo depressão em plano. Esparsa. Habito: Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-04-07 11:44:09-03","UFMS","CGMS","27864","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","E.P. Seleme","E.P. Seleme; I.M. Neves; A.L.B. Sartori","2009","06","25","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7636111","-21.7052778","-57,7636111","-21,7052778",NA,NA,"CGMS1057310",NA,"Fazenda Retiro Conceição.",NA,NA,"359",NA,NA,"Mimosoideae. Fruto verde e marrom sem folhas Habitat: Chaco. Habito: Arbóreo. 8m de altura","2009","06","25",NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-04-07 11:44:09-03","UFMS","CGMS","9065","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","U.M. Resende","U.M. Resende; S. Aragaki","2002","05","21","Brasil","Mato Grosso do Sul","Bodoquena","-56.8613889","-19.7011111","-56,8613889","-19,7011111","583","583","CGMS1016828",NA,"Fazenda Califórnia.",NA,NA,"1247",NA,NA,"Mimosoideae. Flor ausente Frutos secos. Estado de conservação regular. Heliófito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-04-07 11:44:09-03","UFMS","CGMS","77777","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","G.A. Damasceno-Junior","D.M. Pineda; E.B. Souza, G.A. Damasceno-Junior","2018","10","25","Brasil","Mato Grosso do Sul","Corumbá","-57.1361111","-19.5852777","-57,1361111","-19,5852777","94","94","CGMS1110765",NA,"Estrada 262 Miranda a Corumbá, Pantanal de Miranda-MS.",NA,NA,"85",NA,NA,"Inflorescência branca. Fruto em legume em forma de intestino. Habitat: Savana, Pantanal Habito: Árvore. 10,00 - 18,00 m de altura.","2018","12","07",NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-04-07 11:44:09-03","UFMS","CGMS","34259","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","U.M.Resende","A.C. Araújo; R.S. Arruda","1999","09","04","Brasil","Mato Grosso do Sul","Corumbá","-57.0333333","-19.4280556","-57,0333333","-19,4280556",NA,NA,"CGMS1063654",NA,"Fazenda Sagrado, Pantanal.",NA,NA,"422",NA,NA,"Mimosoideae. Flor branca. Capão 21-borda. Habitat: Capão. Habito: Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-04-07 11:44:09-03","UFMS","CGMS","14391","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","G.M. Silva; A.L.B. Sartori","A. Sciamarelli; F.G. Kuhn; C.S.C. Arruda","2004","04","23","Brasil","Mato Grosso do Sul","Inocência","-51.8838889","-19.5955555","-51,8838889","-19,5955555",NA,NA,"CGMS1043864",NA,NA,NA,NA,"2005",NA,NA,"Mimosoideae. Fruto de cor verde. Planta apresentando frutificação. Heliófita. Mesófita. Habitat: Relevo plano sem drenagem. Habito: Árvore. 15,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-04-07 11:44:09-03","UFMS","CGMS","43421","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","F.S. Carvalho","F.S. Carvalho; Z.R. Holsback; B.E.M. Pinto","2009","11","13","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7794445","-21.6811111","-57,7794445","-21,6811111",NA,NA,"CGMS1073406",NA,"Fazenda Retiro Conceição. Parcela 08.",NA,NA,"250",NA,NA,"Mimosoideae. Habitat: Savana Estépica Arborizada. Chaco. Habito: Árvore.","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-04-07 11:44:09-03","UFMS","CGMS","56403","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A. Pott","A. Pott; V.J. Pott","2002","09","14","Brasil","Mato Grosso do Sul","Corumbá","-56.9155556","-18.5508333","-56,9155556","-18,5508333",NA,NA,"CGMS1086359",NA,"Mata do Fuzil, fazenda Campo Alegre, sub-região de Paiaguás, Pantanal.",NA,NA,"10254",NA,NA,"Mimosoideae. Flor esbranquiçada. Fruto preto. Fruto na carpoteca. Habitat: Floresta semidecidual (mata seca). Solo arenoso. Relevo plano convexo. Esparsa. Habito: Árvore frondosa. 15m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-04-07 11:44:09-03","UFMS","CGMS","9704","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","R.S. Arruda","R.S. de Arruda","1999","07","11","Brasil","Mato Grosso do Sul","Corumbá","-57.6533333","-19.0091667","-57,6533333","-19,0091667","118","118","CGMS1016827",NA,NA,NA,NA,NA,NA,NA,"Mimosoideae. Habitat: Capão. Habito: Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-04-07 11:44:09-03","UFMS","CGMS","33821","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"G.A. Damasceno-Junior; I.H. Ishii; J.S. Velasques","2002","02","19","Brasil","Mato Grosso do Sul","Ladário","-57.5666667","-19.1675","-57,5666667","-19,1675","500","500","CGMS1063218",NA,"Fazenda Vale do Paraíso.",NA,NA,"2511",NA,NA,"Mimosoideae. Flor creme. Habitat: Mata semidecídua. Solo litólico e rico em ferro. Morro. Habito: Árvore. 15,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-04-07 11:44:09-03","UFMS","CGMS","8691","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","R.S. Arruda","R.S. de Arruda","1999","09","04","Brasil","Mato Grosso do Sul","Corumbá","-57.0402777","-19.4286111","-57,0402777","-19,4286111",NA,NA,"CGMS1016829",NA,"Fazenda Sagrado.",NA,NA,NA,NA,NA,"Mimosoideae.","2000","04","04",NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-04-07 11:44:09-03","UFMS","CGMS","23756","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A.S.C. Pinto","J.E. Maier","2008","08","30","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7044444","-21.54","-57,7044444","-21,54",NA,NA,"CGMS1053164",NA,"Fazenda Andréa I.",NA,NA,"5",NA,NA,"Mimosoideae. Fruto preto/marrom escuro. Com pulvino. Habitat: Chaco. Solo argiloso. Habito: Árvore.15,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-04-07 11:44:09-03","UFMS","CGMS","30768","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","M.V. Martins","M.V. Martins; C.A. Polido; V.A. Assunção","2010","11","17","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.75","-21.7055556","-57,75","-21,7055556","107","107","CGMS1060180",NA,"Estrada, Fazenda Flores.",NA,NA,"206",NA,NA,"Mimosoideae. Fruto preto. Habitat: Chaco florestado. Habito: Árvore. 12,00m de altura.","2010","11","17",NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-04-07 11:44:09-03","UFMS","CGMS","48652","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","T.R.F. Sinani","N.F. Silva; A.L.B. Sartori; J.R. Fabri; T.C. Piva; T.R.F. Sinani","2014","12","12","Brasil","Mato Grosso do Sul","Corumbá","-57.0041667","-19.5355555","-57,0041667","-19,5355555","87","87","CGMS1078599",NA,"Fazenda São Bento, capão da torre.",NA,NA,"109",NA,NA,"Mimosoideae. Fruto marrom. Habitat: Pantanal. Capão. Habito: Árvore. 18,00 m de altura.","2015","01","28",NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-04-07 11:44:09-03","UFMS","CGMS","75769","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A. Pott","A. Pott","2004","09","16","Brasil","Mato Grosso do Sul","Aquidauana","-55.5833333","-19.5933333","-55,5833333","-19,5933333","115","115","CGMS1108723",NA,"Fazenda São Francisco, sub-região de Aquidauana, Pantanal.",NA,NA,"11835",NA,NA,"Mimosoideae. Flor esbranquiçada. Fruto enegrecido. Flor odorosa. Doação HMS 7516. Habitat: Regeneração de cerradão decidual. Solo arenoso. Relevo plano convexo. Habito: Árvore frondosa 10-20 m de altura. Esparsa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-04-07 11:44:09-03","UFMS","CGMS","24287","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A.L..B. Sartori","F. Matos-Alves; A.L.B. Sartori; A.C.M. Cristaldo; J.S. Garcia","2007","02","17","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.6880555","-21.7011111","-57,6880555","-21,7011111",NA,NA,"CGMS1053703",NA,"Fazenda Agro Comercial Aubi (Ex-São Roque).",NA,NA,"56",NA,NA,"Mimosoideae. Fruto verde imaturo. Habitat: Chaco (Savana Estépica). Solo argiloso ou siltoso branco. planície inundável. Habito: Árvore de 10,00m de altura.","2007","02","16",NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-04-07 11:44:09-03","UFMS","CGMS","24312","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A.L.B. Sartori","F. Matos-Alves; A.L.B. Sartori; W. Vargas","2007","08","28","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.6880555","-21.7011111","-57,6880555","-21,7011111",NA,NA,"CGMS1053729",NA,"Fazenda Agro Comercial Aubi (Ex-São Roque).",NA,NA,"456",NA,NA,"Mimosoideae. Flor verde. Fruto castanho maduro. Habitat: Chaco (Savana Estépica). Solo argiloso ou siltoso branco. planície inundável. Habito: Árvore de 15,00m de altura.","2007","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-04-07 11:44:09-03","UFMS","CGMS","44247","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A. Pott","R.A.A. Lemos","2013","09",NA,"Brasil","Mato Grosso do Sul","Anastácio","-55.7911111","-20.4997222","-55,7911111","-20,4997222",NA,NA,"CGMS1074214",NA,"Anastácio/Aquidauana. Beira do asfalto (rodovia).",NA,NA,NA,NA,NA,"Mimosoideae. Habitat: Cerrado. Solo argiloso. Habito: Árvore.","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-04-07 11:44:09-03","UFMS","CGMS","19375","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"F. Matos-Alves; Z.H.R. Menegucci","2006","07","28","Brasil","Mato Grosso do Sul","Corumbá","-57.4319445","-19.5052778","-57,4319445","-19,5052778","88","88","CGMS1048685",NA,NA,NA,NA,"226",NA,NA,"Mimosoideae. Habitat: Mata sazonalmente seca.Morro. Habito: Arbóreo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-04-07 11:44:09-03","UFMS","CGMS","23780","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","G.G.Pedra","G.G. Pedra","2008","08","30","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7044444","-21.54","-57,7044444","-21,54",NA,NA,"CGMS1053189",NA,"Fazenda Andréa I.",NA,NA,"34",NA,NA,"Mimosoideae. Flor verde. Fruto marrom. Flor imatura. Semente com pleurograma. Folha paripinada. Inflorescência tipo glomérulo. Habitat: Chaco. Savana estépica arborizada. Habito: Árvore. 12,00m de altura.","2008","11","20",NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-04-07 11:44:09-03","UFMS","CGMS","46288","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","G. Hatschbach","G. Hatschbach; M. Hatschbach, O.S. Ribas","2002","05","24","Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"CGMS1076257",NA,"Rodovia MS 382, Serra da Bodoquena.",NA,NA,"73390",NA,NA,"Mimosoideae. Flor ausente. Fruto preto. Habitat: Encosta do morro. Solo calcário. Habito: Árvore. 5,00 m de altura.","2002",NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"426","2021-04-07 11:44:09-03","UFMS","CGMS","22905","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","V.J. Pott & A. Pott","Z.V. Pereira; G. Lobtchencko","2000","04","19","Brasil","Mato Grosso do Sul","Dourados","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,"CGMS1052320",NA,"Fazenda Paradouro.",NA,NA,"804",NA,NA,"Frutos pretos.",NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA,NA
