"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","eventTime","fieldNumber","individualCount"
"139","2020-10-14 10:03:22-03","FURB","FURB","54431","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Farias, D.M.","2017","08","18","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","787","2017","08","07","Brasil","Santa Catarina","José Boiteux",NA,"-49.6777778","-26.9083333","-49.6777778","-26.9083333","652","652","flor branca Habitat: interior da U.A. Habito: arvoreta","FURB54431","FURB54431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:03:22-03","FURB","FURB","54830","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Ribeiro, C.L.","2019","12","18","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1060","2017","07","27","Brasil","Santa Catarina","Corupá",NA,"-49.41","-26.46","-49.4100000","-26.4600000","938","938","flor branca","FURB54830","FURB54830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-08 08:53:48-03","FURB","FURB","59183","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Kassner-Filho, A.","2018","07","28","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3201","2018","07","28","Brasil","Santa Catarina","Angelina",NA,"-48.96","-27.54","-48.9600000","-27.5400000",NA,NA,"flor branca Habitat: interior da unidade amostral Habito: arvoreta","FURB59183","FURB59183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-14 10:03:22-03","FURB","FURB","60317","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Ribeiro, C.L.","2019","12","18","Funez, L.A.","7728","2018","07","29","Brasil","Santa Catarina","Jaraguá do Sul","Morro das Antenas.","-49.0616667","-26.5152778","-49.0616667","-26.5152778","550","550","Flores brancas Habitat: Floresta Habito: Arbusto","FURB60317","FURB60317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-14 10:03:22-03","FURB","FURB","61093","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Schwirkowski, P.","2018","08","11","Schwirkowski, P.","2976","2018","08","11","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Atrás da Implantec.","-49.3888889","-26.2936111","-49.3888889","-26.2936111","850","850","FOM. Caíva. Heliófita. Cálice amarelo-avermelhado, corola branca Habitat: Caíva. Área com árvores esparsas com pastagem sem subbosque Habito: Árvore","FURB61093","FURB61093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:03:22-03","FURB","FURB","38834","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","1984",NA,NA,"Souza et al., M.","247","1984","09","14","Brasil","Santa Catarina","Florianópolis","Rio Vermelho.","-48.5491981506348","-27.596700668335",NA,NA,"20","20","cheiro de canela Habitat: Interior de mata de restinga, entre dunas fixas Habito: arbusto; flor pétala branca cálice vinho","FURB32233","FURB32233",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-08 08:53:48-03","FURB","FURB","6252","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2005","04","30","Vieira, F.C.S.","489","2004","09","30","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900",NA,"FURB32234","FURB32234",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-08 08:53:48-03","FURB","FURB","4790","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2009","07","17","Adenesky-Filho, E.",NA,"2006","10","19","Brasil","Santa Catarina","Vidal Ramos",NA,"-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,"FURB32236","FURB32236",NA,NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA,NA
"147","2021-03-16 17:53:53-03","UCS","HUCS","43635","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Seubert, R.C.","2014","09","09","Seubert, R.C.","15","2014","09","09","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí","-49.195556","-27.108611","-49.195556","-27.108611","706","706","FOD Montana; encosta, arvoreta",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-16 17:53:53-03","UCS","HUCS","46591","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Seubert, R.C.","2014","08","10","Seubert, R.C.","192","2014","08","10","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí","-49.210833","-27.110278","-49.210833","-27.110278","640","640","arvoreta - Doação FURB 46592; Floresta Ombrófila Densa Montana, encosta",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-16 17:53:53-03","UCS","HUCS","46637","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Ribeiro, C.L.","2019","02","01","Kassner-Filho, A.","1060","2017","07","27","Brasil","Santa Catarina","Corupá",NA,"-49.41","-26.46","-49.41","-26.46","938","938","flor branca - IFFSC - 2/951/coleta extra/árvore - Doação FURB 54830; interior do fragmento",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-16 17:53:53-03","UCS","HUCS","49538","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Schwirkowski, P.","2018","08","11","Schwirkowski, P.","2976","2018","08","11","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Atrás da Implantec.","-49.388889","-26.293611","-49.388889","-26.293611","850","850","FOM. Caíva. Heliófita. Cálice amarelo-avermelhado, corola branca",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-16 17:53:53-03","UCS","HUCS","1037","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii","D. Legrand","Legrand, C.D.","1967",NA,NA,"Souza, K.","6796","1966","09","13","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"400","400","arvoreta, 6m, flores brancas.; mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"27000","auto",NA,NA,"kleinii",NA,NA,NA,NA
"152","2014-10-14 15:56:58-03","BS","M","M-0137761","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Klein, R.M.",NA,"1954","07","18","Brasil",NA,NA,"Santa Catarina, Braço Joaquim, Luis Alves, Itajaí",NA,NA,NA,NA,NA,NA,NA,"M0137761",NA,"Magnoliophyta","Myrtales",NA,NA,"PARATYPE",NA,NA,"Magnoliopsida",NA,NA,NA,"21:00",NA,NA
"153","2014-10-14 15:56:58-03","BS","M","M-0137762","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Klein, R.M.",NA,"1954","07","18","Brasil",NA,NA,"Santa Catarina, Braço Joaquim, Luis Alves",NA,NA,NA,NA,NA,NA,NA,"M0137762",NA,"Magnoliophyta","Myrtales",NA,NA,"PARATYPE",NA,NA,"Magnoliopsida",NA,NA,NA,"21:00",NA,NA
"154","2014-10-14 15:56:58-03","BS","M","M-0137763","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Reitz, R.",NA,"1956","09","06","Brasil",NA,NA,"Santa Catarina, Pilões, Palhoça",NA,NA,NA,NA,NA,NA,NA,"M0137763",NA,"Magnoliophyta","Myrtales",NA,NA,"PARATYPE",NA,NA,"Magnoliopsida",NA,NA,NA,"21:00",NA,NA
"155","2014-10-14 15:56:58-03","BS","M","M-0137764","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Reitz, R.",NA,"1958","07","31","Brasil",NA,NA,"Santa Catarina, Alto Matador, Rio do Sul",NA,NA,NA,NA,NA,NA,NA,"M0137764",NA,"Magnoliophyta","Myrtales",NA,NA,"PARATYPE",NA,NA,"Magnoliopsida",NA,NA,NA,"21:00",NA,NA
"156","2019-08-16 08:40:15-03","UTFPR","HCF","24837","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","R.C. Seubert","2014","08","10","R.C. Seubert","192","2014","08","10","Brasil","SC","Indaial","Faxinal do Bepe, Parque Nacional da","-49.210833","-27.110278","49°12'39 W","27°06'37 S","640","640","arvoreta em encosta. Projeto Restaurar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-19 17:01:49-03","UFRRJ","RBR","55099","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","M. Sobral","2019","07",NA,"L.F. Gonçalves","474","2017","11","12","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Parque Nacional da Serra dos Órgãos. Trilha 360°. Parque Nacional da Serra dos Órgãos","-42.988611","-22.455","42º59'19''W","22º27'18''S","1262","1262",NA,"RBR00055099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-25 12:12:18-03","UFSM","SMDB","2231","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Legrand, C D",NA,NA,NA,"Klein, R M; Bressolin, A","s.n.","1967","07","27","Brasil","Santa Catarina","Florianópolis","Morro da Qebrada,Tapera, Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"SMDB002231",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-25 12:12:18-03","UFSM","SMDB","2232","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Legrand, C D",NA,NA,NA,"Klein, R M","s.n.","1967","08","22","Brasil","Santa Catarina","Florianópolis","Morro do Ribeiro","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"SMDB002232",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:36:32-03","MBM","MBM","165774","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Tramujas, A.P.","556","1991","11","24","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM165774","MBM165774",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:36:34-03","MBM","MBM","317710","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Aguiar, O.T.",NA,NA,NA,"Aguiar, O.T.","309","1989","07",NA,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"MBM317710","MBM317710",NA,NA,"Southern America",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:36:34-03","MBM","MBM","7652","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","19755","1968","07","30","Brazil","Paraná","Morretes","Estrada da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM007652","MBM007652",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:36:32-03","MBM","MBM","116661","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Hatschbach, G.",NA,NA,NA,"Kummrow, R.; et al.; et al.","2942","1987","08","18","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM116661","MBM116661",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:36:32-03","MBM","MBM","102608","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Cordeiro, J.; et al.; et al.","125","1985","08","21","Brazil","Paraná","Morretes","Véu de Nova","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM102608","MBM102608",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:36:32-03","MBM","MBM","297304","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Mazine, F.F.; et al.; et al.","950","2003","10","30","Brazil","Paraná","Quatro Barras","Estrada da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM297304","MBM297304",NA,NA,"Southern America",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:36:34-03","MBM","MBM","76509","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Oliveira, P.I.","672","1982","08","25","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM076509","MBM076509",NA,NA,"Southern America",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:36:32-03","MBM","MBM","203088","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","6194","1993","09","18","Brazil","Santa Catarina","Blumenau","Vale do Rio Júlio, Fazenda Faxinal","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"MBM203088","MBM203088",NA,NA,"Southern America",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:36:32-03","MBM","MBM","189462","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Meira Neto, J.A.A.; et al.; et al.","21516","1988","06","07","Brazil","São Paulo","Atibaia","Pico da Pedra Branca","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,"MBM189462","MBM189462",NA,NA,"Southern America",NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:36:34-03","MBM","MBM","49342","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Leitão Filho, H.F.; et al.; et al.","2532","1976","08","11","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"MBM049342","MBM049342",NA,NA,"Southern America",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:36:34-03","MBM","MBM","411541","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Seubert, R.C.","2014","09","09","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.","15","2014","09","09","Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","-49.195556","-27.108611","-49.195556","-27.108611","706","706","Arvoreta; F.O.D. Montana; Encosta","MBM411541","MBM411541",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:36:34-03","MBM","MBM","426918","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Schwirkowski, P.","2018","08","11","Schwirkowski, P.","2976","2018","08","11","Brazil","Santa Catarina","São Bento do Sul","Serra Alta, Atrás da empresa Implantec.","-49.388889","-26.293611","-49.388889","-26.293611","850","850","Heliófita, cálice amarelo-avermelhado, corola branca, área de caída; Floresta Ombrófila Mista. Área de caída.","MBM426918",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:36:34-03","MBM","MBM","427229","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Oliveira, A.A.","2010","01",NA,"Stival-Santos, A.; Legal, E.; Silveira, S.; Legal, E.; Silveira, S.","971","2009","10","07","Brazil","Santa Catarina","Gaspar","Gaspar Alto, Rua Hésio Silveiro de Souza","-49.050833","-27.000556","-49.050833","-27.000556","215","215","Arbustiva, fruto avermelhado; Floresta Ombrófila Densa Submontana. Estágio avançado de regeneração, próximo a estrada.","MBM427229",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:36:34-03","MBM","MBM","427367","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Seubert, R.C.","2014","08","10","Seubert, R.C.; Sampaio, D.K.; Hofschhneider, E.; Rezini, J.A.; Gebien, W.; Sampaio, D.K.; Hofschhneider, E.; Rezini, J.A.; Gebien, W.","192","2014","08","10","Brazil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí/ Projeto restaurar","-49.210833","-27.110278","-49.210833","-27.110278","640","640","Arvoreta; Floresta Ombrófila Densa Montana. Encosta","MBM427367",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:36:34-03","MBM","MBM","427588","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Pastório, F.F.","2015","09","09","Gasper, A.L.; Uller, H.F.; Vibrans, A.C.; Uller, H.F.; Vibrans, A.C.","3716","2015","09","01","Brazil","Santa Catarina","Bluemenau","Fidélis","-49.049444","-26.819722","-49.049444","-26.819722","264","264","Floresta Ombrófila Densa","MBM427588",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:36:34-03","MBM","MBM","427588","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Pastório, F.F.","2015","09","09","Gasper, A.L.; Uller, H.F.; Vibrans, A.C.; Uller, H.F.; Vibrans, A.C.","3716","2015","09","01","Brazil","Santa Catarina","Bluemenau","Fidélis","-49.049444","-26.819722","-49.049444","-26.819722","264","264","Floresta Ombrófila Densa.","MBM427588",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:36:34-03","MBM","MBM","95939","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Legrand, D.",NA,NA,NA,"Klein, R.M.; Souza Sobr.; Souza Sobr.","8731","1970","08","19","Brazil","Santa Catarina","Santo Antônio",NA,NA,NA,NA,NA,NA,NA,NA,"MBM095939","MBM095939",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:36:34-03","MBM","MBM","47444","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","3577","1956","12","09","Brazil","Paraná","Campina Grande do Sul","Rio Taquari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM047444","MBM047444",NA,NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:36:32-03","MBM","MBM","230950","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Motta, J.T.","1035",NA,NA,NA,"Brazil","Paraná","Morretes","Picada Facãozinho, Boa Vista","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM230950","MBM230950",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:36:32-03","MBM","MBM","179858","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","1474","1995","08","03","Brazil","Paraná","Morretes","Rod. BR-277, rio dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM179858","MBM179858",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:36:32-03","MBM","MBM","11799","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Legrand, D.",NA,NA,NA,"Koczicki, C.","204","1969","07","31","Brazil","Paraná","Morretes","Serra do Leão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM011799","MBM011799",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:36:32-03","MBM","MBM","109464","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; et al.; et al.","155","1986","08","28","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM109464","MBM109464",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:36:32-03","MBM","MBM","228967","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Kuniyoshi, Y.S.","3966","1976","09","15","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM228967","MBM228967",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:36:34-03","MBM","MBM","329972","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Reginato, M.","501","2005","07","30","Brazil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalinho","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM329972","MBM329972",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:36:34-03","MBM","MBM","329971","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Reginato, M.",NA,NA,NA,"Reginato, M.","699","2006","07","28","Brazil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalinho","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM329971","MBM329971",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:36:32-03","MBM","MBM","228045","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Motta, J.T.","824","1987","11","21","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM228045","MBM228045",NA,NA,"Southern America",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
