"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","class","relatedCatalogItem","fieldNumber","sex"
"930","2021-03-10 11:50:45-03","UFPB","JPB","66375","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Almeida jr.; E.B.","1072","2014","01","23","Brasil","Maranhão","São José de Ribamar","Praia de Panaquatira","-44.093981","-2.791822","-44.093981","-2.791822",NA,NA,"; DESC: Erva","JPB0066375",NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"931","2021-03-10 11:50:45-03","UFPB","JPB","66371","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lima, GP","641","2016","09","08","Brasil","Maranhão","São José de Ribamar","Praia de Panaquatira","-44.093981","-2.791822","-44.093981","-2.791822",NA,NA,"; DESC: erva","JPB0066371",NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"932","2020-04-22 16:26:16-03","UFPB","JPB","63797","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Gomes-Silva, F","2016","07","21","Gomes-Silva, F; Coutinho, TS; Lucena, DS; Luna, NK; Silva, FP","139","2016","07","21","Brasil","Pernambuco","Sirinhaém","Usina Trapiche, mata Tauá, No caminho para o fragmento","-35","-8","-35","-8",NA,NA,"Erva ereta ca 10-20 cm alt., caule verde e espiga marrom; HABITAT: Mata Atlântica","JPB0063797",NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"933","2020-04-22 16:26:16-03","UFPB","JPB","15807","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Luceño, M","1994","10",NA,"Moura, OT","325","1983","04","06","Brasil","Paraíba","Cabedelo","Mata do Amém","-34.833889","-6.981111","-34.833889","-6.981111","3","3","; HABITAT: Solo arenoso","JPB0015807","JPB0015807","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"934","2020-04-22 16:26:16-03","UFPB","JPB","17970","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Luceño, M","1994","10",NA,"Felix, LP","3680","1989","04","06","Brasil","Paraíba","Rio Tinto","Reserva Biológica Guaribas, Gameleira. Sema IV.","-35.084422","-6.8047","-35.084422","-6.8047","66","66","; HABITAT: Mangue.","JPB0017970","JPB0017970","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"935","2020-04-22 16:26:16-03","UFPB","JPB","33098","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Thomas, WW","2011",NA,NA,"Thomas, WW; Barbosa, MR","14047","2004","07","23","Brasil","Paraíba","Cabaceiras","Fazenda Lajedo São Mateus, ca. 18Km S of BR-412 on road to Cabaceiras. Sitio Manuel de Souza.","-36.320556","-7.373889","-36.320556","-7.373889","500","500","; DESC: Cespitose, in damp depression of rock outcrop; spikelets pale brown.","JPB0033098","JPB0033098","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"936","2020-04-22 16:26:16-03","UFPB","JPB","24518","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Fábio, Pedro","4","1996","05","24","Brasil","Paraíba","São João do Cariri","Riacho Avelós","-36.272222","-7.390833","-36.272222","-7.390833","458","458","; HABITAT: Areial, lodo","JPB0024518","JPB0024518","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"937","2020-04-22 16:26:16-03","UFPB","JPB","25182","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Thomas, WW","1999",NA,NA,"Pontes, AF","193","1999","10","08","Brasil","Paraíba","Cabedelo","Mata do AMEM","-34.833889","-6.981111","-34.833889","-6.981111","3","3","; DESC: erva","JPB0025182","JPB0025182","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"938","2020-04-22 16:26:16-03","UFPB","JPB","30700","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Costa-Santos, M","2001","08","02","Costa-Santos, M","67","2001","06","01","Brasil","Paraíba","Cajá",NA,NA,NA,NA,NA,NA,NA,"; DESC: Erva coletada em paul na margem de lagoa.","JPB0030700","JPB0030700","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"939","2020-04-22 16:26:16-03","UFPB","JPB","35680","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Rocha, EA","2005","11","23","Rocha, EA; Santiago, A; Xavier, S","1456","2005","11","23","Brasil","Pernambuco","Parnamirim","Próximo a entrada da cidade.","-39.566944","-8.093056","-39.566944","-8.093056","396","396","; DESC: Erva, cerca de 5-8 cm de comprimento, espiguetas terminais, castanho-esverdeadas. Rara no local, crescendo em alagados temporários. Área de caatinga.","JPB0035680","JPB0035680","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"940","2020-04-22 16:26:16-03","UFPB","JPB","38401","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Thomas, WW","2011",NA,NA,"Gomes-Costa, GA; Lourenço, CEL; Lima, IB; Lima, JR; Pessoa, MC","18","2007","10","21","Brasil","Paraíba","Cabaceiras","Mata Ciliar","-36.287222","-7.489167","-36.287222","-7.489167","388","388","; DESC: Erva.","JPB0038401","JPB0038401","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"941","2020-04-22 16:26:16-03","UFPB","JPB","46748","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Gomes, LA","2010","08","27","Prata, AP; Barbosa, MR; Thomas, WW; Gomes, LA; Santos, E dos","2265","2010","07","04","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior da Mata. Fonte do Boi. Solo arenoso.","-37.419722","-11.395","-37.419722","-11.395",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Erva cespitosa, ca. de 35cm de altura. Inflorescência castanha. Frequente.","JPB0046748","JPB0046748","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"942","2020-04-22 16:26:16-03","UFPB","JPB","46797","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Gomes, LA","2010","08","06","Prata, AP; Loiola, MIB; Gomes, LA; Santos, E dos","2306","2010","08","05","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior da mata. Fonte do boi. Campus úmidos. Solo areno-argiloso.","-37.419722","-11.395","-37.419722","-11.395",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Erva cespitosa, ca. de 35cm de altura. Inflorescência castanha.","JPB0046797",NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"943","2020-04-22 16:26:16-03","UFPB","JPB","57700","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Nusbaumer, L","3870","2014","04","11","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","-36.435015","-9.244547","-36.435015","-9.244547","690","690","; HABITAT: Forêt ombrophile submontagnarde, milieu innondé, boue marécageuse le long d'un ruisseau; DESC: herbacée, 0.1 m; 1/4 de la plante immergé; inflorescence à style blanc exerts; récolte photographiée in situ; échantillon séché","JPB0057700","JPB0057700","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"944","2020-04-22 16:26:16-03","UFPB","JPB","62873","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Thomas, WW","2012","06","05","Rocha, FV","59","2011","11","24","Brasil","Paraíba","Rio Tinto","APA da Barra do Rio Mamanguape","-34.922722","-6.774833","-34.922722","-6.774833",NA,NA,"; HABITAT: Mata Atlântica; DESC: Erva de inflorescência castanho claro.","JPB0062873","JPB0062873","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"945","2020-04-22 16:26:16-03","UFPB","JPB","62874","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Thomas, WW","2012","06","07","Rocha, FV","60","2011","11","20","Brasil","Paraíba","Rio Tinto","APA da Barra do Rio Mamanguape","-34.922167","-6.796111","-34.922167","-6.796111",NA,NA,"; HABITAT: Mata Atlântica; DESC: Erva de inflorescência castanho claro.","JPB0062874","JPB0062874","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"946","2020-04-22 16:26:16-03","UFPB","JPB","62958","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Lima, RB","2014","08","06","Rocha, FV","144","2012","08","07","Brasil","Paraíba","Rio Tinto","APA da Barra do Rio Mamanguape","-34.940556","-6.783889","-34.940556","-6.783889",NA,NA,"; HABITAT: Mata Atlântica; DESC: Erva de inflorescência castanho claro.","JPB0062958","JPB0062958","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"947","2020-04-22 16:26:16-03","UFPB","JPB","62971","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Lima, RB","2014","08","06","Rocha, FV","157","2013","11","17","Brasil","Paraíba","Rio Tinto","APA da Barra do Rio Mamanguape","-34.938889","-6.776111","-34.938889","-6.776111",NA,NA,"; HABITAT: Mata Atlântica; DESC: Erva de inflorescência castanho claro.","JPB0062971","JPB0062971","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"948","2021-03-10 11:50:45-03","UFPB","JPB","66372","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Araujo, ACM","49","2014","08","21","Brasil","Maranhão","Cururupu","Perto do Palacete","-45.49375","-2.288272","-45.49375","-2.288272",NA,NA,"; DESC: Erva de 15cm de altura","JPB0066372",NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"949","2021-03-10 11:50:45-03","UFPB","JPB","66373","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lima, GP","395","2014","08","02","Brasil","Maranhão","São José de Ribamar","Praia de Panaquatira","-44.093981","-2.791822","-44.093981","-2.791822",NA,NA,"; HABITAT: presente em ambiente encharcado; DESC: Erva","JPB0066373",NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"950","2021-03-10 11:50:45-03","UFPB","JPB","66374","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lima, GP","411","2014","08","02","Brasil","Maranhão","São José de Ribamar","Praia de Panaquatira","-44.093981","-2.791822","-44.093981","-2.791822",NA,NA,"; HABITAT: presente em ambiente encharcado; DESC: Erva","JPB0066374",NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"951","2020-04-22 16:26:16-03","UFPB","JPB","23028","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Rocha, EA; Alves, M","1999","02",NA,"Alves, M; et al.","876","1997","10","15","Brasil","Bahia","Camaçari","distrito de Arembepe ao longo da Rodovia do Coco, linha verde","-38.3241996765137","-12.6975002288818",NA,NA,"20","20","; HABITAT: Restinga Aberta - formação em moitas; DESC: herbácea, inflorescência amarelada a ferrugínea frequente","JPB0023028","JPB0023028","Angiosperma","Monocotyledon","37124",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"952","2020-04-22 16:26:16-03","UFPB","JPB","28575","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Freitas, GL; et al.","20","2000","12","01","Brasil","Paraíba","Bayeux","Mata do Xém-Xém","-34.932201385498","-7.125",NA,NA,NA,NA,NA,"JPB0028575","JPB0028575","Angiosperma","Monocotyledon","5601",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"953","2020-04-22 16:26:16-03","UFPB","JPB","38259","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Pessoa, MC; Gomes-Costa, GA; Gadelha Neto, PC; Lima, JR; Lourenço, CEL","228","2007","10","11","Brasil","Paraíba","Nazaresinho","Olho D'água do Frade","-38.3246994018555","-6.91583013534546",NA,NA,NA,NA,"; DESC: Erva, ca. 20 m alt. Fértil. Sobre a rocha.","JPB0038259","JPB0038259","Angiosperma","Monocotyledon","11960",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"954","2020-04-22 16:26:16-03","UFPB","JPB","63117","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Torres, C",NA,NA,NA,"Torres, C","107",NA,NA,NA,"Brasil","Paraíba","Patos","Fazenda Nupeárido","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,"; HABITAT: Caatinga arbustiva aberta, solo raso, arenoso pedregoso e argiloso; DESC: Erva estolonífera, cespitosa, inflorescência espigueta única, globosa, castanha clara","JPB0063117","JPB0063117","Angiosperma","Monocotyledon","26419",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"955","2020-04-22 16:26:16-03","UFPB","JPB","53621","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Pequeno, ID; Espírito-Santo, FS; Seido, CL","10","2006","06","04","Brasil","Pernambuco","Afrânio","Povoado de Caboclo.Área nº 34 oeste de Pernambuco.","-41.0050010681152","-8.51500034332275",NA,NA,NA,NA,"; HABITAT: Caatinga","JPB0053621","JPB0053621","Angiosperma","Monocotyledon","43704",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"956","2020-04-22 16:26:16-03","UFPB","JPB","23174","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Rocha, EA; Alves, M","1999","02","08","Rocha, EA; Baracho, GS","194","1997","09","30","Brasil","Rio Grande do Norte","Natal","Praia de Genipabú, na barra do rio","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"; HABITAT: Próxima ao manguezal, solo areno-argiloso; DESC: Erva ca. de 20 cm de comprimento, espiguetas esverdedadas, frequente.","JPB0023174","JPB0023174 JPB0023174_1","Angiosperma","Monocotyledon","12751",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"957","2020-04-22 16:26:16-03","UFPB","JPB","23661","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Barros, AAM","2002","07","29","Rocha, EA; Baracho, GS","194","1997","09","30","Brasil","Rio Grande do Norte","Natal","Praia de Genipabú, na barra do rio","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"; HABITAT: Área próxima ao maguezal, solo areno-argiloso; DESC: Erca com 20 cm de comprimento, frequente, espiguetas esverdeadas","JPB0023661","JPB0023661","Angiosperma","Monocotyledon","12751",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"958","2020-04-22 16:26:16-03","UFPB","JPB","1460","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Luceño, M","1994","10",NA,"Magliano","JPB1460","1947","06","27","Brasil","Paraíba","João Pessoa","Rio Gramame, propr. Mussuré","-34.863056","-7.115","-34.863056","-7.115","47","47","Serve para a confecção de esteiras, camisas de garrafas; HABITAT: Várzea alagada; DESC: Herbáceo","JPB0001460","JPB0001460 JPB0001460_1","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"959","2020-04-22 16:26:16-03","UFPB","JPB","17450","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Luceño, M","1995","08",NA,"Cascon, P; Ferreira, JO","JPB17450","1982","08","26","Brasil","Paraíba","Cabaceiras","Faz. Bravo","-36.287222","-7.489167","-36.287222","-7.489167","388","388","; HABITAT: Lagoa do Lage","JPB0017450","JPB0017450","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"960","2020-04-22 16:26:16-03","UFPB","JPB","24340","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Thomas, WW","1999",NA,NA,"Gomes, GG","1","1998","12","10","Brasil","Paraíba","João Pessoa","Laguna de Jacarapé","-34.863056","-7.115","-34.863056","-7.115","47","47","; HABITAT: Solo argiloso","JPB0024340","JPB0024340","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"961","2020-04-22 16:26:16-03","UFPB","JPB","30680","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Costa-Santos, M","2002","10","01","Costa-Santos, M","47","2001","03","23","Brasil","Paraíba","Sapé","Fazenda Pacatuba","-35.2325","-7.096389","-35.2325","-7.096389","123","123","; DESC: Erva palustre. Coletada na margem de lagoa.","JPB0030680","JPB0030680","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-04-22 16:26:17-03","UFPB","JPB","30714","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Costa-Santos, M","2001","08","02","Leite, RL","19","1997","07","09","Brasil","Paraíba","Campina Grande","Acúde Bodocongó","-35.881111","-7.230833","-35.881111","-7.230833","551","551","; DESC: Erva palustre comum em margem de lagoa","JPB0030714","JPB0030714","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-04-22 16:26:17-03","UFPB","JPB","40804","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Thomas, WW","2005",NA,NA,"Thomas, WW; Bruhl, J; Paixão, JL","14437","2005","01","23","Brasil","Bahia","Una","Along fazenda road to Vila Brasil, 7 Km from BA-001.","-39.033056","-15.184722","-39.033056","-15.184722","12","12","; HABITAT: Fresh water pond and strea, dominated by <em>Eleocharis</em> an <em>Fuirena.</em>; DESC: In water and along pond#?#s edge; spikelet pale green.","JPB0040804","JPB0040804","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-04-22 16:26:17-03","UFPB","JPB","49557","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Thomas, WW","2014",NA,NA,"Araújo, DA; Amorim, BS; Chagas, MA","1827","2011","11","26","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Mata próxima a barragem.","-36.431944","-9.256944","-36.431944","-9.256944",NA,NA,"; DESC: Erva aquática, ereta.","JPB0049557","JPB0049557","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-04-22 16:26:17-03","UFPB","JPB","50033","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Thomas, WW","2012","02",NA,"Gadelha Neto, PC; Lima, IB; Thomas, WW; Duré, RC","3167","2012","02","02","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Substrato areno-argiloso.","-34.983056","-6.495278","-34.983056","-6.495278","16","16","; HABITAT: Mata Ciliar; DESC: Erva palustre, ereta, rizomatosa com cerca de 40cm, desprovida de lâminas foliares. Inflorescência terminal.","JPB0050033","JPB0050033","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"966","2020-04-22 16:26:17-03","UFPB","JPB","5485","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Luceño, M","1994","04","15","Moura, OT","JPB5485","1983","05","17","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47","Forrageira, serve para forrar cangalha; DESC: Erva","JPB0005485","JPB0005485","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"967","2020-04-22 16:26:17-03","UFPB","JPB","63026","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Thomas, WW","2017",NA,NA,"Machado-Filho; Santos, MV","575","2014","07","18","Brasil","Paraíba","João Pessoa","Margem esquerda do Rio Jaguaribe","-34.876667","-7.139444","-34.876667","-7.139444","10","10","; HABITAT: Vegetação ripária","JPB0063026","JPB0063026","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"968","2020-04-22 16:26:17-03","UFPB","JPB","9386","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Barros, AAM","2002","07","29","Miranda, CAB de; Santana, ES","JPB9386","1989","05","18","Brasil","Paraíba","Rio Tinto","Reserva Biológica Guaribas, Mata do Maracujá.","-35.084422","-6.8047","-35.084422","-6.8047","66","66","; DESC: Aquática. Erva ereta de alagado.","JPB0009386","JPB0009386","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"969","2020-04-22 16:26:16-03","UFPB","JPB","19118","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Luceño, M","1994","10",NA,"Moura, OT","1047A","1993",NA,NA,"Brasil","Paraíba","João Pessoa","Gramame","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: Terrestre. Herbáceo.","JPB0019118","JPB0019118","Angiosperma","Monocotyledon","15975",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
