"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"351","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64424","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4639","1994","09","17",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir a da antiga ponte do Rio Fundão. Árvore n. 30 Parcela n. 1.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"352","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64480","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5179","1994","09","26",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da ponte do Rio Fundão. Árvore n. 956 Parcela n. 24.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"353","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64517","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5151","1994","09","24",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrasda a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 902 Parcela n. 23.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"354","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64539","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4906","1994","09","21",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da atiga ponte do Rio Fundão. Árvore n. 388 Parcela n. 11.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"355","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64543","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4911","1994","09","21",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 396 Parcela n. 11.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"356","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64559","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4933","1994","09","22",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 429 Parcela n. 12.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"357","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64622","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4726","1994","09","18",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 150 Parcela n. 5.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"358","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64625","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4721","1994","09","18",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperanaça. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 142 Parcela n. 5.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"359","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64729","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4896","1994","09","21",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 361 Parcela n. 10.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"360","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64752","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4820","1994","09","19",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 270 Parcela n.8.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"361","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64754","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4822","1994","09","19",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 275 Parcela n. 8.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"362","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64759","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4827","1994","09","19",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 283 Parcela n. 8.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"363","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64812","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4848","1994","09","21",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 312 Parcela n. 9.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"364","2020-07-23 12:01:15-03","CEPLAC","CEPEC","65116","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5818","1995","01","16",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1941 Parcela n. 44.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/12/1996"
"365","2020-07-23 12:01:15-03","CEPLAC","CEPEC","65246","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5085","1994","09","23",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 702 Parcela n. 19.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"366","2020-07-23 12:01:15-03","CEPLAC","CEPEC","65552","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5238","1994","09","27",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1035 Parcela n. 27.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"367","2020-07-23 12:01:15-03","CEPLAC","CEPEC","76483","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. Amorim","2074","1997","07","16",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (IBAMA). Entrada Km 46 BA-001 Ilheus/Una. Faz. Jaqueiral, área da Canopy.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,"30/12/1997"
"368","2020-07-23 12:01:15-03","CEPLAC","CEPEC","97277","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"R. de O. Perdiz","L. A. Mattos-Silva","4602","2002","07","14",NA,"Brasil","Bahia","UNA","Fazenda Bolandeira. Coletas numa extensa faixa de mata, no sentido Norte-Sul, paralela aos cordões litorâneose próx. A uma área tipo cerrado.","-39.005556","-15.315278",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'20","15S18'55",NA,NA,"30/05/2011"
"369","2020-07-23 12:01:15-03","CEPLAC","CEPEC","92644","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"R. de O. Perdiz","A. Argôlo","67","1999","01","16",NA,"Brasil","Bahia","ILHÉUS","Litoral Sul, Olivença.","-39.933333","-14.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W56'","14S33'",NA,NA,"30/07/2015"
"370","2020-07-23 12:01:15-03","CEPLAC","CEPEC","16350","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","L. A. Mattos-Silva","364","1996","08","19",NA,"Brasil","Bahia","BELMONTE","Area da Estacao Experimental Gregorio (EGREB). CEPLAC. Bondar. Km 58 Rod. Belmonte/Itapebi.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,"Paratipo","71281","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/12/1991"
"371","2020-07-23 12:01:15-03","CEPLAC","CEPEC","29124","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","L. A. Mattos-Silva","1536","1989","05","19",NA,"Brasil","Bahia","ILHÉUS","7Km da Rod. Olivença/Vila Brasil.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"Paratipo","61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/1990"
"372","2020-07-23 12:01:15-03","CEPLAC","CEPEC","28752","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","E. B. dos Santos","1","1982","03","12",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"Paratipo","61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/1991"
"373","2020-07-23 12:01:15-03","CEPLAC","CEPEC","23480","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","A. M. de Carvalho","623","1988","08","23",NA,"Brasil","Bahia","ILHÉUS","Rod. Ilheus/Canavieiras, KM 33.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"Paratipo","61245","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/12/1990"
"374","2020-07-23 12:01:15-03","CEPLAC","CEPEC","27520","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","S. A. Mori","13694","1987","11","29",NA,"Brasil","Bahia","ILHÉUS","Rod. Olivença/Uma, 18KM ao S de Olivença.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"Paratipo","61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/1990"
"375","2020-07-23 12:01:15-03","CEPLAC","CEPEC","18364","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","S. A. Mori","13258","1979","12","31",NA,"Brasil","Bahia","UNA","Estrada Olivença/Maruim, 26Km ao S de Olivença.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"Paratipo","36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-07-23 12:01:15-03","CEPLAC","CEPEC","1140","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","R. P. Belém","1036","1965","05","19",NA,"Brasil","Bahia","UNA","Sem informação.","-39.0752983093262","-15.2932996749878",NA,"<ll>dwc_commonname:</ll> Almecega-verdadeira, Almecegueira",NA,NA,NA,NA,"Paratipo","36070","auto",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/1990"
"377","2020-07-23 12:01:15-03","CEPLAC","CEPEC","13138","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5013","1994","09","22",NA,"Brasil","Bahia","ILHÉUS","mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"378","2020-07-23 12:01:15-03","CEPLAC","CEPEC","27791","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","S. A. Mori","14007","1995","08","13",NA,"Brasil","Bahia","UNA","Arredores das Fazs. Maruim e Dois Julho.33Km ao SW Rod. Olivença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,"<ll>dwc_commonname:</ll> Amescla-açu",NA,NA,NA,NA,"Paratipo","36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990"
"379","2020-07-23 12:01:15-03","CEPLAC","CEPEC","122508","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba var. talmonii",NA,"Protium icicariba var. talmonii",NA,"Sem Informação","Martini, A.",NA,NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Itacaré para Ubaitaba. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Fazenda Capitão.","-39.115","-14.499722",NA,"Individuo J 40.",NA,NA,"380","380",NA,NA,NA,NA,NA,NA,NA,"39W6'54","14S29'59",NA,NA,NA
"380","2020-07-23 12:01:15-03","CEPLAC","CEPEC","49513","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","A. M. de Carvalho","3282","1991","05","26",NA,"Brasil","Bahia","UNA","2Km ao S cidade, na entr. p/ Pedras.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993"
"381","2020-07-23 12:01:12-03","CEPLAC","CEPEC","56680","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,"R. de O. Perdiz","A. M. Amorim","753","1992","09","15",NA,"Brasil","Bahia","UNA","Ca. 43Km na estrada Ilhéus/Una.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2013"
"382","2020-07-23 12:01:15-03","CEPLAC","CEPEC","58993","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","S. C. de Sant'Ana","341","1993","07","28",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una. Entrada a direita no Km 10,4 Rod. Una/Ilheus.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"383","2020-09-22 13:46:00-03","USP","SPFW","1669","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","March.",NA,"Fiaschi, P.","2579",NA,NA,NA,NA,"Brasil","Bahia","Itacaré","Parque Estadual da Serra do Conduru","-39.065278","-14.351389",NA,NA,NA,NA,"140","140",NA,NA,NA,NA,NA,NA,NA,"39º03'55''W","14º21'05''S",NA,NA,NA
"384","2021-04-08 17:12:25-03","UESB","HUESB","14083","S","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Mariano Neto, E.","1174","2000","08","26",NA,"Brasil","Bahia","Una","Região de Mata Higrófila Sul Baiana.","-39.0752983093262","-15.2932996749878",NA,"Árvore, ca. 14m. Floresta ombrófila densa. Número 2707 da fitossociologia.","HUESB000014083",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-04-08 17:12:25-03","UESB","HUESB","14088","S","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Mariano Neto, E.","589","2000","07","18",NA,"Brasil","Bahia","Una","Região de Mata Higrófila Sul Baiana.","-39.0752983093262","-15.2932996749878",NA,"Árvore, ca. 8m. Floresta ombrófila densa. Número 1222 da fitossociologia.","HUESB000014088",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-04-08 17:12:25-03","UESB","HUESB","14075","S","Plantae","Dicotyledoneae",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Mariano Neto, E.","2103","2000","09","17",NA,"Brasil","Bahia","Una","Região de Mata Higrófila Sul Baiana.","-39.0752983093262","-15.2932996749878",NA,"Árvore, ca. 9m. Floresta ombrófila densa. Número 5488 da fitossociologia.","HUESB000014075",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-12-16 08:42:13-03","Fiocruz","FIOCRUZ-CBPM","318","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Monteiro, S.","295","2001","08","28",NA,"Brasil","Rio de Janeiro","Carapebus","Parque Nacional Restinga de Jurubatiba.","-41.661389","-22.187778",NA,"Árvore com 4 metros de altura; folhas discolores verdes. Frutos imaturos verdes com manchas vinosas e maduros marrom.","CBPM00000318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41º39'41''W","22º11'16''S",NA,NA,NA
"388","2020-12-16 08:42:13-03","Fiocruz","FIOCRUZ-CBPM","57","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Leonello, A. C.","s.n.","1999","10","24",NA,"Brasil","Rio de Janeiro","Carapebus","Parque Nacional Restinga de Jurubatiba.","-41.661389","-22.187778",NA,NA,"CBPM00000057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41º39'41''W","22º11'16''S",NA,NA,NA
"389","2020-12-16 08:42:13-03","Fiocruz","FIOCRUZ-CBPM","56","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Leonello, A. C.","s.n.","1999","09","15",NA,"Brasil","Rio de Janeiro","Carapebus","Parque Nacional Restinga de Jurubatiba. Próximo à casa de José Inácio.","-41.661389","-22.187778",NA,"Árvore 4 A.","CBPM00000056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41º39'41''W","22º11'16''S",NA,NA,NA
"390","2021-03-04 15:46:18-03","IF","SPSF","17476","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,NA,"J.R.Pirani","2382","1988","02","19","América do Sul","Brasil","Espirito Santo","Linhares","ponto do Monsaraz","-40.0722007751465","-19.3910999298096",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"391","2021-03-04 15:46:18-03","IF","SPSF","00235","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,NA,"A.P.Viegas",NA,"1939","09","25","América do Sul","Brasil","SP","Campinas","fazenda Santa Ana","-47.060001373291","-22.8999996185303",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"392","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Gomes, I","11",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P12P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Weddell, HA","696",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P12P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pohl, JBE","s.n",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud addictis.",NA,NA,NA,NA,NA,"P12P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Sello, HL","307",NA,NA,NA,"Southern America","Brazil",NA,NA,"Inter Rio de Janeiro et Bahia.",NA,NA,NA,NA,NA,"P12P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-09-11 16:27:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud addictis.",NA,NA,NA,NA,NA,"P12P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Hoffmannsegg, JC","s.n",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud addictis.",NA,NA,NA,NA,NA,"P12P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Sello, HL","83",NA,NA,NA,"Southern America","Brazil",NA,NA,"Inter Rio de Janeiro et Bahia.",NA,NA,NA,NA,NA,"P12P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Claussen, P","s.n",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Ad Cachoeira do Campo.",NA,NA,NA,NA,NA,"P12P2N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
