"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","individualCount"
"339","2019-11-21 10:09:47-03","IBt","SP","203167","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Shepherd, GJ; Tamashiro, JY","15819","1984","03","25","Brasil","São Paulo","Paraibuna","Usina hidroelétrica de Paraibuna","-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30824","auto",NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:09:47-03","IBt","SP","182779","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Custodio Filho, A","761","1982","03","11","Brasil","São Paulo","Salesópolis","Casa Grande, Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:09:47-03","IBt","SP","182770","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Custodio Filho, A","753","1982","03","11","Brasil","São Paulo","Salesópolis","Casa Grande. Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"342","2019-11-21 10:09:47-03","IBt","SP","102023","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Mattos, JR","13530","1966","04","27","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia. Bordo da mata","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"343","2019-11-21 10:09:47-03","IBt","SP","327206","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Simão Bianchini, R","629","1994","11","16","Brasil","São Paulo","Salesópolis","Estrada de manutenção da Petrobrás","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"344","2019-11-21 10:09:47-03","IBt","SP","327136","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Simão Bianchini, R","626","1994","11","16","Brasil","São Paulo","Salesópolis","Estrada de manutenção da Petrobrás","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"345","2019-11-21 10:09:47-03","IBt","SP","78255","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Kuhlmann, M","4389","1958","04","29","Brasil","São Paulo","Salesópolis","Margem do rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"346","2019-11-21 10:09:47-03","IBt","SP","245551","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Chiea, SC; et al.","595","1990","06","06","Brasil","São Paulo","Santo André","Alto da Serra, Área da Eletropaulo","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"347","2019-11-21 10:09:47-03","IBt","SP","14363","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza","2004",NA,NA,"Edwall, G","CGG3995","1898","07",NA,"Brasil","São Paulo","Santo André","Alto da Serra. Beira de córrego","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP006799","SP006799",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"348","2020-11-05 09:52:28-03","IBt","SP","394767","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Caddah, MK","2012","08","02","Villagra, BLP; Romaniuc Neto, S; Chiea, S","3","2001","09","25","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"349","2021-02-25 09:38:41-03","IBt","SP","360953","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Benedito, ALD","37","2002","01","23","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"350","2020-04-15 17:20:08-03","IBt","SP","251643","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Gomes da Silva, SJ","268","1991","12","16","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"351","2020-04-15 17:20:08-03","IBt","SP","249771","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Kirizawa, M","2542","1991","11","05","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"352","2019-11-21 10:09:47-03","IBt","SP","246566","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Mazzoni Viveiros, SC","67","1990","11","14","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"353","2019-11-21 10:09:47-03","IBt","SP","218109","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Chiea, SC; Velozo, E","525","1987","09","29","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"354","2019-11-21 10:09:47-03","IBt","SP","202263","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Martins, AB","2009",NA,NA,"Kirizawa, M","1416","1985","03","22","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"355","2019-11-21 10:09:47-03","IBt","SP","200903","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Martins, AB","2009",NA,NA,"Sugiyama, M; Lopes, EA","543","1984","09","11","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"356","2020-04-15 17:20:08-03","IBt","SP","254054","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Chiea, SAC","611","1990","10","10","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"357","2019-11-21 10:09:47-03","IBt","SP","245578","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Chiea, SC; et al.","579","1990","06","05","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"358","2019-11-21 10:09:47-03","IBt","SP","371974","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Franco, GADC","2001","08","01","Moura, C; Clementino, J","s.n.","2001","06","26","Brasil","São Paulo","Santo André","Parque Estadual da Serra do Mar, Paranapiacaba. Margem da estrada","-46.5299987792969","-23.6599998474121",NA,NA,"1110","1110",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"359","2019-11-21 10:09:47-03","IBt","SP","327195","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Tamashiro, JY; Santos, FAM; Goldenberg, R; Belinello, R","571","1994","08","18","Brasil","São Paulo","São Bento do Sapucaí","Estrada para Bauzinho","-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA
"360","2019-11-21 10:09:47-03","IBt","SP","270353","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Ferreira, S","s.n.","1990","05","24","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Calçada do Lorena","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"361","2019-11-21 10:09:47-03","IBt","SP","270369","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Ferreira, S","s.n.","1990","06","06","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Calçada do Lorena","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"362","2019-11-21 10:09:47-03","IBt","SP","270802","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Ferreira, S","s.n.","1991","06","12","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Calçada do Lorena","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"363","2019-11-21 10:09:47-03","IBt","SP","270805","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Ferreira, S","s.n.","1991","06","12","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Calçada do Lorena","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"364","2019-11-21 10:09:47-03","IBt","SP","256733","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Chiea, SAC; Sugiyama, M","746","1992","11","12","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Caminho para Calçada do Lorena","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"365","2019-11-21 10:09:47-03","IBt","SP","299419B","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Silva, EL; et al.","127","1995","03","20","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Campo próximo à Sede","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"366","2019-11-21 10:09:47-03","IBt","SP","299886","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Silva, EL","146","1996","05","30","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Estrada de Jipeiros","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"367","2019-11-21 10:09:47-03","IBt","SP","269723","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Godoi, JV; et al.","447","1994","07","25","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Estrada Velha de Santos","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"368","2019-11-21 10:09:47-03","IBt","SP","269721","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Godoi, JV; et al.","441","1994","07","25","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Estrada Velha de Santos","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"369","2019-11-21 10:09:47-03","IBt","SP","299760","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Silva, EL; Moreira, BA","180","1996","06","11","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Estrada Velha de Santos","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"370","2019-11-21 10:09:47-03","IBt","SP","269719","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Godoi, JV; Guerra, TP; Sugiyama, M; Chiea, SAC; Machado, S","418","1994","06","07","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Estrada Velha do Mar","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"371","2019-11-21 10:09:47-03","IBt","SP","271035","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Marzola, ELC; Guerra, TP; et al.","48","1994","09","14","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Km 36,5 da Via Anchieta","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"372","2019-11-21 10:09:47-03","IBt","SP","299817","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Silva, EL","131","1996","05","28","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Margem do rio das Pedras","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"373","2019-11-21 10:09:47-03","IBt","SP","248645","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Kawall, M; Ferreira, S","4","1991","04","23","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Mata da borda do campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"374","2019-11-21 10:09:47-03","IBt","SP","244923","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Kirizawa, M","2372","1990","06","06","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Parte alta da Serra de Cubatão","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"375","2019-11-21 10:09:47-03","IBt","SP","269725","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Guerra, TP; Godoi, JV; Machado, S","190","1994","07","26","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Portão 40","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"376","2019-11-21 10:09:47-03","IBt","SP","270379","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Ferreira, S","s.n.","1990","06","06","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Portão 40","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"377","2019-11-21 10:09:47-03","IBt","SP","270381","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Ferreira, S","s.n.","1990","06","06","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Portão 40","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"378","2019-11-21 10:09:47-03","IBt","SP","248691","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Kawall, M; Ferreira, S; Leme, E; Mollo, L","21","1991","04","23","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Portão 40","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"379","2019-11-21 10:09:47-03","IBt","SP","271160","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Chiea, SAC","774","1994","09","19","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Trecho anterior à Calçada do Lorena, Setor A","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"380","2019-11-21 10:09:47-03","IBt","SP","271109","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Marzola, ELC; Machado, S","73","1994","09","26","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Trecho anterior à Calçada do Lorena, Setor A","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"381","2019-11-21 10:09:47-03","IBt","SP","299718","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Silva, EL; Moreira, BA","247","1996","07","17","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Trilha da Cachoeira","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"382","2019-11-21 10:09:47-03","IBt","SP","302085","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Chiea, SAC","835","1996","10","17","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Trilha da Cachoeira","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"383","2019-11-21 10:09:47-03","IBt","SP","302515","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Chiea, SAC","876","1996","11","08","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Trilha da Cachoeira","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"384","2019-11-21 10:09:47-03","IBt","SP","299733","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Silva, EL; Moreira, BA","265","1996","08","09","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Trilha do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"385","2019-11-21 10:09:47-03","IBt","SP","299684","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Silva, EL; Moreira, BA","267","1996","09","18","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Trilha do Mirante, Portão 40","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"386","2019-11-21 10:09:47-03","IBt","SP","41422","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2004",NA,NA,"Kuhlmann, M","s.n.","1939","08","19","Brasil","São Paulo","São Paulo","Alto da Serra, Estação Biológica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"387","2019-11-21 10:09:47-03","IBt","SP","215572","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Chiea, SAC","449a","1983","12","20","Brasil","São Paulo","São Paulo","Instituto de Botânica de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"388","2019-11-21 10:09:47-03","IBt","SP","296111","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Reginato, M","2013","01",NA,"Barreto, KD; Fernandes, GD; Fernandes, RD","3147","1994","10","27","Brasil","São Paulo","Tapiraí","Fazenda Quatro Barras. Mata Atlântica. Borda da mata","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
