"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","imagecode","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"2457","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","9564","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Martau, L.; Aguiar, L. ; Soares, Z.","Martau, L.","s.n.","1979","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Tapera","acesso pela estrada Juca Batista; número de coleta do coletor adicional 42; árvore; fruto verde castanho; numerosa; encontrada no mato; relevo na encosta; solo granítico","HAS0009564","-51.2299995422363","-30.0331001281738","29946",NA,NA,"auto","1980","09",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2458","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","9611","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Aguiar, L.; Martau, L.; Soares, Z.","Soares, Z.","86","1979","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Tapera","acesso pela estrada Juca Batista; 3 m de altura; altitude 200 m; numerosa; disperso; mato entre vegetação; encosta; solo granítico","HAS0009611","-51.2299995422363","-30.0331001281738","29946",NA,NA,"auto","1980","09",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2459","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","20481","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.",NA,"Brown, A.","1695","1981","12",NA,"Argentina",NA,NA,"Parque Nacional El Rey.","Orillas Ayo. Quina. Árvore; fruto imaturo. Intercâmbio com o Herbário (CTES).","HAS0020481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","1335","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Aguiar, L.","Aguiar, L.; Soares, Z.","s.n.","1975","03",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Ilha das Flores","no mato","HAS0001335","-51.262302","-29.987192",NA,"4","4",NA,NA,NA,NA,"-51,262302","-29,987192",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","1678","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.",NA,"Menegheti, J.; Callegari, S.M.","5","1975","04",NA,"Brasil","Rio Grande do Sul","Viamão","Morro do Côco","propriedade dos padres, entrada para a casa","HAS0001678","-51.059896","-30.271706",NA,"91","91",NA,NA,NA,NA,"-51,059896","-30,271706",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2462","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","259","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Allem, A.","Aguiar, L.; Allem, A.","s.n.","1974","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parque Farroupilha","inflorescência amarela, fruto tricoso; branquilho","HAS0000259","-51.214437","-30.034991",NA,"27","27",NA,"1974",NA,NA,"-51,214437","-30,034991",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2463","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","4404","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Dardano & Porto, M.L.","Ungaretti, I.","164","1977","04",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico","estrada delapieve; mata ferradura (a esquerda); árvore de pequeno porte; branquilho, branquinho","HAS0004404","-51.3856695","-29.885741",NA,NA,NA,NA,"1977","04","21","-51,3856695","-29,8857410",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2464","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","4495","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Irgang, B.","Ungaretti, I.","255","1977","05",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico","Fazenda Chaleira Preta; estação 7; branquilho-adulto","HAS0004495","-51.3856695","-29.885741",NA,NA,NA,NA,"1977","12",NA,"-51,3856695","-29,8857410",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2465","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","4496","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Aguiar, L.","Ungaretti, I.","256","1977","05",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico","Fazenda Chaleira Preta; estação 7; branquilho-jovem","HAS0004496","-51.3856695","-29.885741",NA,NA,NA,NA,NA,NA,NA,"-51,3856695","-29,8857410",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2466","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","4514","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Aguiar, L.","Ungaretti, I.","274","1977","05",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico","estação AMN 8; estação Área do Pontal; material com folhas dorsais mais escuras; branquilho","HAS0004514","-51.3856695","-29.885741",NA,NA,NA,NA,"1977","05","17","-51,3856695","-29,8857410",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2467","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","4785","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Irgang, B.","Ungaretti, I.","476","1977","07",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquimico","área AMN 8","HAS0004785","-51.3856695","-29.885741",NA,NA,NA,NA,"1977","12",NA,"-51,3856695","-29,8857410",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","4798","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Aguiar, L.","Ungaretti, I.","489","1977","07",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquimico","área AMN 8; bronquilho","HAS0004798","-51.3856695","-29.885741",NA,NA,NA,NA,"1978","01",NA,"-51,3856695","-29,8857410",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2469","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","829","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Aguiar, L. ; Soares, Z.","Aguiar, L.; Soares, Z.","s.n.","1974","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parque Farroupilha","branquilho","HAS0000829","-51.214437","-30.034991",NA,"27","27",NA,NA,NA,NA,"-51,214437","-30,034991",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2470","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","17114","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","Strehl, T.","Bueno, O.","3580","1982","09",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; campo próximo à mata de Ingá.","Árvore ereta; numerosa; em beira de mato; em beira de mata de ingá.","HAS0017114","-51.7221984863281","-29.9591999053955","78415",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2471","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","17261","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","Abruzzi, M.L.","Strehl, T.","488","1982","10",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; mata do rio Jacuí.","Fruto verde; castanho quando seco. branquilho.","HAS0017261","-51.7221984863281","-29.9591999053955","78415",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2472","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","17268","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","Abruzzi, M.L.","Strehl, T.","495","1982","10",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; mata do rio Jacuí.","Árvore com frutos verdes; branquilho.","HAS0017268","-51.7221984863281","-29.9591999053955","78415",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2473","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","17357","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Abruzzi, M.L.","Abruzzi, M.L.","718","1982","10",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; Mata do rio Jacuí.","Arvoreta abundante no local; Com frutos verdes; Branquilho.","HAS0017357","-51.7221984863281","-29.9591999053955","78415",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2474","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","17073","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","Mattos, J.","Backes, A.","s.n.","1976","06",NA,"Brasil","Rio Grande do Sul","Viamão","Morro de Coco.","Árvore comum; fruto maduro.","HAS0017073","-51.0233001708984","-30.0811004638672","41667",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2475","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","12307","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","Aguiar, L.; Martau, L.; Soares, Z.","Nilson, A.","s.n.","1978","07",NA,"Brasil","Rio Grande do Sul","Viamão","Morro do Coco.","Arbusto com flores amarelas. Branquilho.","HAS0012307","-51.0233001708984","-30.0811004638672","41667",NA,NA,"auto","1980","09",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2476","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","14900","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Soares, Z.F.","Backes, A.","s.n.","1976","05",NA,"Brasil","Rio Grande do Sul","Viamão","Morro do Coco.","Árvore frequente.","HAS0014900","-51.0233001708984","-30.0811004638672","41667",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2477","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","14904","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Backes, A.","Backes, A.","s.n.","1975","11",NA,"Brasil","Rio Grande do Sul","Viamão","Morro do Coco.","Árvore frequente. Com frutos.","HAS0014904","-51.0233001708984","-30.0811004638672","41667",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2478","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","24200","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Muell. Arg.) Muell. Arg.","Neves, M.","Neves, M.","1022","1988","07",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","Arbusto com cerca de 2,5 metros de altura, em beira e interior de mata de erestinga. Possui fruto verde. Numeroso e disperso.","HAS0024200","-51.0233001708984","-30.0811004638672","41667",NA,NA,"auto","1988","10","19",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2479","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","23299","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Muell. Arg.) Muell. Arg.","Abruzzi, M.L.","Abruzzi, M.L.","1303","1987","11",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","Árvore com frutos verdes, em beira de mata.","HAS0023299","-51.0233001708984","-30.0811004638672","41667",NA,NA,"auto","1987",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2480","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","23038","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Muell. Arg.) Muell. Arg.","Abruzzi, M.L.","Abruzzi, M.L.","1231","1987","11",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","Exemplar encontrado em mata de restinga, solo arenoso. Arvoreta em beira de mata.","HAS0023038","-51.0233001708984","-30.0811004638672","41667",NA,NA,"auto","1987","11","06",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2481","2014-09-23 11:01:38-03","G","G-DC","G00316608","S","Plantae","Euphorbiaceae","Sebastiania","bahiensis","Sebastiania bahiensis","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","Blanchet, J. S.","2116","1835",NA,"00","Brazil","Bahia",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00316608","-41.99722222","-12.18305556",NA,NA,NA,NA,"2012","01","01","-41.99722222","-12.18305556",NA,NA,NA,"HOLOTYPUS of Gymnanthes bahiensis Müll. Arg.","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2482","2014-09-23 11:01:38-03","G","G-DC","G00316077","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","Sellow, F.",NA,NA,NA,NA,"Brazil","São Paulo",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00316077","-48.65972222","-22.40444444",NA,NA,NA,NA,"2012","01","01","-48.65972222","-22.40444444",NA,NA,NA,"SYNTYPUS of Gymnanthes klotzschiana Müll. Arg.","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2483","2014-09-23 11:01:38-03","G","G-DC","G00316596","S","Plantae","Euphorbiaceae","Sebastiania","pachystachys","Sebastiania pachystachys var. pachystachys","(Klotzsch) Müll. Arg.","CAT.HERB.PRODR.","Sellow, F.",NA,NA,NA,NA,"Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316596","-53.08972222","-10.77305556",NA,NA,NA,NA,"2012","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,"AMERIQUE DU SUD",NA,"var. pachystachys",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2484","2014-09-23 11:01:38-03","G","G-DC","G00316053","S","Plantae","Euphorbiaceae","Sebastiania","rigida","Sebastiania rigida","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","Weddell, H. A.",NA,"1858",NA,"00","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316053","-53.08972222","-10.77305556",NA,NA,NA,NA,"2012","01","01","-53.08972222","-10.77305556",NA,NA,NA,"HOLOTYPUS of Gymnanthes rigida Müll. Arg.","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2485","2014-09-23 11:01:38-03","G","G-DC","G00316071","S","Plantae","Euphorbiaceae","Sebastiania","widgrenii","Sebastiania widgrenii","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","Anon.",NA,NA,NA,NA,"Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316071","-53.08972222","-10.77305556",NA,NA,NA,NA,"2012","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2486","2014-09-23 11:01:38-03","G","G-DC","G00316071","S","Plantae","Euphorbiaceae","Sebastiania","widgrenii","Sebastiania widgrenii","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","Anon.",NA,NA,NA,NA,"Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316071","-53.08972222","-10.77305556",NA,NA,NA,NA,"2012","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2487","2018-12-04 20:30:02-02","UNIR","RON","4687","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","Müll. Arg.",NA,"Rezende, SG","3459","2009","09","20","Brasil","Minas Gerais","Joanesia",NA,"Floresta Estacional Semidecidual em Estágio Médio de Regeneração, arbóreo.","RON00004687","-42.788889","-19.160833",NA,"380","450",NA,NA,NA,NA,"-42.788889","-19.160833","RON00004687","Angiosperma","Malpighiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2488","2018-12-04 20:30:02-02","UNIR","RON","7940","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","Müll. Arg.","Assumpção, MZ","Francisco, EM","s.n.","2000","10","25","Brasil","Paraná","Cornélio Procópio","Sítio Nossa Senhora Aparecida","Árvore 3m, flores amarelas e frutos verdes.","RON00007940","-50.6467018127441","-23.1811008453369","23842",NA,NA,"auto","2009","10","27",NA,NA,"RON00007940","Angiosperma","Malpighiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2489","2018-12-04 20:30:02-02","UNIR","RON","3616","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","Müll. Arg.",NA,"Rezende, SG","3469","2009","09","20","Brasil","Minas Gerais","Joanesia",NA,"Árvore. Floresta Estacional Semidecidual em Estágio Médio de Regeneração","RON00003616","-42.788889","-19.160833",NA,NA,NA,NA,NA,NA,NA,"-42.788889","-19.160833",NA,"Angiosperma","Malpighiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2490","2019-11-14 09:47:46-03","IBt","SP","8503","S","Plantae","Euphorbiaceae","Gymnanthes","bahiensis","Gymnanthes bahiensis","Müll.Arg.","Cordeiro, I","Blanchet, JS","2116",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"SP004126",NA,NA,NA,NA,NA,NA,"2019","11",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2491","2019-11-21 10:04:16-03","IBt","SP","425999","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"Pscheidt, AC; Cordeiro, I; Simão Bianchini, R; Fortes, EP","45","2010","12","10","Brasil","São Paulo","Itapecerica da Serra","Rodoanel. Trecho sul, lote 5, retorno operacional",NA,NA,"-46.819731","-23.688617",NA,"765","765",NA,NA,NA,NA,"-46.819731","-23.688617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2492","2019-11-21 10:04:16-03","IBt","SP","426000","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"Pscheidt, AC; Cordeiro, I; Simão Bianchini, R; Fortes, EP","46","2010","12","10","Brasil","São Paulo","Itapecerica da Serra","Rodoanel. Trecho sul, lote 5, retorno operacional",NA,NA,"-46.819731","-23.688617",NA,"765","765",NA,NA,NA,NA,"-46.819731","-23.688617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2493","2019-11-21 10:04:16-03","IBt","SP","426001","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"Pscheidt, AC; Cordeiro, I; Simão Bianchini, R; Fortes, EP","47","2010","12","10","Brasil","São Paulo","Itapecerica da Serra","Rodoanel, Trecho sul, lote 5, retorno operacional",NA,NA,"-46.819731","-23.688617",NA,"765","765",NA,NA,NA,NA,"-46.819731","-23.688617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2494","2019-11-21 10:04:16-03","IBt","SP","426003","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"Cordeiro, I; Pscheidt, AC","3257","2010","11","09","Brasil","São Paulo","São Paulo","Jardim Botânico, Canteiro próximo da Alameda das Palmeiras, paralela à Av. Miguel Estéfano junto ao mulungu",NA,NA,"-46.618883","-23.639206",NA,"795","795",NA,NA,NA,NA,"-46.618883","-23.639206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2495","2019-11-21 10:04:16-03","IBt","SP","497458","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Barboza, E","Silva, JM","8746","2015","01","06","Brasil","Paraná","Cerro Azul","Mato Preto. Vale do rio Ribeira",NA,NA,"-49.206389","-24.768889",NA,"264","264",NA,"2016","01",NA,"-49.206389","-24.768889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2496","2019-11-21 10:04:16-03","IBt","SP","497635","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Marinero, F","Oliveira, AA","2555","2015","08","15","Brasil","Paraná","Planaltina do Paraná",NA,NA,NA,"-52.92","-23.22",NA,NA,NA,NA,"2015","10","09","-52.92","-23.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2497","2019-11-21 10:04:16-03","IBt","SP","426962","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Cordeiro, I","Shirasuna, RT; Queiroz, RT","463","2007","10","17","Brasil","São Paulo","Mauá","Lote 1 Rodoanel Mário Covas, Trecho Sul",NA,NA,"-46.4599990844727","-23.6599998474121","8925",NA,NA,"auto","2011","02","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2498","2019-11-21 10:04:16-03","IBt","SP","275532","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Souza, SMA","Luchi, AE","145","1994","01","05","Brasil","São Paulo","Mogi Guaçu","Estação Ecológica de Mogi-Guaçu. Mata do Português. Mata ciliar do Rio Moji Guaçu.","Árvore 10m alt.&nf;SPw 1415",NA,"-46.9421997070312","-22.372200012207","39309",NA,NA,"auto","2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2499","2019-11-21 10:04:16-03","IBt","SP","275533","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Souza, SMA","Luchi, AE","147","1992","01","06","Brasil","São Paulo","Mogi Guaçu","Estação Ecológica de Mogi-Guaçu. Mata do Português. Mata ciliar do Rio Moji Guaçu.","Árvore 8m alt.&nf;SPw 1416",NA,"-46.9421997070312","-22.372200012207","39309",NA,NA,"auto","2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2500","2019-11-21 10:04:16-03","IBt","SP","200310","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Pscheidt, AC","Kuhlmann, M","2737","1948","02","24","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","Árvore alta",NA,"-46.5299987792969","-23.6599998474121","27258",NA,NA,"auto","2011","02","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2501","2019-11-21 10:04:16-03","IBt","SP","420286","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"Pscheidt, AC","32","2009","10","01","Brasil","São Paulo","São Paulo","Jardim Botânico, Caminho do Castelinho.",NA,NA,"-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2502","2019-11-21 10:04:38-03","IBt","SP","346124","S","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) L.B.Sm. & Downs","Cordeiro, I","Aragaki, S","486","1995","09","23","Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","Árvore 9m alt.",NA,"-46.7","-23.583333",NA,NA,NA,NA,"2001","01",NA,"-46.7","-23.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
