"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"1657","2014-10-09 13:58:24-03","UHH","HBG","508546","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Sello, F.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"HBG508546","HBG508546",NA,"South America",NA,NA,"ex Herb. Reg. Berolinense. <br>ex Herb. Dr. Waage Berlin, gesammelt ca. 1850 - 1910. NEOTROP","Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","2017-08-17 09:16:02-03","CAS","CAS-BOT","559923","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Pacifico, R.; Gabani, R.; Ferreira, L.","2017","3",NA,"Brazil","Minas Gerais","Diamantina","-43.71675","-18.3155277778","43° 43' 00.3 W","18° 18' 55.9 S","1359",NA,NA,NA,"391","South America",NA,NA,"Arbusto ca. 0,8 m alt., pétalas amarelas com o ápice alaranjado.","Serra do Pasmar. Acesso por área de mineração","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1659","2017-08-17 10:04:38-03","CAS","CAS-BOT","560567","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Pacifico, R.","2017","3",NA,"Brazil","Minas Gerais","Itacambira","-43.5523055556","-17.0021944444","43° 33' 8.3 W","17° 00' 07.9 S","914",NA,NA,NA,"357","South America",NA,NA,"Arbusto ca. 0,8 m alt. Pétalas alaranjadas com a base amarela. Ocasional.","Serro do Bota. Caminho para a Cachoeira do Onça, estrada de terra","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1660","2017-10-26 10:18:25-02","CAS","CAS-BOT","568692","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Fiaschi, P.; Amorim, A. M.; Sant'Ana, S.; Leandro, J. A.","2004","7",NA,"Brazil","Bahia","Umburanas","-41.3225","-10.4030555556","41° 19' 21 W","10° 24' 11 S","975",NA,NA,NA,"2457","South America",NA,NA,"Subarbusto ca. 80 cm alt. Flores com hipanto verde-claro, corola laranja com base amarelas, estames amarelos, estilete idem. Label inclues a locality map.","Estrada de Umburanas para Delfino, ca. 31,3km. Ramal à esquerda. Acesso à Serra da Empreitada. Construção abandonada no fim da estrada, a ca. 14 km do iníciodo ramal","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1661","2017-08-17 09:27:46-03","CAS","CAS-BOT","560573","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana longifolia",NA,NA,"Pacifico, R.; Gabani, R.; Ferreira, L.","2017","3",NA,"Brazil","Minas Gerais","Diamantina","-43.7181111111","-18.3128333333","43° 43' 05.2 W","18° 18' 46.2 S","1363",NA,NA,NA,"396","South America",NA,NA,"Arbusto 0,3-0,6 m alt., pétalas totalmente amarelas, ou com nuance alaranjado no ápice, estames amarelos.","Serra do Pasmar. Acesso por área de mineração","Magnoliophyta","Myrtales","longifolia",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1662","2020-10-26 09:32:32-03","UNEMAT","NX-FANEROGAMAS","19529","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","Kunth","Neiva C.A.F.","Dias E.B.A., Silveira A.M.","2006","01","09","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"352",NA,NA,NA,"Frequente. Pétalas laranjas com anteras amarelas. [HABITAT=Cerrado]","Parque Nacional de Brasília.",NA,NA,NA,NA,"70570","auto","2007","01",NA,NA,NA,NA,NA,NA
"1663","2020-10-26 09:32:32-03","UNEMAT","NX-FANEROGAMAS","19528","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","Kunth","Neiva C.A.F.","Dias E.B.A., Silveira A.M.","2006","01","09","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"345",NA,NA,NA,"Frequente. Pétalas laranjas com anteras amarelas. [HABITAT=Campo limpo úmido.]","Parque Nacional de Brasília.",NA,NA,NA,NA,"70570","auto","2007","01",NA,NA,NA,NA,NA,NA
"1664","2021-02-08 12:43:33-03","UFRGS","ICN","157033","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Souza, ML","Souza, ML","1992","04","05","Brasil","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1236","América do Sul",NA,NA,"subarbusto, ca. 0,70m; próximo das Duas Pontinhas, beira de brejo.","Serra do Cipó","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","2014-09-23 11:01:45-03","G","G-DC","G00310045","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Anon.","1820",NA,"00","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00310045","G00310045",NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=220213&base=img&lang=en",NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1666","2014-09-23 11:01:45-03","G","G-DC","G00310044","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Martius, C. F. P.","1827",NA,"00","Brazil","Minas Gerais",NA,"-45.44222222","-18.78777778","-45.44222222","-18.78777778",NA,NA,"G00310044","G00310044",NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=220212&base=img&lang=en",NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1667","2014-09-23 11:01:45-03","G","G-DC","G00310046","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Anon.",NA,NA,NA,"Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00310046","G00310046",NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=220137&base=img&lang=en",NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1668","2014-09-23 11:01:45-03","G","G-DC","G00318310","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Vauthier, A.-C.","1833",NA,"00","Brazil","Minas Gerais",NA,"-45.44222222","-18.78777778","-45.44222222","-18.78777778",NA,NA,"G00318310",NA,"28","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"TYPUS of Cambessedesia ilicifolia var. lanceolata Cogn.",NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1669","2014-09-23 11:01:45-03","G","G-DC","G00318314","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Martius, C. F. P.","1841",NA,"00","Brazil","Minas Gerais",NA,"-45.44222222","-18.78777778","-45.44222222","-18.78777778",NA,NA,"G00318314",NA,"917","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"SYNTYPUS of Cambessedesia hilariana var. vulgaris Cogn.",NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1670","2014-09-23 11:01:45-03","G","G-DC","G00318316","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Blanchet, J. S.","1838",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00318316",NA,"2894","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"SYNTYPUS of Cambessedesia hilariana var. galioides Cogn.",NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1671","2014-09-23 11:01:45-03","G","G-DC","G00318318","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Weddell, H. A.","1858",NA,"00","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00318318",NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1672","2014-09-23 11:01:45-03","G","G-DC","G00318326","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Weddell, H. A.","1858",NA,"00","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00318326",NA,"1743","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1673","2014-09-23 11:01:45-03","G","G-DC","G00318378","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Anon.",NA,NA,NA,"Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00318378",NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1674","2014-09-23 11:01:45-03","G","G-DC","G00318391","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Weddell, H. A.","1858",NA,"00","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00318391",NA,"1886","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1675","2014-09-23 11:01:45-03","G","G-DC","G00318401","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Sellow, F.",NA,NA,NA,"Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00318401",NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"SYNTYPUS of Cambessedesia hilariana var. vulgaris Cogn.",NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1676","2014-09-23 11:01:45-03","G","G-DC","G00318408","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Anon.",NA,NA,NA,"Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00318408",NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1677","2014-09-23 11:01:45-03","G","G-DC","G00318434","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Bernardo, K. F. R.","Clausen, P. C. D.",NA,NA,NA,"Brazil","Minas Gerais",NA,"-45.44222222","-18.78777778","-45.44222222","-18.78777778",NA,NA,"G00318434",NA,"89","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"SYNTYPUS of Cambessedesia hilariana var. vulgaris Cogn.",NA,NA,"2008","01",NA,"01",NA,NA,NA,NA
"1678","2014-09-23 11:01:45-03","G","G-DC","G00318393","S","Plantae","Melastomataceae","Cambessedesia","setacea","Cambessedesia setacea","Cogn.","CAT.HERB.PRODR.","Gardner, G.","1846",NA,"00","Brazil","Pernambuco",NA,"-38.08638889","-8.48638889","-38.08638889","-8.48638889",NA,NA,"G00318393",NA,"2847","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,"2012","01",NA,"01",NA,NA,NA,NA
"1679","2021-04-05 12:36:02-03","UNIVASF","HVASF","22703","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J.A. Siqueira Filho","J.A. Siqueira Filho","2015","05","17","Brasil","Pernambuco","Belo Jardim","-36.409777","-8.196111","-36.409777","-8.196111","1119","1119","HVASF022703","HVASF022703_v01","3427","América do Sul",NA,NA,"Erva saxícola em pequenos agrupamentos. Flora alaranjadas com guia de nectário amarelo.","Sítio Bituri, Pedra do Cassange, inselbergue granítico com matriz coberta por densa cobertura florestal",NA,NA,NA,NA,NA,NA,"2015","05",NA,"17",NA,NA,NA,"U"
"1680","2021-04-05 12:36:02-03","UNIVASF","HVASF","1519","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J.A. Siqueira Filho","J.A. Siqueira Filho","2001","01","20","Brasil","Pernambuco","Belo Jardim","-36.408694","-8.196944","-36.408694","-8.196944","1034","1034","HVASF001519",NA,"1130","América do Sul",NA,NA,"População saxícola situada próxima as margens da mata, porte herbáceo. Folhas verticiladas. Inflorescências terminais. Flores vermelhas, dialipétalas, curtopecioladas com base da corola amarela. Cinco estames e cinco estaminódios. Órgãos reprodutivos amarelos. Sépalas unidas, carenadas, peltadas.","Fazenda Bitury, inselberg",NA,NA,NA,NA,NA,NA,"2016","11",NA,"29",NA,NA,NA,"U"
"1681","2021-04-05 12:36:02-03","UNIVASF","HVASF","24087","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J.A. Siqueira Filho","M.M. Lira","2021","03","09","Brasil","Bahia","Campo Formoso","-41.148638","-10.163258","-41.148638","-10.163258","1070","1070","HVASF024087",NA,"81","América do Sul",NA,NA,"Erva, ca. 70 cm alt. Corola laranja, estruturas reprodutivas amarelas.","Grota do Nito",NA,NA,NA,NA,NA,NA,"2021","03",NA,"09",NA,NA,NA,"U"
"1682","2021-04-05 12:36:02-03","UNIVASF","HVASF","7293","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J.F. Baumgratz","D. Araújo","2010","01","29","Brasil","Bahia","Umburanas",NA,NA,"9999.000000","9999.000000","1014","1014","HVASF007293","HVASF007293_v01 HVASF007293_v02","1290","América do Sul",NA,NA,"Erva ereta. Cálice verde; corola vermelha, base branca; anteras amarelas.","Serra do Campo Largo",NA,NA,NA,NA,NA,NA,"2016","10",NA,"14",NA,NA,NA,"U"
"1683","2019-11-21 10:09:34-03","IBt","SP","140252","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Eiten, G; Eiten, LT","1965","11","22","Brasil","Minas Gerais","Jaboticatubas","-43.6","-19.316667","-43.6","-19.316667","1100","1100",NA,NA,"6776",NA,NA,NA,NA,"Serra do Cipó, The highest part of the long narrow Serra do Espinhaço. Along the road at Km 113 (2km along road N of Chapeu do Sol)",NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"1684","2019-11-21 10:09:34-03","IBt","SP","103478","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Irwin, HS; Grear Jr, JW; Souza, R; Reis dos Santos, R","1966","02","08","Brasil","Goiás","Veadeiros",NA,NA,NA,NA,"1000","1000",NA,NA,"12355",NA,NA,NA,NA,"Chapada dos Veadeiros, Ca. 15km W of Veadeiros",NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"1685","2019-11-21 10:09:34-03","IBt","SP","103511","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Irwin, HS; Souza, R; Reis dos Santos, R","1965","10","06","Brasil","Distrito Federal","Sobradinho",NA,NA,NA,NA,"1075","1075",NA,NA,"8984",NA,NA,NA,NA,"3km S of Sobradinho",NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"1686","2019-11-21 10:09:34-03","IBt","SP","110677","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Irwin, HS; Maxwell, H; Wasshausen, DC","1968","02","12","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"1600","1600",NA,NA,"19885",NA,NA,NA,NA,"Serra do Itabirito, Ca 45km S.E. of Belo Horizonte",NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"1687","2019-11-21 10:09:36-03","IBt","SP","153987","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Chiea, SAC","Eiten, G; Eiten, LT","1969","03","11","Brasil","Minas Gerais","Jaboticatubas","-43.583333","-19.3","-43.583333","-19.3","1100","1200",NA,NA,"11091",NA,NA,NA,NA,"Serra do Cipó, Along road from village of Almeida to city of Conceição do Mato Dentro. At km 121, ca 6km south along road from Palácio",NA,NA,NA,NA,NA,NA,"1990","05",NA,NA,NA,NA,NA,NA
"1688","2019-11-21 10:09:36-03","IBt","SP","195247","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Pirani, JR; Wagner, HL; Cordeiro, I; Hensold, N","1982","03","22","Brasil","Minas Gerais","Santana do Riacho","-43.9","-18.916667","-43.9","-18.916667",NA,NA,NA,NA,"CFSC8126",NA,NA,NA,NA,"Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Santana do Pirapama. Fazenda Inhame (Serra Mineira)",NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"1689","2019-11-21 10:09:36-03","IBt","SP","18928","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Pereira, T","1900","02","18","Brasil","Minas Gerais","Itacolomi",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"1690","2019-11-21 10:09:36-03","IBt","SP","195254","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Pirani, JR; Wagner, HL; Cordeiro, I; Hensold, N","1982","03","22","Brasil","Minas Gerais","Santana de Pirapama","-43.9","-18.916667","-43.9","-18.916667",NA,NA,NA,NA,"CFSC8103",NA,NA,NA,NA,"Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Fazenda Inhame (Serra Mineira)",NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"1691","2019-11-21 10:09:36-03","IBt","SP","195260","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Furlan, A; Hensold, N; Amaral, MCE","1982","04","20","Brasil","Minas Gerais","Congonhas do Norte","-43.733333","-18.766667","-43.733333","-18.766667",NA,NA,NA,NA,"CFSC8325",NA,NA,NA,NA,"Estrada Congonhas - Gouveia, a 9km de Congonhas",NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"1692","2019-11-21 10:09:36-03","IBt","SP","195263","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Furlan, A; Hensold, N; Amaral, MCE","1982","04","23","Brasil","Minas Gerais","Congonhas do Norte","-43.816667","-18.833333","-43.816667","-18.833333",NA,NA,NA,NA,"CFSC8439",NA,NA,NA,NA,"Serra da Mangabeira, Prox. a margem direita do rio Preto",NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"1693","2020-12-03 09:40:45-03","IBt","SP","215090","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Chiea, SAC","Silva, JA","1977","03","12","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14944",NA,NA,NA,NA,"Serra do Ibitipoca",NA,NA,NA,NA,NA,NA,"1987","02",NA,"16",NA,NA,NA,NA
"1694","2020-12-03 09:40:45-03","IBt","SP","215104","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Chiea, SAC","Krieger, L","1970","05","12","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8567",NA,NA,NA,NA,"Serra do Ibitipoca",NA,NA,NA,NA,NA,NA,"1986","04",NA,NA,NA,NA,NA,NA
"1695","2019-11-21 10:09:36-03","IBt","SP","221663","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Giulietti, AM; Wanderley, MGL; Menezes, NL; Sajo, MG; Meguro, M","1985","03","31","Brasil","Minas Gerais","Rio Pequeno",NA,NA,NA,NA,NA,NA,NA,NA,"CFCR7686",NA,NA,NA,NA,"Pedra Menina, Morro do Ambrósio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","2019-11-21 10:09:36-03","IBt","SP","239725","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Martins, AB","Alvarenga, D; Oliveira, FCA","1990","01","09","Brasil","Distrito Federal","Brasília","-47.898611","-15.965","-47.898611","-15.965",NA,NA,NA,NA,"591",NA,NA,NA,NA,"Fazenda Água Limpa, UnB. Cerrado queimado",NA,NA,NA,NA,NA,NA,"1996","05",NA,NA,NA,NA,NA,NA
"1697","2019-11-21 10:09:36-03","IBt","SP","262963","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Chiea, SAC","Simão Bianchini, R; Bianchini, S","1993","07","22","Brasil","Minas Gerais","Babilônia",NA,NA,NA,NA,NA,NA,NA,NA,"400",NA,NA,NA,NA,"Chapada da Babilônia",NA,NA,NA,NA,NA,NA,"1993","11",NA,NA,NA,NA,NA,NA
"1698","2020-04-30 15:18:24-03","IBt","SP","269856","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Eiterer, M","Eiterer, M; Freitas, GSF","1992","02","22","Brasil","Minas Gerais","Conceição do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,"Parque Florestal Estadual do Ibitipoca. Sobre a Ponte de Pedra. Local arenoso e ensolarado",NA,NA,NA,NA,NA,NA,"1992","03",NA,"19",NA,NA,NA,NA
"1699","2020-12-03 09:40:45-03","IBt","SP","269861","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Chiea, SAC","Krieger, L","1970","05","12","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Serra do Ibitipoca, No campo",NA,NA,NA,NA,NA,NA,"1987","03",NA,"05",NA,NA,NA,NA
