"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","locality","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1598","2020-09-02 16:32:50-03","Cenargen","CEN","47145","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","A. C. Oliveira","2002","05",NA,"Aécio Amaral-Santos","2002","05","13","Brasil","GO","CRISTALINA","-47.6136016845703","-16.7686004638672","-4734333.0","-1622111.0","CEN00047145","CEN00047145",NA,NA,"1075","Área de empréstimo á esquerda da estrada que dá acesso á guarita para Palmital.","Área de influência da AHE Queimado; influência indireta.","85457","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA
"1599","2020-09-02 16:32:50-03","Cenargen","CEN","24168","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Glocimar Pereira-Silva","1992","07","07","Brasil","GO","NIQUELANDIA","-48.4597015380859","-14.4738998413086","-4896667.0","-1463333.0","CEN00024168","CEN00024168","400","400","1190","3 km sudoeste da sede da fazenda Água Quente. Região de garimpo.","Filetes, anteras e estilete amarelos, cálice verde.","74171","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"2",NA,NA
"1600","2020-09-02 16:32:50-03","Cenargen","CEN","50616","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. B. Pereira","2010","03",NA,"Glocimar Pereira-Silva","2003","06","02","Brasil","GO","SILVANIA","-48.6081008911133","-16.658899307251","-4840750.0","-1629194.0","CEN00050616","CEN00050616","800","800","7705","Faz. do Sr. Jeová (margem esquerda do ribeirão São Roque, próximo a fóz).","Área de Influência Direta (lago).","46044","auto",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"1601","2020-04-15 09:23:34-03","UFG","HJ","6085","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Luzia Francisca de Souza","2020","03","11","Guilherme, F.A.G.; Carneiro, SES; Bernasol, WP","2009","04","18","Brasil","Goiás","Caçu","-51.163611","-18.526111","51º9'49''W","18º31'34''S","HJ00006085",NA,"450","450","1678","UHE Salto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","2020-04-15 09:23:34-03","UFG","HJ","6317","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Luzia Francisca de Souza","2020","03","11","Silva, T.F.; Rodrigues, J.M.","2008","06","01","Brasil","Goiás","Jataí","-51.725556","-17.859167","51º43'32''W","17º51'33''S","HJ00006317",NA,"776","776","167","Mata do Açude.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","2020-04-15 09:23:34-03","UFG","HJ","3003","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Luzia Francisca de Souza","2020","03","11","Guilherme, F.A.G.; Bernasol, W.P.; Batista, N.T.F.","2007","03","08","Brasil","Goiás","Jataí","-51.708056","-17.973056","51º42'29''W","17º58'23''S","HJ00003003",NA,"700","700","574","PCH Jataí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","2019-06-05 10:33:45-03","UFG","HJ","4387","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Souza, L.F.","2006","03","20","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S","HJ00004387",NA,NA,NA,"2974","RPPN Pousada das Araras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","2020-04-15 09:23:34-03","UFG","HJ","3002","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Luzia Francisca de Souza","2020","03","11","Guilherme, F.A.G.; Bernasol, W.P.; Batista, N.T.F.","2007","03","06","Brasil","Goiás","Aparecida do Rio Doce","-51.086944","-18.135833","51º5'13''W","18º8'9''S","HJ00003002",NA,"546","546","517","PCH Irara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","2019-12-09 17:30:12-03","UFPR","EFC","15538","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Henrique, M.M","2017","06","02","Sampaio, A.C.F.","2017","05","16","Brasil","Santa Catarina","Florianópolis","-48.4219","-27.5272","-48.4219","-27.5272","EFC015538",NA,"11","11",NA,"Arredor do Camping do Parque Estadual Rio Vermelho","Subarbusto, 50 cm, frutos verdes, Formação Pioneira de Influência Marinha herbáceo arbustiva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","2019-12-09 17:30:12-03","UFPR","EFC","17974","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Völtz, R.R.","2019","02","05","Völtz, R.R.; Serejo, S.V.","2019","02","05","Brasil","Paraná","São Mateus do Sul","-50.4014","-25.8461","-50.4014","-25.8461","EFC017974",NA,"780","780","2010","Paiol Grande","Arbusto 1,30 m alt.; flores com pétalas amarelas; interior de Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","2019-12-09 17:30:12-03","UFPR","EFC","6502","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; Svolenski, A.C.","1996","05","26","Brasil","Paraná","Campo Largo","-49.6366","-25.0036","-49.6366","-25.0036","EFC006502",NA,"510","510","450","Caverna de Pinheirinho","Frutos verdes com espinhos cor vinho. Herbácea. 643m s.n.m. __COMMOM_NAME__: carrapicho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","2020-10-15 09:53:54-03","UFPR","EFC","7101","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; Svolenski, A.C.","1997","03","01","Brasil","Paraná","Rio Branco do Sul","-49.3789","-25.0771","-49.3789","-25.0771","EFC007101",NA,NA,NA,"663","Caverna de Bromado","Subarbusto ruderal, com flores amarelas, coletada em beira de caminho (capoeirinha).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","2020-10-15 09:53:54-03","UFPR","EFC","18379","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Seki, M. S.","2019","06","03","Seki, M. S.","2019","05","25","Brasil","SC","Joinville","-48.860649","-26.328992","-48.860649","-26.328992","EFC018379",NA,"30","30","19049","Bairro Floresta; terreno adjacente à BR-101 no km 43 norte","Subarbusto em fragmento nativo desenvolvido desde ± 1970, em área urbana. __COMMOM_NAME__: carrapicho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","2019-12-09 17:30:27-03","UFPR","EFC","17910","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","DALL AGNOL, R. T.","2019","01","16","DALL AGNOL, R. T.","2019","01","16","Brasil","Paraná","Curitiba","-49.239175","-25.4494527777778","-49,239175","-25,4494527777778","EFC017910",NA,NA,NA,"874","Capão do Cifloma.","Subarbusto semilenhoso, 1,2 m; flores lúteas. Subosque de Floresta Ombrófila Mista Montana. __COMMOM_NAME__: pico-pico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","2019-12-09 17:30:12-03","UFPR","EFC","3663","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Kuniyoshi, Y.S.","1993","06","01","Portes, M.C.; Lacerda, A.","1993","06","07","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"EFC003663",NA,NA,NA,"101",NA,"Arbusto 1m, em capão. __COMMOM_NAME__: Pico-pico","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","2019-12-09 17:30:12-03","UFPR","EFC","13339","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Bizarro, O.M.R.","2014","11","20","Bizarro, O.M.R.","2014","03","16","Brasil","Paraná","Curitiba","-49.2404","-25.4479","-49.2404","-25.4479","EFC013339","EFC013339",NA,NA,"75","Capão do Cifloma","Arbusto com 2m alt. Sub-bosque da floresta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","2019-11-13 11:25:05-03","USP","SPF","118613","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia, B","1998","07",NA,"Souza, JP","1996","04","27","Brasil","São Paulo","Angatuba","-48.557278","-23.157278","-48.557278","-23.157278","SPF00118613",NA,"800","800","569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","2019-11-13 11:25:05-03","USP","SPF","102902","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia Souza, B","1996","10",NA,"Aguiar, OT","1995","04","20","Brasil","São Paulo",NA,NA,NA,NA,NA,"SPF00102902",NA,NA,NA,"557","Parque Estadual da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2019-11-13 11:25:05-03","USP","SPF","103039","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia Souza, B","1996","10",NA,"Leitão Filho, HF","1995","02","09","Brasil","São Paulo","Eldorado","-48.392083","-24.646639","-48.392083","-24.646639","SPF00103039",NA,NA,NA,"33129","Parque Estadual de Jacupiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2019-11-13 11:25:05-03","USP","SPF","105647","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia, B","1998","07",NA,"Ferreira, VF","1994","09","06","Brasil","São Paulo","Cananéia","-47.84175","-24.900806","-47.84175","-24.900806","SPF00105647",NA,NA,NA,"VFF30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2019-11-13 11:25:05-03","USP","SPF","118109","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Garcia, RJF","1995",NA,NA,"Garcia, RJF","1992","03","26","Brasil","São Paulo","São Paulo","-46.7725","-23.663056","-46.7725","-23.663056","SPF00118109",NA,NA,NA,"2","Parque Santo Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2019-11-13 11:25:05-03","USP","SPF","139979","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Esteves, GL","2000","09",NA,"Groppo, M","1995","04","03","Brasil","São Paulo","São Paulo","-46.716667","-23.55","-46.716667","-23.55","SPF00139979",NA,NA,NA,"30","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2019-11-13 11:25:05-03","USP","SPF","139980","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Esteves, GL","2000","09",NA,"Groppo, M","1996","03","19","Brasil","São Paulo","São Paulo","-46.716667","-23.55","-46.716667","-23.55","SPF00139980",NA,NA,NA,"133","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","2021-03-15 18:28:41-03","USP","SPF","210590","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Esteves, GL","2009","07",NA,"Zappi, DC","2009","03","06","Brasil","Minas Gerais","Santana de Pirapama","-43.794927","-18.960683","-43.794927","-18.960683","SPF00210590",NA,NA,NA,"1801","Serra do Cipó, Povoado de Inhame., margem do Rio Cipó","Arbusto 1,5 m alt., brácteas verde-claras, flores jovens.; Mata de galeria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2021-03-15 18:28:41-03","USP","SPF","210599","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Esteves, GL","2014",NA,NA,"Klitgaard, BB","2009","11","09","Brasil","Minas Gerais","Santana de Pirapama","-43.79965","-18.924585","-43.79965","-18.924585","SPF00210599",NA,NA,NA,"1162","Serra do Cipó, Proximidades de Inhame, a norte da vila. Estrada velha para a mina de manganês","Arbusto esgalhado, inflorescências esverdeadas, corola amarela, frutos velhos castanhos.; Mata seca nas proximidades do afloramento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2021-03-15 18:28:41-03","USP","SPF","215079","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Colli-Silva, M","2018","09",NA,"Martins, EGA","2012","03","12","Brasil","São Paulo","Cubatão","-46.414611","-23.849","-46.414611","-23.849","SPF00215079",NA,NA,NA,"310","Parque Ecológico Perequê, Trilha secundária e paralela à trilha da cachoeira.","Arbusto, 1,5 m alt. Folhas discolores. Flores alvas e roxas, sépalas esverdeadas com indumento alvo, pétalas alvas na porção proximal, roxas distalmente. Estames falciformes amarelados. Estigma piloso. Frutos secos ferrugíneos, imatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","2021-03-15 18:28:41-03","USP","SPF","215130","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Colli-Silva, M","2018","09",NA,"Martins, EGA","2012","03","17","Brasil","São Paulo","Cubatão","-46.414306","-23.849167","-46.414306","-23.849167","SPF00215130",NA,NA,NA,"321","Parque Ecológico Perequê, Início da trilha da Cachoeira, beira do riacho.","Arbusto, 1,5 m alt. Folhas discolores. Flores tubulares amareladas.; Borda de Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2021-03-15 18:28:41-03","USP","SPF","215137","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Colli-Silva, M","2018","09",NA,"Martins, EGA","2012","03","17","Brasil","São Paulo","Cubatão","-46.414611","-23.849","-46.414611","-23.849","SPF00215137",NA,NA,NA,"314","Parque Ecológico Perequê, Trilha da Cachoeira, 15 m antes da travessia do rio, no lado esquerdo da trilha.","Arbusto, 1,8 m alt. Ramos com indumento áspero. Flores amarelas, sépalas verdes, pétalas e estames amarelos.; Borda de Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","2021-03-15 18:28:41-03","USP","SPF","216626","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Kubo, MT","2012","08",NA,"Kubo, MT","2012","04","30","Brasil","Minas Gerais","Santana do Riacho","-43.629444","-19.338611","-43.629444","-19.338611","SPF00216626",NA,"800","800","40","Serra do Cipó, Reserva Particular do Patrimônio Natural Reserva da Cachoeira, próxima à vila.","Arbusto, ca. 1,5 m alt., freqüente. Ramos novos vináceos, com indumento alvo persistente nos ramos mais maduros. Folhas discolores, mucilaginosa. Flores com cálice amarelo a esverdeado, corola amarela. Frutos esféricos verdes com pro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","2019-11-13 11:25:05-03","USP","SPF","23200","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Esteves, GL","1993",NA,NA,"Furlan, A","1982","04","03","Brasil","Minas Gerais","Santo Antônio do Itambé","-43.35","-18.466667","-43.35","-18.466667","SPF00023200",NA,NA,NA,"CFCR2989","Serra do Gavião",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2019-11-13 11:25:05-03","USP","SPF","41967","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia Souza, B","1998","07",NA,"Simonis, JE","1983","03","18","Paraguai","Amambay",NA,NA,NA,NA,NA,"SPF00041967",NA,NA,NA,"117","Parque Nacional Cerro Corá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","2019-11-13 11:25:05-03","USP","SPF","98514","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia Souza, B","1996","10",NA,"Martins, AB","1994","03","21","Brasil","São Paulo","Águas da Prata","-47.333333","-21.866667","-47.333333","-21.866667","SPF00098514",NA,NA,NA,"31476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","2019-11-13 11:25:05-03","USP","SPF","47163","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia, B","1996","10",NA,"Rossi, L","1985","02",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"SPF00047163",NA,NA,NA,"s.n.","Campo Limpo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","2019-11-13 11:25:05-03","USP","SPF","74892","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Ferrucci, MS","1990",NA,NA,"Arbo, MM","1990","05","12","Brasil","Minas Gerais",NA,"-43.683333","-20.466667","-43.683333","-20.466667","SPF00074892",NA,"1000","1000","3986","Serra do Ouro Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2019-11-13 11:25:05-03","USP","SPF","94397","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia Souza, B","1996","10",NA,"Pirani, JR","1994","04","19","Brasil","São Paulo","Miracatu","-47.216667","-24.05","-47.216667","-24.05","SPF00094397",NA,"500","500","3089","Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2019-11-13 11:25:05-03","USP","SPF","94419","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia Souza, B","1996","10",NA,"Pirani, JR","1994","04","20","Brasil","São Paulo","Miracatu","-47.216667","-24.05","-47.216667","-24.05","SPF00094419",NA,"350","350","3151","Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","2019-11-13 11:25:05-03","USP","SPF","96142","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia Souza, B",NA,NA,NA,"Souza, VC","1994","04","22","Brasil","São Paulo","Iporanga","-48.728056","-24.653056","-48.728056","-24.653056","SPF00096142",NA,"200","200","5868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","2019-11-13 11:25:05-03","USP","SPF","98948","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Souza, BM","1996","10",NA,"Tamashiro, JY","1995","04","14","Brasil","São Paulo","São José dos Campos","-45.964722","-22.898333","-45.964722","-22.898333","SPF00098948",NA,"1000","1000","901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","2019-11-13 11:25:05-03","USP","SPF","99741","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia Souza, B","1996","10",NA,"Godoy, SAP","1995","02","13","Brasil","São Paulo","São Paulo","-46.680278","-23.935556","-46.680278","-23.935556","SPF00099741",NA,NA,NA,"350","Parelheiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","2019-11-13 11:25:05-03","USP","SPF","40025","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia, B","1998","07",NA,"Mattos, LA","1980","08","08","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"SPF00040025",NA,NA,NA,"1001",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","2019-11-13 11:25:05-03","USP","SPF","40018","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia, B","1998","07",NA,"Hage, JL","1981","08","05","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"SPF00040018",NA,NA,NA,"1161","Área do CEPEC.",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","2019-11-13 11:25:05-03","USP","SPF","40017","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia, B","1998","07",NA,"Hage, JL","1981","08","18","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"SPF00040017",NA,NA,NA,"1196","Área do CEPEC.",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","2019-11-13 11:25:05-03","USP","SPF","47493","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Maia, B","1998","07",NA,"Weyland Vieira, MC","1982","02","20","Brasil","Minas Gerais","Alfenas","-45.9472007751465","-21.42919921875",NA,NA,"SPF00047493",NA,NA,NA,"290",NA,NA,"32044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","2019-11-13 11:25:05-03","USP","SPF","130707","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Lombardi, JA","1998","03",NA,"Carmo, RM","1997","09","02","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"SPF00130707",NA,NA,NA,"LAS23",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","2019-11-13 11:25:05-03","USP","SPF","122495","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Meiser, W","1996",NA,NA,"Andrade, PM","1984","04","26","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"SPF00122495",NA,NA,NA,"s.n.",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","2019-11-13 11:25:05-03","USP","SPF","191651","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Silva, ACB",NA,NA,NA,"Silva, ACB","2000","03","25","Brasil","Minas Gerais","Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,"SPF00191651",NA,NA,NA,"404",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644","2019-11-13 11:25:05-03","USP","SPF","47743","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Esteves, GL","2002",NA,NA,"Pirani, JR","1987","05","24","Brasil","Minas Gerais","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"SPF00047743",NA,"900","900","CFCR10880",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
