"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"703","2020-08-20 20:40:08-03","UFSC","FLOR","33304","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","2006",NA,NA,"Queiroz, M.H. de","s.n.","1995","04","25","Brasil","Santa Catarina","Águas Mornas",NA,"-48.823600769043","-27.6938991546631",NA,NA,NA,NA,"arvoreta, 4m altura Habitat: sub-bosque","FLOR0033304",NA,"26556","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2020-08-20 20:40:08-03","UFSC","FLOR","39287","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Folchini, R.","1992",NA,NA,"Queiroz, M.H. de","875","1992","02","20","Brasil","Santa Catarina","Biguaçu",NA,"-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"Tombo original: 31687a. Levantamento 57","FLOR0039287",NA,"20442","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2020-08-20 14:57:54-03","UFSC","FLOR","39263","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Meirelles, J.","2016","12","16","Queiroz, M.H. de","485","1991","06","13","Brasil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Tombo original: 31663a.","FLOR0039263",NA,"19684","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-08-20 14:57:54-03","UFSC","FLOR","39314","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Queiroz, M.H. de","829","1992","02","14","Brasil","Santa Catarina","Canelinha",NA,"-48.7677993774414","-27.2649993896484",NA,NA,NA,NA,"Tombo original: 31714a. Levantamento 51 - mc.3, comparado com material nº 190 Herbário Maike","FLOR0039314",NA,"15006","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-08-20 20:40:08-03","UFSC","FLOR","6091","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","1985",NA,NA,"Souza, M.L.; Falkenberg, D.B. & Bertelli, P.","590","1985","02","14","Brasil","Santa Catarina","Guabiruba","Faz. Renaux-Hering, Lajeado Alto.","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,"arbusto Habitat: beira de mata atlântica de encosta","FLOR0006091",NA,"16046","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-08-20 20:40:08-03","UFSC","FLOR","23770","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","1994",NA,NA,"Falkenberg, D.B.; Iza, O.","6557","1994","04","09","Brasil","Santa Catarina","Ilhota","Morro do Baú, ao longo da estrada para o topo.","-48.8272018432617","-26.8997001647949",NA,NA,"500","500","arvoreta, flor em botão, pétalas brancas, Fruto Imaturo, verde, 6m altura. Folhas discolores, ferrugíneas no hipofilo. Habitat: beira de mata atlântica primária de encosta","FLOR0023770",NA,"18275","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-08-20 20:40:08-03","UFSC","FLOR","17722","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","2004",NA,NA,"Falkenberg, D.B.","4734","1988","09","10","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"600","600","arbusto, Fruto Imaturo, verde, 5m altura Habitat: beira de mata atlântica de encosta","FLOR0017722",NA,"18275","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-08-20 20:40:08-03","UFSC","FLOR","34110","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","2008",NA,NA,"Reis, A.","2233","1994","05","30","Brasil","Santa Catarina","Joinville","Boa Vista.","-48.8456001281738","-26.3043994903564",NA,NA,"100","100","arvoreta, Fruto Imaturo, verde, 4m altura","FLOR0034110",NA,"37150","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2020-08-20 14:57:54-03","UFSC","FLOR","29320","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.",NA,NA,NA,"Citadini-Zanette, V.; et alii","1790","1993","01","15","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"árvore, flor com, 9m altura","FLOR0029320",NA,"31549","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2020-08-20 20:40:08-03","UFSC","FLOR","24172","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","2004",NA,NA,"Citadini-Zanette, V.; et alii","309","1993","02","18","Brasil","Santa Catarina","Orleans","Rio Novo (Sufiski).","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,"FLOR0024172",NA,"31549","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2020-08-20 20:40:08-03","UFSC","FLOR","24826","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.","1974",NA,NA,"Klein, R.M.; Bresolin, A.","10648a","1972","01","15","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"450","450","árvore, flor branca, 10m altura Habitat: Mata","FLOR0024826",NA,"23385","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2020-08-20 20:40:08-03","UFSC","FLOR","39305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","1991",NA,NA,"Queiroz, M.H. de","190","1990","03","23","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"arbusto, 3,5m altura. Tombo original: 31705a.","FLOR0039305",NA,"22435","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-08-20 14:57:54-03","UFSC","FLOR","39311","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Folchini, R.",NA,NA,NA,"Queiroz, M.H. de","975","1992","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"flor preto. Tombo original: 31711a. #?##?#Gleichenietum#?##?# 3. Comparando com material nº190 Herb. Ma.","FLOR0039311",NA,"22435","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2020-08-20 20:40:08-03","UFSC","FLOR","789","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.","1961",NA,NA,"Reitz, R.; Klein, R.M.","6589","1958","03","06","Brasil","Santa Catarina","Vidal Ramos","Barra de Areia.","-49.3558006286621","-27.3918991088867",NA,NA,"200","200","arvoreta, flor branca, 4m altura Habitat: capoeira","FLOR0000789",NA,"21797","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2021-04-05 20:16:23-03","UFSC","FLOR","68527","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Nunes, D.","2020","06","24","Külkamp, J.; Lino, V.","1281","2020","06","24","Brasil","Santa Catarina","Anitápolis","Rio do Meio, Rio Criga. Margem do riacho, 10 m acima da ponte.","-49.183889","-27.949722","49º11'2''W","27º56'59''S","500","500","Arbusto pendente sobre o riacho, 4m de altura, caule castanho, folhas discolores, inflorescências pêndulas, frutos variando de verde a roxo, carnosos. Duplicata de RB 805881","FLOR0068527",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2020-08-20 20:40:08-03","UFSC","FLOR","34196","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","1998",NA,NA,"Souza, M.L.","1229","1992","04","05","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, mata na margem da estátua do Velho Juquinha.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"arbusto, 5m altura Habitat: Mata","FLOR0034196",NA,"26557","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-08-20 14:57:54-03","UFSC","FLOR","7372","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Hatschbach, G.","1985","03",NA,"Hatschbach, G.","48110","1984","07","19","Brasil","Paraná","Cerro Azul","Barra do Tigre, ao longo do rio Ribeira.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"arvoreta, flor alva odorífera, 5m altura Habitat: Mata","FLOR0007372",NA,"32006","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2020-08-20 20:40:08-03","UFSC","FLOR","33304","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","2006",NA,NA,"Queiroz, M.H. de","s.n.","1995","04","25","Brasil","Santa Catarina","Águas Mornas",NA,"-48.823600769043","-27.6938991546631",NA,NA,NA,NA,"arvoreta, 4m altura Habitat: sub-bosque","FLOR0033304",NA,"26556","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2020-08-20 20:40:08-03","UFSC","FLOR","39287","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Folchini, R.","1992",NA,NA,"Queiroz, M.H. de","875","1992","02","20","Brasil","Santa Catarina","Biguaçu",NA,"-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"Tombo original: 31687a. Levantamento 57","FLOR0039287",NA,"20442","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2020-08-20 14:57:54-03","UFSC","FLOR","39263","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Meirelles, J.","2016","12","16","Queiroz, M.H. de","485","1991","06","13","Brasil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Tombo original: 31663a.","FLOR0039263",NA,"19684","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-08-20 14:57:54-03","UFSC","FLOR","39314","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Queiroz, M.H. de","829","1992","02","14","Brasil","Santa Catarina","Canelinha",NA,"-48.7677993774414","-27.2649993896484",NA,NA,NA,NA,"Tombo original: 31714a. Levantamento 51 - mc.3, comparado com material nº 190 Herbário Maike","FLOR0039314",NA,"15006","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2020-08-20 20:40:08-03","UFSC","FLOR","6091","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","1985",NA,NA,"Souza, M.L.; Falkenberg, D.B. & Bertelli, P.","590","1985","02","14","Brasil","Santa Catarina","Guabiruba","Faz. Renaux-Hering, Lajeado Alto.","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,"arbusto Habitat: beira de mata atlântica de encosta","FLOR0006091",NA,"16046","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-08-20 20:40:08-03","UFSC","FLOR","23770","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","1994",NA,NA,"Falkenberg, D.B.; Iza, O.","6557","1994","04","09","Brasil","Santa Catarina","Ilhota","Morro do Baú, ao longo da estrada para o topo.","-48.8272018432617","-26.8997001647949",NA,NA,"500","500","arvoreta, flor em botão, pétalas brancas, Fruto Imaturo, verde, 6m altura. Folhas discolores, ferrugíneas no hipofilo. Habitat: beira de mata atlântica primária de encosta","FLOR0023770",NA,"18275","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-08-20 20:40:08-03","UFSC","FLOR","17722","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","2004",NA,NA,"Falkenberg, D.B.","4734","1988","09","10","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"600","600","arbusto, Fruto Imaturo, verde, 5m altura Habitat: beira de mata atlântica de encosta","FLOR0017722",NA,"18275","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-08-20 20:40:08-03","UFSC","FLOR","34110","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","2008",NA,NA,"Reis, A.","2233","1994","05","30","Brasil","Santa Catarina","Joinville","Boa Vista.","-48.8456001281738","-26.3043994903564",NA,NA,"100","100","arvoreta, Fruto Imaturo, verde, 4m altura","FLOR0034110",NA,"37150","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2020-08-20 14:57:54-03","UFSC","FLOR","29320","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.",NA,NA,NA,"Citadini-Zanette, V.; et alii","1790","1993","01","15","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"árvore, flor com, 9m altura","FLOR0029320",NA,"31549","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2020-08-20 20:40:08-03","UFSC","FLOR","24172","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","2004",NA,NA,"Citadini-Zanette, V.; et alii","309","1993","02","18","Brasil","Santa Catarina","Orleans","Rio Novo (Sufiski).","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,"FLOR0024172",NA,"31549","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2020-08-20 20:40:08-03","UFSC","FLOR","24826","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.","1974",NA,NA,"Klein, R.M.; Bresolin, A.","10648a","1972","01","15","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"450","450","árvore, flor branca, 10m altura Habitat: Mata","FLOR0024826",NA,"23385","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-08-20 20:40:08-03","UFSC","FLOR","39305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Souza, M.L.","1991",NA,NA,"Queiroz, M.H. de","190","1990","03","23","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"arbusto, 3,5m altura. Tombo original: 31705a.","FLOR0039305",NA,"22435","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-08-20 14:57:54-03","UFSC","FLOR","39311","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Folchini, R.",NA,NA,NA,"Queiroz, M.H. de","975","1992","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"flor preto. Tombo original: 31711a. #?##?#Gleichenietum#?##?# 3. Comparando com material nº190 Herb. Ma.","FLOR0039311",NA,"22435","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-08-20 20:40:08-03","UFSC","FLOR","789","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.","1961",NA,NA,"Reitz, R.; Klein, R.M.","6589","1958","03","06","Brasil","Santa Catarina","Vidal Ramos","Barra de Areia.","-49.3558006286621","-27.3918991088867",NA,NA,"200","200","arvoreta, flor branca, 4m altura Habitat: capoeira","FLOR0000789",NA,"21797","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2020-08-20 14:57:59-03","UFSC","FLOR","53288","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Augustin, A.F.","2019","11",NA,"Baumgratz, J.F.A.; Barberena, F.F.V.A.; Heiden, G.; Silva, W. & Santos Filho, L.A.F.","1029","2007","09","14","Brasil","Rio de Janeiro","Itatiaia","Trilha do Último Adeus, Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,"800","800","Arbustos ca. 1,5m; Ramos, raques e pecíolos verdes, com indumento vinoso, cilíndricos; Inflorescência: pétalas lilases. Folhas verdes discolores.","FLOR0053288",NA,"19648","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-08-20 14:57:59-03","UFSC","FLOR","53291","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Baumgratz, J.F.A.; Santos Filho, L.A.F.","2008","04","20","Santos Filho, L.A.F.; Baumgratz, J.F.A.; Silva, W.; Andrade, M.; Moura, A.L.O. & M.P.","10","2008","04","20","Brasil","Rio de Janeiro","Itatiaia","Trilha para os Três Picos, Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,"1000","1000","Árvore, 7m de altura; Ramos e pecíolos verde-pardacentos; Frutos jovens verde-vinosos, maduros nigrescentes. Folhas verdes discolores.","FLOR0053291",NA,"19648","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2020-08-20 14:57:59-03","UFSC","FLOR","47361","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Bandeira, B.C.; Baumgratz, J.F.","2012","10",NA,"Bandeira, B.C.; et alii","87","2012","03","21","Brasil","Rio de Janeiro","Teresópolis","Canoas, bairro Parque de Santa Rita, na beira da estrada.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"arvoreta com folhas subacartáceas, flor botões pardacentos, 2m altura","FLOR0047361",NA,"38539","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2020-08-20 14:57:59-03","UFSC","FLOR","53288","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Augustin, A.F.","2019","11",NA,"Baumgratz, J.F.A.; Barberena, F.F.V.A.; Heiden, G.; Silva, W. & Santos Filho, L.A.F.","1029","2007","09","14","Brasil","Rio de Janeiro","Itatiaia","Trilha do Último Adeus, Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,"800","800","Arbustos ca. 1,5m; Ramos, raques e pecíolos verdes, com indumento vinoso, cilíndricos; Inflorescência: pétalas lilases. Folhas verdes discolores.","FLOR0053288",NA,"19648","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2020-08-20 14:57:59-03","UFSC","FLOR","53291","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Baumgratz, J.F.A.; Santos Filho, L.A.F.","2008","04","20","Santos Filho, L.A.F.; Baumgratz, J.F.A.; Silva, W.; Andrade, M.; Moura, A.L.O. & M.P.","10","2008","04","20","Brasil","Rio de Janeiro","Itatiaia","Trilha para os Três Picos, Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,"1000","1000","Árvore, 7m de altura; Ramos e pecíolos verde-pardacentos; Frutos jovens verde-vinosos, maduros nigrescentes. Folhas verdes discolores.","FLOR0053291",NA,"19648","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2020-08-20 14:57:59-03","UFSC","FLOR","47361","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Bandeira, B.C.; Baumgratz, J.F.","2012","10",NA,"Bandeira, B.C.; et alii","87","2012","03","21","Brasil","Rio de Janeiro","Teresópolis","Canoas, bairro Parque de Santa Rita, na beira da estrada.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"arvoreta com folhas subacartáceas, flor botões pardacentos, 2m altura","FLOR0047361",NA,"38539","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2021-03-04 15:45:05-03","IF","SPSF","31610","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii",NA,NA,NA,NA,NA,"R.J.F. Garcia","1945","2000","03","17","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto","Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"741","2021-03-04 15:45:05-03","IF","SPSF","18042","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii",NA,NA,NA,NA,NA,"A.C.Dias & R.O.Pinto","525","1994","04","06","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata secundaria&nf;;",NA,NA,"34059","auto","Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"742","2021-03-04 15:45:05-03","IF","SPSF","31780","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii",NA,NA,NA,NA,NA,"S.Bortoleto","76","2002","04","22","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.993333","-24.053889",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta estacional&nf;;",NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"743","2021-03-04 15:45:05-03","IF","SPSF","31785","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii",NA,NA,NA,NA,NA,"A.P.Savassi","205","2002","04","19","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.989722","-24.058333",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"744","2021-03-04 15:45:05-03","IF","SPSF","31791","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii",NA,NA,NA,NA,NA,"R.G.Udulutsch","568","2002","04","20","Brasil","SP","São Miguel Arcanjo","P.E. Carlos Botelho","-47.968889","-24.0675",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"745","2021-03-04 15:45:05-03","IF","SPSF","34598","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naud.","M.K.Caddah","2014","02","12","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","366","2005","03","13","Brasil","SP","Iguape","Parque Estadual da Serra do Mar, Núcleo Pedro de Toledo","-47.046667","-24.188611",NA,NA,NA,NA,"COLETA: Árvore de 6m. Flores brancas.; GEOGRAFIA: Trilha do Rio do Ouro.;",NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
