"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"336","2011-06-08 11:53:00-03","MO","MOBOT","3053326","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","José Schunke V.","Schunke Vigo 7327","1974","7","11","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl","A. Gentry","San Martín","Mariscal Cáceres","Cachiyacu de Lopuna, Cáceres. Dtto de Uchiza. Habitat En bosque alto. Las hojas son brillosas de color verde oscuro, en el envés con nervaduras prominentes.",NA,NA,NA,"450.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","3053393","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Alwyn H. Gentry","Gentry 37104","1982","6","24","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas","Loreto",NA,"Yanomono, Explorama Tourist Camp, Río Amazonas above mouth Río Napo, upland forest on lateritic soil.","-72.8","-3.46666",NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2011-06-08 11:53:00-03","MO","MOBOT","3053506","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","José Schunke V.","Schunke Vigo 6932","1974","6","12","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl","J. Conrad","San Martín","Mariscal Cáceres","Tocache Nuevo. En bosque alto. Puerto Pizana, (margen derecha del río Huallaga).",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2014-01-18 12:33:00-02","MO","MOBOT","3053537","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L.H. Emmons","Emmons 70","1982","9","24","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl","Al. Gentry","Madre de Dios",NA,"Parque Nacional de Manú, Cocha Cashu Biological Station.","-71.36666","-11.86666",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-09-04 04:40:00-03","MO","MOBOT","3053595","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Herbert H. Smith","Smith 1231","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","Trelease & T.G. Yuncker",NA,NA,"Santa Marta.",NA,NA,NA,"1219.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2009-11-20 17:15:00-02","MO","MOBOT","3053642","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","George S. Bunting|Ronald L. Liesner|A.J. Rosario T.|Romer León","Bunting 12129","1982","11","10","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","Julian A. Steyermark",NA,NA,"Dtto. Mara: alrededores del Puerto El Bosque de Guardia Nacional. En bosque nubaldo húmedo.","-72.66666","10.79305",NA,"1450.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2012-04-24 05:05:00-03","MO","MOBOT","3053749","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Marion J. Jansen-Jacobs|Christian P.G.-A. Feuillet|Paul Hiepko|Laurence E. Skog|Ben J.H. ter Welle","Jansen-Jacobs 324","1985","2","20","South America","Guyana",NA,NA,NA,NA,NA,NA,"Vahl","A.R.A. Gorts-v.Rijn",NA,NA,"Kanuku Mts. High forest creek.","-59.38333","3.13333",NA,"280.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","3053762","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","MEIER","MEIER 3094","1992","11","27","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","R. Callegas","Yaracuy",NA,"Distrito Nirgua: Cerro La Chapa, 6 km al norte de Nirgua y al oeste del camono Nirgua-Las Marias: en selva nublade. refugio Nirgua según Steyermark, 1979.","-68.58333","10.2",NA,"1150.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2009-11-20 17:19:00-02","MO","MOBOT","3053835","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","George S. Bunting|Ronald L. Liesner|Romer León|Victor M. Ibarra Z.","Bunting 12561","1982","11","19","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","J.A. Steyermark","Zulia",NA,"Dtto. Mara: cuenca del Río Guasare, alrededores del Destacamento Guasare N.1 (La Yolanda). En las laderas de cerro ca. 5 km. al SSE del Destacamento, entre el caño Indio y la fila arriba de su orilla izquierda, en bosque húmedo original.","-72.49166","10.86944",NA,"350.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2008-11-19 09:42:00-02","MO","MOBOT","680607","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Alwyn H. Gentry","Gentry 27431","1979","11","4","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Loreto","Maynas","Quebrada Yanomono, Explorama Tourist Camp, halfway between Indiana and mouth of Río Napo, mature non-inundated forest on laterite.","-72.8536111","-3.4497222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1858","4",NA
"346","2009-12-11 12:42:00-02","MO","MOBOT","3053884","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 54653","1963","8","10","South America","Suriname",NA,NA,NA,NA,NA,NA,"Vahl",NA,NA,NA,"Locally common among boulders near creek, lower south slopes of Juliana Top, 14 km north of Lucie Rivier.",NA,NA,NA,"400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2011-06-08 11:53:00-03","MO","MOBOT","3053901","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","José Schunke V.","Schunke Vigo 6814","1973","8","13","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl","Jim Conrad","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. Habitad: En bosque alto terreno Húmedo con mucha sombra. Las hojas son brillosas de color Verde intenso.",NA,NA,NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2011-02-23 15:57:00-03","MO","MOBOT","3054121","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Winfried Meier","Meier 73","1991",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas","Distrito Federal",NA,"Cordillera de la Costa: Cerro El Avila: vertiente sur: en selva entre la pica Los Pinabetes y la linea del teleferico, al noreste de Los Venados);","-66.88388","10.53527",NA,"1930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2009-11-20 17:15:00-02","MO","MOBOT","3054136","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","George S. Bunting|Ronald L. Liesner|A.J. Rosario T.|Romer León","Bunting 12128","2006","11","10","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","J.A. Steyermark","Zulia",NA,"Dtto Mara: alrededores del Puesto 'El Bosque de la Guardia Nacional, en bosuqe nublado húmedo.","-72.66666","10.79305",NA,"1450.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2008-05-27 22:02:00-03","MO","MOBOT","3054159","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Gert G. Hatschbach","Hatschbach 24906","1970","10","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas","Paraná",NA,"Rio Acungui (mun. Guaraquecaba).",NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2016-10-13 06:00:00-03","MO","MOBOT","3054198","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","David A. Neill|Marc A. Baker|Walter A. Palacios|Jorge Zaruma","Neill 6132","1985","3","17","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas","Pastaza",NA,"1 km al N de Shell por el puente de peatones sobre el Rio Pindo. Bosque Pluvial Premontano; bosque no perturbado encima de una loma.","-78.03333","-1.48333",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2016-01-01 13:42:00-02","MO","MOBOT","3054261","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","S. Leiva|E. Rodríguez|E. López","Leiva 1744","1996",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl","N. Hensold","Cajamarca","Santa Cruz","Bosque de Monteseco, Hábtiat bosque.",NA,NA,NA,"1880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2011-02-23 15:57:00-03","MO","MOBOT","3054280","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Winfried Meier","Meier 724","1991","11","8","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas","Distrito Federal",NA,"Cordillera de la Costa: Cerro El Avila: vertiente sur: a lo largo de la pica Los Pinabetes; en selva.","-66.88388","10.535",NA,"1840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2009-10-18 08:09:00-02","MO","MOBOT","3054351","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.J. de Granville","Granville 3582","1980","8","24","South America","French Guiana",NA,NA,NA,NA,NA,NA,"Vahl","A.R.A. Görte van Rijn","Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2015-11-10 12:32:00-02","MO","MOBOT","3054417","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Howard S. Irwin","Irwin 54654","1963","8","10","South America","Suriname",NA,NA,NA,NA,NA,NA,"Vahl","A. Melo (UFP)",NA,NA,"Occasional in forest near creek, lower south slopes of julian Top, 14 km north of Lucie Rivier.","-56.5","3.6",NA,"400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2016-09-14 05:18:00-03","MO","MOBOT","3054441","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Paul J. M. Maas|L. Y. T. Westra","Maas 3931","1979","10","30","South America","Guyana",NA,NA,NA,NA,NA,NA,"Vahl","A.R.A. Gorts v-Rijn",NA,NA,"Foothills of NW Kanuku. Rocky vegetation along Cold Creek Falls.","-59.5833333","3.3333333",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"357","2009-11-20 12:08:00-02","MO","MOBOT","3054533","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Julio C. Betancur B.","Betancur B. 1626","1990","1","29","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas","Caquetá",NA,"Mpio. San Vicente del Caguán: Sabanas del yarí, Vereda El Recreo, HatoVarsovia, finca ucrania, Quebrada La Sal, bosque bien conservado y selva que limita con la sabana.","-74.15","1.13333",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2011-06-08 11:53:00-03","MO","MOBOT","3054580","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","José Schunke V.","Schunke Vigo 4992","1971","9","6","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas","San Martín","Mariscal Cáceres","A orilla del rio, en bosque alto. Desembocadura del rio Mishollo, (Margen derecha del río Huallaga).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2011-06-08 11:53:00-03","MO","MOBOT","3054665","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","José Schunke V.","Schunke Vigo 6795","1973","8","11","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl",NA,"San Martín","Mariscal Cáceres","Santa Rosa de Mishollo(Márgen derecha del río Mishollo) Dtto. Tacache Nuevo. Habitat: En bosque secundario con abundante sombra.",NA,NA,NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2012-12-29 15:24:00-02","MO","MOBOT","3054753","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Nidia Cuello|Angelina Licata|Carlos Oráa|Andrés Milla","Cuello A. 1450","1999","3","10","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas","Portuguesa",NA,"Dtto. Sucre. Parque Nacional Guaranacak, Sector El Parque Nacional Guaramacal. Sector El Paramito. Bosques Nublados en ladera de montaña. Transecto que conduce a Batatal.","-70.06666","9.32527",NA,"1550.00000000","1640.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","3054952","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Ghillean T. Prance","Prance 28172","1983","5","19","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","J. Steyermark","Aragua",NA,"Rancho Grande, vicinity of Field Station. Cloud forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2010-10-07 15:27:00-03","MO","MOBOT","3054985","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 12293","1966","2","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas","Distrito Federal",NA,"Gallery forest, Fazenda Vargem Bonita, ca. 10 km S. of Brasília, D.F.",NA,NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2010-11-24 05:29:00-02","MO","MOBOT","3054998","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","A.L. Stoffers|A.R.A. Görts-van Rijn|Ben J.H. ter Welle|K.J. Bonsen","Stoffers 224","1982","11","9","South America","Guyana",NA,NA,NA,NA,NA,NA,"Vahl","Gorts-van Rijn, A.R.A.",NA,NA,"Marudi Mts., Mazoa Hill, along trail from NorMan Mines camp to drilling area. High forest on lateritic clay.","-59.16666","2.25",NA,"400.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2009-04-22 03:32:00-03","MO","MOBOT","3055013","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Jaramillo","Jaramillo 5214","1977","7","19","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","Callejas","Magdalena","Santa Marta","Sierra Nevada de Sta. marta; Transeto del Alto Rio Buritaca. Cuchilla. Lev. 15.",NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2010-02-05 20:43:00-02","MO","MOBOT","3055134","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","John James Pipoly, III|Ganeshwar Gharbarran|Gary Samuels","Pipoly 11043","1987","3","5","South America","Guyana",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas",NA,NA,"Reion: Cuyuni-Mazaruni. Headwaters of Kangu R., W branch; ± 4 l, NW of E peak of Mt. Ayanganna. First talus slope of plateau. Upper montane forest on sandstone.","-60","5.41666",NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2009-07-17 07:37:00-03","MO","MOBOT","3055189","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Julian A. Steyermark|Ronald L. Liesner","Steyermark 119116","1979","7","30","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","Steyermark","Táchira",NA,"Forested areas along Río Frio, between junction of Río Quinimari and Río Frio, 8 km upstream to La Laguna, between Pueblo of Río Negro and La Laguna. Virgin forested slopes at La Union.","-72.15","7.58333",NA,"480.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2011-06-08 11:53:00-03","MO","MOBOT","3055510","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","José Schunke V.","Schunke Vigo 7246","1974","7","9","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl","J. Conrad","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. Cerro de Palo Blanco, márgen Izquierda del río Tocache.",NA,NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2011-02-23 10:22:00-03","MO","MOBOT","3055511","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","K. von Sneidern","Sneidern 5174","1945","11","21","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Caldas",NA,"Cecilia, Pueblo Rico.",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2016-09-14 05:18:00-03","MO","MOBOT","3055536","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","P.A. Florschütz|Paul J. M. Maas","Florschütz 2982","1965",NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,"Vahl","K.U. Kramer",NA,NA,"In montibus Bakhuis inter flum. Kabalebo et Coppeaname Sinistrum Bakhuis-mountains, near camp 3;",NA,NA,NA,"550.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2016-03-25 06:58:00-03","MO","MOBOT","3055609","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Christopher Davidson|Josephine Jones","Davidson 9108","1979","11","13","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Junín",NA,"38.4 km NE of Tarma on Carretera 20 B to Oxapampa. Vegetation growing along a steep trail to a field far up on the hillside. Disturbed. No tall trees remaining.",NA,NA,NA,"2036.06400000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"371","2009-12-11 12:42:00-02","MO","MOBOT","3055639","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 54610","1963","8","9","South America","Suriname",NA,NA,NA,NA,NA,NA,"Vahl","K.U. Kramer",NA,NA,"Frequent in forested hills, 2 km south of Juliana Top, 13 km north of Lucie Rivier,","-56.5","3.6",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2011-06-08 11:53:00-03","MO","MOBOT","3055723","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","José Schunke V.","Schunke Vigo 6738","1973","8","5","South America","Peru",NA,NA,NA,NA,NA,NA,"Vahl","J. Conrad","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. Camino a Santa Rosa (Márgen derecha del río Mishollo). En bosque alto, con mucha sembra.",NA,NA,NA,"350.00000000","370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2012-04-16 15:43:00-03","MO","MOBOT","3055840","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Julian A. Steyermark|Victor Carreño E.","Steyermark 105825","1972","4","29","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","Steyermark","Aragua",NA,"Parque Nacional Henry Pittier; Selva nublada, en la vertiente hacia el mar, cabeceras del Río Grande del Medio, entre la Fila Alta de Choroní y la Quebrada Río Hondo al Sur de Tremaria.",NA,NA,NA,"1000.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"374","2009-12-11 12:48:00-02","MO","MOBOT","3055851","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Howard S. Irwin|Noel H. Holmgren|Thomas R. Soderstrom","Irwin 54719","1963","8","13","South America","Suriname",NA,NA,NA,NA,NA,NA,"Vahl","K.U. Kramer",NA,NA,"Wilhelimina Mountains. Locally common at edge of small forest creek, in shade, forested middle and upper slopes of Juliana Top, ca. 14 km N of Lucie Rivier.","-56.53333","3.66666",NA,"600.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2010-08-11 21:45:00-03","MO","MOBOT","3055936","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.J. de Granville|Lucile Allorge|Georges Cremers|A.R.A. Görts-van Rijn|J.F. Kodjoed-Bonneton","Granville 7480","1985","8","14","South America","French Guiana",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Cayenne",NA,"Montagnes Bellevue de l'Inini, extrémite NW.",NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2010-02-06 19:08:00-02","MO","MOBOT","3055469","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","John James Pipoly, III|Gary Samuels|J. Guedes de Oliveira","Pipoly 6930","1984","3","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas","Amazonas",NA,"Pico Rondon; 0-3 km N of km 211 of Perimetral N Hwy; S facing slope; vine forest.","-62.8","1.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2009-07-17 07:41:00-03","MO","MOBOT","3055965","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Basil Stergios","Stergios 10814","1987","5","13","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","R. Callejas","Bolívar",NA,"A la cuenca media del rio paragua (Hoja NB20-6). Convenio Unellez-CVG (Tecmin, C.A.), sección Inventario de Vegetación de la Región Guayana. Selvas húmedas ribereñas y de lomerio del Rio Paragua, enlos alrededores de El Caruto Viejo & La Vergareña.","-63.48333","6.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","3056098","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Albert C. Smith","Smith 3367","2006","3","31","South America","Guyana",NA,NA,NA,NA,NA,NA,"Vahl","Trelease & Yuncker",NA,NA,"Northwestern slopes of Kanuku Mountains, in drainage of Moku-moku Creek (Takutu Tributary); dense forest.",NA,NA,NA,"150.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2009-11-09 21:46:00-02","MO","MOBOT","3056150","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Julian A. Steyermark|G.C.K. Dunsterville|E. Dunsterville","Steyermark 105619","1972","3",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Vahl","Steyermark","Zulia",NA,"Serra de Perijá: Bosque húmedo a lo largo de la quebrada del Río Omira-kuná (Tumuriasa), cerca de la frontera Colombo-Venezolana suroeste de Pishikakai e Iría.",NA,NA,NA,"1440.00000000","1460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2010-11-20 13:42:00-02","MO","MOBOT","3056169","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Alexander E. Lawrance","Lawrance 681","1933","3","17","South America","Colombia",NA,NA,NA,NA,NA,NA,"Vahl","Trelease & Yuncker","Boyacá",NA,"Thick forest near stream-side. El Humbi, 130 miles north of Bogota.",NA,NA,NA,"914.40000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2010-08-11 21:45:00-03","MO","MOBOT","3056231","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J.J. de Granville|Lucile Allorge|Georges Cremers|A.R.A. Görts-van Rijn|J.F. Kodjoed-Bonneton","Granville 7445","1985","8","12","South America","Guyana",NA,NA,NA,NA,NA,NA,"Vahl",NA,NA,NA,"Pleuvo Crand Inini, rive droite en aval do Dégrad Fourmi. Forêt au bord d'une petite crique coulant dans les rochers.",NA,NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
