"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordedBy","year","month","day","continentOcean","preparationType","previousCatalogNumber","barcode","recordNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","imagecode","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1712","2019-05-06 11:59:19-03","UFU","HUFU","6270","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","DC.","Sousa, H.C. de","1988","04","Brasil","Minas Gerais",NA,"Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,"Arbusto, ca. 1 m. Flores róseas.; Campo rupestre.",NA,"Sousa, H.C.; et al.","1987","02","17",NA,NA,NA,"HUFU00060856","8848",NA,NA,NA,"HUFU00060856","21",NA,NA,NA,NA,NA,NA
"1713","2019-05-06 11:59:19-03","UFU","HUFU","66090","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","DC.","Franco, I.M.","2011","06","Brasil","Minas Gerais","Diamantina","Campus JK da UFVJM, Afloramentos rochosos ao leste do Campus.","-43.576944","-18.188889","-43.576944","-18.188889",NA,"Arbusto. Flores rosas com seis pétalas. Seis anteras creme, seis alaranjadas.; Campo rupestre.",NA,"Franco, I.M.; Cota, M.M.T.","2011","02","25",NA,NA,NA,"HUFU00060852","708",NA,"1299","1299","HUFU00060852","30",NA,NA,NA,NA,NA,NA
"1714","2019-05-06 11:59:19-03","UFU","HUFU","38341","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","DC.","Faria, C.A.","2004","10","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"21645","Subarbusto. Corola rosada a lilás.; Campo de altitude.","auto","Leoni, L.S.","1997","01","25",NA,NA,NA,"HUFU00060851","3615",NA,NA,NA,"HUFU00060851",NA,NA,NA,NA,NA,NA,NA
"1715","2019-05-06 11:59:19-03","UFU","HUFU","4402","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","DC.",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"30417","Herbáceo. Flores lilás, anteras amarelas.","auto","Andrade, P.M.","1988","04","27",NA,NA,NA,"HUFU00060855","1177",NA,NA,NA,"HUFU00060855",NA,NA,NA,NA,NA,NA,NA
"1716","2019-05-06 11:59:19-03","UFU","HUFU","6271","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","DC.","Martins, A.B.",NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"30417","Flores brancas, anteras amarelas.","auto","Andrade, P.M.; et al.","1987","02","17",NA,NA,NA,"HUFU00060853","900",NA,NA,NA,"HUFU00060853",NA,NA,NA,NA,NA,NA,NA
"1717","2019-05-06 11:59:19-03","UFU","HUFU","6298","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","francavillana","Lavoisiera francavillana","Cogn.","Martinelli, G.",NA,NA,"Brasil","Minas Gerais","Botumirim","Parque Nacional da Serra da Canastra","-43.010799407959","-16.872200012207",NA,NA,"39434","Heliófila. Folhas concolares, flores com cálice púrpuro, corola arroxeada.; Campo rupestre.","auto","Martinelli, G.; et al.","1985","07","23",NA,NA,NA,"HUFU00060867","11281",NA,NA,NA,"HUFU00060867",NA,NA,NA,NA,NA,NA,NA
"1718","2019-05-06 11:59:19-03","UFU","HUFU","70572","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","francavillana","Lavoisiera francavillana","Cogn.","Romero, R.","2015","08","Brasil","Minas Gerais",NA,"Serra do cipó, Lapinha: estrada para Brumas do Espinhaco.","-43.706944","-19.066111","-43.706944","-19.066111",NA,"Subarbusto, ca. 1 m alt. Frutos imaturos verdes.; Campo rupestre em solo arenoso, úmido.",NA,"Romero, R.; Versiane, A.F.A.; Fontelas, J.C.; Vital, L.P. & Contro, F.L.","2015","07","03",NA,NA,NA,"HUFU00060866","8662",NA,"1174","1174","HUFU00060866",NA,NA,NA,NA,NA,NA,NA
"1719","2019-05-06 11:59:22-03","UFU","HUFU","71344","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina","Estrada Conselheiro Mata, Km 187, proximo a grande afloramento rochoso","-43.706944","-19.066111","-43.706944","-19.066111",NA,"Arbusto, ca 1,3 m. Cálice verde-amarelado, corola magenta, estames amarelos; Campo Rupestre",NA,"Fontelas, J.C.; Silva, E.P.; Gobbo, M.S.L.A.; Medeiros, N.F.; Maciel, T.A. & Pimenta, V.R.A.","2015","10","05",NA,NA,NA,"HUFU00060832","34",NA,"1358","1358","HUFU00060832",NA,NA,NA,NA,NA,NA,NA
"1720","2019-05-06 11:59:22-03","UFU","HUFU","75471","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2018","02","Brasil","Minas Gerais","Diamantina","Parque Estadual do Rio Preto, Pico Dois Irmãos.","-43.313333","-18.215833","-43.313333","-18.215833",NA,"Arbusto, 1,30m, heliófila; folhas verdes, concolores; flores com cálice verde, corola roxa, anteras amarelas; botões florais roxos.; Campos Rupestres.",NA,"Martinelli, G.; Lima, T. & Moraes, L.","2016","03","18",NA,NA,NA,"HUFU00073129","19048",NA,"1550","1550","HUFU00073129",NA,NA,NA,NA,NA,NA,NA
"1721","2019-05-06 11:59:22-03","UFU","HUFU","72114","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Baumgratz, F.A.; Gonçalves, K.C.S.","2015","05","Brasil","Rio de Janeiro","Tersópolis","Parque Estadual dos Três Picos, Proteção Integral do Parque Estadual dos Três Picos. Trilha para o Cume da Branca de Neve já na área de Campo de altitude.","-42.748333","-22.354167","-42.748333","-22.354167",NA,"Arbusto 70 cm alt. Terrícola, heliófila. Ocasional. Folhas verdes com a borda rósea. Pétalas róseo-purpuras. Estames amarelos.; Campo de altitude.",NA,"Baez, C.; Fernandez, E. & Lima, T.","2015","02","03",NA,NA,NA,"HUFU00059009","229",NA,"1780","2040","HUFU00059009","07",NA,NA,NA,NA,NA,NA
"1722","2019-05-06 11:59:22-03","UFU","HUFU","53756","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2010","05","Brasil","Minas Gerais","Lavras Novas","Chapada",NA,NA,NA,NA,NA,NA,NA,"Brandão, M.","1987","11","13",NA,NA,NA,"HUFU00060713","13003",NA,NA,NA,"HUFU00060713",NA,NA,NA,NA,NA,NA,NA
"1723","2019-05-06 11:59:22-03","UFU","HUFU","64214","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Neiva, C.A.F.",NA,NA,"Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, brejo entre a aministração e o centro de visitantes.","-47.9296989440918","-15.7797002792358",NA,NA,"70570","Subarbusto, ca. 50 cm alt. Flor rosa, estames amarelos. Abundante no local.; Brejo, relevo plano.","auto","Faria, C.A.; Santos, J.R.","2006","08","18",NA,NA,NA,"HUFU00060880","244",NA,NA,NA,"HUFU00060880",NA,NA,NA,NA,NA,NA,NA
"1724","2019-05-06 11:59:22-03","UFU","HUFU","61351","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Versiane, A.F.A.","2017","03","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.6568984985352","-19.738899230957",NA,NA,"14641","Arbutos, ca. 1,5 m alt. Heliófita, rupestre, flores com cálice vermelho, corola lilás com estames amarelos.","auto","Fontana, A.P.; Kollmann, L. & Goldenberg, R.","2005","07","19",NA,NA,NA,"HUFU00061120","1596",NA,"850","1143","HUFU00061120","31",NA,NA,NA,NA,NA,NA
"1725","2019-05-06 11:59:22-03","UFU","HUFU","50926","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2009","02","Brasil","Minas Gerais","Alagoa","Parque Estadual Serra do Papagaio, Serra dos Costas, próximo ao bairro Capão Redondo.","-44.6418991088867","-22.1706008911133",NA,NA,"13155","Erva, ca. 1 m. Pétalas rosas, cálice rubro, anteras amarelas.; Campo de altitude.","auto","Echternacht, L.; Viana, P.L. & Mota, N.F.O.","2007","11","09",NA,NA,NA,"HUFU00060940","1519",NA,NA,NA,"HUFU00060940",NA,NA,NA,NA,NA,NA,NA
"1726","2019-05-06 11:59:22-03","UFU","HUFU","50894","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2009","02","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro","-42.5208015441895","-20.6667003631592",NA,NA,"16385","Floresta Ombrófila densa.","auto","Lucas, E.J.; Mazine, F.F.; Leoni, L.S.; Brummitt, N.A.; Campos, O.R.; Flores, T.B.; et al.","2006","11","25",NA,NA,NA,"HUFU00060937","711",NA,NA,NA,"HUFU00060937",NA,NA,NA,NA,NA,NA,NA
"1727","2019-05-06 11:59:22-03","UFU","HUFU","38866","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2009","02","Brasil","Minas Gerais","Brumadinho","Arredores do Candomínio Retiro das Pedras","-44.1996994018555","-20.1432991027832",NA,NA,"26639","Arbusto, ca. 1 m. Flores lavanda.","auto","Stehmann, J.R.; Gonçalves, M.","1999","07","14",NA,NA,NA,"HUFU00060967","2549",NA,NA,NA,"HUFU00060967",NA,NA,NA,NA,NA,NA,NA
"1728","2019-05-06 11:59:22-03","UFU","HUFU","55082","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Capitólio","Pousada do Rio Turvo, Trilha para a cachoeira do Fecho.","-46.0499992370605","-20.6152992248535",NA,NA,"29474","Arbusto, ca. 0,6 m. FLores liláses.","auto","Kinoshita, L.S.; Martins, A.B.; Galvão, J.C.; Ferreira, C.V.V.; Shimizu, G.H.; et al.","2008","11","04",NA,NA,NA,"HUFU00037528","57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729","2019-05-06 11:59:22-03","UFU","HUFU","5424","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Versiane, A.F.A.","2015","05","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó, Km 120.","-43.4249992370605","-19.0372009277344",NA,NA,"60318","Subarbusto ca. de 0,60 m. Flores rosas.; Solo pedregoso.","auto","Castro, N.M.","1994","04","13",NA,NA,NA,"HUFU00060952","s.n.",NA,NA,NA,"HUFU00060952","21",NA,NA,NA,NA,NA,NA
"1730","2019-05-06 11:59:22-03","UFU","HUFU","58651","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina","Campus 2 da UFVJM","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Arbusto em solo arenoso com 1,50 metro de altura.; Campo Rupestre","auto","Leite, E.C.C.; Cortat, L.F.; Santos, M.F.F. & Pinto, N.C.","2007","11","12",NA,NA,NA,"HUFU00060893","2",NA,NA,NA,"HUFU00060893",NA,NA,NA,NA,NA,NA,NA
"1731","2019-05-06 11:59:22-03","UFU","HUFU","58650","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina","Campus 2 da UFVJM","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Arbusto com 1,65 metro de altura. Pétalas liláses.; Campo Rupestre","auto","Coelho, N.R.; Hugo, E.R.; Diniz, M.F.; Vasconcelos, P.E. & Freitas, P.E.F.","2007","12","11",NA,NA,NA,"HUFU00060891","2",NA,NA,NA,"HUFU00060891",NA,NA,NA,NA,NA,NA,NA
"1732","2019-05-06 11:59:22-03","UFU","HUFU","51458","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Araújo, I.M.","2012","04","Brasil","Minas Gerais","Diamantina","Estrada para Biribiri, 3 km da entrada.","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Subarbusto, ca. 1 m. Hipanto verde, cálice rosa e estames amarelos.; Campo rupestre.","auto","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","2008","05","18",NA,NA,NA,"HUFU00060900","247",NA,NA,NA,"HUFU00060900",NA,NA,NA,NA,NA,NA,NA
"1733","2019-05-06 11:59:22-03","UFU","HUFU","49646","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2008","04","Brasil","Minas Gerais","Diamantina","Estrada para Medanha, A 12 km de Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Subarbusto, ca. 1,0 m. Cálice verde, corola púrpura e estames amarelos.; Campo rupestre.","auto","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O. & Santos, A.P.M.","2007","10","19",NA,NA,NA,"HUFU00060929","64",NA,NA,NA,"HUFU00060929",NA,NA,NA,NA,NA,NA,NA
"1734","2019-05-06 11:59:22-03","UFU","HUFU","53758","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Bernardo, K.F.R.","2008","04","Brasil","Minas Gerais","Diamantina","Minas Novas","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,"auto","Ferreira, M.B.","1978","05","26",NA,NA,NA,"HUFU00060829","10317",NA,NA,NA,"HUFU00060829","11",NA,NA,NA,NA,NA,NA
"1735","2020-11-27 11:33:51-03","UFU","HUFU","76922","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Lauriano, M.H.","2018","10","Brasil","Minas Gerais","Mindurí","Chapada dos Perdizes","-44.6039009094238","-21.6819000244141",NA,NA,"15713",NA,"auto","Heringer, E.P.","1939","09","09",NA,NA,NA,"HUFU00077975","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736","2020-11-27 11:33:51-03","UFU","HUFU","76926","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Mindurí","Serra da Chapada dos Perdizes","-44.6039009094238","-21.6819000244141",NA,NA,"15713","Arbusto com 30 cm. Flores lilás com anteras amarelas.; Campo de altitude brejoso.","auto","Mansanares, M.E.; Van den Berg, C.; Andrade, E.A.; Mendes, C.N. & Domingos, D.Q.","2010","05","01",NA,NA,NA,"HUFU00077978","1264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737","2019-05-06 11:59:22-03","UFU","HUFU","53749","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Branco","Estrada para Ouro Preto","-43.6918983459473","-20.5207996368408",NA,NA,"13809",NA,"auto","Brandão, M.","1987","11","11",NA,NA,NA,"HUFU00060830","12743",NA,NA,NA,"HUFU00060830",NA,NA,NA,NA,NA,NA,NA
"1738","2019-05-06 11:59:22-03","UFU","HUFU","73940","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Valente, G.E.",NA,NA,"Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"13809","Planta com cerca de 40 cm de altura, em local paludoso de solo escurecido mal cheiroso. Flores rosa-claro de anteras amarelo-alaranjadas.; Campo rupestre.","auto","Valente, G.E.; Azevedo, A.A.","2006","10","06",NA,NA,NA,"HUFU00071343","1814",NA,NA,NA,"HUFU00071343",NA,NA,NA,NA,NA,NA,NA
"1739","2019-05-06 11:59:22-03","UFU","HUFU","62908","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Subida para o Cruzeiro, próximo ao topo da Serra.","-43.6918983459473","-20.5207996368408",NA,NA,"13809","Arbusto, ca. 0,8 m alt. Corola rósea, estames amarelos.","auto","Romero, R.; Almeda, F.; Robinson, D. & Robinson, O.","1998","05","26",NA,NA,NA,"HUFU00062169","5280",NA,NA,NA,"HUFU00062169",NA,NA,NA,NA,NA,NA,NA
"1740","2019-05-06 11:59:22-03","UFU","HUFU","38564","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"13809","Subarbusto de 0,5 m. Flores róseas com estames amarelos.; Campo.","auto","Caiafa, A.N.; Meireles, L.D.","2001","03","01",NA,NA,NA,"HUFU00060931","97",NA,NA,NA,"HUFU00060931",NA,NA,NA,NA,NA,NA,NA
"1741","2019-05-06 11:59:19-03","UFU","HUFU","38525","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Área 2.","-43.6918983459473","-20.5207996368408",NA,NA,"13809","Subarbusto 0,45 m. Sépala vermelho claro, pétalas lilás, botão com ápice rosa.; Campo brejoso.","auto","Paula, C.C.; Aniceto, D.D. & Silva, R.R.","2002","11","03",NA,NA,NA,"HUFU00062172","402",NA,NA,NA,"HUFU00062172",NA,NA,NA,NA,NA,NA,NA
"1742","2019-05-06 11:59:19-03","UFU","HUFU","19156","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2009","02","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacoloni","-43.5080986022949","-20.2875003814697",NA,NA,"44599","Arbusto ca. de 1 m. Flores magenta.","auto","Stehmann, J.R.; Custódio da Mata, R.","1998","05","12",NA,NA,NA,"HUFU00060964","2350",NA,NA,NA,"HUFU00060964",NA,NA,NA,NA,NA,NA,NA
"1743","2019-11-28 15:45:16-03","UFU","HUFU","66792","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Rezende, A.R.","2013","04","Brasil","Minas Gerais","Ouro Preto","Serra da Brígida, APA Cachoeira das Andorinhas - Trilha para Cachoeira das Andorinhas.","-43.5080986022949","-20.2875003814697",NA,NA,"44599","Arbusto aprox. 1,20m de altura, flores brancas aroseadas, botões florais verdes claros e estames amarelos.; Campo rupestre quartzítico.","auto","Antônio-Silva, L.","2012","04","13",NA,NA,NA,"HUFU00060885","234",NA,"1479","1479","HUFU00060885","03",NA,NA,NA,NA,NA,NA
"1744","2019-05-06 11:59:22-03","UFU","HUFU","53779","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2009","02","Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,"auto","Ferreira, M.B.","1976","05","07",NA,NA,NA,"HUFU00060939","9302",NA,NA,NA,"HUFU00060939",NA,NA,NA,NA,NA,NA,NA
"1745","2019-05-06 11:59:22-03","UFU","HUFU","51715","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2009","02","Brasil","Minas Gerais","Santa Bárbara","Colégio do Caraça, Caminho da cachoeirinha.","-43.4152984619141","-19.959400177002",NA,NA,"33136","Arbusto ca. de 1 m. Pétalas lavenda, lacíneos do cálice púrpura, estames amarelos.; Campo, próximo à lugares brejosos.","auto","Marcondes-Ferreira, W.; Semir, J.; Martins, A.B.; Miotto, S.; Queiroz, L.P.; Martins, E.F.; et al.","1990","03","14",NA,NA,NA,"HUFU00060938","172",NA,NA,NA,"HUFU00060938",NA,NA,NA,NA,NA,NA,NA
"1746","2019-05-06 11:59:19-03","UFU","HUFU","27088","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Rocha, V.","2015","05","Brasil","Minas Gerais","Santa Bárbara","Serra Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136","Arbusto, ca. 1,6 m.; Campo.","auto","Barreto, M.","1933","04","16",NA,NA,NA,"HUFU00060955","319",NA,NA,NA,"HUFU00060955",NA,NA,NA,NA,NA,NA,NA
"1747","2019-05-06 11:59:19-03","UFU","HUFU","27070","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Mello Barreto",NA,NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136","Arbusto, ca. 0,5 m.; Campo.","auto","Barreto, M.","1933","04","19",NA,NA,NA,"HUFU00060834","365",NA,NA,NA,"HUFU00060834",NA,NA,NA,NA,NA,NA,NA
"1748","2019-05-06 11:59:19-03","UFU","HUFU","19311","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2009","02","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136","Mata.","auto","Vasconcelos, M.F.","1997","03","28",NA,NA,NA,"HUFU00060963","s.n.",NA,NA,NA,"HUFU00060963",NA,NA,NA,NA,NA,NA,NA
"1749","2019-05-06 11:59:22-03","UFU","HUFU","67309","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Brumas do Espinhaço e Ermo do Gerais, BrumPPN. Ponto 83, 635818 7893979 1273 m.","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Flores rosas.; Arbustivo Cerrado Campo rupestre. Levantamento florístico do RPPN.","auto","Ordones, J.; et al.","2012","04","17",NA,NA,NA,"HUFU00060883","1786",NA,NA,NA,"HUFU00060883",NA,NA,NA,NA,NA,NA,NA
"1750","2019-05-06 11:59:22-03","UFU","HUFU","38867","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2009","02","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"26697","Arbusto, ca. 1 m. Pétalas rosadas e estames amarelos.; Terreno arenoso.","auto","Lombardi, J.A.","1999","11","17",NA,NA,NA,"HUFU00060969","3358",NA,NA,NA,"HUFU00060969",NA,NA,NA,NA,NA,NA,NA
"1751","2019-05-06 11:59:22-03","UFU","HUFU","38865","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.","Romero, R.","2009","02","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Junto às margens do Riaho das Éguas.","-43.3908004760742","-18.0041999816895",NA,NA,"26697","Flores rosa.","auto","Lombardi, J.A.","1999","06","12",NA,NA,NA,"HUFU00060966","3024",NA,NA,NA,"HUFU00060966",NA,NA,NA,NA,NA,NA,NA
"1752","2019-05-06 11:59:22-03","UFU","HUFU","48611","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"57119","Subarbusto, ca. 0,3 m. Flores púrpura, estames amarelos.; Campo rupestre.","auto","Santos, A.P.M.; Rodrigues, C.M.; Nery, F.N.A. & Romero, R.","2007","08","06",NA,NA,NA,"HUFU00039014","419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","2019-05-06 11:59:19-03","UFU","HUFU","30337","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"57119","Erva, ca. 0,4 m. Hipanto e lacínias magenta, estames amarelos.; Campo rupestre.","auto","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","2002","11","19",NA,NA,NA,"HUFU00039020","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","2019-05-06 11:59:19-03","UFU","HUFU","30013","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do rio São Fracisco.","-46.3657989501953","-20.2453002929688",NA,NA,"57119","Arbusto, ca. 0.8 m. Corola rosa, cálice verde claro, estames laranja e amarelos.; Campo hidromórfico.","auto","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","2002","11","20",NA,NA,NA,"HUFU00039017","6563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
