"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"445","2021-03-19 17:58:27-03","UFMG","BHCB","21842","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Horta, MB","1991","05","04","Southern America","Brasil",NA,NA,"Arbóreo.; Floresta estacional semidecidual. Serradão.",NA,"Dicotyledon",NA,"Mart.",NA,"s.n.","Distrito de Irrigação de Jaíba, Dreno.",NA,NA,"Minas Gerais","Manga","-43.932201385498","-14.7558002471924",NA,NA,NA,NA,"51351","auto","1999","01",NA,NA,NA,NA,NA,NA,NA
"446","2021-04-01 17:01:19-03","UFMG","BHCB","5401","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Sakuragui, CM; Souza, VC de; Capellari-Júnior, L; Bérgamo, P","1993","10","02","Southern America","Brasil",NA,NA,"Árvore, 5m alt. Latescente. Cálice creme. Corola amarela.; Cerrado.",NA,"Dicotyledon",NA,"Mart.",NA,"487","Estrada Itararé - Itapeva. Beira do Rio Verde.",NA,NA,"São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-04-01 17:01:19-03","UFMG","BHCB","55250","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Magalhães, GM","1941","09","30","Southern America","Brasil",NA,NA,"Árvore pequena, 3-6m alt. Flor amarelada.; Restos de mata.",NA,"Dicotyledon",NA,"Mart.",NA,"652","Estrada para o Engenho Nogueira.",NA,NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-12-11 11:31:42-03","UFMG","BHCB","93692","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Tameirão Neto, E","2005","01","11","Southern America","Brasil",NA,NA,"Arbóreo.; Cerradão.",NA,"Dicotyledon",NA,"Mart.",NA,"3811","Fazenda Buriti Grande, Plantar.",NA,NA,"Minas Gerais","Morada Nova de Minas","-45.3567008972168","-18.6044006347656",NA,NA,NA,NA,"44039","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-01-15 17:51:35-03","UFMG","BHCB","126498","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Braga, MS","2008","11","13","Southern America","Brasil",NA,NA,"Árvore.; Cerrado.",NA,"Dicotyledon",NA,"Mart.",NA,"s.n.","Fazenda de Antônio Neiva.",NA,NA,"Minas Gerais","Paracatu","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,"72344","auto","2008","12",NA,NA,NA,NA,NA,NA,NA
"450","2020-12-11 11:31:42-03","UFMG","BHCB","73189","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Heringer, EP","1959","11","20","Southern America","Brasil",NA,NA,NA,"BHCB053138","Dicotyledon",NA,"Mart.",NA,"7267","Horto Florestal de Paraopeba.",NA,NA,"Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"26090","auto","2019","11",NA,NA,NA,NA,NA,NA,NA
"451","2020-12-11 11:31:42-03","UFMG","BHCB","124225","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Lemos Filho, JP","2008","07","10","Southern America","Brasil",NA,NA,NA,"BHCB053137","Dicotyledon",NA,"Mart.",NA,"s.n.","Represa do Paraúna, CEMIG.",NA,NA,"Minas Gerais","Presidente Juscelino","-44.0583000183105","-18.6371994018555",NA,NA,NA,NA,"31867","auto","2019","11",NA,NA,NA,NA,NA,NA,NA
"452","2021-04-01 17:01:19-03","UFMG","BHCB","25728","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Tameirão Neto, E; Werneck, MS","1994","10","27","Southern America","Brasil",NA,NA,"Arbóreo.; Cerrado.",NA,"Dicotyledon",NA,"Mart.",NA,"1173","Unidade de Conservação de Galheiro - CEMIG, Em frente à entrada para o Jerônimo.",NA,NA,"Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-03-11 09:00:10-03","URCA","HCDAL","1797","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, F.S.","1994","04","29",NA,"Brasil",NA,NA,"Árvore ca. de 8,5m. Presença de látex. Matrial Tese Doutorado.; Carrasco.",NA,NA,NA,"Mart. ex A. DC.",NA,"699","Jaburuna/Sul - Planalto da Ibiapaba",NA,NA,"Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-02-11 17:17:51-03","UFPR","UPCB","9204","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Hatschbach, G.","1968","02","11",NA,"Brasil",NA,NA,"Arvoreta 4m, mata estéril..",NA,NA,NA,"Mart.",NA,"18584","São Vicente",NA,"Markgraf, F.","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"37352","auto","1972","01","01",NA,NA,NA,NA,NA,NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","1001259","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Donald Faber-Langendoen|Enrique Rentería A.","1987","6","18","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Faber-Langendoen 968","Valle: Bajo Calima Concession ca 15 km NW of Buenaventura, 1 km past Luchin/Lijal intersection, on Luchin, Juanchaco area. 4 year old secondary wet forest after clearcutting. Yellow clay over alluvial substrate.",NA,"K. Potgieter (ILL)",NA,NA,"-77.16666","3.88333","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2008-05-27 22:02:00-03","MO","MOBOT","1001273","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","A. Ducke","1955","2","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Ducke 2498","Fortaleza, Aldeota, capoeira.",NA,"Kurt Potgieter (ILL)","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2014-11-10 19:38:00-02","MO","MOBOT","1003404","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","B.A.S. Pereira|D. Alvarenga","1993","9","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Pereira 2578","Apa de Cafuringa.",NA,"Kurt Potgieter (ILL)","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-02-19 04:30:00-03","MO","MOBOT","100914917","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","C.F.P. Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.","Isolectotype","Martius 262","[Martii Herbar. Florae Brasil. No. 262]",NA,"K. Potgieter (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"459","2016-07-09 07:19:00-03","MO","MOBOT","100914918","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ludwig Riedel",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.","Isotype","Riedel 586",NA,NA,"K. Potgieter (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"460","2016-07-09 07:22:00-03","MO","MOBOT","100914919","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","J.B.E. Pohl",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.","Isotype","Pohl 4314",NA,NA,"K. Potgieter (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"461","2016-07-09 07:14:00-03","MO","MOBOT","100914922","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","T. Rojas",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.","Syntype","Rojas 10894","In altiplanitie et declevibus Sierra de Amambay. Leg. mens: Nov.",NA,"K. Potgieter (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"462","2016-08-13 14:52:00-03","MO","MOBOT","100915373","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Douglas C. Daly|David G. Campbell|A.S. Silva|R.P. Bahia|M.R. dos Santos","1980","10","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Daly D600","Tadumo, 2 km NW of Presidente Dutra.",NA,"K. Potgieter (ILL)","Maranhão",NA,"-44.5333333","-5.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"463","2016-08-13 14:52:00-03","MO","MOBOT","100915374","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Douglas C. Daly|David G. Campbell|A.S. Silva|R.P. Bahia|M.R. dos Santos","1980","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Daly D541","Roadside & capoeira approx. 10 km E of Barra do Corda on road to Presidente Dutra.",NA,"K. Potgieter (ILL)","Maranhão",NA,"-45.1666667","-5.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"464","2019-02-19 13:16:00-03","MO","MOBOT","101102404","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Peter Clausen",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.","Syntype","Clausen 328","In prov. Minarum",NA,"fide Castello et al.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","1396757","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","A.M. Carrión|E. Ramos","1998","11","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Carrión Cuellar 724","Provincia German Busch. Area natural de manejo integrado y Parque Nacional Otuquis; a 1 km de la casa en un motacusal, sotobosque cubierto de hojarsca. Suelo franco arenoso con materia organica en descomposicion.",NA,"L. Sánchez (USZ)","Santa Cruz","Angel Sandoval","-58.46555","-18.965","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-02-19 13:34:00-03","MO","MOBOT","2489414","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Émile Hassler","1907","10",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.","Syntype","Hassler 10647","Sierra de Amambay in silvis montains, Esperanza.",NA,"K. Potgieter (ILL)","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"467","2020-07-25 11:36:00-03","MO","MOBOT","2489690","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Émile Hassler|Teodoro Rojas","1907","9",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Hassler 10647a","Sierra de Amambay",NA,NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"468","2020-07-25 14:06:00-03","MO","MOBOT","2489784","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Émile Hassler","1901","8",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Hassler 7199a","Prope Concepción",NA,"Kurt Potgieter (ILL)","Concepción",NA,"-57.43333","-23.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","2578781","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","M. Toledo G.|et al.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Toledo G. 501","2 km to the S of San Loerenzo, Lomerío",NA,NA,"Santa Cruz","Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2012-04-20 18:00:00-03","MO","MOBOT","2794542","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","1979","10","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Heringer 2567",NA,NA,"A.J.M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","2794690","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ferreira, *","1992","1","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Ferreira 073","Municipio de Santarém, Vila de Alter do Chaco. Praia arenosa do rio Tapajós, depois do Lago Jacundá, em direcao ao Lago do Pindobal.",NA,NA,"Pará",NA,"-55","-2.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2009-10-17 07:00:00-03","MO","MOBOT","2800947","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Nélida Soria","1996","4","20","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Soria Rey 7541","Estancia 5 Hermanos. Camino la colonia Pirity.",NA,NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2015-08-10 05:49:00-03","MO","MOBOT","2867349","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Amaro Macedo","1949","11","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Macedo 2025","Municipio Ituiutaba, S. Terezinha.",NA,"Kurt Potgieter (ILL)","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2013-02-18 09:55:00-03","MO","MOBOT","2868007","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ezechias P. Heringer|Tarciso S. Filgueiras|et al.","1981","7","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Heringer 7317","Bacia do Rio São Bartolomeu. Adjacências do Ribeirão Taboca.",NA,"Kurt Potgieter (ILL)","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2012-04-16 13:56:00-03","MO","MOBOT","2870981","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Geraldo M. Magalhães","1940","6","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Magalhães 203","Municipio Nova Ponte, Olho d'Agua do Sapo. Campo pastoril.",NA,"Kurt Potgieter (ILL)","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2009-11-16 09:40:00-02","MO","MOBOT","3210237","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","C.A. Cid Ferreira|et al.","1985","10","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Cid Ferreira 6466","Mun. Sta. Terezinha, MT. BR 158, depois na Rod. para o Povoado de Vila Rica, a 72 km S do Povoado, Serra do Canta Galo. Cerrado, solo areno-pedregoso.",NA,"A. Leeuwenberg",NA,NA,"-51.86666","-10.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2009-06-25 13:32:00-03","MO","MOBOT","3271467","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","William R. Anderson","1973","4","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Anderson 9178","13 km by road of Januaria on road to Serra das Araras. Road cut through tropical forest on sandy soil. Apparently over limestone, ca. 2 km E of large limestone hill.",NA,"A.J.M.Leeuwenberg","Minas Gerais",NA,NA,NA,"575.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2008-05-27 22:02:00-03","MO","MOBOT","3271552","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","* CAIRES","2002","9","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"CAIRES 217","100. Fazenda Chimarrão da Amizade. Centro Cerrado com paste seco.",NA,"C. S. Caires","Distrito Federal",NA,"-47.4","-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2010-10-07 15:18:00-03","MO","MOBOT","3273017","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Irwin 16716","Drainage of the upper Rio Araguaua, Estado de Mato Grosso N. E. of Xavantina, Mato Grosso.",NA,"Kurt Potgieter I/",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2008-05-27 22:02:00-03","MO","MOBOT","3281214","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","* FULACET","1949",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"FULACET 2021",NA,NA,"Kurt Potgieter I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2012-04-20 18:00:00-03","MO","MOBOT","3281483","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","1981",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Heringer 6577","Bacia do Rio Sao Bartolomeu, ribeirao Taboca.",NA,"Kurt Potgieter I/","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2008-05-27 22:02:00-03","MO","MOBOT","3439210","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Apparicio P. Duarte","1965","10","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Duarte 9546","Mariquita para Penamor.",NA,"A.P. Duarte","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2008-05-27 22:02:00-03","MO","MOBOT","407817","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Alwyn H. Gentry|Bruce A. Stein","1984","4","4","South America","Colombia",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Gentry 46325","Laja outcrops behind Casuarito, across from Puerto Ayacucho.",NA,"Kurt Potgieter","Vichada",NA,"-67.66666","5.66666","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-46","4",NA,NA
"484","2013-01-28 05:13:00-02","MO","MOBOT","934512","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","René Guillén V.|S. Coria","1994","6","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Guillén Villarroel 1653","Campamento, EL REFUGIO, al contorno de la casa. Vegetación ruderal. Suelos franco arcillo arenoso.",NA,"J.F. Morales (INB)","Santa Cruz","Velasco","-61.03638","-14.76916","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2013-02-13 05:33:00-02","MO","MOBOT","938159","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|René Guillén V.|E. Gutiérrez|G. Zapata","1993","6","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Saldias Paz 2675","Parque Nacional Noel Kempff Mercado. Santa Rosa de la Roca, cerca de 1 km al NW, en el camino a Piso Firme. Bosque semideciduo de 12-15 m de altura, con Anadenanthera mucrocarpa, Acacia polyphylla, Astronium urundeuva.",NA,"J.F. Morales (INB)","Santa Cruz","Velasco","-61.43333","-15.83333","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2013-02-13 05:33:00-02","MO","MOBOT","939117","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Luzmila Arroyo P.|Mario Saldias P.|T. Ruiz de Centurión|René Guillén V.","1993","11","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Arroyo Padilla 299","Parque Nacional Noel Kempff Mercado.; campamento Las Gamas, bosque de galería, bosque húmedo de 15 hasta 25 m de altura con emergentes de hasta 32 m; dominantes Erisma uncinatum y Aspidosperma marcgravianum, con abundante Pseudolmedia.",NA,"J.F. Morales (INB)","Santa Cruz","Velasco","-60.40305","-14.8075","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2013-10-18 11:15:00-03","MO","MOBOT","996673","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Paul F. Foster|Pablo Solíz|K. Dickinson","1995","10","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Foster 481","Parque Nacional Noel Kempff Mercardo, Campamento Las Gamas. Bosque galeria formando islas en la pampa.",NA,"W. Marcondes-Ferreira (UEC)","Santa Cruz","Velasco","-60.38861","-14.81527","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"488","2010-10-07 15:27:00-03","MO","MOBOT","2799473","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","7","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex A. DC.",NA,"Irwin 18303","Gallery forest, Planaltina, D.F.",NA,"F. Markgraf","Distrito Federal",NA,"-47.6452777","-15.4269445","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","30491","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 6m, fruto imaturo acinzentado e esverdeado, látex branco.;",NA,"Tracheophyta","Gentianales","Mart.",NA,NA,"Fazenda Boa Vista",NA,NA,"São Paulo","Palestina (P5)","-49.50027778","-20.28833333",NA,NA,"-49.50027778","-20.28833333",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"490","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","26775","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","A.A. Rezende",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, frutos imaturos, látex branco;",NA,"Tracheophyta","Gentianales","Mart.",NA,NA,"jardim arroyo",NA,NA,"São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"20305","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
