"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","imagecode","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"975","2021-02-08 12:52:25-03","UFRGS","ICN","113162","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Furlan, A; et al.","773","1989","03","12","América do Sul","Brasil",NA,NA,"Doação HRCB; Erva terrestre reptante. Flores verdes, estigmas vinho",NA,"Monocotyledon",NA,"SP",NA,"(Kunth) Dandy","Tarciso S.","Ubatuba","Estrada da Casa da Farinha","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto","1991","05","22",NA,NA,NA,NA,NA,NA,NA,NA
"976","2020-09-24 10:56:31-03","UEPA","MFS","000931","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Pereira, A.S.S.","70",NA,NA,NA,NA,"Brasil",NA,NA,"Herbácea de cerca de 0,50 cm de altura. Infrutescência de coloração verde-amarelada.","MFS000931",NA,NA,"Pará","MFS000931 MFS000931_e","(Kunth) Dandy",NA,"Belém","Campus de pesquisa do Museu Paraense Emilio Goeldi.","-48.490178","-1.455731",NA,NA,NA,NA,NA,NA,NA,"-48.490178","-1.455731",NA,NA,NA,NA,NA,NA
"977","2020-09-17 10:41:25-03","UEPA","MFS","001173","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Lucas, F.C.A.","167",NA,NA,NA,NA,"Brasil",NA,NA,"Erva de 50cm de altura com inflorescência esverdeada.; Solo Arenoso.","MFS001173",NA,NA,"Pará","MFS001173 MFS001173_e","(Kunth) Dandy",NA,"Barcarena","Área da cosipar. Restinga.","-48.613836","-1.52225",NA,NA,NA,NA,NA,NA,NA,"-48.613836","-1.52225",NA,NA,NA,NA,NA,NA
"978","2021-03-03 22:00:02-03","FLAS","FLAS","203068","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Carlos Ramirez-Reyes","2078",NA,NA,NA,NA,"Venezuela","Preserved herbarium specimen",NA,"[Inst. info.:] Herbario Universitario (PORT) U.N.E.LL.E.Z. - Produccion Agricola - Guanare --[Admin. note:] Label is written in hard to read handwriting.",NA,NA,NA,"Guanare",NA,"(Kunth) Dandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2020-05-19 11:38:18-03","FEPAGRO","BLA","6093","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","H. Mead","261",NA,NA,NA,NA,"Serra Leoa",NA,NA,"Data de Coleta: 08/1963. Ex Kew.","BLA006093","Spermatophyta",NA,"Província do Norte",NA,"(Kunth) Dandy","H. Mead","Koinadugu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2021-03-22 16:23:17-03","FEPAGRO","BLA","11557","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","A. Schinini et alii","6380","1973","04","20",NA,"Argentina",NA,NA,"Ex CTES.Habitat: A la sombra de los árboles","BLA011557","Spermatophyta",NA,"Corrientes",NA,"(Kunth) Dandy",NA,"Saladas","San Lorenzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2021-03-22 16:23:17-03","FEPAGRO","BLA","14478","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","A. T. Thomas",NA,"1938","08","04",NA,"Uganda",NA,NA,"Uganda. Ex Kew. Exsicata sem cidade definida.Habitat: Parque oa sezibwa","BLA014478","Spermatophyta",NA,"Kyagwe",NA,"(Kunth) Dandy",NA,NA,"Sezibwa Falls",NA,NA,"1219.2","1219.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2021-02-18 17:08:42-03","FEPAGRO","BLA","14173","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","E. P. Heringer et alii","4476","1980","04","22",NA,"Brasil",NA,NA,"IBGE 4476.Habitat: Capim escapado ao cultivo, cescendo em banco de areia dentro de riacho no meio da mata ciliar.","BLA014173","Spermatophyta",NA,"Distrito Federal",NA,"(Kunth) Dandy","T. S. Filgueiras","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","1981","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"983","2021-02-18 17:08:42-03","FEPAGRO","BLA","14500","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","V. Fischer & J. M. Freitas",NA,"1985","12","28",NA,"Brasil",NA,NA,"Habitat: Banhado de Santa Luisa","BLA014500","Spermatophyta",NA,"Rio Grande do Sul",NA,"(Kunth) Dandy","C. R. Dillenburg","Itaqui","Banhado de Santa Luisa, Fazenda 3 de Outubro, Km 53, BR 472","-56.5531005859375","-29.1252994537354",NA,NA,"99792","auto","1986","01","08",NA,NA,NA,NA,NA,NA,NA,NA
"984","2021-02-18 17:08:42-03","FEPAGRO","BLA","17638","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","LA","338","1970","04","10",NA,"Brasil",NA,NA,"Data de determinação: 1988Habitat: Em capão","BLA017638","Spermatophyta",NA,"Rio Grande do Sul",NA,"(Kunth) Dandy","E. M. Cavalheiro","Porto Alegre","Morro Santa Tereza","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2021-02-18 17:08:42-03","FEPAGRO","BLA","11839","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","J. F. M. Valls & A. Pott","1034","1969","12","12",NA,"Brasil",NA,NA,"ICN 9974.","BLA011839","Spermatophyta",NA,"Rio Grande do Sul",NA,"(Kunth) Dandy","J. F. M. Valls","Uruguaiana","Ilha Brasileira - Rio Uruguai","-57.0882987976074","-29.7546997070312",NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2021-03-22 16:23:17-03","FEPAGRO","BLA","8376","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","L. A. Arzivenco",NA,"1971","01","14",NA,"Brasil",NA,NA,"Habitat: Casa de vegetação","BLA008376","Spermatophyta",NA,"Rio Grande do Sul",NA,"(Kunth) Dandy","E. M. Cavalheiro","Vacaria","Corcovado - Casa de Vegetação - Rio Santa Ana","-50.9338989257812","-28.5121994018555","700","700","63451","auto","1988","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"987","2020-05-19 11:38:18-03","FEPAGRO","BLA","6195","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","W. D. Clayton & G. Eiten","4668","1965","02","13",NA,"Brasil",NA,NA,NA,"BLA006195","Spermatophyta",NA,"São Paulo",NA,"(Kunth) Dandy",NA,"Sete Barras","1 Km ao Sul da cidade","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2020-04-30 16:07:40-03","UFMT","CNMT","8824","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Córdova, M.O.; Keffer, J.F.; Souza, P.","772","2017","03","12",NA,"Brasil",NA,NA,"Inflorescências esverdeadas. Fruto verde.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT008824","Angiosperma",NA,"Mato Grosso",NA,"(Kunth) Dandy","Córdova, M.O.","Ipiranga do Norte","Rio Verde, Lagoa temporária a 8km da balsa Ipiranga. Área de Influência UHE Sinop.","-55.888333","-11.920833","376","376",NA,NA,"2017","04","10","55°53'18W","11°55'15S",NA,NA,NA,NA,NA,NA
"989","2018-12-04 20:31:00-02","UNIR","RON","9033","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Pagadirria, LCF","46","2014","03","29","Southern America","Brasil",NA,NA,"Anfíbia.","RON00009033","Angiosperma","Poales","Rondônia","RON00009033 RON00009033_2","(Kunth) Dandy",NA,"Presidente Médici","Represa Carlos Eduardo Matiazi., Solo arenoso.","-61.943697","-11.173611",NA,NA,NA,NA,NA,NA,NA,"-61.943697","-11.173611",NA,NA,NA,NA,NA,NA
"990","2018-12-04 20:31:00-02","UNIR","RON","865","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Pereira-Silva, G","15160","2010","03","24","Southern America","Brasil",NA,NA,"Ocasional. Erva decumbente.; Floresta estacional semidecidual. Área de influência direta (lago).","RON00000865","Angiosperma","Poales","Rondônia","RON00000865","(Kunth) Dandy","Rocha, AES","Porto Velho","Jaci-Paraná. Margem direita do Rio Madeira. Plano. Solo argiloso.","-64.906667","-9.601389","85","85",NA,NA,"2013","08","29","-64.906667","-9.601389",NA,NA,NA,NA,NA,NA
"991","2019-11-21 10:14:31-03","IBt","SP","159539","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Davidse, G; D'Arcy, WG","10943","1976","03","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy","Filgueiras, TS",NA,"ca. 27 km NE of Registro along Highway 116 to São Paulo. (and ca. 305 km SW of Juquiá)",NA,NA,NA,NA,NA,NA,"2008","09","20",NA,NA,NA,NA,NA,NA,NA,NA
"992","2019-11-21 10:14:31-03","IBt","SP","159884","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Davidse, G; D'Arcy, WG","11473","1976","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"(Kunth) Dandy","Filgueiras, TS",NA,"ca. 27 km SE of Coroaci along Highway MG-109.",NA,NA,NA,NA,NA,NA,"2008","09","19",NA,NA,NA,NA,NA,NA,NA,NA
"993","2019-11-21 10:14:31-03","IBt","SP","160411","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Nee, M","6816","1973","09","06","Southern America","Panama",NA,NA,NA,"SP040127",NA,NA,NA,"SP040127","(Kunth) Dandy","Davidse, G",NA,"Panama Canal Zone. 1/4 km SW of Summit Garden",NA,NA,"70","70",NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2019-11-21 10:14:31-03","IBt","SP","175373","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Steyermark, JA; Liesner, R; Delascio, F","114585","1977","10","13","Southern America","Venezuela",NA,NA,NA,"SP040123",NA,NA,"Delta Amacuro","SP040123","(Kunth) Dandy","Davidse, G","Tucupita","along road between Tucupita and Las Mulas.","-62","9.5","50","50",NA,NA,"1979",NA,NA,"-62","9.5",NA,NA,NA,NA,NA,NA
"995","2019-11-21 10:14:31-03","IBt","SP","219303","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Gomes, JML","64","1987","05","23",NA,"Brasil",NA,NA,NA,"SP040119",NA,NA,"Espírito Santo","SP040119","(Kunth) Dandy","Burman, AG",NA,NA,NA,NA,NA,NA,NA,NA,"1987","05","23",NA,NA,NA,NA,NA,NA,NA,NA
"996","2019-11-21 10:14:31-03","IBt","SP","221125","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Junk, K","742","1987","03","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Amazonas",NA,"(Kunth) Dandy","Burman, AG",NA,"Ilha da Marchantaria, Rio Solimões.",NA,NA,NA,NA,NA,NA,"1987","03","14",NA,NA,NA,NA,NA,NA,NA,NA
"997","2019-11-21 10:14:31-03","IBt","SP","27418","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Luederwaldt, H","s.n.","1910","12",NA,NA,"Brasil",NA,NA,NA,"SP009931",NA,NA,"São Paulo","SP009931","(Kunth) Dandy","Sendulsky, T",NA,"Estação Piassaguera.",NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2019-11-21 10:14:31-03","IBt","SP","81828","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Clayton, WD; Eiten, G","4668","1965","02","14",NA,"Brasil",NA,NA,NA,"SP040126",NA,NA,"São Paulo","SP040126","(Kunth) Dandy","Clayton, WD","Registro","1 km S of Sete Barras.","-47.916667","-24.4","25","25",NA,NA,"1965",NA,NA,"-47.916667","-24.4",NA,NA,NA,NA,NA,NA
"999","2019-11-21 10:14:31-03","IBt","SP","357459","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Pereira, FB","15/66","2001","01","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"(Kunth) Dandy","Shirasuna, RT","Cachoeiras de Macacu","3o distrito, Fazenda Lagoinha.","-42.838611","-22.465","150","150",NA,NA,"2003","01",NA,"-42.838611","-22.465",NA,NA,NA,NA,NA,NA
"1000","2019-11-21 10:14:31-03","IBt","SP","363732","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Carvalho, AM; et al.","6317","1997","02","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia",NA,"(Kunth) Dandy","Oliveira, RP","Una","Reserva Biológica do Mico-leão, Entrada no km 46 da Rod. BA-001 Ilhéus/UNA.","-39.083333","-15.15",NA,NA,NA,NA,"2003",NA,NA,"-39.083333","-15.15",NA,NA,NA,NA,NA,NA
"1001","2019-11-21 10:14:31-03","IBt","SP","415555","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Shirasuna, RT","2740","2010","01","26",NA,"Brasil",NA,NA,NA,"SP040120",NA,NA,"São Paulo","SP040120","(Kunth) Dandy","Shirasuna, RT","Cubatão","Parque Estadual da Serra do Mar, Núcleo Itutinga-Pilões. Beira do rio Cubatão.","-46.468306","-23.900028",NA,NA,NA,NA,"2010","01",NA,"-46.468306","-23.900028",NA,NA,NA,NA,NA,NA
"1002","2019-11-21 10:14:31-03","IBt","SP","53027","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Baldwin, JT","3370","1944","02","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Amazonas",NA,"(Kunth) Dandy","Sendulsky, T",NA,"Muirapinima, lower Rio Negro.",NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2019-11-21 10:14:31-03","IBt","SP","53052","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Baldwin, JT","3251","1944","02","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Amazonas",NA,"(Kunth) Dandy","Sendulsky, T",NA,"Cucuhy, Rio Negro",NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2019-11-21 10:14:31-03","IBt","SP","56799","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Fróes, RL; Murça Pires, J","24183","1949","03","29",NA,"Brasil",NA,NA,NA,"SP040121",NA,NA,"Pará","SP040121","(Kunth) Dandy",NA,NA,"Rio Capieu",NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2019-11-21 10:14:31-03","IBt","SP","81787","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Clayton, WD; Eiten, G","4733","1965","02","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy","Clayton, WD","Cananéia","1 km NE of center of city of Cananéia along east shore of Cananéia Island.","-47.916667","-25",NA,NA,NA,NA,"1965",NA,NA,"-47.916667","-25",NA,NA,NA,NA,NA,NA
"1006","2019-11-21 10:14:31-03","IBt","SP","83280","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Mead, H","s.n.","1963","08",NA,NA,"Serra Leoa",NA,NA,NA,"SP040129",NA,NA,"Koinadugu","SP040129","(Kunth) Dandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","2019-11-21 10:14:31-03","IBt","SP","85480","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Woolston, AL","G-79","1955","11","09",NA,"Paraguai",NA,NA,NA,"SP040128",NA,NA,"Alto Paraguay","SP040128","(Kunth) Dandy","Sendulsky, T","San Pedro",NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2019-11-21 10:14:31-03","IBt","SP","9906","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Puttemanns, A","6848","1902","09","16",NA,"Brasil",NA,NA,NA,"SP009932",NA,NA,"São Paulo","SP009932","(Kunth) Dandy","Sendulsky, T",NA,"Piassaguera.",NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2021-01-07 09:34:37-03","IBt","SP","251956","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Hage, JL; Brito, HS","2193","1987","11","10",NA,"Brasil",NA,NA,NA,"SP040124",NA,NA,"Bahia","SP040124","(Kunth) Dandy","Renvoize, SA","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415)","-39.0494003295898","-14.7889003753662","50","50","61245","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2021-01-07 09:34:37-03","IBt","SP","251955","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Hage, JL","2237","1988","02","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia",NA,"(Kunth) Dandy","Renvoize, SA","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra D. D. Parque Zoobotânico.","-39.0494003295898","-14.7889003753662","50","50","61245","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-11-21 10:14:31-03","IBt","SP","175393","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Heringer, EP; et al.","4478","1980","04","22",NA,"Brasil",NA,NA,NA,"SP040117",NA,NA,"Distrito Federal","SP040117","(Kunth) Dandy","Filgueiras, TS","Brasília","Bacia do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2019-11-21 10:14:31-03","IBt","SP","415806","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Ribeiro, DG; Filgueiras, TS","154","2004","11","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Distrito Federal",NA,"(Kunth) Dandy","Filgueiras, TS","Brasília","Córrego Sobradinho afluente do rio São Bartolomeu. Rodovia DF-250, km 12. Chácara Parque da Água.","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-11-21 10:14:31-03","IBt","SP","320556","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Allem, A; Vieira, G","2579","1979","10","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,"(Kunth) Dandy","Allem, A","Poconé","Fazenda Santa Izabel","-56.6227989196777","-16.2567005157471",NA,NA,"200792","auto","1979","11","07",NA,NA,NA,NA,NA,NA,NA,NA
"1014","2019-11-21 10:14:31-03","IBt","SP","320583","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Allem, A; et al.","2296","1978","10","30",NA,"Brasil",NA,NA,NA,"SP040122",NA,NA,"Mato Grosso do Sul","SP040122","(Kunth) Dandy","Filgueiras, TS","Aquidauana","Fazenda Rio Negro","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2019-11-21 10:14:31-03","IBt","SP","160638","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Davidse, G; D'Arcy, WG","11558","1976","03","30",NA,"Brasil",NA,NA,NA,"SP040116",NA,NA,"Minas Gerais","SP040116","(Kunth) Dandy","Filgueiras, TS","Medina","11 km N of Medina along Highway BR-116","-41.4768981933594","-16.2224998474121","590","590","44236","auto","2008","09","19",NA,NA,NA,NA,NA,NA,NA,NA
"1016","2019-11-21 10:14:31-03","IBt","SP","361554","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Dias, ATG; et al.","989","1987","01","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pará",NA,"(Kunth) Dandy","Filgueiras, TS","Altamira","Rio Xingu, Largo do Passai, Travessão 19, km 46.","-52.2064018249512","-3.20333003997803",NA,NA,"748499","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2019-11-21 10:14:31-03","IBt","SP","179649","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Sendulsky, T","1842","1982","03",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Paraná",NA,"(Kunth) Dandy","Filgueiras, TS","Guaíra","Parque Nacional de Sete Quedas, Ilhas dos Saltos.","-54.2557983398438","-24.0799999237061",NA,NA,"33984","auto","2008","09","19",NA,NA,NA,NA,NA,NA,NA,NA
"1018","2019-11-21 10:14:31-03","IBt","SP","179656","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Sendulsky, T","1849","1982","03",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Paraná",NA,"(Kunth) Dandy","Filgueiras, TS","Guaíra","Parque Nacional de Sete Quedas, ILhas dos Saltos","-54.2557983398438","-24.0799999237061",NA,NA,"33984","auto","2008","09","19",NA,NA,NA,NA,NA,NA,NA,NA
"1019","2019-11-21 10:14:31-03","IBt","SP","36124","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Swallen, JR","3167","1934","07","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Roraima",NA,"(Kunth) Dandy","Sendulsky, T","Boa Vista","Rio Tapajós.","-60.6733016967773","2.81972002983093",NA,NA,"90031","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2019-11-21 10:14:31-03","IBt","SP","81980","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Clayton, WD","4159","1965","01","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy","Clayton, WD","Avanhandava","Avanhandava Waterfall on the Rio Tietê, where highway José Bonifácio - Penopolis crosses the river.","-49.9500007629395","-21.4599990844727",NA,NA,"19377","auto","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2019-11-21 10:14:31-03","IBt","SP","118833","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","s.col.","s.n.","1959","11","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy","Sendulsky, T","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,"30093","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2019-11-21 10:14:31-03","IBt","SP","31142","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Brade, AC","6173","1911","01",NA,NA,"Brasil",NA,NA,NA,"SP009930",NA,NA,"São Paulo","SP009930","(Kunth) Dandy","Sendulsky, T","Iguape","Pariquera Açu.","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2020-10-29 10:01:47-03","IBt","SP","357315","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Nicolau, SA; Uzuele, W; Nolasco, C","2418","1998","02","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy","Shirasuna, RT","Luís Antônio","Várzea do Jenipapo, área da Votorantim Papel e Celulose S.A., lagoa marginal com plantio de nativas.","-47.7000007629395","-21.5499992370605",NA,NA,"26872","auto","2002","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2019-11-21 10:14:31-03","IBt","SP","289823","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Bernacci, LC; et al.","1002","1995","01","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy",NA,"Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2019-11-21 10:14:31-03","IBt","SP","408947","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Nicolau, SA; et al.","3411","2007","11","29",NA,"Brasil",NA,NA,NA,"SP040118",NA,NA,"São Paulo","SP040118","(Kunth) Dandy","Shirasuna, RT","Rio Claro","Usina Corumbataí, margem direita do rio, à jusante do eixo do Rio Corumbataí.","-47.560001373291","-22.4099998474121",NA,NA,"21773","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2019-11-21 10:14:31-03","IBt","SP","9905","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Usteri, A","s.n.","1906","03","25",NA,"Brasil",NA,NA,NA,"SP009929",NA,NA,"São Paulo","SP009929","(Kunth) Dandy","Sendulsky, T","São Paulo","Cantareira, Horto Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2019-11-21 10:14:31-03","IBt","SP","373718","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Santos; Sendulsky, T","s.n.","1998","03","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy",NA,"São Paulo","Parque Estadual das Fontes do Ipiranga, Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2019-11-21 10:14:31-03","IBt","SP","118877","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Sendulsky, T","1234","1972","05","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy","Sendulsky, T","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto","1977","11","18",NA,NA,NA,NA,NA,NA,NA,NA
"1029","2019-11-21 10:14:31-03","IBt","SP","178320","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Gemtchújnicov, I","s.n.","1958","11","29",NA,"Brasil",NA,NA,NA,"SP040125",NA,NA,"São Paulo","SP040125","(Kunth) Dandy","Sendulsky, T","Ubatuba","Estação Experimental. Cacaual","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
