"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"145","2020-12-21 16:12:53-03","MBM","MBM","126267","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","52636","1988","12","06","Southern America","Brazil",NA,NA,NA,"MBM126267",NA,NA,"(Muell. Arg.) Markgraf","Hatschbach, G.","Paraná","Sengés","Rod. PR-11, 2km S de Sengés","-49.4636001586914","-24.1128005981445","MBM126267",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:12:53-03","MBM","MBM","100211","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Anderson, W.R.","12405","1982","02","20","Southern America","Brazil",NA,NA,NA,"MBM100211",NA,NA,"(Muell. Arg.) Markgraf","Rio, M.C.S.","Goiás","Cachoeira Alta","Serra da Cachoeira","-50.9416999816895","-18.7632999420166","MBM100211",NA,NA,"56945","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:12:53-03","MBM","MBM","179450","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach, G.","7772","1961","02","26","Southern America","Brazil",NA,NA,NA,"MBM179450",NA,NA,"(Muell. Arg.) Markgraf","Smith, L.B.","Paraná","Arapoti","Rio das Cinzas, barra do Perdizes","-49.8266983032227","-24.1578006744385","MBM179450",NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:12:53-03","MBM","MBM","852","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13369",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM000852",NA,NA,"(Muell. Arg.) Markgraf","Smith, S.F.; L.B.","Paraná","Foz do Iguaçu","Parque Nacional","-54.5881004333496","-25.5478000640869","MBM000852",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:12:53-03","MBM","MBM","66565","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Buttura, E.","428","1980","02","06","Southern America","Brazil",NA,NA,NA,"MBM066565",NA,NA,"(Muell. Arg.) Markgraf","Hatschbach, G.","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061","MBM066565",NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:12:53-03","MBM","MBM","2425","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach, G.","15807",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM002425",NA,NA,"(Muell. Arg.) Markgraf","Hatschbach, G.","Paraná","Icaraíma","Rio Paraná, barra do Rio Ivaí","-53.613899230957","-23.3955993652344","MBM002425",NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:12:53-03","MBM","MBM","530","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach, G.; Haas, H.; Haas, H.","13986",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM000530",NA,NA,"(Muell. Arg.) Markgraf","Hatschbach, G.","Paraná","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611","MBM000530",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:12:53-03","MBM","MBM","298488","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Silva, J.M.; et al.; et al.","4101","2004","09","01","Southern America","Brazil",NA,NA,"Trepadeira, flor amarela. restinga arbórea. Unicata","MBM298488",NA,NA,"(Muell. Arg.) Markgraf","Koch, I.","Paraná","Matinhos","Ilha da Tartaruga","-48.5428009033203","-25.8174991607666","MBM298488",NA,NA,"15275","auto","2009","05",NA,NA,NA,"15",NA,NA,NA,NA
"153","2020-12-21 16:12:55-03","MBM","MBM","347745","PreservedSpecimen","Plantae","Apocynaceae","Rhodocalyx","riedelii","Rhodocalyx riedelii","Ribas, O.S.; Silva, J.M.; Vaz, J.; Silva, J.M.; Vaz, J.","8000","2008","02","09","Southern America","Brazil",NA,NA,"Volúvel, flor creme-esverdeada. Alto do morro; Volúvel, flor creme-esverdeada.; Alto do morro.","MBM347745",NA,NA,"(Müll. Arg.) J.F.Morales, M.E. Endress & Liede","Castello, A.C.D.","Paraná","Terra Rica","Três Morrinhos","-52.6169013977051","-22.709400177002","MBM347745","268","268","23948","auto","2018","07",NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-09-25 17:20:25-03","MNHN","RECOLNAT_MNHN_P","P00646723","PreservedSpecimen",NA,"Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Riedel",NA,NA,NA,NA,NA,"Brasilia","hb",NA,"Donné par le Jardin Imp. de St Pétersbourg, 1859 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646723' target='other'> <mi>dwc_moreinfo</mi></a>","P00646723",NA,NA,"(Müll.Arg.) Markgr.",NA,NA,NA,NA,NA,NA,"P00646723_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-09-25 21:59:07-03","MNHN","RECOLNAT_MNHN_P","P00646724","PreservedSpecimen",NA,"Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Riedel",NA,NA,NA,NA,NA,"Brasilia","hb",NA,"Herb. Al de Bunge <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00646724' target='other'> <mi>dwc_moreinfo</mi></a>","P00646724",NA,NA,"(Müll.Arg.) Markgr.",NA,NA,NA,NA,NA,NA,"P00646724_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:31:59-03","UFMG","BHCB","146470","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Oliveira, JG; Rodrigues, FM","41","2008","01","21","Southern America","Brasil",NA,NA,"liana com cálice verde e corola ocre; liana com cálice verde e corola ocre; Borda da mata semi decídua.","BHCB004114","Dicotyledon",NA,NA,NA,"Minas Gerais","Brumadinho","Inhotim, Na trilha da caixa d'agua.","-44.236944","-20.139167",NA,"870","870",NA,NA,"2012","03","-44.236944","-20.139167",NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:31:59-03","UFMG","BHCB","146475","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Rodrigues, FM; Oliveira, JG","371","2008","07","16","Southern America","Brasil",NA,NA,"Liana com frutos imaturos verdes.; Borda de mata semidecídua.",NA,"Dicotyledon",NA,NA,NA,"Minas Gerais","Brumadinho","Inhotim, Trilha que leva à mina.","-44.225278","-20.126944",NA,"890","890",NA,NA,"2012","03","-44.225278","-20.126944",NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:31:59-03","UFMG","BHCB","39255","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Brina, AE","s.n.","1997","03",NA,"Southern America","Brasil",NA,NA,"Mata ciliar.",NA,"Dicotyledon",NA,NA,NA,"Minas Gerais",NA,"Margem do Rio Grande.",NA,NA,NA,NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:31:59-03","UFMG","BHCB","78633","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Melo, PHA de; Lombardi, JA","367","2003","01","31","Southern America","Brasil",NA,NA,"Trepadeira. Terrestre. Inflorescência laranja. Látex leitoso.; Borda de mata relacionada a afloramento calcáreo.",NA,"Dicotyledon",NA,NA,NA,"Minas Gerais","Pains","Fazenda Amargoso., MG 439 Km 16.","-45.649722","-20.387222",NA,NA,NA,NA,NA,"2004","06","-45.649722","-20.387222",NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:31:59-03","UFMG","BHCB","94856","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Echternacht, LA; Faleiros, MA","687","2004","11","27","Southern America","Brasil",NA,NA,"Trepadeira. Cálice verde, corola amarelada.; Em beira de Floresta Estacional Semidecidua.",NA,"Dicotyledon",NA,NA,NA,"Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.614722","-20.466111",NA,"780","780",NA,NA,"2005","11","-44.614722","-20.466111",NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:31:59-03","UFMG","BHCB","35955","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Teixeira, EM; Brina, AE","s.n.","1990",NA,NA,"Southern America","Brasil",NA,NA,"Liana.; Mata.",NA,"Dicotyledon",NA,NA,NA,"Minas Gerais","Betim",NA,"-44.198299407959","-19.9678001403809",NA,NA,NA,"15199","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:31:59-03","UFMG","BHCB","55831","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Oliveira, JE","1341","1943","11","22","Southern America","Brasil",NA,NA,"Trepadeira, pouco frequente, flor verde.; Margem de estrada.",NA,"Dicotyledon",NA,NA,NA,"Minas Gerais","Araxá","Barreiro, Margem da estrada de rodagem para o Barreiro.","-46.940601348877","-19.5932998657227",NA,NA,NA,"29994","auto","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:31:59-03","UFMG","BHCB","89850","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Echternacht, LA; Dornas, T","528","2004","07","12","Southern America","Brasil",NA,NA,"Trepadeira. Fruto verde. Floresta Estacional Semidecidual; Trepadeira. Fruto verde.; Floresta Estacional Semidecidual","BHCB004119","Dicotyledon",NA,NA,NA,"Minas Gerais","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,"18828","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:31:59-03","UFMG","BHCB","98459","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Echternacht, LA; et al.","1085","2005","10","29","Southern America","Brasil",NA,NA,"Liana. Flores esverdeadas.; Em Floresta Estacional Semidecídua",NA,"Dicotyledon",NA,NA,NA,"Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,"18828","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:31:59-03","UFMG","BHCB","55126","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Barreto, HLM","583","1934","04","24","Southern America","Brasil",NA,NA,"Trepadeira, baixa frequência e flôr esverdeada&nf;; Campo sujo","BHCB042044","Dicotyledon",NA,NA,NA,"Minas Gerais","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711","BHCB042044",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:31:59-03","UFMG","BHCB","104303","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Barreto, HLM","483","1934","03","18","Southern America","Brasil",NA,NA,"Trepadeira, baixa frequência e flôr esverdeada; Campo sujo","BHCB042045","Dicotyledon",NA,NA,NA,"Minas Gerais","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711","BHCB042045",NA,NA,"17082","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:31:59-03","UFMG","BHCB","25764","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Tameirão Neto, E; Werneck, MS","1174","1994","11","22","Southern America","Brasil",NA,NA,"Escandente.; Floresta Semidecídua.",NA,"Dicotyledon",NA,NA,NA,"Minas Gerais","Perdizes","Unidade de Conservação de Galheiro - CEMIG, Mata do Alaor.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"45889","auto","1997","02",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:17:53-03","UFPR","UPCB","3248","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach, G.","7772","1961","02","25",NA,"Brasil",NA,NA,"Liana, flor creme. Orla da mata..",NA,NA,NA,"(Müll.Arg.) Markgraf","Smith, L.B.","Paraná","Arapoti","Rio das Cinzas - Barra do Perdizes","-49.8266983032227","-24.1578006744385",NA,NA,NA,"41852","auto","1961","01",NA,NA,NA,"01",NA,NA,NA,NA
"169","2021-02-11 17:17:53-03","UFPR","UPCB","8303","PreservedSpecimen","Plantae","Apocynaceae","Rhodocalyx","riedelii","Rhodocalyx riedelii","Hatschbach, G.","23555","1970","02","15",NA,"Brasil",NA,NA,"Volúvel, flor creme esverdeada. Cerrado..","UPCB0036876",NA,NA,"(Müll.Arg.) J.F. Morales, M.E. Endess & Liede",NA,"Mato Grosso","Bataguaçu","Córrego Feio",NA,NA,"UPCB0036876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:17:53-03","UFPR","UPCB","6074","PreservedSpecimen","Plantae","Apocynaceae","Rhodocalyx","riedelii","Rhodocalyx riedelii","Hatschbach, G.","15807","1967","01","21",NA,"Brasil",NA,NA,"Trepadeira. Cálice verde, corola com tubo exteriormente verde e internamente amarelo, pétalas amarelo levemente acastanhadas. Margens do rio..","UPCB0036875",NA,NA,"(Müll.Arg.) J.F. Morales, M.E. Endess & Liede","Castello, A.C.D.","Paraná","Icaraima","Barra do Rio Ivaí","-53.613899230957","-23.3955993652344","UPCB0036875",NA,NA,"21289","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:17:53-03","UFPR","UPCB","5251","PreservedSpecimen","Plantae","Apocynaceae","Rhodocalyx","riedelii","Rhodocalyx riedelii","Hatschbach, G.","13986","1966","03","04",NA,"Brasil",NA,NA,"Volúvel, lacticífera. Corola verde. Orla do capão..","UPCB0036874",NA,NA,"(Müll.Arg.) J.F. Morales, M.E. Endess & Liede",NA,"Paraná","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611","UPCB0036874",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2011-02-11 13:45:00-02","MO","MOBOT","100346586","PreservedSpecimen","Plantae","Apocynaceae","Haemadictyon","riedelii","Haemadictyon riedelii","T. Herzog","Herzog 1230","1910","12",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Foster's catalog notes file",NA,NA,"Quebrada de Charagua (ostl. Randkette der Kordill)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"173","2009-10-18 06:48:00-02","MO","MOBOT","2813489","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Nélida Soria|Mirtha Ortiz|Elsa M. Zardini","Soria Rey 2018","1988","1","6","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.",NA,"Amambay",NA,"P.N. Cerro Cora.","-57.96666","-22.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2014-01-02 05:36:00-02","MO","MOBOT","100169666","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","D. Villarroel|C. Roth","Villarroel Segarra 1331","2007","9","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","A. Fuentes (LPB)","Santa Cruz","Florida","Localidad de Bella Vista, camino del Refugio hasta el ingreso al sendero Cola de Mono.","-63.6733334","-18.2683334",NA,"1354.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"175","2014-01-02 05:36:00-02","MO","MOBOT","100169673","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","D. Villarroel|C. Pardo|I. Camacho|H. Romero|S. Carreño|Y. Inturias","Villarroel Segarra 1623","2007","12","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","A. Fuentes (LPB)","Santa Cruz","Florida","Bella Vista, Bosque Tucumano Boliviano.","-63.6836111","-18.2391666",NA,"1555.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"176","2014-01-02 05:36:00-02","MO","MOBOT","100169784","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","D. Villarroel","Villarroel Segarra 1662","2007","12","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","J.F. Morales (INB)","Santa Cruz","Florida","Bella Vista, Sendero del Refugio hacia la montaña La Loma y el Novillo, la mayor parte dominado por bosques Tucumano-Boliviano húmedo en la exposición Oeste, otros sectores con pajonal medianos y pocos densos, con arbustos de hasta 1 m desarollándose so.","-63.65","-18.25",NA,"1852.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"177","2009-12-09 14:45:00-02","MO","MOBOT","100173913","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Israel G. Vargas C.","Vargas Caballero 7213","2005","5","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","J.F. Morales (INB)","Santa Cruz","Florida","Bella Vista, cerro de el mirador de la Yunguilla.","-63.6605556","-18.2597222",NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"178","2009-06-04 15:46:00-03","MO","MOBOT","100192806","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Émile Hassler","Hassler 12166","1913","4",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","R.E. Woodson, Jr.",NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"179","2015-03-12 06:15:00-03","MO","MOBOT","100234778","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","H. van der Werff|Rodolfo Vásquez|Antonio Peña|César Rojas","van der Werff 23343A","2009","11","7","South America","Peru",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","I. Villalba (HOXA)","Pasco","Oxapampa","La Suiza Vieja.","-75.4622222","-10.4705556",NA,"2170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","530",NA
"180","2011-02-05 09:08:00-02","MO","MOBOT","100344619","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Otto Buchtien","Buchtien 279","1912","10",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","foster's catalog notes file","La Paz",NA,"Polo-Polo, near Coroico",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"181","2011-02-11 12:54:00-02","MO","MOBOT","100346560","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Karl Fiebrig","Fiebrig 2675","1904","1","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","Foster's catalog notes file","Tarija",NA,"Soledad near S. Luis",NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"182","2011-06-08 17:16:00-03","MO","MOBOT","100352902","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","José Steinbach","Steinbach G. 3732","1920","3","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","Foster's catalog notes file","Santa Cruz",NA,"Samaipata Vallegrande",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"183","2011-06-08 17:16:00-03","MO","MOBOT","100352908","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","José Steinbach","Steinbach G. 6065","1921","12","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","Foster's catalog notes file","Santa Cruz",NA,"Cuesta Negra",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"184","2011-06-08 17:16:00-03","MO","MOBOT","100357374","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","José Steinbach","Steinbach G. 11230","1910","12",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","Foster's catalog notes file","Santa Cruz",NA,"Quebrada de Charagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"185","2012-01-21 19:57:00-02","MO","MOBOT","100443247","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 3887","2011","11","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","G. A. Parada (USZ) 2011","Santa Cruz","Vallegrande","Entre Las Vueltas y Corosito.","-63.9575","-18.8694445",NA,"1388.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-75",NA
"186","2012-01-25 00:28:00-02","MO","MOBOT","100444437","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 4155","2011","12","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","G. A. Parada (USZ) 2011","Santa Cruz","Vallegrande","Entre El Trigal hacia el río Tembladeras","-64.1158333","-18.3127778",NA,"1976.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-99",NA
"187","2012-06-18 22:39:00-03","MO","MOBOT","100480793","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","G.A. Parada|Y. Inturias|M. Betancur|H. Fernandez|M.T. Martinez","Parada-Gutierrez 4404","2012","5","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","G. A. Parada (USZ) 2012","Santa Cruz","Vallegrande","Camino entre Pampillas y Alto Seco.","-64.0986111","-18.9263889",NA,"1466.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","12-7",NA
"188","2013-09-10 13:53:00-03","MO","MOBOT","100627818","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","Arroyo Padilla 3008","2005","11","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","Luzmila Arroyo P","Santa Cruz","Florida","Bella Vista",NA,NA,NA,"1200.00000000","1852.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"189","2014-01-02 05:36:00-02","MO","MOBOT","100627821","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","D. Villarroel|Maribel Vargas C.|F. Seidel","Villarroel Segarra 431","2006","2","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","Luzmila Arroyo P","Santa Cruz","Florida","Bella Vista",NA,NA,NA,"1715.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"190","2014-01-02 05:36:00-02","MO","MOBOT","100627823","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","D. Villarroel|C. Roth","Villarroel Segarra 1350","2007","12","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","Luzmila Arroyo P","Santa Cruz","Florida","Bella Vista",NA,NA,NA,"1200.00000000","1852.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"191","2015-04-09 16:32:00-03","MO","MOBOT","100807160","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","J. Willian|R. Orosco","Willian 173","1986","8",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","J. F. Morales (UBT)","Chuquisaca","Luis Calvo","In dry forest along road to Rancho Guaranguy, 5 k north of Muyupampa (Vaca Guzman).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
