"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","previousCatalogNumber","individualCount","typeStatus","fieldNumber"
"412","2020-11-04 17:29:13-03","UEM","HUEM","15977","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Kawakita, K","Michelon, TS; Kawakita, K; E.D. Mauri","2007","02","07","Brasil","Paraná","Maringá","Parque do Ingá, Canteiro 03","-51.916667","-23.416667","-51.916667","-23.416667","530","530","Arbustiva; inflorescência de col. vermelha.","HUEM000004818","HUEM000004818","2007","05",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-11-04 17:29:13-03","UEM","HUEM","16204","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Kawakita, K","Ma.C.Souza; L.F. Viana; D. Lachner","2007","02","14","Brasil","Paraná","Maringá","Parque do Ingá, Solo seco; canteiro 06.","-51.928333","-23.429444","-51.928333","-23.429444","530","530","Arbusto; ca.1,5m de alt.; flor de col. vermelha vistosa.","HUEM000004822","HUEM000004822","2007","05",NA,"2105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-11-04 17:29:13-03","UEM","HUEM","23872","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Romagnolo, M.B.","Belan, HC","2012","07","02","Brasil","Paraná","Maringá","Parque Cinquentenário","-51.944986","-23.390906","-51.944986","-23.390906","473","473","Arbustiva. Flores de coloração vermelha.; Floresta Estacional Semidecidual.","HUEM000004823","HUEM000004823",NA,NA,NA,"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-11-04 17:29:13-03","UEM","HUEM","35710","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Fernandes, LAF","Rosa, LYA; Bento Fernandes, CE; Lima, LG Moya, C","2019","04","02","Brasil","Paraná","Maringá","Parque do Ingá","-51.92925","-23.424889","-51.92925","-23.424889","515","515","Arbusto, cerca de 1 m de altura; flores coloração vermelha; interior da mata.","HUEM000022025",NA,"2019","07",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-11-04 17:29:13-03","UEM","HUEM","35711","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Fernandes, LAF","Titton, M; Bento Fernandes, CE; Lima, LG; Moya, CU","2018","11","26","Brasil","Paraná","Maringá","Parque do Ingá","-51.929194","-23.426167","-51.929194","-23.426167","498","498","Arbusto, cerca de 2 m de altura; flores de coloração vermelha, passarela suspensa.","HUEM000021959",NA,"2019","07",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-07-02 15:55:31-03","UEM","HUEM","10227","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"Fumi; Lívia","2002","11","22","Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Flores vermelhas e folhas opostas semipilosidade no caule","HUEM000004824","HUEM000004824",NA,NA,NA,"10",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"418","2019-07-02 15:55:31-03","UEM","HUEM","33566","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Nathalia Komura","Nathalia Komura","2017","06","02","Brasil","Paraná","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Arbusto. Inflorescência coloração vermelha.","HUEM000016812","HUEM000016812","2017","06",NA,"25",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"419","2020-11-04 17:29:13-03","UEM","HUEM","12939","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"Moreira, ALOR","2005","01","12","Brasil","Paraná","Maringá","Parque do Ingá, Contorno do lago entre lanchonete e jacaré-próxima a peroba de 600 anos","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Herbácea, nativa do Brasil; inflorescência, espigas terminais, pétalas e cálice vermelho; folhas, opostas, ovaladas e denteadas","HUEM000004821","HUEM000004821",NA,NA,NA,"164",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"420","2021-02-12 15:02:12-03","UFSCar","SPSC","6356","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Ker Gawl.","A.L. Bitas","L.D. Villar","2000","10","31","Brasil","São Paulo","São Carlos","UFSCar. Jardim experimental Biologia UFSCar",NA,NA,"9999","9999",NA,NA,"Planta de flores vermelhas e aproximadamente 0,4 metro de altura.;Jardim <ll>dwc_commonname:</ll> Sangue de adão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-12 15:02:12-03","UFSCar","SPSC","3904","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Ker Gawl.","A.L. Bitas","A.L. Bitas","1995","11","20","Brasil","São Paulo","São Carlos","UFSCar.",NA,NA,"9999","9999",NA,NA,"Planta de flores vermelhas e aproximadamente 0,4 metro de altura.;Jardim <ll>dwc_commonname:</ll> Sálvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-11-12 17:00:30-03","UEL","FUEL","44976","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","Cotarelli, VM","Ferreira Jr, M; Francisco, EM","2009","02","20","Brasil","Paraná","Londrina","Estância Patrial, Borda da mata","-51.233333","-23.366667","-51.233333","-23.366667",NA,NA,NA,"FUEL014782",NA,"2010",NA,NA,"36","Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-11-12 17:00:30-03","UEL","FUEL","46666","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","Cotarelli, VM","Marques, JM; et al.","2010","01","27","Brasil","Paraná","Londrina","Faz. Santa Helena, beira da estrada a caminho da fazenda Santa Helena","-51.233333","-23.4","-51.233333","-23.4",NA,NA,NA,"FUEL014781",NA,"2010",NA,NA,"75","Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-11-12 17:00:30-03","UEL","FUEL","46521","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","Estevan, DA","Gomes, RFRS; et al.","2006","09","26","Brasil","Paraná","Ibiporã","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"FUEL014783",NA,"2006",NA,NA,"8","Tracheophyta","Lamiales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"425","2020-11-12 17:00:30-03","UEL","FUEL","6363","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","Vieira, AOS","Mendonça, J","1988","06","11","Brasil","Paraná","Londrina","Avenida Castelo Branco","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL014882",NA,"2018","09","03","10","Tracheophyta","Lamiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"426","2020-11-12 17:00:30-03","UEL","FUEL","8253","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","Silva, SM","Gouvea, MF; et al.","1988","10","23","Brasil","Paraná","Londrina","Horto da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL014780",NA,"1990",NA,NA,"s.n.","Tracheophyta","Lamiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"427","2020-11-12 17:00:30-03","UEL","FUEL","18110","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","Dolibaina, PC","Machado, PM","1993","06","07","Brasil","Paraná","Londrina","Mata atrás da Quinta da Boa Vista","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL014784",NA,"1993","07",NA,"s.n.","Tracheophyta","Lamiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"428","2019-11-01 15:07:44-03","UnB","UB","150828","PreservedSpecimen","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","Müll.Arg.","Cordeiro, I","Hoehne, FC","1932","07","16","Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore da mata com flores.",NA,NA,"1999",NA,NA,"s.n.","Dicotyledoneae",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"429","2019-11-01 15:01:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Harley, RM","Llosa, G","1982","06","29","Brasil","Distrito Federal","Brasília","Coletada no Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Irrigada artificialmente; arbusto de 1 m de altura",NA,NA,"1983","09","15","7","Dicotyledoneae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"430","2019-11-01 15:01:52-03","UnB","UB","92392","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Faraco, L","Faraco, L","1986","11","16","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledoneae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"431","2019-11-01 15:01:52-03","UnB","UB","92391","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Porto, LF","Porto, LF","1986","11","10","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledoneae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:01:52-03","UnB","UB","179229","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Fernández-Alonso, JL","Pinheiro, DM","1986","11","10","Brasil","Distrito Federal","Brasília","Lago Norte Ql.04 Conj. 06","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Arbusto. Flor vermelha. Fruto ocre.; Jardim. Terra vermelha adubada",NA,NA,"2012","05",NA,"15","Dicotyledoneae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"433","2021-04-05 20:16:22-03","UFSC","FLOR","42948","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Hassemer, G.N.","Hassemer, G.N.","2010","11","03","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"subarbusto, flor vermelha","FLOR0042948",NA,"2010","11","03","390",NA,"Lamiales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"434","2021-04-05 20:16:22-03","UFSC","FLOR","41849","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","Hassemer, G.N.","Hassemer, G.N.","2010","05","13","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"subarbusto, flor vermelha","FLOR0041849",NA,"2010","05","13","213",NA,"Lamiales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"435","2020-01-31 10:38:35-03","IFAM","EAFM","12104","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Zank, S.","Zank, S.","2010","10","24","Brasil","Santa Catarina","Imbituba","Arroio, quintal","-48.6702995300293","-28.2399997711182",NA,NA,NA,NA,"; DESC: medicinal",NA,NA,"2010","10","24","1138",NA,NA,NA,NA,"18719","auto",NA,NA,NA,NA,NA,NA,NA
"436","2021-03-04 15:43:00-03","IF","SPSF","36792","PreservedSpecimen","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","I.Cordeiro","F. A. R. D. P. Arzolla & G.C.R.de Paula & F.E.S.P.Vilela & J.R.dos Santos & C.S.Nunes & V.Gregorato","2006","07","19","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.623333","-23.439444",NA,NA,"930","930","COLETA: Árvore 4m., frutos.; GEOGRAFIA: Floresta Ombrofila Densa Montana. Floresta madura.;",NA,NA,"2007","03","01","1014","Magnoliophyta","Euphorbiales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"437","2021-03-04 15:43:00-03","IF","SPSF","27238","PreservedSpecimen","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) (Müll.Arg.)","G.L.Webster","F.C.Hoehne","1932","06","16","Brasil","SP","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore de mata com flores alvas. Nativa do parque.;",NA,NA,"1992","08","23","s/n","Magnoliophyta","Euphorbiales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"438","2021-03-04 15:43:00-03","IF","SPSF","27243","PreservedSpecimen","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) (Müll.Arg.)",NA,"F.C.Hoehne","1932","06","16","Brasil","SP","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore da mata com flores alvas. Nativa do Jardim Botânico.;",NA,NA,NA,NA,NA,"s/n","Magnoliophyta","Euphorbiales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"439","2021-03-04 15:43:47-03","IF","SPSF","50780","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","A. Maruyama","A. Maruyama & L. Cicco","2015","10","19","Brasil","SP","Osasco",NA,"-46.797778","-23.480556",NA,NA,"956","956","COLETA: Subarbusto ca. 1,4 m alt. Flores de coloração vermelha.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,NA,"2015","10","19","157","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"440","2021-03-04 15:43:47-03","IF","SPSF","51998","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","A. Maruyama","A. Maruyama e L. Cicco","2017","05","30","Brasil","SP","São Paulo","Horto Florestal","-46.631667","-23.462778",NA,NA,"798","798","COLETA: Subarbusto 1 m, flores de pétalas vermelhas; GEOGRAFIA: Estrada da antiga creche, borda;",NA,NA,"2017","05","30","840","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"441","2021-03-04 15:43:47-03","IF","SPSF","04925","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,"J.C. Moraes","1955","02","01","Brasil","PE","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"1407","Magnoliophyta","Lamiales","América do Sul",NA,"18865","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"442","2021-03-04 15:43:47-03","IF","SPSF","02366","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,"D.Bento Pickel","1945","11","03","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"443","2021-03-04 15:43:47-03","IF","SPSF","07342","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,"O.T. Aguiar","1982","07","23","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"444","2014-10-09 13:58:19-03","UHH","HBG","518338","S","Plantae","Labiatae/Lamiaceae","Salvia","splendens","Salvia splendens","Sello ex Roem. & Schult.",NA,"Sello, F. ?",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HBG518338",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2014-10-09 13:58:19-03","UHH","HBG","518235","S","Plantae","Labiatae/Lamiaceae","Salvia","splendens","Salvia splendens","Sello ex Roem. & Schult.",NA,"Sello, F. ?",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HBG518235",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Type ?",NA
"446","2017-09-11 17:12:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.",NA,"Sello, HL",NA,NA,NA,"Brazil","São Paulo",NA,"Habitat in prov. St. Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2017-09-11 17:12:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.",NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","São Paulo",NA,"Habitat in prov. St. Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"959",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"?",NA,NA,NA,"Brazil",NA,NA,"in montium Serra do Mar tractu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"Schüch (Barão de Capanema), G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"culta in hortis prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"?",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in silvis insulae S. Catharinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"Martins, AB",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"culta in hortis prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb. Fl.528",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2017-09-11 17:10:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"Sellow, F",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"culta in hortis prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-02-08 12:42:51-03","UFRGS","ICN","134233","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Pagnussat, SM","Pagnussat, SM","2004","03","20","Brasil","SC","São Miguel do Oeste","Residência Eli Pagnussat",NA,NA,NA,NA,NA,NA,"Flores vermelhas reunidas em espigas terminais.",NA,NA,"2004","04","19","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-02-08 12:42:51-03","UFRGS","ICN","168273","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Silva Filho, PJS","Silva Filho, PJS","2009","04","16","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã. 30° 4'17.68S - 51° 1'17.52O","-51.021389","-30.071389","-51.021389","-30.071389",NA,NA,"Flores vermelhas; Em capão de amaricás no banhado",NA,NA,NA,NA,NA,"1080","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-02-18 17:08:37-03","FEPAGRO","BLA","17150","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","B. Stigger","B. Stigger","1970","04","16","Brasil","Rio Grande do Sul","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: Santa lagolegroe triio <ll>dwc_commonname:</ll> alegria-de-jardim","BLA017150",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA
"456","2021-03-22 16:23:12-03","FEPAGRO","BLA","17151","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","A. Dornelles Bán","A. Dornelles Bán",NA,NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Horto Municipal","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> alegria-de-jardim; sangue-de-adão","BLA017151",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"457","2019-11-21 10:14:05-03","IBt","SP","447341","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Cordeiro, I","Arzolla, FARDP; Paula, GCR; Vilela, FESP; Santos, JR; Nunes, CS; Gregorato, V","2006","07","19","Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira","-46.623333","-23.439444","-46.623333","-23.439444","930","930",NA,NA,NA,"2007","03","01","1014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-21 10:14:05-03","IBt","SP","269168","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Cordeiro, I","Anésio, D","1971","06","10","Brasil","São Paulo","Campinas","nativo no Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"1994","06",NA,"s.n.",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"459","2019-11-21 10:14:05-03","IBt","SP","232884","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Webster, GL","s.col.","1958","08","23","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"1992","08","23","s.n.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"460","2019-11-21 10:14:05-03","IBt","SP","32203","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Hoehne, FC","Hoehne, FC","1922","11","09","Brasil","São Paulo","São Paulo","Bosque da Sa·de","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"461","2019-11-21 10:14:05-03","IBt","SP","3088","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Hoehne, FC","Gehrt, A","1919","04",NA,"Brasil","São Paulo","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"462","2019-11-21 10:14:05-03","IBt","SP","29651","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Cordeiro, I","Hoehne, FC","1932","06","16","Brasil","São Paulo","São Paulo","nativa no Jd. Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP020083","SP020083","1999",NA,NA,"s.n.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"463","2019-11-21 10:14:05-03","IBt","SP","29617","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Webster, GL","Hoehne, FC","1932","06","16","Brasil","São Paulo","São Paulo","nativa no Jd. Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP020066","SP020066","1992","08","23","s.n.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
