"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"387","2019-05-06 11:53:21-03","UFU","HUFU","12040","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Leenza, E.O.; Barbosa, A.A.A.","36","1995","08","10",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto com flores creme.; Cerrado s.s.","HUFU00046490","Reserva do Clube Caça e Pesca Itororó",NA,NA,"(Gardner) Cabrera",NA,"Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00046490",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA
"388","2019-05-06 11:53:21-03","UFU","HUFU","34229","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Aparecida-Silva, M. da","5059","2001","07","19",NA,"Brasil","Distrito Federal",NA,NA,"Subarbusto decumbente, capítulos amarelo amarronzados, cálice verde.; Cerrado.","HUFU00046416","Reserva Ecológica do IBGE",NA,NA,"(Gardner) Cabrera","Silva, M.A. da","Brasília","-47.869444","-15.951389","HUFU00046416","1","1","2001","07","-47.869444","-15.951389","19",NA,NA,NA,NA,NA,NA
"389","2019-05-06 11:53:21-03","UFU","HUFU","41159","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Barbosa-Passos, F.; Correia, C.A.S.","14","2004","07","24",NA,"Brasil","Distrito Federal",NA,NA,"Arbusto, ca. 1,2 m. Sépalas verdes, folhas esmagadas exalam odor ácido.; Cerrado sensu stricto alterado.","HUFU00046483","Parque das Sucupiras, Setor sudoeste.",NA,NA,"(Gardner) Cabrera","Correia, C.A.S.","Brasília","-47.916667","-15.766667","HUFU00046483","1600","1600","2004","09","-47.916667","-15.766667","30",NA,NA,NA,NA,NA,NA
"390","2019-05-06 11:53:21-03","UFU","HUFU","45902","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Miranda.; et al.","206","2003","06","15",NA,"Brasil","Goiás",NA,NA,"Subarbusto.; Cerrado rupestre.","HUFU00046417","Parque Estadual da Serra dos Pirineus",NA,NA,"(Gardner) Cabrera",NA,NA,NA,NA,"HUFU00046417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-05-06 11:53:21-03","UFU","HUFU","49780","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Rosa, P.O.; Santos, A.P.M.; Nakajima, J.N. & Mello, F.N.A.","899","2007","10","17",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 1,5 m. Brácteas e corola creme, anteras amarelas.; Campo rupestre.","HUFU00046465","Estrada para Lavras Novas",NA,NA,"(Gardner) Cabrera",NA,NA,NA,NA,"HUFU00046465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-28 15:44:42-03","UFU","HUFU","57498","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Amaral, A.G.; Eugênio, C.O.U.","2179","2008","07",NA,NA,"Brasil","Distrito Federal",NA,NA,"Subarbusto, ca. 50 cm. Flor em botão.; Campo com Murundu.","HUFU00046420","Estação Ecológica de Águas Emendadas, Campo Limpo com Murundu.",NA,NA,"(Gardner) Cabrera","Amaral, A.G.","Planaltina","-47.613611","-15.545833","HUFU00046420",NA,NA,"2008","07","-47.613611","-15.545833",NA,NA,NA,NA,NA,NA,NA
"393","2019-05-06 11:53:21-03","UFU","HUFU","56487","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Rodrigues-Silva, R. da","836","2003","08","01",NA,"Brasil","Distrito Federal",NA,NA,"Arbusto, ca. 1,5 m. Flor creme.; Cerado típico. Relevo inclinado.","HUFU00046473","Estação Ecologica do Jardim Botânico de Brasília",NA,NA,"(Gardner) Cabrera","Teles, A.M.","Brasília","-47.85","-15.866667","HUFU00046473","1025","1150","2015","03","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"394","2019-05-06 11:53:21-03","UFU","HUFU","63521","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Pacheco, R.A.; Versiane, A.F.A.; Oliveira, A.L.F.; Fernandes, W.P. & Romero, R.","858","2012","07","05",NA,"Brasil","Goiás",NA,NA,"Subarbusto, ca. 0,7 m alt. Br[acteras involucrais verdes, corola e ramos do estilete amarelo-acastanhados.; Cerrado rupestre e campo rupestre.","HUFU00046471","Cidade de Pedra, estrada para Fazenda Cercado, ca. 25 Km de Cocalzinho.",NA,NA,"(Gardner) Cabrera","Pacheco, R.A.","Cocalzinho de Goiás","-48.892778","-15.715556","HUFU00046471","1295","1295","2012","07","-48.892778","-15.715556",NA,NA,NA,NA,NA,NA,NA
"395","2019-05-06 11:53:21-03","UFU","HUFU","63579","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Versiane, A.F.A.; Pacheco, R.A.; Oliveira, A.L.F.; Fernandes, W.P. & Romero, R.","204","2012","07","03",NA,"Brasil","Goiás",NA,NA,"Arbusto, ca. 1 m alt. Brácteas involucrais esverdeadas, corola creme, anteras amarronzadas.; Campo rupestre.","HUFU00046472","Estrada para Fazenda Santa Maria dos Anjos, ca. 16 Km de Cocalzinho.",NA,NA,"(Gardner) Cabrera","Pacheco, R.A.","Cocalzinho de Goiás","-48.910278","-15.793333","HUFU00046472","1277","1277","2012","08","-48.910278","-15.793333",NA,NA,NA,NA,NA,NA,NA
"396","2019-05-06 11:53:21-03","UFU","HUFU","58385","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Hemsing, P.K.B.; Hemsing, P.K.B.; Soares, P.N.; Deus, F.F. & Marzineck, J.","275","2010","09","22",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto. ca, de 1 m alt. Brácteas involucrais verdes, corola alva, perfumada.; Campo rupestre.","HUFU00046469","Estrada Diamantina-Conselheiro Mata, Estrada Diamantina-Conselheiro, km 172.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Diamantina","-43.844444","-18.304167","HUFU00046469","1227","1227","2015","02","-43.844444","-18.304167",NA,NA,NA,NA,NA,NA,NA
"397","2019-05-06 11:53:21-03","UFU","HUFU","66237","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Sevilha, A.C.; Sinigaglia, C.; Amaral, J.P.; Santos, J.R.; Bianchetti, L.B. & Barbosa, N.F.","4466","2005","05","26",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto. Botões florais verdes.; Cerrado pertubado, relevo plano, solo argilo-arenoso.","HUFU00046419","Assentamento Americana, Cerrado do Rufão, ponto 1.",NA,NA,"(Gardner) Cabrera","Bringel, J.B.","Grão Mogol","-43.025278","-16.341667","HUFU00046419","903","903","2007","11","-43.025278","-16.341667",NA,NA,NA,NA,NA,NA,NA
"398","2019-05-06 11:53:21-03","UFU","HUFU","66307","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Franco, I.M.; Marques, D.; Araújo, I.M. & Silva, K.R.","1116","2012","09","20",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, até 60 cm alt. Capítulos com invólucro verde, flor e estilete amarelados, papus alvo.; Camo limpo.","HUFU00046466","Parque Estadual do Biribiri, Região do Alto da Jacuba.",NA,NA,"(Gardner) Cabrera","Franco, I.M.","Diamantina","-43.598611","-18.201389","HUFU00046466","1425","1425","2014",NA,"-43.598611","-18.201389",NA,NA,NA,NA,NA,NA,NA
"399","2019-05-06 11:53:21-03","UFU","HUFU","66309","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Franco, I.M.; Marques, D.; Araújo, I.M. & Silva, K.R.","1118","2012","09","21",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 60 cm alt. Capítulos com invólucro verde-claro, flores amarelasdas, anteras castanhas, estilete creme-amarelado, com ápice vináceo.","HUFU00046467","Parque Estadual do Biribiri, Perto da Antena.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Diamantina","-43.568056","-18.14","HUFU00046467","1226","1226","2014",NA,"-43.568056","-18.14",NA,NA,NA,NA,NA,NA,NA
"400","2019-05-06 11:53:21-03","UFU","HUFU","67458","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Franco, I.M.; Moura, L.L.; Silva, A.P. & Silva, K.R.","1279","2013","08","02",NA,"Brasil","Minas Gerais",NA,NA,"Erva em solo pedregoso. Invólucro verde. Flores e estiletes creme.; Campo sujo.","HUFU00046468","Parque Estadual do Biribiri, Alto da jacuba, ao lado da Antena.",NA,NA,"(Gardner) Cabrera","Franco, I.M.","Diamantina","-43.6025","-18.204722","HUFU00046468","1446","1446","2014",NA,"-43.6025","-18.204722",NA,NA,NA,NA,NA,NA,NA
"401","2019-05-06 11:53:21-03","UFU","HUFU","66897","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Joly, A.B.; Semir, J.","2865","1972","07","20",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto 1,2 m alt. Capítulos creme, com cheiro de terebentina.","HUFU00046477","Santana do Riacho, Km 114 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.",NA,NA,"(Gardner) Cabrera","Leitão- Filho, H.F.","Belo Horizonte","-43.937801361084","-19.9207992553711","HUFU00046477",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"402","2020-08-04 12:47:41-03","UFU","HUFU","45163","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N.; Silva, M.A.O.; Caixeta, F.; et al.","7771","2006","07","12",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 1 m. Brácteas involucrais verdes, corola e ramos do estilete lilás.; Campo rupestre.","HUFU00057948","Região da represa de Furnas, Paraíso Perdido; ca. 5Km da rodovia MG 050.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Capitólio","-46.0499992370605","-20.6152992248535","HUFU00057948",NA,NA,"2007","07",NA,NA,NA,NA,"29474","auto",NA,NA,NA
"403","2019-05-06 11:53:21-03","UFU","HUFU","6166","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Leitão-Filho, H.F.; Tozzi, A.M.G.A.; Tamashiro, J.Y. & Santos, F.M. dos","27319","1992","12","07",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 2 m. Flor creme.; Campo rupestre.","HUFU00046484","Serra do Cipó, Próximo a divisa do Parque rumo a Conceição do Mato Dentro.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Jaboticatubas","-43.7449989318848","-19.513599395752","HUFU00046484",NA,NA,"2005","03",NA,NA,NA,NA,"31264","auto",NA,NA,NA
"404","2019-05-06 11:53:21-03","UFU","HUFU","6201","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Leitão-Filho, H.F.; Tozzi, A.M.G.A.; Tamashiro, J.Y. & Santos, F.M. dos","27293","1992","12","07",NA,"Brasil","Minas Gerais",NA,NA,"Erva ereta, ca. 1,5 m. Corola esbranquiçada.; Campo rupestre.","HUFU00046482","Serra do Cipó, Próximo a divisa do Parque rumo a Conceição do Mato Dentro.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Jaboticatubas","-43.7449989318848","-19.513599395752","HUFU00046482",NA,NA,"2005","03",NA,NA,NA,NA,"31264","auto",NA,NA,NA
"405","2019-05-06 11:53:21-03","UFU","HUFU","55828","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Hattori, E.K.O.; Bunger, M.O.","875","2009","09","21",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 1,2 m. Brácteas involucrais verde-claro, corola creme, anteras marrons, ramos do estilete amarelos.; Campo rupestre.","HUFU00046422","Parque Estadual do Itacolomi",NA,NA,"(Gardner) Cabrera",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","HUFU00046422",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA
"406","2019-05-06 11:53:21-03","UFU","HUFU","7947","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Leitão-Filho, H.F.; et al.","1134","1981","08","31",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,8 m. Capítulos creme-esverdeados.; Campo do saco.","HUFU00046423",NA,NA,NA,"(Gardner) Cabrera",NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051","HUFU00046423",NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA
"407","2019-05-06 11:53:21-03","UFU","HUFU","7789","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Leitão-Filho, H.F.; et al.","90","1980","08","26",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto decumbente. Capítulos creme.; Campo de altitude.","HUFU00046481",NA,NA,NA,"(Gardner) Cabrera","Leitão-Filho, H.F.","Poços de Caldas","-46.5614013671875","-21.7877998352051","HUFU00046481",NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA
"408","2019-05-06 11:53:21-03","UFU","HUFU","67681","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Ordones, J.; et al.","2084","2012","11","26",NA,"Brasil","Minas Gerais",NA,NA,"Subarbustivo. Flores brancas.; Cerrado. Campo cerrado.","HUFU00046474","Brumas do Espinhaço e Ermo do Gerais, Levantamento florítico do RPPN Brumas do Espinhaço e Ermo dos Geriais. Brumas.",NA,NA,"(Gardner) Cabrera",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","HUFU00046474",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"409","2019-05-06 11:53:21-03","UFU","HUFU","9586","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Romero, R.; Nakajima, J.N.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","2668","1995","07","19",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,5 m. Brácteas verdes, corola e estigma creme.; Campo sujo.","HUFU00057949","Parque Nacional da Serra da Canastra, Garagem de Pedras.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00057949",NA,NA,"1998","05",NA,NA,NA,NA,"57119","auto",NA,NA,NA
"410","2019-05-06 11:53:21-03","UFU","HUFU","6084","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Romero, R.; Nakajima, J.N. & Simão, D.G.","1126","1994","08","20",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 0,5 m. Brácteas verdes, corola creme, anteras e estigma bege.; Campo sujo após 6 mêses de queimada.","HUFU00057954","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa, ca. de 3 km.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00057954",NA,NA,"1998","05",NA,NA,NA,NA,"57119","auto",NA,NA,NA
"411","2019-05-06 11:53:21-03","UFU","HUFU","41379","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Oliveira, A.P.A.","113","2002","09","03",NA,"Brasil","Minas Gerais",NA,NA,"Cerrado sentido restrito.","HUFU00046486","Reserva do Clube Caça e Pesca Itororó",NA,NA,"(Gardner) Cabrera",NA,"Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00046486",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA
"412","2019-05-06 11:53:21-03","UFU","HUFU","12041","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Leenza, E.O.; Barbosa, A.A.A.","38","1995","08","10",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto com flores creme.; Cerrado s.s.","HUFU00046488","Reserva do Clube Caça e Pesca Itororó",NA,NA,"(Gardner) Cabrera",NA,"Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00046488",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA
"413","2019-05-06 11:53:21-03","UFU","HUFU","12039","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Leenza, E.O.; Barbosa, A.A.A.","37","1995","08","10",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 1 m. Flores creme.; Cerrado s.s.","HUFU00046489","Reserva do Clube Caça e Pesca Itororó",NA,NA,"(Gardner) Cabrera",NA,"Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00046489",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA
"414","2019-05-06 11:53:21-03","UFU","HUFU","66900","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Sakane, M.","73","1973","09","11",NA,"Brasil","São Paulo",NA,NA,"Planta herbácea, folhas verde-claro capítulos pauciflorus protegidos por um invólucro soldado, dando impresão de cálice gamossépalo.","HUFU00046476","Rodovia Castelo Branco, Ca. 3 Km da Rodovia",NA,NA,"(Gardner) Cabrera","Barroso, G.M.","Botucatu","-48.439998626709","-22.8799991607666","HUFU00046476",NA,NA,"1979","09",NA,NA,"13",NA,"40412","auto",NA,NA,NA
"415","2019-05-06 11:53:21-03","UFU","HUFU","37613","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Tannus, J.L.S.; Assis, M.A.","74","1998","07","01",NA,"Brasil","São Paulo",NA,NA,"Subarbusto, botões florais.; Campo cerrado.","HUFU00046485",NA,NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Itirapina","-47.8199996948242","-22.25","HUFU00046485",NA,NA,"1998","12",NA,NA,NA,NA,"22843","auto",NA,NA,NA
"416","2019-05-06 11:53:21-03","UFU","HUFU","37618","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Tannus, J.L.S.; Assis, M.A.","110","1998","07","31",NA,"Brasil","São Paulo",NA,NA,"Subarbusto, brácteas verdes e capítulos creme.; Campo cerrado.","HUFU00046479",NA,NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Itirapina","-47.8199996948242","-22.25","HUFU00046479",NA,NA,"1998","12",NA,NA,NA,NA,"22843","auto",NA,NA,NA
"417","2021-02-23 13:21:57-03","MN","R-TIPOS","44314","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides","Isotypus de Senecio trixoides Gardner","Gardner, G.","4938",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"R000044314",NA,NA,NA,"(Gardner) Cabrera","Cabrera, A.L.",NA,NA,NA,"R000044314_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-08 12:36:25-03","UFRGS","ICN","194665","S","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"Bautista, HP","2827","1998","10","26","América do Sul","Brasil","BA",NA,NA,"HRB 41096; Suarbusto ereto 1,20 m. Flohas glaucas. Corola creme. Frequente; Campos Geraris, solo pedregoso com areai branca",NA,"a 7 km de Rio de Contas, na estrada para Arapiranga","Dicotyledon",NA,"(Gardner) Cabrera","D.J.N.","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,"2000","09",NA,NA,"27",NA,"49773","auto",NA,NA,NA
"419","2021-02-08 12:36:25-03","UFRGS","ICN","194666","S","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"Bautista, HP","2857","1998","09","28","América do Sul","Brasil","BA",NA,NA,"HRB 41124; Arbusto, 1,3 m, base áfila, flores creme, Ocasional; Campos Gerais",NA,"a 8 km da pousada Arco Iris, na estrada para a nascente do Rio de Contas, passando pelos Gerais","Dicotyledon",NA,"(Gardner) Cabrera","Ortiz, S","Piatã","-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41184","auto",NA,NA,NA
"420","2019-11-21 10:00:45-03","IBt","SP","215155","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Pereira, BAS","1119","1984","08","17",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,"BR 251, km 0",NA,NA,"(Gardner) Cabrera","Nakajima, JN","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"1999","01",NA,NA,NA,NA,"70570","auto",NA,NA,NA
"421","2019-11-21 10:00:45-03","IBt","SP","103394","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Irwin, HS; Souza, R","7862",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,"Universidade de Brasília, border of lake",NA,NA,"(Gardner) Cabrera","Barroso, G","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"1966",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"422","2019-11-21 10:00:45-03","IBt","SP","349735","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Cordeiro, I; Mello-Silva, R","CFSC10156","1986","09","06",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Faz. Boa Vista, próximo a torre de TV Carrascal a beira de mata",NA,NA,"(Gardner) Cabrera","Hind, DJN","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,"1030","1030","1992",NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA
"423","2019-11-21 10:00:45-03","IBt","SP","143800","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Semir, J; Sazima, M","CFSC2597","1972","07","19",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,"(Gardner) Cabrera","Leitão Filho, HF","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"424","2019-11-21 10:00:45-03","IBt","SP","224974","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Kameyama, C; Zappi, DC; Cordeiro, I; Simão, R","CFSC10447","1987","09","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Parque Nacional da Serra do Cipó, Serra da Bandeirinha. Rodovia Belo Horizonte - Conceição do Mato Dentro",NA,NA,"(Gardner) Cabrera","Nakajima, JN","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"1200","1200","1999","01",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"425","2019-11-21 10:00:45-03","IBt","SP","406312","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Romero, R; Nakajima, JN","1061","1994","06","28",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Serra da Canastra, Km 10 da sede administrativa, estrada para Sacramento, Parna da Serra da Canastra",NA,NA,"(Gardner) Cabrera","Nakajima, JN","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA
"426","2019-11-21 10:00:45-03","IBt","SP","6188","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Brade, AC","s.n.","1921","09",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"(Gardner) Cabrera","Nordenstam, B","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,"1996","11",NA,NA,"21",NA,"22843","auto",NA,NA,NA
"427","2019-11-21 10:00:45-03","IBt","SP","166047","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Mantovani, W","928","1980","08","07",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Martinho Prado, Reserva Biológica da Fazenda Campininha",NA,NA,"(Gardner) Cabrera","Nordenstam, B","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,"1996","11",NA,NA,"21",NA,"39309","auto",NA,NA,NA
