"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"608","2020-09-12 05:00:02-03","US","US","1985229","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"G. Hatschbach","1949","7","3","Brazil","Paraná","Piraquara","Pinhal","-49.0633010864258","-25.4416999816895",NA,NA,NA,"US01331098","US01331098_01","1400",NA,NA,NA,"Piperales","South America",NA,NA,NA,"12577","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"609","2020-09-12 05:00:02-03","US","US","3135947","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"R. Callejas","1983","12","2","Brazil","Paraná","Rio Branco do Sul","Estrada Curitiba-Cerro Azul, 38km de Curitiba.","-48.85","-25.5",NA,NA,NA,"US01331089","US01331089_01","1848","600",NA,NA,"Piperales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"610","2020-09-12 05:00:02-03","US","US","1481750","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"P. K. Dusén","1912","2","29","Brazil","Paraná","Itaperuçu",NA,"-49.3478012084961","-25.2199993133545",NA,NA,NA,"US01331100","US01331100_01","13858",NA,NA,NA,"Piperales","South America",NA,NA,NA,"36235","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"611","2020-09-12 05:00:02-03","US","US","3242718","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"R. Wasum","1995","7","12","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional II.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"US01331085","US01331085_01","s.n.","800",NA,NA,"Piperales","South America",NA,NA,NA,"76715","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"612","2020-09-12 05:00:02-03","US","US","2403308","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1958","10","25","Brazil","Santa Catarina",NA,"Pinhal da Companhia, Lauro Müller-Urussanga.",NA,NA,NA,NA,NA,"US01331093","US01331093_01","7527","300",NA,NA,"Piperales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"613","2020-09-02 16:35:51-03","Cenargen","CEN","51599","PreservedSpecimen","Plantae","Piperaceae","Piper","concinnatoris","Piper concinnatoris","Yunck.","R. Callejas","1984","06",NA,"José Correa Gomes Jr.","1965","03","30","Brasil","SP","SAO PAULO","Ilha Vitória, litoral norte.","-48.783333","-21.916666","-48.783333","-21.916666","Doação do Instituto de Botânica de São Paulo - SP.","CEN00051599","CEN00051599","2663",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"614","2020-09-02 16:35:51-03","Cenargen","CEN","83053","PreservedSpecimen","Plantae","Piperaceae","Piper","cf. xylosteoides","Piper cf. xylosteoides","(Kunth) Steud.","C. G. Fontes","2007","06",NA,"Clarissa Gouveia Fontes","2007","02","15","Brasil","DF","BRASILIA","Fazenda Sucupira. Mata de galeria próxima ao bambuzal.","-48.004444","-15.911111","-48.004444","-15.911111","Frutos imaturos verdes.","CEN00083053","CEN00083053","53","1100","1100",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"615","2020-09-02 16:35:55-03","Cenargen","CEN","36425","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2000","09",NA,"Micheline Carvalho-Silva","2000","09","28","Brasil","DF","BRASILIA","Próximo a Sementes Básicas, Fazenda Sucupira.","-47.9296989440918","-15.7797002792358",NA,NA,"Inflorescência ereta.","CEN00036425","CEN00036425","26",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"2",NA
"616","2020-09-02 16:35:55-03","Cenargen","CEN","48659","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2003","02",NA,"Glocimar Pereira-Silva","2003","02","19","Brasil","GO","ALEXANIA","Fazenda Cafundó (Proprietário Sr. João Batista). Pequeno riacho próximo à sede da Fazenda.","-48.5071983337402","-16.0821990966797","-4858167.0","-1630972.0","Área de Influência Indireta.","CEN00048659","CEN00048659","7217","880","880",NA,NA,NA,"Exsicatas",NA,NA,"32626","auto",NA,NA,NA,NA,NA,"2",NA
"617","2020-09-02 16:35:55-03","Cenargen","CEN","78495","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2015","07",NA,"Daniela Inácio Junqueira - UEG","2009","10","29","Brasil","GO","CALDAS NOVAS","Parque Estadual Serra de Caldas Novas.","-48.625","-17.74169921875",NA,NA,"Doação Herbário UB - Brasil - Goiás.","CEN00078495","CEN00078495","620",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"36612","auto",NA,NA,NA,NA,NA,"1",NA
"618","2020-09-02 16:35:55-03","Cenargen","CEN","49986","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2006","12",NA,"Glocimar Pereira-Silva","2003","04","08","Brasil","GO","LUZIANIA","Faz. Corumbá, margem esquerda do rio Corumbá, próximo ao eixo da Barragem.","-47.9502983093262","-16.2525005340576","-4820722.0","-1632806.0","Área de Influência Direta (lago).","CEN00049986","CEN00049986","7464","820","820",NA,NA,NA,"Exsicatas",NA,NA,"83221","auto",NA,NA,NA,NA,NA,"2",NA
"619","2020-09-02 16:35:55-03","Cenargen","CEN","48914","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","G. Pereira-Silva","2002","11",NA,"Glocimar Pereira-Silva","2002","11","06","Brasil","GO","LUZIANIA","Fazenda Paulista. Altitude entre 900-800 m.","-47.9502983093262","-16.2525005340576","-4814417.0","-1622556.0",NA,"CEN00048914","CEN00048914","6882",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"83221","auto",NA,NA,NA,NA,NA,"4",NA
"620","2020-09-02 16:35:55-03","Cenargen","CEN","49923","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","G. Pereira-Silva","2002","11",NA,"Glocimar Pereira-Silva","2002","11","10","Brasil","GO","LUZIANIA","Fazenda Paulista. Mata próxima à captação de água da Sede, junto à ponte.","-47.9502983093262","-16.2525005340576","-4815083.0","-1621194.0",NA,"CEN00049923","CEN00049923","7030","880","880",NA,NA,NA,"Exsicatas",NA,NA,"83221","auto",NA,NA,NA,NA,NA,"4",NA
"621","2020-09-02 16:35:55-03","Cenargen","CEN","39777","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2001","10",NA,"Gert Guenther Hatschbach","1985","10","24","Brasil","MT","PORTO ESTRELA","Rodovia MT - 343, córrego Ribeirão.","-57.2275009155273","-15.3243999481201",NA,NA,"Espigas alvas. Doação Prefeitura Municipal de Curitba - Museu Botânico Municipal - MBM.","CEN00039777","CEN00039777","63816",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"59745","auto",NA,NA,NA,NA,NA,"1",NA
"622","2020-09-02 16:35:55-03","Cenargen","CEN","55716","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2004","07",NA,"Roberto Fontes Vieira","2004","03","03","Brasil","DF","BRASILIA","Riacho Fundo. Fazenda Sucupira, mata do córrego Açudinho, próximo à Sementes Básicas.","-48.652222","-15.905833","-48.652222","-15.905833",NA,"CEN00055716","CEN00055716","2268",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"623","2020-09-02 16:35:55-03","Cenargen","CEN","55713","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2004","07",NA,"Roberto Fontes Vieira","2004","03","03","Brasil","DF","BRASILIA","Riacho Fundo. Fazenda Sucupira, mata do córrego Açudinho, próximo à Sementes Básicas.","-48.652222","-15.905833","-48.652222","-15.905833",NA,"CEN00055713","CEN00055713","2265",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"624","2020-09-02 16:35:55-03","Cenargen","CEN","55709","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2004","07",NA,"Roberto Fontes Vieira","2004","03","03","Brasil","DF","BRASILIA","Riacho Fundo. Fazenda Sucupira, mata do córrego Açudinho, próximo à Sementes Básicas.","-48.652222","-15.905833","-48.652222","-15.905833",NA,"CEN00055709","CEN00055709","2261",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"625","2020-09-02 16:35:55-03","Cenargen","CEN","54550","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2003","01",NA,"Micheline Carvalho-Silva","2003","01","16","Brasil","MG","OURO BRANCO","Estrada de terra Ouro Branco - Itabirito, à 5 km de Ouro Branco.","-43.765","-22.448055","-43.765","-22.448055","Espigas eretas, enegrecidas.","CEN00054550","CEN00054550","206","950","950",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"626","2020-09-02 16:35:56-03","Cenargen","CEN","86619","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2015","07",NA,"Araci Molnar Alonso","2013","03","05","Brasil","DF","BRASILIA","Brazlândia. Sítio Coité do Cerrado.","-48.149722","-15.742222","-48.149722","-15.742222","Doação CPAC.","CEN00086619","CEN00086619","350",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"627","2020-09-02 16:35:56-03","Cenargen","CEN","86538","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2015","07",NA,"Araci Molnar Alonso","2013","02","06","Brasil","DF","BRASILIA","Gama. Embapa CTZL.","-48.123611","-15.950555","-48.123611","-15.950555","Doação.","CEN00086538","CEN00086538","261",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"628","2020-09-02 16:35:55-03","Cenargen","CEN","112065","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Maurício Figueira",NA,NA,NA,"Maurício Figueira","2013","11","29","Brasil","RS","SAO FRANCISCO DE PAULA","Floresta Nacional de São Francisco.","-50.386666","-29.423333","-50.386666","-29.423333","Floresta Ombrófila Mista Ribeirinha do Domínio Atlântico. Habitando sub-bosque, sem exudato, sem odor, espigas alvas. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6861.","CEN00112065","CEN00112065","216",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"629","2020-09-02 16:35:55-03","Cenargen","CEN","112066","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Maurício Figueira",NA,NA,NA,"Maurício Figueira","2013","11","29","Brasil","RS","SAO FRANCISCO DE PAULA","Floresta Nacional de São Francisco.","-50.386666","-29.423333","-50.386666","-29.423333","Floresta Ombrófila Mista Ribeirinha do Domínio Atlântico. Na base da cascata Bolo de Noiva, estames brancos. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6862.","CEN00112066","CEN00112066","217",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"630","2020-09-02 16:35:55-03","Cenargen","CEN","36871","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","E. F. Guimarães","1980","01",NA,"Leopoldo Krieger","1971","02","17","Brasil",NA,NA,"Santa Rita de Pirapama - MG, Brasil.",NA,NA,NA,NA,"Inflorescência esbranquiçada. . Doação Centro de Ensino Superior - Juiz de Fora - MG.","CEN00036871","CEN00036871 CEN00036871_1","10065",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"631","2020-09-02 16:35:55-03","Cenargen","CEN","55703","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2003","12",NA,"Roberto Fontes Vieira","2003","12","11","Brasil","DF","BRASILIA","Riacho Fundo. Fazenda Sucupira, mata da churrasqueira.","-48.010833","-15.905833","-48.010833","-15.905833",NA,"CEN00055703","CEN00055703","2255","1080","1080",NA,NA,NA,"Unicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"632","2020-09-02 16:35:55-03","Cenargen","CEN","62392","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","E. Chaves","2005","05",NA,"Eduardo Chaves - UB","2005","05","06","Brasil","GO","ALTO PARAISO DE GOIAS","Mata de galeria e fitofisionomias associadas.","-47.593055","-14.163333","-47.593055","-14.163333","Mata de galeria e fitofisionomias associadas. Pecíolo não alado, folha com base levemente assimétrica.. Doação do Herbário UB 19455.","CEN00062392","CEN00062392","277","1155","1155",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"633","2020-09-02 16:35:55-03","Cenargen","CEN","86499","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2015","07",NA,"Araci Molnar Alonso","2013","01","08","Brasil","DF","BRASILIA","Brazlândia. Sítio Coité do Cerrado.","-48.149722","-15.742222","-48.149722","-15.742222","Doação.","CEN00086499","CEN00086499","213",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"634","2020-09-02 16:35:56-03","Cenargen","CEN","87744","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2015","07",NA,"Araci Molnar Alonso","2013","04","02","Brasil","DF","BRASILIA","Gama - Embrapa CTZL","-48.123611","-15.950555","-48.123611","-15.950555","Ramo com fruto e flor. Doação CPAC.","CEN00087744","CEN00087744","772",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"635","2020-09-02 16:35:55-03","Cenargen","CEN","26665","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2002","05",NA,"Marta Camargo de Assis","1995","04","05","Brasil","DF","BRASILIA","Fazenda Sucupira. Em mata à beira da Sementes Básicas.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"CEN00026665","CEN00026665","197",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"2",NA
"636","2020-09-02 16:35:55-03","Cenargen","CEN","46091","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2001","08",NA,"Micheline Carvalho-Silva","2001","08","02","Brasil","DF","BRASILIA","Fazenda Sucupira, mata da churrasqueira.","-47.9296989440918","-15.7797002792358","-4801111.0","-1590583.0","Folhas discolores, anteras marrons.","CEN00046091","CEN00046091","66","1050","1050",NA,NA,NA,"Exsicatas",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"2",NA
"637","2020-09-02 16:35:55-03","Cenargen","CEN","36430","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2000","09",NA,"Micheline Carvalho-Silva","2000","09","28","Brasil","DF","BRASILIA","Próximo a Sementes Básicas, Fazenda Sucupira.","-47.9296989440918","-15.7797002792358",NA,NA,"Inflorescências eretas, interior da mata.","CEN00036430","CEN00036430","31",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"1",NA
"638","2020-09-02 16:35:55-03","Cenargen","CEN","36422","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2002","05",NA,"Micheline Carvalho-Silva","2000","09","28","Brasil","DF","BRASILIA","Próximo a Sementes Básicas, Fazenda Sucupira.","-47.9296989440918","-15.7797002792358",NA,NA,"Inflorescência ereta.","CEN00036422","CEN00036422","23",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"4",NA
"639","2020-09-02 16:35:55-03","Cenargen","CEN","36423","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2002","05",NA,"Micheline Carvalho-Silva","2000","09","28","Brasil","DF","BRASILIA","Próximo a Sementes Básicas, Fazenda Sucupira.","-47.9296989440918","-15.7797002792358",NA,NA,"Inflorescência ereta.","CEN00036423","CEN00036423","24",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"2",NA
"640","2020-09-02 16:35:55-03","Cenargen","CEN","48297","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","D. Ruschell",NA,NA,NA,"Domingos Antônio Folli","2005","07","25","Brasil","ES","LINHARES","Reserva Natural da CVRD. Estrada municipal Canto Grande.","-40.0722007751465","-19.3910999298096",NA,NA,"Exsudação incolor (seiva) Terrestre. Doação Herbário CVRD - Reserva Natural da Vale do rio Doce. Registro nº 8138.","CEN00048297","CEN00048297","4501",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"48094","auto",NA,NA,NA,NA,NA,"1",NA
"641","2020-09-02 16:35:55-03","Cenargen","CEN","48937","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","G. Pereira-Silva","2002","11",NA,"Glocimar Pereira-Silva","2002","11","07","Brasil","GO","LUZIANIA","Cerca de 800 m à Oeste da ponte sobre o rio Alagado. Ponto 18.","-47.9502983093262","-16.2525005340576","-4818361.0","-1629667.0",NA,"CEN00048937","CEN00048937","6924","860","860",NA,NA,NA,"Exsicatas",NA,NA,"83221","auto",NA,NA,NA,NA,NA,"3",NA
"642","2020-09-02 16:35:55-03","Cenargen","CEN","49925","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","G. Pereira-Silva","2002","11",NA,"Glocimar Pereira-Silva","2002","11","10","Brasil","GO","LUZIANIA","Mata do acampamento.","-47.9502983093262","-16.2525005340576",NA,NA,NA,"CEN00049925","CEN00049925","7034",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"83221","auto",NA,NA,NA,NA,NA,"5",NA
"643","2020-09-02 16:35:55-03","Cenargen","CEN","41553","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2002","03",NA,"Osmar dos Santos Ribas","2000","08","23","Brasil","PR","ADRIANOPOLIS","Tatupeva.","-48.9911003112793","-24.6571998596191",NA,NA,"Espiga alva. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00041553","CEN00041553","3195",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"49901","auto",NA,NA,NA,NA,NA,"1",NA
"644","2020-09-02 16:35:55-03","Cenargen","CEN","47094","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","E. F. Guimarães","2009",NA,NA,"Gert Guenther Hatschbach","1990","09","04","Brasil","PR","CERRO AZUL","Arredores. Margens do Rio Ponta Grossa.","-49.261100769043","-24.823600769043",NA,NA,"Espigas alvas. Mata pluvial. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00047094","CEN00047094","54416",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"32006","auto",NA,NA,NA,NA,NA,"1",NA
"645","2020-09-02 16:35:55-03","Cenargen","CEN","44967","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2002","09",NA,"E. V. Odia","1996","12","14","Brasil","PR","CERRO AZUL","Cerro Azul, arredores.","-49.261100769043","-24.823600769043",NA,NA,"Espigas alvescentes. Doação Prefeitura Municipal de Curitiba. Museu Botânico Municipal.","CEN00044967","CEN00044967","67",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"32006","auto",NA,NA,NA,NA,NA,"1",NA
"646","2020-09-02 16:35:55-03","Cenargen","CEN","50801","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","E. F. Guimarães","2015",NA,NA,"Osmar dos Santos Ribas","2002","01","11","Brasil","PR","PARANAGUA","Morro do Inglês. Base do morro.","-48.5092010498047","-25.5200004577637",NA,NA,"Doação Museu Botânico Municipal.","CEN00050801","CEN00050801","4246","100","100",NA,NA,NA,"Exsicatas",NA,NA,"24916","auto",NA,NA,NA,NA,NA,"1",NA
"647","2020-09-02 16:35:55-03","Cenargen","CEN","41546","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M. Carvalho-Silva","2002","03",NA,"J. Cordeiro","1995","12","19","Brasil","PR","PIRAQUARA","Serra Piramirim, estrada Itupava.","-49.0633010864258","-25.4416999816895",NA,NA,"Espigas alvescentes. Doação: Museu Botânico Municipal - Herbário MBM (Curitiba)","CEN00041546","CEN00041546","1280",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"12577","auto",NA,NA,NA,NA,NA,"1",NA
"648","2020-09-02 16:35:55-03","Cenargen","CEN","50798","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","E. F. Guimarães","2009",NA,NA,"Osmar dos Santos Ribas","1993","05","25","Brasil","PR","SAO JOSE DOS PINHAIS","Rio Pequeno.","-49.2064018249512","-25.5347003936768",NA,NA,"Espigas alvas. Locais úmidos. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00050798","CEN00050798","554",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"45291","auto",NA,NA,NA,NA,NA,"1",NA
"649","2020-09-02 16:35:55-03","Cenargen","CEN","51635","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","E. F. Guimarães","2009",NA,NA,"E. Barbosa","1999","08","20","Brasil","PR","TIJUCAS DO SUL","Palermo.","-49.1988983154297","-25.9281005859375",NA,NA,"Espigas alvas. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00051635","CEN00051635","356",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,"25228","auto",NA,NA,NA,NA,NA,"1",NA
"650","2019-12-09 17:30:39-03","UFPR","EFC","18572","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Cruz, K.B.","2019","08","09","Cruz, K.B.","2019","08","06","Brasil","Paraná","Almirante Tamandaré","Vila Grecia","-49.274004","-25.31323","-49.274004","-25.31323","Arbusto de 0,8 m em interior de floresta alterada","EFC018572",NA,"71","1021","1021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
