"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber","sex"
"544","2018-08-02 14:32:59-03","F","FMNH-SEEDPLANTS","V0428382F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa",NA,NA,"O. Del Puerto & E. H. Marchesi","5696","1965","12","21","South America","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0428382F","V0428382F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"545","2018-04-04 16:36:39-03","F","FMNH-SEEDPLANTS","V0428383F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa",NA,"RRC ID Flag","A. Schinini","7587","1973","10","30","South America","Argentina","Corrientes",NA,"-58","-29",NA,NA,NA,NA,"V0428383F","V0428383F_01 V0428383F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","7587",NA,NA,NA,NA,NA,NA
"546","2019-01-23 10:58:04-02","F","FMNH-SEEDPLANTS","V0040607F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa collaris","Suess.",NA,"A. Weberbauer","5951","1912","3",NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0040607F","V0040607F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype","collaris",NA,NA,NA
"547","2019-01-23 10:58:05-02","F","FMNH-SEEDPLANTS","V0040536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa nigra",NA,"R. A. McCauley : Ohio University","A. Weberbauer","1491",NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0040536F","V0040536F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype","nigra",NA,NA,NA
"548","2019-01-23 13:14:14-02","F","FMNH-SEEDPLANTS","V0047604F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","lanata","Gomphrena lanata",NA,NA,"G. Gardner","1404","1838","2",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0047604F","V0047604F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Syntype",NA,NA,NA,NA
"549","2018-04-06 15:23:27-03","F","FMNH-SEEDPLANTS","V0429360F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Hebanthe","spicata","Hebanthe spicata",NA,NA,"W. Ganev","1393","1992","10","28","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0429360F","V0429360F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"550","2019-09-04 18:09:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Oplotheca","tomentosa","Oplotheca tomentosa",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Holotype",NA,NA,NA,NA
"551","2019-01-23 10:57:53-02","F","FMNH-SEEDPLANTS","V0047606F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Oplotheca","tomentosa","Oplotheca tomentosa",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0047606F","V0047606F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA,NA,NA
"552","2019-01-25 15:33:23-02","IAC","IAC","4931","S","Plantae",NA,NA,"Amaranthaceae-06.Gomphrenoideae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.","O. Handro","P.T. Mendes","s/nº","1939","08","04",NA,"Brasil","Bahia","Rio São Francisco","-40.9708","-9.1619",NA,NA,NA,NA,NA,NA,"Casa Nova",NA,NA,"1944","03","17","-40.9708","-9.1619",NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-10-03 14:20:28-03","IAC","IAC","22526","S","Plantae",NA,NA,"Amaranthaceae-06.Gomphrenoideae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","A. Krapovickas et al.","A. Krapovickas et al.","s/nº","1971","02","15",NA,"Argentina","Misiones",NA,"-55.7333","-27.4667",NA,NA,NA,"doação pls. de argentina n@ 18286.",NA,NA,"Candelaria",NA,NA,"1971","02","15","-55.7333","-27.4667",NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-07-23 11:56:36-03","CEPLAC","CEPEC","26000","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"M. S. Marchioretto","G. C. P. Pinto","98","1981","05","13",NA,"Brasil","Bahia","Cipó - Ba.","-38.513599395752","-11.0996999740601",NA,NA,NA,NA,NA,NA,"CIPÓ","10455","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/09/2003",NA,NA
"555","2020-07-23 11:56:36-03","CEPLAC","CEPEC","11144","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"C. C. Townsend","R. M. Harley","16376","1974","02","26",NA,"Brasil","Bahia","49Km N cidade. BA-130 p/ Juazeiro.","-40.216667","-10.083333",NA,NA,NA,NA,NA,NA,"SENHOR DO BONFIM",NA,NA,NA,NA,NA,"40W13'0","10S5'0",NA,NA,NA,NA,NA,"30/12/1977",NA,NA
"556","2020-07-23 11:56:36-03","CEPLAC","CEPEC","11141","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"C. C. Townsend","R. M. Harley","16303","1974","02","25",NA,"Brasil","Bahia","64Km N cidade, BA-130. Estr. p/ Juazeiro.","-40.25","-9.916667",NA,NA,NA,NA,NA,NA,"SENHOR DO BONFIM",NA,NA,NA,NA,NA,"40W15'0","9S55'0",NA,NA,NA,NA,NA,"30/12/1977",NA,NA
"557","2020-07-23 11:56:36-03","CEPLAC","CEPEC","29587","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"M. S. Marchioretto","G. P. Lewis","1159","1982","01","23",NA,"Brasil","Piauí","8-10Km NNE Curral Novo. 220Km ENE Petrolina. Fundação Ruralista.","-42","-9",NA,NA,NA,NA,NA,NA,"SÃO RAIMUNDO NONATO",NA,NA,NA,NA,NA,"42W0'0","9S0'0",NA,NA,NA,NA,NA,"30/12/2000",NA,NA
"558","2020-07-23 11:56:37-03","CEPLAC","CEPEC","106510","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"L. R. Senna","M. L. Guedes","11032","2004","11","03",NA,"Brasil","Bahia","Piemonte da Diamantina. Lages.","-41.15","-11.55",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,"41W9'","11S33'",NA,NA,NA,NA,NA,"30/03/2007",NA,NA
"559","2020-07-23 11:56:37-03","CEPLAC","CEPEC","107798","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"A. F. da S. Nascimento","M. S. de Castro","66362","2002","01","01",NA,"Brasil","Bahia","Nordeste da Bahia. Reserva Biológica de Canudos - Biodiversitas.","-38.988056","-9.942778",NA,NA,NA,"<ll>dwc_commonname:</ll> Pega-pinto",NA,NA,"CANUDOS",NA,NA,NA,NA,NA,"38W59'17","9S56'34",NA,NA,NA,NA,NA,"30/03/2004",NA,NA
"560","2020-07-23 11:56:36-03","CEPLAC","CEPEC","18072","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"T. M. Pedersen","R. M. Harley","19057","1977","02","25",NA,"Brasil","Bahia","4Km N Stao Inacio. Rod. p/ Xique-Xique","-42.716667","-11.083333",NA,NA,NA,NA,NA,NA,"gentio do ouro",NA,NA,NA,NA,NA,"42W43'0","11S5'0",NA,NA,NA,NA,NA,"30/12/1978",NA,NA
"561","2020-07-23 11:56:36-03","CEPLAC","CEPEC","73299","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"L. R. Senna","M. M. Arbo","7268","1997","01","15",NA,"Brasil","Bahia","5KM ao SE de Queirmadas, caminho a Serrinha.","-39.583333","-11.066667",NA,NA,NA,NA,NA,NA,"queimadas",NA,NA,NA,NA,NA,"39W35'","11S4'",NA,NA,NA,NA,NA,"30/03/2007",NA,NA
"562","2020-07-23 11:56:36-03","CEPLAC","CEPEC","75141","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"M. S. Marchioretto","E. Woodgyer","2489","1996","03","17",NA,"Brasil","Bahia","Serra Azul.","-42.141389","-11.336111",NA,NA,NA,NA,NA,NA,"UIBAÍ",NA,NA,NA,NA,NA,"42W8'29","11S20'10",NA,NA,NA,NA,NA,"12/09/2003",NA,NA
"563","2020-07-23 11:56:37-03","CEPLAC","CEPEC","97741","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"L. R. Senna","M. L. Guedes","10408","2003","08","15",NA,"Brasil","Bahia","Nordeste, entre Araci e Jorrinho.","-38.966667","-11.333333",NA,NA,NA,NA,NA,NA,"araci",NA,NA,NA,NA,NA,"38W58'","11S20'",NA,NA,NA,NA,NA,"30/03/2007",NA,NA
"564","2020-07-23 11:56:37-03","CEPLAC","CEPEC","87611","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana",NA,"T. M. Pedersen","G. Hatschbach","55187","1991","02","15",NA,"Brasil","Bahia","Rio das Rãs.","-43.418098449707","-13.2550001144409",NA,NA,NA,NA,NA,NA,"bom jesus da lapa","66899","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA
"565","2020-07-23 11:56:37-03","CEPLAC","CEPEC","35135","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata",NA,"A. Furlan","L. R. Noblick","2733","1987","10","09",NA,"Brasil","Bahia","BR-116, entre o contorno C. Nova/F. de Santana.","-38.966667","-12.25",NA,NA,NA,NA,NA,NA,"FEIRA DE SANTANA",NA,NA,NA,NA,NA,"38W58'","12S15'",NA,NA,NA,NA,NA,"30/12/1991",NA,NA
"566","2020-07-23 11:56:37-03","CEPLAC","CEPEC","102328","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata",NA,"M. L. Guedes","M. R. Fonseca","1325","2000","03","26",NA,"Brasil","Bahia","Morro II.","-40.449722","-9.060556",NA,NA,NA,"<ll>dwc_commonname:</ll> Alecrim",NA,NA,"JUAZEIRO",NA,NA,NA,NA,NA,"40W26'59","9S3'38",NA,NA,NA,NA,NA,"30/05/2000",NA,NA
"567","2020-07-23 11:56:37-03","CEPLAC","CEPEC","38522","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata",NA,"A. L. Costa","A. L. Costa",NA,"1968","09","22",NA,"Brasil","Bahia","Dunas do Abaete.","-38.510799407959","-12.9710998535156",NA,NA,NA,"<ll>dwc_commonname:</ll> Ervanco, Cabeca-branca",NA,NA,"SALVADOR","26018","auto",NA,NA,NA,"0W0'0","0*0'0",NA,NA,NA,NA,NA,"14/10/1968",NA,NA
"568","2013-02-07 10:17:46-02","UMC","HUMC","1463","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata",NA,NA,"Tomasulo, P.L.","542","1997","05","27","Southern America","Brazil","São Paulo","Fazenda São José.","-48.61","-23.1",NA,NA,NA,NA,NA,NA,"Itatinga","28219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2021-04-08 17:12:09-03","UESB","HUESB","2688","S","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.","Guedes, M.L.","Fonseca, M.R.; et al.; et al.","1325","2000","03","26",NA,"Brasil","Bahia","Morro II.","-40.449722","-9.572222",NA,NA,NA,"Erva, 0,50m, caule tomentoso. Folhas membranáceas, concolores, tomentosas. Flores com tépalas paleáceas alvas. Frutos imaturos equinados.",NA,NA,"Juazeiro",NA,NA,"2000","05",NA,"-40.449722","-9.572222",NA,NA,NA,NA,NA,NA,NA,NA
"570","2016-08-23 10:58:42-03","NHMLondon","NHM-LONDON-BOT","BM000796349","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.",NA,"Friedrich Sellow; b.1789; d.1831; Sellow","s.n.","1815",NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/114bc91ade6dd878e9d265793f276ddeaa0e80cc/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"Isotype",NA,NA,"NHMUK:ecatalogue:4989406",NA
"571","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Schult.) Seub.","Marchioretto, MS","Heringer, EP; et al.","67","1971","04","18","Southern America","Brasil","Pernambuco","Arredores","-40.5008010864258","-9.39861011505127",NA,NA,NA,"Erva em touceira, flores amarelas; Solo arenoso",NA,NA,"Petrolina","90462","auto","1998","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2019-11-01 14:51:50-03","UnB","UB","14478","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Schult.) Seub.","Senna, LR","Irwin, HS; Harley, RM; Smith, GL","32655","1971","02","20","Southern America","Brasil","Bahia","Ca. 22km W. of Morro do Chapéu",NA,NA,"1000","1000",NA,"the stems to ca. 1m; Decumbent ascending herb. Flor cream; Caatinga scrub on dand with sandstone outcrops.",NA,NA,NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Schult.) Seub.","Dias, EBA","Gomes, MS","IFN-201241.10","2017","06","23","Southern America","Brasil","Piauí",NA,"-43.920003","-6.839997",NA,NA,NA,"Conglomerado PI_201. Subunidade 1. Subparecela 10. Indivíduo 2.&nf;F9 - Levantamento de herbáceas; Herbácea. Presença de flor","UB0128069","UB0128069","Guadalupe",NA,NA,"2017","08","29","-43.920003","-6.839997",NA,NA,NA,NA,NA,NA,NA,NA
"574","2019-11-01 14:51:50-03","UnB","UB","14479","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Schult.) Seub.","Senna, LR","Bandeira, FP","188","1995","07","01","Southern America","Brasil","Bahia","Povoado de Brejo do Burgo","-38.2546997070312","-9.33806037902832",NA,NA,NA,"Folhas membranáceas discolores, tomentosas. Inflorescências cremes.; Erva ereta; Área antropizada. Solo: arenoso.",NA,NA,"Glória","51769","auto","2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2019-11-01 14:51:50-03","UnB","UB","14500","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Schult.) Seub.","Senna, LR","Belém, RP; Mendes, JM","285","1965","01","25","Southern America","Brasil","Bahia","Lagoa Abaeté","-38.510799407959","-12.9710998535156",NA,NA,NA,"Caule avermelhado; Planta 1m. Flor creme; Restinga",NA,NA,"Salvador","26018","auto","2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Schult.) Seub.","Marchioretto, MS","Heringer, EP; et al.","830","1971","05","22","Southern America","Brasil","Pernambuco","Serra da Carnaubeira, Serrote Redondo","-38.2983016967773","-7.99194002151489",NA,NA,NA,"Erva 0,8-1m. Flor amarelo-palha; Solo arenoso, úmido",NA,NA,"Serra Talhada","55090","auto","1998","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moench.","Oliveira, RC","Silva, ML","218","2007","03","15","Southern America","Brasil","Rio Grande do Norte","Distrito de Alogoinha. Fazenda Experimental Rafael Fernandes","-37.395833","-5.051944",NA,NA,NA,"Erva ereta; flor branca; Caatinga hiperxerófila; solo arenoso, relevo plano",NA,NA,"Mossoró",NA,NA,NA,NA,NA,"-37.395833","-5.051944",NA,NA,NA,NA,NA,NA,NA,NA
"578","2019-05-06 11:51:45-03","UFU","HUFU","58729","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","(Kunth) Moq.",NA,"Vargas, B.C.; Araújo, G.M.","175","2010","07","19",NA,"Brasil","Minas Gerais","Fazenda São José","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Trepadeira. Botões florais verdes.; Mata semi - decídua.","HUFU00000401",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-08-20 20:38:21-03","UFSC","FLOR","30597","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","lanata","Froelichia lanata","(Kunth) Moq.","Vaz, A.M.S.F.","Salgado, O.A.; Bautista, H.P.","289","1984","03","23",NA,"Brasil","Bahia","Fazenda Lagoa Podre, BR-156.","-42.85","-12.366667","490","490",NA,"erva prostrada (hemicriptófita), flor paleácea. Folha SD.23-X-B; ponto F.48 - F.21 (A.11); freqüente. Erva prostrada com 60 cm de comprimento","FLOR0030597","FLOR0030597","Oliveira dos Brejinhos",NA,NA,"1986",NA,NA,"42º51'W","12º22'S",NA,NA,NA,NA,NA,NA,NA,NA
"580","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.",NA,"Humboldt, FWHA","s.n.",NA,NA,NA,NA,"?",NA,"prope Halo de Capuchino ad flumen Orinoci ripam",NA,NA,NA,NA,NA,NA,NA,"P05P1N0050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Gardner, G","2445",NA,NA,NA,"Southern America","Brazil",NA,"in prov. Piauhy et ad Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Blanchet, JS","3888",NA,NA,NA,NA,"?",NA,"prope Caballo et Jacobina ejusdem prov.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Luschnath, B","226",NA,NA,NA,NA,"?",NA,"prope Caballo et Jacobina ejusdem prov.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,"in camapis arenosis ad Araracoara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Blanchet, JS","2665",NA,NA,NA,NA,"?",NA,"prope Caballo et Jacobina ejusdem prov.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Regnell, AF","III219",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Uberava in prov. Minarum","-47.9319","-19.7483",NA,NA,NA,NA,NA,NA,"Uberaba","73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Gardner, G","1404","1838",NA,NA,"Southern America","Brazil",NA,"in prov. Piauhy et ad Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","ad Rio Pardo prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","et ad Joazeiro secundum fluv. S. Francisci prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.",NA,"?","s.n.",NA,NA,NA,"Southern America","Uruguay","Montevideo","Provenit etiam in Montevideo, Cjili et regno Mexicano",NA,NA,NA,NA,NA,NA,NA,"P05P1N0050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,",,in Brasilia meridionali, loco accuratius non adnotato",NA,NA,NA,NA,NA,NA,NA,"P05P1N0050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","lanata","Gomphrena lanata","Poir.",NA,"Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,"Crescit in Brasilia et pr. Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","lanata","Gomphrena lanata","Poir.",NA,"Commerson, P","s.n.",NA,NA,NA,NA,"?",NA,"Crescit in Brasilia et pr. Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","lanata","Gomphrena lanata","Poir.",NA,"Lorentz, PG","Herb. Eich391",NA,NA,NA,NA,"?",NA,"ad vias et fluviorum ripas pr. Cordoba in republ. Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","lanata","Gomphrena lanata","Poir.",NA,"Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,"Crescit in Brasilia et pr. Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","spicata","Gomphrena spicata","Moq.",NA,"Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,"Crescit in desertis ad fluvium S. Francisci in prov. Minarum et locis simlibus prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-10-26 09:31:55-03","UNEMAT","NX-FANEROGAMAS","3419","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Giulietii A.M. , Harley R.M.","1757","2000","02","23",NA,"Brasil","Bahia","Arredores da cidade na saída de Bendengó.","-39.0264015197754","-9.8966703414917",NA,NA,NA,"Folhas discolores com face inferior com tricomas brancas. Inflorescência ascendente a ereta. [HABITAT=Caatinga.]",NA,NA,"Canudos","79120","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
