"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","day","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1646","2017-10-24 15:05:15-02","F","FMNH-SEEDPLANTS","V0371671F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"B. Mostacedo & J. Surubi","1994","5","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0371671F","1732","12","V0371671F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1647","2017-10-24 15:05:15-02","F","FMNH-SEEDPLANTS","V0371672F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"I. Cordeiro et al.","1992","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371672F","1196","24","V0371672F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1648","2017-10-24 15:05:16-02","F","FMNH-SEEDPLANTS","V0371673F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1965","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371673F","17.916","18","V0371673F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1649","2017-10-24 15:05:16-02","F","FMNH-SEEDPLANTS","V0371674F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"H. S. Irwin et al.","1970","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371674F","25968","4","V0371674F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1650","2017-10-24 15:05:16-02","F","FMNH-SEEDPLANTS","V0371675F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"H. S. Irwin et al.","1970","1","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371675F","25389","25","V0371675F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1651","2017-10-24 15:05:17-02","F","FMNH-SEEDPLANTS","V0371676F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"J. R. Pirani et al.","1986","1","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371676F","CFCR 8938","6","V0371676F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1652","2017-10-24 15:05:17-02","F","FMNH-SEEDPLANTS","V0371677F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"R. de Mello-Silva","1994","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371677F","1205",NA,"V0371677F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1653","2017-10-24 15:05:17-02","F","FMNH-SEEDPLANTS","V0371678F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,NA,"2003","5","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371678F","317","15","V0371678F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1654","2017-10-24 15:05:18-02","F","FMNH-SEEDPLANTS","V0371679F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,NA,"1934","1","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371679F","25997","11","V0371679F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1655","2019-09-04 19:01:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium claussenii",NA,NA,NA,NA,NA,"P. C. D. Clausen",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"887",NA,NA,"South America",NA,NA,"Spermatophyta",NA,"claussenii","Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1656","2017-10-24 15:05:08-02","F","FMNH-SEEDPLANTS","V0371655F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum",NA,NA,NA,NA,NA,"H. S. Irwin","1971","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371655F","30774","23","V0371655F_01","South America",NA,NA,"Spermatophyta",NA,"enneandrum",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1657","2017-10-24 15:05:18-02","F","FMNH-SEEDPLANTS","V0371680F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum",NA,NA,NA,NA,NA,"G. O. A. Malme",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371680F","2317",NA,"V0371680F_01","South America",NA,NA,"Spermatophyta",NA,"enneandrum",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1658","2017-10-24 15:05:18-02","F","FMNH-SEEDPLANTS","V0371681F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum",NA,NA,NA,NA,NA,"G. O. A. Malme",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371681F","2317",NA,"V0371681F_01","South America",NA,NA,"Spermatophyta",NA,"enneandrum",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1659","2017-10-24 15:05:19-02","F","FMNH-SEEDPLANTS","V0371682F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum",NA,NA,NA,NA,NA,"W. R. Anderson et al.","1973","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371682F","6507","7","V0371682F_01","South America",NA,NA,"Spermatophyta",NA,"enneandrum",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1660","2017-10-24 15:05:19-02","F","FMNH-SEEDPLANTS","V0371683F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum",NA,NA,NA,NA,NA,"G. T. Prance et al.","1973","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371683F","18999","15","V0371683F_01","South America",NA,NA,"Spermatophyta",NA,"enneandrum",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1661","2018-05-14 16:23:45-03","F","FMNH-SEEDPLANTS","V0357886F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,"RRC ID Flag",NA,NA,NA,"R. Chávez","1968","8","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,"V0357886F","204","6","V0357886F_01 V0357886F_02","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,"20708",NA,NA
"1662","2017-10-24 15:05:10-02","F","FMNH-SEEDPLANTS","V0371660F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"H. S. Irwin et al.","1969","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371660F","24108","9","V0371660F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1663","2017-10-24 15:05:12-02","F","FMNH-SEEDPLANTS","V0371663F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"M. Nee","1987","4","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371663F","35037","25","V0371663F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1664","2017-10-24 15:05:11-02","F","FMNH-SEEDPLANTS","V0371661F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"E. L. Taylor et al.","1983","4","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371661F","E1118","3","V0371661F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1665","2019-05-22 17:06:48-03","F","FMNH-SEEDPLANTS","V0371662F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"W. R. Anderson et al.","1973","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371662F","6995","13","V0371662F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1666","2017-10-24 15:05:12-02","F","FMNH-SEEDPLANTS","V0371664F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,NA,"1944","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371664F","62875","27","V0371664F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1667","2017-10-24 15:05:12-02","F","FMNH-SEEDPLANTS","V0371665F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"A. P. Duarte & A. Filho Matto","1964","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371665F","8201","28","V0371665F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1668","2017-10-24 15:05:13-02","F","FMNH-SEEDPLANTS","V0371666F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"B. A. Krukoff","1939","7","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0371666F","10029","1","V0371666F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1669","2017-10-24 15:05:13-02","F","FMNH-SEEDPLANTS","V0371667F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"J. Steinbach","1925","6","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0371667F","7159","28","V0371667F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1670","2017-10-24 15:05:14-02","F","FMNH-SEEDPLANTS","V0371668F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"J. Steinbach","1925","2","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0371668F","6918","11","V0371668F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1671","2017-10-24 15:05:14-02","F","FMNH-SEEDPLANTS","V0371669F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"J. Steinbach","1925","9","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0371669F","7220","1","V0371669F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1672","2017-10-24 15:05:14-02","F","FMNH-SEEDPLANTS","V0371670F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"I. Steinbach","1924","10","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0371670F","6632","20","V0371670F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1673","2017-10-24 15:05:08-02","F","FMNH-SEEDPLANTS","V0371655F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum",NA,NA,NA,NA,NA,"H. S. Irwin","1971","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371655F","30774","23","V0371655F_01","South America",NA,NA,"Spermatophyta",NA,"enneandrum",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1674","2017-10-24 15:05:18-02","F","FMNH-SEEDPLANTS","V0371680F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum",NA,NA,NA,NA,NA,"G. O. A. Malme",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371680F","2317",NA,"V0371680F_01","South America",NA,NA,"Spermatophyta",NA,"enneandrum",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1675","2017-10-24 15:05:18-02","F","FMNH-SEEDPLANTS","V0371681F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum",NA,NA,NA,NA,NA,"G. O. A. Malme",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371681F","2317",NA,"V0371681F_01","South America",NA,NA,"Spermatophyta",NA,"enneandrum",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1676","2017-10-24 15:05:19-02","F","FMNH-SEEDPLANTS","V0371682F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum",NA,NA,NA,NA,NA,"W. R. Anderson et al.","1973","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371682F","6507","7","V0371682F_01","South America",NA,NA,"Spermatophyta",NA,"enneandrum",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1677","2017-10-24 15:05:19-02","F","FMNH-SEEDPLANTS","V0371683F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum",NA,NA,NA,NA,NA,"G. T. Prance et al.","1973","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371683F","18999","15","V0371683F_01","South America",NA,NA,"Spermatophyta",NA,"enneandrum",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1678","2018-05-14 16:23:45-03","F","FMNH-SEEDPLANTS","V0357886F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,"RRC ID Flag",NA,NA,NA,"R. Chávez","1968","8","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,"V0357886F","204","6","V0357886F_01 V0357886F_02","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,"20708",NA,NA
"1679","2017-10-24 15:05:10-02","F","FMNH-SEEDPLANTS","V0371660F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"H. S. Irwin et al.","1969","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371660F","24108","9","V0371660F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1680","2017-10-24 15:05:12-02","F","FMNH-SEEDPLANTS","V0371663F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"M. Nee","1987","4","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371663F","35037","25","V0371663F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1681","2017-10-24 15:05:11-02","F","FMNH-SEEDPLANTS","V0371661F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"E. L. Taylor et al.","1983","4","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371661F","E1118","3","V0371661F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1682","2019-05-22 17:06:48-03","F","FMNH-SEEDPLANTS","V0371662F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"W. R. Anderson et al.","1973","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371662F","6995","13","V0371662F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1683","2017-10-24 15:05:12-02","F","FMNH-SEEDPLANTS","V0371664F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,NA,"1944","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371664F","62875","27","V0371664F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1684","2017-10-24 15:05:12-02","F","FMNH-SEEDPLANTS","V0371665F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"A. P. Duarte & A. Filho Matto","1964","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371665F","8201","28","V0371665F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1685","2017-10-24 15:05:13-02","F","FMNH-SEEDPLANTS","V0371666F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"B. A. Krukoff","1939","7","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0371666F","10029","1","V0371666F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1686","2017-10-24 15:05:13-02","F","FMNH-SEEDPLANTS","V0371667F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"J. Steinbach","1925","6","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0371667F","7159","28","V0371667F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1687","2017-10-24 15:05:14-02","F","FMNH-SEEDPLANTS","V0371668F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"J. Steinbach","1925","2","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0371668F","6918","11","V0371668F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1688","2017-10-24 15:05:14-02","F","FMNH-SEEDPLANTS","V0371669F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"J. Steinbach","1925","9","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0371669F","7220","1","V0371669F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1689","2017-10-24 15:05:14-02","F","FMNH-SEEDPLANTS","V0371670F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium",NA,NA,NA,NA,NA,"I. Steinbach","1924","10","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0371670F","6632","20","V0371670F_01","South America",NA,NA,"Spermatophyta",NA,"pseudacutifolium",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1690","2019-09-04 18:20:06-03","F","FMNH-SEEDPLANTS","V0059521F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","muticum","Machaerium muticum",NA,NA,NA,NA,NA,"J. B. E. Pohl",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0059521F","560",NA,"V0059521F_01","South America",NA,NA,"Spermatophyta",NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1691","2019-01-23 11:29:40-02","F","FMNH-SEEDPLANTS","V0044202F","PreservedSpecimen","Plantae","Fabaceae","Sweetia","atrata","Sweetia atrata",NA,NA,NA,NA,NA,"P. Jörgensen",NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0044202F","4796",NA,"V0044202F_01","South America",NA,NA,"Spermatophyta",NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1692","2020-10-14 16:35:23-03","UFVJM","HDJF","7863","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Paixão, FA","2019","08","Brasil","Minas Gerais","Conselheiro Pena","Rio Doce, Margem Direita","-41.407222","-19.199139","-41.407222","-19.199139","120","120",NA,"HDJF007863","76P103","26","HDJF007863_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","2020-04-29 16:29:52-03","UFVJM","HDJF","4805","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Moreira, SN","2016","10","02","Moreira, SN; Pereira, E","2016","07","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.405","-18.8925","-43.405","-18.8925","851","851",NA,"HDJF004805","1984","17","HDJF004805_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","2020-04-29 16:29:52-03","UFVJM","HDJF","781","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Machado, ELM","2012","09","11","Oliveira, ACC; Machado, ELM","2012","09","Brasil","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural","-44.0825","-18.644444","-44.0825","-18.644444",NA,NA,NA,"HDJF000781","s.n.",NA,"HDJF000781_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","2020-04-29 16:29:52-03","UFVJM","HDJF","1764","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Massarotto, NP",NA,NA,NA,"Massarotto, NP","2008","04","Brasil","Goiás","Teresina de Goiás","Comunidade Limoeiro","-47.225","-13.593333","-47.225","-13.593333",NA,NA,NA,"HDJF001764","18","20","HDJF001764_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","2020-10-14 16:35:23-03","UFVJM","HDJF","7579","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Paixão, FA","2018","11","Brasil","Minas Gerais","Marliéria","Rio Doce, Margem Esquerda","-42.500389","-19.712806","-42.500389","-19.712806","243","243",NA,"HDJF007579","89P23","12","HDJF007579_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","2020-04-29 16:29:52-03","UFVJM","HDJF","782","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Machado, ELM","2012","09","11","Oliveira, ACC; Machado, ELM","2012","09","Brasil","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural","-44.0825","-18.644444","-44.0825","-18.644444",NA,NA,NA,"HDJF000782","s.n.",NA,"HDJF000782_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","2020-10-14 16:35:23-03","UFVJM","HDJF","7807","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Paixão, FA","2019","07","Brasil","Espírito Santo","Colatina","Rio Doce, Margem Direita","-40.721556","-19.5365","-40.721556","-19.5365","160","160",NA,"HDJF007807","12P91","14","HDJF007807_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","2020-04-29 16:29:52-03","UFVJM","HDJF","1076","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Otoni, TJO","2012","11","12","Otoni, TJO; Santana, BID","2012","11","Brasil","Minas Gerais","Serro","Propriedade Rural entre Serro e Milho Verde","-43.410556","-18.566667","-43.410556","-18.566667",NA,NA,NA,"HDJF001076","s.n.","12","HDJF001076_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","2020-04-29 16:29:52-03","UFVJM","HDJF","1077","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","Otoni, TJO","2012","11","12","Otoni, TJO; Santana, BID","2012","11","Brasil","Minas Gerais","Serro","Propriedade Rural entre Serro e Milho Verde","-43.410556","-18.566667","-43.410556","-18.566667",NA,NA,NA,"HDJF001077","s.n.","12","HDJF001077_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
