"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"575","2020-07-23 12:00:13-03","CEPLAC","CEPEC","104728","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","L. J. Alves","55","2001","04","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"M. L. Guedes","Bahia","Paraguaçu, Itaête. Assentamento Baixão. Àrea de lote.",NA,NA,"ITAETÉ","-40.9724998474121","-12.9863996505737",NA,NA,NA,NA,NA,NA,"36442","auto",NA,NA,NA,NA,"30/08/2001",NA
"576","2020-07-23 12:00:13-03","CEPLAC","CEPEC","42990","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","L. A. Mattos-Silva","2341","1988","04","06",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Culhões-de-bode, ipê-bóia",NA,NA,NA,"L. A. Mattos-Silva","Bahia","Faz. Espírito Sto. Ramal entr. a 7Km ao S de Poções, a direita, prox Posto Atalaia 2. Sede Faz. a 3Km da Rod.",NA,NA,"POÇÕES","-40.3652992248535","-14.5297002792358",NA,NA,NA,NA,NA,NA,"31357","auto",NA,NA,NA,NA,"30/12/1988",NA
"577","2020-07-23 12:00:13-03","CEPLAC","CEPEC","102202","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","D. Rigueira","1","2003","04","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"M. L. Guedes","Bahia","Sudoeste da Bahia. Estrada Maracás, Contendas do Sincorá.",NA,NA,"MARACÁS","-40.537222","-13.490556",NA,NA,"40W32'14","13S29'26",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2003",NA
"578","2020-07-23 12:00:13-03","CEPLAC","CEPEC","103376","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R. P. de Oliveira","461","1996","11","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"R. M. Harley","Bahia","Estrada para Fazenda Estrindo, ca. 11Km da cidade",NA,NA,"FORMOSA DO RIO PRETO","-45.279167","-11.076944",NA,NA,"45W16'45","11S4'37",NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2000",NA
"579","2020-07-23 12:00:13-03","CEPLAC","CEPEC","118965","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","T. B. Cavalcanti","3193","1928","11","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"T. B. Cavalcanti","Minas Gerais","Estrad apara o Aeroporto, 2Km do entroncmento. Caminho de terra à esquerda. Obs.: Frutos na coarpteaca.",NA,NA,"salinas","-42.3275","-16.198889",NA,NA,"42W19'39","16S11'56",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA
"580","2020-07-23 12:00:13-03","CEPLAC","CEPEC","150535","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Oliveira, N.E.","51","2014","07","24",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"L. Daneu","Bahia","Conglomerado BA_1430-4-6-31",NA,NA,"ALCOBAÇA","-39.239722","-17.460278",NA,NA,"39W14'23","17S27'37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-07-23 12:00:13-03","CEPLAC","CEPEC","92336","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","F. França","3683","2001","05","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"M. M. da Silva-Castro","Bahia","Sem informação.",NA,NA,"JABORANDI","-44.979167","-14.345278",NA,NA,"44W58'45","14S20'43",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2004",NA
"582","2020-07-23 12:00:13-03","CEPLAC","CEPEC","99220","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","T. Ribeiro","138","1990","10","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"W. São Mateus","Bahia","Entre a Fazenda Pé de Serra e o riacho do Caldeirão.",NA,NA,"miguel calmon","-40.554444","-11.4075",NA,NA,"40W33'16","11S24'27",NA,NA,NA,NA,NA,NA,NA,NA,"30/03/2008",NA
"583","2020-07-23 12:00:13-03","CEPLAC","CEPEC","78573","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","G. Hatschbach","67630","1998","03","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Hatschbach","Bahia","Serra Geral, Serra do brejo rande, próx. ao alto da serra.",NA,NA,"boquira","-42.730598449707","-12.8231000900269",NA,NA,NA,NA,NA,NA,"36950","auto",NA,NA,NA,NA,"30/12/1998",NA
"584","2020-07-23 12:00:13-03","CEPLAC","CEPEC","73164","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","G. Hatschbach","1977","1994","03","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Hatschbach","Bahia","Palmeira.",NA,NA,"CAETITÉ","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,NA,"53684","auto",NA,NA,NA,NA,"30/12/1997",NA
"585","2020-07-23 12:00:13-03","CEPLAC","CEPEC","13759","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","S. A. Mori","9970","1977","01","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. Gentry","Bahia","13 a 15Km ao SW de Maracás, Rod. BA-026.",NA,NA,"MARACÁS","-40.4308013916016","-13.4411001205444",NA,NA,"0W0'0","0S0'0",NA,NA,"50558","auto",NA,NA,NA,NA,"30/12/1979",NA
"586","2020-07-23 12:00:13-03","CEPLAC","CEPEC","33190","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A. M. de Carvalho","1993","1975","04","15",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Culhões-de-bode",NA,NA,NA,"M. M. da Silva-Castro","Bahia","6Km ao SW de Maracás.",NA,NA,"MARACÁS","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,"30/09/1997",NA
"587","2020-07-23 12:00:13-03","CEPLAC","CEPEC","9031","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","T. S. dos Santos","2556","1972","09","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. Gentry","Bahia","Km 30 da Rod. Conquista/Anage.",NA,NA,"VITÓRIA DA CONQUISTA","-40.8394012451172","-14.8661003112793",NA,NA,"0W0'0","0S0'0",NA,NA,"70493","auto",NA,NA,NA,NA,"30/12/1978",NA
"588","2020-07-23 12:00:13-03","CEPLAC","CEPEC","41244","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","H. Q. B. Fernandes","2014","1966","10","31",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Camará-uçu, bucho-de-boi, ipê-branco",NA,NA,NA,"H. Q. B. Fernandes","Espírito Santo","Tres Barras. Margem da Rodovia.",NA,NA,"FUNDÃO","-40.4067001342773","-19.9325008392334",NA,NA,NA,NA,NA,NA,"27186","auto",NA,NA,NA,NA,"30/12/1986",NA
"589","2020-07-23 12:00:13-03","CEPLAC","CEPEC","44257","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","M. Sobral","5895","1988","01","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","Bahia","Ca. 6Km ao SW da cidade. Beira da estrada.",NA,NA,"MARACÁS","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,"30/12/1988",NA
"590","2020-07-23 12:00:13-03","CEPLAC","CEPEC","31343","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","A. M. de Carvalho","1570","1983","02","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. Gentry","Bahia","Km 7 da estrada Maracas/Contendas do Sincora. Ao S da estrada.",NA,NA,"MARACÁS","-40.4308013916016","-13.4411001205444",NA,NA,"0W0'0","0S0'0",NA,NA,"50558","auto",NA,NA,NA,NA,"30/12/1983",NA
"591","2020-07-23 12:00:13-03","CEPLAC","CEPEC","83825","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","G. Hatschbach","65280","1996","07","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G. Hatschbach","Espírito Santo","Km 10-15 da Rod. para Afonso Claudio.",NA,NA,"laranja da terra","-41.0567016601562","-19.8988990783691",NA,NA,NA,NA,NA,NA,"17356","auto",NA,NA,NA,NA,"30/12/1996",NA
"592","2020-07-23 12:00:13-03","CEPLAC","CEPEC","19563","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R. M. Harley","18645","1977","02","13",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Culhoes-de-bode, Ipe-boia",NA,NA,NA,"T. S. dos Santos","Bahia","15-20Km de Andarai, ao longo da Rod. p/ Itaete. A leste da Rod. p/ Mucuge.",NA,NA,"ANDARAÍ","-41.2","-12.85",NA,NA,"41W12'0","12S51'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981",NA
"593","2020-07-23 12:00:13-03","CEPLAC","CEPEC","79812","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","B. Stannard","5233","1997","02","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"M. M. da Silva-Castro","Bahia","São Francisco, caminho para Lagoa real.",NA,NA,"CAETITÉ","-42.2075","-13.993056",NA,NA,"42W12'27","13S59'35",NA,NA,NA,NA,NA,NA,NA,NA,"16/12/1998",NA
"594","2020-07-23 12:00:13-03","CEPLAC","CEPEC","41906","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","F. S. Santos","720","1987","12","07",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Tamburim",NA,NA,NA,"T. S. dos Santos","Bahia","16Km ao W Porto Seguro. Área do arboreto da Est. Ecologica do Pau-brasil,quadra 076",NA,NA,"SANTA CRUZ CABRÁLIA","-39.133333","-16.383333",NA,NA,"39W8'","16S23'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1987",NA
"595","2020-07-23 12:00:13-03","CEPLAC","CEPEC","48164","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","J. L. Hage","2273","1990","08","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"T. S. dos Santos","Bahia","Ramal a ca. 9Km na Rod. BA-052. A 5Km ramal adentro para Riachão de Jacobina.",NA,NA,"JACOBINA","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,"30/09/1990",NA
"596","2020-07-23 12:00:13-03","CEPLAC","CEPEC","13760","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","S. A. Mori","9969","1977","01","31",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Culhoes-de-boi",NA,NA,NA,"A. Gentry","Bahia","13 a 15Km ao SW de Maracás, Rod. BA-026.",NA,NA,"MARACÁS","-40.4308013916016","-13.4411001205444",NA,NA,"0W0'0","0S0'0",NA,NA,"50558","auto",NA,NA,NA,NA,"30/12/1979",NA
"597","2020-07-23 12:00:13-03","CEPLAC","CEPEC","7399","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","R. S. Pinheiro","1448","1971","07","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. Gentry","Bahia","Km 27 da Rod. Maracas/Pouso Alegre Rio de Contas.",NA,NA,"MARACÁS","-40.4308013916016","-13.4411001205444",NA,NA,"0W0'0","0S0'0",NA,NA,"50558","auto",NA,NA,NA,NA,"30/12/1978",NA
"598","2020-07-23 12:00:13-03","CEPLAC","CEPEC","15741","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","L. A. Mattos-Silva","243","1981","06","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","Bahia","Km 6 da Rod. Maracas/Contendas do Sincora, BA-026.",NA,NA,"MARACÁS","-40.4308013916016","-13.4411001205444",NA,NA,"0W0'0","0S0'0",NA,NA,"50558","auto",NA,NA,NA,NA,"30/12/1979",NA
"599","2020-07-23 12:00:13-03","CEPLAC","CEPEC","34587","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","F. S. Santos","305","1984","04","30",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Culhões-de-bode",NA,NA,NA,"T. S. dos Santos","Bahia","Area da Estação Ecologica do Pau-brasil. Arboreto, pardela 096.",NA,NA,"SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586",NA,NA,"0W0'0","0S0'0",NA,NA,"49584","auto",NA,NA,NA,NA,"26/07/1984",NA
"600","2020-11-19 14:06:03-03","Unimontes","MCMG","1974","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |",NA,"2009","08","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Santos R.M.","Minas Gerais","APA do Rio Pandeiros-Ilha 005",NA,"(Vell.) Bureau ex Verl.","Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"601","2020-11-19 14:06:03-03","Unimontes","MCMG","3823","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Rosa,H.C.B",NA,"2005",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Santos, R.M.","Minas Gerais","Cros",NA,"(Vell.) Bureau ex Verl.","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"2005",NA,"72568","auto",NA,NA,NA,NA,NA,NA
"602","2019-02-27 14:01:51-03","UFSJ","HUFSJ","6697","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Faria, JEQ","3130","2012","12","03",NA,"Brasil",NA,NA,"Árvore ca. 8 m de altura, caule com ritidoma fissurado, flores creme","HUFSJ006697",NA,NA,NA,"Minas Gerais","Margem da estrada de terra entre Senhora do Carmo e Itambé do Mato Dentro",NA,"(Vell.) Bureau ex Verl.",NA,"-43.328611","-19.444722",NA,NA,"-43.328611","-19.444722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-09-22 13:48:32-03","USP","SPFW","4562","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Milliken, W. Lewis, G.P.; Flores, T.","4180","2009","11","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"D.C. Zappi","Minas Gerais","Serra do Cipó",NA,"(Vell.) BureauexVerl.","Santana de Pirapama","-43.807825","-18.929397","775","775","43°48'28,17''W","18º55'45,83''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-09-22 13:46:00-03","USP","SPFW","6713","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Duarte, A.P.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Espirito Santo","Estrada entre Iconha e Guapari",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-09-22 13:48:32-03","USP","SPFW","2587","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.H.","2980","2006","12","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"R.J.F. Garcia","Minas Gerais",NA,NA,"(Vell.) BureauexVerl.","Matozinhos","-43.987556","-19.473278","683","683","43º59'15,2''W","19º28'23,8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-09-22 13:48:32-03","USP","SPFW","6712","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Matos Filho, A.","301","1963","07","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"J. Corrêa Gomes Jr.","Goiás",NA,NA,"(Vell.) Bureau","Luziânia","-45.628056","-22.743611",NA,NA,"45º37'41''W","22º44'37''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-09-22 13:46:51-03","USP","SPFW","122","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"ref. XLQ-1444",NA,NA,NA,NA,"São Paulo","ESALQ",NA,"(Vell.) BureauexVerl.","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"608","2020-09-22 13:46:00-03","USP","SPFW","6710","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"(Vell.) Bureau","Pinhal.zinho","-47.983333",NA,NA,NA,"47º59'W","22º77'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-09-22 13:46:00-03","USP","SPFW","6707","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"(Vell.) Bureau","Coronel Pacheco","-45.628056","-22.743611",NA,NA,"45º37'41''W","22º44'37''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-09-22 13:46:00-03","USP","SPFW","6708","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"(Vell.) Bureau","Piracibaba",NA,NA,NA,NA,"47º64'W","22º72'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-09-22 13:46:00-03","USP","SPFW","23","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Muñiz, G.I.B.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,"(Vell.) BureauexVerl.","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"612","2021-04-08 17:12:23-03","UESB","HUESB","5661","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Santana, D.L.; Loureiro, D.M.; Alves, L. de J.; Guedes, M.L.; Loureiro, D.M.; Alves, L. de J.; Guedes, M.L.","400","2001","06","02",NA,"Brasil",NA,NA,"Árvore 3,0 m. Folíolos membranáceos, discolores, face abaxial com idnumento esbranquiçado. Frequente.; Floresta Estacional Semidecidual.","HUESB000005661","Dicotyledoneae",NA,"Guedes, M.L.","Bahia","Chapada Diamantina. Assentamento Boqueirão, área de lote.",NA,"(Vell.) Bur. ex Verlot","Lençóis","-41.288889","-12.241111",NA,NA,"-41.288889","-12.241111","2001","10",NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-04-08 17:12:23-03","UESB","HUESB","2061","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Macedo, G.E.L.; Macedo, A.O.; Macedo, A.O.","188","2003","07","18",NA,"Brasil",NA,NA,"Caule com cor cinzenta. Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre na borda da mata.; Árvore. Sem flores. Com fruto grande, cor marrom.; Floresta Estacional (Mata de Cipó) em zona de transição.","HUESB000002061","Dicotyledoneae",NA,NA,"Bahia","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.",NA,"(Vell.) Bur. ex Verlot","Jequié","-41.069444","-13.945",NA,NA,"-41.069444","-13.945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-04-08 17:12:23-03","UESB","HUESB","7359","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","M.M. Silva-Castro; P. Borges; A.C. Barreto; J.C. Oliveira; P. Borges; A.C. Barreto; J.C. Oliveira","1665","2011","12","18",NA,"Brasil",NA,NA,"Árvore. Folhas membranáceas; face adaxial verde claro e face abaxial cinérea. Flor amarelo ouro com máculas vináceas no interior da corola; anteras amarronzadas; cálice e botões florais amarronzados.","HUESB000007359","Dicotyledoneae",NA,"M.M. Silva-Castro","Bahia","Estrada para Divisa Alegre (MG), Estrada de chão, à esquerda da BR-116. Lagoa do Jataí em direção a Encruzilhada.",NA,"(Vell.) Bur. ex Verlot","Cândido Sales","-41.166361","-15.542417",NA,NA,"-41.166361","-15.542417","2011","12",NA,NA,"18",NA,NA,NA,NA,NA
"615","2021-04-08 17:12:23-03","UESB","HUESB","562","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Carneiro-Torres, D.S.; M. M. Silva Castro; C. R. Agustinho; M. M. Silva Castro; C. R. Agustinho","298","2004","01","22",NA,"Brasil",NA,NA,"Árvore ca. 1,5m alt. Folhas coriáceas, discolores, face abaxial cinéria. Inflorescência amarronzada, corola alaranjada passandoa avermelhada internamente.","HUESB000000562","Dicotyledoneae",NA,NA,"Bahia","Represa de Maracás.",NA,"(Vell.) Bur. ex Verlot","Maracás","-40.433333","-13.411111","938","938","-40.433333","-13.411111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2021-04-08 17:12:23-03","UESB","HUESB","529","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Silva-Castro, M.M.; D.S.Carneiro Torres, CR de Agus; D.S.Carneiro Torres, CR de Agus","791","2004","01","21",NA,"Brasil",NA,NA,"Árvore ca. 1,5m. Folhas coriáceas, discolores, face abaxial cinérea. Inflorescência amarronzada, corola internamente com lacínios amarelados passado a avermelhados.","HUESB000000529","Dicotyledoneae",NA,NA,"Bahia","Estrada Maracás - Pé de Serra",NA,"(Vell.) Bur. ex Verlot","Maracás","-40.579444","-13.528056","677","677","-40.579444","-13.528056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2021-04-08 17:12:23-03","UESB","HUESB","7356","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","M.M. Silva-Castro; P. Borges; A.C. Barreto; J.C. Oliveira; P. Borges; A.C. Barreto; J.C. Oliveira","1662","2011","12","18",NA,"Brasil",NA,NA,"Árvore. Caule verde amarronzado. Folhas membranáceas; face adaxial verde claro, lustrosa, face abaxial cinérea.","HUESB000007356","Dicotyledoneae",NA,"M.M. Silva-Castro","Bahia","Estrada para Cercadinho",NA,"(Vell.) Bur. ex Verlot","Cândido Sales","-41.130361","-15.437306",NA,NA,"-41.130361","-15.437306","2011","12",NA,NA,"18",NA,NA,NA,NA,NA
"618","2021-04-08 17:12:23-03","UESB","HUESB","2062","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Macedo, G.E.L.; A F Souza; M.F.Souza; A F Souza; M.F.Souza","200","2003","08","16",NA,"Brasil",NA,NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre na borda da mata.; Árvore Folhas com pêlos, coriáceas ,coloração verde escuro adaxial e verde claro abaxial. Frutos grandes, felpudos e semente alada.; Floresta Estaci","HUESB000002062","Dicotyledoneae",NA,NA,"Bahia","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.",NA,"(Vell.) Bur. ex Verlot","Jequié","-41.058333","-13.944722","617","750","-41.058333","-13.944722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2021-04-08 17:12:23-03","UESB","HUESB","430","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Silva-Castro, M.M.; G. C. Moreira; L.S. Silva; G. C. Moreira; L.S. Silva","719","2003","09","27",NA,"Brasil",NA,NA,"Árvore ca. 6m de alt. Folhas coriáceas, discolores. Frutos maduros castanho-claro.","HUESB000000430","Dicotyledoneae",NA,"Oliveira, M. A.","Bahia","Estrada para Pé de Serra, ramal na estrada antiga para Pé de Serra a 8 km de Maracás",NA,"(Vell.) Bur. ex Verlot","Maracás","-40.480556","-13.453056","880","880","-40.480556","-13.453056","2018","08",NA,NA,"15",NA,NA,NA,NA,NA
"620","2021-04-08 17:12:23-03","UESB","HUESB","9486","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Souza, R.S.; Moreira, R.S.; Silva, G.S.; Moreira, R.S.; Silva, G.S.","440","2014","04","05",NA,"Brasil",NA,NA,"Árvore, ca. 14m alt. Folhas compostas, alternas, tricomas. Inflorescência em botões, amarronzada. Flores gamopétalas.; Mata Atlântica.","HUESB000009486","Dicotyledoneae",NA,NA,"Bahia","Oriente Novo, Estrada sentido Oriente Novo ao município de Boa Nova-BA. Borda da Mata.",NA,"(Vell.) Bur. ex Verlot","Jequié","-40.135972","-14.239528","771","771","-40.135972","-14.239528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2021-04-08 17:12:23-03","UESB","HUESB","125","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Silva-Castro, M.M.; G.C. Moreira; C.R. Agustinho; R.P. dos Santos.; G.C. Moreira; C.R. Agustinho; R.P. dos Santos.","610","2003","06","09",NA,"Brasil",NA,NA,"Árvore ca de 8m de alt. Folhas coriáceas, discolores, face abaxial esbranquiçada. Frutos imaturos verdes amarronzado. Material para Fitoquímica.; Árvore ca de 8m de alt. Folhas coriáceas, discolores, face abaxial esbranquiçada. Fr","HUESB000000125","Dicotyledoneae",NA,"M.M. da Silva Castro.","Bahia","Estrada Jequié - Maracás.",NA,"(Vell.) Bur. ex Verlot","Jequié","-40.465833","-13.629167","663","663","-40.465833","-13.629167","2003","06",NA,NA,NA,NA,NA,NA,NA,NA
