"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","sex"
"473","2016-11-15 05:15:00-02","MO","MOBOT","2477280","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa gaudichaudiana","(O. Berg) D. Legrand","S.G. Tressens",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1990","2","1","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Krapovickas 43539","Mpio Barra Velha. Itajuba.",NA,NA,NA,NA,NA,"South America",NA,"gaudichaudiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2018-06-22 05:25:00-03","MO","MOBOT","2477303","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa gaudichaudiana","(O. Berg) D. Legrand",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1953","4","8","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Reitz 530","Barra do Sul",NA,NA,NA,NA,NA,"South America",NA,"gaudichaudiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","17853","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"Estrada das Praias, rio da vila",NA,NA,"Arvoreta 5 m, flor alva, odorífera;","Tracheophyta","Myrtales","América do Sul",NA,NA,"24916","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"476","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","08567","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral",NA,NA,NA,"R. Negrelle",NA,NA,NA,"Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,"Reserva Volta Velha",NA,NA,"Árvore 6 m, com botões, na trilha;","Tracheophyta","Myrtales","América do Sul",NA,NA,"18121","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"477","2018-09-12 14:48:21-03","UNIOESTE","UNOP","1941","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","Barb. Rodr.","Brotto, M.L.","2013","11","21","Silva, J.M.; Bonaldi, R.A.; Roher, D.A.; Bonaldi, R.A.; Roher, D.A.","2013","10","15","Brasil","Paraná","Paranagua","-48.553889","-25.589167","-48.553889","-25.589167",NA,NA,"8459","Parque Estadual do Palmito","17","17","Árvore 4 m, frutos brancos imaturos. Floresta Ombrófila Densa das Terras Baixas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-08-31 09:08:03-03","INPA","INPA","139201","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Barroso, GM",NA,NA,NA,"Sucre, D","1972","01","06","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"INPA0139201","INPA0139201 INPA0139201_e","8202","Restinga da Tijuca",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"479","2020-08-31 09:08:03-03","INPA","INPA","139108","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Barroso, GM",NA,NA,NA,"Almeida, JC de","1972","04","01","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"INPA0139108","INPA0139108 INPA0139108_e","1440","Lagoa Marapendi, na estrada para o Autódromo",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-08-31 09:08:03-03","INPA","INPA","139191","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Barroso, GM",NA,NA,NA,"Sucre, D","1971","12","10","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"INPA0139191","INPA0139191 INPA0139191_e","7378","Serra do Hitipoca","1580","1580",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-08-31 09:08:03-03","INPA","INPA","139196","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Barroso, GM","1986","02",NA,"Sucre, D","1971","12","10","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"INPA0139196","INPA0139196 INPA0139196_e","8042","Restinga da Tijuca",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-08-31 09:08:03-03","INPA","INPA","139200","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Barroso, GM",NA,NA,NA,"Sucre, D","1972","01","06","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"INPA0139200","INPA0139200 INPA0139200_e","8194","Restinga da Tijuca",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-08-31 09:08:03-03","INPA","INPA","139204","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Sucre, D","1972","06","01","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"INPA0139204","INPA0139204 INPA0139204_e","9171","Restinga de Marambaia, Rio Vermelho","1","1",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-08-31 09:08:03-03","INPA","INPA","270053","S","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","Boeira, ASP","2010","09","01","Carvalho, FA de","2009","06","30","Brasil","Amazonas","São Gabriel da Cachoeira","-67.24501","0.33567","-67.24501","0.33567","INPA0270053",NA,"1837","Rio Içana, Rio Içana - Comunidade Jauacanã","93","93",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","10089",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1999","03","23","Brasil","Espírito Santo","Santa Teresa","-40.6075","-19.931389","40W36'27","19S55'53","MBML010089","MBML010089","2230","Estação Biológica Caixa D'Água",NA,NA,"Mata de encosta. Arvoreto 7m. Dap 9cm. Fuste 5m. Frutos verdes. Botões brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","10098",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1999","02","22","Brasil","Espírito Santo","Santa Teresa","-40.635556","-19.925556","40W38'8","19S55'32","MBML010098","MBML010098","1983","São Lourenço, Country Club",NA,NA,"Mata de encosta. Arbusto 3m. Frutos verdes. Flores velhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","10104",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1999","03","11","Brasil","Espírito Santo","Santa Teresa","-40.548333","-19.847222","40W32'54","19S50'50","MBML010104","MBML010104","2152","Cabeceira do Vinte e Cinco de Julho",NA,NA,"Arboreto 7m. Dap 11cm. Fuste 3m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","10404",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1999","03","24","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML010404","MBML010404","2248","Estação Biológica de Santa Lúcia",NA,NA,"Mata de encosta. Arbusto 2m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","10485",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral/2001",NA,NA,NA,"W. P. Lopes; E. Bausen & W. Pizziolo","1999","05","06","Brasil","Espírito Santo","Santa Teresa","-40.635556","-19.925556","40W38'8","19S55'32","MBML010485","MBML010485","638","São Lourenço, Country Club",NA,NA,"Arvore 9m. Dap 13cm. Fuste 5m. Flores verdolengas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","10904",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral/2003",NA,NA,NA,"L. D. Thomaz","1995","03","08","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML010904","MBML010904","1083","Estação Biológica de Santa Lúcia",NA,NA,"Não amostrada, dentro P62, 4m de altura, frutos amarelados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","11028",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral/1995",NA,NA,NA,"L. D. Thomaz","1994","08","30","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML011028","MBML011028","1439","Estação Biológica de Santa Lúcia",NA,NA,"Não amostrada, dentro da parcela 63 - área 2, 4m de altura, fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","11357",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"V. Demuner; et al","1999","12","16","Brasil","Espírito Santo","Santa Teresa","-40.635556","-19.925556","40W38'8","19S55'32","MBML011357","MBML011357","350","São Lourenço, Country Club",NA,NA,"Arvoreta 5m, frutos de cor roxa. Próximo ao riacho, ter. arenoso úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","12198",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"V. Demuner; et al","2000","03","22","Brasil","Espírito Santo","Santa Teresa","-40.556389","-19.951389","40W33'23","19S57'5","MBML012198","MBML012198","825","Mata do Tabajara",NA,NA,"Arbusto 4m, botões florais,frutos de cor verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","12231",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"V. Demuner; et al","2000","03","22","Brasil","Espírito Santo","Santa Teresa","-40.556389","-19.951389","40W33'23","19S57'5","MBML012231","MBML012231","829","Mata do Tabajara",NA,NA,"Arvoreto 5m, frutos imaturos de cor verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","13828",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"V. Demuner; et al","2000","10","25","Brasil","Espírito Santo","Santa Teresa","-40.575556","-19.887222","40W34'32","19S53'14","MBML013828","MBML013828","1497","Alto São Lourenço",NA,NA,"Arvoreta 6m, frutos enrugados de cor verde. Área aberta, próximo ao asfalto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","14396",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; et al","2001","06","12","Brasil","Espírito Santo","Santa Teresa","-40.583333","-19.984167","40W34'60","19S59'3","MBML014396","MBML014396","3911","Cabeceira do Rio Bonito",NA,NA,"Arvoreto 3m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","14884",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral/2003",NA,NA,NA,"L. Kollmann; et al","2001","08","09","Brasil","Espírito Santo","Santa Teresa","-40.506944","-19.936111","40W30'25","19S56'10","MBML014884","MBML014884","4303","Rio Saltinho",NA,NA,"Arvoreto 14m. DAP 18cm. Fuste 7m. Frutos pretos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","20288",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral/2003",NA,NA,NA,"R.R. Vervloet; et al","2003","04","03","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27","MBML020288","MBML020288","2127","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Árvore de 14m, flores de cor branca, botões verde, baixada, dossel 18m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","21383",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral/2003",NA,NA,NA,"J. Rossini; et al","2003","08","19","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27","MBML021383","MBML021383","475","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Arbusto 3m. Frutos verdes. Ao lado da cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","4511",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"H. Q. Boudet Fernandes; et al","1988","04","11","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML004511","MBML004511","2443","Estação Biológica de Santa Lúcia",NA,NA,"Arbusto 4m, ramos mais espessos com 6m de diâmetro, frutos negros quando maduros, suculentos, semi-sombra, capoeirão à margem do rio timbuí e de córrego afluente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","7764",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","08","18","Brasil","Espírito Santo","Santa Leopoldina","-40.596389","-20.054167","40W35'47","20S3'15","MBML007764","MBML007764","364","Rio do Norte",NA,NA,"Fundo de vale. Beira de cachoeira. Arvoreto 6m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","8044",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","11","18","Brasil","Espírito Santo","Santa Teresa","-40.6075","-19.931389","40W36'27","19S55'53","MBML008044","MBML008044","1052","Estação Biológica Caixa D'Água",NA,NA,"Mata de encosta. Arvoreto 6m. DAP 6m. Fuste 3m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","8082",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral/Dez.2002",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","11","25","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML008082","MBML008082","1092","Estação Biológica de Santa Lúcia",NA,NA,"Mata de encosta. Arvoreto 11m. DAP 12cm. Fuste 9m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","9624",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","12","15","Brasil","Espírito Santo","Santa Teresa","-40.635556","-19.925556","40W38'8","19S55'32","MBML009624","MBML009624","1312","São Lourenço, Country Club",NA,NA,"Arbusto 4m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","9713",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral/Dez.2002",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","12","16","Brasil","Espírito Santo","Santa Teresa","-40.593889","-19.973056","40W35'38","19S58'23","MBML009713","MBML009713","1342","Aparecidinha",NA,NA,"Arvoreto5m. Dap 7cm. Fuste 1m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","9774",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1999","03","24","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML009774","MBML009774","2251","Estação Biológica de Santa Lúcia",NA,NA,"Beira rio. Arbusto 2m. Botões brancos. Frutos verdes e pretos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","1084",NA,"Plantae","Myrtaceae","Myrcia","acuminatissima","Myrcia acuminatissima","O.Berg","M. Sobral/1995",NA,NA,NA,"W. A. Hoffmann","1984","10","11","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"MBML001084","MBML001084","182","Refúgio dos Colibris",NA,NA,"Arbusto de 3m, frutos jovens, solo pedregoso.",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"508","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","14848",NA,"Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk","M. Sobral/Março-2007",NA,NA,NA,"L. Kollmann; et al","2001","06","12","Brasil","Espírito Santo","Santa Teresa","-40.583333","-19.984167","40W34'60","19S59'3","MBML014848","MBML014848","3891","Cabeceira do Rio Bonito",NA,NA,"Arvoreto 8m. DAP 10cm. Fuste 5m. Frutos verdes avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","19669",NA,"Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral/2007",NA,NA,NA,"R.R. Vervloet; et al","2003","02","12","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27","MBML019669","MBML019669","1798","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Árvore com 16m, frutos imaturos de cor verde, dossel de 18m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","25080",NA,"Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral/Março-2007",NA,NA,NA,"L. Kollmann; et al","2005","07","13","Brasil","Espírito Santo","Domingos Martins","-41.019167","-20.403889","41W1'9","20S24'14","MBML025080","MBML025080","8031","Parque Estadual da Pedra Azul",NA,NA,"Arbusto 5m, no sol. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","36647",NA,"Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","B.S. Amorim/Set.2014",NA,NA,NA,"R. C. Forzza; et al","2008","07","21","Brasil","Espírito Santo","Cariacica","-40.525278","-20.267778","40W31'31","20S16'4","MBML036647","MBML036647","5266","Reserva Biológica de Duas Bocas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","38841",NA,"Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral/2010",NA,NA,NA,"C. N. de Fraga; R.C.Forzza & R. Goldeberg","2009","01","21","Brasil","Espírito Santo","Castelo","-41.083611","-20.516111","41W5'1","20S30'58","MBML038841","MBML038841","2366","Parque Estadual do Forno Grande. Trilha na mata para o Forninho. Floresta Ombrófila Densa Altomontana com inselbergues","1100","1100","Árvore ca 6m. Folhas verdes quando jovens avermelhadas. Botões brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","41129",NA,"Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral/Março-2016",NA,NA,NA,"A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","2007","12","29","Brasil","Espírito Santo","Itapemirim","-41.048889","-20.936111","41W2'56","20S56'10","MBML041129","MBML041129","1282","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes",NA,NA,"Arbusto 3 m. Botões brancos. Borda da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","44420",NA,"Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral/Março-2016",NA,NA,NA,"R. de O. Perdiz; L.C. Gomes, J. Paixão, P. Leitman & T. Araujo","2011","05","06","Brasil","Bahia","Arataca","-39.361389","-15.171389","39W21'41","15S10'17","MBML044420","MBML044420","767","Parque Nacional Serra das Lontras. Trilha do Talhão. Floresta Ombrófila Densa Montana",NA,NA,"Árvore 12m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","46680",NA,"Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral/Março-2016",NA,NA,NA,"T.B. Flores; O.R. Campos","2012","10","25","Brasil","Espírito Santo","Ibitirama","-41.736389","-20.385633","41W44'11","20S23'8,28","MBML046680","MBML046680","1559","Pedra Roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso",NA,NA,"Arvoreta ca 3m de alt., frutos imaturos verdes, amadurecendo pretos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","42051",NA,"Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.","M. Sobral/Março-2016",NA,NA,NA,"R.R. Vervloet; W. Desanti","2010","07","12","Brasil","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,"MBML042051","MBML042051","3546","Barra do Riacho",NA,NA,"Arvoreto 5m alt., frutos de cor amarelo. Vegetação de Tabuleiro",NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA
"517","2021-03-04 11:05:54-03","UFRB","HURB","17808","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O.Berg) Kiaersk.",NA,NA,NA,NA,"Vasconcelos, T.N.C.; Faria, J.E.Q. & Lucas, E.J.","2014","10","29","Brasil","Bahia",NA,"-39.037222","-14.208056","39º02'14W","14º12'29S","HURB000017808",NA,"452","Margem da estrada de terra da BA-001 para Maraú;","27","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-03-04 11:05:54-03","UFRB","HURB","14341","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.",NA,NA,NA,NA,"Victor Jr., V.","2013","01","12","Brasil","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014341",NA,"1706","Serra do Papuã; APA do Pratigi",NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA
"519","2021-03-04 11:05:54-03","UFRB","HURB","14342","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa","(O. Berg) Kiaersk.",NA,NA,NA,NA,"Victor Jr., V.","2013","01","12","Brasil","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014342",NA,"855","Serra do Papuã; APA do Pratigi",NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA
