"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"543","2020-08-20 20:39:48-03","UFSC","FLOR","27251","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Smith, S.F.","1994",NA,NA,"Hatschbach, G.; Hatschbach, M.","59242","1993","10","13","Brasil","Paraná","Doutor Ulysses","Turvo.","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"arvoreta, flor vermelho, 4m altura","FLOR0027251",NA,NA,"Malpighiales",NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA
"544","2020-08-20 20:39:48-03","UFSC","FLOR","9543","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Falkenberg, D.B.","1998",NA,NA,"Falkenberg, D.B.","2762","1985","10","12","Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas.","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"arbusto, 2m altura","FLOR0009543",NA,NA,"Malpighiales",NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"545","2020-08-20 20:39:48-03","UFSC","FLOR","65271","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Sleumer, H.","1965",NA,NA,"Reitz, R.; Klein, R.M.","16340","1963","09","15","Brasil","Santa Catarina","Lages","Localidade Painel. Flor verde-clara.","-50.326099395752","-27.8160991668701",NA,NA,"900","900","Arvoreta, 4m","FLOR0065271","FLOR0065271",NA,"Malpighiales",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"546","2020-08-20 20:39:48-03","UFSC","FLOR","28698","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Silva, S.M.","1997",NA,NA,"Kersten, R.; Gatti, G.","137","1997","09","30","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"árvore, flor com, 9m altura. DAP 33 cm.","FLOR0028698",NA,NA,"Malpighiales",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA
"547","2019-03-19 18:18:45-03","UFMT","UFMT","16061","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Muniz, J.R.S.","33","1984","11","23","Brasil","Paraná","Bocaiúva do Sul","Cabeça d'Anta.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore, fruto em fase de maturação vermelhos.",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"548","2021-03-04 15:46:15-03","IF","SPSF","39787","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.Tsuji","2007","11","15","R.Tsuji","2306","2007","11","15","Brasil","PR","Palmeiras","proximidades do Município, margem de rodovia",NA,NA,NA,NA,NA,NA,"COLETA: Árvore8m altura e 20 cm ao nível do DAP.&nf;Frutos maduros negros.; GEOGRAFIA: Borda de mata;",NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"549","2021-03-04 15:46:15-03","IF","SPSF","50127","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","G.A.D.C.Franco","2015","11","17","R.Cielo-Filho & R.Câmara","1741","2015","10","07","Brasil","PR","Matelândia","Parque Nacional do Iguaçu","-53.876667","-25.332222",NA,NA,"290","290","COLETA: Árvore, 4 m, flor amarela; GEOGRAFIA: Antiga estrada de Guarapuava, Floresta Est. Semidecidual secundária, na borda;",NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"550","2021-03-04 15:46:15-03","IF","SPSF","52044","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","N.M.Ivanauskas","2014","06","10","M.G.K. Cornia & N.M.Ivanauskas & R. Esteves & M.C.Assis & L.N. Gonçalves","503","2014","02","20","Brasil","MG","Delfim Moreira","Fazenda Bartira","-45.266389","-22.526667",NA,NA,"1307","1307","COLETA: Árvore de 5m de altura. Indivíduo nº 8206 da Fitossociologia.Material infértil.; GEOGRAFIA: Unidade Alegria. Parcela da Fitossociologia. Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"551","2021-03-04 15:46:15-03","IF","SPSF","53014","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","J.G. Avelino","2013","08","22","R.J. Almeida-Scabbia et al.","801","2012","10","30","Brasil","SP","Arujá",NA,"-46.369722","-23.395278",NA,NA,"716","716","COLETA: Arbusto com aprox. 1,2m de altura. Frutos amarelos até vinhos. Espinhos presentes.; GEOGRAFIA: Floresta com áreas de dossel relativamente preservados e algumas clareiras.Imediações da Rua Jujiro Nakayama.;",NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"552","2021-03-04 15:46:15-03","IF","SPSF","53780","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","G.A.D.C.Franco","2001","07","31","G. Durigan et al.","s/n","1999","01","18","Brasil","SP","Salmourão",NA,"-50.841944","-21.543333",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"553","2021-03-04 15:46:15-03","IF","SPSF","14765","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R.B.Torres","2004","09","30","M.J.Robim","734","1991","11","07","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA
"554","2021-03-04 15:46:15-03","IF","SPSF","32455","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium",NA,NA,NA,NA,NA,"E.M.Francisco",NA,"2001","05","12","Brasil","PR","Tamarana",NA,"-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,"23681","auto","Magnoliopsida",NA,NA,NA,NA,NA
"555","2021-03-04 15:46:15-03","IF","SPSF","34195","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium",NA,NA,NA,NA,NA,"R.C. Forzza","et all. 3430.","2004","06","16","Brasil","RJ","Nova Friburgo","pedra do Imperador.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,"33190","auto","Magnoliopsida",NA,NA,NA,NA,NA
"556","2021-03-04 15:46:15-03","IF","SPSF","04890","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium",NA,NA,NA,NA,NA,"J.C. Moraes","1281","1955","01","12","Brasil","PE","Nazaré da Mata",NA,"-35.2277984619141","-7.74167013168335",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,"9456","auto","Magnoliopsida",NA,NA,NA,NA,NA
"557","2021-03-04 15:46:15-03","IF","SPSF","37931","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichl.","S.F.Smith","2005","01","10","J.M.Silva & G.Hatschbach","4089","2004","08","19","Brasil","PR","Bocaiúva do Sul","estrada para a Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"COLETA: Mata com araucaria.&nf;Arbusto 3m., flore esverdeada.;",NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,"61623","auto","Magnoliopsida",NA,NA,NA,NA,NA
"558","2021-03-04 15:46:15-03","IF","SPSF","19662","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium",NA,NA,NA,NA,NA,"G. Hatschbach","59242","1993","10","13","Brasil","PR","Guarapuava","turvo","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,"53832","auto","Magnoliopsida",NA,NA,NA,NA,NA
"559","2021-03-04 15:46:15-03","IF","SPSF","30039","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium",NA,NA,NA,NA,NA,"D.C.Cavalcanti","307","1996","10","10","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Salicales",NA,"América do Sul",NA,"27040","auto","Magnoliopsida",NA,NA,NA,NA,NA
"560","2021-02-08 12:45:15-03","UFRGS","ICN","064302","S","Plantae","Salicaceae","Xylosma","cf. ciliatifolia","Xylosma cf. ciliatifolia","(Clos) Eichler","Stehmann, JR","1985",NA,NA,"Stehmann, JR","724","1985","10","24","Brasil","RS","Barracão","Parque do Espigão Alto","-51.4606018066406","-27.6716995239258",NA,NA,NA,NA,"Árvore cerca de 5 metros altura e frutos verdes",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"28327","auto",NA,NA,NA,NA,NA,NA
"561","2021-02-08 12:45:15-03","UFRGS","ICN","146138","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Grings, M",NA,NA,NA,"Grings, M; Schwingwel, C","302",NA,NA,NA,"Brasil","RS","Antônio Prado",NA,"-51.2827987670898","-28.8582992553711",NA,NA,NA,NA,"Árvore de 12 m com grandes espinhos ramificados; frutos vermelhos e folhas densamente pilosas; Planta isolada em potreiro; região da mata com araucária.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"18693","auto",NA,NA,NA,NA,NA,NA
"562","2021-02-08 12:45:15-03","UFRGS","ICN","157121","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hagelund, K","8044",NA,NA,NA,"Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"42411","auto",NA,NA,NA,NA,NA,NA
"563","2021-02-18 17:08:37-03","FEPAGRO","BLA","16144","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","B. Rambo",NA,NA,NA,"O. R. Camargo",NA,"1957","11","22","Brasil","Rio Grande do Sul","Farroupilha","Est. Exp. Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,"600","600","Habitat: No mato ralo","BLA016144",NA,"Spermatophyta",NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"564","2020-12-29 09:51:36-03","MCN-FZBRS","HAS","97500","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Mattos, J.","1986","07",NA,"Mattos, J.; Mattos, N.","29339","1986","01",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","Rio Lajeado II, na rodovia para Bagé. A 130m","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Na mata ciliar, em lugar pedregoso. Arvoreta ramosa, com cerca de 2, 5 m de alt. IPRN.","HAS0097500",NA,"Magnoliophyta",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"565","2021-03-23 11:32:07-03","MCN-FZBRS","HAS","97497","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Rambo, B.",NA,NA,NA,"Camargo, O.R.","s.n.","1957","11",NA,"Brasil","Rio Grande do Sul","Farroupilha","Est. Exp. Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"No mato ralo.","HAS0097497",NA,"Magnoliophyta",NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"566","2020-12-29 09:51:36-03","MCN-FZBRS","HAS","71529","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos)Eichl.","Caetano, V.L.","2001","09",NA,"Martins, S.A.","1704","1997",NA,NA,"Brasil","Rio Grande do Sul","Guabiju",NA,"-51.690299987793","-28.5408000946045",NA,NA,NA,NA,NA,"HAS0071529",NA,"Magnoliophyta",NA,NA,NA,NA,"16681","auto",NA,NA,NA,NA,NA,NA
"567","2020-12-01 09:01:58-03","MCN-FZBRS","HAS","42473","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos)Eichl.","Sobral, M.",NA,NA,NA,"Salazar, E.","s.n.","2002","01",NA,"Brasil","Rio Grande do Sul","Piratini","no Assentamento Nossa Senhora das Graças","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,"HAS0042473",NA,"Magnoliophyta",NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA
"568","2020-12-01 09:01:58-03","MCN-FZBRS","HAS","100601","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Nilson, A.D.",NA,NA,NA,"Magalhães, R.G.","401","1999","11",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Passo da Ilha","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Arbusto com flores e tronco com espinhos. Projeto Pró-Guaíba","HAS0100601",NA,"Magnoliophyta",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"569","2020-12-29 09:51:36-03","MCN-FZBRS","HAS","97499","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Hagelund, K.",NA,NA,NA,"Mattos, J.","1985","1977","09",NA,"Brasil","Rio Grande do Sul","São Sepé",NA,"-53.565299987793","-30.1606006622314",NA,NA,NA,NA,"Beira da mata. Herbário Karner Hagelund 11695.","HAS0097499",NA,"Magnoliophyta",NA,NA,NA,NA,"46510","auto",NA,NA,NA,NA,NA,NA
"570","2021-03-23 11:32:07-03","MCN-FZBRS","HAS","97498","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Senna, R. M.","2020","12",NA,"Camargo, O.R.","s.n.","1985","08",NA,"Brasil","Rio Grande do Sul","São Sepé","Vila Nova","-53.565299987793","-30.1606006622314",NA,NA,NA,NA,"No mato de galeria, árvore 5 m. IPRN.","HAS0097498",NA,"Magnoliophyta",NA,NA,NA,NA,"46510","auto",NA,NA,NA,NA,NA,NA
"571","2020-12-29 09:51:36-03","MCN-FZBRS","HAS","97501","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","Clos.","Senna, R. M.","2020","12",NA,"Silveira, N.","9365","1987","09",NA,"Brasil","Rio Grande do Sul","Triunfo","na estrada para Taquari","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"Na beira do mato, florida","HAS0097501",NA,"Magnoliophyta",NA,NA,NA,NA,"41194","auto",NA,NA,NA,NA,NA,NA
"572","2020-12-29 09:51:36-03","MCN-FZBRS","HAS","97496","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Mattos, J.",NA,NA,NA,"Mattos, J.","s.n.","1956","01",NA,"Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"Numa capoeira. IPRN.","HAS0097496",NA,"Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"573","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97495","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Rambo, B.",NA,NA,NA,"Mattos, J.","s.n.","1954","02",NA,"Brasil","Santa Catarina","São Joaquim","Postinho","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"Sucará. Na mata. IPRN.","HAS0097495",NA,"Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"574","2021-04-05 12:37:50-03","UNIVASF","HVASF","18850","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R. Marquete","2013","09","13","R.A. Silva","2465","2012","12","13","Brasil","Ceará","Jardim","Sítio Areias, propriedade do Sr. José Nascimento","-39.305083","-7.571","-39.305083","-7.571000","731","731","Árvore com ca. de 4m de altura. Flores pouco vistosas verdes e frutos imaturos verdes.","HVASF018850",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"575","2021-04-05 12:37:50-03","UNIVASF","HVASF","8770","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R. Marquete","2011","06","13","Marcondes Oliveira","5005","2010","06","26","Brasil","Pernambuco","Buíque","Riachão. Caatinga arbustivo-arbórea semi-aberta. Solo argilo-arenoso.","-37.123333","-8.556527","-37.123333","-8.556527","852","852","Arvoreta espinescente 3,5 m alt.Folhas membranáceas.Flores inconspícuas amarelas .Frutos esverdeados .Frequente.","HVASF008770",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"576","2021-04-05 12:37:50-03","UNIVASF","HVASF","18856","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","D.G. Oliveira","2013","05","10","R.A. Silva","2471","2012","12","13","Brasil","Ceará","Jardim","Sítio Areias, propriedade do Sr. José Nascimento","-39.305083","-7.571","-39.305083","-7.571000","731","731","Árvore com ca. de 4m de altura. Flores pouco vistosas verdes.","HVASF018856",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"577","2021-04-05 12:37:50-03","UNIVASF","HVASF","18858","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","R. Marquete","2013","09","13","R.A. Silva","2473","2012","12","13","Brasil","Ceará","Jardim","Sítio Areias, propriedade do Sr. José Nascimento","-39.305083","-7.571","-39.305083","-7.571000","731","731","Árvore com ca. de 4m de altura. Flores pouco vistosas verdes.","HVASF018858",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"578","2018-12-04 20:30:17-02","UNIR","RON","8020","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Estevan, DA","1999",NA,NA,"Estevan, DA","29","1999","10","16","Brasil","Paraná","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Árvore, 6m de altura, frutos imaturos verdes, beira da mata.","RON00008020","RON00008020","Angiosperma","Malpighiales",NA,"Southern America",NA,"23566","auto",NA,NA,NA,NA,NA,NA
"579","2018-12-04 20:30:17-02","UNIR","RON","3606","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Rezende, SG","4229","2010","07","06","Brasil","Minas Gerais","Rio Acima","Rio do Peixe. Região Nova Quartzito","-43.864444","-20.164444","-43.864444","-20.164444",NA,NA,"Herbáceo. Floresta Estacional Semidecidual Sub-Montana","RON00003606","RON00003606","Angiosperma","Malpighiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2021-02-11 09:25:10-03","IBt","SP","47587","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Kuhlmann, M","3207",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2021-02-11 09:25:10-03","IBt","SP","47588","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Kuhlmann, M","3210",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2019-11-21 10:18:52-03","IBt","SP","488355","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Avelino, JG","2013","08","22","Almeida Scabbia, RJ; Rossi, L; Kameyama, C; Fortes, EP","801","2012","10","30","Brasil","São Paulo","Arujá","Imediações da Rua Jujiro Nakayama.","-46.369806","-23.395278","-46.369806","-23.395278","716","716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2019-11-21 10:18:52-03","IBt","SP","488356","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Cordeiro, I","2013","09",NA,"Almeida Scabbia, RJ; Rossi, L; Aragaki, S; Fortes, EP","903","2012","12","11","Brasil","São Paulo","Guarulhos","Sítio Costa, Floresta.","-46.421861","-23.391778","-46.421861","-23.391778","716","716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-11-05 09:52:42-03","IBt","SP","359129","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Ferreira, JA","s.n.","1998","11","11","Brasil","Paraná","Reserva",NA,"-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"585","2020-05-07 17:16:20-03","IBt","SP","266113","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Fontoura, T","188",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"586","2020-05-07 17:16:20-03","IBt","SP","266049","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Pessoa, SVA","494","1989","08","31","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"587","2021-02-18 08:31:31-03","IBt","SP","17699","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hoehne, FC","s.n.","1926","05","01","Brasil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
"588","2020-07-16 10:06:10-03","IBt","SP","290085","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Catharino, ELM","1983","1994","07","19","Brasil","São Paulo","São José do Barreiro","Parque Nacional da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
"589","2021-02-18 08:31:31-03","IBt","SP","173","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hoehne, FC","s.n.","1917","06","01","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"590","2020-10-22 10:13:53-03","IBt","SP","343753","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hoehne, W","s.n.","1946","09","02","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"591","2019-11-21 10:18:52-03","IBt","SP","204179","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Goes, M; Cruz, AMR; Câmara, MC; Kirizawa, M","s.n.","1977","08","17","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"592","2014-09-23 10:59:39-03","G","G","G00364071","S","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Sleumer, H. O.","1976","01","01","Gardner, G.","1450",NA,NA,NA,"Brazil","Ceará",NA,NA,"-39.32527778","-5.40277778","-39.32527778","-5.40277778",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00364071",NA,NA,NA,"ISOTYPUS of Hisingera ciliatifolia Clos","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA
