"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","sex"
"548","2020-01-27 18:24:15-03","IAC","IAC","25584","S","Plantae","Apocynaceae-2.Apocynoideae","Nerium","oleander","Nerium oleander","L.","Savina","1985","10","01","Savina","1985","10","01","Brasil","São Paulo","Campinas","Parque Portugal","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"324",NA,NA,NA,NA,"MBC 324. Cultivada, não observada na natureza, no Brasil (Lista da Flora do Brasil, 2015 - http://reflora.jbrj.gov.br/jabot/floradobrasil/FB41692)",NA,NA,NA,NA,NA,NA,NA,NA
"549","2020-01-27 18:24:15-03","IAC","IAC","25881","S","Plantae","Apocynaceae-2.Apocynoideae","Nerium","oleander","Nerium oleander","L.","Savina","1985","10","01","Savina","1985","10","01","Brasil","São Paulo","Campinas","Parque Portugal","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"360",NA,NA,NA,NA,"Origem: reg. Med. oriental; doação MBC 360. Cultivada, não observada na natureza, no Brasil (Lista da Flora do Brasil, 2015 - http://reflora.jbrj.gov.br/jabot/floradobrasil/FB41692)",NA,NA,NA,NA,NA,NA,NA,NA
"550","2020-01-27 18:24:15-03","IAC","IAC","4620","S","Plantae","Apocynaceae-2.Apocynoideae","Nerium","oleander","Nerium oleander","L.","A. Gehrt","1942","04","28","O.T. Mendes","1938","10","29","Brasil","São Paulo","Pindorama","propriedade de Angelo Rinaldi","-48.9072","-21.1858","-48.9072","-21.1858",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,"Cultivada, não observada na natureza, no Brasil (Lista da Flora do Brasil, 2015 - http://reflora.jbrj.gov.br/jabot/floradobrasil/FB41692)",NA,NA,NA,NA,NA,NA,NA,NA
"551","2020-01-27 18:24:15-03","IAC","IAC","7945","S","Plantae","Apocynaceae-2.Apocynoideae","Nerium","oleander","Nerium oleander","L.","O. Handro","1946","07","21","R.F. Campos","1945","09","05","Brasil","São Paulo","Campinas","Rua Sacramento, 447","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,"Cultivada, não observada na natureza, no Brasil (Lista da Flora do Brasil, 2015 - http://reflora.jbrj.gov.br/jabot/floradobrasil/FB41692)",NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-01-27 18:24:15-03","IAC","IAC","8038","S","Plantae","Apocynaceae-2.Apocynoideae","Nerium","oleander","Nerium oleander","L.","J. Santoro","1946","02","15","A.S. Lima","1946","02","15","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Seção de Fumo, Inseticidas e Medicinais","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,"Cultivada, não observada na natureza, no Brasil (Lista da Flora do Brasil, 2015 - http://reflora.jbrj.gov.br/jabot/floradobrasil/FB41692)",NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-07-23 11:57:29-03","CEPLAC","CEPEC","16791","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,"J. L. Hage",NA,NA,NA,"J. L. Hage","1979","07","04","Brasil","Bahia","ALCOBAÇA","Jardim do Hotel Sul Americano, prox. a praia.","-39.2","-17.566667","39W12'0","17S34'0",NA,NA,NA,NA,"252",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Espirradeira-branca, Espirradeira.",NA,NA,NA,NA,NA,NA,"30/12/1979",NA
"554","2020-07-23 11:57:29-03","CEPLAC","CEPEC","16792","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,"J. L. Hage",NA,NA,NA,"A. J. Ribeiro","1979","07","04","Brasil","Bahia","ALCOBAÇA","Jardim do Hotel Sul Americano, prox. a praia.","-39.2","-17.566667","39W12'0","17S34'0",NA,NA,NA,NA,"252",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Espirradeira-rosa.",NA,NA,NA,NA,NA,NA,"30/12/1979",NA
"555","2020-07-23 11:57:29-03","CEPLAC","CEPEC","45799","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,"A. Rapini",NA,NA,NA,"F. S. Santos","1985","10","29","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do Pau-brasil (ESPAB), ca. 16Km ao W de Porto Seguro, Rod. BR-367.","-39.133333","-16.383333","39W8'","16S23'",NA,NA,NA,NA,"503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA
"556","2020-02-17 11:29:21-03","UEG","HUEG","3125","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Henrich, J.E.; Goldblatt, P.; Assunção, P.C.K.","2005","11","21","Almeida, S.P.; Assunção, P.C.K.","2005","11","06","Brasil","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"HUEG003125",NA,"s.n.","Dicotyledoneae",NA,"Southern America",NA,"planta porte arbustivo folhas e flores tocxicas","40887","auto",NA,NA,NA,NA,NA,NA
"557","2020-02-17 11:29:21-03","UEG","HUEG","4273","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Ravenna, P.F.; Morais, J.M.; Cruz, H.C.,.","2006","11","14","Anderson, W.R.; Morais, J.M.","2006","09","21","Brasil","Goiás","Goiânia","vola canaã","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"HUEG004273",NA,"s.n.","Dicotyledoneae",NA,"Southern America",NA,"porte arbustivo filotaxia verticiliada ovário supero","25250","auto",NA,NA,NA,NA,NA,NA
"558","2019-04-02 09:30:34-03","URICER","HPBR","4354","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"ANZOLIN, S.","1990","10","20","Brasil","RS","Barão de Cotegipe",NA,"-52.3796997070312","-27.6208000183105",NA,NA,NA,NA,"HPBR004354",NA,NA,NA,NA,NA,NA,NA,"19366","auto",NA,NA,"1",NA,NA,NA
"559","2019-04-02 09:30:34-03","URICER","HPBR","3464","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"MESCKA, M. P.","1987","10","10","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR003464",NA,NA,NA,NA,NA,NA,"5m de altura","46790","auto",NA,NA,"1",NA,NA,NA
"560","2019-04-02 09:30:34-03","URICER","HPBR","10490","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","SANTOS,M.C.",NA,NA,NA,"SANTOS,M.C.","2007","10","04","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR010490",NA,NA,NA,NA,NA,NA,"Parte tóxica:toda a planta é considerada tóxica.","46790","auto",NA,NA,"2",NA,NA,NA
"561","2019-11-12 16:42:38-03","URICER","HPBR","12263","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"APPEUT, F.","2017","10","21","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR012263",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA
"562","2019-04-02 09:30:34-03","URICER","HPBR","597","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","VANZO, M. A.",NA,NA,NA,"VANZO, M. A.","1985","09","29","Brasil","RS","Erechim","FAPES","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR000597",NA,NA,NA,NA,NA,NA,"Caule verde-escuro bem como as folhas da árvore, com flores brancas","46790","auto",NA,NA,"1",NA,NA,NA
"563","2019-04-02 09:30:34-03","URICER","HPBR","9477","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","Linn","SILVA,R.",NA,NA,NA,"SILVA,R.","2005","06","19","Brasil","RS","Floriano Peixoto",NA,"-52.084400177002","-27.8605995178223",NA,NA,NA,NA,"HPBR009477",NA,NA,NA,NA,NA,NA,NA,"15546","auto",NA,NA,"1",NA,NA,NA
"564","2019-04-02 09:30:34-03","URICER","HPBR","1234","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","SCHIRMBECK, R.",NA,NA,NA,"TIRELLO, A. M.","1986","05","15","Brasil","RS","Getúlio Vargas",NA,"-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,"HPBR001234",NA,NA,NA,NA,NA,NA,"4m de altura, arbusto de ocorrência agrupada, cor da flor rósea","18803","auto",NA,NA,"1",NA,NA,NA
"565","2019-04-02 09:30:34-03","URICER","HPBR","201","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","LOUREIRO, E. M.",NA,NA,NA,"LOUREIRO, E. M.","1984","08","03","Brasil","RS","Marcelino Ramos","ESTREITO DO RIO URUGUAI","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HPBR000201",NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,"1",NA,NA,NA
"566","2019-04-02 09:30:34-03","URICER","HPBR","8690","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"BENINCÁ, L.","1995","12","29","Brasil","RS","Severiano de Almeida",NA,"-52.1161003112793","-27.4330997467041",NA,NA,NA,NA,"HPBR008690",NA,NA,NA,NA,NA,NA,NA,"11604","auto",NA,NA,"1",NA,NA,NA
"567","2020-11-19 14:05:59-03","Unimontes","MCMG","3186","PreservedSpecimen","Plantae","Apolynaceae","Nerium","oleander","Nerium oleander","L.","Neto, Santos D'Angelo.",NA,NA,NA,"Estagiarios LEPV |",NA,NA,NA,"Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"568","2013-02-07 10:17:49-02","UMC","HUMC","4315","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"Decarli, J.L.A.","2007","03","01","Brazil","São Paulo","Mogi das Cruzes","Praça Rotary Clube Canteiro 3.","-46.188611","-23.531667","46W11'19","23S31'54",NA,NA,NA,NA,"228",NA,NA,"Southern America",NA,"Arbusto com aproximadamente 2,5 metros de altura, inflorescência de rosa.",NA,NA,NA,NA,NA,NA,NA,NA
"569","2013-02-07 10:17:49-02","UMC","HUMC","2851","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"Decarli, J.L.A.","2006","12","08","Brazil","São Paulo","Mogi das Cruzes","Praça Cícero Alves dos Anjos","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,"187",NA,NA,"Southern America",NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"570","2013-02-07 10:17:49-02","UMC","HUMC","9","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"Mittelstaedt, C.A.","2003","11","21","Brazil","São Paulo","São Paulo","Bairro do Limão Rua Atenágoras.","-46.63","-23.54",NA,NA,NA,NA,NA,NA,"51",NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"571","2013-02-07 10:17:49-02","UMC","HUMC","2843","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"Decarli, J.L.A.","2006","12","06","Brazil","São Paulo","Mogi das Cruzes","Praça João Antônio Batalha","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,"162",NA,NA,"Southern America",NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"572","2019-02-27 14:01:37-03","UFSJ","HUFSJ","124","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Pinheiro, APCC; Henriques, F",NA,NA,NA,"Brasil","Minas Gerais","Barbacena",NA,"-43.7736015319824","-21.2257995605469",NA,NA,NA,NA,"HUFSJ000124",NA,"s.n.",NA,NA,NA,NA,"Planta de ocorrência freqüente, com flores róseas e folhas lanceoladas. Devido ao seu efeito tóxico não apresenta insetos. Tem se 2 a 4m, em média.","27982","auto",NA,NA,NA,NA,NA,NA
"573","2019-02-27 14:01:37-03","UFSJ","HUFSJ","121","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Castro, CLF",NA,NA,NA,"Brasil","Minas Gerais","São João del-Rei","Avenida Andrade Reis",NA,NA,NA,NA,NA,NA,"HUFSJ000121",NA,"s.n.",NA,NA,NA,NA,"Arbusto de aproximadamente 2m de altura. Flores brancas e grandes. Utilizada como planta ornamental.",NA,NA,NA,NA,NA,NA,NA,NA
"574","2019-02-27 14:01:37-03","UFSJ","HUFSJ","122","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Resende, CRB",NA,NA,NA,"Brasil","Minas Gerais",NA,"Rua professor José Luiz Dilascio, bairro Jardim Central",NA,NA,NA,NA,NA,NA,"HUFSJ000122",NA,"s.n.",NA,NA,NA,NA,"Folhas dobradas. Caule e ramos lenhosos. A flor tem cor rosa escura. Ao contrário do esperado, não foi observado látex.",NA,NA,NA,NA,NA,NA,NA,NA
"575","2019-02-27 14:01:37-03","UFSJ","HUFSJ","123","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Prado, ACS",NA,NA,NA,"Brasil","Minas Gerais","São João del-Rei","Av. Tiradentes, centro",NA,NA,NA,NA,NA,NA,"HUFSJ000123",NA,"s.n.",NA,NA,NA,NA,"Representadas em todos continentes, exceto na Antártida. Subarbusto de mais ou menos 2.3m de altura, sem cheiro característico. Flores uniformemente rosadas, com pétalas unidas apenas na base, de fácil acesso a polinizadores (ex: abe",NA,NA,NA,NA,NA,NA,NA,NA
"576","2019-02-27 14:01:37-03","UFSJ","HUFSJ","125","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Zaché, B; Emygdio, ST",NA,NA,NA,"Brasil","Minas Gerais","São João del-Rei","Rua Henrique Befenatti",NA,NA,NA,NA,NA,NA,"HUFSJ000125",NA,"s.n.",NA,NA,NA,NA,"Planta com látex, com aproximadamente 4m de altura; caule com 13cm de diâmetro; fruto apocárpico com os dois frutículos; floresce na primavera e no verão; propagação por estaquia da ponta dos ramos.",NA,NA,NA,NA,NA,NA,NA,NA
"577","2021-04-08 17:12:13-03","UESB","HUESB","13319","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Silva, L.C.","2017","10","31","Silva, L.C.","2017","10","31","Brasil","Bahia","Jequié","Urbis l, proximo ao CSU","-40.566667","-13.877778","-40.566667","-13.877778",NA,NA,"HUESB000013319",NA,"1","Dicotyledoneae",NA,NA,NA,"Arbusto. Folhas opostas, peniérvea, simples, lanceolada. Flor aclamídia, pentâmera, dialissepala, coloração rosada.; urbano",NA,NA,NA,NA,NA,NA,NA,NA
"578","2021-04-08 17:12:13-03","UESB","HUESB","4534","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Miranda, A.M.","2014","11",NA,"Almeida, L. .ª.","2008","12","05","Brasil","Bahia","Itaquara","Loteamento Jardim Europa","-39.9411010742188","-13.4507999420166",NA,NA,NA,NA,"HUESB000004534",NA,"7","Dicotyledoneae",NA,NA,NA,"Terrestre. Folhas opostas, peninervea. Flores heteroclamidea, diclamidea. Frutos ausentes; Caatinga","19133","auto",NA,NA,NA,NA,NA,NA
"579","2021-04-08 17:12:13-03","UESB","HUESB","11673","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Macedo, G.E.L.","2015","10","02","Souza, E.L.S.","2015","10","02","Brasil","Bahia","Jequié","Avenida Cesar Borges, Próximo a Frigel.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"HUESB000011673",NA,"1","Dicotyledoneae",NA,NA,NA,"Arbusto Ca de 1,60 de alt. Folha verde, discolor, coreacea. Flor rosa avermelhado.","49443","auto",NA,NA,NA,NA,NA,NA
"580","2021-04-08 17:12:13-03","UESB","HUESB","2598","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,"2014","11",NA,"Santos, G.B.","2008","12","03","Brasil","Bahia","Jequié","Rua Rodovia Barragem de Pedra.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"HUESB000002598",NA,"7","Dicotyledoneae",NA,NA,NA,"Árvore. Folhas simples.; Transição Mata / Caatinga.","49443","auto",NA,NA,NA,NA,NA,NA
"581","2021-04-08 17:12:13-03","UESB","HUESB","11674","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Macedo, G.E.L.","2015","10","02","Souza, S.S.","2015","10","02","Brasil","Bahia","Jequié","Universidade Estadual do Sudoeste da Bahia","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"HUESB11674",NA,"1","Dicotyledoneae",NA,NA,NA,"Árvore Ca de 1,60 de alt. Folha verde, discolor, coreácea. Flor estigma branco, rosa. Látex incolor.","49443","auto",NA,NA,NA,NA,NA,NA
"582","2019-07-02 15:54:53-03","UEM","HUEM","4812","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Luiz Julio C. B.","1986","10","14","Brasil","Paraná","Maringá",NA,"-51.933056","-23.421","-51.933056","-23.421",NA,NA,"HUEM000000654","HUEM000000654","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-11-04 17:28:27-03","UEM","HUEM","6113","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Souza, VC","1992","12","10","Oliveira; Leopoldo","1992","10","28","Brasil","São Paulo","Piracicaba","Av. Carlos Botelho","-47.6379","-22.715092","-47.6379","-22.715092",NA,NA,"HUEM000000655","HUEM000000655","s.n.",NA,NA,NA,NA,"Arbustro com aproximadamente 4m de altura; flor rosa, caule lenhoso; muito utilizada na arborização urbana e paisagismo.",NA,NA,NA,NA,NA,NA,NA,NA
"584","2019-07-03 20:06:12-03","UEM","HUEM","827","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Ma.C.Souza-Stevaux",NA,NA,NA,"L. Takahashi","1987","01","26","Brasil","Paraná","Maringá","R. José Clemente, nº596","-51.946192","-23.415825","-51.946192","-23.415825",NA,NA,"HUEM000000651","HUEM000000651","s.n.",NA,NA,NA,NA,"Arbustiva; flores de coloração rosa.",NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-07-02 15:54:53-03","UEM","HUEM","31466","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Marciel, E Rodrigue; Neimar P. Tessaro","2007","09",NA,"Brasil","Paraná","Cascavel","Campus da Unioeste de Cascavel; Bairro Universitár","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"HUEM000014525","HUEM000014525","03",NA,NA,NA,NA,"Sépalas marrons; pétalas roxas e folhas cartáceas levemente discolores","47841","auto",NA,NA,NA,NA,NA,NA
"586","2019-07-02 15:54:53-03","UEM","HUEM","10216","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Bruna; Oscar; Renato","2003","08","08","Brasil","Paraná","Maringá","próximo da UEM","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000000652","HUEM000000652","21",NA,NA,NA,NA,"Arbusto de grande porte; inflorescências de col. rosa.","19250","auto",NA,NA,NA,NA,NA,NA
"587","2020-11-04 17:28:27-03","UEM","HUEM","28117","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Andó, S",NA,NA,NA,"Andó, S","2009","07","27","Brasil","São Paulo","São José do Rio Pardo","rua Costa Machado","-46.8800010681152","-21.5900001525879",NA,NA,NA,NA,"HUEM000000653","HUEM000000653","s.n.",NA,NA,NA,NA,"Arvoreta ornamental com flores róseas.","15885","auto",NA,NA,NA,NA,NA,NA
"588","2021-03-10 11:38:20-03","UNILA","EVB","4253","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Munaro, I.O.","2018","10","01","Ichikawa, G.N.; Munaro, I.O.; Guaca, Y.C. C.","2018","09","12","Brasil","Paraná","Foz do Iguaçu","Avenida Araucária.","-54.581944","-25.504167","54º34'55''W","25º30'15''S",NA,NA,"EVB004253","EVB004253","4",NA,NA,NA,NA,"Pétalas e estames de cor rosa Habitat: borda de mata Habito: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-11-12 16:59:50-03","UEL","FUEL","32097","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Aguiar, TH","2009","08","21","Nunes, LM; et al.","1998","08","08","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"s.n.","Tracheophyta","Gentianales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"590","2020-11-12 16:59:50-03","UEL","FUEL","48844","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Vieira, AOS","2011","11","14","Zorzetti, J","2011","04","06","Brasil","Paraná","Rolândia","Zona Urbana","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"1","Tracheophyta","Gentianales",NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA
"591","2020-11-12 16:59:50-03","UEL","FUEL","8458","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Aguiar, TH","2009","08","21","Helbel, L","1990","05","27","Brasil","Paraná","Santa Mariana","Sítio Santo Antônio","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,NA,NA,"s.n.","Tracheophyta","Gentianales",NA,NA,NA,"29409","auto",NA,NA,NA,NA,NA,NA
"592","2019-11-01 14:52:49-03","UnB","UB","143147","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gomes, SM","2006",NA,NA,"Macedo, GC","1983","02","12","Brasil","Distrito Federal",NA,"Chacara Bom Jesus, estrada parque Taguatinga - Guará.",NA,NA,NA,NA,NA,NA,NA,NA,"9","Dicotyledoneae",NA,"Southern America",NA,"Arbusto. Folhas verticiladas. Flores rosas.; Jardim.",NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-11-01 14:52:49-03","UnB","UB","143148","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gomes, SM","2006",NA,NA,"Pereira, RJL","1983","02","20","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,"7","Dicotyledoneae",NA,"Southern America",NA,"Arbusto de 5 m de altura. Flor de corola branca com base amarela. Presença de latex.; Área tratada de jardim.",NA,NA,NA,NA,NA,NA,NA,NA
"594","2019-11-01 14:52:49-03","UnB","UB","143153","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gomes, SM","2006",NA,NA,"Taxonomy Class of Universidade de Brasília","2000","06","10","Brasil","Distrito Federal",NA,"SMPW.",NA,NA,NA,NA,NA,NA,NA,NA,"1451","Dicotyledoneae",NA,"Southern America",NA,"Arbusto de 2,5 m de altura, pétalas brancas, sementes aladas e presença de látex.",NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-11-01 14:52:49-03","UnB","UB","143151","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gomes, SM","2006",NA,NA,"Vieira, EMX","1982","06","15","Brasil","Distrito Federal","Brasília","Asa Norte - SQN 206.","-47.9296989440918","-15.7797002792358",NA,NA,"1125","1125",NA,NA,"17","Dicotyledoneae",NA,"Southern America",NA,"Árvore até 2 m . Inflorescência. Pétalas roxas.; Jardim.","70570","auto",NA,NA,NA,NA,NA,NA
"596","2019-11-01 14:52:49-03","UnB","UB","143152","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gomes, SM","2006",NA,NA,"Cristo, RC","1983","02","08","Brasil","Distrito Federal","Brasília","Campus da UnB, proximo à reitoria.","-47.9296989440918","-15.7797002792358",NA,NA,"1100","1100",NA,NA,"17","Dicotyledoneae",NA,"Southern America",NA,"Arbusto de 1,6 m. Corola cor de rosa agrupada nos ápices da planta e com a mesma filotaxia das folhas (verticiladas). Cálice avermelhado. Presença de exudado incolor pegajoso.; Área tratada de jardim.","70570","auto",NA,NA,NA,NA,NA,NA
"597","2019-11-01 14:52:49-03","UnB","UB","143145","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gomes, SM","2006",NA,NA,"Ferreira, LV","1983","01","18","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"8","Dicotyledoneae",NA,"Southern America",NA,"Nome vulgar: espirradeira.; Arbusto de cerca de 3m. Corola rosa e cálice verde, presença de latex.; Planta cultivada em jardim.","70570","auto",NA,NA,NA,NA,NA,NA
