"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"1275","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sathler, DFT","2018","07","05","Southern America","Brasil",NA,NA,"Conglomerado MT-1975. Subunidade 1. Subparcela 4. Indivíduo 9. F6; Árvore 5m de altura, DAP 19cm. Fuste de base reta. Casca externa cinza, fina, rugosa, desprendimento em escamas. Casca interna amarela, odor ao corte: adocicado; Campo sujo, solo casc",NA,"IFN-19757831.4","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-53.46","-15.66",NA,"Tesouro",NA,NA,NA,NA,"-53.46","-15.66","2020",NA,"01","27",NA,NA,NA,NA,NA
"1276","2019-11-01 14:56:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Wood, JRI","2007","09","03","Southern America","Bolivia",NA,NA,"Arboles dispersos y un componente de cerrado boscoso abierto; Llanura ondulante con suelo arenoso cubierto por vegetación del cerrado con árboles dispersos y algunas zonas abiertas con pastizales",NA,"23373","Dicotyledoneae",NA,"Mart.",NA,"Santa Cruz","Santiago de Chiquitos, ca. 2km de Santiago de Chiquitos en el camino hacia Roboré",NA,NA,NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2020-11-11 11:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Silva, G","2018","03","22","Southern America","Brasil",NA,NA,"Conglomerado MT-2205. Subunidade 1. Subparcela 1. Indivíduo 5. F6; Árvore 16,6m de altura, DAP 7,9cm. Fuste de base reta. Casca externa cinza, grossa, rugosa, desprendimento em escamas. Casca interna verde, sem odor ao corte; Encosta, solo pedregoso",NA,"IFN-22051091.1","Dicotyledoneae",NA,"Mart.","Proença, CEB","Mato Grosso",NA,"-54.18","-16.74",NA,"Pedra Preta",NA,NA,NA,NA,"-54.18","-16.74","2019",NA,"03","01",NA,NA,NA,NA,NA
"1278","2020-11-11 11:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Silva, JA","2018","06","13","Southern America","Brasil",NA,NA,"Conglomerado MT-1911. Subunidade 4. Subparcela 10. Indivíduo 7. F8; Arbusto 1,5m de altura. Fuste de base reta. Casca externa cinza, grossa, fendida, desprendimento em depressões. Casca interna verde, odor ao corte: vagem; Cerrado recém queimado, sol",NA,"IFN-191112694.1","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-56.52","-15.48",NA,"Jangada",NA,NA,NA,NA,"-56.52","-15.48","2020",NA,"01","27",NA,NA,NA,NA,NA
"1279","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Pacheco, MACM","2018","11","05","Southern America","Brasil",NA,NA,"Conglomerado MT-1572. Subunidade 4. Subparcela 2. Indivíduo 1. F6; Árvore 9,2m de altura, DAP 12,8cm. Fuste de base reta. Casca externa amarela, grossa, fissurada, desprendimento esfoliante. Casca interna amarela, odor ao corte: vagem. Fruto alado 8,",NA,"IFN-15727934.2","Dicotyledoneae",NA,"Mart.","Correia, C; Pessoa, C","Mato Grosso",NA,"-53.82","-14.22",NA,"Paranatinga",NA,NA,NA,NA,"-53.82","-14.22","2019",NA,"07","24",NA,NA,NA,NA,NA
"1280","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Silva, JA","2018","06","07","Southern America","Brasil",NA,NA,"Conglomerado MT-2010. Subunidade 3. Subparcela 8. Indivíduo 32. F6; Árvore 10,8m de altura, DAP 10,4cm. Fuste de base digitada. Casca externa cinza, grossa, rugosa, sem desprendimento. Casca interna vermelha, odor ao corte: vagem; Cerrado florestado,",NA,"IFN-201012073.8","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso",NA,"-55.62","-15.84",NA,"Santo Antônio do Leverger",NA,NA,NA,NA,"-55.62","-15.84","2018",NA,"07","06",NA,NA,NA,NA,NA
"1281","2020-11-11 11:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Batistella, VLC","2018","03","22","Southern America","Brasil",NA,NA,"Conglomerado MT-2105. Subunidade 4. Subparcela 10. Indivíduo 2. F8; Árvore. Fuste de base reta. Casca externa marrom, fina, estriada, desprendimento em escamas. Casca interna verde, sem odor ao corte",NA,"IFN-2105854.10","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-54.72","-16.199722",NA,"Rondonópolis",NA,NA,NA,NA,"-54.72","-16.199722","2020",NA,"01","27",NA,NA,NA,NA,NA
"1282","2019-11-01 14:56:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Wood, JRI; Villarroel, D; Pozo, P","2007","10","20","Southern America","Bolivia",NA,NA,"Arbolito de 2,5 m con frutos sámaras verdes juveniles, hojas glabras y claras en el envez; Llanura ondulante mayormente cubierto de bosque seco chiquitano algo degradado, pero con zonas de potreros, cerrados y algunos afloramientos rocosos",NA,"23607","Dicotyledoneae",NA,"Mart.",NA,"Santa Cruz","Entre 5 y 10km de San Rafael a San Miguel sobre la carretera",NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Soares, J","2018","07","26","Southern America","Brasil",NA,NA,"Conglomerado MT-1714. Subunidade 4. Subparcela 1. Indivíduo 14. F8; Arbusto.; Floresta típica do Cerrado, solo pedregoso",NA,"IFN-1714944.1","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-56.16","-14.76",NA,"Rosário Oeste",NA,NA,NA,NA,"-56.16","-14.76","2020",NA,"01","27",NA,NA,NA,NA,NA
"1284","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Silva, G","2018","06","04","Southern America","Brasil",NA,NA,"Conglomerado MT-1821. Subunidade 1. Subparcela 8. Indivíduo 5. F6; Árvore 7,6m de altura, DAP 24,6cm. Fuste de base reta. Casca externa marrom, fina, áspera, desprendimento em depressões. Casca interna verde, odor ao corte: verdura; Pastagem",NA,"IFN-182111561.8","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-55.44","-15.12",NA,"Chapada dos Guimarães",NA,NA,NA,NA,"-55.44","-15.12","2020",NA,"01","27",NA,NA,NA,NA,NA
"1285","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ebling, M","2018","05","24","Southern America","Brasil",NA,NA,"Conglomerado MT-2022. Subunidade 1. Subparcela 8. Indivíduo 30. F6; Árvore 10m de altura, DAP 20,5cm. Fuste de base reta. Casca externa cinza, fina, áspera, sem desprendimento. Casca interna cor creme, sem odor ao corte; Cerrado, solo pedregoso",NA,"IFN-20224331.8","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso",NA,"-53.46","-15.84",NA,"Tesouro",NA,NA,NA,NA,"-53.46","-15.84","2018",NA,"07","06",NA,NA,NA,NA,NA
"1286","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Pacheco, MACM","2018","11","08","Southern America","Brasil",NA,NA,"Conglomerado MT-1675. Subunidade 1. Subparcela 1. Indivíduo 1. F6; Árvore 10,5m de altura, DAP 10,2cm. Fuste de base reta. Casca externa cinza, grossa, fissurada, desprendimento em placas lenhosas. Casca interna amarela, sem odor ao corte. Fruto alad",NA,"IFN-16758201.1","Dicotyledoneae",NA,"Mart.","Correia, C; Del Rei, M","Mato Grosso",NA,"-54","-14.58",NA,"Paranatinga",NA,NA,NA,NA,"-54","-14.58","2019",NA,"07","25",NA,NA,NA,NA,NA
"1287","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Silva, JA","2018","05","28","Southern America","Brasil",NA,NA,"Conglomerado MT-1818. Subunidade 1. Subparcela 3. Indivíduo 29. F6; Árvore 7,1m de altura, DAP 37,1cm. Fuste de base reta. Casca externa preto, grossa, reticulada, desprendimento em placas lenhosas. Casca interna amarela, odor ao corte: vagem; Cerrad",NA,"IFN-181810401.3","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso",NA,"-55.98","-15.12",NA,"Cuiabá",NA,NA,NA,NA,"-55.98","-15.12","2018",NA,"07","06",NA,NA,NA,NA,NA
"1288","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Soares, J","2018","07","26","Southern America","Brasil",NA,NA,"Conglomerado MT-1714. Subunidade 4. Subparcela 9. Indivíduo 32. F6; Árvore 5,7m de altura, DAP 25,8cm. Fuste de base reta. Casca externa marrom escuro, fina, fendida, desprendimento em placas lenhosas. Casca interna vermelha, sem odor ao corte; Flore",NA,"IFN-1714824.9","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-56.16","-14.76",NA,"Rosário Oeste",NA,NA,NA,NA,"-56.16","-14.76","2020",NA,"01","27",NA,NA,NA,NA,NA
"1289","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sathler, DFT","2018","03","27","Southern America","Brasil",NA,NA,"Conglomerado MT-2180. Subunidade 1. Subparcela 9. Indivíduo 7. F6; Árvore 9m de altura, DAP 10cm. Fuste de base reta. Casca externa marrom, grossa, , sem desprendimento. Casca interna amarela, sem odor ao corte; Faixa de vegetação em área de pastagem",NA,"IFN-21801671.9","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-52.92","-16.56",NA,"Ribeirãozinho",NA,NA,NA,NA,"-52.92","-16.56","2020",NA,"01","27",NA,NA,NA,NA,NA
"1290","2020-11-11 11:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Batistella, VLC","2018","06","19","Southern America","Brasil",NA,NA,"Conglomerado MT-1958. Subunidade 3. Subparcela 4. Indivíduo 34. F6; Árvore 7,2m de altura, DAP 11,9cm. Fuste de base reta. Casca externa marrom, grossa, rugosa, desprendimento em placas lenhosas. Casca interna amarela, odor ao corte: incenso; Cerrado",NA,"IFN-195850173.4","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-56.52","-15.66",NA,"Nossa Senhora do Livramento",NA,NA,NA,NA,"-56.52","-15.66","2020",NA,"01","27",NA,NA,NA,NA,NA
"1291","2020-11-11 11:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Batistella, VLC","2018","03","22","Southern America","Brasil",NA,NA,"Conglomerado MT-2105. Subunidade 1. Subparcela 10. Indivíduo 3. F8; Arbusto. Fuste de base reta. Casca externa marrom, fina, fissurada, sem desprendimento. Casca interna verde, odor ao corte: verdura",NA,"IFN-2105691.10","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-54.72","-16.199722",NA,"Rondonópolis",NA,NA,NA,NA,"-54.72","-16.199722","2020",NA,"01","27",NA,NA,NA,NA,NA
"1292","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ebling, M","2018","08","30","Southern America","Brasil",NA,NA,"Conglomerado MT-897. Subunidade 1. Subparcela 5. Indivíduo 1. F6; Árvore 15,2m de altura, DAP 14cm. Fuste de base reta. Casca externa palha, grossa, reticulada, desprendimento em placas lenhosas. Casca interna laranja, odor ao corte: vagem",NA,"IFN-8979581.5","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-51.299722","-11.88",NA,"Serra Nova Dourada",NA,NA,NA,NA,"-51.299722","-11.88","2020",NA,"01","27",NA,NA,NA,NA,NA
"1293","2020-11-11 11:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Silva, G","2018","07","02","Southern America","Brasil",NA,NA,"Conglomerado MT-1673. Subunidade 4. Subparcela 3. Indivíduo 36. F6; Árvore 10m de altura, DAP 11cm. Fuste de base reta. Casca externa marrom escuro, fina, estriada, sem desprendimento. Casca interna amarelada, sem odor ao corte; Cerrado denso, solo m",NA,"IFN-167317084.3","Dicotyledoneae",NA,"Mart.","Faria, JEQ; Silva, GH","Mato Grosso",NA,"-54.36","-14.58",NA,"Paranatinga",NA,NA,NA,NA,"-54.36","-14.58","2018",NA,"07","20",NA,NA,NA,NA,NA
"1294","2019-11-01 14:56:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Araújo, JF","2017","08","10","Southern America","Brasil",NA,NA,"Conglomerado BA-956. Subunidade 1. Subparcela 6. Indivíduo 29. F6; Árvore. DAP:10,2cm e 8,0m de altura. Casca cinza fina e rugosa, internamente branca; Cerrado denso, solo argiloso, muita serrapilheira. Rio intermitente","UB0124693","IFN-9563641.6","Dicotyledoneae",NA,"Mart.","Figueira, M","Bahia",NA,"-44.640033","-13.320028","UB0124693","Correntina",NA,NA,NA,NA,"-44.640033","-13.320028","2018",NA,"09","03",NA,NA,NA,NA,NA
"1295","2020-11-11 11:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Batistella, VLC","2018","06","20","Southern America","Brasil",NA,NA,"Conglomerado MT-2005. Subunidade 1. Subparcela 1. Indivíduo 6. F8; Árvore. Fuste de base dilatada. Casca externa cinza, fina, estriada, desprendimento em placas lenhosas. Casca interna vermelha, odor ao corte: adocicado; Pastagem, Cerrado ralo, APP e",NA,"IFN-200510381.1","Dicotyledoneae",NA,"Mart.","Neto, NEO","Mato Grosso",NA,"-56.52","-15.84",NA,"Nossa Senhora do Livramento",NA,NA,NA,NA,"-56.52","-15.84","2018",NA,"12","21",NA,NA,NA,NA,NA
"1296","2019-11-01 14:56:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Proença, CEB; Chacel, FC; Turma Dendrologia do Cerrado","2018","05","19","Southern America","Brasil",NA,NA,"Arbórea. Ritidoma castanho escuro. Fruto imaturo verde; Agrofloresta",NA,"5439","Dicotyledoneae",NA,"Mart.","Proença, CEB","Distrito Federal","Gama. Núcleo Rural Ponte Alta, Chácara Jacarepaguá. Entrada em frente ao Frigorífico Boa Carne Propriedade de Rogério Dias","-48.125","-15.993333",NA,"Brasília","950","950",NA,NA,"-48.125","-15.993333","2018",NA,"05","19",NA,NA,NA,NA,NA
"1297","2020-07-29 09:03:57-03","UnB","UB","121883","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Hatschbach, G","1998","10","12","Southern America","Brasil",NA,NA,"Árvore 20m.; Plantação de cacau",NA,"68436","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Bahia","Rio de Contas","-39.3272018432617","-14.3166999816895",NA,"Aurelino Leal",NA,NA,"38772","auto",NA,NA,"2019",NA,"11","08",NA,NA,NA,NA,NA
"1298","2019-11-01 14:56:34-03","UnB","UB","106191","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Heringer, EP","1962","09","10","Southern America","Brasil",NA,NA,"Árvore; Cerrado.",NA,"9031","Dicotyledoneae",NA,"Mart.","Silva, NMF","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2019-11-01 14:56:34-03","UnB","UB","106169","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Haridasan, M; Rocha; Ribeiro, JF","1983","08",NA,"Southern America","Brasil",NA,NA,"Material da Tese de Mestrado em Ecologia pala UnB de José Felipe Ribeiro.; Árvore; Cerrado denso.",NA,"MH308","Dicotyledoneae",NA,"Mart.","Silva, NMF; Valente, MC","Distrito Federal","CPAC","-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","2019-11-01 14:56:34-03","UnB","UB","106163","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Nitikman, LZ","1984","04","01","Southern America","Brasil",NA,NA,"Thin pale bark; Gallery forest.",NA,"135","Dicotyledoneae",NA,"Mart.","Silva, NMF","Distrito Federal","Mata Monjolo, Reserva de Ecologia do IBGE, 25km S of Brasília","-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","2019-11-01 14:56:34-03","UnB","UB","106166","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Nitikman, LZ","1984","04","01","Southern America","Brasil",NA,NA,"Gallery forest.",NA,"137","Dicotyledoneae",NA,"Mart.","Silva, NMF; Valente, MC","Distrito Federal","Mata Monjolo, Reserva de Ecologia do IBGE, 25km S of Brasília","-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2019-11-01 14:56:34-03","UnB","UB","15669","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Oliveira Filho, IMX","2003","09","26","Southern America","Brasil",NA,NA,"Caule cinza escuro e fissurado. Indivíduo em local bastante modificado.; Árvore 12m. Fruto imaturo verde.; Cerrado senso restrito perturbado.",NA,"16","Dicotyledoneae",NA,"Mart.","Oliveira Filho, IMX","Distrito Federal","Parque Olhos D'agua","-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","2019-11-01 14:56:34-03","UnB","UB","160142","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Junqueira, DI","2009","10","29","Southern America","Brasil",NA,NA,"Frutos verdes.; Cerradão",NA,"636","Dicotyledoneae",NA,"Mart.","Junqueira, DI","Goiás","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875",NA,"Caldas Novas",NA,NA,"36612","auto",NA,NA,"2009",NA,"10","29",NA,NA,NA,NA,NA
"1304","2020-07-29 09:03:57-03","UnB","UB","15529","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Rocha, DMS","2000","03","22","Southern America","Brasil",NA,NA,"Código fitossociológico 64.; Campo úmido.",NA,"S1P2s.n.","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Goiás","Margem direita do Rio Babilônia, próximo à ponte","-53.2052993774414","-17.3255996704102",NA,"Santa Rita do Araguaia",NA,NA,"61711","auto",NA,NA,"2019",NA,"11","11",NA,NA,NA,NA,NA
"1305","2020-07-29 09:03:57-03","UnB","UB","15530","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Rocha, DMS","2000","03","22","Southern America","Brasil",NA,NA,"Código fitossociológico 65.; Campo úmido.",NA,"S1P2s.n.","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Goiás","Margem direita do Rio Babilônia, próximo à ponte","-53.2052993774414","-17.3255996704102",NA,"Santa Rita do Araguaia",NA,NA,"61711","auto",NA,NA,"2019",NA,"11","08",NA,NA,NA,NA,NA
"1306","2019-11-01 14:56:34-03","UnB","UB","9776","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Rocha, DMS; Silva, AP","1998","09","02","Southern America","Brasil",NA,NA,"Fruto imaturos verdes.; Mata seca.",NA,"98A","Dicotyledoneae",NA,"Mart.","Rocha, DMS","Goiás","Fazenda São Bernardo. Parque Estadual Terra Ronca","-46.3182983398438","-13.3983001708984",NA,"São Domingos",NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2019-11-01 14:56:34-03","UnB","UB","121884","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Heringer, EP","1964","10","28","Southern America","Brasil",NA,NA,"Árvore.",NA,"9900","Dicotyledoneae",NA,"Mart.","Stace, CA; Alwan, AA","Minas Gerais",NA,"-44.3616981506348","-15.4881000518799",NA,"Januária",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","2019-11-01 14:56:34-03","UnB","UB","121877","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Barroso, GM","1955","08","22","Southern America","Brasil",NA,NA,"Árvore.; Cerrado",NA,"4032","Dicotyledoneae",NA,"Mart.","Stace, CA; Alwan, AA","Minas Gerais","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,"Paraopeba",NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309","2020-07-29 09:03:57-03","UnB","UB","121886","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Goodland, R","1967","07","04","Southern America","Brasil",NA,NA,"Tree 4m. tall.; Campo cerrado",NA,"3066","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Minas Gerais","11km north Uberaba on highway BR-106","-47.9319000244141","-19.7483005523682",NA,"Uberaba",NA,NA,"73879","auto",NA,NA,"2019",NA,"11","07",NA,NA,NA,NA,NA
"1310","2020-07-29 09:03:57-03","UnB","UB","22287","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ramos, AE; Dusi, RLM; et al.","1988","01","13","Southern America","Brasil",NA,NA,"Árvore ca. 6,0m estéril, casca lisa; Cerrado",NA,"192","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso","Ponte Branca","-52.666667","-16.45",NA,"Ponte Branca",NA,NA,NA,NA,"-52.666667","-16.45","2019",NA,"11","11",NA,NA,NA,NA,NA
"1311","2020-07-29 09:03:57-03","UnB","UB","22286","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ramos, AE; Dusi, RL; et al.","1988","01","13","Southern America","Brasil",NA,NA,"Ponto P2; Árvore ca. 3,5m estéril; Cerrado",NA,"189","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso","Ponte Branca, Corrego Cambauva","-52.666667","-16.45",NA,"Ponte Branca",NA,NA,NA,NA,"-52.666667","-16.45","2019",NA,"11","11",NA,NA,NA,NA,NA
"1312","2020-11-11 11:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Silva, JA","2018","03","21","Southern America","Brasil",NA,NA,"Conglomerado MT-2231. Subunidade 1. Subparcela 5. Indivíduo 16. F6; Árvore 8,2m de altura, DAP 45,5cm. Fuste de base digitada. Casca externa verde claro, grossa, rugosa, desprendimento em depressões. Casca interna verde, sem odor ao corte; Área de pa",NA,"IFN-22311061.5","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso",NA,"-55.08","-16.92",NA,"Rondonópolis",NA,NA,NA,NA,"-55.08","-16.92","2018",NA,"07","10",NA,NA,NA,NA,NA
