"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"334","2013-04-01 09:14:49-03","IPT","BCTW","4062","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Governador Valadares","Vale do Rio Doce",NA,NA,NA,NA,NA,NA,"-41.9494","-18.8511",NA,NA,NA,NA,NA,NA,"50833","auto","Magnoliopsida",NA,NA,NA,NA,NA
"335","2013-04-01 09:14:49-03","IPT","BCTW","10738","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,NA,NA,NA,NA,NA,NA,"-55.7872","-20.4711",NA,NA,NA,NA,NA,NA,"212961","auto","Magnoliopsida",NA,NA,NA,NA,NA
"336","2013-04-01 09:14:49-03","IPT","BCTW","9435","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"337","2013-04-01 09:14:49-03","IPT","BCTW","5116","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Ponta Porã",NA,NA,NA,NA,NA,NA,NA,"-55.7256","-22.5361",NA,NA,NA,NA,NA,NA,"102608","auto","Magnoliopsida",NA,NA,NA,NA,NA
"338","2013-04-01 09:14:49-03","IPT","BCTW","13913","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,"de Oliveira, E.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso","Aripuanã","Rodovia AR 1",NA,NA,NA,NA,NA,NA,"-59.4594","-10.1667",NA,NA,NA,NA,NA,NA,"273871","auto","Magnoliopsida",NA,NA,NA,NA,NA
"339","2013-04-01 09:14:49-03","IPT","BCTW","4613","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Colatina",NA,NA,NA,NA,NA,NA,NA,"-40.6306","-19.5394",NA,NA,NA,NA,NA,NA,"57036","auto","Magnoliopsida",NA,NA,NA,NA,NA
"340","2013-04-01 09:14:49-03","IPT","BCTW","10736","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,NA,NA,NA,NA,NA,NA,"-55.7872","-20.4711",NA,NA,NA,NA,NA,NA,"212961","auto","Magnoliopsida",NA,NA,NA,NA,NA
"341","2013-04-01 09:14:49-03","IPT","BCTW","15172","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"342","2013-04-01 09:14:49-03","IPT","BCTW","11735","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,NA,NA,NA,NA,NA,NA,"-55.7872","-20.4711",NA,NA,NA,NA,NA,NA,"212961","auto","Magnoliopsida",NA,NA,NA,NA,NA
"343","2013-04-01 09:14:49-03","IPT","BCTW","12100","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"344","2013-04-01 09:14:49-03","IPT","BCTW","2385","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"345","2013-04-01 09:14:49-03","IPT","BCTW","14007","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"346","2013-04-01 09:14:49-03","IPT","BCTW","1920","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Baixo Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"347","2013-04-01 09:14:49-03","IPT","BCTW","2337","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"348","2013-04-01 09:14:49-03","IPT","BCTW","2391","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"349","2013-04-01 09:14:49-03","IPT","BCTW","4627","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Colatina",NA,NA,NA,NA,NA,NA,NA,"-40.6306","-19.5394",NA,NA,NA,NA,NA,NA,"57036","auto","Magnoliopsida",NA,NA,NA,NA,NA
"350","2013-04-01 09:14:49-03","IPT","BCTW","4647","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso","Cáceres",NA,NA,NA,NA,NA,NA,NA,"-57.6789","-16.0706",NA,NA,NA,NA,NA,NA,"172193","auto","Magnoliopsida",NA,NA,NA,NA,NA
"351","2013-04-01 09:14:49-03","IPT","BCTW","2921","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Colatina",NA,NA,NA,NA,NA,NA,NA,"-40.6306","-19.5394",NA,NA,NA,NA,NA,NA,"57036","auto","Magnoliopsida",NA,NA,NA,NA,NA
"352","2013-04-01 09:14:49-03","IPT","BCTW","13938","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,"de Oliveira, E. & Machado, A.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso","Aripuanã","Rodovia AR 1",NA,NA,NA,NA,NA,NA,"-59.4594","-10.1667",NA,NA,NA,NA,NA,NA,"273871","auto","Magnoliopsida",NA,NA,NA,NA,NA
"353","2013-04-01 09:14:49-03","IPT","BCTW","18764","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith","A. Fernandes & Nelson Rosa","Lisboa, P.L.B., Fernandes, A.G., Figueiredo, M.A.O. & Silva, C.",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"354","2013-04-01 09:14:49-03","IPT","BCTW","18660","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Ceará","Sobral","Serraria Santo Antônio",NA,NA,NA,NA,NA,NA,"-40.3497","-3.68611",NA,NA,NA,NA,NA,NA,"84289","auto","Magnoliopsida",NA,NA,NA,NA,NA
"355","2013-04-01 09:14:49-03","IPT","BCTW","9242","S","Plantae","Magnoliophyta",NA,NA,"Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Smith",NA,NA,NA,NA,NA,NA,NA,"Brasil","Ceará","Russas",NA,NA,NA,NA,NA,NA,NA,"-37.9758","-4.94028",NA,NA,NA,NA,NA,NA,"57169","auto","Magnoliopsida",NA,NA,NA,NA,NA
"356","2021-03-21 19:34:38-03","UFC","EAC","43318","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Menezes, M.O.T.","Moro, M.F.; Menezes, M.O.T.; Souza, S.S.G.","194","2007","05","26","Southern America","Brasil","Ceará","General Sampaio","RPPN Fancy Nunes, Fazenda Natália",NA,NA,NA,"árvore; obs: área de pasto arbóreo; Caatinga","EAC0043318","EAC0043318","-39.4543991088867","-4.05278015136719","2008","09","05",NA,NA,NA,"15114","auto",NA,NA,NA,NA,NA,NA
"357","2021-03-21 19:34:38-03","UFC","EAC","4404","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Fernandes, A.; Nunes, E.","Gomes, M.A.F.","s.n.","1978","07","09","Southern America","Brasil","Ceará","Massapê","Próx. à cidade.",NA,NA,NA,"Arbórea, independente, folhas alternas.","EAC0004404","EAC0004404","-40.3428001403809","-3.52277994155884","1996","04","18",NA,NA,NA,"24858","auto",NA,NA,NA,NA,NA,NA
"358","2021-03-21 19:34:38-03","UFC","EAC","53082","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Lopes, G.","s.n.","2012","11",NA,"Southern America","Brasil","Ceará","Pentecoste","Fazenda Vale do Curu-UFC",NA,NA,NA,"Árvore; flor branca.","EAC0053082","EAC0053082","-39.2703018188477","-3.79277992248535",NA,NA,NA,NA,NA,NA,"40139","auto",NA,NA,NA,NA,NA,NA
"359","2021-03-21 19:34:38-03","UFC","EAC","847","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Fernandes, A.; Nunes, E.","Black, G.A.","s.n.","1946","06","23","Southern America","Brasil","Ceará","Quixadá",".",NA,NA,NA,"Arbórea pequena.","EAC0000847","EAC0000847","-39.0153007507324","-4.97138977050781","1996","04","18",NA,NA,NA,"41968","auto",NA,NA,NA,NA,NA,NA
"360","2021-03-21 19:34:38-03","UFC","EAC","18226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Fernandes, A.","Figueiredo, M.A.; et al.","371","1991","07","17","Southern America","Brasil","Rio Grande do Norte","Olho d'Água","Timbaúba",NA,NA,NA,"Arbóreo.; Caatinga","EAC0018226","EAC0018226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-03-21 19:34:38-03","UFC","EAC","24458","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Seleme, E.P.","Pereira, B.A.S.; Alvarenga, D.","2870","1995","08","16","Southern America","Brasil","Tocantins","Aurora do Norte","Km 69 da estrada Taguatinga/Combinado",NA,NA,NA,"Árvore decídua.; Floresta decídua","EAC0024458","EAC0024458",NA,NA,"2013","11","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-03-21 19:34:38-03","UFC","EAC","24670","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Pereira, B.A.S.","Pereira, B.A.S.; Alvarenga, D.","3009","1996","04","28","Southern America","Brasil","Goiás","Posse","Km 19 da estrada Posse/Iaciara","650","650",NA,"Árvore, ca. de 12m., flor branca; Floresta estacional","EAC0024670","EAC0024670","-46.25","-14.166667","1996","05",NA,"-46.25","-14.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-21 19:34:38-03","UFC","EAC","24675","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Pereira, B.A.S.","Pereira, B.A.S.; Alvarenga, D.","3035","1996","04","29","Southern America","Brasil","Goiás","Cavalcante","Km 15 da estrada Teresina de Goiás / Cavalcante","650","650",NA,"Árvore, ca. de 12m.Flores perfumadas., flor branca","EAC0024675","EAC0024675","-47.5","-13.833333","1996","05",NA,"-47.5","-13.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-03-21 19:34:38-03","UFC","EAC","34470","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Lima-Verde, L.W.","Sobrinho, M.S.; Bruno, M.M.A.","202","2001","07","16","Southern America","Brasil","Ceará","Crateús","RPPN Serra das Almas, Reserva Serra das Almas.",NA,NA,NA,"Árvore, 6m; flor branca-rósea; fruto vinho.; Mata seca","EAC0034470","EAC0034470","-40.85","-5.083333","2002","03",NA,"-40.85","-5.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-03-21 19:34:38-03","UFC","EAC","35751","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Seleme, E.P.","Lima, J.R.","72","2005","06","07","Southern America","Brasil","Ceará","Crateús","Serra das Almas.","600","600",NA,"Arbórea, fanerófita, estacional decídua.","EAC0035751","EAC0035751","-40.922556","-5.147972","2013","11","27","-40.922556","-5.147972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-21 19:34:38-03","UFC","EAC","38342","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Queiroz, L.P.","Lemos, J.R.; Matias, P.","197","2004","05","25","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba","400","600",NA,"Arbóreo, ca. de 7m.; Caatinga","EAC0038342","EAC0038342","-40.321944","-6.743056","2005","06",NA,"-40.321944","-6.743056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-03-21 19:34:38-03","UFC","EAC","42457","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Seleme, E.P.","Lima-Verde, L.W.; et al.","247","1996","05","30","Southern America","Brasil","Ceará","Aiuaba","Arara, Substrato: massapê, calcário jandaíra.","450","450",NA,"Árvore, 7m, frequente; flor branca.; Caatinga arbustivo-arbórea","EAC0042457","EAC0042457","-40.242556","-6.626583","2013","11","27","-40.242556","-6.626583",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-21 19:34:38-03","UFC","EAC","42472","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Loiola, M.I.B.","Paula-Zárate, E.L.; Loiola, M.I.B.","297","1996","09","17","Southern America","Brasil","Ceará","Quixeré","Fazenda Mato Alto, Substrato: calcário jandaíra.",NA,NA,NA,"Árvore.; Caatinga arbustivo-arbórea, área de capoeira","EAC0042472","EAC0042472","-37.788722","-5.202444","1996","09","17","-37.788722","-5.202444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-03-21 19:34:38-03","UFC","EAC","42485","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Loiola, M.I.B.","Lima-Verde, L.W.; Paula-Zárate, E.L.","315","1996","09","16","Southern America","Brasil","Ceará","Quixeré","Fazenda Mato Alto, Substrato: calcário jandaíra.",NA,NA,NA,"Árvore; Caatinga arbustivo-arbórea, área de capoeira","EAC0042485","EAC0042485","-37.821972","-5.201333","1996","09","16","-37.821972","-5.201333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-21 19:34:38-03","UFC","EAC","42507","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Lima-Verde, L.W.","Loiola, M.I.B.; et al.","200","1996","07","03","Southern America","Brasil","Ceará","Aiuaba","Patrimônio, barragem do rio Umbuzeiro",NA,NA,NA,"Árvore; frutos com resina.; Mata ciliar","EAC0042507","EAC0042507","-40.166667","-6.5","1996","07","03","-40.166667","-6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-03-21 19:34:38-03","UFC","EAC","51612","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Nunes, E.","Mamede, M.","117","2002","07","03","Southern America","Brasil","Ceará","Sobral","EMBRAPA Caprinos., Solo bruno não cálcico.","83","83",NA,"Caatinga","EAC0051612","EAC0051612","-40.35","-3.7","2002","11",NA,"-40.35","-3.7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-03-21 19:34:38-03","UFC","EAC","55669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Sartori, A.L.B.","Sartori, A.L.B.; Araújo, F.S.; Tabatinga F°, G.; Silva, F.K.G.; Flores, L.","1155","2014","02","21","Southern America","Brasil","Ceará","Aiuaba",NA,"536","536",NA,"Árvore, 12m; frutos maduros; sementes castanho-claras (P132).; Caatinga.","EAC0055669","EAC0055669","-40.29","-6.576389","2014","02","21","-40.29","-6.576389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-21 19:34:38-03","UFC","EAC","60723","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Loiola, M.I.B.","Oliveira, C.","34","2015","06","21","Southern America","Brasil","Ceará","Pentecoste","Fazenda Experimental Vale do Curú, próximo à sede da fazenda.",NA,NA,NA,"Árvore, flor branca, sépala rosa.; Caatinga.","EAC0060723","EAC0060723","-39.338553","-3.818353","2015","07","03","-39.338553","-3.818353",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-03-21 19:34:38-03","UFC","EAC","61255","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Loiola, M.I.B.","Sobczak, JCMSM","666","2017","06","17","Southern America","Brasil","Ceará","Tururu","Comunidade Quilombola de Água Preta.",NA,NA,NA,"Árvore, 4,45 m, circunferência 2,45 m; folha composta, glabra, lisa; cálice verde, corola branca, odorosa.; Caatinga, beira da estrada.","EAC0061255","EAC0061255","-39.383333","-3.613139","2018","04","23","-39.383333","-3.613139",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-03-21 19:34:38-03","UFC","EAC","61722","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Lima-Verde, L.W.","Meneses, H.M.","236","2017","07","09","Southern America","Brasil","Ceará","Crateús","Centro Ecológico, RPPN Serra das Almas.",NA,NA,NA,"Árvore; flor rósea.","EAC0061722","EAC0061722","-40.866944","-5.146944","2018","10","16","-40.866944","-5.146944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-03-21 19:34:38-03","UFC","EAC","17161","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Fernandes, A.; Nunes, E.","Figueiredo, M.A.; et al.","32","1991","03","21","Southern America","Brasil","Ceará","Aiuaba","EEA Milho Amarelo",NA,NA,NA,NA,"EAC0017161","EAC0017161","-40.1236000061035","-6.57360982894897","1996","04","18",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"377","2021-03-21 19:34:38-03","UFC","EAC","11901","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Fernandes, A.; Nunes, E.","Viana, F.A.","s.n.","1982","06","25","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica.",NA,NA,NA,"Arbórea, 5m. Flor Rósea.; Carrasco","EAC0011901","EAC0011901","-40.1236000061035","-6.57360982894897","1996","04","18",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"378","2021-03-21 19:34:38-03","UFC","EAC","11943","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Fernandes, A.; Nunes, E.","Viana, F.A.","s.n.","1982","07","22","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica.",NA,NA,NA,"Arbórea, 8m.; Caatinga","EAC0011943","EAC0011943","-40.1236000061035","-6.57360982894897","1996","04","18",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"379","2021-03-21 19:34:38-03","UFC","EAC","17248","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Seleme, E.P.","Figueiredo, M.A.; et al.","180","1991","06","21","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba, Grota do Sebo.",NA,NA,NA,NA,"EAC0017248","EAC0017248","-40.1236000061035","-6.57360982894897","2013","11","27",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"380","2021-03-21 19:34:38-03","UFC","EAC","30782","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Castro, A.S.F.","Castro, A.S.F.","980","2001","06","10","Southern America","Brasil","Ceará","Aquiraz","Aroeira, Substrato arenoso.",NA,NA,NA,"Arbóreo., flor creme; Litoral","EAC0030782","EAC0030782","-38.3911018371582","-3.90139007568359","2001","06","10",NA,NA,NA,"22325","auto",NA,NA,NA,NA,NA,NA
"381","2021-03-21 19:34:38-03","UFC","EAC","21564","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Seleme, E.P.","Medeiros, J.B.L.P.; Araújo, F.S.","24","1994","03","09","Southern America","Brasil","Ceará","Capistrano","Fazenda Araçanga, Serra de Baturité",NA,NA,NA,"Arbórea; Caatinga","EAC0021564","EAC0021564","-38.9014015197754","-4.46999979019165","2013","11","27",NA,NA,NA,"16641","auto",NA,NA,NA,NA,NA,NA
"382","2021-03-21 19:34:38-03","UFC","EAC","16838","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Freitas, B.","s.n.","1990","07","01","Southern America","Brasil","Ceará","Caridade","Fazenda Feijão",NA,NA,NA,"Arbóreo., flor rósea; Caatinga","EAC0016838","EAC0016838","-39.1925010681152","-4.23222017288208",NA,NA,NA,NA,NA,NA,"30627","auto",NA,NA,NA,NA,NA,NA
"383","2021-03-21 19:34:38-03","UFC","EAC","16854","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Seleme, E.P.","Freitas, B.","s.n.","1990","04","22","Southern America","Brasil","Ceará","Caridade","Fazenda Feijão.",NA,NA,NA,"Arbórea. Flor Rósea.; Caatinga","EAC0016854","EAC0016854","-39.1925010681152","-4.23222017288208","2013","11","27",NA,NA,NA,"30627","auto",NA,NA,NA,NA,NA,NA
"384","2021-03-21 19:34:38-03","UFC","EAC","42170","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Castro, A.S.F.","Castro, A.S.F.","1941","2007","06","03","Southern America","Brasil","Ceará","Caucaia","Aroeira",NA,NA,NA,"Árvore; Caatinga","EAC0042170","EAC0042170","-38.6530990600586","-3.73610997200012","2007","06","03",NA,NA,NA,"40484","auto",NA,NA,NA,NA,NA,NA
"385","2021-03-21 19:34:38-03","UFC","EAC","2451","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Fernandes, A.","Fernandes, A.","EAC2451","1974","07","18","Southern America","Brasil","Ceará","Coreaú",".",NA,NA,NA,"Arbórea média.","EAC0002451","EAC0002451","-40.6567001342773","-3.53332996368408","1974","07","18",NA,NA,NA,"38552","auto",NA,NA,NA,NA,NA,NA
"386","2021-03-21 19:34:38-03","UFC","EAC","3883","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Fernandes, A.; Nunes, E.","Fernandes, A.; Matos, F.J.A.","EAC3883","1978","04","21","Southern America","Brasil","Ceará","Crateús",NA,NA,NA,NA,"Arbórea","EAC0003883","EAC0003883","-40.6775016784668","-5.1783299446106","1996","04","18",NA,NA,NA,"43216","auto",NA,NA,NA,NA,NA,NA
"387","2021-03-21 19:34:38-03","UFC","EAC","52386","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Loiola, M.I.B.","Loiola, M.I.B.; et al.","1761","2012","06","04","Southern America","Brasil","Ceará","Ibiapina","entrada Ibiapina-Mucambo",NA,NA,NA,"Árvore, +/- 8m; flor com pétala branca.","EAC0052386","EAC0052386","-40.8894004821777","-3.92333006858826","2012","08","04",NA,NA,NA,"29848","auto",NA,NA,NA,NA,NA,NA
"388","2021-03-21 19:34:38-03","UFC","EAC","30049","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Seleme, E.P.","Castro, A.S.F.","856","2000","05","25","Southern America","Brasil","Ceará","Itapipoca","Estrada para Brotas",NA,NA,NA,"Arbóreo., flor creme","EAC0030049","EAC0030049","-39.8316993713379","-3.36167001724243","2013","11","27",NA,NA,NA,"44579","auto",NA,NA,NA,NA,NA,NA
