"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"4249","2020-09-02 16:33:04-03","Cenargen","CEN","3425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Gudrum M. Christenson","1979","09","07","Brasil","MS","RIO BRILHANTE","-54.5463981628418","-21.8019008636475",NA,NA,NA,NA,"CEN00003425","CEN00003425","1132",NA,"Exsicatas",NA,"Shrub to 3 m, leaves simple, alternate. Flowers in terminal racemes. Doação da United States Department of Agriculture. Germplasm resources Laboratory, Plant Genetcs & Germplasm Institute.","Zuzu, municipality of Rio Brilhante, Mato Grosso do Sul.",NA,NA,"65544","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"4250","2020-09-02 16:33:04-03","Cenargen","CEN","60053","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Anderson Cássio Sevilha","2002","11","25","Brasil","PB","MAMANGUAPE","-35.1260986328125","-6.83861017227173","-3512278.0","-669750.0",NA,NA,"CEN00060053","CEN00060053","2527",NA,"Exsicatas",NA,"Botões florais ferrugíneos.","Reserva Biológica Guaribas - Área I - Capim Azul.",NA,NA,"36853","auto","2011","10",NA,NA,NA,NA,NA,"4",NA
"4251","2020-09-02 16:33:04-03","Cenargen","CEN","107175","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","E. B. A. Dias","Teddy. D. R. Terra","2017","06","20","Brasil","TO","BOM JESUS DO TOCANTINS","-48.1664009094238","-8.96500015258789",NA,NA,NA,NA,"CEN00107175","CEN00107175","48",NA,"Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Arbusto com 4 m de altura e 5,1 cm de DAP, base reta. Casca externa bege/cinza, de espessura fina e casca lisa. Casca interna branco/amarelada. Odor do corete ausente.","Conglomerado: TO-214. Subunidade 1, subparcela 10, indivíduo 61.",NA,NA,"67108","auto","2017","11",NA,NA,NA,NA,NA,"5",NA
"4252","2020-09-02 16:33:04-03","Cenargen","CEN","53027","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","A. A. Silva","Aldicir Osni Scariot","2003","09","26","Brasil","TO","DIANOPOLIS","-46.8205986022949","-11.627799987793","-4651361.0","-1163917.0","610","610","CEN00053027","CEN00053027","830",NA,"Exsicatas",NA,NA,NA,NA,NA,"77760","auto","2004","02",NA,NA,NA,NA,NA,"3",NA
"4253","2020-09-02 16:33:04-03","Cenargen","CEN","100778","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","T. A. B. Dias","Terezinha Aparecida Borges Dias","2000","04","30","Brasil","TO","ITACAJA","-47.7677993774414","-8.39167022705078",NA,NA,NA,NA,"CEN00100778","CEN00100778","793",NA,"Exsicatas",NA,NA,"Aldeia Santa Cruz. Comunidade Krahò, atrás dos pomares da aldeia.",NA,NA,"82101","auto","2000","04",NA,NA,NA,NA,NA,"3",NA
"4254","2020-09-02 16:33:04-03","Cenargen","CEN","41988","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. F. R. Cardoso","Alexandre Bonesso Sampaio","2001","05","09","Brasil","TO","MATEIROS","-46.4211006164551","-10.5474996566772","-4688333.0","-1026667.0",NA,NA,"CEN00041988","CEN00041988","555",NA,"Exsicatas",NA,"Botões ferrugíneos. Doação da Universidade de Brasília.","Região do Jalapão. Fazenda Triaglo, Cachoeira da Velha, Rio Novo.",NA,NA,"87923","auto","2001","08",NA,NA,NA,NA,NA,"1",NA
"4255","2020-09-02 16:33:04-03","Cenargen","CEN","41943","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. F. R. Cardoso","Pedro Luiz Simpson Jr.","2001","05","05","Brasil","TO","MATEIROS","-46.4211006164551","-10.5474996566772","-4648333.0","-1033333.0",NA,NA,"CEN00041943","CEN00041943","30",NA,"Exsicatas",NA,"Inflorescência marrom. Doação da Universidade de Brasília.","Região do Japalão. Cachoeira do Riacho Formiga.",NA,NA,"87923","auto","2001","08",NA,NA,NA,NA,NA,"1",NA
"4256","2020-09-02 16:33:04-03","Cenargen","CEN","41961","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. F. R. Cardoso","Lúcia Helena Soares e Silva","2001","05","09","Brasil","TO","MATEIROS","-46.4211006164551","-10.5474996566772","-4665000.0","-1058333.0",NA,NA,"CEN00041961","CEN00041961","929",NA,"Exsicatas",NA,"Botões florais ferrugíneos. face adaxial folhas verde-escura brilhante. Doação do Sistema Herbário UB (9967-8). Tocantins.","Rio Novo. Norte. Entrada das Dunas.",NA,NA,"87923","auto","2001","05",NA,NA,NA,NA,NA,"1",NA
"4257","2020-09-02 16:33:04-03","Cenargen","CEN","41955","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","L. C. M. Fonseca","Luciano Coelho Milhomens Fonseca","2001","05","06","Brasil","TO","MATEIROS","-46.4211006164551","-10.5474996566772","-4665000.0","-1055000.0","469","469","CEN00041955","CEN00041955","178",NA,"Exsicatas",NA,"Doação da Universidade de Brasília - Flora do Tocantins - Brasil.","Rio Novo (ponto turístico). Cerrado pertubado, vestígio de passagem recente de fogo, bem como de áreas destinadas à pastagem (subsistência).",NA,NA,"87923","auto","2001","05",NA,NA,NA,NA,NA,"1",NA
"4258","2020-09-02 16:33:04-03","Cenargen","CEN","107533","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","E. B. A. Dias","Natália Rodrigues Bijos","2017","07","14","Brasil","TO","PONTE ALTA DO BOM JESUS","-46.4791984558105","-12.0908002853394",NA,NA,NA,NA,"CEN00107533","CEN00107533","427",NA,"Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Fuste de casca externa cinza, grossa e fissurada.","Conglomerado: TO-585. Subunidade 4, subparcela 10, indivíduo 1.",NA,NA,"61005","auto","2017","11",NA,NA,NA,NA,NA,"3",NA
"4259","2020-09-02 16:33:04-03","Cenargen","CEN","107178","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","E. B. A. Dias","Teddy. D. R. Terra","2017","06","26","Brasil","TO","SANTA MARIA DO TOCANTINS","-47.7947006225586","-8.79693984985352",NA,NA,NA,NA,"CEN00107178","CEN00107178","201",NA,"Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 5,1 m de altura, 7,4 cm de DAP, base reta. Casca externa marrom, fina e áspera. Casca interna amarela.","Conglomerado: TO-181. Subunidade 1, subparcela 1, indivíduo 4.",NA,NA,"40315","auto","2017","11",NA,NA,NA,NA,NA,"5",NA
"4260","2020-09-02 16:33:04-03","Cenargen","CEN","113276","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","R. L. G. Coelho","R. L. G. Coelho","2016","01","09","Brasil","SP","ITABERA","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,"CEN00113276","CEN00113276","618",NA,"Exsicatas",NA,"Doação Universidade de São Paulo - Escola Superior de Agricultura Luiz de Queiroz - ESALQ - Herbário ESA 135198.","Rodovia SP-258 sentido Itararé, lado direito da rodovia, estrada vicinal que leva a beira do rio, após a ponte.",NA,NA,"29370","auto","2016","01",NA,NA,NA,NA,NA,"1",NA
"4261","2020-09-02 16:33:04-03","Cenargen","CEN","107176","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","E. B. A. Dias","Teddy. D. R. Terra","2017","06","20","Brasil","TO","BOM JESUS DO TOCANTINS","-48.1664009094238","-8.96500015258789",NA,NA,NA,NA,"CEN00107176","CEN00107176","84",NA,"Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Arbusto com 2,1 m de altura, base reta.","Conglomerado: TO-214. Subunidade 1, subparcela 10, indivíduo 15.",NA,NA,"67108","auto","2017","11",NA,NA,NA,NA,NA,"5",NA
"4262","2020-09-02 16:33:04-03","Cenargen","CEN","107168","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","D. Santiago","Rômullo Quirino de Souza Ferreira","2017","06","08","Brasil","TO","DOIS IRMAOS DO TOCANTINS","-49.0643997192383","-9.25833034515381",NA,NA,NA,NA,"CEN00107168","CEN00107168","165",NA,"Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 6m de altura e 9,5 cm de DAP, base reta. Fuste de casca externa fina, do tipo lisa, cor cinza, casca interna de cor branca.","Conglomerado: TO-207. Subunidade 3, subparcela 1, indivíduo 4RN.",NA,NA,"60444","auto","2017","06",NA,NA,NA,NA,NA,"5",NA
"4263","2020-09-02 16:33:04-03","Cenargen","CEN","100839","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. B. Pereira","Terezinha Aparecida Borges Dias","2000","10","13","Brasil","TO","ITACAJA","-47.7677993774414","-8.39167022705078",NA,NA,NA,NA,"CEN00100839","CEN00100839","900",NA,"Exsicatas",NA,"Pe tutre jen.","Território Indígena Krahò. Aldeia Santa Cruz. Próximo à aldeia.",NA,NA,"82101","auto","2017","04",NA,NA,NA,NA,NA,"3",NA
"4264","2020-09-02 16:33:04-03","Cenargen","CEN","41967","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. F. R. Cardoso","Alexandre Bonesso Sampaio","2001","05","03","Brasil","TO","MATEIROS","-46.4211006164551","-10.5474996566772","-4641667.0","-1058333.0",NA,NA,"CEN00041967","CEN00041967","357",NA,"Exsicatas",NA,"Botões ferrugíneos. Campo limpo úmido com capões de Mauritia flexuosa. Doação da Universidade de Brasília.","Região do Jalapão. Proximidades do rio Preto.",NA,NA,"87923","auto","2001","08",NA,NA,NA,NA,NA,"1",NA
"4265","2020-09-02 16:33:04-03","Cenargen","CEN","111143","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cf. albicans","Miconia cf. albicans","(Sw.) Triana",NA,"Lutero Lerner - IFN","2018","08","07","Brasil","GO","IPAMERI",NA,"-17.819722",NA,"-17.819722",NA,NA,"CEN00111143","CEN00111143","3042",NA,"Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore da base reta. Fuste da casca externa cinza, interna creme, com espessura fina, do tipo rugosa, com desprendimento esfoliante.","Conglomerado: GO-740. Subunidade 01, subparcela 01, indivíduo 06 RN.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"4266","2020-09-02 16:33:04-03","Cenargen","CEN","58812","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cf. albicans","Miconia cf. albicans","(Sw.) Triana","B. M. T. Walter","Bruno Machado Teles Walter","2002","09","11","Brasil","MA","BALSAS","-46.733333","-8.6333333","-46.733333","-8.6333333","500","500","CEN00058812","CEN00058812","5147",NA,"Exsicatas",NA,"Folhas discolores (verde-brilhantes na face adaxial e de cor ôcre (marrom-claro) na abaxial. Botões florais marrom-claros (de mesma cor da face abaxial das folhas). Coleta do indivíduo 54, da parcela 17 (fitossociologia Balsas).","Projeto de Colonização Agrícola Gerais de Balsas. Reserva de cerrado no lote 16 na margem direita do Rio Tem Medo. (Reserva de Cerrado).",NA,NA,NA,NA,"2011","10",NA,NA,NA,NA,NA,"3",NA
"4267","2019-06-05 10:33:46-03","UFG","HJ","4719","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","07","28","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,"HJ00004719",NA,"932",NA,NA,NA,NA,"RPPN Pousada das Araras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4268","2019-06-05 10:33:46-03","UFG","HJ","4717","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","08","24","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,"HJ00004717",NA,"1034",NA,NA,NA,NA,"RPPN Pousada das Araras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4269","2019-06-05 10:33:46-03","UFG","HJ","4722","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","09","24","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,"HJ00004722",NA,"1183",NA,NA,NA,NA,"RPPN Pousada das Araras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4270","2019-06-05 10:33:46-03","UFG","HJ","4721","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","10","25","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,"HJ00004721",NA,"1283",NA,NA,NA,NA,"RPPN Pousada das Araras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4271","2019-06-05 10:33:46-03","UFG","HJ","4724","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","10","26","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,"HJ00004724",NA,"1351",NA,NA,NA,NA,"RPPN Pousada das Araras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4272","2020-10-16 10:36:25-03","UFG","HJ","7777","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","L.F. Souza","Souza, L.F.","2012","12","01","Brasil","Goiás","Mineiros","-52.951389","-17.717778","52º57'5''W","17º43'4''S",NA,NA,"HJ00007777",NA,"5434",NA,NA,NA,NA,"GO 050, atrás do PARNAEMAS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4273","2019-06-05 10:33:46-03","UFG","HJ","4720","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","10","25","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,"HJ00004720",NA,"1321",NA,NA,NA,NA,"RPPN Pousada das Araras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4274","2020-10-16 10:36:25-03","UFG","HJ","4773","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Luzia Francisca de Souza","Souza, L.F.; Pereira, F.C.","2009","11","17","Brasil","Goiás","Jataí","-52.078611","-17.97","52º4'43''W","17º58'12''S","867","867","HJ00004773",NA,"4249",NA,NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","Fazenda Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4275","2020-10-16 10:36:25-03","UFG","HJ","7313","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","L.F. Souza","Souza, L.F.","2012","10","29","Brasil","Goiás","Aporé","-52.140833","-18.544167","52º8'27''W","18º32'39''S","538","538","HJ00007313",NA,"5387",NA,NA,NA,NA,"GO 206.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4276","2019-12-02 08:51:39-03","UFG","HJ","6975","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Luzia Francisca de Souza","Souza, L.F.","2004","10","20","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S","620","620","HJ00006975",NA,"1397",NA,NA,NA,NA,"RPPN Pousada das Araras",NA,NA,NA,NA,"2007","07","15",NA,NA,NA,NA,NA,NA
"4277","2019-06-05 10:33:46-03","UFG","HJ","4711","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","09","28","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,"HJ00004711",NA,"1139",NA,NA,NA,NA,"RPPN Pousada das Araras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4278","2020-10-16 10:36:25-03","UFG","HJ","4909","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Luzia Francisca de Souza","Souza, L.F.; Pereira, F.C.","2009","09","19","Brasil","Goiás","Jataí","-52.078611","-17.97","52º4'43''W","17º58'12''S","873","873","HJ00004909",NA,"4109",NA,NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","Fazenda Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4279","2020-10-16 10:36:25-03","UFG","HJ","7315","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","L.F. Souza","Souza, L.F.","2012","09","26","Brasil","Goiás","Mineiros","-52.9375","-17.756389","52º56'15''W","17º45'23''S",NA,NA,"HJ00007315",NA,"5117",NA,NA,NA,NA,"BR 359 GO 241.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4280","2020-09-22 10:17:50-03","UFG","HJ","6888","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2009","09","04","Brasil","Goiás","Caiapônia","-51.886111","-17.281667","51º53'10''W","17º16'54''S","773","773","HJ00006888",NA,"4038",NA,NA,NA,NA,"Serra do Caiapó, sítio Vale das Palmeiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4281","2020-05-07 10:21:08-03","UFG","HJ","3466","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Guilherme, F.A.G. et al.","2007","08","10","Brasil","Goiás","Aparecida do Rio Doce","-51.086944","-18.135833","51º5'13''W","18º8'9''S","546","546","HJ00003466",NA,"718",NA,NA,NA,NA,"PCH Irara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4282","2020-09-22 10:17:50-03","UFG","HJ","6825","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2009","09","04","Brasil","Goiás","Caiapônia","-51.886111","-17.281667","51º53'10''W","17º16'54''S","773","773","HJ00006825",NA,"6255",NA,NA,NA,NA,"Serra do Caiapó, sítio Vale das Palmeiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4283","2019-06-05 10:33:46-03","UFG","HJ","4704","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","09","24","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,"HJ00004704",NA,"1157",NA,NA,NA,NA,"RPPN Pousada das Araras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4284","2019-06-05 10:33:46-03","UFG","HJ","4718","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","07","29","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,"HJ00004718",NA,"933",NA,NA,NA,NA,"RPPN Pousada das Araras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4285","2019-06-05 10:33:46-03","UFG","HJ","1669","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","11","05","Brasil","Goiás","Jataí","-51.711944","-17.900278","51º42'43''W","17º54'1''S",NA,NA,"HJ00001669",NA,"3636",NA,NA,NA,NA,"41 BIMTZ.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4286","2020-10-16 10:36:25-03","UFG","HJ","4906","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Luzia Francisca de Souza","Souza, L.F.; Pereira, F.C.","2009","09","19","Brasil","Goiás","Jataí","-52.078611","-17.97","52º4'43''W","17º58'12''S","878","878","HJ00004906",NA,"4125",NA,NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","Fazenda Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4287","2020-10-16 10:36:25-03","UFG","HJ","4910","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Luzia Francisca de Souza","Souza, L.F.; Pereira, F.C.","2009","09","19","Brasil","Goiás","Jataí","-52.078611","-17.97","52º4'43''W","17º58'12''S","868","868","HJ00004910",NA,"4132",NA,NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","Faz Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4288","2020-06-05 10:41:16-03","UFG","HJ","2390","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Spinola, C.","2008","10","22","Brasil","Goiás","Aporé","-52.370833","-18.802222","52º22'15''W","18º48'8''S","638","638","HJ00002390",NA,"82",NA,NA,NA,NA,"PCH Planalto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4289","2019-06-05 10:33:46-03","UFG","HJ","4712","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","08","25","Brasil","Goiás","Serranópolis","-51.995278","-18.439444","51º59'43''W","18º26'22''S",NA,NA,"HJ00004712",NA,"1096",NA,NA,NA,NA,"RPPN Pousada das Araras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4290","2019-06-05 10:33:46-03","UFG","HJ","1668","S","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Souza, L.F.","2004","11","05","Brasil","Goiás","Jataí","-51.711944","-17.900278","51º42'43''W","17º54'1''S",NA,NA,"HJ00001668",NA,"3635",NA,NA,NA,NA,"41 BIMTZ.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
