"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"375","2020-12-21 16:35:55-03","MBM","MBM","78343","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Kummrow, R.","2066","1982","11","04","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM078343","MBM078343","Southern America",NA,NA,"ÁRvore de 3m, na mata",NA,NA,"2010","01","11","12577","auto",NA,NA,NA,NA,NA,NA,NA
"376","2020-12-21 16:35:55-03","MBM","MBM","251015","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Roderjan, C.V.","390",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM251015","MBM251015","Southern America",NA,NA,"Árvore, frutos maduros. Floresta Ombrófila Mista Montana",NA,NA,"2010","01","11","46557","auto",NA,NA,NA,NA,NA,NA,NA
"377","2020-12-21 16:35:55-03","MBM","MBM","55041","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.","39980","1977","06","07","Brazil","Paraná","Porto Amazonas","Rio Iguaçu","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"MBM055041","MBM055041","Southern America",NA,NA,"Árvore 5m, solo ilhota junto as corredeiras",NA,NA,"2010","01","11","14684","auto",NA,NA,NA,NA,NA,NA,NA
"378","2020-12-21 16:35:55-03","MBM","MBM","26435","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.","28452","1971","12","13","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM026435","MBM026435","Southern America",NA,NA,"Árvore 10m, lacticifera, mata com Ilex",NA,NA,"2010","01","11","17116","auto",NA,NA,NA,NA,NA,NA,NA
"379","2020-12-21 16:35:55-03","MBM","MBM","43705","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.","8229","1961","08","01","Brazil","Paraná","Rio Negro","Ribeirão Vermelho","-49.7975006103516","-26.1058006286621",NA,NA,NA,NA,"MBM043705","MBM043705","Southern America",NA,NA,"Árvore da mata, lacticifera",NA,NA,"2010","01","11","31514","auto",NA,NA,NA,NA,NA,NA,NA
"380","2020-12-21 16:35:55-03","MBM","MBM","407143","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Augusto-Silva, M.; Lozano, E.D.; Nunes, W.H.; Bochorny, T.B.; Lozano, E.D.; Nunes, W.H.; Bochorny, T.B.","s.n.","2010","11",NA,"Brazil","Paraná","São José dos Pinhais","Inventário Florestal LT 230 Kv Joinville Norte - Curitiba C2","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM407143",NA,"Southern America",NA,NA,"Ecótono de Floresta Ombrófila Mista/Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"381","2020-12-21 16:35:55-03","MBM","MBM","21207","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hatschbach, G.","26750","1971","06","16","Brazil","Paraná","Sengés","Morro Pelado","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"MBM021207","MBM021207","Southern America",NA,NA,"Árvore matinha beira córrego",NA,NA,"2010","01","11","55682","auto",NA,NA,NA,NA,NA,NA,NA
"382","2020-12-21 16:35:55-03","MBM","MBM","259001","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Vieira, A.O.S.; et al.; et al.","355","1989","11","21","Brazil","Paraná","Telêmaco Borba","Usina Presidente Vargas, Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"MBM259001","MBM259001","Southern America",NA,NA,"Árvore 10m; inflorescência verde. Coleta no paredão da usina; rio Tibagi",NA,NA,"2010","01","11","35037","auto",NA,NA,NA,NA,NA,NA,NA
"383","2020-12-21 16:35:55-03","MBM","MBM","195325","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Hatschbach, G.","Carneiro, J.","121",NA,NA,NA,"Brazil","Paraná","Vila Alta","Rio Paraná, entre Porto Figueira e Porto Cerâmica","-53.7277984619141","-23.50830078125",NA,NA,NA,NA,"MBM195325","MBM195325","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"31931","auto",NA,NA,NA,NA,NA,NA,NA
"384","2020-12-21 16:35:55-03","MBM","MBM","189971","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Hatschbach, G.","Ziller, S.R.","1130",NA,NA,NA,"Brazil","Paraná","Vila Alta","Vila Alta","-53.7277984619141","-23.50830078125",NA,NA,NA,NA,"MBM189971","MBM189971","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"31931","auto",NA,NA,NA,NA,NA,NA,NA
"385","2020-12-21 16:35:55-03","MBM","MBM","289282","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Brunetto, A.","5","2003","05","26","Brazil","Rio Grande do Sul","Caxias do Sul","Parque Getúlio Vargas","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","MBM289282","MBM289282","Southern America",NA,NA,"Em orla do caminho",NA,NA,"2010","01","12","49662","auto",NA,NA,NA,NA,NA,NA,NA
"386","2020-12-21 16:35:55-03","MBM","MBM","170428","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Sobral, M.; et al.; et al.","7674","1994","10",NA,"Brazil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"MBM170428","MBM170428","Southern America",NA,NA,"Árvore 8m, na sede do parque; sicônios verdes",NA,NA,"2010","01","12","18158","auto",NA,NA,NA,NA,NA,NA,NA
"387","2020-12-21 16:35:55-03","MBM","MBM","315138","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Sevegnani, L.","s.n.","1994","03","22","Brazil","Rio Grande do Sul","Maquiné",NA,"-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"MBM315138","MBM315138","Southern America",NA,NA,NA,NA,NA,"2010","01","11","28094","auto",NA,NA,NA,NA,NA,NA,NA
"388","2020-12-21 16:35:55-03","MBM","MBM","199851","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Jarenkow, J.A.; et al.; et al.","2262",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"MBM199851","MBM199851","Southern America",NA,NA,"Estrangulante sobre árvore já morta e inclinada cam ca. 10m de altura em Mata Atlântica de Encosta. Sicônios verde-amarelados",NA,NA,"2010","01","11","12766","auto",NA,NA,NA,NA,NA,NA,NA
"389","2020-12-21 16:35:55-03","MBM","MBM","199852","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Jarenkow, J.A.; et al.; et al.","1286",NA,NA,NA,"Brazil","Rio Grande do Sul","Santa Vitória do Palmar","Curral do Arroio","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"MBM199852","MBM199852","Southern America",NA,NA,"Arvoreta estrangulante com ca. de 5m de alt.; em borda de capão alterado. Sincônios verdes",NA,NA,"2010","01","11","130170","auto",NA,NA,NA,NA,NA,NA,NA
"390","2020-12-21 16:35:55-03","MBM","MBM","199855","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Jarenkow, J.A.","2188",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Lajeadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"MBM199855","MBM199855","Southern America",NA,NA,"Árvore ca. 10m alt., em mata turfosa na planície costeira. Sicônios verdes",NA,NA,"2010","01","11","20837","auto",NA,NA,NA,NA,NA,NA,NA
"391","2020-12-21 16:35:55-03","MBM","MBM","189978","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","et al.; Carauta, J.P.","Ribas, O.S.; Barboza, E.; Silva, L.B.P.; Barboza, E.; Silva, L.B.P.","988",NA,NA,NA,"Brazil","Santa Catarina","Campo Alegre","Rodeio Grande","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM189978","MBM189978","Southern America",NA,NA,NA,NA,NA,"1999","11",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"392","2020-12-21 16:35:55-03","MBM","MBM","189977","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","et al.; Carauta, J.P.","Ribas, O.S.; Barboza, E.; Pereira, L.B.S.; Barboza, E.; Pereira, L.B.S.","984",NA,NA,NA,"Brazil","Santa Catarina","Campo Alegre","Rodeio Grande","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM189977","MBM189977","Southern America",NA,NA,"Árvore, 5m. Mata de galeria do Rio Negro",NA,NA,"1999",NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"393","2020-12-21 16:35:55-03","MBM","MBM","202795","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Klein, R.; et al.; et al.","6221",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"200","200","MBM202795","MBM202795","Southern America",NA,NA,"Arbusto 3m, Capoeira. Flor imaturo verde",NA,NA,"2010","01","11","27000","auto",NA,NA,NA,NA,NA,NA,NA
"394","2020-12-21 16:35:55-03","MBM","MBM","43702","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Reitz, R.; Klein, R.M.; Klein, R.M.","2873","1956","03","22","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luís Alves","-48.6618995666504","-26.9078006744385",NA,NA,"300","300","MBM043702","MBM043702","Southern America",NA,NA,"Arvoreta. 6m, Capoeirão. Fruto imaturo verde",NA,NA,"2010","01","12","27253","auto",NA,NA,NA,NA,NA,NA,NA
"395","2020-12-21 16:35:55-03","MBM","MBM","122912","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Campos, J.M.; et al.; et al.","11","1981","03","27","Brazil","Santa Catarina","Rancho Queimado","35km de Santo Amaro","-49.0217018127441","-27.6725006103516",NA,NA,"350","350","MBM122912","MBM122912","Southern America",NA,NA,"Árvore com folhas grandes, alternas, presença de leite no caule; fruto em cachos. redondos, verdes, nervuras bem nítidas",NA,NA,"2010","01","11","17361","auto",NA,NA,NA,NA,NA,NA,NA
"396","2020-12-21 16:35:55-03","MBM","MBM","315137","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Sevegnani, L.","s.n.","1999","08","23","Brazil","Santa Catarina","Rio do Sul","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"MBM315137","MBM315137","Southern America",NA,NA,NA,NA,NA,"2010","01","11","15163","auto",NA,NA,NA,NA,NA,NA,NA
"397","2020-12-21 16:35:55-03","MBM","MBM","215734","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Romaniuc Neto, S.; et al.; et al.","1197",NA,NA,NA,"Brazil","São Paulo","Botucatu","Rod. SP-255, Rod. SP 255","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"MBM215734","MBM215734","Southern America",NA,NA,"Árvore ca. 4,0 m alt., com estipulas verdes e vináceas posteriormente. Sicônios verdes com manchas vinho. Latex leitoso, cor alva",NA,NA,"2010","01","11","40412","auto",NA,NA,NA,NA,NA,NA,NA
"398","2020-12-21 16:35:55-03","MBM","MBM","204236","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Martins, S.E.; et al.; et al.","170",NA,NA,NA,"Brazil","São Paulo","Cubatão","Vale do Mogi.","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"MBM204236","MBM204236","Southern America",NA,NA,"Árvore latescente, ca. 4m de altura, em clareira, sicônios verdes. Área afetada por poluição atmosférica",NA,NA,"2010","01","11","15123","auto",NA,NA,NA,NA,NA,NA,NA
"399","2020-12-21 16:35:55-03","MBM","MBM","183256","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Barreto, K.D.; et al.; et al.","1008",NA,NA,NA,"Brazil","São Paulo","Iracemápolis","Fazenda Iracema","-47.5099983215332","-22.5799999237061",NA,NA,NA,NA,"MBM183256","MBM183256","Southern America",NA,NA,"Arvoreta, 2,50m alt. Borda de mata, frutificação, sadia, tronco liso, sem látex, flor ausente, fruto verde imaturo",NA,NA,"2010","01","11","15394","auto",NA,NA,NA,NA,NA,NA,NA
"400","2020-12-21 16:35:55-03","MBM","MBM","339724","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Ivanauskas, N.M.; et al.; et al.","6181","2006","08","30","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, trilha da Varginha 4","-47.9900016784668","-23.8700008392334",NA,NA,"893","893","MBM339724","MBM339724","Southern America",NA,NA,"Árvore 5m de altura, frutos imaturos verdes",NA,NA,"2010","01","11","27904","auto",NA,NA,NA,NA,NA,NA,NA
"401","2020-12-21 16:35:55-03","MBM","MBM","153236","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Pastore, J.A.","298","1990","04","10","Brazil","São Paulo","São Paulo","Bairro do Tremembé, rua do Horto, ao lado do nº 311","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM153236","MBM153236","Southern America",NA,NA,"Árvore ca. 8m altura, frutos verdes. Exsuda latex",NA,NA,"2010","01","11","53584","auto",NA,NA,NA,NA,NA,NA,NA
"402","2020-12-21 16:35:55-03","MBM","MBM","223985","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Hoehne, W.","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM223985","MBM223985","Southern America",NA,NA,"Árvore. Campo experimental",NA,NA,"2010","01","11","53584","auto",NA,NA,NA,NA,NA,NA,NA
"403","2020-12-21 16:35:55-03","MBM","MBM","250480","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Franco, G.; et al.; et al.","2979",NA,NA,NA,"Brazil","São Paulo","São Sebastião","Praia Barra da Una - Boracéia. Estrada de acesso da Fazenda àgua do Bento","-45.4099998474121","-23.7600002288818",NA,NA,"30","30","MBM250480","MBM250480","Southern America",NA,NA,"Árvores com frutos imaturos verdes. Borda paralela a estrada. Floresta de restinga. Planície Flúvio Marinha, Formação Cananéia",NA,NA,"2010","01","11","41977","auto",NA,NA,NA,NA,NA,NA,NA
"404","2020-12-21 16:35:55-03","MBM","MBM","279237","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Machado, A.F.P.","Gomes, S.M.; et al.; et al.","420","2002","04","21","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Núcleo Sete Barras. Parque Estadual São Miguel Arcanjo, Sete Barras (SP130, km 69), beira do Rio Bonito","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"MBM279237","MBM279237","Southern America",NA,NA,"Árvore de 10m de altura. Frutos verdes. Floresta Ombrófila Densa Montana. Borda de mata no entorno do Rio Bonito",NA,NA,"2010","01","11","34059","auto",NA,NA,NA,NA,NA,NA,NA
"405","2019-11-01 15:28:28-03","PUC-RIO","FCAB","3123","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","J.P.P. Carauta","J.P.P. Carauta; C.M.S. Lira, 82; M.B. Casari; E.A.M. Lins","3248","1979","09","23","Brasil","Rio de Janeiro","Rio de Janeiro","Morro Cara de Cão, cerca de 20 m/s.m.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"003123",NA,NA,NA,NA,"Árvore de siconios verdes.",NA,"Angiospermae",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"406","2019-11-01 15:28:28-03","PUC-RIO","FCAB","5547","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","R.R. Oliveira","R.R. Oliveira","2354","2000","09","20","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Morro do Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"005547",NA,NA,NA,NA,"Altura 7m. Flores alvas.",NA,"Angiospermae","2000","11","17","57442","auto",NA,NA,NA,NA,NA,NA,NA
"407","2015-09-05 11:38:58-03","MNHN","RECOLNAT_MNHN_P","P06752873","PreservedSpecimen",NA,"Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Pedersen, T.M.",NA,"1961","12","19","Argentina",NA,NA,"Argentina. Estancia Santa Teresa, Dep. Mburucuyá, Prov. Corrientes. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"P06752873","P06752873_01",NA,"hb",NA,"Plantae Argentinenses. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752873' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6415",NA,NA
"408","2015-09-05 11:38:58-03","MNHN","RECOLNAT_MNHN_P","P06752874","PreservedSpecimen",NA,"Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Pedersen, T.M.",NA,"1954","10","10","Argentina",NA,NA,"Argentina. Estancia Santa Teresa, Dep. Mburucuyá, Prov. Corrientes. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,"P06752874","P06752874_01",NA,"hb",NA,"Plantae Argentinenses. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752874' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2824",NA,NA
"409","2015-09-05 11:38:58-03","MNHN","RECOLNAT_MNHN_P","P06752876","PreservedSpecimen",NA,"Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"Bresil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P06752876","P06752876_01",NA,"hb",NA,". . donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752876' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1909",NA,NA
"410","2020-10-01 14:24:38-03","JBB","HEPH","13506","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Nóbrega, MGG","Nóbrega, MGG","852","1997","11","15","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Santo Antônio Sertão a 20 Km de Alto Paraíso, prox. ao Córrego Salobro","-47.308889","-14.070556","-47.308889","-14.070556","750","750",NA,NA,"Southern America",NA,NA,"Carpoteca n° 110","Dicotyledon","Rosales","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-11 11:38:53-03","UFMG","BHCB","179488","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Carmo, FF","5188","2010","09","20","Brasil","Minas Gerais","Rio Pardo Minas","Peixe Bravo","-42.702778","-16.010222","-42.702778","-16.010222","980","980","BHCB036025","BHCB036025","Southern America",NA,NA,"Coletada em afloramento de canga.","Dicotyledon",NA,"2017","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-12-11 11:38:53-03","UFMG","BHCB","147465","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Gasper, AL de; Salino, A; Bueno, ML; Leal, BSS; Rezende, VL","2644","2011","03","16","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Trilha do Marlon","-45.320833","-22.578333","-45.320833","-22.578333","1400","1400",NA,NA,"Southern America",NA,NA,"Floresta Atlântica; mata ciliar. Arbórea. Fruto verde","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-12-11 11:38:53-03","UFMG","BHCB","68661","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Lombardi, JA","4511","2002","02","18","Brasil","Minas Gerais","São Gonçalo do Rio Preto",NA,NA,"-18.004167",NA,"-18.004167",NA,NA,NA,NA,"Southern America",NA,NA,"Cultivada. Árvore ca 15 m, com látex, folhas cartáceas, sicônios imaturos verdes, maduros marron avermelhados","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-11 11:38:53-03","UFMG","BHCB","36302","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,NA,"s.n.",NA,NA,NA,"Brasil","Bahia","Wenceslau Guimarães",NA,"-39.4794006347656","-13.686900138855",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"37469","auto",NA,NA,NA,NA,NA,NA,NA
"415","2020-12-11 11:38:53-03","UFMG","BHCB","23711","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA
"416","2020-12-11 11:38:53-03","UFMG","BHCB","23711","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA
"417","2020-12-11 11:38:53-03","UFMG","BHCB","16337","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Pequeno, PHA; et al.","s.n.","1989","09","14","Brasil","Minas Gerais","João Monlevade",NA,"-43.1735992431641","-19.8099994659424",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"9985","auto",NA,NA,NA,NA,NA,NA,NA
