"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1460","2021-02-08 12:43:40-03","UFRGS","ICN","063334","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","31","Roso, AL","1982","01","28","Brasil","RS","Porto Alegre","Área de preservação permanente do Parque Saint Hilaire (SMAM)","-51.2299995422363","-30.0331001281738",NA,NA,"Com sicônios imaturos.","ICN00013637",NA,NA,"ICN00013637 ICN00013637_1","s.n.","29946","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1461","2021-02-08 12:43:40-03","UFRGS","ICN","146756","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Kinupp, VF","2006","09","27","Brasil","RS","Porto Alegre","Campus do Vale","-51.2299995422363","-30.0331001281738",NA,NA,"Árvore hemiepífita primária; estranguladora; 5,0 m; sicônios muito grandes, maduros verde-claro e com máculas róseas externamente; polpa esbranquiçada; frutos usados para fazer uma deliciosa geléia; tipicamente ramiflora.","ICN00013363",NA,NA,"ICN00013363 ICN00013363_1","3195","29946","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1462","2021-02-08 12:43:40-03","UFRGS","ICN","063328","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Sanchotene, MCC","1981","09","04","Brasil","RS","Porto Alegre","Rua Heitor Vieira, 904, Belém Novo","-51.2299995422363","-30.0331001281738",NA,NA,"Com infrutescências.","ICN00013392",NA,NA,"ICN00013392 ICN00013392_1","s.n.","29946","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1463","2021-02-08 12:43:40-03","UFRGS","ICN","063332","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Sanchotene, MCC","1982","12","07","Brasil","RS","Porto Alegre","Rua Santa Terezinha","-51.2299995422363","-30.0331001281738",NA,NA,"Encontrada em condições epífiticas, sobre cinamomo.","ICN00013393",NA,NA,"ICN00013393 ICN00013393_1","s.n.","29946","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1464","2021-02-08 12:43:40-03","UFRGS","ICN","008880","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Lindeman, JC; Irgang, BE; Valls, JFM","1971","10","31","Brasil","RS","Tenente Portela","5km a oeste de Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"Árvore epífita.; Resto de mato.","ICN00013333",NA,NA,"ICN00013333 ICN00013333_1","s.n.","14404","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1465","2021-02-08 12:43:40-03","UFRGS","ICN","046599","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Waechter, JL","1979","10","20","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,"Árvore, folhas jovens.; Interior de mato.","ICN00013345",NA,NA,"ICN00013345","s.n.","20837","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1466","2021-02-08 12:43:40-03","UFRGS","ICN","181549","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","08","08","Santos, AA; et al.","2007","02","19","Brasil","RS","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,"árvore","ICN00013313",NA,NA,"ICN00013313 ICN00013313_1","2917","63451","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1467","2021-02-08 12:43:40-03","UFRGS","ICN","001713","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Schultz","1958","06",NA,"Brasil","RS","Veranópolis","Entre Cotiporã e Veranópolis, Fazenda Lageado Bonito","-51.5494003295898","-28.9361000061035",NA,NA,NA,"ICN00013337",NA,NA,"ICN00013337","s.n.","16670","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1468","2021-02-08 12:43:40-03","UFRGS","ICN","042534","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Waechter, JL; Baptista","1978","08","26","Brasil","SC","Praia Grande","Vila Rosa","-49.9502983093262","-29.1966991424561",NA,NA,"Árvore jovem.; Fundo do canyon do Malacara, entre pedras do leito do rio Malacara","ICN00013349",NA,NA,"ICN00013349 ICN00013349_1","925","21549","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1469","2021-02-08 12:43:40-03","UFRGS","ICN","181546","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pereira, RAS",NA,NA,NA,"Pereira, RAS","1993","05","15","Brasil","PR","Londrina",NA,"-50.874444","-23.098056","-50.874444","-23.098056","árvore","ICN00013315",NA,NA,"ICN00013315 ICN00013315_1","27",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1470","2021-02-08 12:43:40-03","UFRGS","ICN","149373","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Giongo, C",NA,NA,NA,"Giongo, C; Waechter, JL","2005","10","25","Brasil","RS",NA,"Fazenda Xafri (ca. 20Km distante do centro da cidade)",NA,NA,NA,NA,"Árvore estranguladora com 12 m de altura, sicônios verdes.","ICN00013389","400","400","ICN00013389","435",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1471","2021-02-08 12:43:40-03","UFRGS","ICN","159728","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Molz, M",NA,NA,NA,"Molz, M","2003",NA,NA,"Brasil","RS","Araricá","cerca de 1 2 km do centro da cidade 22J506253.23 E 6725537.64 S área de mestrado de Martin Molz","-50.935556","-29.599722","-50.935556","-29.599722","Com fruto","ICN00013388","90","90","ICN00013388","152",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1472","2021-02-08 12:43:40-03","UFRGS","ICN","164078","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Lima, LF",NA,NA,NA,"Matzenbacher, NI","2009","11","08","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.386111","-30.180833","-51.386111","-30.180833","arbórea","ICN00013351",NA,NA,"ICN00013351","3023",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1473","2021-02-08 12:43:40-03","UFRGS","ICN","165050","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelozo, RE",NA,NA,NA,"Sosa, MM; et al.","2005","03","20","Argentina","Corrientes",NA,"Mburucuyá Parque Nacional Mburucuyá",NA,NA,NA,NA,"Doação do Herbario del Instituto de Botanica del Nordeste (CTES); borde de selva, vegetación secundaria Arbol","ICN00013361",NA,NA,"ICN00013361 ICN00013361_1","141",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1474","2021-02-08 12:43:40-03","UFRGS","ICN","168213","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Berg, CC","2001","03","26","Pabst, G; Pereira, E","1961","11","03","Brasil","RS",NA,"Fazenda Liscanio pr. Santa Izabel",NA,NA,NA,NA,"Doação HB n° 22248; árvore de 10m; em matinha ciliar","ICN00013352",NA,NA,"ICN00013352 ICN00013352_1","6742",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1475","2021-02-08 12:43:40-03","UFRGS","ICN","168214","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","08","08","Pabst, G","1962","07","01","Brasil","RJ","Guanabara","Ilha do Governador",NA,NA,NA,NA,"árvore de 7m de altura, frutos maduros róseo-esverdeados","ICN00013386",NA,NA,"ICN00013386 ICN00013386_1","6994",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1476","2021-02-08 12:43:40-03","UFRGS","ICN","178248","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2013","10","01","Boeni, BO","2013","02","27","Brasil","RS","Gravataí",NA,"-51.026389","-29.955556","-51.026389","-29.955556","árvore; borda de mata","ICN00013321","10","10","ICN00013321","96",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1477","2021-02-08 12:43:42-03","UFRGS","ICN","182319","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2013","06","20","Boeni, BO","2013","06","20","Brasil","RS","Osório",NA,"-50.2775","-29.885","-50.2775","-29.885","árvore; Floresta Ombrófila Densa","ICN00013381","37","37","ICN00013381","92",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1478","2021-02-08 12:43:42-03","UFRGS","ICN","182321","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2013","06","16","Boeni, BO","2013","06","16","Brasil","RS","Teutônia",NA,"-51.804722","-29.478056","-51.804722","-29.478056","árvore","ICN00013384","305","305","ICN00013384","90",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1479","2021-02-08 12:43:42-03","UFRGS","ICN","182400","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2011","09","20","Boeni, BO","2011","09","20","Brasil","RS","Santa Maria",NA,"-53.775278","-29.678056","-53.775278","-29.678056","árvore","ICN00013328","285","285","ICN00013328","11",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1480","2021-02-08 12:43:42-03","UFRGS","ICN","182404","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2011","07","12","Boeni, BO","2011","07","12","Brasil","RS","Porto Alegre",NA,"-51.12","-30.067222","-51.12","-30.067222","árvore, com inflorescência; mata xerófita","ICN00013322","92","92","ICN00013322","7",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1481","2021-02-08 12:43:42-03","UFRGS","ICN","182405","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2011","06","27","Boeni, BO","2011","06","27","Brasil","RS","Santa Cruz do Sul",NA,"-52.394444","-29.767222","-52.394444","-29.767222","árvore, com inflorescência; mata úmida","ICN00013370","208","208","ICN00013370","6",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1482","2021-02-08 12:43:42-03","UFRGS","ICN","182407","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2011","05","16","Boeni, BO","2011","05","16","Brasil","RS","São Gabriel",NA,"-54.309167","-30.348056","-54.309167","-30.348056","árvore","ICN00013367","89","89","ICN00013367","4",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1483","2021-02-08 12:43:42-03","UFRGS","ICN","182408","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2011","05","15","Boeni, BO","2011","05","15","Brasil","RS","Santana do Livramento",NA,"-55.532222","-30.869722","-55.532222","-30.869722","árvore; campo","ICN00013371","175","175","ICN00013371","3",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1484","2021-02-08 12:43:42-03","UFRGS","ICN","182369","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","05","10","Boeni, BO","2012","05","10","Brasil","RS","Jaguarão",NA,"-53.228333","-32.541111","-53.228333","-32.541111","árvore, com inflorescência; campo arenoso","ICN00013377","9","9","ICN00013377","42",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1485","2021-02-08 12:43:40-03","UFRGS","ICN","172440","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Dias, MC",NA,NA,NA,"Chagas; Silva, F","1991","08","29","Brasil","PR","Londrina","Floresta Godoy, transecto 2","-51.1627998352051","-23.3103008270264",NA,NA,"Doação FUEL 9386; Árvore com 15m; frutos verdes; frequente na área","ICN00013323",NA,NA,"ICN00013323","1414","63728","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1486","2021-02-08 12:43:40-03","UFRGS","ICN","172439","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Dias, MC",NA,NA,NA,"Vieira, AOS","1989","11","21","Brasil","PR","Telêmaco Borba","Usina Presidente Vargas, Mauá-Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,"Doação 7655; Árvore 10m, inflorescência verde.; Rio Tibagi; Coletada no paredão da usina","ICN00013379","600","600","ICN00013379","355","35037","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1487","2021-02-08 12:43:40-03","UFRGS","ICN","090865","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Fernandes, I","1989","11","03","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,"ICN00013332",NA,NA,"ICN00013332 ICN00013332_1","677","74087","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1488","2021-02-08 12:43:40-03","UFRGS","ICN","140996","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Jarenkow, JA",NA,NA,NA,"Jurinitz, CF","2001","04","21","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"Hábito arbóreo.; Mata.","ICN00013364","300","300","ICN00013364","190","49429","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1489","2021-02-08 12:43:40-03","UFRGS","ICN","123069","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Sobral, M",NA,NA,NA,"Sobral, M; et al.",NA,NA,NA,"Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,"Árvore 8m, na sede do parque; sicônios verdes.","ICN00013362",NA,NA,"ICN00013362","7674","18158","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1490","2021-02-08 12:43:40-03","UFRGS","ICN","146207","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","J.L. Waechter",NA,NA,NA,"Waechter, JL; Orihuela, RLL","2006","04","04","Brasil","RS","Dom Pedro de Alcântara","Porto Colônia","-49.8497009277344","-29.3694000244141",NA,NA,"Sicônios de coloração verde; Hemiepífito primário sobre Duguetia lanceolata, inserido a ca. de 10m de altura, com raízes já no solo","ICN00013353",NA,NA,"ICN00013353","2719","7549","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1491","2021-02-08 12:43:40-03","UFRGS","ICN","124956","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Giongo, C",NA,NA,NA,"Waechter, JL; Giongo, C","2002","09","27","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio dos Ratos","-51.6161003112793","-30.0839004516602",NA,NA,"Hemiepífito primário sobre bifurcação do fuste, em floresta de galeria","ICN00013395",NA,NA,"ICN00013395","240","33687","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1492","2021-02-08 12:43:40-03","UFRGS","ICN","124942","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Giongo, C",NA,NA,NA,"Waechter, JL; Giongo, C","2001","12","18","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio dos Ratos","-51.6161003112793","-30.0839004516602",NA,NA,"Hemiepífito primário sobre bifurcação do fuste, em floresta de galeria","ICN00013474",NA,NA,"ICN00013474","12","33687","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1493","2021-02-08 12:43:40-03","UFRGS","ICN","020630","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Lindeman, JC; Irgang, BE; Valls, JFM","1972","10","10","Brasil","RS","Encruzilhada do Sul","Fazenda quatro meninas Dr. Tellini, 12km de Pompeu Machado, Serra das Pederosas","-52.521900177002","-30.5438995361328",NA,NA,"Árvore, 10m. Látex pouco viscoso e quase branco, figos jovens tingidos de vermelho e com pequenas manchas amareladas, quando maduro comestível.; Campo, plantada perto da casa.","ICN00013342",NA,NA,"ICN00013342","s.n.","62084","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1494","2021-02-08 12:43:40-03","UFRGS","ICN","003276","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Baptista, LRM; Schultz, A","1963","08","17","Brasil","RS","Gravataí","Morro Itacolomi","-50.9919013977051","-29.9444007873535",NA,NA,NA,"ICN00013343",NA,NA,"ICN00013343 ICN00013343_1","s.n.","25424","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1495","2021-02-08 12:43:40-03","UFRGS","ICN","002233","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Baptista, LRM","1959","11","08","Brasil","RS","Gravataí","Morungava, Sítio Real","-50.9919013977051","-29.9444007873535",NA,NA,"Árvore.; Beira de mata.","ICN00013336",NA,NA,"ICN00013336 ICN00013336_1","s.n.","25424","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1496","2021-02-08 12:43:40-03","UFRGS","ICN","101727","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2011","09","19","Neves, P","1994","01","18","Brasil","RS","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,"Borda e interior de mata","ICN00013354",NA,NA,"ICN00013354 ICN00013354_1","s.n.","28343","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1497","2021-02-08 12:43:40-03","UFRGS","ICN","066520","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Brack, P","1984","12","08","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00013340",NA,NA,"ICN00013340 ICN00013340_1","s.n.","29946","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1498","2021-02-08 12:43:40-03","UFRGS","ICN","003193","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Rambo","1949","11","02","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,"Frutos sub maduros.","ICN00013339",NA,NA,"ICN00013339","s.n.","29946","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1499","2021-02-08 12:43:40-03","UFRGS","ICN","063330","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Carvalho, BR","1982","01","18","Brasil","RS","Porto Alegre","Parque Farroupilha","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00013390",NA,NA,"ICN00013390","s.n.","29946","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1500","2021-02-08 12:43:40-03","UFRGS","ICN","063329","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Fraga, O","1982","02","12","Brasil","RS","Porto Alegre","Parque Saint Hilaire (SMAM)","-51.2299995422363","-30.0331001281738",NA,NA,"Com infrutescências.","ICN00013402",NA,NA,"ICN00013402 ICN00013402_1","s.n.","29946","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1501","2021-02-08 12:43:40-03","UFRGS","ICN","063333","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","31","Sanchotene, MC","1981","09","04","Brasil","RS","Porto Alegre","Rua Heitor Vieira 904, Belém Novo","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00013394",NA,NA,"ICN00013394 ICN00013394_1","s.n.","29946","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1502","2021-02-08 12:43:40-03","UFRGS","ICN","063331","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Sanchotene, MCC","1982","12","07","Brasil","RS","Porto Alegre","Rua Santa Terezinha","-51.2299995422363","-30.0331001281738",NA,NA,"Encontrada em condições epífiticas, sobre cinamomos.","ICN00013344",NA,NA,"ICN00013344 ICN00013344_1","s.n.","29946","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1503","2021-02-08 12:43:40-03","UFRGS","ICN","113272","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Antonello, RAF","1982","08","12","Brasil","RS","Porto Alegre","Santo Antonio, ao lado do número 500.","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00013341",NA,NA,"ICN00013341","s.n.","29946","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1504","2021-02-08 12:43:40-03","UFRGS","ICN","089969","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2011","09","19","Waechter","1990","11","03","Brasil","RS","Riozinho","Serra da Boa Vista","-50.4524993896484","-29.6410999298096",NA,NA,"Árvore 8m, siconios verdes.; Beira de estrada, floresta","ICN00013255",NA,NA,"ICN00013255","2446","18583","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1505","2021-02-08 12:43:40-03","UFRGS","ICN","035901","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Waechter, JL","1978","01","01","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,"Árvore estrangulante, 12m, sicônios verde-claros.","ICN00013316",NA,NA,"ICN00013316 ICN00013316_1","698","38612","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
