"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","class","coordinatePrecision","geoFlag","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"136","2019-02-15 11:49:01-02","IPA","IPA","92095","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Leite, M.S.","2006","07","01","Leite, M.S.","91","2006","07","01","Brasil","Pernambuco","Ipojuca","RPPN Nossa Senhora de Oiteiro de Maracaípe.","-35.0638999938965","-8.39888954162598",NA,NA,"IPA0092095",NA,NA,NA,"Plantae",NA,"Southern America",NA,"Restinga arbória. Ao longo de toda a margem do córrego de águas transparentes, ácidas e de leve correnteza. Pteridófita aquática emergente apresentando fronte ca. 2 m de altura.; Mata do Oiteiro, córrego da amata próximo ao vilarejo.",NA,"22847","auto",NA,NA,NA,NA,NA
"137","2019-02-15 11:49:01-02","IPA","IPA","455","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Brade, A.C.","1956",NA,NA,"Vasconcelos Sobrinho","s.n.","1937","07",NA,"Brasil","Pernambuco","Limoeiro","terrenos alagados da zona da mata.","-35.4502983093262","-7.87472009658813",NA,NA,"IPA0000455",NA,NA,NA,"Plantae",NA,"Southern America",NA,"Frondes com 3m.",NA,"19338","auto",NA,NA,NA,NA,NA
"138","2019-02-15 11:49:01-02","IPA","IPA","2626","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Prado, J.; Hirai, R.Y.","2014","11","24","Pickel, B.","54","1921","03",NA,"Brasil","Pernambuco","Vitória de Santo Antão","lagoas e pântanos. Oiteirão, na lagoa.","-35.2914009094238","-8.11806011199951",NA,NA,"IPA0002626",NA,NA,NA,"Plantae",NA,"Southern America",NA,"Enormes touceiras de 1-2m de altura; folhas 1 - 1,5m.",NA,"21817","auto",NA,NA,NA,NA,NA
"139","2019-02-15 11:49:01-02","IPA","IPA","84347","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Pietrobom-Silva, M.R.","2003","07","08","Sánjuan, P.M.","21","2003","07","02","Brasil","Rio Grande do Norte","Ceará-Mirim","Rio Ceará-Mirim, ponte do rio.","-35.4255981445312","-5.63443994522095",NA,NA,"IPA0084347",NA,NA,NA,"Plantae",NA,"Southern America",NA,"Bastante populosa.",NA,"22896","auto",NA,NA,NA,NA,NA
"140","2019-10-25 11:09:31-03","IAP","PACA-AGP","89659","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","V.S. Pereira & F.P.F. Athayde",NA,NA,NA,"V. S. Pereira","34","2000","02","17","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta - PEIA","-45.065","-23.539389","45º03'54.0W","23º32'21.8S","PACA089659",NA,NA,NA,"Pteridophyta","Polypodiales",NA,NA,"UNESP - SJRP&nf;HASU 13323.","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"141","2019-08-27 13:36:07-03","IAP","PACA-AGP","89656","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","F.P.F. Atahyde","2001","01","05","F. P. F. Athayde","846","2001","01","01","Brasil","Pr","Pontal do Paraná","Pontal do Sul - Rod. Eng. Darci Gomes de Moraes","-48.4","-25.6","48°24'W","25°36'S","PACA089656",NA,NA,NA,"Pteridophyta","Polypodiales",NA,NA,"UNESP&nf; HASU 11185. Habitat: área alagada, junto à restinga.","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"142","2019-08-27 13:36:07-03","IAP","PACA-AGP","89657","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Windisch","1973","09","12","Windisch, P. G.","286","1973","05","20","Brasil","SP",NA,"Litoral Norte - Ilha do Trigo, face entre as pedras em reentrância no costão",NA,NA,NA,NA,"PACA089657",NA,NA,NA,"Pteridophyta","Polypodiales",NA,NA,"Atlântico. HASU 7925.","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"143","2019-08-27 13:36:07-03","IAP","PACA-AGP","85638","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","I. Fernandes",NA,NA,NA,"I. Fernandes","1351","1998","09","08","Brasil","PB","João Pessoa","Mata do Buraquinho","-34.8630981445312","-7.11499977111816",NA,NA,"PACA085638",NA,NA,NA,"Pteridophyta","Polypodiales",NA,NA,"frequente&nf;Universidade Federal da Paraíba. Habitat: terricola, nas margens de acude","Filicopsida","15975","auto",NA,NA,NA,NA,NA
"144","2019-08-27 13:36:07-03","IAP","PACA-AGP","100710","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Nervo, M. H.","9","2005","04","23","Brasil","RS","Capão da Canoa","Capão da Canoa/Torres.","-50.0097007751465","-29.7455997467041",NA,NA,"PACA100710",NA,NA,NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: terrícola, entre dunas de areia","Filicopsida","15808","auto",NA,NA,NA,NA,NA
"145","2019-08-27 13:36:07-03","IAP","PACA-AGP","100555","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Nervo, M. H.","2006","02","28","Nervo, M. H.","220","2006","02","28","Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,"PACA100555",NA,NA,NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: em local alagado, beira de rio","Filicopsida","21077","auto",NA,NA,NA,NA,NA
"146","2019-08-27 13:36:07-03","IAP","PACA-AGP","89658","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","P. Windisch",NA,NA,NA,"Micheline",NA,"2001","06","14","Brasil","RS","Tramandaí","Horto Florestal","-50.1335983276367","-29.9846992492676",NA,NA,"PACA089658",NA,NA,NA,"Pteridophyta","Polypodiales",NA,NA,"HASU 13746. Fenofase: estéril Hábito: terrícola","Filicopsida","21077","auto",NA,NA,NA,NA,NA
"147","2020-12-20 21:19:09-03","UFV","VIC","037137","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd & Fisch",NA,NA,NA,NA,"Gonzatti, F.","531","2012","06","12","Brasil","Rio Grande do Sul","Balneário Pinhal","Canal entre a lagoa Azul e Rondinha, Em banhado.","-50.2327995300293","-30.2474994659424",NA,NA,"VIC037137","VIC037137 VIC037137_1",NA,NA,NA,NA,NA,NA,"Em banhado.",NA,"17849","auto",NA,NA,NA,NA,NA
"148","2019-10-25 11:39:50-03","IECOS","HBRA","6727","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","R. S. Vilhena","2011","03","18","R. S. Vilhena","76","2010","11","18","Brasil","Pará","Peixe-Boi","Ramal ao longo da estrada de Peixe-Boi","-47.34594444","-1.20855556","-47.34594444","-1.20855556",NA,NA,"21","21",NA,NA,"América do Sul","exsicata","Mata de igapó, terrestre, no interior da mata, em área encharcada.&nf;Apoio: UFPA - Campus de Bragança / PIPIC - CNPq.",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-10-25 11:39:50-03","IECOS","HBRA","3445","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","M. R. Pietrobom","2009","07","30","M. R. Pietrobom","6839","2006","06","09","Brasil","Amapá","Amapá","Lago Piratuba","-50.13138889","1.67291667","-50.13138889","1.67291667",NA,NA,NA,NA,NA,NA,"América do Sul","exsicata","Terrestre, na margem do lago.&nf;Apoio: IBAMA-AP / ARPA / FUNBIO",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-10-25 11:39:50-03","IECOS","HBRA","3478","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","M. R. Pietrobom","2007","01","31","M. R. Pietrobom","6867","2006","11","17","Brasil","Amapá","Amapá","Lago Trindade","-50.20852778","1.70427778","-50.20852778","1.70427778",NA,NA,NA,NA,NA,NA,"América do Sul","exsicata","Terrestre, margem do lago Trindade.&nf;Apoio: IBAMA-AP / ARPA / FUNBIO",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-10-25 11:39:50-03","IECOS","HBRA","6105","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","E. Amorim, M. R. Pietrobom","2011","04","15","E. Amorim","103","2010","04","02","Brasil","Pará","Primavera",NA,"-47.16594444","-0.97575","-47.16594444","-0.97575000",NA,NA,NA,NA,NA,NA,"América do Sul","exsicata","Terrestre margem do igarapé.&nf;Apoio: UFPA - Campus de Bragança",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-10-25 11:39:50-03","IECOS","HBRA","7283","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","M. R. Pietrobom","2011","11","25","M. R. Pietrobom","8702","2011","11","25","Brasil","Pará","Nova Timboteua","Campo de Instrução de Nova Timboteua - Exército Brasileiro / 2º BIS","-47.35855556","-1.18283333","-47.35855556","-1.18283333",NA,NA,NA,NA,NA,NA,"América do Sul","exsicata","Floresta de igapó, terrestre em área alagada na margem da mata.&nf;Apoio: Exército Brasileiro - 2°BIS / UFPA - Campus de Bragança.",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-10-25 11:39:50-03","IECOS","HBRA","7724","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","M. R. Pietrobom","2011","04","30","M. G. C. Souza","988","2011","04","30","Brasil","Pará","Breves","Ilha Macujubim, Sítio Boa Esperança","-50.67502778","-1.40380556","-50.67502778","-1.40380556",NA,NA,NA,NA,NA,NA,"América do Sul","exsicata","Terrestre na margem do rio.&nf;Apoio: UFPA - Campus Universitário Marajó - Breves / Campus Bragança.",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-10-25 11:39:50-03","IECOS","HBRA","1735","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","M. P. M. Menezes","2007","10","31","M. P. M. Menezes","278","2007","10","31","Brasil","Amapá","Amapá","Sucurijú, lago Jaburu","-50.01591667","1.69475","-50.01591667","1.69475000",NA,NA,NA,NA,NA,NA,"América do Sul","exsicata","Sobre raízes de Rhizophora, rizomas acumulando detritos. Água doce",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-10-25 11:39:50-03","IECOS","HBRA","6076","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","E. Amorim, M. R. Pietrobom","2010","06","08","E. Amorim","74","2010","03","19","Brasil","Pará","Primavera",NA,"-47.02325","-0.89722222","-47.02325000","-0.89722222",NA,NA,NA,NA,NA,NA,"América do Sul","exsicata","Terrestre, em local alagado na entrada da cidade.&nf;Apoio: UFPA - Campus de Bragança",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-24 17:09:50-03","UFES","SAMES","8460","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Coelho,R.; Ribeiro,M.","125","2011","10","16","Brasil","Espírito Santo","Conceição da Barra","Rebio Córrego Grande.","-39.7322006225586","-18.5932998657227","-398050000.0","-182625000.0","SAMES08460",NA,NA,NA,NA,NA,NA,NA,"Terrestre. Habito: Erva",NA,"41644","auto",NA,NA,NA,NA,NA
"157","2021-03-24 17:09:50-03","UFES","SAMES","8459","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Coelho,R.; Ribeiro,M.",NA,"2011","10","16","Brasil","Espírito Santo","Conceição da Barra","Rebio de Córrego Grande. Ás margens do córrego grande.","-39.7322006225586","-18.5932998657227","-398050000.0","-182625000.0","SAMES08459",NA,NA,NA,NA,NA,NA,NA,"Terrestre. Raque verde liso. Habito: Erva",NA,"41644","auto",NA,NA,NA,NA,NA
"158","2021-03-24 17:09:50-03","UFES","SAMES","5849","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Coelho,R.; Coelho,R.","192","2012","06","05","Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Mata alta de tabuleiro, Km 4,5 e 6, seguindo às margens do córrego grande.","-39.7322006225586","-18.5932998657227","-398050000.0","-182625000.0","SAMES05849",NA,NA,NA,NA,NA,NA,NA,"Erva terrestre, ambiente alagado.",NA,"41644","auto",NA,NA,NA,NA,NA
"159","2019-11-21 14:53:53-03","UFJF","CESJ","11828","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fischer","A. Sehnem","1980","06","07","L. Krieger","CESJ11828","1972","11","01","Brasil","Espírito Santo","Marataízes","Perto da praia - em brejo - meio dentro d'água estagnada (esgoto).","-40.8244018554688","-21.0433006286621",NA,NA,"CESJ011828","CESJ011828 CESJ011828_1",NA,NA,"Polypodiopsida",NA,"América do Sul",NA,"Touceiras altas (3m). Caule curto.",NA,"19311","auto",NA,NA,NA,NA,NA
"160","2019-11-21 14:53:53-03","UFJF","CESJ","22149","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fischer","R.F. Novelino","1988","05","12","R.F. Novelino","920","1988","04","18","Brasil","Rio de Janeiro","Cabo Frio","Praia do Peró","-42.0186004638672","-22.8794002532959",NA,NA,"CESJ022149","CESJ022149 CESJ022149_1",NA,NA,"Polypodiopsida",NA,"América do Sul",NA,"Planta palustre, fronde com 1,5m de comprimento, grande população.",NA,"40069","auto",NA,NA,NA,NA,NA
"161","2019-11-21 14:53:53-03","UFJF","CESJ","15443","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fischer","R.F. Novelino","1988","04","15","L. Krieger","CESJ15443","1977","04","07","Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,"CESJ015443","CESJ015443 CESJ015443_1",NA,NA,"Polypodiopsida",NA,"América do Sul",NA,"No mangue, meio dentro d'água, frondes de uns 3m de altura, em densas formações, as estéreis mais altas.",NA,"20531","auto",NA,NA,NA,NA,NA
"162","2019-11-21 14:53:53-03","UFJF","CESJ","2708","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fischer","L. Krieger","1981","10",NA,"L. Krieger","CESJ2708","1981","10","09","Brasil","Rio de Janeiro","Rio das Ostras","Em terreno alagadiço.","-41.9449996948242","-22.5268993377686",NA,NA,"CESJ002708","CESJ002708",NA,NA,"Polypodiopsida",NA,"América do Sul",NA,"Frondes de mais de 3m de altura, coriácea, as férteis menores, soros castanhos cobrindo toda a face abaxial.",NA,"17620","auto",NA,NA,NA,NA,NA
"163","2021-04-07 11:48:01-03","UFMS","CGMS","73759","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Marco Otávio D. Pivari & V.J. Pott",NA,NA,NA,"M.O.D. Pivari; V.B. Oliveira & F.M. Costa","423","2005","06","28","Brasil","Minas Gerais","Caratinga","Lagoa Silvana.","-42.48","-19.4833333","-42,48","-19,4833333","CGMS1106566",NA,"240","240",NA,NA,NA,NA,"Pteridophyta. Hidrófita epífita, presente em baceiro. Heliófita. Raque amarela. Presença de látex amarelado. Doação do HMS (9566). Habitat: Lagoa. Solo orgânico. Relevo montanhoso. Habito: Erva, 2,5 m de altura. Freqüente.",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:48:01-03","UFMS","CGMS","38615","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"V.J. Pott; C. Strussmann","6127","2003","03","31","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Mandioré, lado oeste da Serra do Amolar, divisa com Bolívia.","-57.6666667","-17.9194445","-57,6666667","-17,9194445","CGMS1068005",NA,"130","130",NA,NA,NA,NA,"Estéril. Habitat: Lagoa. Solo argiloso. Relevo plano. Habito: Erva aquática emergente. Frequente. 2,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-04-07 11:48:01-03","UFMS","CGMS","38210","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","V.J. Pott",NA,NA,NA,"V.J. Pott; G.A. Damasceno Jr.; J. Nakajima; R. Romero.","5017","2001","11","20","Brasil","Mato Grosso do Sul","Corumbá","Retiro rumo oeste da Reserva Acurizal (RPPN), próximo ao minador.","-57.6666667","-17.8138889","-57,6666667","-17,8138889","CGMS1067594",NA,NA,NA,NA,NA,NA,NA,"Pecíolo cerca de 0,80-0,90m de comprimento, estéril; Duplicata CPAP. Habitat: Mata semidecídua, em minador. Solo argiloso. Relevo plano. Habito: Erva aquática, emergente. Ocasional. 1,00-1,20m de altura.",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-04-07 11:48:01-03","UFMS","CGMS","11296","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","C.R. Lehn","2006","06","29","U.M. Resende",NA,"1998","09","04","Brasil","Mato Grosso do Sul","Bonito","Baia Bonita.","-56.4818992614746","-21.1210994720459",NA,NA,"CGMS1040619",NA,NA,NA,NA,NA,NA,NA,"Formando moitas ao longo do canal.",NA,"71352","auto",NA,NA,NA,NA,NA
"167","2021-04-07 11:48:01-03","UFMS","CGMS","6094","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","C.R. Lehn","2007","03","22","E. Scremin-Dias; et al.","192","1995","04","25","Brasil","Mato Grosso do Sul","Bonito","Nascente do rio Sucuri. Fazenda São Geraldo.","-56.4818992614746","-21.1210994720459",NA,NA,"CGMS1015814",NA,NA,NA,NA,NA,NA,NA,"Planta emergente. Habitat: Aquática. Habito: Arbusto. 2,00m de altura.",NA,"71352","auto",NA,NA,NA,NA,NA
"168","2020-07-09 10:04:59-03","UFS","ASE","36963","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Aona, LYS; Sousa, NXM; Fonseca, WO","4140","2015","08","17","Brasil","Bahia","Sapeaçu","Rua Hipólito Fonseca, baixa da Palmeira.","-39.1055","-12.4339","-39.1055","-12.4339","ASE0038739","ASE0038739","221","221","Monilophyta","Polypodiales","Southern America",NA,"Ca. 2m., soros marrons (HURB 10926).; Brejo e lago.",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-07-14 20:55:49-03","UFCG","CSTR","5663","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch","Filho, H.O.M.",NA,NA,NA,"Filho, H.O.M.","936","2015","01","29","Brasil","Paraíba","Sapé","Vegetação ciliar","-35.232778","-7.096389","-35.232778","-7.096389",NA,NA,"123","123",NA,NA,NA,NA,"Asbusto anfíbio; Margem do açude São Salvador",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:43:56-03","UNICAMP","UEC","181944","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Cruz, MV","2014","02","12","Cruz, MV; Mori, GM","3ICP","2014","02","12","Brazil","São Paulo","IIha Comprida","Próximo ao fim da Av. Intermares, perto do mar","-47.884611","-25.029889","-47.884611","-25.029889","UEC078518","UEC078518","11","11","Pteridophyta",NA,NA,NA,"Planta de aprox. 2,0m de altura; Restinga",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:43:56-03","UNICAMP","UEC","181946","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Cruz, MV","2014","02","12","Cruz, MV; Mori, GM","2ICP","2014","02","12","Brazil","São Paulo","IIha Comprida","Próximo ao ponto de chegada de balsa no bairro Boqueirão Sul","-47.916167","-25.020778","-47.916167","-25.020778","UEC078516","UEC078516","9","9","Pteridophyta",NA,NA,NA,"Planta de aprox. 1,5m de altura; Manguezal/Restinga",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:43:56-03","UNICAMP","UEC","181338","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Cadorin, TJ","2010","03","16","Cadorin, TJ; Grosch, B; Zimmermann, R; Lopes, CP","1684","2010","03","16","Brazil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste)","-48.4925","-27.775278","-48.4925","-27.775278","UEC082963","UEC082963","46","46","Pteridophyta",NA,NA,NA,"Erva terrícola.; Floresta ombrófila densa, entorno do fragmento.",NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 16:43:56-03","UNICAMP","UEC","181942","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Cruz, MV","2014","02","13","Cruz, MV; Mori, GM","4CNN","2014","02","13","Brazil","São Paulo","Cananéia","Próximo à Rod. BR-478","-47.950806","-24.977139","-47.950806","-24.977139","UEC078520","UEC078520","9","9","Pteridophyta",NA,NA,NA,"Planta de aprox. 2,0m de altura; Restinga",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-01 16:43:56-03","UNICAMP","UEC","56978","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Salino, A","1988","07",NA,"Salino, A","464","1988","06","07","Brazil",NA,NA,"Fronteira com a Bolívia. Margem do Rio Corixa.",NA,NA,NA,NA,"UEC052959","UEC052959","150","150","Pteridophyta",NA,NA,NA,"Terrestre. Apresentando rizoma crasso.; Em local alagado às margens do rio. Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:43:56-03","UNICAMP","UEC","79508","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Hoffmann, A",NA,NA,NA,"Hoffmann, A","6","1995","08","29","Brazil","Rio de Janeiro","Silva Jardim","Lagoa de Juturnaíba","-42.291389","-22.6125","-42.291389","-22.6125","UEC055290","UEC055290",NA,NA,"Pteridophyta",NA,NA,NA,"0,70 - 2,0m height.; Shore of the Lagoa Juturnaíba.",NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:43:56-03","UNICAMP","UEC","83731","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Ocaña-Nava, D",NA,NA,NA,"Ocaña-Nava, D; Coronado, C","249","1988","09","02","Mexico","Campeche","El Carmen","Laguna El Vapor, orilla oeste.","-91.866667","18.35","-91.866667","18.35","UEC052962","UEC052962","5","5","Pteridophyta",NA,NA,NA,"Herbácea de 1m de hojas con soros. Tular orilla de laguna asosiada a Typha. Forma de vida hidrófita enrraizada emergente.",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-01 16:43:56-03","UNICAMP","UEC","61682","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Salino, A","1997","03",NA,"Souza, WS; Britez, RM","706","1987","03","27","Brazil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica Mar de Dentro.","-48.5092010498047","-25.5200004577637",NA,NA,"UEC052961","UEC052961",NA,NA,"Pteridophyta",NA,NA,NA,"Erva terrestre de 80cm de altura.; Local úmido a beira da praia.",NA,"24916","auto",NA,NA,NA,NA,NA
