"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","identifiedBy","recordNumber","continentOcean","locality","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previousCatalogNumber"
"380","2019-06-12 09:07:06-03","UFSM","HDCF","6799","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand ","Figueira, M; Diefenthäeler, J R; Souza, V C; Cadoná, S C","2013","01","07","Brasil","Rio Grande do Sul","Santa Maria","-53.873889","-29.627778","-53.873889","-29.627778","Subarbusto, abundante, aprox. 30 cm de alt., frutos globosos, amarelados; Refúgio vegetacional (em morro de arenito da formação Botucatu) circundado por Floresta Estacional Subtropical do Domínio Atlântico e campos antrópicos, relevo suave a forte-on",NA,NA,NA,"hatschbachii","Figueira, M","CFSM152","América","distrito de Santo Antão, Pedra do Lagarto",NA,NA,NA,NA,NA,"2013","01",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"381","2019-03-29 10:41:32-03","UFSM","HDCF","5164","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand ","Longhi, S. J.","1997","12","06","Brasil","Rio Grande do Sul","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,"Myrtaceae arbustiva (Ca. 40 cm)",NA,NA,NA,"hatschbachii","Figueira, M.",NA,"América","Madeflor",NA,NA,NA,NA,NA,"2015","04","71201","auto",NA,NA,"14",NA,NA,NA,NA,NA
"382","2020-08-31 09:07:29-03","INPA","INPA","149466","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Wasum, V","1987","09","14","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,"INPA0149466","Dicotyledon Com-Clade","Myrtales",NA,"Smith, SF","3628","Southern America",NA,NA,"INPA0149466 INPA0149466_e",NA,NA,NA,"1988","01","50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-08-31 09:07:30-03","INPA","INPA","152632","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Hatschbach, GG","1980","12","12","Brasil","Paraná",NA,NA,NA,NA,NA,NA,"INPA0152632","Dicotyledon Com-Clade","Myrtales",NA,"Sobral, MEG","43449","Southern America","Palmas rod. P/ Ponto Serrado.",NA,"INPA0152632 INPA0152632_e",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-08-31 09:07:30-03","INPA","INPA","170730","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sehnem, A","1975","03","03","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"INPA0170730","Dicotyledon Com-Clade","Myrtales",NA,"; Sobral, MEG","14593","Southern America","Faz. Sto. Antonio. St. Ana Boa Vista.",NA,"INPA0170730 INPA0170730_e",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-08-31 09:07:30-03","INPA","INPA","126798","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","O.Berg","Hatschbach, GG","1982","10","13","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,"INPA0126798","Dicotyledon Com-Clade","Myrtales","hatschbachii","Landrum, LR","45649","Southern America","Fda. Sta. Rita.",NA,"INPA0126798 INPA0126798_e",NA,NA,NA,"1983",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-06-15 15:31:04-03","UNESP-RC","HRCB","44698","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","H. Ruíz & Pavón","Pivetta","1956","12","03","Brasil","Rio Grande do Sul","Vale Vêneto",NA,NA,NA,NA,"erva arbustiva, flor branca, fruto baga comestível <ll>dwc_commonname:</ll> guabirobeira do campo",NA,NA,NA,NA,"Rambo","1417",NA,NA,NA,NA,"80","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-06-15 15:31:04-03","UNESP-RC","HRCB","45307","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","Berg","Pivetta","1956","11","11","Brasil","Rio Grande do Sul","Restinga Seca","-53.375","-29.8132991790771",NA,NA,"Arbusto, flor branca, poucas flores, pedunculo longo <ll>dwc_commonname:</ll> Guabirobeira",NA,NA,NA,NA,"Pivetta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31252","auto",NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-06-15 15:31:04-03","UNESP-RC","HRCB","44707","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","H. Ruíz & Pavón","Pivetta","1953","11","23","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"arbusto, flor branca <ll>dwc_commonname:</ll> guabirobeira do campo",NA,NA,NA,NA,"Rambo","799",NA,NA,NA,NA,"70","70",NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-07 11:44:39-03","FUVATES","HVAT","5022","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","E. Ethur","2013","11","04","Brasil","Rio Grande do Sul","Alegrete","-55.406667","-29.665556","-55º24'24''W","-29º39'56''S","Arbusto.; Encosta do cerro, entre rochas.","HVAT00005022",NA,NA,NA,"E. Freitas","s.n.",NA,"Cerro do Tigre (Fazenda Cerro do Tigre).",NA,NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"390","2020-06-25 16:06:21-03","FUVATES","HVAT","4028","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","M. Caumo","2016","12","19","Brasil","Rio Grande do Sul","Pantano Grande","-52.490278","-30.326944","-52º29'25''W","-30º19'37''S","Arbusto; APP com vegetação campestre - estágio inicial.","HVAT00004028",NA,NA,NA,"E. Freitas; M. Caumo","39",NA,"Vila Capivarita, Horto Tarumã - CMPC.",NA,NA,NA,NA,NA,"2016","12",NA,NA,NA,NA,"27",NA,NA,NA,NA,NA
"391","2020-06-25 16:06:21-03","FUVATES","HVAT","2715","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","E. Freitas","2008","11","01","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.131111","-29.550278","-55º7'52''W","-29º33'1''S",NA,"HVAT00002715",NA,NA,NA,"G. Bruisma; E. Freitas","600",NA,"RST 377, km 320.",NA,NA,NA,NA,NA,"2009","01",NA,NA,NA,NA,"28",NA,NA,NA,NA,NA
"392","2020-06-25 16:06:21-03","FUVATES","HVAT","2686","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","G. Bruisma","2007","12","16","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.131111","-29.550278","-55º7'52''W","-29º33'1''S","Campo seco com arenização; Arbusto","HVAT00002686",NA,NA,NA,"E. Freitas","13",NA,"Jaquari, perto do Arroio Ribeiro.",NA,NA,NA,NA,NA,"2008","05",NA,NA,NA,NA,"18",NA,NA,NA,NA,NA
"393","2020-06-25 16:06:21-03","FUVATES","HVAT","4517","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","F. Gonzatti","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","-50.255","-30.145556","-50º15'18''W","-30º8'44''S","Doação do Herbário HUCS, registro HUCS 38311; Na mata de restinga","HVAT00004517",NA,NA,NA,"F. Gonzatti","342",NA,"Margem leste da Lagoa Suzana.",NA,NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"394","2019-11-07 11:44:39-03","FUVATES","HVAT","85","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","E. Freitas","2004","11","25","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.131111","-29.550278","-55º7'52''W","-29º33'1''S","Arbusto com 30 cm de altura; Coletado em campo de solo seco e arenoso.","HVAT00000085",NA,NA,NA,"E. Freitas","s.n.",NA,"Fazenda Joaquim Paz.",NA,NA,NA,NA,NA,"2004","11",NA,NA,NA,NA,"28",NA,NA,NA,NA,NA
"395","2019-11-07 11:44:39-03","FUVATES","HVAT","5093","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","E. M. Ethur","2016","12","22","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.160833","-29.614444","-55º9'39''W","-29º36'52''S","Arbusto formando uma grande touceira.; Área de campo arenoso e pastejado.","HVAT00005093",NA,NA,NA,"E. Freitas; F. Bruxel","s.n.",NA,"Jacaquã.",NA,NA,NA,NA,NA,"2017","03",NA,NA,NA,NA,"15",NA,NA,NA,NA,NA
"396","2020-06-25 16:06:21-03","FUVATES","HVAT","5123","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","E. Freitas","2016","10","26","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.401389","-29.654444","-55º24'5''W","-29º39'16''S","Arbusto; Campo de solo arenoso com arenização.","HVAT00005123",NA,NA,NA,"E. Freitas","1116",NA,"Fazenda Duas Irmãs.",NA,NA,NA,NA,NA,"2017","03",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA
"397","2019-11-07 11:44:39-03","FUVATES","HVAT","4209","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","E. Ethur","2013","03","09","Brasil","Rio Grande do Sul","Alegrete","-55.375","-29.502222","-55º22'30''W","-29º30'8''S","arbusto; Topo do derro, solo pedregoso.","HVAT00004209",NA,NA,NA,"M. Teixeira","s.n.",NA,"Cerro do Tigre.",NA,NA,NA,NA,NA,"2013","07",NA,NA,NA,NA,"29",NA,NA,NA,NA,NA
"398","2021-01-26 14:12:43-03","CPACT","ECT","1609","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","R.Wasum","2000","10","10","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.580556","-29.436667","50º34'50''W","29º26'12''S",NA,"ECT0001609","Embryophyta",NA,NA,"S.F.Smith","820",NA,"Linha São Paulo. Habitat: em beira da estrada. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.",NA,"ECT0001609","880","880",NA,"2001","12",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"399","2021-01-26 14:12:43-03","CPACT","ECT","7429","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","R.Echer","2019","02","05","Brasil","Rio Grande do Sul","Canguçu","-52.471389","-31.023611","52º28'17''W","31º1'25''S",NA,"ECT0007429","Embryophyta",NA,NA,"R.Echer","52",NA,"Perseverantes na Luta.",NA,NA,"122","122",NA,"2019","02",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"400","2021-01-26 14:12:43-03","CPACT","ECT","7385","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","R.Echer","2018","11","16","Brasil","Rio Grande do Sul","Pelotas","-52.3825","-31.643889","52º22'57''W","31º38'38''S",NA,"ECT0007385","Embryophyta",NA,NA,"R.Echer","7",NA,"Monte Bonito.",NA,NA,"65","65",NA,"2018","11",NA,NA,NA,NA,"17",NA,NA,NA,NA,NA
"401","2021-03-01 11:49:27-03","UFPE","UFP","23808","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","Berg.","Schlindwein, C","1990","11","13","Brasil","Rio Grande do Sul","Serra de Sudeste",NA,NA,NA,NA,"sem descriçã.; Guaritas, compo sujo, pastagem, rochas, arroios, vegetação aberta, solo arenos.","UFP023808",NA,NA,NA,"Sobral, M","s.n.",NA,NA,NA,NA,"100","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-03-01 11:49:27-03","UFPE","UFP","23935","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","Berg.","Schlindwein, C","1989","12","02","Brasil","Rio Grande do Sul","Serra de Sudeste",NA,NA,NA,NA,"Sem descriçã.","UFP023935",NA,NA,NA,"Hassen, M","s.n.",NA,NA,NA,NA,"50","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-03-01 11:49:27-03","UFPE","UFP","69010","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","Berg.","Grizzon, M","2011","11","27","Brasil","Rio Grande do Sul","Caxias do sul","-50.942917","-28.985092","-50.942917","-28.985092","Sem descriçã.; Barrancos na beira da estrada.","UFP069010",NA,NA,NA,"Grizzon, M","53",NA,NA,NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-09-12 05:00:02-03","US","US","2742896","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","G. Hatschbach","1966","12","13","Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,"US01890115",NA,"Myrtales","aurea",NA,"15403","South America - Neotropics","S. Agostinho",NA,"US01890115_01 US01890115_02",NA,NA,NA,NA,NA,"46666","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"405","2020-09-12 05:00:02-03","US","US","3090725","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","R. Wasum","1987","11","14","Brazil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,"US01890143",NA,"Myrtales","aurea",NA,"s.n.","South America - Neotropics",NA,NA,"US01890143_01 US01890143_02",NA,NA,NA,NA,NA,"50525","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"406","2020-09-12 05:00:02-03","US","US","2561271","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","A. Lourteig","1967","12","16","Brazil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,"US01890118",NA,"Myrtales","aurea",NA,"2253","South America - Neotropics","Indios",NA,"US01890118_01 US01890118_02","950",NA,NA,NA,NA,"70701","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"407","2020-09-12 05:00:02-03","US","US","2743594","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Smith & R. M. Klein","1971","12","4","Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,"US01890114",NA,"Myrtales","aurea",NA,"15631","South America - Neotropics","10 km northwest of Palmas",NA,"US01890114_01 US01890114_02",NA,NA,NA,NA,NA,"46666","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"408","2020-09-12 05:00:02-03","US","US","2249322","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Smith","1956","12","26","Brazil","Santa Catarina","Chapecó","-52.6183013916016","-27.096399307251",NA,NA,NA,"US01890127",NA,"Myrtales","aurea",NA,"9361","South America - Neotropics","Fazenda Campo São Vicente, 24km west of Campo Erê",NA,"US01890127_01 US01890127_02","900","1000",NA,NA,NA,"22671","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"409","2020-09-12 05:00:02-03","US","US","3090703","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","J. Brinker","1987","11","14","Brazil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,"US01890142",NA,"Myrtales","aurea",NA,"s.n.","South America - Neotropics",NA,NA,"US01890142_01 US01890142_02",NA,NA,NA,NA,NA,"50525","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"410","2020-09-12 05:00:02-03","US","US","3146167","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","G. Hatschbach","1980","12","12","Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,"US01890112",NA,"Myrtales","aurea",NA,"43449","South America - Neotropics","Rod. p/ Ponte Serrada",NA,"US01890112_01 US01890112_02",NA,NA,NA,NA,NA,"46666","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"411","2020-09-12 05:00:02-03","US","US","3399888","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Scur","2000","1","12","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,"US01890138",NA,"Myrtales","aurea",NA,"361","South America - Neotropics","Vila Seca",NA,"US01890138_01 US01890138_02","780",NA,NA,NA,NA,"49662","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"412","2020-09-12 05:00:02-03","US","US","2267797","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Smith & R. Reitz","1956","12","25","Brazil","Santa Catarina","Xanxerê","-52.4042015075684","-26.8768997192383",NA,NA,NA,"US01890130",NA,"Myrtales","aurea",NA,"9227","South America - Neotropics","Campo, 11km north of Abelardo Luz",NA,"US01890130_01 US01890130_02","500","600",NA,NA,NA,"16278","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"413","2020-09-12 05:00:02-03","US","US","2267875","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Smith & R. Reitz","1957","1","3","Brazil","Santa Catarina","Joaçaba","-51.5046997070312","-27.1781005859375",NA,NA,NA,"US01890126",NA,"Myrtales","aurea",NA,"9837","South America - Neotropics","Campos of Rio Irani, 15 km East of Ponte Serrada",NA,"US01890126_01 US01890126_02","700","900",NA,NA,NA,"18588","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"414","2020-09-12 05:00:02-03","US","US","3034470","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","G. Hatschbach","1973","12","14","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,"US01890113",NA,"Myrtales","aurea",NA,"33531","South America - Neotropics","Cadeado",NA,"US01890113_01 US01890113_02",NA,NA,NA,NA,NA,"53832","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"415","2020-09-12 05:00:02-03","US","US","2249318","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Smith, R. Reitz & O. Sufridini","1956","12","26","Brazil","Santa Catarina","Chapecó","-52.6183013916016","-27.096399307251",NA,NA,NA,"US01890129",NA,"Myrtales","aurea",NA,"9313","South America - Neotropics","Fazenda Campo São Vicente, 24 km West of Campo Erê",NA,"US01890129_01 US01890129_02","900","1000",NA,NA,NA,"22671","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"416","2020-09-12 05:00:02-03","US","US","2267633","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Smith & Klein, R.","1956","12","4","Brazil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,"US01890133",NA,"Myrtales","aurea",NA,"8226","South America - Neotropics","By Rio Bandeirinhas, [3] km north of Lajes",NA,"US01890133_01 US01890133_02","800","900",NA,NA,NA,"70701","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"417","2020-09-12 05:00:02-03","US","US","2573515","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Smith & R. M. Klein","1964","11","15","Brazil","Santa Catarina","Abelardo Luz","-26.33","-26.53",NA,NA,NA,"US01890120",NA,"Myrtales","aurea",NA,"13307","South America - Neotropics","8-12 km North of Abelardo Luz",NA,"US01890120_01 US01890120_02","900","1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"418","2020-09-12 05:00:02-03","US","US","2267763","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Smith & R. Reitz","1956","12","21","Brazil","Santa Catarina","Caçador","-51.0149993896484","-26.7752990722656",NA,NA,NA,"US01890132",NA,"Myrtales","aurea",NA,"9025","South America - Neotropics","17 km. Fazenda Carneiros, north of Caçador",NA,"US01890132_01 US01890132_02","950","1100",NA,NA,NA,"38516","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"419","2020-09-12 05:00:02-03","US","US","3439243","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","R. Wasum","2002","1","11","Brazil","Minas Gerais","São Francisco de Paula","-44.9852981567383","-20.7099990844727",NA,NA,NA,"US01890135",NA,"Myrtales","aurea",NA,"1315","South America - Neotropics","Fazenda da Mulita",NA,"US01890135_01 US01890135_02","830",NA,NA,NA,NA,"15684","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"420","2020-09-12 05:00:02-03","US","US","2571037A","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","R. Reitz & R. Klein","1965","12","14","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,"US01890116",NA,"Myrtales","aurea",NA,"17584","South America - Neotropics","8 km ao oeste de Guarapuava",NA,"US01890116_01 US01890116_02","1100",NA,NA,NA,NA,"53832","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"421","2020-09-12 05:00:02-03","US","US","2571036A","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","R. Reitz & R. Klein","1965","12","14","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,"US01890117",NA,"Myrtales","aurea",NA,"17582","South America - Neotropics","8 Km ao oeste de Guarapuava",NA,"US01890117_01 US01890117_02","1100",NA,NA,NA,NA,"53832","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"422","2020-09-12 05:00:02-03","US","US","3422099","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","R. Wasum","2000","10","10","Brazil","Minas Gerais","São Francisco de Paula","-44.9852981567383","-20.7099990844727",NA,NA,NA,"US01890136",NA,"Myrtales","aurea",NA,"820","South America - Neotropics",NA,NA,"US01890136_01 US01890136_02","830",NA,NA,NA,NA,"15684","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"423","2020-09-12 05:00:02-03","US","US","2249325","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Smith & Klein, R.","1957","2","6","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US01890125",NA,"Myrtales","aurea",NA,"10938","South America - Neotropics","Caçador-Joaçaba: campo, eastern edge of the campos of Palmas, west of Caçador",NA,"US01890125_01 US01890125_02","1000","1200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"424","2020-09-12 05:00:02-03","US","US","2268071","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Smith & Klein, R.","1957","2","18","Brazil","Santa Catarina","Joaçaba","-51.5046997070312","-27.1781005859375",NA,NA,NA,"US01890123",NA,"Myrtales","aurea",NA,"11375","South America - Neotropics","Campos of Palmas, 55 Km west of Caçador",NA,"US01890123_01 US01890123_02","1000","1200",NA,NA,NA,"18588","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"425","2020-09-12 05:00:02-03","US","US","2046926","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","B. Rambo","1949","5","13","Brazil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"US01890145",NA,"Myrtales","aurea",NA,"41527","South America - Neotropics","Morro do Osso pr. Porto Alegre",NA,"US01890145_01 US01890145_02",NA,NA,NA,NA,NA,"29946","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"426","2020-09-12 05:00:02-03","US","US","2573516","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","L. Smith & R. M. Klein","1964","12","6","Brazil","Santa Catarina","Campo Erê","-26.1","-26.37",NA,NA,NA,"US01890119",NA,"Myrtales","aurea",NA,"13750","South America - Neotropics","6 km west of Campo Erê",NA,"US01890119_01 US01890119_02","900","1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"427","2020-09-12 05:00:02-03","US","US","1483971","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","P. Jörgensen","1969","10","4","Paraguay",NA,NA,NA,NA,NA,NA,NA,"US03051629",NA,"Myrtales","aurea",NA,"3046","South America","In the high dry camp v. Rica.",NA,"US03051629_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"428","2020-09-12 05:00:02-03","US","US","2535431","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","R. M. Klein","1962","12","6","Brazil","Santa Catarina","Lebon Régis","-50.6953010559082","-26.9288997650146",NA,NA,NA,"US01890122",NA,"Myrtales","aurea",NA,"3391","South America - Neotropics","Rio dos Patos",NA,"US01890122_01 US01890122_02","900",NA,NA,NA,NA,"33793","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
