"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"688","2020-09-12 05:00:02-03","US","US","1570113","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"Riedel, --","2600",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01895322","US01895322_01 US01895322_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"689","2020-09-12 05:00:02-03","US","US","1954374","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"J. Paiva Coelho","2351","1945","10","26","Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01895321","US01895321_01 US01895321_02",NA,"Myrtales","South America - Neotropics",NA,"53584","auto","pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"690","2020-09-12 05:00:02-03","US","US","2248546","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"R. M. Klein","776","1954","6","28","Brazil","Santa Catarina","Itajaí","Morro da Cruz","-48.6618995666504","-26.9078006744385",NA,NA,"20",NA,NA,"US01895318","US01895318_01 US01895318_02",NA,"Myrtales","South America - Neotropics",NA,"27253","auto","pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"691","2020-09-12 05:00:02-03","US","US","3469519","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"L. Krieger","23223","1988","12","17","Brazil","Minas Gerais",NA,"PN Caparaó - Córrego do Inácio",NA,NA,NA,NA,NA,NA,NA,"US01895317","US01895317_01 US01895317_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"692","2020-09-12 05:00:02-03","US","US","2141590","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","814","1953","7","15","Brazil","Santa Catarina","Itajaí","Braia Braba","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,NA,"US01895320","US01895320_01 US01895320_02",NA,"Myrtales","South America - Neotropics",NA,"27253","auto","pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"693","2020-09-12 05:00:02-03","US","US","2220199","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis pohliana","(O. Berg) D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","1593","1954","3","1","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,NA,"US01895319","US01895319_01 US01895319_02",NA,"Myrtales","South America - Neotropics",NA,"18533","auto","pohliana","Dicotyledonae",NA,NA,NA,NA,"1",NA
"694","2020-09-12 05:00:02-03","US","US","2321103","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"R. Reitz & R. Klein","1987","1954","7","19","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"450",NA,NA,"US01891946","US01891946_01 US01891946_02",NA,"Myrtales","South America - Neotropics",NA,"27253","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"695","2020-09-12 05:00:02-03","US","US","2321188","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"R. Reitz & R. Klein","2803","1956","2","24","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200",NA,NA,"US01891936","US01891936_01 US01891936_02",NA,"Myrtales","South America - Neotropics",NA,"31105","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"696","2020-09-12 05:00:02-03","US","US","2829692","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"R. Reitz & R. Klein","3671","1957","9","7","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"300",NA,NA,"US01891942","US01891942_01 US01891942_02",NA,"Myrtales","South America - Neotropics",NA,"31105","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"697","2020-09-12 05:00:02-03","US","US","2631502","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"J. Lindemann & J. H. Haas","1187","1966","5","3","Brazil","Paraná",NA,"N of sawmill Brandalize, 20 Km N of Clevelândia",NA,NA,NA,NA,NA,NA,NA,"US01891939","US01891939_01 US01891939_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"698","2020-09-12 05:00:02-03","US","US","2267850","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"L. Smith & R. Reitz","9638","1956","12","30","Brazil","Santa Catarina","Dionísio Cerqueira","Tracotinga, 20 km west of Rio Capetinga on the road to Dionísio Cerqueira","-53.6397018432617","-26.2549991607666",NA,NA,"900","1000",NA,"US01891941","US01891941_01 US01891941_02",NA,"Myrtales","South America - Neotropics",NA,"28536","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"699","2020-09-12 05:00:02-03","US","US","2268067","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"L. Smith","11358","1957","2","13","Brazil","Santa Catarina","Lages","8 km east of Encruzilhada","-50.326099395752","-27.8160991668701",NA,NA,"900","1000",NA,"US01891940","US01891940_01 US01891940_02",NA,"Myrtales","South America - Neotropics",NA,"70701","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"700","2020-09-12 05:00:02-03","US","US","2708040","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"G. Hatschbach","16705","1967","7","19","Brazil","Paraná","São José dos Pinhais","Purgatorio","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"US01891938","US01891938_01 US01891938_02",NA,"Myrtales","South America - Neotropics",NA,"45291","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"701","2020-09-12 05:00:02-03","US","US","2580333","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"R. M. Klein","1902","1956","3","6","Brazil","Santa Catarina","Ibirama","Estação Florestal I.N.P","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,NA,"US01891943","US01891943_01 US01891943_02",NA,"Myrtales","South America - Neotropics",NA,"18533","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"702","2020-09-12 05:00:02-03","US","US","2321186","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"R. Reitz & R. Klein","2714","1956","2","16","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"450",NA,NA,"US01891937","US01891937_01 US01891937_02",NA,"Myrtales","South America - Neotropics",NA,"27253","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"703","2020-09-12 05:00:02-03","US","US","2580340","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"R. Reitz & R. Klein","4840","1957","9","6","Brazil","Santa Catarina","Campo Alegre",NA,"-49.2655982971191","-26.1924991607666",NA,NA,"900",NA,NA,"US01891948","US01891948_01 US01891948_02",NA,"Myrtales","South America - Neotropics",NA,"37493","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"704","2020-09-12 05:00:02-03","US","US","2402987","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"R. M. Klein","2389","1960","3","10","Brazil","Santa Catarina","Blumenau","Mata da Companhia Hering, Bom Retiro","-49.0661010742188","-26.9193992614746",NA,NA,"250",NA,NA,"US01891945","US01891945_01 US01891945_02",NA,"Myrtales","South America - Neotropics",NA,"34291","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"705","2020-09-12 05:00:02-03","US","US","2267615","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"L. Smith & Klein, R.","8025","1956","12","2","Brazil","Rio Grande do Norte","Lajes","Residual forest between the crest of the Serra Geral and Encruzilhada","-36.244701385498","-5.69999980926514",NA,NA,"900","1000",NA,"US01891947","US01891947_01 US01891947_02",NA,"Myrtales","South America - Neotropics",NA,"36711","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"706","2020-09-12 05:00:02-03","US","US","2281911","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis",NA,NA,NA,NA,NA,"R. M. Klein","2008","1956","5","19","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,NA,"US01891944","US01891944_01 US01891944_02",NA,"Myrtales","South America - Neotropics",NA,"18533","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"707","2020-09-12 05:00:02-03","US","US","1362073","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"A. Regnell","III/552","1847","9",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01892176","US01892176_01 US01892176_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"708","2020-09-12 05:00:02-03","US","US","1362072","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"A. Regnell","III 552","1869","11","13","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01892175","US01892175_01 US01892175_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"709","2020-09-02 16:33:53-03","Cenargen","CEN","62420","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand","E. J. Lucas","2003",NA,NA,"E. M. Francisco - UEL",NA,"2000","04","10","Brasil","PR","APUCARANA","Parque da Raposa Dentro da mata ao lado da estrada.","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"Flores brancas e flores secas. Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL (15.057).","CEN00062420","CEN00062420",NA,NA,NA,"Exsicatas","23979","auto",NA,NA,NA,NA,NA,NA,"1",NA
"710","2020-09-02 16:33:53-03","Cenargen","CEN","65606","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand","L. H. Soares e Silva","2004","02",NA,"E. M. Francisco - UEL",NA,"2002","05","10","Brasil","PR","ROLANDIA","Fazenda Conquista.","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL (34.699).","CEN00065606","CEN00065606",NA,NA,NA,"Exsicatas","19311","auto",NA,NA,NA,NA,NA,NA,"1",NA
"711","2020-09-02 16:33:57-03","Cenargen","CEN","46477","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","affinis","Myrcia affinis","Cambess.","M. Sobral","1998",NA,NA,"J. M. Silva","1959","1997","09","11","Brasil","PR","TUNAS DO PARANA","estrada para o Parque das Lauraceae, próximo a sede.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Frutovinoso. Doação Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00046477","CEN00046477",NA,NA,NA,"Exsicatas","41885","auto",NA,NA,NA,NA,NA,NA,"1",NA
"712","2020-10-15 09:53:57-03","UFPR","EFC","4671","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.","178","1993","11","17","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887",NA,NA,"Árvore com aproximadamente 7m de altura.","EFC004671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2020-10-15 09:53:57-03","UFPR","EFC","9537","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"Ferreira, M.R.; et al.",NA,"1990","03","02","Brasil","Paraná","Apucarana","Parque da Raposa","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"Árvore 7-8m, botões verde-amarronzados, flores com pétalas cremes e estames brancos. Beira da mata.","EFC009537",NA,NA,NA,NA,NA,"23979","auto",NA,NA,NA,NA,NA,NA,NA,NA
"714","2019-12-09 17:30:25-03","UFPR","EFC","13814","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Ribeiro, C.L.","2015","04","08","Ribeiro, C.L.","173","2015","03","20","Brasil","Paraná","Lapa",NA,"-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Frutos imaturos","EFC013814",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-10-15 09:53:57-03","UFPR","EFC","1432","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M.","1997","09","12","Kuniyoshi, Y.S.; Galvão, F.","5224","1987","09","29","Brasil","Paraná","Paranaguá","Estrada das praias","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta frequente no interior da floresta. Frutos maduros. __COMMOM_NAME__: Guamirim","EFC001432",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"716","2020-10-15 09:53:57-03","UFPR","EFC","8619","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"Koehler, A.","190","1999","08","05","Brasil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Arvoe, cerca de 8 m de altura c/ frutos cor vinho quando. maduros. __COMMOM_NAME__: Guamirim cascudo","EFC008619",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"717","2019-12-09 17:30:26-03","UFPR","EFC","18596","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Seki, M. S.","2019","09","12","Seki, M. S.","19080","2019","08","08","Brasil","Paraná","Bituruna","Floresta adjacente ao reservatório de Foz do Areia.","-51.647356","-26.006341","-51.647356","-26.006341","776","776","Exemplar com 1,3 m de altura e CAP de 1 cm; parcela P5-M2-32 __COMMOM_NAME__: Aperta-goela","EFC018596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2019-12-09 17:30:25-03","UFPR","EFC","13245","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Ribeiro, C.L.","2015","04","22","Völtz, R.R.","389","2014","05","02","Brasil","Santa Catarina","Campo Alegre","Localidade de Campinas","-49.0703","-26.0628","-49.0703","-26.0628","880","880","Arvoreta 5m alt.; frutos esverdeados; capoeirão, as margens do rio Cubatão. __COMMOM_NAME__: Sete-capotes","EFC013245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-10-15 09:53:57-03","UFPR","EFC","5925","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Hatschbach, G.","1996","10","17","Gatti, G.; Schütz, A.L.","28","1996","09","13","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Frutos imaturos verdes, folha com face abaxial pilosa.","EFC005925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2019-12-09 17:30:25-03","UFPR","EFC","12215","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Blum, C.T.","2014","03","06","Vieira, R.S.","339","2014","01","23","Brasil","Paraná","Paranaguá","Vila Paraná","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta com 3,5 m. Com botões florais alvos.","EFC012215",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"721","2020-10-15 09:53:57-03","UFPR","EFC","13845","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Ribeiro, C.L.","2015","04","22","Völtz, R.R.; et al.","513","2014","01","20","Brasil","Paraná","Piraquara","Condomínio Recreio da Serra","-49.0115","-25.4517","-49.0115","-25.4517","1090","1090","Árvore 9m alt.; ritidoma escamoso; botões florais alvo-ferrugíneos; interior da floresta. __COMMOM_NAME__: Guamirim-perta-goela","EFC013845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2020-10-15 09:53:57-03","UFPR","EFC","6844","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M.","1997","09","12","Koehler, A.","18","1995","06","11","Brasil","Paraná","Balsa Nova","São Luiz do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Árvore 3m, sobre campo a l.000m s.n.m. Frutos imaturos.","EFC006844",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"723","2019-11-13 11:26:57-03","USP","SPF","141474","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","affinis","Myrcia affinis","Cambess.","Sobral, M","1998",NA,NA,"Silva, JM","2303","1998","03","17","Brasil","Paraná","Bocaiúva do Sul","Serra do Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"SPF00141474",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-11-13 11:26:57-03","USP","SPF","150427","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","affinis","Myrcia affinis","Cambess.","Sobral, M","1998",NA,NA,"Silva, JM","1959","1997","09","11","Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,"SPF00150427",NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-11-13 11:26:59-03","USP","SPF","217618","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Santos, MF","2015",NA,NA,"Mello-Silva, R","3803","2015","02","01","Brasil","Santa Catarina","Penha","Praia Vermelha. Nas rochas à beira da praia, cerca de 100m ao sul do aplomerado de casas.","-48.597361","-26.805417","-48.597361","-26.805417","4","4",NA,"SPF00217618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-13 11:26:59-03","USP","SPF","19404","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Nic Lughadha, E","2012",NA,NA,"Hatschbach, G","16705","1967","07","19","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"SPF00019404",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-11-13 11:27:03-03","USP","SPF","110429","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Anônimo",NA,NA,NA,"Rodrigues, RR","120","1995","09","02","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.408889","-24.051667","-48.408889","-24.051667","600","600",NA,"SPF00110429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-11-13 11:27:03-03","USP","SPF","114625","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Caliari, CP","2013","07","01","Koch, I","471","1996","05","23","Brasil","São Paulo","Queluz",NA,"-44.781667","-22.455556","-44.781667","-22.455556",NA,NA,NA,"SPF00114625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-11-13 11:27:03-03","USP","SPF","145165","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Kawasaki, ML","2001",NA,NA,"Aragaki, S","420",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Alfredo Volpi","-46.7","-23.583333","-46.7","-23.583333",NA,NA,NA,"SPF00145165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-11-13 11:27:03-03","USP","SPF","150843","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2018","04",NA,"Costa, FN","281","2001","06","17","Brasil","São Paulo","Cananéia","Parque Estadual de Jacupiranga","-48.023333","-24.993333","-48.023333","-24.993333","13","13",NA,"SPF00150843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-11-13 11:27:03-03","USP","SPF","182491","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Anônimo",NA,NA,NA,"Lucas, EJ","294","2006","11","15","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-45.026389","-23.240556","-45.026389","-23.240556","1045","1045",NA,"SPF00182491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-11-13 11:27:03-03","USP","SPF","196466","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M","2010",NA,NA,"Labiak, PH","4951","2008","10","14","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.520556","-41.100556","-20.520556","1200","1200",NA,"SPF00196466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-11-13 11:27:03-03","USP","SPF","198100","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Santos, MF","2008",NA,NA,"Santos, MF","192","2007","12","17","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.431333","-19.414444","-43.431333","-19.414444",NA,NA,NA,"SPF00198100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-11-13 11:27:03-03","USP","SPF","198101","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Santos, MF","2008",NA,NA,"Santos, MF","111","2007","02","13","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.401611","-19.397","-43.401611","-19.397",NA,NA,NA,"SPF00198101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2019-11-13 11:27:03-03","USP","SPF","92198","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Jennings, L","2007","02",NA,"Laessoe, T","H53304","1992","03","22","Brasil","Bahia","Abaíra",NA,"-41.916667","-13.25","-41.916667","-13.25","1800","1850",NA,"SPF00092198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2021-03-15 18:28:59-03","USP","SPF","224095","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Santos, MF","2016",NA,NA,"Antar, GM","942","2016","01","20","Brasil","São Paulo","Mairinque","Chácara localizada após aproximadamente 3 km em estrada viscinal, partindo de entrada no km 72 da rodovia Raposo Tavares.","-47.20775","-23.543278","-47.20775","-23.543278","830","830","Árvore ca. 6 m alt. Folhas discolores, com a face abaxial mais clara. Botões florais verdes.","SPF00224095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
