NAME,F_CLASS,F_DESIG,ADM1,ADM2,string_check,mpo_check
Sitio Santa Lucia,S,FRM,SAO PAULO,Juquitiba,sitiosantalucia,juquitiba
Sitio Canaa,S,FRM,SAO PAULO,Atibaia,sitiocanaa,atibaia
Corrego Beluti,H,STM,SAO PAULO,Sto.Antonio da A,corregobeluti,stoantoniodaa
Sitio Uirapuru,S,FRM,SAO PAULO,Atibaia,sitiouirapuru,atibaia
Sitio Pinus,S,FRM,SAO PAULO,Juquitiba,sitiopinus,juquitiba
Sitio Serelepe,S,FRM,SAO PAULO,Juquitiba,sitioserelepe,juquitiba
Sitio Santa Etigenia,S,FRM,SAO PAULO,Atibaia,sitiosantaetigenia,atibaia
Recanto do Vale,S,RLGR,SAO PAULO,Atibaia,recantodovale,atibaia
Sitio Santo Antonio,S,FRM,SAO PAULO,Juquitiba,sitiosantoantonio,juquitiba
Palestina,L,LCTY,SAO PAULO,Juquitiba,palestina,juquitiba
Sitio Xereta,S,FRM,SAO PAULO,Juquitiba,sitioxereta,juquitiba
Sitio Santo Antonio de Padua,S,FRM,SAO PAULO,Atibaia,sitiosantoantoniodepadua,atibaia
Corrego Campo Largo,H,STM,SAO PAULO,Porto Feliz,corregocampolargo,portofeliz
Fazenda Alerico,S,FRM,SAO PAULO,Juquitiba,fazendaalerico,juquitiba
Sitio Nova Era,S,FRM,SAO PAULO,Pedro De Toledo,sitionovaera,pedrodetoledo
Sitio Mato Comprido,S,FRM,SAO PAULO,Atibaia,sitiomatocomprido,atibaia
Sitio Esperanea,S,FRM,SAO PAULO,Pedro De Toledo,sitioesperanea,pedrodetoledo
Sitio Sao Pedro,S,FRM,SAO PAULO,Juquitiba,sitiosaopedro,juquitiba
Sitio Nossa Senhora Aparecida,S,FRM,SAO PAULO,Juquitiba,sitionossasenhoraaparecida,juquitiba
Capela de Nossa Senhora Aparecida,S,CH,SAO PAULO,Juquitiba,capeladenossasenhoraaparecida,juquitiba
Recanto dos Meus Sonhos,S,RLGR,SAO PAULO,Atibaia,recantodosmeussonhos,atibaia
Campo Largo,L,LCTY,SAO PAULO,Atibaia,campolargo,atibaia
Sitio dos Amores,S,FRM,SAO PAULO,Atibaia,sitiodosamores,atibaia
Sitio Recanto do Artista,S,FRM,SAO PAULO,Atibaia,sitiorecantodoartista,atibaia
Sitio do Capitao,S,FRM,SAO PAULO,Atibaia,sitiodocapitao,atibaia
Sitio Sao Marcos,S,FRM,SAO PAULO,Atibaia,sitiosaomarcos,atibaia
Sitio Valo Fundo,S,FRM,SAO PAULO,Atibaia,sitiovalofundo,atibaia
Sitio Vovo Toninho,S,FRM,SAO PAULO,Atibaia,sitiovovotoninho,atibaia
Fazenda Campinho,S,FRM,SAO PAULO,Juquitiba,fazendacampinho,juquitiba
Sitio Ipe,S,FRM,SAO PAULO,Juquitiba,sitioipe,juquitiba
Fazenda Fernao Dias,S,FRM,SAO PAULO,Atibaia,fazendafernaodias,atibaia
Fazenda Cachoeirinha,S,FRM,SAO PAULO,Juquitiba,fazendacachoeirinha,juquitiba
Sitio Iara,S,FRM,SAO PAULO,Atibaia,sitioiara,atibaia
Sitio Fanamar,S,FRM,SAO PAULO,Juquitiba,sitiofanamar,juquitiba
Sitio Montes Claros,S,FRM,SAO PAULO,Juquitiba,sitiomontesclaros,juquitiba
Sitio Sao Pedro,S,FRM,SAO PAULO,Juquitiba,sitiosaopedro,juquitiba
Bairro dos Pratas,L,LCTY,SAO PAULO,Juquitiba,bairrodospratas,juquitiba
Bairro das Lagoas,L,LCTY,SAO PAULO,Juquitiba,bairrodaslagoas,juquitiba
Sitio Picola Mondo,S,FRM,SAO PAULO,Juquitiba,sitiopicolamondo,juquitiba
Sitio Vale dos Nogueiras,S,FRM,SAO PAULO,Juquitiba,sitiovaledosnogueiras,juquitiba
Sitio Uirapuru,S,FRM,SAO PAULO,Juquitiba,sitiouirapuru,juquitiba
Igreja de Nossa Senhora do Bom Parto,S,CH,SAO PAULO,Atibaia,igrejadenossasenhoradobomparto,atibaia
Chacara Matao,S,FRM,SAO PAULO,Atibaia,chacaramatao,atibaia
Sitio dos Meninos,S,FRM,SAO PAULO,Atibaia,sitiodosmeninos,atibaia
Fazenda Sao Jorge,S,FRM,SAO PAULO,Boituva,fazendasaojorge,boituva
Sitio Sonhado,S,FRM,SAO PAULO,Atibaia,sitiosonhado,atibaia
Bairro Caiaeoara,P,PPLX,SAO PAULO,Atibaia,bairrocaiaeoara,atibaia
Sitio Santo Antonio,S,FRM,SAO PAULO,Boituva,sitiosantoantonio,boituva
Sitio Boa Esperanea,S,FRM,SAO PAULO,Atibaia,sitioboaesperanea,atibaia
Rancho Amigo,S,RNCH,SAO PAULO,Atibaia,ranchoamigo,atibaia
Corrego Agua-Branca,H,STM,SAO PAULO,Porto Feliz,corregoaguabranca,portofeliz
Chacara Primavera,S,FRM,SAO PAULO,Atibaia,chacaraprimavera,atibaia
Chacara Ben-Hur,S,FRM,SAO PAULO,Atibaia,chacarabenhur,atibaia
Fazenda de Colares,S,FRM,SAO PAULO,Atibaia,fazendadecolares,atibaia
Sitio Dois Lagos,S,FRM,SAO PAULO,Atibaia,sitiodoislagos,atibaia
Sitio do Rey,S,FRM,SAO PAULO,Atibaia,sitiodorey,atibaia
Sitio Nossa Senhora Aparecida,S,FRM,SAO PAULO,Atibaia,sitionossasenhoraaparecida,atibaia
Fazenda Santa Lucia,S,FRM,SAO PAULO,Atibaia,fazendasantalucia,atibaia
Sitio Galo,S,FRM,SAO PAULO,Atibaia,sitiogalo,atibaia
Granja dos Gamas,S,FRM,SAO PAULO,Boituva,granjadosgamas,boituva
Sitio Tres Pontas,S,FRM,SAO PAULO,Atibaia,sitiotrespontas,atibaia
Anisio de Morais,L,LCTY,SAO PAULO,Boituva,anisiodemorais,boituva
Itapeva,L,LCTY,SAO PAULO,Boituva,itapeva,boituva
Chacara Santo Antonio de Lisboa,S,FRM,SAO PAULO,Atibaia,chacarasantoantoniodelisboa,atibaia
Provazzi,L,LCTY,SAO PAULO,Boituva,provazzi,boituva
Sitio Santo Antonio,S,FRM,SAO PAULO,Boituva,sitiosantoantonio,boituva
Chacara Recanto do Vovo,S,FRM,SAO PAULO,Atibaia,chacararecantodovovo,atibaia
Sitio Santa Helena,S,FRM,SAO PAULO,Boituva,sitiosantahelena,boituva
Chacara Flor da Serra,S,FRM,SAO PAULO,Atibaia,chacaraflordaserra,atibaia
Hungria,L,LCTY,SAO PAULO,Boituva,hungria,boituva
Itapema,L,LCTY,SAO PAULO,Boituva,itapema,boituva
Sao Pedro,L,LCTY,SAO PAULO,Cerquilho,saopedro,cerquilho
Sitio Caiaeoara,S,FRM,SAO PAULO,Atibaia,sitiocaiaeoara,atibaia
Hungria,P,PPL,SAO PAULO,Boituva,hungria,boituva
Fazenda Santa Luzia,S,FRM,SAO PAULO,Atibaia,fazendasantaluzia,atibaia
Capela do Bom Jesus,S,CH,SAO PAULO,Boituva,capeladobomjesus,boituva
Sitio Sao Jose,S,FRM,SAO PAULO,Atibaia,sitiosaojose,atibaia
Capela de Sao Joao Batista,S,CH,SAO PAULO,Boituva,capeladesaojoaobatista,boituva
Fazenda Esperanea,S,FRM,SAO PAULO,Atibaia,fazendaesperanea,atibaia
Jardim Vitoria-regia,P,PPL,SAO PAULO,Atibaia,jardimvitoriaregia,atibaia
Recanto Santo Antonio,S,RLGR,SAO PAULO,Atibaia,recantosantoantonio,atibaia
Igreja de Nossa Senhora do Rosario,S,CH,SAO PAULO,Atibaia,igrejadenossasenhoradorosario,atibaia
Anisio de  Morais,P,PPL,SAO PAULO,Boituva,anisiodemorais,boituva
Sitio Meu Rincao,S,FRM,SAO PAULO,Atibaia,sitiomeurincao,atibaia
Sitio Ipe,S,FRM,SAO PAULO,Atibaia,sitioipe,atibaia
Sitio Moinho de Vento,S,FRM,SAO PAULO,Atibaia,sitiomoinhodevento,atibaia
Sitio das Neves,S,FRM,SAO PAULO,Atibaia,sitiodasneves,atibaia
Jardim Primavera,L,LCTY,SAO PAULO,Atibaia,jardimprimavera,atibaia
Mato Dentro,L,LCTY,SAO PAULO,Boituva,matodentro,boituva
Sitio Tres Pontas,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiotrespontas,bonjesusdospe
Sitio Vovo Zico,S,FRM,SAO PAULO,Atibaia,sitiovovozico,atibaia
Sitio Santa Rosalia,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiosantarosalia,bonjesusdospe
Fazenda Tres Marias,S,FRM,SAO PAULO,Boituva,fazendatresmarias,boituva
Escola do Bairro do Rosalio,S,SCH,SAO PAULO,Atibaia,escoladobairrodorosalio,atibaia
Sitio Jardim Primavera,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiojardimprimavera,bonjesusdospe
Sitio Sao Luis,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiosaoluis,bonjesusdospe
Ribeirao Quilombo,H,STM,SAO PAULO,Porto Feliz,ribeiraoquilombo,portofeliz
Sitio Xodo,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioxodo,bonjesusdospe
Quilombo,L,LCTY,SAO PAULO,Porto Feliz,quilombo,portofeliz
Sitio Dom Bosco,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiodombosco,bonjesusdospe
Ribeirao do Pinhal,H,STM,SAO PAULO,Porto Feliz,ribeiraodopinhal,portofeliz
Fazenda Sao Pedro,S,FRM,SAO PAULO,Bon Jesus Dos Pe,fazendasaopedro,bonjesusdospe
Ribeirao Pau-d'Alho,H,STM,SAO PAULO,Porto Feliz,ribeiraopaudalho,portofeliz
Sitio Vale do Sol,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiovaledosol,bonjesusdospe
Ribeirao Piloes,H,STM,SAO PAULO,Porto Feliz,ribeiraopiloes,portofeliz
Sitio Casa de Pedra,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiocasadepedra,bonjesusdospe
Ribeirao do Leite,H,STM,SAO PAULO,Porto Feliz,ribeiraodoleite,portofeliz
Sitio Santo Antonio,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiosantoantonio,bonjesusdospe
Corrego Piri,H,STM,SAO PAULO,Porto Feliz,corregopiri,portofeliz
Sitio Itapetinga,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioitapetinga,bonjesusdospe
Corrego da Chita,H,STM,SAO PAULO,Porto Feliz,corregodachita,portofeliz
Capela de Santo Antonio,S,CH,SAO PAULO,Bon Jesus Dos Pe,capeladesantoantonio,bonjesusdospe
Palmital,L,LCTY,SAO PAULO,Porto Feliz,palmital,portofeliz
Sitio Pacaembu,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiopacaembu,bonjesusdospe
Fazenda Sao Judas Tadeu,S,FRM,SAO PAULO,Nazare Paulista,fazendasaojudastadeu,nazarepaulista
Sitio Serra Alta,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioserraalta,bonjesusdospe
Recanto das Grutas,S,RLGR,SAO PAULO,Bon Jesus Dos Pe,recantodasgrutas,bonjesusdospe
Sitio Puxa-palha,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiopuxapalha,bonjesusdospe
Sitio Lecabanom,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiolecabanom,bonjesusdospe
Rio Hapetinga,H,STM,SAO PAULO,Mairipora,riohapetinga,mairipora
Rio dos Pintos,H,STM,SAO PAULO,Mairipora,riodospintos,mairipora
Sitio Vale do Paturi,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiovaledopaturi,bonjesusdospe
Fazenda Lucrian,S,FRM,SAO PAULO,Porto Feliz,fazendalucrian,portofeliz
Capela Nossa Senhora Aparecida,S,CH,SAO PAULO,Porto Feliz,capelanossasenhoraaparecida,portofeliz
Sitio Conchas das Pedras,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioconchasdaspedras,bonjesusdospe
Itapetinga,L,LCTY,SAO PAULO,Bon Jesus Dos Pe,itapetinga,bonjesusdospe
Sitio da Serra,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiodaserra,bonjesusdospe
Sitio Terraeo,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioterraeo,bonjesusdospe
Sitio Olimpiada,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioolimpiada,bonjesusdospe
Fazenda do Moinho,S,FRM,SAO PAULO,Porto Feliz,fazendadomoinho,portofeliz
Sitio Catugara,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiocatugara,bonjesusdospe
Sitio Santana do Rosario,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiosantanadorosario,bonjesusdospe
Sitio Pinheirinho,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiopinheirinho,bonjesusdospe
Sitio Pinheiro,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiopinheiro,bonjesusdospe
Sitio Bie,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiobie,bonjesusdospe
Sitio Cinco Estrelas,S,FRM,SAO PAULO,Porto Feliz,sitiocincoestrelas,portofeliz
Sitio dos Pinheiros,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiodospinheiros,bonjesusdospe
Sitio Agua-Branca,S,FRM,SAO PAULO,Porto Feliz,sitioaguabranca,portofeliz
Sitio Vila Rica,S,FRM,SAO PAULO,Porto Feliz,sitiovilarica,portofeliz
Sitio do Recreio,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiodorecreio,bonjesusdospe
Sitio Belo Horizonte,S,FRM,SAO PAULO,Porto Feliz,sitiobelohorizonte,portofeliz
Sitio Bom Viver,S,FRM,SAO PAULO,Porto Feliz,sitiobomviver,portofeliz
Sitio Sao Pedro,S,FRM,SAO PAULO,Porto Feliz,sitiosaopedro,portofeliz
Fazenda Sao Luis,S,FRM,SAO PAULO,Porto Feliz,fazendasaoluis,portofeliz
Sitio Evaristo,S,FRM,SAO PAULO,Porto Feliz,sitioevaristo,portofeliz
Cachoeira Laco,H,RPDS,SAO PAULO,Porto Feliz,cachoeiralaco,portofeliz
Sitio Ipe da Colina,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioipedacolina,bonjesusdospe
Sitio Itapeti,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioitapeti,bonjesusdospe
Sitio Colina Perino,S,FRM,SAO PAULO,Atibaia,sitiocolinaperino,atibaia
Sitio Quimbara,S,FRM,SAO PAULO,Atibaia,sitioquimbara,atibaia
Chacara Modelo,S,FRM,SAO PAULO,Atibaia,chacaramodelo,atibaia
Sitio da Mata,S,FRM,SAO PAULO,Atibaia,sitiodamata,atibaia
Chacara Modelo Amigos,S,FRM,SAO PAULO,Atibaia,chacaramodeloamigos,atibaia
Sitio Cristo-rei,S,FRM,SAO PAULO,Atibaia,sitiocristorei,atibaia
Sitio Pinheirinho,S,FRM,SAO PAULO,Atibaia,sitiopinheirinho,atibaia
Recanto Pilao,S,RLGR,SAO PAULO,Atibaia,recantopilao,atibaia
Cachoeira do Prudente,H,RPDS,SAO PAULO,Porto Feliz,cachoeiradoprudente,portofeliz
Rio Avecuia,H,STM,SAO PAULO,Porto Feliz,rioavecuia,portofeliz
Sitio Parracinha,S,FRM,SAO PAULO,Atibaia,sitioparracinha,atibaia
Sitio Sao Judas Tadeu,S,FRM,SAO PAULO,Atibaia,sitiosaojudastadeu,atibaia
Sitio Pequeno Mundo,S,FRM,SAO PAULO,Atibaia,sitiopequenomundo,atibaia
Sitio Fundao,S,FRM,SAO PAULO,Atibaia,sitiofundao,atibaia
Sitio dos Coqueiros,S,FRM,SAO PAULO,Atibaia,sitiodoscoqueiros,atibaia
Recanto das Palmeiras,S,RLGR,SAO PAULO,Atibaia,recantodaspalmeiras,atibaia
Rancho Petropolis,S,RNCH,SAO PAULO,Atibaia,ranchopetropolis,atibaia
Sitio Xodo,S,FRM,SAO PAULO,Atibaia,sitioxodo,atibaia
Chacara Brisa da Serra,S,FRM,SAO PAULO,Atibaia,chacarabrisadaserra,atibaia
Fazenda Vale do Sol,S,FRM,SAO PAULO,Atibaia,fazendavaledosol,atibaia
Corrego Rio Acima,H,STM,SAO PAULO,Atibaia,corregorioacima,atibaia
Catedral de Sao Benedito,S,CH,SAO PAULO,Porto Feliz,catedraldesaobenedito,portofeliz
Fazenda Todos os Santos,S,FRM,SAO PAULO,Atibaia,fazendatodosossantos,atibaia
Sitio Vila Nana,S,FRM,SAO PAULO,Atibaia,sitiovilanana,atibaia
Igreja Matriz Nossa Senhora Mae dos Homens,S,CH,SAO PAULO,Porto Feliz,igrejamatriznossasenhoramaedoshomens,portofeliz
Capela de Nossa Senhora das Gracas,S,CH,SAO PAULO,Porto Feliz,capeladenossasenhoradasgracas,portofeliz
Sitio Volta Grande,S,FRM,SAO PAULO,Atibaia,sitiovoltagrande,atibaia
Ribeirao Jundiaizinho,H,STM,SAO PAULO,Atibaia,ribeiraojundiaizinho,atibaia
Chacara Iara,S,FRM,SAO PAULO,Atibaia,chacaraiara,atibaia
Chacara Recreio,S,FRM,SAO PAULO,Atibaia,chacararecreio,atibaia
Chacara Sao Luis,S,FRM,SAO PAULO,Atibaia,chacarasaoluis,atibaia
Sitio Sao Pedro,S,FRM,SAO PAULO,Atibaia,sitiosaopedro,atibaia
Escola da Vita America,S,SCH,SAO PAULO,Porto Feliz,escoladavitaamerica,portofeliz
Sitio Ipiranga,S,FRM,SAO PAULO,Atibaia,sitioipiranga,atibaia
Escola Coronel Esmedio,S,SCH,SAO PAULO,Porto Feliz,escolacoronelesmedio,portofeliz
Sitio Nosso Recanto,S,FRM,SAO PAULO,Atibaia,sitionossorecanto,atibaia
Chacara Recreio,S,FRM,SAO PAULO,Atibaia,chacararecreio,atibaia
Chacara Boa Esperanea,S,FRM,SAO PAULO,Atibaia,chacaraboaesperanea,atibaia
Sitio Matao,S,FRM,SAO PAULO,Atibaia,sitiomatao,atibaia
Colegio Monsenhor Secklir,S,SCH,SAO PAULO,Porto Feliz,colegiomonsenhorsecklir,portofeliz
Chacara Santa Donata,S,FRM,SAO PAULO,Atibaia,chacarasantadonata,atibaia
Chacara Frei Galvao,S,FRM,SAO PAULO,Atibaia,chacarafreigalvao,atibaia
Chacara Bandinha,S,FRM,SAO PAULO,Atibaia,chacarabandinha,atibaia
Sitio Varjao Branco,S,FRM,SAO PAULO,Atibaia,sitiovarjaobranco,atibaia
Chacara Sao Paulo,S,FRM,SAO PAULO,Atibaia,chacarasaopaulo,atibaia
Escola Professor Pedro F. Camango,S,SCH,SAO PAULO,Porto Feliz,escolaprofessorpedrofcamango,portofeliz
Chacara Sao Judas Tadeu,S,FRM,SAO PAULO,Atibaia,chacarasaojudastadeu,atibaia
Sitio Palmeiras,S,FRM,SAO PAULO,Atibaia,sitiopalmeiras,atibaia
Chacara Beira-rio,S,FRM,SAO PAULO,Atibaia,chacarabeirario,atibaia
Olaria Santo Antonio,S,MFG,SAO PAULO,Porto Feliz,olariasantoantonio,portofeliz
Escola Mestre Gebim,S,SCH,SAO PAULO,Atibaia,escolamestregebim,atibaia
Fazenda Santa Teresa,S,FRM,SAO PAULO,Atibaia,fazendasantateresa,atibaia
Sitio Cachoeira,S,FRM,SAO PAULO,Porto Feliz,sitiocachoeira,portofeliz
Fazenda Sao Jeronimo,S,FRM,SAO PAULO,Atibaia,fazendasaojeronimo,atibaia
Chacara Ivoturucaia,S,FRM,SAO PAULO,Francisco Morato,chacaraivoturucaia,franciscomorato
Sitio Santo Agostinho,S,FRM,SAO PAULO,Francisco Morato,sitiosantoagostinho,franciscomorato
Bairro das Senhorinhas,P,PPLX,SAO PAULO,Juquitiba,bairrodassenhorinhas,juquitiba
Sitio Santa Clara,S,FRM,SAO PAULO,Francisco Morato,sitiosantaclara,franciscomorato
Sitio Remanso,S,FRM,SAO PAULO,Juquitiba,sitioremanso,juquitiba
Chacara Santo Antonio,S,FRM,SAO PAULO,Atibaia,chacarasantoantonio,atibaia
Sitio Paraiso,S,FRM,SAO PAULO,Juquitiba,sitioparaiso,juquitiba
Sitio Figueira Branca,S,FRM,SAO PAULO,Atibaia,sitiofigueirabranca,atibaia
Corrego das Eguas,H,STM,SAO PAULO,Atibaia,corregodaseguas,atibaia
Corrego da Fazenda Velha,H,STM,SAO PAULO,Atibaia,corregodafazendavelha,atibaia
Sitio Santa Rita de Cassia,S,FRM,SAO PAULO,Juquitiba,sitiosantaritadecassia,juquitiba
Sitio Recanto da Cotinha,S,FRM,SAO PAULO,Juquitiba,sitiorecantodacotinha,juquitiba
Sitio Sabia,S,FRM,SAO PAULO,Atibaia,sitiosabia,atibaia
Sitio Tres Coracoes,S,FRM,SAO PAULO,Atibaia,sitiotrescoracoes,atibaia
Sitio Sao Benedito,S,FRM,SAO PAULO,Juquitiba,sitiosaobenedito,juquitiba
Sitio Nosso Ranchinho,S,FRM,SAO PAULO,Francisco Morato,sitionossoranchinho,franciscomorato
Bairro Pau Arcado,P,PPLX,SAO PAULO,Atibaia,bairropauarcado,atibaia
Fazenda Boa Vista,S,FRM,SAO PAULO,Juquitiba,fazendaboavista,juquitiba
Recanto dos Amigos,S,RLGR,SAO PAULO,Francisco Morato,recantodosamigos,franciscomorato
Chacara Serra Morena,S,FRM,SAO PAULO,Francisco Morato,chacaraserramorena,franciscomorato
Iara,L,LCTY,SAO PAULO,Atibaia,iara,atibaia
Sitio Rouxinol,S,FRM,SAO PAULO,Atibaia,sitiorouxinol,atibaia
Ribeirao das Taipas,H,STM,SAO PAULO,Atibaia,ribeiraodastaipas,atibaia
Igreja de Nossa Senhora do Carmo,S,CH,SAO PAULO,Francisco Morato,igrejadenossasenhoradocarmo,franciscomorato
Sitio Tres Marias,S,FRM,SAO PAULO,Francisco Morato,sitiotresmarias,franciscomorato
Sitio Tres Meninas,S,FRM,SAO PAULO,Francisco Morato,sitiotresmeninas,franciscomorato
Sitio Iara,S,FRM,SAO PAULO,Atibaia,sitioiara,atibaia
Sitio Sao Joao Bosco,S,FRM,SAO PAULO,Atibaia,sitiosaojoaobosco,atibaia
Sitio Sao Paulo,S,FRM,SAO PAULO,Atibaia,sitiosaopaulo,atibaia
Sitio Cristo Redentor,S,FRM,SAO PAULO,Atibaia,sitiocristoredentor,atibaia
Bairro Rio Acima,P,PPLX,SAO PAULO,Atibaia,bairrorioacima,atibaia
Chacara Santo Antonio,S,FRM,SAO PAULO,Atibaia,chacarasantoantonio,atibaia
Igreja de Santo Antonio,S,CH,SAO PAULO,Atibaia,igrejadesantoantonio,atibaia
Rancho Alpino,S,RNCH,SAO PAULO,Mairipora,ranchoalpino,mairipora
Sitio Sao Salvador,S,FRM,SAO PAULO,Mairipora,sitiosaosalvador,mairipora
Sitio Morro Azul,S,FRM,SAO PAULO,Mairipora,sitiomorroazul,mairipora
Sitio Sao Domingos,S,FRM,SAO PAULO,Atibaia,sitiosaodomingos,atibaia
Fazenda Paraiso,S,FRM,SAO PAULO,Atibaia,fazendaparaiso,atibaia
Bairro Portao,P,PPLX,SAO PAULO,Mairipora,bairroportao,mairipora
Fazenda Palmeira,S,FRM,SAO PAULO,Mairipora,fazendapalmeira,mairipora
Chacara Flambuaia,S,FRM,SAO PAULO,Mairipora,chacaraflambuaia,mairipora
Sitio do Salario,S,FRM,SAO PAULO,Mairipora,sitiodosalario,mairipora
Sitio Novo Horizonte,S,FRM,SAO PAULO,Mairipora,sitionovohorizonte,mairipora
Recanto Sao Jose,S,RLGR,SAO PAULO,Mairipora,recantosaojose,mairipora
Jundiaizinho,L,LCTY,SAO PAULO,Mairipora,jundiaizinho,mairipora
Chacara Portao,S,FRM,SAO PAULO,Atibaia,chacaraportao,atibaia
Sitio Espina,S,FRM,SAO PAULO,Atibaia,sitioespina,atibaia
Sitio Sao Joao,S,FRM,SAO PAULO,Atibaia,sitiosaojoao,atibaia
Sitio das Palmeiras,S,FRM,SAO PAULO,Atibaia,sitiodaspalmeiras,atibaia
Recanto da Pamonha,S,RLGR,SAO PAULO,Mairipora,recantodapamonha,mairipora
Escola Professor Zilanbarreto Pacitti,S,SCH,SAO PAULO,Mairipora,escolaprofessorzilanbarretopacitti,mairipora
Igreja Crista do Brasil,S,CH,SAO PAULO,Mairipora,igrejacristadobrasil,mairipora
Recanto do Chapao,S,RLGR,SAO PAULO,Mairipora,recantodochapao,mairipora
Rancho Ceu Azul,S,RNCH,SAO PAULO,Mairipora,ranchoceuazul,mairipora
Chacara das Mangas,S,FRM,SAO PAULO,Mairipora,chacaradasmangas,mairipora
Recanto da Rosinna,S,RLGR,SAO PAULO,Mairipora,recantodarosinna,mairipora
Jardim Brisa de Atibaia,P,PPL,SAO PAULO,Mairipora,jardimbrisadeatibaia,mairipora
Recanto dos Individados,S,RLGR,SAO PAULO,Mairipora,recantodosindividados,mairipora
Sitio Sao Geraldo,S,FRM,SAO PAULO,Mairipora,sitiosaogeraldo,mairipora
Sitio Vila Verde,S,FRM,SAO PAULO,Mairipora,sitiovilaverde,mairipora
Sitio Portal,S,FRM,SAO PAULO,Mairipora,sitioportal,mairipora
Vila Verde,L,LCTY,SAO PAULO,Bon Jesus Dos Pe,vilaverde,bonjesusdospe
Estancia Santa Rita de Cassia,S,RNCH,SAO PAULO,Bon Jesus Dos Pe,estanciasantaritadecassia,bonjesusdospe
Sitio Mandacaru,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiomandacaru,bonjesusdospe
Rancho Agua Espraiada,S,RNCH,SAO PAULO,Bon Jesus Dos Pe,ranchoaguaespraiada,bonjesusdospe
Sitio Toca,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiotoca,bonjesusdospe
Sitio Xamandu,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioxamandu,bonjesusdospe
Recanto Iningua,S,RLGR,SAO PAULO,Mairipora,recantoiningua,mairipora
Recanto da Primavera,S,RLGR,SAO PAULO,Mairipora,recantodaprimavera,mairipora
Recanto Folha Verde,S,RLGR,SAO PAULO,Mairipora,recantofolhaverde,mairipora
Escola do Bairro Agua Espraiada,S,SCH,SAO PAULO,Mairipora,escoladobairroaguaespraiada,mairipora
Sitio Meu Paraiso,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiomeuparaiso,bonjesusdospe
Sitio Alvo e Negro,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioalvoenegro,bonjesusdospe
Sitio Santa Barbara,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiosantabarbara,bonjesusdospe
Sitio La Chamade,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiolachamade,bonjesusdospe
Sitio Solar da Montanha,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiosolardamontanha,bonjesusdospe
Bairro dos Pintos,P,PPLX,SAO PAULO,Bon Jesus Dos Pe,bairrodospintos,bonjesusdospe
Sitio Agua Branca,S,FRM,SAO PAULO,Nazare Paulista,sitioaguabranca,nazarepaulista
Fazenda Vale Encantado,S,FRM,SAO PAULO,Nazare Paulista,fazendavaleencantado,nazarepaulista
Serra da Pedra Vermelha,T,RDGE,SAO PAULO,Nazare Paulista,serradapedravermelha,nazarepaulista
Pedra Vermelha,L,LCTY,SAO PAULO,Mairipora,pedravermelha,mairipora
Associaeao Crista de Moeos,S,CTRCM,SAO PAULO,Mairipora,associaeaocristademoeos,mairipora
Sitio Aruanda,S,FRM,SAO PAULO,Mairipora,sitioaruanda,mairipora
Igreja de Nossa Senhora do Rosario,S,CH,SAO PAULO,Mairipora,igrejadenossasenhoradorosario,mairipora
Fazenda Guaira,S,FRM,SAO PAULO,Juquitiba,fazendaguaira,juquitiba
Corumba,L,LCTY,SAO PAULO,Mairipora,corumba,mairipora
