"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","identifiedBy","recordNumber","year","month","day","continentOcean","locality","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus","sex"
"153","2021-03-16 17:54:13-03","UCS","HUCS","20673","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Wasum, R.A.","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525","76715","interior da mata, sobre rochedos","auto",NA,"1867","2003","03","15",NA,"Carapina",NA,NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-16 17:54:13-03","UCS","HUCS","1741","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","1986","08",NA,"Wasum, R.A.","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","Sobre rochedo no caminho","auto","Read, R.W.","s.n.","1986","06","28",NA,"Conceição",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-16 17:54:13-03","UCS","HUCS","41668","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2004","09","20","Marchezi, M.C.","Brasil","Rio Grande do Sul","Casca","-51.9782981872559","-28.5611000061035","16472","Herbário RSPF 8611","auto","Marchezi, M.C.","s.n.","2004","09","20",NA,"Envangelista, Trilha do Refúgio do Leoneto Baio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-16 17:54:13-03","UCS","HUCS","6202","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2012","06","28","Wasum, R.A.","Brasil","Rio Grande do Sul","Flores da Cunha","-51.1817016601562","-29.0289001464844","18321","Com frutos","auto","Grizzon, M.","s.n.","1989","10","01",NA,"Espífita, no interior da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-16 17:54:13-03","UCS","HUCS","29004","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2004",NA,NA,"Saldanha, J.","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436","37408","Capítulo creme; Espífita","auto","Hatschbach, G.","30","1991","05","21",NA,"Fazenda do Rio Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-16 17:54:13-03","UCS","HUCS","35466","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2009",NA,NA,"Maboni, S.","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","Sobre troncos, na mata da represa São Paulo","auto","Maboni, S.","83","2009","10","13",NA,"Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-16 17:54:13-03","UCS","HUCS","11875b","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","1993",NA,NA,"Butzke, A.","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561","46790","Espífita","auto","Butzke, A.","s.n.","1993","08","04",NA,"Mato do IBDF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-16 17:54:13-03","UCS","HUCS","35567","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Magrini, S.","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","Epífita, no interior da mata","auto","Magrini, S.","43","2009","10","10",NA,"Mato Sanvitto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-16 17:54:13-03","UCS","HUCS","35535","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Ferreira, T.M.","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","No interior da mata","auto","Wasum, R.A.","39","2009","07","19",NA,"Mato Sanvitto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-16 17:54:13-03","UCS","HUCS","31844","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2004",NA,NA,"Barbosa, E.","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","39570","Flor esverdeada; Espífita","auto","Hatschbach, G.","974","2004","07","29",NA,"Parque Nacional do Iguaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-16 17:54:13-03","UCS","HUCS","34912","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Marchett, F.","Brasil","Rio Grande do Sul","Nova Roma do Sul","-51.4081001281738","-28.9902992248535","9715","Sobre rochedos, em orla da estrada","auto","Marchett, F.; Wasum, R.A.","324","2005","07","26",NA,"Ponte Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-16 17:54:13-03","UCS","HUCS","27840","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2014","10",NA,"Wasum, R.A.","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","sobre rochedos","auto","Grizzon, M.","3004","2005","06","30",NA,"Santa Isabel",NA,NA,NA,"780","780",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-16 17:54:13-03","UCS","HUCS","42617","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2015","03",NA,"Bonatto, L.","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","em mata de araucária, epífita.","auto","Gonzatti, F.; Bonatto, L.","s.n.","2014","07","02",NA,"São Virgílio, 6° Légua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-08-16 08:38:50-03","UTFPR","HCF","25858","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2018","07","04","E.L. Siqueira","Brasil","PR","Ivaiporã","-51.691806","-24.279694",NA,"erva semi-ciófila, epífita. Bráctea floral rosa.",NA,"M.G. Caxambu","2609","2018","06","21",NA,"Estação Ecológica Municipal Faian",NA,NA,NA,"631","631",NA,"51°41'30,5 W","24°16'46,9 S",NA,NA,NA,NA,NA
"167","2019-08-16 08:38:50-03","UTFPR","HCF","25712","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2018","05","24","M.G. Caxambu","Brasil","PR","Turvo","-51.56325","-24.977028",NA,"erva epífita, ciófila. Flores verdes com borda da pétala roxa. Estames amarelos. Brácteas rosas. Forófito: Vitex megapotamica (Spreng.) Moldenke (Lamiaceae).",NA,"M.G. Caxambu","8317","2018","05","24",NA,"Estação Ecológica Municipal Rio Bonito",NA,NA,NA,"1000","1000",NA,"51°33'47,7 W","24°58'37,3 S",NA,NA,NA,NA,NA
"168","2019-08-16 08:38:50-03","UTFPR","HCF","17500","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2015","09","10","M.G. Caxambu","Brasil","PR","Nova Tebas","-51.952722","-24.370694",NA,"erva ripária, epífita, ciófila. Frutos imaturos verdes.",NA,"M.G. Caxambu","6647","2015","08","05",NA,"Estação Ecológica Municipal Reinaldo",NA,NA,NA,"570","570",NA,"51°57'09,8 W","24°22'14,5 S",NA,NA,NA,NA,NA
"169","2019-08-16 08:38:50-03","UTFPR","HCF","11054","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2012","08","23","E.L. Siqueira","Brasil","PR","Luiziana","-52.433889","-24.532722",NA,"erva ciófila, epífita. Espinhos nas laterais das folhas.",NA,"M.G. Caxambu","576","2012","08","15",NA,"Estação Ecológica Luiziana",NA,NA,NA,"612","612",NA,"52°26'02 W","24°31'57,8 S",NA,NA,NA,NA,NA
"170","2019-08-16 08:38:50-03","UTFPR","HCF","5480","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2007","07","22","M.G. Caxambu","Brasil","PR","Campo Mourão","-52.324778","-24.104028",NA,"erva ciófila, terrestre, com flores esverdeadas de margens azuis e brácteas rosas. Comum. Solo: pedregoso.",NA,"M.G. Caxambu","1531","2007","06","29",NA,"Parque Estadual Lago Azul (PELA)",NA,NA,NA,"566","566",NA,"52°19'29,2 W","24°06'14,5 S",NA,NA,NA,NA,NA
"171","2019-08-16 08:38:50-03","UTFPR","HCF","25668","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2017",NA,NA,"D.A. Estevan","Brasil","PR","São Jorge d'Oeste","-53.079167","-25.603056",NA,"epífita, com frutos verdes. Floresta Estacional Semidecidual.",NA,NA,"2277","2017","08","30",NA,"RPPN Salto Chopim",NA,NA,NA,NA,NA,NA,"53°04'45 W","25°36'11 S",NA,NA,NA,NA,NA
"172","2019-08-16 08:38:50-03","UTFPR","HCF","8018","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2009","07","31","E.L. Siqueira","Brasil","PR","Turvo","-51.564111","-25.061417",NA,"erva epífita, cespitosa, a cerca de 2,5 m do solo. Folhas formando roseta. Flores com brácteas rosas e flores verdes com as bordas azuis.",NA,"M.G. Caxambu","219","2009","07","15",NA,"Propriedade da família Rickli",NA,NA,NA,"1096","1096",NA,"51°33'50,8 W","25°03'41,1 S",NA,NA,NA,NA,NA
"173","2019-08-16 08:38:50-03","UTFPR","HCF","28375","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"E. Buttura","Paraguai",NA,"Alto Paraná-Hernandarias",NA,NA,NA,NA,NA,NA,"885","1987","10","06",NA,"Reserva Tatí Yupi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-08-16 08:38:50-03","UTFPR","HCF","25901","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2018","07","06","M.G. Caxambu","Brasil","PR","Reserva do Iguaçu","-51.844333","-25.932472",NA,"erva epífita, semi-ciófila. Flores verdes com margem das pétalas azuis e bráctes rosas.",NA,"G.A. Dettke","8426","2018","05","17",NA,"Estação Ecológica Municipal Francisco",NA,NA,NA,NA,NA,NA,"51°50'39,6 W","25°55'56,9 S",NA,NA,NA,NA,NA
"175","2019-08-16 08:38:50-03","UTFPR","HCF","12184","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2013","07","29","E.L. Siqueira","Brasil","PR","Fênix","-52.070167","-23.960917",NA,"erva ciófila, rupícola. Brácteas rosas, Flores verdes.",NA,"M.G. Caxambu","683","2013","07","16",NA,"Estação Ecológica Municipal de Fênix",NA,NA,NA,"343","343",NA,"52°04'12,6 W","23°57'39,3 S",NA,NA,NA,NA,NA
"176","2019-08-16 08:38:50-03","UTFPR","HCF","17228","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2015","08","12","M.G. Caxambu","Brasil","PR","Céu Azul","-53.840944","-25.154028",NA,"erva ciófila, epífita. Brácetas rosas e flores esverdeadas.",NA,"M.G. Caxambu","6526","2015","06","18",NA,"Parque Nacional do Iguaçu, Trilha Manoel",NA,NA,NA,"616","616",NA,"53°50'27,4 W","25°09'14,5 S",NA,NA,NA,NA,NA
"177","2019-08-16 08:38:50-03","UTFPR","HCF","8712","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2010","07","14","M.G. Caxambu","Brasil","PR","Luiziana","-52.433222","-24.532194",NA,"erva epífita, acaule, semi-ciófila. A cerca de 0,30 m do solo. Flores de cálice e corola verdes, sendo esta última com margens apicais azuis. Brácteas rosas.",NA,"M.G. Caxambu","3078","2010","06","24",NA,"Estação Ecológica Luiziana",NA,NA,NA,"633","633",NA,"52°25'59,6 W","24°31'55,9 S",NA,NA,NA,NA,NA
"178","2019-08-16 08:38:50-03","UTFPR","HCF","25996","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2018","08","02","E.L. Siqueira","Brasil","PR","Mamborê","-52.45075","-24.283111",NA,"erva heliófita, epífita. Bráctea floral rosa e flores verdes com controno das pétalas azuis.",NA,"M.G. Caxambu","2694","2018","07","19",NA,"Estação Ecológica Municipal David",NA,NA,NA,"674","674",NA,"52°27'02,7 W","24°16'59,2 S",NA,NA,NA,NA,NA
"179","2019-08-16 08:38:50-03","UTFPR","HCF","25823","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2018","06","21","E.L. Siqueira","Brasil","PR","Campo Mourão","-52.407","-24.017889",NA,"erva epífta, ciófila. Flores verdes com pétalas marginadas de azuis. Brácteas róseas. Forófito: árvore morte.",NA,"M.G. Caxambu","2582","2018","06","15",NA,"Vila Franciscana, próxima a Santa Casa",NA,NA,NA,"564","564",NA,"52°24'25,2 W","24°01'04,4 S",NA,NA,NA,NA,NA
"180","2019-08-16 08:38:50-03","UTFPR","HCF","23073","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2017","07","17","E.L. Siqueira","Brasil","PR","Nova Tebas","-51.902556","-24.365333",NA,"erva semi-ciófila, rupícola, com espinhos nas margens das folhas. Brácteas florais róseas. Flores verdes, com margens das pétalas azul-marinho e com filetes verdes.",NA,"G.A. Dettke","2243","2017","07","07",NA,"Estação Ecológica Municipal Dr. Orlando",NA,NA,NA,"412","412",NA,"51°54'09,2 W","24°21'55,2 S",NA,NA,NA,NA,NA
"181","2019-10-17 08:05:48-03","UTFPR","HCF","28726","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2019","06","03","M.G. Caxambu","Brasil","PR","Reserva do Iguaçu","-51.829889","-25.941028",NA,"erva epífita, heliófita. Flores verdes, com pétalas marginadas de azul, estigma verde e estames amarelos. Bráctea floral rosa. Forófito: Ocotea porosa (Lauraceae).",NA,"M.G. Caxambu","8975","2019","05","16",NA,"Estação Ecológica Municipal Francisco",NA,NA,NA,"1023","1023",NA,"51°49'47,6 W","25°56'27,7 S",NA,NA,NA,NA,NA
"182","2019-08-16 08:38:50-03","UTFPR","HCF","17193","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2015","08","11","M.G. Caxambu","Brasil","PR","Foz do Iguaçu","-54.465722","-25.626056",NA,"erva semi-ciófila, epífita. Flores verdes, com pétalas contornadas de azul. Brácteas rosas.",NA,"M.G. Caxambu","6494","2015","06","04",NA,"Parque Nacional do Iguaçu - Trilha da",NA,NA,NA,"197","197",NA,"54°27'56,6 W","25°37'33,8 S",NA,NA,NA,NA,NA
"183","2019-08-16 08:38:50-03","UTFPR","HCF","28938","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2019","07","04","E.L. Siqueira","Brasil","PR","Pitanga","-51.737528","-24.7755",NA,"erva epífita, ciófila. Flores verdes com bordas azuis e estames amarelos. Brácteas florais rosas.",NA,"M.G. Caxambu","3176","2019","06","06",NA,"Parque Natural Municipal Recanto das",NA,NA,NA,"908","908",NA,"51°44'15,1 W","24°46'31,8 S",NA,NA,NA,NA,NA
"184","2019-08-16 08:38:50-03","UTFPR","HCF","258","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2004","05","27","M.G.F. Kumakura","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133","28572",NA,"auto","G. Hatschbach","19","2003","06","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-08-16 08:38:50-03","UTFPR","HCF","3264","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2006","01","19","H.C.L. Geraldino","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133","28572","aproximadamente 3 m no tronco, com inflorescências verdes e vermelhas.","auto","M.G. Caxambu","153","2005","09","28",NA,"Capela do Calvário",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-08-16 08:38:50-03","UTFPR","HCF","1196","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2004","09","30","E.G. Paulino","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133","28572","planta herbácea, entouceirada, ereta, com folhas verde-escuras e flores verdes, com o bordo das pétalas azuis, reunidas em pêndulo com brácteas rosas.","auto","E.G. Paulino","10","2004","07","15",NA,"Parque Municipal do Lago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-08-16 08:38:50-03","UTFPR","HCF","1169","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2004","11",NA,"E.G. Paulino","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133","28572","planta herbácea, epífita, entouceirada, com folhas lanceoladas, com espinhos ao longo da lâmina, nas laterais. Flores verdes, com pétalas contornadas de azul e brácteas rosas.","auto","J. Cordeiro & E. Barboza",NA,"2004","07","01",NA,"Parque Municipal do Lago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-08-16 08:38:50-03","UTFPR","HCF","12197","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"C. Michelon","Brasil","PR","Ortigueira","-50.9494018554688","-24.2082996368408","46016","sépalas rosas com ápice azul. Pétalas verdes com bordas azuis (Resgate de Flora da UHE Mauá).","auto",NA,"1456","2012","06","27",NA,"Horto das Caviúnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-08-16 08:38:50-03","UTFPR","HCF","1110","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2004","09",NA,"M.G. Caxambu","Brasil","PR","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041","24014","planta herbácea, ereta, epífita, entouceirada. Flores com brácteas rosas e flores esverdeadas.","auto","J. Cordeiro & O.S. Ribas","486","2004","06","05",NA,"Fazenda Água do Índio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-11 15:25:24-03","UFSM","SMDB","17889","S","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans","H. Wendl. ex Regel","2017","08","15","Essi, L; D#?#Ávila, B; Bünecker, H","Brasil","Rio Grande do Sul","Santa Maria","-53.859861","-29.776058",NA,"Epífita. Com frutos. Coordenadas aproximadas. Projetos 046321 e 045882",NA,"Essi, L","1104","2017","08","15",NA,"Campo de Instrução do Exército (CISM), Gravatal",NA,"SMDB017889",NA,NA,NA,NA,"-53.859861","-29.776058",NA,NA,NA,NA,NA
"191","2020-09-02 11:21:29-03","UFSM","SMDB","13800","S","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans","H. Wendl.",NA,NA,NA,"Portalet, A; Radtke, G","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652","37819","Epífita encontrada na orla da mata; folhas lanceoladas, com borda espinescente; brácteas róseas, pétalas esverdeadas com margem azulada.","auto","Portalet, A","83","2010","06","15",NA,"Passo do Verde",NA,"SMDB013800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-11 15:25:24-03","UFSM","SMDB","1788","S","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans","H. Wendl. ex Regel","1985","08","01","Alvarez, A.F.","Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459","14404",NA,"auto","Waechter, J.L.","s.n.","1980","07","05",NA,"Parque Estadual do Turvo",NA,"SMDB001788","SMDB001788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-11 15:25:24-03","UFSM","SMDB","2924","S","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans","H. Wendl. ex Regel","1989","10","06","Tabarelli, M","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652","37819",NA,"auto","Alvarez, A.F.","s.n.","1988","10","05",NA,"Morro do Corujão",NA,"SMDB002924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:19:22-03","MBM","MBM","180468","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","Wendl. ex Regel",NA,NA,NA,"Motta, J.T.","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051","23696","Epífita.","auto","Dombrowski, L.T.","1270","1988","05","21","Southern America","Morro São Domingos",NA,"MBM180468","MBM180468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:19:20-03","MBM","MBM","132874","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","Wendl. ex Regel",NA,NA,NA,"Cervi, A.C.; et al.; et al.","Brazil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","39570","Epífita.","auto","Hatschbach, G.","2735","1989","06","13","Southern America","Poço Preto, Parque Nacional",NA,"MBM132874","MBM132874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:19:22-03","MBM","MBM","34026","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","Wendl. ex Regel",NA,NA,NA,"Hatschbach, G.","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797","49965","Epífita.","auto","Rambo, P.e.","154","1945","07",NA,"Southern America","Fazenda Santa Amélia",NA,"MBM034026","MBM034026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:19:22-03","MBM","MBM","298573","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","Wendl. ex Regel",NA,NA,NA,"Saldanha, J.","Brazil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436","37408",NA,"auto","Hatschbach, G.","30","1991","05","21","Southern America","Foz do Rio Verde",NA,"MBM298573","MBM298573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
