"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"3123","2019-11-21 10:04:38-03","IBt","SP","344300","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Correa Gomes Jr, J","1964","09","15","Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda Floresta, prop. Joaquim Queiros. Cerrado.","-49","-22","-49","-22",NA,NA,NA,NA,"2106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3124","2019-11-21 10:04:38-03","IBt","SP","335051","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1999","07",NA,"Fonseca, ML; et al.","1998","08","21","Brasil","Goiás","Serranópolis","Santuário da Vida Silvestre Pousada das Araras - RPPN; Fazenda Pedraria, Proprietário Manoel Braga; Paredão, ca. de 39 Km da cidade.&nf;Mata de encosta. Solo arenoso/pedregoso. Relevo íngreme.","-51.988889","-18.440556","-51.988889","-18.440556","620","620","Subarbusto. Comum.",NA,"2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3125","2019-11-21 10:04:38-03","IBt","SP","335291","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1999","07",NA,"Amorim, AM; et al.","1998","11","21","Brasil","Bahia","Jussari","Rod. Jussari-Palmira. Entrada ca. 7,5 Km de Jussari. Fazenda Teimoso. RPPN Serra do Teimoso. Mata mesófila.","-39.528611","-15.158056","-39.528611","-15.158056",NA,NA,"Arbusto",NA,"2694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3126","2019-11-21 10:04:38-03","IBt","SP","349938","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Árbocz, GF","2000","11","01","Brasil","Mato Grosso","Itiquira","Margem rio Correntes, a jusante do sumidouro.&nf;Cerrado em encosta de serra de arenito.","-54.901111","-17.600556","-54.901111","-17.600556",NA,NA,"Subarbusto 50cm.",NA,"7167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3127","2019-11-21 10:04:38-03","IBt","SP","349941","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Árbocz, GF","2000","10","29","Brasil","Mato Grosso do Sul","Sonora","Margem do rio Correntes, próximo ao eixo da barragem.&nf;Cerrado.","-54.822778","-17.609444","-54.822778","-17.609444",NA,NA,"Subarbusto",NA,"7072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3128","2019-11-21 10:04:38-03","IBt","SP","350223","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Nee, M","2001",NA,NA,"Nee, M","1999","11","02","Bolívia","Santa Cruz","Florida","on road to Bella Vista, 4,5 km S of turnoff at Cuevas of Bermejo-Samaipata highway","-63.691667","-18.2","-63.691667","-18.2","1250","1250","Shrub 2m tall.",NA,"50423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3129","2019-11-21 10:04:38-03","IBt","SP","355131","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Silva, AG; Nascimento, LM","2000","04","28","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada. Trilha da mata. Mata Estacional.","-36.2373","-8.111439","-36.2373","-8.111439","565","960","Árvore. Ocasional.",NA,"297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3130","2019-11-21 10:04:38-03","IBt","SP","355154","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Nascimento, LM; Silva, AG","2001","01","16","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada. Interior da mata. Mata Estacional.","-36.2373","-8.111439","-36.2373","-8.111439","565","960","Árvore. Frequente.",NA,"480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3131","2019-11-21 10:04:38-03","IBt","SP","355155","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Silva, AG; Nascimento, LM","2001","01","16","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada. Interior da mata. Mata Estacional.","-36.2373","-8.111439","-36.2373","-8.111439","565","960","Árvore. Frequente.",NA,"361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3132","2019-11-21 10:04:38-03","IBt","SP","356598","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Schinini, A","2000",NA,NA,"Maruñak, V","2000","02","10","Argentina","Misiones",NA,"Leandro N. Alem. Lote 107,7 Km al E de L.N.Alem.&nf;Tierra colorada. Borde de camino vecinal.",NA,NA,NA,NA,NA,NA,"Arbolito ca. 2,50 m alt.",NA,"997",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3133","2019-11-21 10:04:38-03","IBt","SP","360029","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","2003","02",NA,"Cavalcanti, TB; et al.","2000","10","03","Brasil","Goiás","Campinaçu","8 Km do estádio de futebol de Minaçu, na estrada para o canteiro de obras da AHE Cana Brava. Mata de galeria. Substrato arenoso. -rea de influência da AHE Cana Brava, inflência direta.","-48.214722","-13.455","-48.214722","-13.455","460","460","Arbustivo com cerca de 3m de altura. Ocasional.",NA,"2611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3134","2019-11-21 10:04:38-03","IBt","SP","357802","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","2002","07",NA,"Tomasetto, F; Rezende, AA","2001","11","07","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria, abrangendo uma área de 435,73 ha; na borda da mata próximo ao córrego","-49.516667","-19.916667","-49.516667","-19.916667","500","500","Árvore",NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3135","2019-11-21 10:04:38-03","IBt","SP","359091","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","2003","03",NA,"Souza, LC","1998","11","10","Brasil","São Paulo","Itapetininga","Estação Experimental de Itapetininga. Mata ciliar","-48","-23.566667","-48","-23.566667","645","645",NA,NA,"403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3136","2019-11-21 10:04:38-03","IBt","SP","359990","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Pereira da Silva, G; et al.","2001","02","20","Brasil","Goiás","Minaçu","Cerca de 200m a montante da barragem, na margem esquerda do rio Tocantins.&nf;Mata perturbada ás margens do rio Tocantins. Relevo plano. Solo areno-argiloso.&nf;-rea de influência da futura Hidrelétrica de Cana Brava, influênca indireta.","-48.145278","-13.393056","-48.145278","-13.393056","310","310","Árvore. Frequente.",NA,"4673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3137","2019-11-21 10:04:38-03","IBt","SP","359998","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Pereira da Silva, G; et al.","2001","09","18","Brasil","Goiás","Cavalcante","Canteiro da obra, próximo à oficina mecânica.&nf;Mata seca. Relevo suave ondulado. Solo argiloso.&nf;-rea de influência da futura Hidrelétrica de Cana Brava, influência indireta.","-48.141111","-13.394167","-48.141111","-13.394167","350","350","Subarbusto ramificado. Ocasional.",NA,"5352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3138","2019-11-21 10:04:38-03","IBt","SP","360000","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Cavalcanti, TB; et al.","2001","09","05","Brasil","Minas Gerais","Cabeceira Grande","Estrada BR para Cabeceira Grande, cerca de 200 m a leste da ponte sobre o rio Preto.&nf;Cerrado. Relevo ondulado. Solo areno-argiloso.&nf;-rea de influência da UHE Queimado, influência indireta. -rea diretamentre afetada.","-47.328889","-16.186944","-47.328889","-16.186944","830","830","Arbusto. Comum.",NA,"2732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3139","2019-11-21 10:04:38-03","IBt","SP","360030","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","2003","02",NA,"Pereira da Silva, G; Pereira, JB","2000","12","14","Brasil","Goiás","Minaçu","Canteiro da obra - Minaçu, cerca de 1 Km do portão principal, na entrada da área de empréstimo.&nf;Cerrado (mata seca com alta presença de Babaçu). Relevo suave ondulado. Solo argiloso.&nf;-rea de influência da futura Hidrelétrica de Cana Brava, influênc","-48.152778","-13.398333","-48.152778","-13.398333","350","350","Arbusto 2,5m. Ocasional.",NA,"4354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3140","2019-11-21 10:04:38-03","IBt","SP","360032","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","2003","02",NA,"Walter, BMT; et al.","2000","11","09","Brasil","Goiás","Cavalcante","Estrada de terra saindo da balsa do Porto dos Paulistas (no rio Tocantins) para o Buracão. + cerca de 17 Km do rio.&nf;Capoeira (ambiente antrópico próximo de Mata de galeria). Relevo ondulado. Solo argilo-arenoso com serrapilheira superficial.&nf;-rea","-48.101389","-13.378611","-48.101389","-13.378611","370","370","Árvore 6m de altura.",NA,"4634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3141","2019-11-21 10:04:38-03","IBt","SP","36694","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Croizat, L","1939",NA,NA,"Zenaide, H","1936","11",NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3142","2019-11-21 10:04:38-03","IBt","SP","425998","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Pscheidt, AC; Cordeiro, I; Simão Bianchini, R; Fortes, EP","2010","12","10","Brasil","São Paulo","Itapecerica da Serra","Rodoanel. Trecho Sul, lote 5. Rua Floriano Peixoto.","-46.807058","-23.708914","-46.807058","-23.708914","776","776",NA,NA,"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3143","2019-11-21 10:04:38-03","IBt","SP","426002","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Pscheidt, AC; Cordeiro, I; Simão Bianchini, R; Fortes, EP","2010","12","10","Brasil","São Paulo","Itapecerica da Serra","Rodoanel, Trecho sul, lote 5, retorno operacional","-46.819731","-23.688617","-46.819731","-23.688617","765","765",NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3144","2019-11-21 10:04:38-03","IBt","SP","446707","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Pscheidt, AC","2012","11","06","Francener, A; Hall, CF; Leobina, V; Silva Cobra, GO","2012","10","24","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Próximo a Rodovia BR-163","-54.7881","-19.069167","-54.7881","-19.069167","406","406",NA,NA,"1187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3145","2019-11-21 10:04:38-03","IBt","SP","446708","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","2012","11","07","Francener, A; Hall, CF; Andrade, MC","2012","10","19","Brasil","Mato Grosso do Sul","Corguinho","Fazenda Colorado","-55.3036","-19.746111","-55.3036","-19.746111","370","370",NA,NA,"1166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3146","2019-11-21 10:04:38-03","IBt","SP","447388","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Fonseca, ML","2009","03",NA,"Oliveira, FCA; Mendonça, RC; Guimarães, LL; Cardoso, E","2008","10","10","Brasil","Tocantins","Gurupi","Bacia do Tocantins. Sub-bacias: Crixás/Santo Antônio. Folha: SC-22-Z-D. Ponto 14","-48.815556","-11.566944","-48.815556","-11.566944","320","320",NA,NA,"1308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3147","2019-11-21 10:04:38-03","IBt","SP","497454","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, J",NA,NA,NA,"Silva, JM","2015","01","06","Brasil","Paraná","Cerro Azul","Mato Preto. Vale do rio Ribeira","-49.206389","-24.768889","-49.206389","-24.768889","264","264",NA,NA,"8744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3148","2019-11-21 10:04:38-03","IBt","SP","54243","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Rosengurtt, B","1946","11","02","Uruguai",NA,"Florida","Estancia Rincón de Sta. Elena. Río Yí entre arroyos Timote y Mansavillagra.",NA,NA,NA,NA,NA,NA,NA,NA,"5706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3149","2019-11-21 10:04:38-03","IBt","SP","13798","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis obovata","(Müll.Arg.) Müll.Arg.","Croizat, L","1939",NA,NA,"Edwall, G","1899","10",NA,"Brasil","São Paulo",NA,"Beira Rio Jaguari",NA,NA,NA,NA,NA,NA,NA,"SP006050","CGG4460","SP006050",NA,NA,NA,NA,NA,NA,"obovata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3150","2019-11-21 10:04:38-03","IBt","SP","33512","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis polymorpha","Müll.Arg.","Croizat, L","1939",NA,NA,"Fiebrig, K","1909","10",NA,"Paraguai",NA,NA,"Rio Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"5456",NA,NA,NA,NA,NA,NA,NA,"polymorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3151","2019-11-21 10:04:38-03","IBt","SP","254170","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Mattos Silva, LA; et al.","1986","04","16","Brasil","Bahia","Ilhéus","Rodovia Olivença/Maroim, 7 Km sobre Sul de Olivença.&nf;Mata estragada, nas margens da Rodovia. Solo arenoso.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Árvore",NA,"2039",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3152","2019-11-21 10:04:38-03","IBt","SP","259366","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Amorim, AM; et al.","1992","12","14","Brasil","Bahia","Itacaré","Estrada de Itacaré/Taboquinhas, ca. 6 Km de Itacaré. Loteamento da Marambaia. Mata Higrófila Sul Baiana.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"Árvore com até 12m alt.",NA,"926",NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3153","2019-11-21 10:04:38-03","IBt","SP","256103","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Pereira, BAS","1991","11","12","Brasil","Distrito Federal","Brasília","Fercal, Região denominada Fercal. Local denominado Rep·blica dos Urubus. Mata secundária em área de afloramento de calcário.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Arbusto ca. 2,5m.",NA,"2030",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3154","2019-11-21 10:04:38-03","IBt","SP","296758","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","2003","03",NA,"Cavalcanti, TB; et al.","1990","08","09","Brasil","Distrito Federal","Brasília","Sobradinho, Fercal. APA da Cafuringa, à 38 Km do CENARGEN.&nf;Cerrado. Solo pedregoso. Relevo ondulado.","-47.9296989440918","-15.7797002792358",NA,NA,"910","910","Arvoreta ca. 2m. Rara.",NA,"606",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3155","2019-11-21 10:04:38-03","IBt","SP","319512","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Oliveira, FCA; et al.","1996","06","15","Brasil","Goiás","Niquelândia","Ca. de 40 Km em direção a CODEMIN, 1¬ entrada antes do posto, na placa de Rosariana. Cerradão.","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"Erva",NA,"547",NA,NA,NA,NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3156","2019-11-21 10:04:38-03","IBt","SP","311527","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1996","08",NA,"Cordovil Silva, SP; et al.","1992","10","08","Brasil","Goiás","Niquelândia","Fazenda Aranha - Rio Peixe.&nf;Mata galeria antropizada.","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"Arvoreta",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3157","2019-11-21 10:04:38-03","IBt","SP","311515","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1996","08",NA,"Cordovil Silva, SP; et al.","1992","10","06","Brasil","Goiás","Niquelândia","Próximo a ponte sobre o Ribeirão Castelão.&nf;Ecótono Mata-Cerrado. Solo arenoso. Relevo plano.","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"Arbusto. Ocasional.",NA,"76",NA,NA,NA,NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3158","2019-11-21 10:04:38-03","IBt","SP","40752","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1987","06","23","Rombouts, JE","1938","10","20","Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3159","2019-11-21 10:04:38-03","IBt","SP","328070","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1999","06",NA,"s.col.; JM","1990","12","16","Brasil","Mato Grosso do Sul","Miranda","BR 263-C. Grande -Aquidauana. Estrada de acesso ao Porto da Manga.&nf;Solo areno-fértil.","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"Arbóreo",NA,"289a",NA,NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3160","2019-11-21 10:04:38-03","IBt","SP","219196","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1988","03",NA,"Barros, F","1985","11","06","Brasil","Mato Grosso do Sul","Selvíria","Estrada Ilha Solteira-Aparecida do Tabuado, a ca. 6 Km de Ilha Solteira.","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"Arbusto do cerrado",NA,"1193",NA,NA,NA,NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3161","2019-11-21 10:04:38-03","IBt","SP","259375","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1993","03",NA,"Tabareli, CA","1987","09","25","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP - Campus de Ilha Solteira. Cerradão.","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"Arbusto",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3162","2019-11-21 10:04:38-03","IBt","SP","259379","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1993","03",NA,"Santos, J","1990","10","18","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da Unesp - Campus de Ilha Solteira.&nf;Cerradão.","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"Arbusto robusto, ca. 1m alt.",NA,"189",NA,NA,NA,NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3163","2019-11-21 10:04:38-03","IBt","SP","224570","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1989","03",NA,"Martins, AB; et al.","1985","11","06","Brasil","Mato Grosso do Sul","Selvíria","Fazenda Santa Maria","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"Arbusto",NA,"62",NA,NA,NA,NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3164","2019-11-21 10:04:38-03","IBt","SP","314814","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Correa Gomes Jr, J","1964","10","15","Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda do Dr. José Mendes, margem esquerda do Sucuri·. Cerrado.","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"Arbusto, ca. 1m alt.",NA,"2278",NA,NA,NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3165","2019-11-21 10:04:38-03","IBt","SP","357733","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Assis, LCS; Ladeira, MK","2001","10","08","Brasil","Minas Gerais","Barroso","Mata do Ba·. Borda da mata.","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore. Pouco frequente.",NA,"302",NA,NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3166","2019-11-21 10:04:38-03","IBt","SP","354744","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","2002","01",NA,"Assis, LCS; Ladeira, MK","2001","09","25","Brasil","Minas Gerais","Barroso","Mata do Ba·. Borda da mata ao lado de um córrego.","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore. Pouco comum.",NA,"275",NA,NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3167","2019-11-21 10:04:38-03","IBt","SP","340936","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Hatschbach, G; et al.","1997","11","21","Brasil","Minas Gerais","Datas","Palmital. Mata degradada.","-43.6557998657227","-18.4456005096436",NA,NA,NA,NA,"Arbusto",NA,"67338",NA,NA,NA,NA,NA,NA,NA,NA,"23532","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3168","2019-11-21 10:04:38-03","IBt","SP","68828","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,"1965","03",NA,"Macedo, A","1950","09","16","Brasil","Minas Gerais","Ituiutaba","+ beira do córrego. Cerrado.","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"Pequena árvore.",NA,"2596",NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA
