"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"655","2008-05-27 22:02:00-03","MO","MOBOT","1628955","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 38216","1989","12","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Santa Cruz","Andrés Ibáñez","3 km nw of center of cotoca, at bridge over arroyo calleja, now with no running Water, only stagnant pools. Disturbed subtropical semideciduous forest and Brushy areas, gallesia integrifolia, anadenanthera macrocarpa. Small tree. Inflorescences abundant, yellow-green; flowers with scarcely any fragrance","-63.00833","-17.73333",NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2008-05-27 22:02:00-03","MO","MOBOT","1686291","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 40548","1991","5","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Santa Cruz","Andrés Ibáñez","Along quebrada salada and oil pipeline, 3 km w of hwy bridge over rio pirai. Disturbed brushy areas in valley bottom, former semi-deciduous, subtropical Forest. Tree 10 m tall, 20 cm. In diameter. Fruit green, shiny.",NA,NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2008-05-27 22:02:00-03","MO","MOBOT","1722151","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","M. Toledo G.","Toledo G. 433","1998","11","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M.Toledo, 95","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2008-05-27 22:02:00-03","MO","MOBOT","1751557","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","J. Caballero|et al.","Caballero 189","1999","12","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","J.Caballero(USZ)","Chuquisaca","Hernando Siles","Hacienda Sipoperenda.","-63.92972","-20.40027",NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2013-02-08 14:33:00-02","MO","MOBOT","1752072","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","J. Caballero|et al.","Caballero 186","1999","12","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","Judith Caballero (USZ)","Chuquisaca","Hernando Siles","Puesto Yerbabuenal, a 7 km. de la Hacienda Sipoperenda. Parcela permanente 500m.x 20 m. Bosque subhumano semideciduo, en piso inferior de la selva Tucumano Boliviano, Suelos franco arenoso, con pisonia ambigua, Chrysophyllum gonocarpum, Myrcianthes pungens, Capparis flexuosa, Ocotea puberula.","-63.9297223","-20.4002778",NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"660","2008-05-27 22:02:00-03","MO","MOBOT","1813787","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","J. Caballero|et al.","Caballero 189","1999","12","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","J. Caballero","Chuquisaca","Hernando Siles","Localidad de Huacareta sobe el camino a San Juan Serrania Los Milagros Bosque nublo alto, en piso inferior de la selva Tucumano Boliviano. Suelos franco arenoso.",NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2013-02-13 05:33:00-02","MO","MOBOT","1879786","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Mario Saldias P.|et al.","Saldias Paz 5137","1997","5","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","A. Fuentes (USZ)","Santa Cruz","Angel Sandoval","Loc.: 3 km al Sur de la comunidad San Fernando. Isla de bosque. con Cordia sp., Astronium urundeuva, Astronium fraxinifolium, Imperata sp. y Panicum sp. Suelo gris oscuro, franco-arenoso.","-58.63","-17.27722",NA,"108.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2012-04-12 13:05:00-03","MO","MOBOT","1944010","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Lidia Pérez de Molas","Pérez de Molas 222","1984","2",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Central",NA,"San Lorenzo","-57.48333","-25.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2008-05-27 22:02:00-03","MO","MOBOT","1944011","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Little","Little 40010","1984","1","18","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Central",NA,"Jardin Botanico Asuncion - Bosque subtropical humedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2008-05-27 22:02:00-03","MO","MOBOT","1944012","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Little","Little 40046","1984","1","21","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Paraguarí",NA,"Cordillera de los Altos - Bosque subtropical humedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2018-05-17 05:28:00-03","MO","MOBOT","2190178","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Renée H. Fortunato|María E. Múlgura|A. Martínez","Fortunato 1404","1990","11","17","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","Fortunato, R. H.","Chaco","General Güemes","Cruce de las rutas entre El Sauzal-El Sauzalito y Wichi.","-61.43333","-24.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2016-07-05 15:07:00-03","MO","MOBOT","2217929","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Griselda Marín O.|Belén Jiménez","Marín Ojeda 512","1997","2","14","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.","G. Marín","Canindeyú",NA,"Jejui-mi. Centro de visitantes. 49500/29200.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"667","2010-03-03 15:15:00-03","MO","MOBOT","2221113","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","M. Toledo G.|et al.","Toledo G. 1558","2003","6","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Toledo","Santa Cruz","Guarayos","Comunidad de Salvatierra. Aprox. 20 km de Urubicha. Bosques secundarios alrededor de la comunidad.","-63.0175","-15.5022222",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"668","2009-10-14 20:08:00-03","MO","MOBOT","2222267","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Rosa Degen","Degen 2973","1993","5","20","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Boquerón",NA,"General Garay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2010-11-13 05:20:00-02","MO","MOBOT","2222268","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fátima Mereles","Mereles H. 5572","1994","5","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Boquerón",NA,"Pozo Hondo. Bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2015-02-23 13:22:00-03","MO","MOBOT","2222269","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","S. Keel","Keel 1321","1988","4","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Misiones",NA,"2 km de Administracion Yacyreta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"671","2009-10-17 07:00:00-03","MO","MOBOT","2222270","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Nélida Soria","Soria Rey 6511","1994","3",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"San Pedro",NA,"Estancia Cororo'i. Bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2014-04-09 05:41:00-03","MO","MOBOT","2222271","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","L. Spinzi","Spinzi 70","1988","5","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Itapúa",NA,"Isla Yacyreta. Bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2010-11-13 05:20:00-02","MO","MOBOT","2222273","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fátima Mereles","Mereles H. 7546","1999","4","20","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.","Ulibarri (SI)","Guairá",NA,"Villarrica. Cerro Polilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2010-11-13 05:20:00-02","MO","MOBOT","2222274","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fátima Mereles","Mereles H. 7761","2000","4","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Paraguarí",NA,"La Colmena.","-56.80222","-25.93722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2009-10-17 07:00:00-03","MO","MOBOT","2222275","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Nélida Soria","Soria Rey 7085","1995","1",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Amambay",NA,"Parque Nacional Cerro Cora. Bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2014-08-13 09:31:00-03","MO","MOBOT","2222276","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fátima Mereles","Mereles H. 5097","1993","5","6","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Boquerón",NA,"Ruta Transchaco. 20 km SE de Nueva Asuncion. Dunar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"677","2008-05-27 22:02:00-03","MO","MOBOT","2222277","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Isabel Basualdo","Basualdo 1629","1988","8","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Paraguarí",NA,"Cerro Mbatovi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2010-11-13 05:20:00-02","MO","MOBOT","2222278","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fátima Mereles","Mereles H. 3765","1987","3",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Boquerón",NA,"Mariscal Estigarribia. Sabana seca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2010-11-13 05:20:00-02","MO","MOBOT","2222279","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fátima Mereles","Mereles H. 3764","1989","12",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Presidente Hayes",NA,"Estancia Tinfunque. Alonsito. Sabana seca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2010-11-13 05:20:00-02","MO","MOBOT","2222280","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fátima Mereles","Mereles H. 1748","1985","6",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Boquerón",NA,"Mariscal Estigarribia. Sabana seca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2010-11-13 05:20:00-02","MO","MOBOT","2222281","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Fátima Mereles","Mereles H. 816","1987","3","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Central",NA,"San Lorenzo","-57.48333","-25.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2012-04-12 13:04:00-03","MO","MOBOT","2222282","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Lidia Pérez de Molas","Pérez de Molas 253","1984","3","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Central",NA,"Asuncion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2012-04-27 10:56:00-03","MO","MOBOT","2222283","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Isabel Basualdo","Basualdo 18","1977","6","20","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Central",NA,"San Lorenzo","-57.48333","-25.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"684","2010-02-28 06:14:00-03","MO","MOBOT","2253009","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Julio A. Tolaba","Tolaba 2635","2000","4","22","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","Tolaba, J. A.","Salta","General Güemes","Trayecto por Ruta Prov, 11 km 20-30, entre 5 km al E de est. ferroviaria de Mojotoro y Campo Santo.",NA,NA,NA,"1000.00000000","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2009-07-31 09:44:00-03","MO","MOBOT","2296106","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Renée H. Fortunato|Susana Crespo|Elisa G. Nicora|Colaboradores","Fortunato 3405","1992","3","30","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","Fortunato, R. H.","Formosa","Patiño","25 km al NNW de Las Lomitas, por ruta 32.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2009-07-15 12:23:00-03","MO","MOBOT","2342973","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Renée H. Fortunato","Fortunato 4071","1993","3","26","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Formosa","Pilcomayo","Alrededores del Ayo. Jodido a ±600 m del Puesto de Prefectura en Ea. Bouvier.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2011-12-10 06:13:00-02","MO","MOBOT","2342995","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Sara G. Tressens|Aurelio Schinini","Tressens 4427","1993","5","20","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","Tressens, S. G., //","Corrientes","San Cosme","Costa Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2011-03-29 21:24:00-03","MO","MOBOT","2343011","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","G.F. Scarpa","Scarpa 439","2002","12","20","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","Scarpa, G. F., 02/","Salta","Rivadavia","Santa Victoria Este","-62.7","-22.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2011-10-05 10:12:00-03","MO","MOBOT","2431399","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Renée H. Fortunato|A. D'Agostini|Alejandro J. Martínez|H. Lopez","Fortunato 6431","1999","12","14","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","Fortunato, R. H.","Chaco","General Güemes","Nueva Pompeya, en la ribera N del brazo del río Teuco.","-61.46666","-24.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2011-10-05 10:17:00-03","MO","MOBOT","2431418","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Renée H. Fortunato|A. D'Agostini|Alejandro J. Martínez","Fortunato 6181","1998","12","9","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","Fortunato, R. H.","Chaco","Libertador General San Martín","17 km al W por ruta 3 en direcc. a San Martín.","-58.76666","-26.6",NA,"109.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2015-05-07 21:40:00-03","MO","MOBOT","2431428","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Sara G. Tressens|Ricardo O. Vanni|M. Gabriela López","Tressens 6707","2002","2","18","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","Tressens, S. G., //","Corrientes","Ituzaingó","4 Km S de ruta 12 en camino vecinal a Ea. San José (10Km W de Villa Olivari)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2017-07-13 05:17:00-03","MO","MOBOT","2453086","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Marcelo D. Vázquez Á.","Vázquez Ávila s.n.1","1980","2","5","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","Ulibarri, E. A.","Formosa","Pilcomayo","Clorinda, barranca frente al Río Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-07-17 07:55:00-03","MO","MOBOT","2881495","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Dante Chambi","Araujo Murakami 2760","2005","12","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","A. Fuentes (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, hacienda Tuichi. Bosque andino semideciduo con Anadenanthera colubrina, Trichilia elegans y Acacia loretensis. Con vegetacion ribereña Gynerium sagittatum. Plantas secadas en campo.","-68.5547222","-14.3913889",NA,"717.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-22","6"
"694","2013-05-24 05:54:00-03","MO","MOBOT","3252292","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","G. Coimbra S.","Coimbra Sanz 709","1989","11","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","Barneby","Santa Cruz","Andrés Ibáñez","Canton Cotoca enundomicilio de Cotoca.",NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2010-04-13 13:21:00-03","MO","MOBOT","3252359","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","A. Maranta|Pastor Arenas Rodríguez","Maranta 147","1977","1","9","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","A. Maranta","Salta","Rivadavia","J. Sola (Morillo).","-62.88333","-23.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2016-11-15 05:15:00-02","MO","MOBOT","3252476","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 32840","1977","6","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Tul.",NA,NA,NA,"Mato Grosso. 4 km. W de Aquidauana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2009-10-20 20:05:00-02","MO","MOBOT","3252571","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Angel L. Cabrera|Nélida M. Bacigalupo|Silvia M. Botta|Norma B. Deginani|Cecilia Ezcurra|Fernando O. Zuloaga","Cabrera 31422","1980","11","10","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.","Ulibarri","Jujuy","Santa Bárbara","Aguas Calentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2010-01-25 20:07:00-02","MO","MOBOT","3252652","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Troels M. Pedersen","Pedersen 4435","1957","1","18","South America","Argentina",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Corrientes","San Cosme","Ruta 12 km. 978.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2010-01-25 20:07:00-02","MO","MOBOT","3253125","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Troels M. Pedersen","Pedersen 15009","1988","4","6","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Concepción",NA,"Prov. Corrientes. Frequently seen, but apparently always near houses or the sites of abandoned dwellings, and very likely not indigenous to the region.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2009-09-28 20:18:00-03","MO","MOBOT","3253143","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Bente B. Klitgaard|F.C.P. Garcia","Klitgaard 81","1994","1","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Bahia",NA,"Mun. Livramento do Brumado. Km. 26 on rd. Juciape - Livramento do Brumado. Roadside, left over tree from catinga vegetation.","-41.75","-13.58333",NA,"950.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2010-02-17 11:44:00-02","MO","MOBOT","3253348","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","R. Chávez de Michel","Michel 96","1981","12","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","Barneby","Santa Cruz","Cordillera","Alto Parapetí.",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"702","2008-05-27 22:02:00-03","MO","MOBOT","3253453","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Lima","Lima 6189","2004","4","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Rio de Janeiro",NA,"Iguaba Grande, Morro das Canelas.","-42.3725","-22.85277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2008-05-27 22:02:00-03","MO","MOBOT","3253515","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Itaipú Binacional","Itaipú Binacional 655","1980","3","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.","Caballero",NA,NA,"Dpto. A. Paraná - Pto. Palma bosque alto. Sámara, 4-5 cm. de largo corteza gris-blancuzco, disur.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2015-12-19 22:34:00-02","MO","MOBOT","3253581","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","S.C.A. Chiea|S. Romaniuc Neto|J.V. Godoi|D.L. Pereira","Chiea 634","1991","7","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Tul.","L. Rossi","São Paulo",NA,"Piratininga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2008-05-27 22:02:00-03","MO","MOBOT","3253820","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","don't use","Balcázar 1096","1997","5","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Santa Cruz","Angel Sandoval","San Fernando: a 1 km al sud de la comunidad.Bañado inundable con presencia de especies riberñas ipomoea carnea, Bactris sp, Copernicia alba, Mimosa sp.","-58.63694","-17.25916",NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2008-05-27 22:02:00-03","MO","MOBOT","3254024","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 53202","2005","5","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Tarija","Gran Chaco","Vic. central Villa Montes. Formerly chaco forest","-63.46805","-21.2525",NA,"385.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2013-08-23 04:12:00-03","MO","MOBOT","3254384","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","William J. Hahn","Hahn 1427","1983","6","8","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Tul.","Ulibarri","Boquerón",NA,"Filadelfia. disturbed vegetation around the city. Ramains of forest dominated by Schinopsis, Prosopis and Aspidosperma.","-60.08333","-22.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2008-05-27 22:02:00-03","MO","MOBOT","3254468","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Michael H. Nee","Nee 52662","2004","7","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tul.","M. Nee","Santa Cruz","Andrés Ibáñez","Along railroad tracks in the diffuse town of Basilio. Weedy sandy areas, with heavy grazing and disturbance by farm animals. Former of chaco forest at its northern edge.","-63.18527","-18.1025",NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
