"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"124","2021-03-15 16:37:00-03","NY","NYBG","2212567","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"G. T. Prance","3953","1967","01","21","Brazil","Roraima",NA,"Canta Galo, Rio Mucajaí between Pratinha and Rio Apiaú.","-61.1802006","2.6780147",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353871' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212567","NY02212567_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 16:37:00-03","NY","NYBG","03227539","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"B. M. Boom","6635","1986","05","18","Venezuela","Bolívar","Cedeño","Vicinity of Panare village of Corozal, 6 km from Maniapure toward Caicara; Ecological inventory voucher: Plot 15, tree 582.","-66.5","6.92",NA,NA,"400",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537118' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227539","NY03227539_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 16:37:00-03","NY","NYBG","03227586","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"B. Maguire","35966","1953","10","24","Venezuela","Bolívar",NA,"Chinese Slide on north lower slope of Cerro Bolivar",NA,NA,NA,NA,"300","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537217' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227586","NY03227586_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 16:37:00-03","NY","NYBG","03227587","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"F. J. Ortega Mendoza","1314","1981","09","27","Venezuela","Portuguesa","Guanare","entre Boquemonte y El Algarrobo",NA,NA,NA,NA,"500",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537218' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227587","NY03227587_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-15 16:37:00-03","NY","NYBG","617242","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"R. P. Belém","1510","1965","08","09","Brazil","Espírito Santo",NA,"Reserva Flroestal de Scoretama",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=162026' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617242","NY00617242_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-15 16:37:00-03","NY","NYBG","2212607","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"J. M. Pires","51631","1961","10","09","Brazil","Amapá",NA,"Rio Araguari. Camp 13",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353913' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212607","NY02212607_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 16:37:00-03","NY","NYBG","03227628","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"J. C. Solomon","6406","1981","09","23","Bolivia","El Beni",NA,"Province of Vaca Diez, 25 km E of Riberalta on the road to Guayaramerin. Path on left side.","-65.83","-11.08",NA,NA,"230",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537690' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227628","NY03227628_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 16:37:00-03","NY","NYBG","03227502","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"R. Guillén","1844","1994","06","11","Bolivia","Santa Cruz",NA,"Velasco. Campamento Toledo, a 1500 m al SW de la casa, yendo hacia el empalme del camino maderero","-61.15","-14.7",NA,NA,"180",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3536900' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227502","NY03227502_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 16:37:00-03","NY","NYBG","03227579","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"E. Marin","37","1988","03",NA,"Venezuela","Bolívar","Raul Leoni","Salto El Loro.","-62.48","4.25",NA,NA,"420",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537206' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227579","NY03227579_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 16:37:00-03","NY","NYBG","2212578","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"H. S. Irwin","48459","1960","09","24","French Guiana",NA,NA,"Rio Oiapoque. About 1 kilometer south of mouth of Riv. Yaroupi.","-52.47","2.8",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353882' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212578","NY02212578_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 16:37:00-03","NY","NYBG","03227615","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"W. E. Broadway","686","1921","07","06","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537655' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227615","NY03227615_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 16:37:00-03","NY","NYBG","03227649","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"J. M. Schunke-Vigo","2563","1968","05","06","Peru","Huánuco","Pachitea","Dtto. Honoria; Quebrada de MAcuya, al oeste del rio PAchitea a 7 km. arriba del campamento. Bosque NAcional de Iparia: Región de bosque secod tropical (sensu Tosi, 1960) a lo largo del Río Pachitea cerca del campamento Miel de Abeja (1 km. arriba del pueblo de Tournavista o unos 20 km. arriba de la confluencia con el Río Ucayali).",NA,NA,NA,NA,"300","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537716' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227649","NY03227649_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","03227638","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"O. Huber","6390","1982","05","29","Venezuela","Amazonas","Atabapo","Río Puruname (afluente derecho (oriental del Río Orinoco); a aprox. 40 km (en línea recta) desde la boca.","-66.3","3.42",NA,NA,"100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537702' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227638","NY03227638_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","03227583","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"F. A. González","3332","1995","01","09","Colombia",NA,NA,"Meta. Puerta Gaitán: Estación Carimagua","-71.3","4.58",NA,NA,"200","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537212' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227583","NY03227583_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-15 16:37:00-03","NY","NYBG","2212611","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"R. S. Cowan","38148","1954","11","08","Brazil","Amapá",NA,"Serra do Navio. Rio Amapari. Lower slopes of Observatorio Ore Body.",NA,NA,NA,NA,"70","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353917' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212611","NY02212611_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","03227548","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"G. S. Bunting","9584","1980","08","05","Venezuela","Zulia","Bolívar","Cuenca del Embalse Burro Negro (Pueblo Viejo): sector entre Quirós-El Pensado y el pie de Cerro Socopo, en el área approx. 10 km en línea recta al este de Churuguarita",NA,NA,NA,NA,"250","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537158' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227548","NY03227548_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","2212570","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"M. Silveira","582","1993","10","21","Brazil","Acre","Sena Madureira","Bacia do Rio Purus, Fazenda Nova Olinda, Carreador da Aliança, ca. se 1 km da pista","-69.22","-10.12",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353874' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212570","NY02212570_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 16:37:00-03","NY","NYBG","1581488","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","D. G. Frodin",NA,NA,NA,"H. S. Irwin","16070","1966","05","25","Brazil","Mato Grosso",NA,"Ca. 60 km. N. of Xavantina. Serra do Roncador.","-52.15","-14.13",NA,NA,"550","550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1891957' target='other'> <mi>dwc_moreinfo</mi></a>","NY01581488","NY01581488_01","Magnoliophyta","Apiales","South America","separate fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 16:37:00-03","NY","NYBG","2212608","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"J. M. Pires","51631","1961","10","09","Brazil","Amapá",NA,"Rio Araguari. Camp 13",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353914' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212608","NY02212608_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 16:37:00-03","NY","NYBG","03227499","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"E. P. Killip","24889","1929","06","09","Peru","Junín",NA,"San Ramón","-75.399968","-11.153572",NA,NA,"900","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3536887' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227499","NY03227499_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-15 16:37:00-03","NY","NYBG","823096","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","P. Fiaschi",NA,NA,NA,"P. Fiaschi","2376","2004","07","03","Brazil","Bahia","Uruçuca","Estrada de Serra Grande para Uruçuca.","-39.0744","-14.4692",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936918' target='other'> <mi>dwc_moreinfo</mi></a>","NY00823096","NY00823096_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","03227537","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"J. S. Level","L-142","1954","09","12","Venezuela","Amazonas",NA,"Caño Tama-Tama, Tío Orinoco",NA,NA,NA,NA,"150",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537116' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227537","NY03227537_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-15 16:37:00-03","NY","NYBG","03227488","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"R. Seidel","7334","1993","07","27","Bolivia","La Paz","Sud Yungas","Alto Beni, Serranía de Marimonos; Colonia Tupiza",NA,NA,NA,NA,"760",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3536865' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227488","NY03227488_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 16:37:00-03","NY","NYBG","03227554","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"G. S. Bunting","8488","1979","12","14","Venezuela","Zulia","Colón","alrededores de Casigua El Cubo, entre Casigua y la carretera Machiques-La Fría, en la mitad de la distancia, al sur de la vía",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537171' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227554","NY03227554_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 16:37:00-03","NY","NYBG","2212609","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"D. G. Campbell","22568","1974","06","08","Brazil","Pará",NA,"Rio Trombetas, 3km south of Cachoeira Porteira.","-57.0072","-1.1222",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353915' target='other'> <mi>dwc_moreinfo</mi></a>","NY02212609","NY02212609_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 16:37:00-03","NY","NYBG","03227517","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"A. Fendler","396","1877",NA,NA,"Trinidad and Tobago",NA,NA,"Trinidad.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537034' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227517","NY03227517_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 16:37:00-03","NY","NYBG","03227578","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"A. L. Bernardi","7934","1959","12","08","Venezuela","Bolívar",NA,"Al 10 km de Los Castillos Lugar: Entre Los Castillos y El Imperial, entrando a la montaña de Araiba",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537205' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227578","NY03227578_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","03227508","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"K. M. Redden","4159","2006","09","10","Guyana",NA,NA,"First peak of Eagle Mountain","-59.1078","5.2136",NA,NA,"413",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3536924' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227508","NY03227508_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","03227655","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"R. Vásquez","21605","1996","11","08","Peru","Amazonas","Bagua","Distrito Imaza, Yamayakat","-78.3397","-5.0556",NA,NA,"380",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537725' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227655","NY03227655_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","03227643","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"D. N. Smith","13657","1989","07","10","Bolivia","Cochabamba",NA,"Carrasco Province. Proyecto Valle del Sacta, km 240 en carretera Santa Cruz-Villa Tunari","-64.77","-17",NA,NA,"290",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537707' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227643","NY03227643_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-15 16:37:00-03","NY","NYBG","03227495","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"R. C. Quevedo S.","865","1993","07","17","Bolivia","Santa Cruz",NA,"Prov. Velasco. Parque Nacional Noel Kempff M. Campamento Piso Firme","-61.3672","-15.3178",NA,NA,"200",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3536876' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227495","NY03227495_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-15 16:37:00-03","NY","NYBG","617246","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"G. Davidse","16582","1979","04","04","Venezuela","Delta Amacuro","Tucupita","Mountain area ca. 13 km by road ESE of the town of Sierra Imata","-62.38","8.38",NA,NA,"400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=161997' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617246","NY00617246_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 16:37:00-03","NY","NYBG","03227573","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,"G. Davidse","16,163","1979","03","07","Venezuela","Apure","Rómulo Gallegos","area between the Laguna del Termino and the Río Capanaparo, 24-32 airline km SW of Elorza",NA,NA,NA,NA,"90",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3537196' target='other'> <mi>dwc_moreinfo</mi></a>","NY03227573","NY03227573_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-15 16:37:00-03","NY","NYBG","1145220","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","P. Fiaschi",NA,NA,NA,"P. Fiaschi","3216","2007","08","04","Brazil","Amazonas","Manaus","Rodovia de Manaus (AM) a Caracaraí (RR), ca. km 96. Ramal de acesso a uma fazenda ao lado esquerdo.","-59.9992025","-2.1409773",NA,NA,"100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1307181' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145220","NY01145220_01 NY01145220_02","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-15 16:37:00-03","NY","NYBG","685961","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","P. Fiaschi",NA,NA,NA,"P. Fiaschi","1055","2002","09","12","Brazil","Bahia","Una","Estação Experimental Lemos Maia","-39.0961111","-15.19",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822961' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685961","NY00685961_01","Magnoliophyta","Apiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
