"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"295","2020-07-23 12:16:59-03","CEPLAC","CEPEC","24769","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"J. L. Hage","1294","1981","09","08",NA,"Brasil","Bahia","ILHÉUS","Quadra I' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"<ll>dwc_commonname:</ll> Cavoeiro",NA,NA,"A. M. Amorim",NA,"61245","auto",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"296","2020-07-23 12:16:59-03","CEPLAC","CEPEC","4739","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"J. A. de Jesus","28","1968","09","13",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","1Km a leste da BR-101.Saida de Itabela p/ Eunapolis.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"Flora Neotropica vol. 38, 1984",NA,"49584","auto",NA,NA,"0W0'0","0S0'0",NA,"30/11/2007",NA,NA,NA
"297","2020-07-23 12:16:59-03","CEPLAC","CEPEC","27694","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"S. A. Mori","13876","1996","05","01",NA,"Brasil","Bahia","UNA","Arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença, Rod. Olivença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"A. M. Amorim",NA,"36070","auto",NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"298","2020-07-23 12:16:59-03","CEPLAC","CEPEC","146739","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","janeirense","Tetrastylidium janeirense",NA,"J. G. Kuhlmann",NA,"1922","02","23",NA,"Brasil","Rio de Janeiro","laranjeiras","Reserva Florestal da Fábrica Aliança.",NA,NA,NA,NA,NA,NA,NA,NA,"J. G. Kuhlmann","Isótipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-09-22 13:49:00-03","USP","SPFW","323","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri","Schwacke","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Reserva Florestal Carlos Botelho, Instituto Florestal de SP","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-04-08 17:13:04-03","UESB","HUESB","6534","S","Plantae","Dicotyledoneae",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Macedo, G.E.L.; Ramos, M.; Ramos, M.","2137","2011","02","25",NA,"Brasil","Bahia","Jequié","Na mata -Comunidade do Estreito a 8km da BR 330 entrada pelo lado direito da Barragem do Criciuma sentido jequié- Ipiaú.","-41.086111","-13.987778",NA,NA,NA,"Árvore 5m de alt.; Folha simples, crasa; Fruto imaturo verde.","HUESB000006534",NA,"Oliveira, M.N.",NA,NA,NA,NA,NA,"-41.086111","-13.987778",NA,NA,NA,NA,NA
"301","2020-11-12 17:03:03-03","UEL","FUEL","15783","PreservedSpecimen","Plantae","Tracheophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1791","1997","05","29",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, Morro do Corisco","-44.812222","-23.311111","300","300",NA,NA,"FUEL012610",NA,"Sanchez, M",NA,NA,NA,NA,NA,"-44.812222","-23.311111",NA,NA,NA,NA,NA
"302","2020-11-12 17:03:03-03","UEL","FUEL","16401","PreservedSpecimen","Plantae","Tracheophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Lima, DP","13085","1972","10","04",NA,"Brasil","Bahia","Ilhéus","Mata da Fazenda Ipiranga","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"FUEL012609",NA,"Rizzini, CT",NA,"61245","auto","1974","10",NA,NA,NA,NA,"10",NA,NA
"303","2020-11-12 17:03:03-03","UEL","FUEL","30372","PreservedSpecimen","Plantae","Tracheophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Andrade, PM; Lopes, MA","s.n.","1984","11","20",NA,"Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"FUEL017130",NA,"Lombardi, JA",NA,"49886","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-11-12 17:03:03-03","UEL","FUEL","27304","PreservedSpecimen","Plantae","Tracheophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G; et al.","19015","1968","04","11",NA,"Brasil","Paraná","Antonina","Cabeceiras do Rio Faisqueira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FUEL012766",NA,"Smith, SF",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-11-12 17:03:03-03","UEL","FUEL","36216","PreservedSpecimen","Plantae","Tracheophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G","44539","1982","02","04",NA,"Brasil","Paraná","Antonina","Morro do Pilão","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FUEL012761",NA,"Hatschbach, G",NA,"38300","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-11-12 17:03:03-03","UEL","FUEL","19413","PreservedSpecimen","Plantae","Tracheophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G","18184","1967","12","14",NA,"Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL012765",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-01 15:07:18-03","UnB","UB","185193","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G; Koczicki, C","19015","1968","04","11","Southern America","Brasil","Paraná ","Antonina","Cabeceiras do Rio Faisqueiras.","-48.71","-25.43","50","100",NA,"Arvoreta, 8m, tronco com 12cm de diâmetro.; Mata pluvial da encosta do morro.",NA,NA,"Smith, SF",NA,NA,NA,NA,NA,"-48.71","-25.43",NA,NA,NA,NA,NA
"308","2019-11-01 15:07:18-03","UnB","UB","185194","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G","18184","1987","12","14","Southern America","Brasil","Paraná ","Guaraqueçaba","Rio do Cedro.","-48.33","-25.31","50","50",NA,"Árvore, 6m, tronco, 18cm, flor creme.; Mata pluvial, encosta de morro.",NA,NA,NA,NA,NA,NA,NA,NA,"-48.33","-25.31",NA,NA,NA,NA,NA
"309","2021-02-23 13:22:55-03","MN","R-TIPOS","56412","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Kuhlmann, J.G.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Botafogo","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"R000056412","R000056412_001","Sleumer, H.","Isotypus de Tetrastylidium janeirense Kuhlm.","57442","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-23 13:22:55-03","MN","R-TIPOS","212577","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","janeirense","Tetrastylidium janeirense","Kuhlm.","Kuhlmann, J.G.","s.n.","1922","02","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"R000212577","R000212577_001",NA,"Isotypus","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-08-20 15:00:23-03","UFSC","FLOR","36994","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G.; Koczicki, C.","19015","1968","04","11",NA,"Brasil","Paraná","Antonina","Cabeceiras do Rio Faisqueira.","-48.7118988037109","-25.4286003112793","50","50",NA,"arvoreta, flor com, 8m altura. Tronco com 12 cm de diâmetro","FLOR0036994",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-08-20 15:00:23-03","UFSC","FLOR","23973","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G.","18184","1967","12","14",NA,"Brasil","Paraná","Guaraqueçaba","Rio do Cedro.","-48.3288993835449","-25.3066997528076","50","50",NA,"árvore, tronco 18 cm dap, flor creme, 6m altura","FLOR0023973",NA,"Hatschbach, G.",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-08-20 20:42:01-03","UFSC","FLOR","30200","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G.","18277","1968","01","11",NA,"Brasil","Paraná","Guaraqueçaba","Rio do Cedro.","-48.3288993835449","-25.3066997528076","20","20",NA,"arvoreta, flor creme, 5m altura. Madeira dura. Recebido de MBM","FLOR0030200",NA,"Smith, S.F.",NA,"37295","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-03-04 15:46:16-03","IF","SPSF","22781","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"N.M.Ivanauskas","622","1995","12","17","América do Sul","Brasil","SP","Pariquera Açu","Área de propriedade de Antonio Povinski",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"315","2021-03-04 15:46:16-03","IF","SPSF","34281","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5001","2004","01","14","América do Sul","Brasil","SP","Sete Barras","Bairro Rio Preto, 6a Gleba, Sítio do Sr. Olímpio, Floresta Ombrófila Densa.","-47.87","-24.203056",NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 30m de altura e 187cm de perímetro à altura do peito. Matriz 2012;",NA,NA,"Natália M. Ivanauskas",NA,NA,NA,"2005","05",NA,NA,"Magnoliopsida",NA,"01",NA,NA
"316","2021-03-04 15:46:16-03","IF","SPSF","43277","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","((Sleumer)) (Baill.)","R.L.Miashike & N. M. Ivanauskas & J.B.Silva & S.D.Machado","27","2009","12","05","América do Sul","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.562222","-24.412222","603","603",NA,"COLETA: Árvore, 13m. Frutos imaturos verdes.; GEOGRAFIA: Trilha da Pescaria e Desmoronado, Floresta Ombrófila Densa Montana.;",NA,NA,"G.A.D.C. Franco",NA,NA,NA,"2010","01",NA,NA,"Magnoliopsida",NA,"29",NA,NA
"317","2021-03-04 15:46:16-03","IF","SPSF","44957","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.)Sleumer","N.M.Ivanauskas","995","1996","06","04","América do Sul","Brasil","SP","Pariquera-Açú","Estação Experimental do Instituto Agronomico","-47.866667","-24.6",NA,NA,NA,"COLETA: Floresta Ombrófila&nf;Árvore 5m altura; frutos imaturos verdes.; GEOGRAFIA: EX-ESA;",NA,NA,"N.M.Ivanauskas",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"318","2021-03-04 15:46:16-03","IF","SPSF","17616","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"G. Hatschbach","18184","1967","12","14","América do Sul","Brasil","PR","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"319","2021-03-04 15:46:16-03","IF","SPSF","25497","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"L.Rossi","1062","1992","07","28","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"320","2021-03-04 15:46:16-03","IF","SPSF","32385","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"G. Hatschbach","44539","1982","02","04","América do Sul","Brasil","PR","Antonina","morro do Pilão","-48.7118988037109","-25.4286003112793",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial de encosta&nf;;",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"321","2021-03-04 15:46:16-03","IF","SPSF","25414","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"I.Cordeiro","771","1990","12","11","América do Sul","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"322","2021-03-04 15:46:16-03","IF","SPSF","25484","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"S.J.G.Silva","54","1990","09","21","América do Sul","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"323","2021-03-04 15:46:16-03","IF","SPSF","25145","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"J.R.L.Godoy","142","1999","01","13","América do Sul","Brasil","SP","Pariquera-Açú","Parque Ecológico Pariquera Abaixo PEPA","-47.8800010681152","-24.7099990844727",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa, alta de restinga&nf;;",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"324","2021-03-04 15:46:16-03","IF","SPSF","04124","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"R.Leme",NA,"1959","07","18","América do Sul","Brasil","SP","Sete Barras","R.E.Xiririca","-47.9199981689453","-24.3799991607666",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"325","2017-09-11 16:28:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Olacaceae","Tetrastylidium","brasiliense","Tetrastylidium brasiliense","Engl.","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"Habitat inter Victoria et Bahia",NA,NA,NA,NA,NA,"Dyas; HABITAT: Dyas",NA,"P12P2N0007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-08 12:44:22-03","UFRGS","ICN","173315","S","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Grings, M; Setubal, A S Mello; R. B.","1557","2011","12","15","América do Sul","Brasil","SC","Itapoá","Reserva Volta Velha, na trilha da casa de vidro","-48.6161003112793","-26.1168994903564",NA,NA,NA,"árvore com botões florais; galho de árvore caído na floresta seca de baixada",NA,NA,"Grings, M",NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-02-08 12:44:22-03","UFRGS","ICN","180416","S","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Fernandes, GD; et al.","s.n.","1995","02","10","América do Sul","Brasil","SP","Pariquera-Açu","Estação do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,"Doação Herbário UEC; árvore 7m, flores brancas, frutos imaturos verdes; mata atlântica de planície",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-02-08 12:44:22-03","UFRGS","ICN","183339","S","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Ivanauskas, NM","994","1995","11","14","América do Sul","Brasil","SP","Pariquera-Açu","Estação Experimental do Instituto 24o36'S 47o52'W","-47.866667","-24.6",NA,NA,NA,"Doação ESA (29439); Árvore de 12m, casca creme, descamante em placas, flores brancas",NA,NA,"Dettke, GA",NA,NA,NA,NA,NA,"-47.866667","-24.6",NA,NA,NA,NA,NA
"329","2021-02-08 12:44:22-03","UFRGS","ICN","183340","S","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Ivanauskas, NM","995","1996","06","04","América do Sul","Brasil","SP","Pariquera-Açu","Estação Experimental do Instituto 24o36'S 47o52'W","-47.866667","-24.6",NA,NA,NA,"Doação ESA (29440); Árvore de 5m, frutos imaturos verdes",NA,NA,"Dettke, GA",NA,NA,NA,NA,NA,"-47.866667","-24.6",NA,NA,NA,NA,NA
"330","2021-02-08 12:44:22-03","UFRGS","ICN","183345","S","Plantae","Dicotyledon",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Ivanauskas, NM","6","1995","02","10","América do Sul","Brasil","SP","Pariquera-Açu","Estação Experimental do Instituto 24o36'S 47o52'W","-47.866667","-24.6",NA,NA,NA,"Doação ESA (29634); flores amarelas, frutos imaturos verdes; Árvore de 8m",NA,NA,"Dettke, GA",NA,NA,NA,NA,NA,"-47.866667","-24.6",NA,NA,NA,NA,NA
"331","2020-12-03 09:40:45-03","IBt","SP","290075","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri","Schwacke","Baitello, JB","185","1986","06","28",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-07-02 08:40:51-03","IBt","SP","280109","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Bastos, EB","18","1994","09","05",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8875","-24.622778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.8875","-24.622778",NA,NA,NA,NA,NA
"333","2020-10-22 10:13:28-03","IBt","SP","348878","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G","19015","1968","04","11",NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-21 10:12:45-03","IBt","SP","370765","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G","44539","1982","02","04",NA,"Brasil","Paraná","Antonina","Morro do Pilão","-48.7118988037109","-25.4286003112793","100","100",NA,NA,NA,NA,"Hatschbach, G",NA,"38300","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-10 11:27:58-03","IBt","SP","394905","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Castro, ER","317","2003","12","19",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-28 09:18:41-03","IBt","SP","245904","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Melo, MMRF; Atanasio, A","896","1987","08","25",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Rodrigues, EA",NA,"37574","auto","1995","09",NA,NA,NA,NA,"06",NA,NA
"337","2019-11-28 09:18:18-03","IBt","SP","245903","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Melo, MMRF; Atanasio, A","895","1987","08","18",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Rodrigues, EA",NA,"37574","auto","1995","09",NA,NA,NA,NA,"06",NA,NA
"338","2020-10-22 10:13:28-03","IBt","SP","351523","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Mamede, MCH","644","2000","11","21",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-08-27 12:20:00-03","IBt","SP","309274","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Melo, MMRF","1204","1994","07","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:12:45-03","IBt","SP","251736","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Costa, MP; et al.","60","1991","12","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Restinga próxima ao Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arbusto até 3m alt., pétalas verdes externamente, amarelas e pilosas internamente, flores odoríferas",NA,NA,NA,NA,"55628","auto","1997","03",NA,NA,NA,NA,"05",NA,NA
"341","2019-11-21 10:12:45-03","IBt","SP","279831","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Rodrigues, EHA; et al.","317","1995","06","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, na trilha entre o caminho do Imperador e a margem direita do Rio Verde, restinga","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arbusto, com ramos verdes novos, com espinhos",NA,NA,NA,NA,"55628","auto","1995","06",NA,NA,NA,NA,"12",NA,NA
"342","2019-11-21 10:12:45-03","IBt","SP","245804","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Gomes da Silva, SJ; et al.","54","1990","09","21",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore do dossel entre 20,0-25,0m alt., DAP 20-40cm, frutos imaturos verdes",NA,NA,NA,NA,"55628","auto","1997","03",NA,NA,NA,NA,"05",NA,NA
"343","2019-11-21 10:12:45-03","IBt","SP","247542","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Cordeiro, I; et al.","771","1990","12","11",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o Pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore do dossel, ca. 15m alt., DAP 45cm, botões esverdeados",NA,NA,NA,NA,"55628","auto","1997","03",NA,NA,NA,NA,"05",NA,NA
"344","2019-11-21 10:12:45-03","IBt","SP","254416","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Rossi, L; et al.","1062","1992","07","28",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para o pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore, ca. 25m alt., 60cm DAP, frutos imaturos verdes",NA,NA,NA,NA,"55628","auto","1997","03",NA,NA,NA,NA,"05",NA,NA
"345","2020-07-02 08:40:51-03","IBt","SP","279842","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Rodrigues, EA","319","1995","06","15",NA,"Brasil","São Paulo","Jaboticabal",NA,"-48.3199996948242","-21.25",NA,NA,NA,NA,NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-07-16 10:05:58-03","IBt","SP","290628","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Ivanauskas, NM","140-A","1995","04","19",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
