"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"795","2015-09-03 22:01:27-03","MNHN","RECOLNAT_MNHN_P","P00254664","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Pipoly, J.J.|Ameer, M.H.",NA,"1986","12","2","Guyana",NA,NA,"Demerara-Mahaica Region","-57.91667","6.63333",NA,NA,"1",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254664' target='other'> <mi>dwc_moreinfo</mi></a>","P00254664","P00254664_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9073",NA,NA
"796","2015-09-03 22:01:27-03","MNHN","RECOLNAT_MNHN_P","P00254666","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Kegel, H.A.H.",NA,NA,NA,NA,"Guyane hollandaise",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254666' target='other'> <mi>dwc_moreinfo</mi></a>","P00254666","P00254666_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA
"797","2015-09-03 22:01:27-03","MNHN","RECOLNAT_MNHN_P","P00254667","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Tucker",NA,NA,NA,"Cremers, G.",NA,"1985","5","6","Guyane française",NA,NA,"Iles du Salut : île St Joseph, débarcadère face SW",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254667' target='other'> <mi>dwc_moreinfo</mi></a>","P00254667","P00254667_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8677",NA,NA
"798","2015-09-03 22:01:27-03","MNHN","RECOLNAT_MNHN_P","P00254668","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Tucker",NA,NA,NA,"Feuillet, C.",NA,"1985","5","5","Guyane française",NA,NA,"Iles du Salut : île Royale, sous la cocoteraie",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254668' target='other'> <mi>dwc_moreinfo</mi></a>","P00254668","P00254668_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2172",NA,NA
"799","2015-09-03 22:01:27-03","MNHN","RECOLNAT_MNHN_P","P00254669","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Cremers",NA,NA,NA,"Cremers, G.|Hoff, M.",NA,"1989","4","5","Guyane française",NA,NA,"Laussat, bassin de la Basse-Mana","-53.56667","5.45",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254669' target='other'> <mi>dwc_moreinfo</mi></a>","P00254669","P00254669_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10638",NA,NA
"800","2015-09-03 22:01:28-03","MNHN","RECOLNAT_MNHN_P","P00254670","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Cremers, G.",NA,"1983","6","1","Guyane française",NA,NA,"E Cayenne, entre Montjoly et Montravel",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254670' target='other'> <mi>dwc_moreinfo</mi></a>","P00254670","P00254670_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8081",NA,NA
"801","2015-09-03 22:01:28-03","MNHN","RECOLNAT_MNHN_P","P00254671","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Granville, J.J. de",NA,"1982","11","7","Guyane française",NA,NA,"Route forestière de St Laurent à Paul Isnard, PK 70, crique Sosakaba",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254671' target='other'> <mi>dwc_moreinfo</mi></a>","P00254671","P00254671_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5178",NA,NA
"802","2015-09-03 22:01:28-03","MNHN","RECOLNAT_MNHN_P","P00254672","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Granville, J.J. de",NA,"1982","5","9","Guyane française",NA,NA,"Littoral de l'Ile de Cayenne, pointe de Bourda",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254672' target='other'> <mi>dwc_moreinfo</mi></a>","P00254672","P00254672_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5096",NA,NA
"803","2015-09-03 22:01:28-03","MNHN","RECOLNAT_MNHN_P","P00254673","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Cremers, G.",NA,"1982","4","8","Guyane française",NA,NA,"E Cayenne, sur les rochers de Montravel",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254673' target='other'> <mi>dwc_moreinfo</mi></a>","P00254673","P00254673_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7767",NA,NA
"804","2015-09-03 22:01:28-03","MNHN","RECOLNAT_MNHN_P","P00254674","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Cremers, G.",NA,"1982","4","8","Guyane française",NA,NA,"E de Cayenne, sur les rochers de Montravel",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254674' target='other'> <mi>dwc_moreinfo</mi></a>","P00254674","P00254674_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7760",NA,NA
"805","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254675","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Raynal, A.",NA,"1978","3","13","Guyane française",NA,NA,"Mana, berge du fleuve",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254675' target='other'> <mi>dwc_moreinfo</mi></a>","P00254675","P00254675_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20205",NA,NA
"806","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254676","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Raynal, A.",NA,"1977","12","24","Guyane française",NA,NA,"Dégrad des Cannes (12 km SE cayenne)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254676' target='other'> <mi>dwc_moreinfo</mi></a>","P00254676","P00254676_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19721",NA,NA
"807","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254677","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Granville, J.J. de",NA,"1973","9","6","Guyane française",NA,NA,"Mana, savane Sarcelle",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254677' target='other'> <mi>dwc_moreinfo</mi></a>","P00254677","P00254677_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1959",NA,NA
"808","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254678","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Raynal",NA,NA,NA,"Hoock, J.",NA,NA,NA,NA,"Guyane française",NA,NA,"environs de Kourou",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254678' target='other'> <mi>dwc_moreinfo</mi></a>","P00254678","P00254678_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254679","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Raynal",NA,NA,NA,"Lescure, J.P.",NA,"1976","4","5","Guyane française",NA,NA,"Terrain de l'IRAT-Cabassou",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254679' target='other'> <mi>dwc_moreinfo</mi></a>","P00254679","P00254679_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"606",NA,NA
"810","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254680","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Raynal",NA,NA,NA,"Tirel, C.",NA,"1976","3","22","Guyane française",NA,NA,"Anse de Montabo, au pied du Mt. Bourda",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254680' target='other'> <mi>dwc_moreinfo</mi></a>","P00254680","P00254680_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1123",NA,NA
"811","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254681","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Benoist, R.",NA,"1913","12","22","Guyane française",NA,NA,"Charvein",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254681' target='other'> <mi>dwc_moreinfo</mi></a>","P00254681","P00254681_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"416",NA,NA
"812","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254682","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Benoist, R.",NA,"1913","12","22","Guyane française",NA,NA,"Charvein",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254682' target='other'> <mi>dwc_moreinfo</mi></a>","P00254682","P00254682_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"416",NA,NA
"813","2015-09-18 07:39:21-03","MNHN","RECOLNAT_MNHN_P","P00254683","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Fournet, A.F.",NA,"1982","8","2","Guyane française",NA,NA,"Cayenne, à côté du pont du Larivot sur RN 1",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254683' target='other'> <mi>dwc_moreinfo</mi></a>","P00254683","P00254683_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"228",NA,NA
"814","2015-09-19 23:54:12-03","MNHN","RECOLNAT_MNHN_P","P00254684","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leblond, J.B.",NA,NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254684' target='other'> <mi>dwc_moreinfo</mi></a>","P00254684","P00254684_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2015-09-18 07:39:31-03","MNHN","RECOLNAT_MNHN_P","P00254685","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leblond, J.B.",NA,NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254685' target='other'> <mi>dwc_moreinfo</mi></a>","P00254685","P00254685_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2015-09-18 07:39:49-03","MNHN","RECOLNAT_MNHN_P","P00254686","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leblond, J.B.",NA,NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254686' target='other'> <mi>dwc_moreinfo</mi></a>","P00254686","P00254686_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254687","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leblond, J.B.",NA,NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254687' target='other'> <mi>dwc_moreinfo</mi></a>","P00254687","P00254687_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254688","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"s.c.",NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254688' target='other'> <mi>dwc_moreinfo</mi></a>","P00254688","P00254688_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"166",NA,NA
"819","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254690","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Poiteau, P.A.",NA,"1826",NA,NA,"Guyane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254690' target='other'> <mi>dwc_moreinfo</mi></a>","P00254690","P00254690_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254691","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leprieur, F.M.R.",NA,"1840",NA,NA,"Guyane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254691' target='other'> <mi>dwc_moreinfo</mi></a>","P00254691","P00254691_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254692","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leprieur, F.M.R.",NA,"1840",NA,NA,"Guyane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254692' target='other'> <mi>dwc_moreinfo</mi></a>","P00254692","P00254692_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254693","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leprieur, F.M.R.",NA,NA,NA,NA,"Guyane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254693' target='other'> <mi>dwc_moreinfo</mi></a>","P00254693","P00254693_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254694","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leprieur, F.M.R.",NA,"1838",NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254694' target='other'> <mi>dwc_moreinfo</mi></a>","P00254694","P00254694_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254695","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leprieur, F.M.R.",NA,"1838",NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254695' target='other'> <mi>dwc_moreinfo</mi></a>","P00254695","P00254695_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254696","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leprieur, F.M.R.",NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254696' target='other'> <mi>dwc_moreinfo</mi></a>","P00254696","P00254696_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254697","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leprieur, F.M.R.",NA,"1834",NA,NA,"Guyane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254697' target='other'> <mi>dwc_moreinfo</mi></a>","P00254697","P00254697_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84",NA,NA
"827","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254698","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leprieur, F.M.R.",NA,"1834",NA,NA,"Guyane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254698' target='other'> <mi>dwc_moreinfo</mi></a>","P00254698","P00254698_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254699","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Deplanche, E.",NA,"1857",NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254699' target='other'> <mi>dwc_moreinfo</mi></a>","P00254699","P00254699_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103",NA,NA
"829","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254700","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Chermezon",NA,NA,NA,"Lemée, A.",NA,"1901","1",NA,"Guyane française",NA,NA,"Cayenne, Maringoins",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254700' target='other'> <mi>dwc_moreinfo</mi></a>","P00254700","P00254700_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254701","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Chermezon",NA,NA,NA,"Lemée, A.",NA,"1901","2",NA,"Guyane française",NA,NA,"Pariacabo (exploitation)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254701' target='other'> <mi>dwc_moreinfo</mi></a>","P00254701","P00254701_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254702","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Huet du Pavillon, E.",NA,"1872",NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254702' target='other'> <mi>dwc_moreinfo</mi></a>","P00254702","P00254702_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52",NA,NA
"832","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254703","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Huet du Pavillon, E.",NA,"1872",NA,NA,"Guyane française",NA,NA,"Ile de Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254703' target='other'> <mi>dwc_moreinfo</mi></a>","P00254703","P00254703_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61",NA,NA
"833","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254704","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Huet du Pavillon, E.",NA,"1872",NA,NA,"Guyane française",NA,NA,"Ile de Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254704' target='other'> <mi>dwc_moreinfo</mi></a>","P00254704","P00254704_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103",NA,NA
"834","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254705","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leguillou",NA,NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254705' target='other'> <mi>dwc_moreinfo</mi></a>","P00254705","P00254705_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254706","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Leguillou",NA,NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254706' target='other'> <mi>dwc_moreinfo</mi></a>","P00254706","P00254706_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2015-09-03 22:01:54-03","MNHN","RECOLNAT_MNHN_P","P00254707","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Sagot, P.A.",NA,"1854",NA,NA,"Guyane française",NA,NA,"Acarouany",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254707' target='other'> <mi>dwc_moreinfo</mi></a>","P00254707","P00254707_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2015-09-03 22:01:54-03","MNHN","RECOLNAT_MNHN_P","P00254708","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Sagot, P.A.",NA,"1855","9",NA,"Guyane française",NA,NA,"Mana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254708' target='other'> <mi>dwc_moreinfo</mi></a>","P00254708","P00254708_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"816",NA,NA
"838","2015-09-03 22:01:54-03","MNHN","RECOLNAT_MNHN_P","P00254709","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Sagot, P.A.",NA,"1859",NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254709' target='other'> <mi>dwc_moreinfo</mi></a>","P00254709","P00254709_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"637",NA,NA
"839","2015-09-03 22:01:54-03","MNHN","RECOLNAT_MNHN_P","P00254710","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Sagot, P.A.",NA,"1858","4",NA,"Guyane française",NA,NA,"Mana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254710' target='other'> <mi>dwc_moreinfo</mi></a>","P00254710","P00254710_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"643",NA,NA
