"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"297","2019-11-01 15:00:28-03","UnB","UB","179672","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Harris, SA","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","2012","03","26","Brasil","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.078333","-17.721389","-50.078333","-17.721389","478","478","Convênio UnB/Oxford; Arvoreta juvenil estéril; Mata ciliar interior",NA,NA,"Dicotyledoneae",NA,"4085","Southern America",NA,NA,NA,NA,"2012","07",NA,NA,NA,NA,NA,NA
"298","2019-11-01 15:00:28-03","UnB","UB","1816","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd, V","Irwin, HS; Grear Junior, JW; Santos, RR; Souza, R","1966","06","01","Brasil","Mato Grosso","Xavantina","86 Km N de Xavantina",NA,NA,NA,NA,"550","550","Fruto seco.; Árvore x 25cm; Margem de mata de galeria.",NA,NA,"Dicotyledoneae",NA,"16360","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-01 15:00:28-03","UnB","UB","210870","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","09","Brasil","Goiás","Edéia","Fazenda Canadá (MCFCEB)","-50.078611","-17.7225","-50.078611","-17.7225","478","478","Árvore, 4m. FOTO. Frutos castanhos. Semente vermelha e preta; Mata ciliar. Solo areno-argiloso",NA,NA,"Dicotyledoneae",NA,"BP242","Southern America",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"300","2019-11-01 15:00:28-03","UnB","UB","212244","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Silva, MJ","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","2012","09","22","Brasil","Goiás","Edéia","Fazenda Canadá (RECD01)","-50.0943","-17.7147","-50.0943","-17.7147","487","487","Cerrado denso. Solo arenoso, marrom",NA,NA,"Dicotyledoneae",NA,"RE288","Southern America",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"301","2019-11-01 15:00:28-03","UnB","UB","212269","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Silva, MJ","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","2012","09","22","Brasil","Goiás","Edéia","Fazenda Canadá (RECD01)","-50.0943","-17.7147","-50.0943","-17.7147","487","487","Cerrado denso. Solo arenoso, marrom",NA,NA,"Dicotyledoneae",NA,"RE313","Southern America",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"302","2019-11-01 15:00:28-03","UnB","UB","212912","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","2012","10","06","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCDB)","-50.1158","-17.7214","-50.1158","-17.7214","523","523","Árvore, 3m; Mata mesofítica. Solo argilo-arenoso, marrom",NA,NA,"Dicotyledoneae",NA,"RE974","Southern America",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"303","2019-11-01 15:00:28-03","UnB","UB","2231","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd, V","Irwin, HS","1966","06","01","Brasil","Mato Grosso","Xavantina","86Km N de Xavantina. Serra do Roncador",NA,NA,NA,NA,"550","550","Fruto seco.; Árvore x 25cm; Margem de mata de galeria.",NA,NA,"Dicotyledoneae",NA,"16360","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-01 15:00:28-03","UnB","UB","41524","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Heringer, EP","1972","11","02","Brasil","Goiás","Caldas Novas","Caldas Novas","-48.625","-17.7417","-48.625","-17.7417",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"12220","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-01 15:00:28-03","UnB","UB","41528","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Incógnito","Ratter, JA","1976","07","23","Brasil","Mato Grosso",NA,"10 Km W de Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3315","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-01 15:00:28-03","UnB","UB","41529","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd, V","Anderson, WR","1973","05","11","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"10083","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-01 15:00:28-03","UnB","UB","41531","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Marimon, BS","1999","06","21","Brasil","Mato Grosso","Nova Xavantina","Nova Xavantina","-52.360556","-14.723056","-52.360556","-14.723056",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"377","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-01 15:00:28-03","UnB","UB","41532","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Anderson, WR","1973","03","17","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"7288","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-01 15:00:28-03","UnB","UB","41533","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Heringer, EP","1974","12","15","Brasil","Goiás","Caldas Novas","Caldas Novas, At headwaters of the creek, Rio Quente, at the hotel, Pousada do Rio Quente, at foot of west side of the Serra de Caldas (a flat-topped batholithic dome), 13 km due WSW of city of Caldas Novas.","-48.75","-17.8","-48.75","-17.8",NA,NA,"Remmant forest tree 10 m. tall, trunk ca. 30 cm. dbh. Seeds ripe, red & black.; Gallery forest around hot water swimming pools. The forest now consists only of scattered remnant original trees, the ground layer having been made into a garden.",NA,NA,"Dicotyledoneae",NA,"14249","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-01 15:00:28-03","UnB","UB","41534","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Prance, GT","1964","10","24","Brasil","Goiás",NA,"30 Km S de Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"59627","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-09-30 10:51:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, HC","Silva, G","2018","06","18","Brasil","Mato Grosso","Nova Brasilândia",NA,"-54.72","-14.94","-54.72","-14.94",NA,NA,"Conglomerado MT-1773. Subunidade 2. Subparcela 2. Indivíduo 20. F6; Árvore, 7,8m de altura, DAP 18,6cm.Base reta. Casca cor externa cinza, cor interna amarelada, fina, reticulada, odor do corte adocicado; Mata de galeria",NA,NA,"Dicotyledoneae",NA,"IFN-177314052.2","Southern America",NA,NA,NA,NA,"2018","11","17",NA,NA,NA,NA,NA
"312","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, HC","Silva, G","2018","07","02","Brasil","Mato Grosso","Paranatinga",NA,"-54.36","-14.58","-54.36","-14.58",NA,NA,"Conglomerado MT-1673. Subunidade 2. Subparcela 3. Indivíduo 18. F6; Árvore, 8,3m de altura, DAP 13,2cm.Base reta. Casca cor externa marrom, cor interna avermelhada, fina, áspera, odor do corte vagem; mata de galeria, solo marrom",NA,NA,"Dicotyledoneae",NA,"IFN-167316602.3","Southern America",NA,NA,NA,NA,"2018","11","14",NA,NA,NA,NA,NA
"313","2020-09-30 10:51:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, HC","Sathler, DFT","2018","03","21","Brasil","Mato Grosso","Alto Taquari",NA,"-53.82","-17.82","-53.82","-17.82",NA,NA,"Conglomerado MT-2327. Subunidade 4. Subparcela 9. Indivíduo 61. F6; Árvore, 13m de altura, DAP 27,7cm.Base dilatada. Casca cor externa cinza, cor interna amarelo, fina, áspera, odor do corte vagem",NA,NA,"Dicotyledoneae",NA,"IFN-2327744.9","Southern America",NA,NA,NA,NA,"2018","11","14",NA,NA,NA,NA,NA
"314","2019-11-01 15:00:28-03","UnB","UB","10393","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Rocha, DMS; Silva, AP","1998","08","29","Brasil","Goiás","São Domingos","Parque Estadual Terra Ronca","-46.3182983398438","-13.3983001708984",NA,NA,NA,NA,"Arvoreta 2m; Borda de mata de galeria, córrego Correia Grande.",NA,NA,"Dicotyledoneae",NA,"55A","Southern America",NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-05-06 11:57:53-03","UFU","HUFU","13442","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Mota, A.L.P.","1991","09","30","Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Reserva do Jacob.",NA,NA,NA,NA,NA,NA,"Árvore ca. de 8 m. Botões florais","HUFU00009829",NA,NA,NA,"678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-05-06 11:57:53-03","UFU","HUFU","15113","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Mota, A.L.P.","1993","11","22","Brasil","Minas Gerais",NA,"Vale do Rio Araguari",NA,NA,NA,NA,NA,NA,"Árvore ca. de 11 m. Com frutos velhos.","HUFU00009828",NA,NA,NA,"2049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-05-06 11:57:53-03","UFU","HUFU","48514","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Hattori, E.K.O.; Rosa, P.O. & Araújo, G.M.","2007","06","22","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 6 m. Frutos marrons, sementes rubro-negras.; Mata ciliar.","HUFU00009826",NA,NA,NA,"775",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-05-06 11:57:53-03","UFU","HUFU","12336","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Mota, A.L.P.; et al.","1992","03","24","Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata da Pontezinha.","-48.041667","-18.9125","-48.041667","-18.9125",NA,NA,NA,"HUFU00009827",NA,NA,NA,"1148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-05-06 11:57:53-03","UFU","HUFU","43292","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Siqueira, A.S.","Araújo, G.M.; Siqueira, A.S.; Souza, J.P. & Rodrigues, V.H.P.","2005","02","09","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 9 m. Fruto marrom piloso.; Mata ciliar.","HUFU00009824",NA,NA,NA,"s.n.",NA,NA,NA,"58223","auto","2005","11","29",NA,NA,NA,NA,NA
"320","2019-05-06 11:57:53-03","UFU","HUFU","43293","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Siqueira, A.S.","Araújo, G.M.; Siqueira, A.S.","2005","05","05","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 8 m. Fruto marrom piloso.; Mata ciliar.","HUFU00009825",NA,NA,NA,"s.n.",NA,NA,NA,"58223","auto","2005","11","29",NA,NA,NA,NA,NA
"321","2019-05-06 11:57:53-03","UFU","HUFU","2583","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Araújo, G.M.","1989","10","07","Brasil","Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore 3,5 m.; Mata mesofítica.","HUFU00009822",NA,NA,NA,"s.n.",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-05-06 11:57:53-03","UFU","HUFU","8592","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Guilherme, F.A.G.","Guilherme, F.A.G.","1995","03","14","Brasil","Minas Gerais","Uberlândia","Parque do Sabiá, Área desmatada próximo ao cerradão.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Arbóreo, ca. de 5 m. Frutos marrom-avermelhados e pilosos.","HUFU00009831",NA,NA,NA,"27",NA,NA,NA,"58223","auto","1995","04","10",NA,NA,NA,NA,NA
"323","2019-05-06 11:57:53-03","UFU","HUFU","32200","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Fleury-Silva, H.R.","Fleury-Silva, H.R.","2002","11","29","Brasil","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore ca. de 1 m. Corola roxa com estrias brancas.; Mata de galeria.","HUFU00009823",NA,NA,NA,"290",NA,NA,NA,"58223","auto","2003","01","17",NA,NA,NA,NA,NA
"324","2020-08-20 20:38:52-03","UFSC","FLOR","1386","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Hatschbach, G.","Hatschbach, G.","1966","11","17","Brasil","Paraná","Tijucas do Sul","Matulão.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"árvore, flor lilás-rosado","FLOR0001386",NA,NA,"Fabales","15117",NA,NA,NA,"25228","auto","1967",NA,NA,NA,NA,NA,NA,NA
"325","2021-03-04 15:43:22-03","IF","SPSF","50041","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","E.Barboza","I.M.Santos","2013","03","29","Brasil","SP","Avanhandava","Fazenda Santa Teresinha","-49.9500007629395","-21.4599990844727",NA,NA,NA,NA,"COLETA: Árvore ca. 6m, semi-ciófita. Frutos imaturos de cor marrom. Relevo suave ondulado.;",NA,NA,"Magnoliophyta","Fabales","s/n°","América do Sul",NA,NA,"19377","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"326","2021-03-04 15:43:22-03","IF","SPSF","19365","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","H.C.Lima","J.Y.Tamashiro","1995","04","11","Brasil","SP","Joanópolis","estrada para Azevedo","-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Fabales","803","América do Sul",NA,NA,"22329","auto","2001","02","01","Magnoliopsida",NA,NA,NA,NA
"327","2021-03-04 15:43:22-03","IF","SPSF","36925","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata",NA,NA,"C.M.B.Correa & A.L.Almeida & S.V.A.Pessoa & L.C.Silva & J.C.Silva","1989","08","03","Brasil","RJ","Nova Friburgo","Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,"Magnoliophyta","Fabales","52","América do Sul",NA,NA,"33190","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"328","2018-12-04 20:28:43-02","UNIR","RON","7823","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Bigio, NC","2013","09","29","Brasil","Rondônia","Presidente Médici","Estrada para Alvorada, Linha 7, Cerrado, solo argiloso, temporariamente alagável","-62.060225","-11.242733","-62.060225","-11.242733","202","202","Arvoreta 4mts alt., frutos marrons, sementes pretas e vermelhas, chamativas.","RON00007823","RON00007823","Angiosperma","Fabales","1111","Southern America",NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 10:06:18-03","IBt","SP","266026","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Correia, CMB; et al.","1989","08","03","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, picada para Pedra Bicuda","-42.05","-22","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-21 10:06:18-03","IBt","SP","128553","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Heringer, EP; Eiten, G","1974","12",NA,"Brasil","Goiás","Caldas Novas","At headwaters of the creek, Rio Quente, at the hotel, Pousada do Rio Quente, at foot of west slope of the Serra de Caldas, 13km due WSW of city of Caldas Novas. Gallery forest around hot water swimming pools. The forest now consists only of seattered","-48.75","-17.8","-48.75","-17.8",NA,NA,NA,NA,NA,NA,NA,"14249",NA,NA,NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"331","2020-11-05 09:51:54-03","IBt","SP","309676","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, HC","Bernacci, LC; Moreira; Paulo; Bongarten; Andrade, JC; Camargo, FCC; Belinello; Caetano","1995","09","05","Brasil","São Paulo","Núbia","Fazenda Oroitê (suiços), floresta em espigão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,NA,NA,"2001","02",NA,NA,NA,NA,NA,NA
"332","2020-11-12 15:23:31-03","IBt","SP","309677","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, HC","Tamashiro, JY; Ivanauskas, NM; Souza, JP; Miyagi, PH; Belinello, R; Fernandes, GD","1995","04","11","Brasil","São Paulo","Joanópolis","Estrada para bairro Azevedo","-46.189722","-22.895833","-46.189722","-22.895833","1280","1280",NA,NA,NA,NA,NA,"803",NA,NA,NA,NA,NA,"2001","02",NA,NA,NA,NA,NA,NA
"333","2019-11-21 10:06:18-03","IBt","SP","57925","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Fróes, RL","1949","09","20","Brasil","Amazonas",NA,"Rio Urubu. Terra firme, campinerana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-21 10:06:18-03","IBt","SP","57045","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Ducke, A","Ducke, A","1941","02","22","Brasil","Amazonas","Manaus","Estrada da raiz, silva secundária vetustiore","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,NA,NA,"677",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-21 10:06:18-03","IBt","SP","286086","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Rodrigues, EHA","1995","09","15","Brasil","São Paulo","Jaboticabal","Fazenda Santa Izabel, margem esquerda do Rio Mogi-Guaçu, em solo inundável","-48.3199996948242","-21.25",NA,NA,NA,NA,NA,"SP027632","SP027632",NA,NA,"341",NA,NA,NA,"22420","auto","2006","10",NA,NA,NA,NA,NA,NA
"336","2019-11-21 10:06:18-03","IBt","SP","81668","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, HC","Kuhlmann, M","1947","11","21","Brasil","São Paulo","Ribeirão Preto","Margem do rio Pardo","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1640",NA,NA,NA,"24390","auto","1987","06",NA,NA,NA,NA,NA,NA
