"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"1846","2019-11-01 15:04:02-03","UnB","UB","149534","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Souza, MLD","2005",NA,NA,"Martuscelli, P","113","1985","03","03","Brasil","São Paulo","Miracatu","Sítio Itapuã, BR-116, km 343,5.","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Arbusto.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"43974","auto",NA,NA,NA,NA,NA,NA,NA
"1847","2019-11-01 15:04:02-03","UnB","UB","100732","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ",NA,NA,NA,"Kirkbride Junior, JH","5245","1983","04","25","Brasil","Distrito Federal","Brasília","Córrego Jatobá","-48.1","-15.6","-48.1","-15.6",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","2019-11-01 15:04:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Munhoz, CBR","1995",NA,NA,"Munhoz, CBR","279","1995","07","25","Brasil","Distrito Federal",NA,"Mata de galeria do Gama",NA,NA,NA,NA,NA,NA,"Arvoreta ca. 3,0 m. Brácteas persistentes na inflorescência velha, de cor laranja avermelhada com centro verde. Frutos jovens pilosos verdes, frutos maduros atro-purpúreo. Abundante; Mata de galeria",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","2019-11-01 15:04:02-03","UnB","UB","174528","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Munhoz, CBR","1999",NA,NA,"Leitão Filho, HF; Shepherd, G; Stubblebine, W; et al.","9634","1978","12","13","Brasil","Minas Gerais","Santa Bárbara","Nativo em matas e campos da Srra do Caraça.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Árvore até 1 m. Flores brancas.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"1850","2019-11-01 15:04:02-03","UnB","UB","149536","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Souza, MLD","2005",NA,NA,"Muniz, CFS","564","1985","05","08","Brasil","São Paulo","Cananeia","Ilha do cardoso, Morro das Pedras, próximo a praia de Ipanema.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Frutos verdes e arroxeados.; Árvore.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"1851","2019-11-01 15:04:02-03","UnB","UB","149535","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Souza, MLD","2005",NA,NA,"Chiea, SC","113","1980","06","30","Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Corola esverdeada. Frutos avermelhados.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"1852","2019-11-01 15:04:02-03","UnB","UB","139751","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.",NA,NA,NA,NA,"Hoehne, W","s.n.","1947","12","03","Brasil","São Paulo",NA,"Parque do estado de S.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853","2019-11-01 15:04:02-03","UnB","UB","139752","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","Wurdack, JJ","1968",NA,NA,"Irwin, HS","20744","1968","02","23","Brasil","Minas Gerais",NA,"Serra do Espinhaço at Lapinha, 18km N. of Sêrro on road(MG2) to Diamantina.",NA,NA,NA,NA,NA,NA,"Bracts, calyx, corolla, and stamnes white.; Shrub 2m tall.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","2019-11-01 15:04:02-03","UnB","UB","139753","PreservedSpecimen","Plantae","Melastomataceae","Leandra","scabra","Leandra scabra","DC.","Wurdack, JJ","1968",NA,NA,"Irwin, HS","20218","1968","02","16","Brasil","Minas Gerais",NA,"Serra do Cipó, km 132. 153km N. of Belo Horizonte.",NA,NA,NA,NA,NA,NA,"Corolla white, stamens pink.; Shrub 3m tall.; Gallery forest and adjacent cerrado.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","2019-11-01 15:04:18-03","UnB","UB","142746","PreservedSpecimen","Plantae","Melastomataceae","Miconia","melastomoides","Miconia melastomoides","Raddi","Munhoz, CBR","1998","02","13","Heringer, EP; et al.","3758","1980","03","06","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Restos florais avermelahdos.; Arbusto. Frutos jovens, verdes.; Mata ciliar",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1856","2019-10-03 10:03:56-03","UFSCar","SORO","5160","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.",NA,NA,NA,NA,"Korte, A.; Kniess, A.","2564","2010","04","07","Brasil","Santa Catarina","Ibirama","Caminho Moema. Floresta ombrófila Densa. 503 m de altitude","-49.589444","-26.998056","49°35'22,00W","26°59'53,00S",NA,NA,"Florística IFFSC 631. Arbusto 1,3 m alt. Imaturo com fruto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857","2019-10-03 10:03:56-03","UFSCar","SORO","5193","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"Souza, J.P.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","969","1996","12","16","Brasil","São Paulo","Cunha","Parque Estadual Serra do Mar - Núcleo Cunha. Trilha da Pedra ao Indaiá, pastagem abandonada por 10-15 anos. 1070 m.s.m. Floresta Ombrófila Densa.","-44.993333","-23.245833","44°59'36W","23°14'45S",NA,NA,"Arbusto, 1,7 m alt. Brácteas alvas com ápice róseo-claro, pétalas e filetes alvos, estames róseos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858","2019-10-03 10:03:56-03","UFSCar","SORO","6314","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","A.A. de Oliveira","2010","03","26","Stival- Santos, A.; Legal, E.; Silveira, S.","1794","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch. Altitude: 413 m.","-48.87","-27.63","48°52'12,00W","27°37'48,00S",NA,NA,"Florística IFFSC 316; Floresta Ombrófila Densa; Estádio Suces.: Avançado; Altura: 1,5m; Habitat: interior do fragmento; Cor/Flor: rosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859","2019-10-03 10:03:56-03","UFSCar","SORO","5192","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi.",NA,NA,NA,NA,"Ivanauskas, N.M.; Gomes, A.","1041","1996","01","04","Brasil","São Paulo","Piraquera- Açu","Estação Experimental do Instituto agronômico. Floresta Atlântica.","-47.876944","-24.608333","47°52'37W","24°36'30S",NA,NA,"Arvoreta. Flores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860","2019-10-03 10:03:56-03","UFSCar","SORO","5191","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi.",NA,NA,NA,NA,NA,"44","1995","02","16","Brasil","São Paulo","Piraquera- Açu","Estação Experimental do Instituto agronômico. Floresta Ombrófila Densa.","-47.876944","-24.608333","47°52'37W","24°36'30S",NA,NA,"Arvoreta de 1,5 m. Frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861","2019-10-03 10:03:56-03","UFSCar","SORO","5069","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi.",NA,NA,NA,NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","10033","1996","01","11","Brasil","Minas Gerais","Santa Bárbara","Parque do Caraça. Estrada entre o Seminário e a cancela de entrada do parque.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Arbusto, ca. 1,5 m alt,; cálice, corola e filetes alvos, anteras lilases. Beira mata.",NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"1862","2019-10-03 10:03:56-03","UFSCar","SORO","5526","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","R. Romero","2002",NA,NA,"Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23635","2000","02","22","Brasil","Espírito Santo","Alegre","Parque Nacional do Caparaó. Arredores do Rio Norte. Floresta Ombrófila.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"Arbusto, ca. 1,5m alt.; pétalas e filetes alvos, anteras róseas.",NA,NA,NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA
"1863","2019-05-06 11:59:27-03","UFU","HUFU","57472","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2011","03",NA,"Chacon, R.G.; et al.","365","2008","04","11","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Cabeça de veado, próximo a captação 3 da Caesb. Mata do córrego.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Trepadeira.; Mata.","HUFU00061360","HUFU00061360",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1864","2019-11-28 15:45:16-03","UFU","HUFU","26931","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2002","10",NA,"Souza, V.C.; Souza, J.P.; Forster, W. & Mazine, F.F.","23635","2000","02","22","Brasil","Espírito Santo","Alegre","Parque Nacional do Caparaó, Arredores do Rio Norte.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"Arbusto, ca. 1,5 m. Pétalas e filetes alvos e anteras róseas.; Floresta Ombrófila.","HUFU00061389","HUFU00061389",NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA
"1865","2019-05-06 11:59:27-03","UFU","HUFU","61340","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Versiane, A.F.A.","2013","01","31","Kollmann, L.; Berger, M.V.S. & Ribeiro, R.","5910","2002","01","14","Brasil","Espírito Santo","Santa Maria de Jetibá","Belém, terreno de Paulo Seik (área 1)","-40.7461013793945","-20.040599822998",NA,NA,"700","700","Arbusto, ca. 1 m alt. Flores rosas e brancas.","HUFU00061361","HUFU00061361",NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA
"1866","2019-05-06 11:59:27-03","UFU","HUFU","61342","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Versiane, A.F.A.","2013","01","31","Kollmann, L.; Pizziolo, W. & Bausen, E.","1183","1998","12","02","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria. terreno de Clério Loss. Valão a direita do asfalto.","-40.6002998352051","-19.9356002807617",NA,NA,"750","750","Arbusto, ca. 1 m alt. Botões brancos, estames rosas.","HUFU00061363","HUFU00061363",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"1867","2019-05-06 11:59:27-03","UFU","HUFU","19445","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2000","12",NA,"Lombardi, J.A.; Temponi, L.G.","1081","1996","02","24","Brasil","Espírito Santo","Santa Tereza","Reserva de Santa Lúcia, Trilha do rio Timbuí.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Brácteas brancas, hipanto verde, sépalas brancas.; Mata atlântica.","HUFU00061386","HUFU00061386",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"1868","2019-05-06 11:59:27-03","UFU","HUFU","19302","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2000","12",NA,"Lombardi, J.A.; Temponi, L.G.","1112","1996","02","25","Brasil","Espírito Santo","Santa Tereza","Trilha subindo o morro ao lado do Cauntry Club","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Folhas escabras, flores brano-esverdeadas, estames castanhos.; Mata atlântica.","HUFU00061384","HUFU00061384",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"1869","2019-05-06 11:59:27-03","UFU","HUFU","26314","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"Goldenberg, R.; Semir, J.; Romero, R. & Dutihl, J.","462","1998","02","12","Brasil","Minas Gerais","Alpinópolis","Estrada Bom Jesus da Penha - Alpinópolis, Próximo à última.","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"Arbusto 1,5 m. Frutos imaturos verdes, com lacíneas do cálice rosadas.; Floresta.","HUFU00061378","HUFU00061378",NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA
"1870","2019-05-06 11:59:27-03","UFU","HUFU","27055","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2002","07",NA,"Barreto, M.","10495","1939","12","27","Brasil","Minas Gerais","Belo Horizonte","Estação Experimental","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Capoeira.","HUFU00061379","HUFU00061379",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1871","2019-05-06 11:59:27-03","UFU","HUFU","62900","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"Romero, R.; Almeda, F.; Robinson, D. & Robinson, O.","5277","1998","05","26","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Subida para o Cruzeiro, próximo ao topo da Serra.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Arvoreta, ca. 2,5 m alt. Brácteas vermelhas, frutos maduros vináceos.; Borda de mata.","HUFU00062123","HUFU00062123",NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"1872","2019-05-06 11:59:27-03","UFU","HUFU","38563","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2004","11",NA,"Paula, C.C.; Aniceto, D. & Silva, R.R.","553","2002","12","21","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Área 2.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Arbusto de 1,40 m. Folhas verdes com nervura central vinho e tricomas castanhos, sépalas brancas pilosas; pétalas brancas glabras, pelos castanhos nos ramos e lilás na inflorescência.; Mata de Capão.","HUFU00062117","HUFU00062117",NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"1873","2019-05-06 11:59:27-03","UFU","HUFU","33905","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","814","2003","05","10","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Herbáceo, ca. de 2 m. Frutos negros.","HUFU00061358","HUFU00061358",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"1874","2019-05-06 11:59:27-03","UFU","HUFU","19217","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2000","07",NA,"Vaconcelos, M.F.","s.n.","1997","12","12","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Arbusto.; Mata.","HUFU00061387","HUFU00061387",NA,NA,NA,NA,NA,"13827","auto",NA,NA,NA,NA,NA,NA,NA
"1875","2019-05-06 11:59:27-03","UFU","HUFU","67355","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2013","02",NA,"Fernandes, M.G.C.; et al.","1524","2012","07","10","Brasil","Minas Gerais","Santana do Riacho","Brumas do Espinhaço e Ermo do Gerais, BrumPPN.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Brácteas vermelhas. Frutos roxos.; Cerrado Mata estacional. Levantamento florístico do RPPN.","HUFU00061373","HUFU00061373",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1876","2019-05-06 11:59:27-03","UFU","HUFU","67317","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2013","02",NA,"Andrade, I.R.; et al.","375","2012","05","17","Brasil","Minas Gerais","Santana do Riacho","Brumas do Espinhaço e Ermo do Gerais, BrumPPN. Ponto 86 636660 7894777 1329","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Folhas ásperas. Cálice vermelho. Frutos negros.; Arbustivo Cerrado Mata de Galeria. Levantamento florístico do RPPN.","HUFU00061374","HUFU00061374",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1877","2019-05-06 11:59:27-03","UFU","HUFU","53736","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Silva, A.F.","2008","11","18","Brandão, M.","28305","1997","12","26","Brasil","Minas Gerais","Santa Rita do Sapucai","Reserva","-45.7033004760742","-22.2521991729736",NA,NA,NA,NA,NA,"HUFU00061355","HUFU00061355",NA,NA,NA,NA,NA,"18540","auto",NA,NA,NA,NA,NA,NA,NA
"1878","2019-05-06 11:59:27-03","UFU","HUFU","10748","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","1996","04","08","Romero, R.; Nakajima, J.N.; Chautems, A. & Peixoto, M.","3280","1996","01","12","Brasil","Minas Gerais","São Roque de Minas","Córrego dos Rolinhos","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Arvoreta, ca. 2,5 m. Brácteas esverdeadas, corola e estilete brancos. Estames róseos.; Mata de encosta.","HUFU00037676","HUFU00037676",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"1879","2019-05-06 11:59:27-03","UFU","HUFU","23701","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","1998","01",NA,"Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4897","1998","01","09","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Retiro das Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 2 m. Corola branca, estames vináceos e estilete branco.; Capão da mata.","HUFU00037686","HUFU00037686",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"1880","2019-05-06 11:59:27-03","UFU","HUFU","66849","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Versiane, A.F.A.","2013","06","03","Yamamoto, K.; Vieira, A.O.S.","s.n.","1992","05","02","Brasil","Rio de Janeiro","Magé","Subida para o Pico Dedo de Deus","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"Arbusto ca. 2,5 m de altura, cálice avermelhado persistente em fruto arroxeado metálico.; Interior da Mata úmida de encosta.","HUFU00061370","HUFU00061370",NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA
"1881","2019-05-06 11:59:27-03","UFU","HUFU","76426","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Baumgratz, J.F.; Souza, M.L.D.","2005",NA,NA,"Dias, M.C.; et al.","27","1986","03","08","Brasil","São Paulo","Iporanga","beira da estrada.","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Subarbusto 1,2m; flores rosa-esverdeados.","HUFU00074321","HUFU00074321",NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"1882","2020-11-27 11:33:51-03","UFU","HUFU","0389","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","1993","01","22","Costa, E.","51","1978","04","21","Brasil","Rio de Janeiro","Petrópolis - Pati de Alferes","1-3km",NA,NA,NA,NA,NA,NA,"Cálice avermelhados, folhas pilosas, arbusto ciófito, frutas arroxiadas, sem flores.; Mata Atântica","HUFU00061375","HUFU00061375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883","2019-05-06 11:59:27-03","UFU","HUFU","29462","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2003","07",NA,"Nakajima, J.N.; Pacheco, R.A.; Volpi, R.L. & Silva, S.M.","3349","2002","12","04","Brasil","Minas Gerais","Delfinópolis","Paraíso Selvagem, Trilha para Salto Solitário.","-46.653611","-20.434444","-46.653611","-20.434444","845","845","Árvore, ca. 3 m. Hipanto verde, corola alva e estames vinho.; Capão de mata em vertente de cachoeira.","HUFU00037675","HUFU00037675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","2019-05-06 11:59:27-03","UFU","HUFU","31089","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2003","07",NA,"Romero, R.; Nakajima, J.N.; Volpi, R.L.; Pacheco, R.A. & Faria, C.A.","6709","2003","03","11","Brasil","Minas Gerais","Delfinópolis","Paraíso Selvagem, Trilha para Cachoeira Salto Solitário.","-46.653611","-20.434444","-46.653611","-20.434444","845","845","Árvore, ca. 4 m. Brácteas rosadas.; Interior da mata.","HUFU00037679","HUFU00037679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885","2019-05-06 11:59:27-03","UFU","HUFU","32678","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R.","2003","07",NA,"Pacheco, R.A.; Cruz, M.P.; Carvalho, S.M.; Rezende, I.M.; Alves, A.S.S.; et al.","565","2003","05","16","Brasil","Minas Gerais","Delfinópolis","Trilha para Cachoeira dos Alpinistas","-46.653611","-20.434444","-46.653611","-20.434444","845","845","Arovoreta, ca. 2,5 m. Cálice avermelhado, corola avermelhada e estames creme.; Mata de galeria.","HUFU00037678","HUFU00037678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886","2019-05-06 11:59:27-03","UFU","HUFU","38112","S","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Santos, C.P.","2004","10","20","Faria, C.A.; Silva, M.C.; Ferreira, A.F.; Santos, C.P. & Lima, M.O.","80","2004","09","15","Brasil","Minas Gerais","Delfinópolis","Cachoeira do Alpinista","-46.653611","-20.434444","-46.653611","-20.434444","845","845","Arbusto, ca. 2,5 m. Frutos escuros.; Mata ciliar.","HUFU00037681","HUFU00037681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
