"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"178","2020-10-14 10:02:49-03","FURB","FURB","30960","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, AA de","2010","10","15","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2612","2010","06","15","Brasil","Santa Catarina","Nova Trento","RPPN Prima Luna / Monte Barão.","-49.0269445","-27.2636111","-49.0269445","-27.2636111","1097","1097","Florística IFFSC e8007a (Arbusto) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Primário Habito: arbustiva; Fruto roxo;","FURB29178","FURB29178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-14 10:02:49-03","FURB","FURB","33543","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, AA de","2011","01","17","Korte, A.","5162","2010","11","24","Brasil","Santa Catarina","Garuva","Estrada Bonita (Serra do Quiriri).","-48.9605556","-26.1002778","-48.9605556","-26.1002778","800","800","Florística IFFSC 1066b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: arbusto;","FURB29198","FURB29198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 10:02:49-03","FURB","FURB","36696","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, AA de","2015","04","06","Klemz, G.; Doerner, W.","49","2011","10","24","Brasil","Santa Catarina","Joinville","Ribeirão Manso.","-49.1541667","-26.3008333","-49.1541667","-26.3008333","606","606",NA,"FURB29172","FURB29172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-08 08:53:16-03","FURB","FURB","38787","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, AA de","2010","08","24","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.",NA,"2010","06","25","Brasil","Santa Catarina","Garuva","Estrada Bonita / Rio Bonito.","-48.9597222","-26.0994444","-48.9597222","-26.0994444","800","800",NA,"FURB29183","FURB29183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-08 08:53:16-03","FURB","FURB","38926","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Goldenberg, R","2012",NA,NA,"Uhlmann, A.","406","2011","08","29","Brasil","Rio de Janeiro","Nova Friburgo","Antena SBT.","-42.5641667","-22.3591667","-42.5641667","-22.3591667","1600","1600",NA,"FURB29182","FURB29182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:02:49-03","FURB","FURB","39599","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, AA de","2013","03","20","Funez, L.A.","1254","2012","11","20","Brasil","Santa Catarina","Blumenau","Parque Ecológico Spitzkopf.","-49.1047222","-27.0258334","-49.1047222","-27.0258334","630","630",NA,"FURB29175","FURB29175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:02:49-03","FURB","FURB","40501","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, AA de","2013","03","20","Funez, L.A.","1786","2013","02","25","Brasil","Santa Catarina","Blumenau","Parque Ecológico Spitzkopf.","-49.1047222","-27.0258334","-49.1047222","-27.0258334","630","630",NA,"FURB29176","FURB29176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-10-14 10:02:49-03","FURB","FURB","43846","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, AA de","2015","04","06","Funez, L.A.","2739","2013","12","28","Brasil","Santa Catarina","Rodeio","Eremitério Frei Egídio.","-49.4005556","-26.8780556","-49.4005556","-26.8780556","852","852",NA,"FURB29173","FURB29173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 10:02:49-03","FURB","FURB","52450","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, A. A.","2017","08","31","Funez, L.A.; Caglioni, E., Rodrigues, A.V., Schneiders, A., Bones, F.L.V.","5950","2016","12","15","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.9347222","-26.8038889","-48.9347222","-26.8038889","230","230","Flores brancas Habitat: Floresta Habito: Arbusto","FURB52450","FURB52450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-08 08:53:16-03","FURB","FURB","56183","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Farias, D.M.","2017","12","11","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1115","2017","10","01","Brasil","Santa Catarina","Santa Rosa de Lima",NA,"-49.2308334","-27.9897222","-49.2308334","-27.9897222","588","588","fruto imaturo Habitat: interior do fragmento Habito: arbusto","FURB56183","FURB56183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-18 10:23:29-03","FURB","FURB","64536","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Farias, D.M.","2019","11","28","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","1833","2017","11","17","Brasil","Santa Catarina","Paulo Lopes",NA,"-48.78","-27.99","-48.7800000","-27.9900000","329","329","Habitat: Interior de unidade amostral Habito: Arbusto","FURB64536","FURB64536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:02:49-03","FURB","FURB","7328","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, AA de","2010","01","21","Verdi, M.; Stival-Santos, A.","683","2008","05","18","Brasil","Santa Catarina","Campo Alegre","Fazenda Sequóia.","-49.1963889","-26.1802778","-49.1963889","-26.1802778",NA,NA,NA,"FURB29184","FURB29184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 10:02:49-03","FURB","FURB","7332","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Meyer, F.S.","2017","08",NA,"Verdi, M.; Stival-Santos, A.","667","2008","05","18","Brasil","Santa Catarina","Campo Alegre","Fazenda Sequóia.","-49.1963889","-26.1802778","-49.1963889","-26.1802778",NA,NA,NA,"FURB29202","FURB29202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 10:02:49-03","FURB","FURB","44581","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Goldenberg, R","2010",NA,NA,"Costa, E.F.","74","2007","04","18","Brasil","Paraná","Quatro Barras","Borda do Campo, próximo do rio encachoeirado.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"FURB29174","FURB29174",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"192","2021-03-16 17:53:41-03","UCS","HUCS","40974","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, A.A. de","2013","03","20","Funez, L.A.","1786","2013","02","25","Brasil","Santa Catarina","Blumenau","Floresta Ombrófila Densa","-49.104747","-27.025764","-49.104747","-27.025764","630","630","arbusto 1,80m. fruto maduro azulado; borda da trilha",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-16 17:53:41-03","UCS","HUCS","48567","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","D'El Rei Souza, M.L.","2009","11","11","Verdi, M.","2233","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional de São Joaquim.","-49.495833","-28.172222","-49.495833","-28.172222","928","928","Florística IFFSC 141 (Arbusto)",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-16 17:53:41-03","UCS","HUCS","48568","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","D'El Rei Souza, M.L.","2009","11","11","Verdi, M.","2449","2009","06","30","Brasil","Santa Catarina","Botuverá","Localidade de .","-49.069444","-27.286111","-49.069444","-27.286111","874","874","Florística IFFSC 468(Arbusto)",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-16 17:53:41-03","UCS","HUCS","50124","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, A.A. de","2010","04","22","Verdi, M.","4038","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro","-48.870278","-28.169444","-48.870278","-28.169444","604","604","Florística IFFSC 148 (Arbusto); arbustiva; Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-16 17:53:41-03","UCS","HUCS","8762","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, M.L.","1987",NA,NA,"Falkenberg, D.B.","3878","1986","11","14","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal - Florestal R.H. Ltda","-49.0661010742188","-26.9193992614746",NA,NA,"600","600","arbusto 1,2m., flor em botão; próximo ao Rio Garcia",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"197","2020-04-27 16:10:32-03","UFES","VIES","21784","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Goldenberg, R.","2013","11",NA,"Dias, H.M.; Kunz, S.H.; Matheus, M.T.; Castro, K.C. & Silva, A.E.","670","2012","04","10","Brasil","Espírito Santo","Ibitirama","Santa Marta.","-41.6671981811523","-20.5414009094238",NA,NA,NA,NA,NA,"VIES021784","VIES021784",NA,NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA
"198","2019-06-27 10:25:38-03","UFES","VIES","28040","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Reginato, M.","2013",NA,NA,"Bacci, L.F.; Zorzanelli, J.P.F.","32","2013","06","15","Brasil","Espírito Santo","Ibitirama","Serra do Caparaó, vale de Santa Marta.","-41.6671981811523","-20.5414009094238",NA,NA,"1163","1163",NA,"VIES028040","VIES028040",NA,NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA
"199","2019-09-18 11:50:33-03","UTFPR","HCF","29445","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","A.A. de Oliveira","2010","04","22","A. Korte","1896","2010","02","22","Brasil","SC","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste)","-50.220278","-26.91","50°13'13 W","26°54'36 S","786","786","arbustiva. Estágio avançado. interior do fragmento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-08-16 08:40:02-03","UTFPR","HCF","22303","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","A.A. de Oliveira","2010","06","29","A. Stival-Santos","2856","2010","05","21","Brasil","SC","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro","-48.78","-27.72","48°46'48 W","27°43'12 S","612","612","arbustiva; fruto roxo. Floresta Ombrófila Densa. Estágio médio de regeneração. Interior do fragmento. IFFSC 286.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-08-16 08:40:02-03","UTFPR","HCF","6211","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","J. Cordeiro & V.C. Martin","2010",NA,NA,"M.G. Caxambu","1738","2007","11","02","Brasil","PR","Ponta Grossa","Buraco do Padre","-49.975556","-25.179639","49°58'32 W","25°10'46,7 S","915","915","erva rupícola, heliófita. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-08-16 08:40:02-03","UTFPR","HCF","2269","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","J. Cordeiro & B. Biancolini","2005","11",NA,"H.C.L. Geraldino","25","2005","05","23","Brasil","PR","Campo Mourão","Pousada A Fazendinha","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Aproximadamente 3m de altura, pilosa, triplinervia, presença de frutos roxos.",NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA
"203","2019-11-26 13:10:39-03","UTFPR","HCF","29786","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","R. Goldenberg","2010",NA,NA,"E.F. Costa","74","2007","04","18","Brasil","PR","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"arbusto, 2 m, fruto imaturo vinoso. Próximo do rio encachoeirado.",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"204","2019-08-16 08:40:02-03","UTFPR","HCF","15708","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","E. Barboza & G. Felitto","2012",NA,NA,"G. Felitto","455","2012","11","03","Brasil","PR","Tibagi","Fazenda Igreja Velha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"rupícola, 80 cm, flores alvas. Afloramentos rochosos.",NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"205","2019-08-16 08:40:02-03","UTFPR","HCF","15239","S","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","M.G. Caxambu","2014","11","10","M.G. Caxambu","5662","2014","10","24","Brasil","PR","Tibagi","Sítio Sete Quedas","-50.253778","-24.579889","50°15'13,6 W","24°34'47,6 S","1028","1028","erva heliófita, rupícola. Cálice avermelhado e corola alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-06-29 09:31:05-03","UFRRJ","RBR","45136","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","J.F.A. Baumgratz","2000",NA,NA,"M.G. Bovini; L.C. Giordano, J. Miguel, J.C. Silva","730","1995","03","28","Brasil","Rio de Janeiro","Paraty","Cuscuzeiro.","-44.7131004333496","-23.2178001403809",NA,NA,"1200","1200",NA,"RBR00045136",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"207","2020-06-29 09:31:05-03","UFRRJ","RBR","25717","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","J.F.A. Baumgratz","2006","10",NA,"P. Germano-Filho","115","1995","08","23","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Vertente Oeste da serra. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025717",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"208","2020-06-29 09:31:05-03","UFRRJ","RBR","46191","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","J.F.A. Baumgratz, M.R. Moutinho","2019","03",NA,"M.R. Moutinho; J. Külkamp, M.E. Lopes, L.F. Gonçalves, M.P. Morim","49","2019","02","19","Brasil","Rio de Janeiro","Teresópolis","Em Floresta ombrófila densa montana. Em Floresta ombrófila densa montana. Margem do Rio Paquequer. Parque Nacional da Serra dos Órgãos.","-42.9975","-22.456389","42º59'51''W","22º27'23''S","1131","1131",NA,"RBR00046191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-25 12:12:16-03","UFSM","SMDB","2302","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Wurdack, J J",NA,NA,NA,"Klein, RM","s.n.","1967","01","16","Brasil","Santa Catarina","Florianópolis","Morro do Ribeiro","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"SMDB002302",NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"210","2020-12-21 16:34:10-03","MBM","MBM","23941","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","31003",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM023941","MBM023941",NA,NA,"Southern America",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"211","2020-12-21 16:34:10-03","MBM","MBM","287605","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Pasdiora, L.A.",NA,NA,NA,"Kozera, C.","1394","2000","02","13","Brazil","Paraná","Morretes","Parque Estadual Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM287605","MBM287605",NA,NA,"Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"212","2020-12-21 16:34:10-03","MBM","MBM","42103","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Brade, A.C.",NA,NA,NA,"Hatschbach, G.","4299",NA,NA,NA,"Brazil","Paraná","Piraquara","Morro Anhangava","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM042103","MBM042103",NA,NA,"Southern America",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"213","2020-12-21 16:34:10-03","MBM","MBM","252971","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Jönsson, G.","226",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM252971","MBM252971",NA,NA,"Southern America",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"214","2020-12-21 16:34:10-03","MBM","MBM","144935","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Sobral, M.",NA,NA,NA,"Sobral, M.; et al.; et al.","6220","1990","04",NA,"Brazil","Paraná","Quatro Barras","Trilha dos Jesuítas","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM144935","MBM144935",NA,NA,"Southern America",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"215","2020-12-21 16:34:10-03","MBM","MBM","102118","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Wurdack, J.",NA,NA,NA,"Klein, R.M.","7080","1967","01","16","Brazil","Santa Catarina","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM102118","MBM102118",NA,NA,"Southern America",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"216","2020-12-21 16:34:10-03","MBM","MBM","3647","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Wurdack, J.J.",NA,NA,NA,"Reitz, R.","3209",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM003647",NA,NA,NA,"Southern America",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"217","2020-12-21 16:34:10-03","MBM","MBM","22292","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Wurdack, J.J.",NA,NA,NA,"Pabst, G.","4630",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Serra dos Penitentes, Represa Comari",NA,NA,NA,NA,NA,NA,NA,"MBM022292","MBM022292",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:34:10-03","MBM","MBM","406621","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Goldenberg, R.","2016","10","06","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","1025","2016","09","07","Brazil","Minas Gerais","Passa Quatro","Serra Fina, trilha para a Pedra da Mina","-44.846944","-22.408611","-44.846944","-22.408611","2070","2070","Arbusto 1,5 m alt.; frutos arroxeados; interior da Floresta Ombrófila Densa Altomontana.; Floresta Ombrófila Densa Altomontana.","MBM406621","MBM406621",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:34:10-03","MBM","MBM","408836","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Rau, T.G.","2017","05","03","Silva, J.M.; Brotto, M.L.; Brotto, M.L.","9155","2015","11","26","Brazil","Santa Catarina","Garuva","Serra do Quiriri","-48.963889","-26.029722","-48.963889","-26.029722","1300","1300","Arbusto com 1 m de altura; fruto verde.; Floresta Ombrófila Densa Altomontana.","MBM408836","MBM408836",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:34:10-03","MBM","MBM","409029","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Rau, T.G.","2017","05","10","Rau, T.G.; Brotto, M.L.; Ferreira, P.C.; Lozano, E.D.; Brotto, M.L.; Ferreira, P.C.; Lozano, E.D.","5","2017","05","06","Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.968333","-25.87","-48.968333","-25.87","975","975","Arbusto ca. 1,80 m. Fruto maduro de coloração azul metálico.; Relevo: fortemente ondulado. Vegetação: Floresta Ombrófila Densa Montana, estágio avançado, interior da mata.","MBM409029","MBM409029",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:34:10-03","MBM","MBM","419160","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Antoniuk-Bonato, R.G.","2019","05","03","Antoniuk-Bonato, R.G.; Santos, A.S. dos; Santos, A.S. dos","129","2019","04","20","Brazil","Paraná","Antonina","Pico Caratuva, Trilha para o Pico Caratuva","-48.828056","-25.240556","-48.828056","-25.240556","1854","1854","Árvore, 3m de altura. Folhas coriáceas. Frutos elípticos, imaturos verdes, maduros pretos.; Floresta Ombrófila Densa Altomontana - campos de altitude.","MBM419160",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
