"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","recordedBy","recordNumber","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"275","2008-05-27 22:02:00-03","MO","MOBOT","939252","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae balansae",NA,"W. Till (WU)",NA,NA,NA,"1994","5","12","Bolivia","Santa Cruz","Velasco","Reserva Forestal. Bajo Paraguá. Laja granítica; Bosque seco arriba y por un lado; con partes totalmente desnudas de vegetación","-61.5","-14.53888",NA,NA,NA,"250.00000000","500.00000000",NA,NA,NA,"Timothy J. Killeen|Jean Wellens","Killeen 6295","South America",NA,NA,NA,NA,NA,NA,NA,"balansae"
"276","2008-05-27 22:02:00-03","MO","MOBOT","964991","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae balansae",NA,"W. Till (WU)",NA,NA,NA,"1994","11","23","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento a la base de la serranía sobre la base de GEOBOL, a 15 km al SE de Los Fierros. Campo abierto, sin árboles; suelos pedregoso. Recien quemado.","-60.77222","-14.56416",NA,NA,NA,"500.00000000",NA,"5",NA,NA,"Timothy J. Killeen|O. Peña","Killeen 7243","South America",NA,NA,NA,NA,NA,NA,NA,"balansae"
"277","2013-08-23 04:12:00-03","MO","MOBOT","979132","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae balansae",NA,"W. Till (WU)",NA,NA,NA,"1995","10","28","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, 5 km N del campamento Las Gamas. Lajas graníticas con pequeñas islas de bosque. Quebradas con aguas lóticas estacionales, llamados puquios. Suelos algo húmedos, enriqueciéndose la vegetación y formando un pequeño valle.","-60.81277","-13.89472",NA,NA,NA,"850.00000000",NA,"3",NA,NA,"A. Rodríguez O.|et al.","Rodríguez Olmos 530","South America",NA,NA,NA,NA,NA,NA,NA,"balansae"
"278","2019-05-20 08:20:11-03","UNIOESTE","UNOP","8567","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Hentz Junior, E.J.; Nunes, A.L.T.","2016","02",NA,"2016","01","29","Brasil","Paraná","Lindoeste","Fragmento florestal na margem do Rio Gonçalves Dias, Vila Goes.","-53.576099395752","-25.2600002288818",NA,NA,"14969",NA,NA,NA,"Erva terrícola. Folha cartácea, verde.","auto","Nunes, A.L.T.; Hentz Junior, E.J.; Hammes, J.K.; Escher, A.R.; Temponi, L.G.; Hentz Junior, E.J.; Hammes, J.K.; Escher, A.R.; Temponi, L.G.","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2015-05-20 10:34:00-03","UFERSA","MOSS","10132","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Ramos, A.E.","2001","10","04","2001","11","04","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhaumirim, EMBRAPA, Pantanal de Nhecolandia.","-19.363333","-54","19W21'48","54S00'00",NA,"125","125",NA,"erva com 1,3 a 2 m.; coletada em borda de mata seca, em torno de lagoa salina, proliferação exessiva dessa espécie; solo arenoso; cálice esbranquiçado, pétalas vermelhas com borda branca, carnosa.",NA,"Ramos, A.E.","1632","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-08-31 09:20:16-03","INPA","INPA","19019","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, LB","1967",NA,NA,"1966","11","28","Brasil","Amazonas","Humaitá","Humaitá - Labrea km 10, Road Humaitá to Porto Velho, Km 10. Open grassy savana.","-62.928704","-7.394402","-62.928704","-7.394402",NA,NA,NA,NA,NA,NA,"Prance, GT","3444","Southern America",NA,"INPA0019019",NA,NA,NA,NA,NA,NA
"281","2020-08-31 09:20:16-03","INPA","INPA","119874","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, LB","1981",NA,NA,"1980","02","04","Brasil","Goiás","Presidente Kennedy","Road from highay BR- 153 to Itaporã, 12 Km west of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.","-48.616667","-3.416667","-48.616667","-3.416667",NA,"400","500",NA,NA,NA,"Plowman, T","8362","Southern America",NA,"INPA0119874","INPA0119874 INPA0119874_e",NA,NA,NA,NA,NA
"282","2020-08-31 09:20:16-03","INPA","INPA","205250","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Philcox, D","1979",NA,NA,"1976","09","24","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa, University of Brasília field station, near Vargem Bonita, ca. 18 km SSW of Brasília TV tower.","-47.9296989440918","-15.7797002792358",NA,NA,"70570",NA,NA,NA,NA,"auto","Ratter, JA","3671","Southern America",NA,"INPA0205250","INPA0205250 INPA0205250_e",NA,NA,NA,NA,NA
"283","2020-08-31 09:20:16-03","INPA","INPA","105060","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro, RF","2015","09","15","1982","06","22","Brasil","Amazonas","Humaitá","Humaitá-Jacarecanga, km 150, a 62 km ao Sul, Estrada Humaitá-Jacarecanga, Km 150, a 62 Km ao sul. Campo natural, solo arenoso.","-63.035433","-7.8503","-63.035433","-7.8503",NA,NA,NA,NA,NA,NA,"Teixeira, LOA","1323","Southern America",NA,"INPA0105060",NA,NA,NA,NA,NA,NA
"284","2020-08-31 09:20:16-03","INPA","INPA","51744","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, LB","1976",NA,NA,"1975","09","22","Brasil","Amazonas","Manaus","Cair., Sede do INPA ao lado do prédio do Herbário. Planta cultivada procedente da estrada Manaus-Proto Velho; mata de terra firme.","-60.0250015258789","-3.10193991661072",NA,NA,"138090",NA,NA,NA,NA,"auto","Rodrigues, WA","9634","Southern America",NA,"INPA0051744","INPA0051744 INPA0051744_e",NA,NA,NA,NA,NA
"285","2020-06-15 15:29:40-03","UNESP-RC","HRCB","54812","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2010","02","01","Brasil","Mato Grosso","Cáceres","BR-070, Fazenda São Domingos","-58.308861","-16.361333","58º18'31.9W","16º21'40.8S",NA,NA,NA,NA,"Herbácea 80cm, presença de flores.",NA,"Morais, F.F.","287",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-06-15 15:29:40-03","UNESP-RC","HRCB","30371","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Tannus, J.L.S.","1999","04",NA,"1999","03","16","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"22843",NA,NA,NA,"Planta terrestre, frutos verde a amarelos.","auto","Tannus, J.L.S.","436",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-06-15 15:29:40-03","UNESP-RC","HRCB","48788","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Proença, S.L.","2002","09","24","2002","09","24","Brasil","São Paulo","Itirapina","Estação experimental de Itirapina","-47.8199996948242","-22.25",NA,NA,"22843",NA,NA,NA,"Planta com 55cm de alt. terrestre.","auto","Proença, S.L.","197",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-06-15 15:29:40-03","UNESP-RC","HRCB","51974","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Forzza, R.C.","2012",NA,NA,"2009","10","22","Brasil","São Paulo","Itirapina","Rodovia SP-225","-47.8199996948242","-22.25",NA,NA,"22843",NA,NA,NA,"Erva terrestre, folhas verdes de base vermelha passando a vermelho coral de base branca, base das sépalas esverdeada, ápice branco, pétalas vermelhas, bordo e ápice extremo brancos.","auto","Lombardi","7634",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-03 10:05:49-03","UFMA","BMA","1933","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","L.B. Sm.",NA,NA,NA,NA,"2015","03","05","Brasil","MA","Codó","Roncador, Bethânia do Mundico.","-43.511944","-4.511944","43°30'43W","04°30'43S",NA,NA,NA,NA,"Área antropizada - terrestre.",NA,"E. Guarçoni 2607 & Eduardo Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-03 10:05:49-03","UFMA","BMA","2013","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2015","03","05","Brasil","MA","Codó","Roncador, Bethania do Mundico","-43.776944","-4.511944","43°46'37W","04°30'43S",NA,NA,NA,NA,"Cerrado - área de transição com o semi-árido. Solo arenoso. Floresceu em cultivo em 09.XII.2017. Comum na área.",NA,"E. Guarçoni 2632 & Eduardo Oliveira Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-03 10:05:49-03","UFMA","BMA","1427","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2015","10","28","Brasil","MA","Caxias","bairro Cangalheiro, perímetro urbano","-43.362222","-4.865","43º21'44W","4º51'54S",NA,NA,NA,NA,"Cerrado. Área de transição com semi-árido. Planta terrestre. Floresceu em cultivo em 19.IX.2018.",NA,"Miguel Serra de Oliveira 01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-03 10:05:49-03","UFMA","BMA","2047","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2015","04","13","Brasil","MA","Pinheiro","entrada de Pinheiro","-45.193611","-2.384167","45º11'37W","02º23'03S",NA,NA,NA,NA,"Dentro da cidade em área antropizada.",NA,"E. Guarçoni2668 & Alessandro Wagner Coelho Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-03 10:05:49-03","UFMA","BMA","1431","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2015","10","28","Brasil","MA","Caxias","bairro Cangalheiro, perímetro urbano","-43.362222","-4.865","43º21'44W","4º51'54S",NA,NA,NA,NA,"Dentro da cidade em área antropizada.",NA,"Miguel Serra de Oliveira 02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2017-11-24 14:10:18-02","UFLA","ESAL","6727","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","M. Graças L. Wanderley",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,NA,"16596",NA,NA,NA,"erva; 0.7; ;; cerrado","auto","Carvalho, DA","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-12-19 11:17:53-03","UFG","UFG","6540","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Brown, G.K.","1992","08",NA,"1971","06","18","Brasil","Goiás","Amorinópolis","Serra dos Caiapós, A 40 km de Amorinópolis para Rio Verde. Cerrado e campo cerrado.","-51.0936012268066","-16.6191997528076",NA,NA,"22710",NA,NA,NA,"40cm; corola vermelha.","auto","Rizzo, J.A.; Barbosa, A.","6440",NA,NA,"UFG0006540","UFG0006540",NA,NA,NA,NA,NA
"296","2019-12-19 11:17:53-03","UFG","UFG","9347","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Brown, G.K.","1992","08",NA,"1973","10","09","Brasil","Tocantins","Araguaína",NA,"-48.2071990966797","-7.19111013412476",NA,NA,"117559",NA,NA,NA,NA,"auto","Rizzo, J.A.","9347",NA,NA,"UFG0009347","UFG0009347",NA,NA,NA,NA,NA
"297","2019-12-19 11:17:53-03","UFG","UFG","14275","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Brown, G.K.","1993","05","18","1992","08","28","Brasil","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,"100343",NA,NA,NA,"Herbácea com flores com brácteas róseas e corolas vinosas.","auto","Ferreira, H.D.","2576",NA,NA,"UFG0014275","UFG0014275",NA,NA,NA,NA,NA
"298","2021-02-04 10:26:52-03","UFRPE","HST","19622","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","E.Melo","2009","10",NA,"2009","10","30","Brasil","Bahia","Rodelas","ca. 14,5 Km da cidade","-38.923333","-8.881389","38W55'24''","8S52'53''",NA,"368","368",NA,"Erva em roseta 40 cm alt.; folhas com base vinácea; escapo rosado, pruinoso; flores azuis.",NA,"E.Melo; F.França, B.M.Silva, M.A.Santos & L.Damascena","7004",NA,NA,"HST019622",NA,NA,NA,NA,NA,NA
"299","2021-03-01 11:55:10-03","UFPE","UFP","79596","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Alves, M","2015",NA,NA,"2014","11","26","Brasil","Mato Grosso do Sul","Porto Murtinho",NA,"-57.8825","-21.698889","-57.8825","-21.698889",NA,NA,NA,NA,"Chaco úmido.",NA,"Morelli, M; et al.","191",NA,NA,"UFP079596",NA,NA,NA,NA,NA,NA
"300","2021-03-01 11:55:10-03","UFPE","UFP","79598","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Alves, M","2015",NA,NA,"2014","11","26","Brasil","Mato Grosso do Sul","Murtinho",NA,"-57.8825","-21.698889","-57.8825","-21.698889",NA,"100","150",NA,"Chaco úmido.",NA,"Moerlli, M","198",NA,NA,"UFP079598",NA,NA,NA,NA,NA,NA
"301","2019-08-02 10:21:11-03","CPATSA","HTSA","4755","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez.",NA,NA,NA,NA,"2011","12","16","Brasil","Bahia","Curaçá","Leito do rio seco, próximo a Serra do Escovão.","-39.8275","-9.646389","-39.8275","-9.646389",NA,"396","396",NA,"Erva em roseta 40-50 cm alt. Folhas com centro avermelhado. Flores azuis. Frutos amarelos. (PPBio 558317/2009) #?#&nf;#?#; Caatinga.",NA,"Melo, E.; Marques da Silva, B. & Dias, C.","10901",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-09-12 05:00:02-03","US","US","2695940","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1973","1","18","Brazil","São Paulo",NA,"Município de Botucatu: 18 Km north of Botucatu, (14 Km east of São Manuel). Along the S.Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.42","-22.75",NA,NA,NA,"550",NA,"1",NA,NA,"I. S. Gottsberger","73R-18173","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"303","2020-09-12 05:00:02-03","US","US","2059449","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"A. Gehrt","45853","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"304","2020-09-12 05:00:02-03","US","US","2343149","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1952","11","1","Brazil","Amazonas",NA,"Amazonia. Alto Rio Aracá, sub-afl. do Rio Negro.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"R. Froes & G. Addison","29242","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"305","2020-09-12 05:00:02-03","US","US","2644565","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1961","11","29","Brazil","São Paulo",NA,"Município de Itirapina: 8 1/2 km ENE of Itirapina, along the São Paulo-São Carlos highway 25 km south of the turnoff to São Carlos.","-47.7417","-22.225",NA,NA,NA,"800",NA,"1",NA,NA,"G. Eiten","3369","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"306","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,NA,NA,NA,"Brazil","Pará",NA,"Amazonia. Serra do Cachimbo.",NA,NA,NA,NA,NA,"420",NA,"1",NA,NA,"J. M. Pires, G. A. Black, J. J. Wurdack & N. Silva","6427","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"307","2020-09-12 05:00:02-03","US","US","2748545","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Krapovickas & et al.","24222","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"308","2020-09-12 05:00:02-03","US","US","3144856","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1988","11","9","Paraguay",NA,NA,"Campo Loro, 60 Km NE Filadelfia, Chaco Paraguayo.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"G. Schmeda","1182","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"309","2020-09-12 05:00:02-03","US","US","2577049","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1963","8","27","Brazil","Mato Grosso",NA,"En route to Cuiaba from Rondonopolis. Brasilia-Acre Highway.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"B. Maguire, J. M. Pires, C. K. Maguire & N. Silva","56379","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"310","2020-09-12 05:00:02-03","US","US","2687493","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1961","12","1","Brazil","São Paulo",NA,"Município de Rincão (near s.e. corner): a few hundred meters N of border of Mun. de Araraquara along the São Carlos-Riberão Prêto road. (Ca. 40 km due N & 5 km due W of city of São Carlos.).","-47.83","-21.67",NA,NA,NA,"650",NA,"1",NA,NA,"G. Eiten & J. M. F. Campos","3456","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"311","2020-09-12 05:00:02-03","US","US","2552599","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"F. Segadas-Vianna & et al.","Serra II-1084","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"312","2020-09-12 05:00:02-03","US","US","2490398","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1965","11","16","Brazil","Goiás",NA,"The Plantalto do Brasil. Serra do Rio Preto. Gallery forest, ca. 14 km. E. of Cabeceiras.",NA,NA,NA,NA,NA,"1000",NA,"1",NA,NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","10353","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"313","2020-09-12 05:00:02-03","US","US","3708932","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Podadera, D. S.",NA,NA,NA,"2017","1","15","Brazil","São Paulo","Pratânia","Private reserve of cerrado next to sugar cane plantation. Agropecuária Palmeira da Serra.","-48.7445","-22.8164",NA,NA,NA,NA,NA,"1",NA,NA,"M. R. Pace, C. L. Bastos & I. L. Cunha Neto","661","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"314","2020-09-12 05:00:02-03","US","US","3169114","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1989","9","29","Brazil","Mato Grosso",NA,"Fazenda S.A. do Paraiso, Mato Grosso, Pantanal.","-55.4","-17.38",NA,NA,NA,NA,NA,"1",NA,NA,"Dubs & Kramer, --","1138","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US","2748542","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1974","3","30","Argentina","Corrientes",NA,"Dto. Saladas. Río Santa Lucía, Paso Naranjito.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"A. Krapovickas, C. L. Cristóbal, A. Schinini & J. M. Gonzalez","24571","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"316","2020-09-12 05:00:02-03","US","US","2907680","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1980","9","18","Brazil","Mato Grosso",NA,"Amazônia. Fazenda Miranda perto do Rio Aquidauana. Pantanal.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"J. M. Pires & P. Furtado","17162","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"317","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1983",NA,NA,"Brazil",NA,NA,"BR-364-MT, 194km de Porto Esperidião, direção Porto Velho.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"P. C. Hutchison","8596","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"318","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1952","6","25","Bolivia",NA,NA,"Amazonia. Rio Guaporé; Santo Antonio de Mancelito; campo.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"G. A. Black & E. Cordeiro","52-15327","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"319","2020-09-12 05:00:02-03","US","US","2622950","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1963","8","27","Brazil","Mato Grosso",NA,"The Belém-Brasília-Acre Highways. Terr. Rondónia. En route to Cuiaba from Rondonopolis. Brasilia-Acre Highway.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"B. Maguire, J. M. Pires, C. K. Maguire & N. Silva","56379","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"320","2020-09-12 05:00:02-03","US","US","934791","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1888",NA,NA,"Paraguay","Central",NA,"Central Paraguay.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"341","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"321","2020-09-12 05:00:02-03","US","US","2490397","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1965","11","16","Brazil","Goiás",NA,"The Plantalto do Brasil. Serra do Rio Preto. Gallery forest, ca. 14 km. E. of Cabeceiras.",NA,NA,NA,NA,NA,"1000",NA,"1",NA,NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","10353","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"322","2020-09-12 05:00:02-03","US","US","3144455","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1983",NA,NA,"Brazil",NA,NA,"BR-070. 182 km de Cuiabá, direção Cáceres.",NA,NA,NA,NA,NA,"0.5",NA,"1",NA,NA,"P. C. Hutchison","8566","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"323","2020-09-12 05:00:02-03","US","US","2368176","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1960","12","10","Brazil","Paraná",NA,"Mun. Campo Mourão. Estrada para Rio da Vargem.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"G. Hatschbach","7579","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
