"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"373","2020-09-12 05:00:02-03","US","US","2889707","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"A. Schinini, E. Cabral & R. Vanni","17439","1979","2","20","Argentina","Corrientes",NA,"Dep. Monte Caseros. Ruta 127 y Ayo. Curuzú Cuatía.",NA,NA,NA,NA,NA,NA,"US03051723",NA,NA,NA,"Myrtales",NA,NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"374","2020-09-12 05:00:02-03","US","US","2573734","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"L. Smith & R. M. Klein","13351","1964","12","2","Brazil","Santa Catarina",NA,"Madeireira Rio Verde, 48 km west of Caçador","-26.37","-26.75",NA,NA,"1000","1200","US01890489",NA,"US01890489_01 US01890489_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"375","2020-09-12 05:00:02-03","US","US","2573735","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"L. Smith & R. M. Klein","13368","1964","12","2","Brazil","Santa Catarina",NA,"Madeireira Rio Verde, 48 km west of Caçador","-26.37","-26.75",NA,NA,"1000","1200","US01890488",NA,"US01890488_01 US01890488_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"376","2020-09-12 05:00:02-03","US","US","3379806","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"A. Kegler","166","1999","2","1","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,"US01890484",NA,"US01890484_01 US01890484_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,"49662","auto","Dicotyledonae",NA,NA,NA,"1",NA
"377","2020-09-12 05:00:02-03","US","US","3121390","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"R. Wasum & G. Wasum","s.n.","1988","1","24","Brazil","Rio Grande do Sul","Flores da Cunha",NA,"-51.1817016601562","-29.0289001464844",NA,NA,"750",NA,"US01890486",NA,"US01890486_01 US01890486_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,"18321","auto","Dicotyledonae",NA,NA,NA,"1",NA
"378","2020-09-12 05:00:02-03","US","US","2889702","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"A. Schinini, E. Cabral & R. Vanni","17583","1979","2","22","Argentina","Corrientes",NA,"Dep. Monte Caseros. 8 Km S de Labougle, costa del río Uruguay.",NA,NA,NA,NA,NA,NA,"US03051722",NA,"US03051722_01",NA,"Myrtales",NA,NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US","2267870","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"L. Smith & R. Reitz","9822","1957","1","3","Brazil","Santa Catarina","Xanxerê","Pinheiral, 5km east of Faxinal dos Guedes","-52.4042015075684","-26.8768997192383",NA,NA,"700","900","US01890494",NA,"US01890494_01 US01890494_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,"16278","auto","Dicotyledonae",NA,NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US","2267825","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"L. Smith, R. Reitz & O. Sufridini","9486","1956","12","26","Brazil","Santa Catarina","Chapecó","Fazenda Campo São Vicente, 24 km west of Campo Erê.","-52.6183013916016","-27.096399307251",NA,NA,"900","1000","US01890495",NA,"US01890495_01 US01890495_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,"22671","auto","Dicotyledonae",NA,NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US","2267636","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"L. Smith & R. M. Klein","8232","1956","12","4","Brazil","Santa Catarina",NA,"Rio Bandeirinhas, 23 km north of Lajes",NA,NA,NA,NA,"800","900","US01890496",NA,"US01890496_01 US01890496_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"382","2020-09-12 05:00:02-03","US","US","1800838","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"G. Dawson","928","1940","1","4","Argentina","Buenos Aires",NA,"Partido de La Plata. Republica Argentina. Punta Lara.",NA,NA,NA,NA,NA,NA,"US03051717",NA,"US03051717_01",NA,"Myrtales",NA,NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"383","2020-09-12 05:00:02-03","US","US","3381510","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"M. Rossato & R. Wasum","33","1999","2","25","Brazil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho","-50.4436","-28.5292",NA,NA,"1050",NA,"US01890483",NA,"US01890483_01 US01890483_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"384","2020-09-12 05:00:02-03","US","US","2573737","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens catharinensis","D. Legrand in D. Legrand & R.M. Klein",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","13805","1964","12","7","Brazil","Santa Catarina",NA,"West of Campo Ere.",NA,NA,NA,NA,"900","1000","US00117718",NA,"US00117718_01",NA,"Myrtales","catharinensis","Isotype","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"385","2020-09-12 05:00:02-03","US","US","2535438","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens latior","(Burret) Landrum",NA,NA,NA,NA,"R. Reitz & R. Klein","13535","1962","10","25","Brazil","Santa Catarina","Papanduva","Picadas, ERF km 181","-50.144401550293","-26.3703002929688",NA,NA,"750",NA,"US01891501",NA,"US01891501_01 US01891501_02",NA,"Myrtales","latior",NA,"South America - Neotropics",NA,"49621","auto","Dicotyledonae",NA,NA,NA,"1",NA
"386","2020-09-12 05:00:02-03","US","US","2780114","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens latior","(Burret) Landrum",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1918","10","21","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"US01891505",NA,"US01891505_01 US01891505_02",NA,"Myrtales","latior",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"387","2020-09-12 05:00:02-03","US","US","1954360","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens latior","(Burret) Landrum",NA,NA,NA,NA,"D. Amaro van Emelen","1423",NA,NA,NA,"Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01891504",NA,"US01891504_01 US01891504_02",NA,"Myrtales","latior",NA,"South America - Neotropics",NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA
"388","2020-09-12 05:00:02-03","US","US","2563730","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens latior","(Burret) Landrum",NA,NA,NA,NA,"G. Hatschbach","15166","1966","10","20","Brazil","Paraná","Mangueirinha","Rio Iguaçu, Porto Fanor.","-52.1755981445312","-25.9410991668701",NA,NA,NA,NA,"US01890500",NA,"US01890500_01 US01890500_02",NA,"Myrtales","latior",NA,"South America - Neotropics",NA,"42783","auto","Dicotyledonae",NA,NA,NA,"1",NA
"389","2020-09-12 05:00:02-03","US","US","2573732","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","grisea","Myrceugenia grisea","D. Legrand & R.M. Klein in Reitz",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","13122","1964","11","10","Brazil","Santa Catarina",NA,"East bank of Rio Iracema, Rizueza or Caibi.",NA,NA,NA,NA,"250","250","US00117720",NA,"US00117720_01",NA,"Myrtales",NA,"Isotype","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"390","2020-09-02 16:33:53-03","Cenargen","CEN","111999","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Maurício Figueira",NA,NA,NA,"Maurício Figueira","74","2011","11","02","Brasil","RS","SAO MARTINHO DA SERRA","Rio Guassupi.","-54.013888","-29.421388","-54.013888","-29.421388",NA,NA,"CEN00111999","Sobre acúmulo de matacões no leito do rio, aprox. 2,5 m de alt. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6343.","CEN00111999",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA
"391","2020-09-02 16:33:53-03","Cenargen","CEN","112069","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Maurício Figueira",NA,NA,NA,"Maurício Figueira","220","2013","11","30","Brasil","RS","SAO FRANCISCO DE PAULA","Localidade do Passo da Ilha, rio Tainhas.","-50.356944","-29.123055","-50.356944","-29.123055",NA,NA,"CEN00112069","Floresta Ombrófila Mista Ribeirinha do Domínio Atlântico. Botões com globo petalífero branco. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6865.","CEN00112069",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA
"392","2020-09-02 16:33:53-03","Cenargen","CEN","113731","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","Sabine","Maurício Figueira","2015","10",NA,"Maurício Figueira","352","2015","10","28","Brasil","RS","SANTA MARIA","Campus da UFMS, área nova.","-53.7625","-29.725555","-53.7625","-29.725555",NA,NA,"CEN00113731","Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico. Borda de fragmento florestal, flores com botões cremes. Doação Plantas do Brasil.",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA
"393","2020-09-02 16:33:53-03","Cenargen","CEN","14356","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel",NA,NA,NA,NA,"Nélida Sara Troncoso","1028","1976","11","16","Brasil",NA,NA,"Argentina. Prov. de Entre Rios, Depto. Colón, Isla San José.",NA,NA,NA,NA,NA,NA,"CEN00014356","Arbusto hojas discolores, 5 - 6 m alto. Doação do Instituto de Botânica Darwinion - SI, Argentina.","CEN00014356",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA
"394","2020-09-02 16:33:53-03","Cenargen","CEN","83727","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","J. Semir","1984","05",NA,"Jorge Y. Tamashiro","1647","1981","10","30","Brasil",NA,NA,"Mata da Colina","-46.564722","-21.838888","-46.564722","-21.838888",NA,NA,"CEN00083727","Doação da Universidade Estadual de Campinas - UNICAMP. - Flora de Poços de Caldas - Plantas do Brasil.","CEN00083727",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA
"395","2019-12-09 17:30:23-03","UFPR","EFC","13106","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Vieira, R.S.","2014","08","24","Vieira, R.S.; et al.","513","2014","08","24","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - Morro Camapuã","-48.8605","-25.2534","-48.8605","-25.2534",NA,NA,"EFC013106","Arvoreta com 3 m. no subosque da floresta. Com frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-12-09 17:30:23-03","UFPR","EFC","18148","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M.","2008","04","01","Liebsch, D.","1333","2007","11","06","Brasil","SC","Vargem Bonita","Faz. Campina da Alegria","-51.791496","-26.871229","-51.791496","-26.871229","1031","1031","EFC018148","Arvoreta com flores claras e casca lisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-12-09 17:30:23-03","UFPR","EFC","15223","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Ribeiro, C.L.","2016","02","01","Völtz, R.R.; Vieira, R.S.; Bizarro, O.M.R.","977","2016","01","13","Brasil","Paraná","Curitiba","Bairro Boqueirão, Bioparque","-49.2125","-25.5086","-49.2125","-25.5086","880","880","EFC015223","Árvore 7 m alt.; frutos vermelho-alaranjado; floresta secundária a beira de aterro. __COMMOM_NAME__: Guamirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-12-09 17:30:23-03","UFPR","EFC","15525","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Ribeiro, C.L.","2016","12","01","Souza, I.",NA,"2016","11","09","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2419","-25.449","-49.2419","-25.4490","900","900","EFC015525","Arvoreta, flor, sobre dique em margem de córrego, Floresta Ombrófila Mista Aluvial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-12-09 17:30:23-03","UFPR","EFC","7155","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M.","1997","09","11","Svolenski, A.C.; Tiepolo, G.","371","1996","09","16","Brasil","Paraná","Campo Magro","Caverna de Sumidouro","-49.5259","-25.1906","-49.5259","-25.1906","730","730","EFC007155","Árvore com 5 metros, com flores brancas, coletada em encosta de morro com capoeirão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-12-09 17:30:23-03","UFPR","EFC","3156","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M.","1997","09","12","Ziller, S.R.; Tramujas, A.P.","307","1992","11","18","Brasil","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"EFC003156","Árvore, casca esbranquiçada, interna rosa. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"401","2019-12-09 17:30:23-03","UFPR","EFC","11305","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M.","2011","11","30","Saueressig, D.; Henke, J.M.","1626","2011","11","04","Brasil","Santa Catarina","Otacílio Costa","próx. Ao trevo da saída de Otacílio Costa para Santa Cecília","-50.121898651123","-27.4831008911133",NA,NA,NA,NA,"EFC011305","arvoreta de 6 metros, coletada em ambiente aluvial (850 metros de altitude) __COMMOM_NAME__: guamirim",NA,NA,NA,NA,NA,NA,NA,"48988","auto",NA,NA,NA,NA,NA,NA
"402","2019-12-09 17:30:23-03","UFPR","EFC","9900","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel",NA,NA,NA,NA,"Souza, S.A.",NA,"2002","02","20","Brasil","Paraná","Araucária","REPAR","-49.3478","-25.5889","-49.3478","-25.5889",NA,NA,"EFC009900","Arvoreta com flores brancas. Floresta ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-12-09 17:30:23-03","UFPR","EFC","18147","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M.","2008","04","01","Liebsch, D.","1176","2006","10","12","Brasil","SC","Vargem Bonita","Faz. Campina da Alegria","-51.791496","-26.871229","-51.791496","-26.871229","1031","1031","EFC018147","Arvoreta com 2 metros, com flores, na capoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-12-09 17:30:23-03","UFPR","EFC","13941","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Ribeiro, C.L.","2017","02","13","Blum, C.T.","1684","2014","06","26","Uruguai","Maldonado","Piriápolis","Cerro Pan de Azucar",NA,NA,NA,NA,NA,NA,"EFC013941","Arbusto com 1,3 m, em vegetação arbustiva no terço inferior do morro. Com frutos alaranjados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-12-09 17:30:23-03","UFPR","EFC","16173","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Cordeiro, J.","2014","04","01","Felitto, G.; Bianchin, J.E.; Dutra, M.","772","2013","11","24","Brasil","Santa Catarina","São Joaquim","Vilarejo de São Franscisco Xavier","-50.064","-28.282","-50.0640","-28.2820","940","940","EFC016173","Arbusto, 2m; flores alvas. Floresta Ombrófila Mista Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-12-09 17:30:23-03","UFPR","EFC","9640","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M.","2002","01","23","Holsbach, B.A.V.D.A.","9","2001","01","25","Brasil","Paraná","Araucária","REPAR","-49.3478","-25.5889","-49.3478","-25.5889",NA,NA,"EFC009640","Árvore, 7 m, em planície inundável próximo ao arroio Saldanha. __COMMOM_NAME__: Cambuí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-12-09 17:30:23-03","UFPR","EFC","7191","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Hatschbach, G.",NA,NA,NA,NA,NA,"1996","10","13","Brasil","Paraná","Campo Largo","Caverna de Pinheirinho","-49.6366","-25.0036","-49.6366","-25.0036","510","510","EFC007191","Árvore com 6 metros, em interior de capoeirão, com flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-12-09 17:30:23-03","UFPR","EFC","9635","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M.","2002","01","23","Barddal, M.L.","77","2001","11","02","Brasil","Paraná","Araucária","REPAR","-49.3478","-25.5889","-49.3478","-25.5889",NA,NA,"EFC009635","Árvore, 6 m, em bordadura da FOMA próximo ao arroio Saldanha. __COMMOM_NAME__: Guamirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-12-09 17:30:23-03","UFPR","EFC","12484","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Vieira, R.S.","2014","11","04","Vieira, R.S.","211","2013","05","05","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - Morro Caratuva","-48.8291","-25.2401","-48.8291","-25.2401",NA,NA,"EFC012484","Arbusto em refúgio vegetacional altomontano. Com folhas discolores e frutos com cálice persistente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-13 11:26:54-03","USP","SPF","83476","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Anônimo",NA,NA,NA,"Smith, LB","13476",NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00083476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-11-13 11:26:54-03","USP","SPF","191546","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Aguiar, OT","2008","02","05","Polisel, RT","469","2007","12","15","Brasil","São Paulo","Barra do Chapéu",NA,"-49.006667","-25.296111","-49.006667","-25.296111","807","807","SPF00191546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-13 11:26:54-03","USP","SPF","157545","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Tressens, SG","2003",NA,NA,"Keller, HA","2016","2002","12","17","Argentina","Misiones",NA,"Guaraní.","-54.2","-26.9","-54.2","-26.9",NA,NA,"SPF00157545",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-11-13 11:26:54-03","USP","SPF","213167","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Giaretta, A","2015","05",NA,"Bünger, MO","561","2011","11","15","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-43.01","-22.446944","-43.01","-22.446944","1516","1516","SPF00213167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-11-13 11:26:54-03","USP","SPF","225795","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M","2018","04",NA,"Romão, GO","1832","2006","11","02","Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.072944","-28.480917","-50.072944","-28.480917","890","890","SPF00225795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-11-13 11:26:54-03","USP","SPF","225796","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M","2018","04",NA,"Romão, GO","1835","2006","11","02","Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.072944","-28.480917","-50.072944","-28.480917","890","890","SPF00225796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-11-13 11:26:54-03","USP","SPF","206389","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens latior","(Burret) Landrum","Lima, WG","2001",NA,NA,"Silva Neto, SJ","886","1996","09","30","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Maromba, trilha para Cachoeira Itaporani. 22°15'00S, 44°34'00W / 22°28'00S, 44°45'00W.","-44.5633010864258","-22.4960994720459",NA,NA,"1050","1050","SPF00206389",NA,NA,NA,NA,"latior",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"417","2019-11-13 11:26:54-03","USP","SPF","31614","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M",NA,NA,NA,"Sobral, M","1294","1982","12","14","Brasil","Rio Grande do Sul","Bagé",NA,"-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"SPF00031614",NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"418","2019-11-13 11:26:54-03","USP","SPF","186683","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, M","2008","04","01","Dreveck, S","66","2007","12","12","Brasil","Santa Catarina","Itaiópolis",NA,"-49.9063987731934","-26.3363990783691",NA,NA,"943","943","SPF00186683",NA,NA,NA,NA,NA,NA,NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA
