"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"394","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Burchell, WJ","3181Neotro","1826","09","26","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","IBB/ São Paulo, SP, to Chapel of Nossa Senhora de Montserrat","P06P6N0125",NA,"São Paulo","-46.633333","-23.55",NA,NA,"-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Riedel, L","480",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,"in silvis ad ripas rivulorum prope Mandiocca","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Glaziou, AFM","2607",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Rio de Janeiro","in provincia Rio de Janeiro in monte Corcovado","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Martius, CFP","hb. Fl. Br111",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,"ad Caminho de Laranjeiras","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Riedel, L","367",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,"in silvis ad ripas rivulorum prope Mandiocca","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Vauthier, AC","205",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Rio de Janeiro","in provincia Rio de Janeiro in monte Corcovado","P06P6N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pohl, JBE","2681d. 810",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Goiás","in provincia Goyaz inter furticetis ad Ponzo alto et Caldas novas","P06P6N0125",NA,"Caldas Novas","-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA
"401","2020-10-26 09:32:47-03","UNEMAT","NX-FANEROGAMAS","2629","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer E.P., Filgueira T.S.; Mendonça R.C.; Pereira B.A.S.; Herinher Salles A.E.; Chagas e Silva F.","1777","1979","08","06",NA,"Brasil",NA,NA,"Flor alva plumosa, madeira alva.",NA,NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Distrito Federal","Margem do córrego.",NA,"Delprete P.G.","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1998",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"402","2021-02-08 12:45:11-03","UFRGS","ICN","180417","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Campos, MCR; Assis, MA; Guaraldo, A; Belinello, R","s.n.","2006","05","09","América do Sul","Brasil",NA,NA,"Doação Herbário UEC; altura 9 m, indivíduo E0842",NA,"Dicotyledon",NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"SP","Núcleo Picinguaba/PESM; Trilha da Casa da Farinha; parcela E, subparcela 66",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"403","2019-11-21 10:18:38-03","IBt","SP","11865","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,NA,NA,NA,"Standley, PC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-21 10:18:38-03","IBt","SP","196028","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Custodio Filho, A","2306","1984","03","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","E.B. do Alto da Serra de Paranapiacaba",NA,"Sugiyama, M","Santo André","-46.316667","-23.783333","750","900","-46.316667","-23.783333","1985","07","24",NA,NA,NA,NA,NA,NA,NA
"405","2019-11-21 10:18:38-03","IBt","SP","19771","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"SP008247",NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo",NA,"SP008247","Standley, PC",NA,NA,NA,NA,NA,NA,NA,"1932",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-11-21 10:18:38-03","IBt","SP","262397","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Anunciação, EA; Gomes, MZ","260","1993","06","27",NA,"Brasil",NA,NA,"Arvoreta ca. 4m alt., corola creme, anteras castanhas",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Alto da cachoeira do salto, mata de encosta",NA,"Anunciação, EA","Iguape","-47.25","-24.55",NA,NA,"-47.25","-24.55","1993","06","27",NA,NA,NA,NA,NA,NA,NA
"407","2019-11-21 10:18:38-03","IBt","SP","301080","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Leitão Filho, HF; et al.","34737","1996","01","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estrada a esquerda da entrada de Laranjeiras",NA,"Anunciação, EA","Ubatuba","-44.681389","-23.328889",NA,NA,"-44.681389","-23.328889","1999","12","14",NA,NA,NA,NA,NA,NA,NA
"408","2020-10-22 10:13:52-03","IBt","SP","359071","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pastore, JA; Moura, C","995","2001","03","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual Xixová-Japuí, Região de Paranapuã, trilha atrás do Chapéu de Sol",NA,"Pastore, JA","São Vicente","-46.371944","-23.976944",NA,NA,"-46.371944","-23.976944","2001","03","23",NA,NA,NA,NA,NA,NA,NA
"409","2019-11-21 10:18:38-03","IBt","SP","426979","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Indriunas, A; Almeida Scabbia, RJ; Oliveira, TR; Galvão, TPS","41","2008","05","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Subprefeitura de Paranapiacaba e Parque Andreense, Estrada de Paranapiacaba",NA,"Almeida Scabbia, RJ","Santo André","-46.304747","-23.774703",NA,NA,"-46.304747","-23.774703","2009","08","10",NA,NA,NA,NA,NA,NA,NA
"410","2019-11-21 10:18:38-03","IBt","SP","200371","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP; et al.","3757","1980","03","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Área de Inundação da Barragem do Rio São Bartolomeu",NA,"Kirkbride Jr, JH","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1992",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"411","2019-11-21 10:18:38-03","IBt","SP","263325","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pereira, BAS; Alvarenga, D","2503","1993","03","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Área de Proteção Ambiental (APA) de Cafuringa, Fazenda Dois Irmãos, mata, margem direita do córrego Landim",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1995",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"412","2019-11-21 10:18:38-03","IBt","SP","263321","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pereira, BAS","2442","1993","03","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Área de Proteção Ambiental (APA) de Cafuringa, Fazenda Palestina",NA,"Pereira, BAS","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1993","03",NA,"70570","auto",NA,NA,NA,NA,NA
"413","2019-11-21 10:18:38-03","IBt","SP","200382","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Heringer, EP","3252","1980","01","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Bacia do Rio São Bartolomeu, mata ciliar",NA,"Kirkbride Jr, JH","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1980",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"414","2019-11-21 10:18:38-03","IBt","SP","249913","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Kirkbride Jr, JH","1981","1981","04","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Minas Gerais","Rod. BR-040, Rib. Jordão",NA,"Delprete, PG","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"1995",NA,NA,"58653","auto",NA,NA,NA,NA,NA
"415","2021-02-25 09:38:57-03","IBt","SP","351390","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Cordeiro, I","2399","2000","07","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar",NA,NA,"Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"416","2019-11-21 10:18:38-03","IBt","SP","350774","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Rossi, L; et al.","2173","2000","09","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar, Trilha dos Tropeiros",NA,NA,"Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"417","2019-11-21 10:18:39-03","IBt","SP","8224","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Gehrt, A","s.n.","1923","03","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo",NA,NA,"Delprete, PG","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"1995",NA,NA,"15123","auto",NA,NA,NA,NA,NA
"418","2019-11-21 10:18:38-03","IBt","SP","23938","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Edwall, G","16","1899","08","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Água Fria",NA,"Delprete, PG","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"1999",NA,NA,"15123","auto",NA,NA,NA,NA,NA
"419","2019-11-21 10:18:38-03","IBt","SP","81077","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Kuhlmann, M","3769","1956","04","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Serra do Mar, pela estrada Velha",NA,"Jung Mendaçolli, SL","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"1982","06","02","15123","auto",NA,NA,NA,NA,NA
"420","2019-11-21 10:18:38-03","IBt","SP","244322","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Kirizawa, M; Chiea, SAC","2350","1990","06","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Serra do Morrão, vale do rio Quilombo, parte baixa da serra, próximo do rio Quilombo",NA,"Delprete, PG","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"1995",NA,NA,"15123","auto",NA,NA,NA,NA,NA
"421","2019-11-21 10:18:38-03","IBt","SP","306838","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Melo, MMRF; Anunciação, EA","1189","1993","06","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Às margens do Rio Verde, próximo ao alojamento da S.M.A.",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"422","2020-03-12 10:23:54-03","IBt","SP","352638","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Rossi, L","s.n.","1992","09","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Núcleo do Rio Verde",NA,"Rossi, L","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"423","2019-11-21 10:18:38-03","IBt","SP","277184","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Cordeiro, I; et al.","1500","1994","06","21",NA,"Brasil",NA,NA,"Arvoreta do interior da mata, ca. 10m alt., frutos imaturos verde claros",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Guarauzinho, trilha dos Caçadores, mata pluvial tropical de encosta",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1997","09","13","55628","auto",NA,NA,NA,NA,NA
"424","2019-11-21 10:18:38-03","IBt","SP","270928","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Anunciação, EA; et al.","571","1994","05","18",NA,"Brasil",NA,NA,"Arvoreta ca. 3m alt., ramificações da inflorescência vináceas, flores pendentes com estigma ascendente, corola creme",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, alto da Cachoeira do salto",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1994","05","18","55628","auto",NA,NA,NA,NA,NA
"425","2019-11-21 10:18:38-03","IBt","SP","258547","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Anunciação, EA; et al.","186","1993","03","07",NA,"Brasil",NA,NA,"Árvore ca. 10,0m alt., botões alvos",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, cachoeira do salto",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1993","03","07","55628","auto",NA,NA,NA,NA,NA
"426","2019-11-21 10:18:38-03","IBt","SP","247816","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Gomes da Silva, SJ; et al.","124","1990","12","12",NA,"Brasil",NA,NA,"Árvore ca. 8,0m., flores jovens esverdeados e frutos secos",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata ao rdor da cachoeira do Salto",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1992","10","10","55628","auto",NA,NA,NA,NA,NA
"427","2019-11-21 10:18:38-03","IBt","SP","249188","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Anunciação, EA; et al.","48","1991","04","24",NA,"Brasil",NA,NA,"Arvoreta 6-8m alt., cálice e corola alvos, anteras castanhas, estilete alvo, estigma castanho,frutos imaturos alvos, flores odoríferas",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador em direção a Praia da Juréia, mata",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1992","10","10","55628","auto",NA,NA,NA,NA,NA
"428","2019-11-21 10:18:38-03","IBt","SP","270919","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Anunciação, EA; Sugiyama, M; Silva, EL","554","1994","05","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o morrinho, próximo ao 1º paredão",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1994","05","17","55628","auto",NA,NA,NA,NA,NA
"429","2020-03-12 10:23:54-03","IBt","SP","329437","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Fávero, OA; et al.","423","1992","03","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Trilha da Cachoeira do Guilherme para o rio Verde",NA,"Rossi, L","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"430","2019-11-21 10:18:38-03","IBt","SP","253076","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Cordeiro, I; et al.","899","1992","03","10",NA,"Brasil",NA,NA,"Árvore até 10m alt., eixos da inflorescência avermelhados, cálice verde, pétalas alvas",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Trilha para a Figueira",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1992","10","10","55628","auto",NA,NA,NA,NA,NA
"431","2019-11-21 10:18:38-03","IBt","SP","254427","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Nicolau, SA; Rossi, L; Pereira, DF; Lohmann, CEO","375","1992","06","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Trilha para a Figueira Grande",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1992","10","10","55628","auto",NA,NA,NA,NA,NA
"432","2019-11-21 10:18:38-03","IBt","SP","238328","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Mamede, MCH; et al.","248","1990","04","25",NA,"Brasil",NA,NA,"Árvore 10m alt., flores com pétalas alvas, reflexas e enroladas na antese, estigma alvo, anteras castanhas, frutos bagas alvas, quando maduros, castanhos e secos",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Reserva Ecológica Juréia-Itatins, Caminho do Imperador, em direção à praia de Juréia, mata",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395","120","120",NA,NA,"1992","10","10","55628","auto",NA,NA,NA,NA,NA
"433","2019-11-21 10:18:38-03","IBt","SP","237606","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Mamede, MCH; et al.","230","1990","03","13",NA,"Brasil",NA,NA,"Árvore 6m alt., eixo da inflorescência avermelhado, botões e flores creme, estame creme amarelados",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Reserva Ecológica Juréia-Itatins, Trilha em direção ao poço, interior da mata",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1992","10","10","55628","auto",NA,NA,NA,NA,NA
"434","2019-11-21 10:18:38-03","IBt","SP","245607","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Mamede, MCH; et al.","333","1990","09","20",NA,"Brasil",NA,NA,"Árvore ca. 10m alt., DAP ca. 10cm, frutos imaturos alvos",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira Grande, mata",NA,"Anunciação, EA","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1992","10","10","55628","auto",NA,NA,NA,NA,NA
"435","2019-11-21 10:18:38-03","IBt","SP","299539","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Souza, VC; et al.","9227","1995","10","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Fazenda São Luís",NA,"Anunciação, EA","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"1999","12","14","26998","auto",NA,NA,NA,NA,NA
"436","2019-11-21 10:18:38-03","IBt","SP","301078","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Godoi, JV; et al.","409","1994","05","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Estadual da Serra do Mar",NA,"Anunciação, EA","Itariri","-47.1699981689453","-24.2800006866455",NA,NA,NA,NA,"1999","12","14","15115","auto",NA,NA,NA,NA,NA
"437","2019-11-21 10:18:38-03","IBt","SP","301079","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Melo, MMRF; et al.","1017","1994","05","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Nobre Serramar",NA,"Anunciação, EA","Itariri","-47.1699981689453","-24.2800006866455",NA,NA,NA,NA,"1999","12","14","15115","auto",NA,NA,NA,NA,NA
"438","2020-11-19 09:30:07-03","IBt","SP","307014","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Queiroz, LP; et al.","4493","1996","05","28",NA,"Brasil",NA,NA,"Árvore de ca. 9 m ., folhas rigidas, coriáceas, frutos branco esverdeados, planta herborizada com álcool",NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica Juréia-Itatins, Trilha do Imperador",NA,"Anunciação, EA","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"1999","12","28","21922","auto",NA,NA,NA,NA,NA
"439","2019-11-21 10:18:38-03","IBt","SP","342974","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Barros, F","3050","2000","03","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Morro de Itaipú, Fortaleza de Itaipú",NA,"Rossi, L","Praia Grande","-46.4000015258789","-24",NA,NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA
"440","2021-02-18 08:31:31-03","IBt","SP","1276","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Schwebel, E","s.n.","1917","12",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Alto da Serra",NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"441","2019-11-21 10:18:38-03","IBt","SP","338996","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Hoehne, W","s.n.","1977","07","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Biológica, Alto da Serra",NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"442","2019-11-21 10:18:38-03","IBt","SP","196976","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Kirizawa, M; Guerra, TP","1245","1984","05","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","E.B. do Alto da Serra de Paranapiacaba, Picada 4, local úmido, à beira de um riacho",NA,"Sugiyama, M","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"1985","08","05","27258","auto",NA,NA,NA,NA,NA
"443","2019-11-21 10:18:38-03","IBt","SP","338995","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Kuhlmann, M; et al.","s.n.","1942","08","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Biológica, Alto da Serra",NA,"Handro, O","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"1942",NA,NA,"27258","auto",NA,NA,NA,NA,NA
"444","2019-11-21 10:18:38-03","IBt","SP","271670","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Silva, EL; Godoi, JV; Zamairo, V; Machado, SAB","5","1994","11","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Caminhos do Mar, Calçada do Lorena, trecho A, Belvedere Circular",NA,"Anunciação, EA","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"1995","03","22","31119","auto",NA,NA,NA,NA,NA
"445","2019-11-21 10:18:38-03","IBt","SP","297801","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Chiea, SAC; Lopes, E","796","1994","12","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Parque Caminhos do Mar, Margem do rio das Pedras",NA,"Almeida Scabbia, RJ","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"2009","03","20","31119","auto",NA,NA,NA,NA,NA
