"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","preparationType","occurrenceRemarks","barcode","imagecode","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"346","2021-01-12 15:24:46-03","UFMG","BHCB-SL","109334","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Almeida, TE; Souza, DT; Heringer, G","1246","2007","06","América","Brasil","Minas Gerais","Lima Duarte",NA,"Terrestre em barranco na beira da trilha. Campo rupestre",NA,NA,"22","Parque Estadual do Ibitipoca, Trilha para a janela do Céu.","-43.878611","-21.696111","140","140",NA,"Almeida, TE",NA,NA,"2008","05","-43.878611","-21.696111",NA,NA,NA,NA,NA,NA,NA
"347","2019-11-07 11:19:42-03","UFMG","BHCB-SL","106560","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Heringer, G","s.n.","2006","09","América","Brasil","Minas Gerais","Moeda",NA,"Terrestre em barranco próximo ao rio em Mata Ciliar.",NA,NA,"08","Serra da Moeda","-43.941714","-20.322817","1277","1277",NA,"Salino, A",NA,NA,"2007","10","-43.941714","-20.322817",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-07 11:19:42-03","UFMG","BHCB-SL","105915","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Rolim, LB","99","2004","03","América","Brasil","Minas Gerais","Ouro Preto",NA,"Terrestre em local alagado.",NA,NA,"24",NA,"-43.708719","-20.432083","1114","1114",NA,"Salino, A",NA,NA,NA,NA,"-43.708719","-20.432083",NA,NA,NA,NA,NA,NA,NA
"349","2021-01-12 15:24:46-03","UFMG","BHCB-SL","90290","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A","9830","2004","10","América","Brasil","Minas Gerais","Aiuruoca",NA,"Terrestre em brejo em área aberta.",NA,NA,"12","Vale do Matutu; Cachoeira do Fundo","-45.091111","-22.1092","1340","1340",NA,"Salino, A",NA,NA,"2004","11","-45.091111","-22.1092",NA,NA,NA,NA,NA,NA,NA
"350","2021-01-12 15:24:46-03","UFMG","BHCB-SL","100954","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A","11333","2006","07","América","Brasil","Minas Gerais","Itamarandiba",NA,"Terrestre em brejo a margem de estrada.",NA,NA,"05","Parque Estadual da Serra Negra, Tromba DAnta","-42.907667","-18.028472","920","920",NA,"Salino, A",NA,NA,"2006","07","-42.907667","-18.028472",NA,NA,NA,NA,NA,NA,NA
"351","2019-11-07 11:19:42-03","UFMG","BHCB-SL","4378","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Krieger, L","s.n.","1979","09","América","Brasil","Minas Gerais","Juiz de Fora",NA,"Herbáceo em encosta ensolaraa e úmida.",NA,NA,NA,NA,"-43.584106","-22.278242",NA,NA,NA,"Krieger, L",NA,NA,NA,NA,"-43.584106","-22.278242",NA,NA,NA,NA,NA,NA,NA
"352","2019-11-07 11:19:42-03","UFMG","BHCB-SL","64569","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Carneiro, LA","26","2001","01","América","Brasil","Mato Grosso do Sul","Ponta Porã",NA,"Herbáceo. Encontrado em brejo, borda de mata.",NA,NA,"06","Fazenda Curupi","-55.7256011962891","-22.5361003875732",NA,NA,NA,"Salino, A","102608","auto","2001","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-07 11:19:42-03","UFMG","BHCB-SL","92570","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Mota, RC","2691","2004","11","América","Brasil","Minas Gerais","Catas Altas",NA,"Planta coletada em borda de mata de galeria, próximo ao Bosque do Padre Leite; erva terrestre em solo brejoso.",NA,NA,"15","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Salino, A","11966","auto","2005","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-07 11:19:42-03","UFMG","BHCB-SL","161850","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Krieger, L; et al.;","20948","1984","04","América","Brasil","Minas Gerais","Juiz de Fora",NA,"Rupícola, delgada camada de humus, voltada para o sul.",NA,NA,"05","São Pedro","-43.3502998352051","-21.7642002105713","900","900",NA,"Camargo, RFN","36144","auto","1984","06",NA,NA,NA,"20",NA,NA,NA,NA,NA
"355","2021-01-12 15:24:46-03","UFMG","BHCB-SL","51809","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Oliveira, JE de","100","1940","06","América","Brasil","Minas Gerais","Monte Carmelo",NA,"Herbácea. Capão de brejo.",NA,NA,"04","Fazenda do Quintino","-47.4986000061035","-18.7247009277344",NA,NA,NA,"Carvalho, FA; Oliveira, AM","36771","auto","2001","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-07 11:19:42-03","UFMG","BHCB-SL","51807","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Badini, J","308","1937",NA,"América","Brasil","Minas Gerais","Ouro Preto",NA,"Herva em capoeira.",NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Carvalho, FA; Oliveira, AM","44599","auto","2001","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-07 11:19:42-03","UFMG","BHCB-SL","164760","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Krieger, L","8362","1970","05","América","Brasil","Minas Gerais","Resende Costa",NA,"Lugares úmidos (brejo) entre outras vegetações.",NA,NA,NA,NA,"-44.2374992370605","-20.9221992492676",NA,NA,NA,"Dittrich, VAO","29517","auto","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-01-12 15:24:46-03","UFMG","BHCB-SL","28438","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Stehmann, JR; et al.;","s.n.","1990","09","América","Brasil","Minas Gerais","Santa Bárbara",NA,NA,NA,NA,"10","Serra do Caraça, Campo Rupestre.","-43.4152984619141","-19.959400177002",NA,NA,NA,"Salino, A","33136","auto","1999","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-07 11:19:42-03","UFMG","BHCB-SL","30525","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A","855","1989","11","América","Brasil","Paraná","Morretes",NA,"Barranco, entre gramíneas, ao lado da estrada, no alto da serra.",NA,NA,"26","Serra da Graciosa","-48.834400177002","-25.476900100708","900","900",NA,"Salino, A","30514","auto","1989","12",NA,NA,NA,"07",NA,NA,NA,NA,NA
"360","2019-11-07 11:19:42-03","UFMG","BHCB-SL","53611","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Dittrich, VAO","751","2000","04","América","Brasil","São Paulo","Ubatuba",NA,"Terrícola Floresta Ombrófila Densa Área degradada.",NA,NA,"15","Trilha para Natividade da Serra","-45.0699996948242","-23.4300003051758","100","100",NA,"Salino, A","34265","auto","2000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-11-12 17:02:47-03","UEL","FUEL","53107","PreservedSpecimen","Plantae","Tracheophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Gonzatti, F","614","2012","10",NA,"Brasil","Rio Grande do Sul","Cidreira",NA,NA,"FUEL001064",NA,"13","Fazsenda Azaléia","-50.2056007385254","-30.1811008453369",NA,NA,NA,"Gonzatti, F","19547","auto","2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-01 15:18:13-03","UnB","UB","110824","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kunze) Kl.","Rodrigues Júnior, CE; Jesus, FPR","1322","1999","06","Southern America","Brasil","Distrito Federal","Brasília",NA,"Erva terrestre; Vereda.","UB0035541","UB0035541","23","Jardim Botânico de Brasília. APA Cabeça de Veado. Cerrado Vereda.","-47.85","-15.866667","1025","1150",NA,"Stein, MG; Santos, RF",NA,NA,"2008","09","-47.85","-15.866667",NA,"11",NA,NA,NA,NA,NA
"363","2019-11-01 15:18:13-03","UnB","UB","137397","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kunze) Kl.","Novelino, RF; Barbosa, A; Braun, S; Roberto, J; Paulino, L","1397","1997","10","Southern America","Brasil","Distrito Federal","Brasília",NA,"UNICATA; Debaixo de moita de capim","UB0035542","UB0035542","13","Reserva Ecológica de Águas Emendadas","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Prado, J","70570","auto","2002","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-01 15:18:13-03","UnB","UB","137396","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kunze) Kl.","Pires, JM; Silva, NT; Souza, R","9505","1963","04","Southern America","Brasil","Distrito Federal","Brasília",NA,"Haste e nervuras principais marrom preto. Em moitas. Ramos esparramados; 0,5m; Beira da mata ciliar, terra encharcada","UB0035540","UB0035540","28","Terreno da Universidade de Brasília (UnB)","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Prado, J","70570","auto","2002","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-01 15:18:13-03","UnB","UB","106363","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kunze) Kl.","Rocha, MAL","55","2006","08","Southern America","Brasil","Goiás","Alto Paraíso de Goiás",NA,"Escamas do rizoma castanho-claras, clatradas; frondesdimorfas, pecíolo castanho-avermelhado a negro.; Erva, terrestre 1m; Mata de Galeria.","UB0035216","UB0035216","28","Portal da Chapada. Lugar encharcado e sombreado, junto a gramíneas.","-47.5995","-14.164667","1164","1164",NA,"Rocha, MAL",NA,NA,NA,NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA,NA,NA
"366","2019-11-01 15:18:13-03","UnB","UB","106373","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kunze) Kl.","Rocha, MAL","65","2006","10","Southern America","Brasil","Goiás","Alto Paraíso de Goiás",NA,"Escamas do rizoma castanho-claras, clatradas; frondes dimorfas, pecíolos castanho-avermelhado a negro.; Erva, terrestre 0,8m; Mata de Galeria.","UB0035215","UB0035215","06","Portal da Chapada. Lugar encharcado e sombreado, junto a gramíneas.","-47.5995","-14.164667","1164","1164",NA,"Rocha, MAL",NA,NA,NA,NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA,NA,NA
"367","2019-11-01 15:18:13-03","UnB","UB","107206","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kunze) Kl.","Amaral, AG; Eugênio, CUO; Munhoz, CBR","141","2006","09","Southern America","Brasil","Distrito Federal","Brasília",NA,"Folhas maduras.; Erva 0,4m; Campo limpo.","UB0035539","UB0035539","07","Fazenda Água Limpa, borda de mata de galeria","-47.905556","-15.926389","1050","1050",NA,"Novelino, RF",NA,NA,"2007",NA,"-47.905556","-15.926389",NA,NA,NA,NA,NA,NA,NA
"368","2019-11-01 15:18:13-03","UnB","UB","137241","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kunze) Kl.","Irwin, HS; Onishi, E; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","25764","1970","01","Southern America","Brasil","Minas Gerais",NA,NA,"Creek margin, partial shade. Cerrado and gallery woods","UB0035217","UB0035217","31","Ca. 12 km N of Patrocínio",NA,NA,"1000","1000",NA,"Sehnem, A",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-01 15:18:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kunze) Kl.","Rocha, MAL","55","2006","08","Southern America","Brasil","Goiás","Alto Paraíso de Goiás",NA,"Escamas do rizoma castanho-claras, clatradas; frondesdimorfas, pecíolo castanho-avermelhado a negro.; Erva, terrestre 1m; Mata de Galeria.","UB0035213","UB0035213","28","Portal da Chapada. Lugar encharcado e sombreado, junto a gramíneas.","-47.5995","-14.164667","1164","1164",NA,"Rocha, MAL",NA,NA,NA,NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA,NA,NA
"370","2019-11-01 15:18:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kunze) Kl.","Rocha, MAL","65","2006","10","Southern America","Brasil","Goiás","Alto Paraíso de Goiás",NA,"Escamas do rizoma castanho-claras, clatradas; frondes dimorfas, pecíolos castanho-avermelhado a negro.; Erva, terrestre 0,8m; Mata de Galeria.","UB0035214","UB0035214","06","Portal da Chapada. Lugar encharcado e sombreado, junto a gramíneas.","-47.5995","-14.164667","1164","1164",NA,"Rocha, MAL",NA,NA,NA,NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA,NA,NA
"371","2019-05-06 12:01:55-03","UFU","HUFU","37265","S","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Oliveira, G.C.","1404","2002","10",NA,"Brasil","Minas Gerais","Uberlândia",NA,"Herbácea ca. de 0,50 m.; Vereda.","HUFU00054832","HUFU00054832","28","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Prado, J.","58223","auto","2004","02",NA,NA,NA,"21",NA,NA,NA,NA,NA
"372","2019-05-06 12:01:55-03","UFU","HUFU","39465","S","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Oliveira, G.C.","1378","2002","10",NA,"Brasil","Minas Gerais","Uberlândia",NA,"Herbácea ca. de 0,40 m.; Vereda.","HUFU00054833","HUFU00054833","28","Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-05-06 12:01:55-03","UFU","HUFU","1986","S","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Ranal, M.","253","1982","06",NA,"Brasil","São Paulo","Campos do Jordão",NA,NA,"HUFU00054836","HUFU00054836","30","Parque Estadual Campos do Jordão, Rio Sapucaí-Guaçu. Sobre barranco da estrada paralela ao rio.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Ranal, M.","21048","auto","1989","06",NA,NA,NA,"21",NA,NA,NA,NA,NA
"374","2019-05-06 12:01:55-03","UFU","HUFU","37344","S","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Oliveira, G.C.","1047","2002","08",NA,"Brasil","Minas Gerais","Uberlândia",NA,"Herbácea, ca. 0,5 m.; Vereda.","HUFU00054834","HUFU00054834","16","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Ranal, M.","58223","auto","2003","01",NA,NA,NA,"26",NA,NA,NA,NA,NA
"375","2019-05-06 12:01:55-03","UFU","HUFU","37342","S","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Oliveira, G.C.","880","2002","06",NA,"Brasil","Minas Gerais","Uberlândia",NA,"Herbácea ca. 0,30 m.; Vereda.","HUFU00054829","HUFU00054829","30","Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Prado, J.","58223","auto","2004","11",NA,NA,NA,"21",NA,NA,NA,NA,NA
"376","2019-05-06 12:01:55-03","UFU","HUFU","37266","S","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Oliveira, G.C.","1069","2002","08",NA,"Brasil","Minas Gerais","Uberlândia",NA,"Herbácea, ca. 0,5 m.; Vereda.","HUFU00054830","HUFU00054830","16","Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Prado, J.","58223","auto","2004","02",NA,NA,NA,"21",NA,NA,NA,NA,NA
"377","2019-05-06 12:01:55-03","UFU","HUFU","37264","S","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Oliveira, G.C.","678","2002","05",NA,"Brasil","Minas Gerais","Uberlândia",NA,"Vereda.","HUFU00054835","HUFU00054835","30","Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Oliveira, G.C.","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-05-06 12:01:55-03","UFU","HUFU","37263","S","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Oliveira, G.C.","173","2002","02",NA,"Brasil","Minas Gerais","Uberlândia",NA,"Herbácea, ca. 0,4 m.; Vereda.","HUFU00054831","HUFU00054831","23","Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Ranal, M.","58223","auto","2003","01",NA,NA,NA,"28",NA,NA,NA,NA,NA
"379","2019-05-06 12:01:55-03","UFU","HUFU","37262","S","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Oliveira, G.C.","860","2002","06",NA,"Brasil","Minas Gerais","Uberlândia",NA,"Herbácea ca. 0,30 m.; Vereda.","HUFU00054828","HUFU00054828","30","Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Prado, J.","58223","auto","2004","11",NA,NA,NA,"24",NA,NA,NA,NA,NA
"380","2020-08-20 20:41:53-03","UFSC","FLOR","28080","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Ribas, O.S.; Barbosa, E. & Pereira, L.B.S.","1611","1996","11",NA,"Brasil","Paraná","Morretes",NA,"terrícola","FLOR0028080",NA,"07","Estrada da Graciosa.","-48.834400177002","-25.476900100708",NA,NA,NA,"Smith, A.R.","30514","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-08-20 15:00:13-03","UFSC","FLOR","22611","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Falkenberg, D.B.; Zanin, A.","5790","1992","06",NA,"Brasil","Santa Catarina","Antônio Carlos",NA,"samambaia terrícola, 0,4m altura","FLOR0022611",NA,"04","Proximidades do início da Trilha dos Xaxins, Reserva Ecológica Caraguatá.","-48.7675018310547","-27.5168991088867","700","700",NA,"Prado, J.","15769","auto","1997","07",NA,NA,NA,"01",NA,NA,NA,NA,NA
"382","2021-03-04 15:47:04-03","IF","SPSF","30925","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"A.Salino","7550","2001","09","América do Sul","Brasil","SP","Bananal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"13","campo umido em area de Floresta ombrofila densa montana","-44.3199996948242","-22.6800003051758",NA,NA,"Polypodiopsida",NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-03-04 15:47:04-03","IF","SPSF","35557","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"J.S.Leme & M.A.Assis & J.L.S.Tannus","51","2003","10","América do Sul","Brasil","SP","Itirapina",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: campo úmido, área aberta&nf;;",NA,NA,"15","Estação Ecológica","-47.8199996948242","-22.25","700","700","Polypodiopsida",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-03-04 15:47:04-03","IF","SPSF","18893","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"M.R.Silva","1604","1995","01","América do Sul","Brasil","SP","Teodoro Sampaio",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata mesofila&nf;;",NA,NA,"17","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"Polypodiopsida",NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-02-08 12:46:55-03","UFRGS","ICN","112263","S","Plantae","Fern",NA,"Pteridaceae","Doryopteris","cf. lomariacea","Doryopteris cf. lomariacea","Klotzsch","Kazmirczak, C","104","1994","08","América do Sul","Brasil","RS","Três Cachoeiras",NA,"Espécie ameaçada de extinção (Vulnerável).; Material estéril; Terricola, beira de mata, ao sol. Em cima do Morro.",NA,NA,"11","Tajuva","-49.9244003295898","-29.4556007385254",NA,NA,NA,"Windisch, PG","17224","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-08 12:46:55-03","UFRGS","ICN","014389","S","Plantae","Fern",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Sehmen, Pe","s.n.",NA,NA,"América do Sul","Brasil","RS","São Leopoldo",NA,"Espécie ameaçada de extinção (Vulnerável).; banhado perto do portão.",NA,NA,NA,NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,"Senna, RM","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-02-08 12:46:55-03","UFRGS","ICN","014009","S","Plantae","Fern",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Dutra, J","9",NA,NA,"América do Sul","Brasil","RS","São Leopoldo",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,"Lomba Grande","-51.1472015380859","-29.7602996826172",NA,NA,NA,"Windisch, PG","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-02-08 12:46:55-03","UFRGS","ICN","084005","S","Plantae","Fern",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Senna, RM","s.n.","1989","06","América do Sul","Brasil","RS","Campo Bom",NA,"Espécie ameaçada de extinção (Vulnerável).; Local Pedregoso",NA,NA,"19",NA,"-51.0532989501953","-29.6788997650146",NA,NA,NA,"Windisch, PG","7073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-08 12:46:55-03","UFRGS","ICN","119015","S","Plantae","Fern",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Windisch, PG","131","1971","12","América do Sul","Brasil","SP","Santo André",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"11","Campo Grande estrada para Paranapiacaba parte baixa do campo entre a vegetação","-46.5299987792969","-23.6599998474121",NA,NA,NA,"Windisch, PG","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
