"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","dayIdentified","fieldNumber","individualCount","sex"
"208","2020-02-08 08:59:54-03","NBC","NL-BOTANY","U.1410904","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Huber O",NA,"1977","12","06","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410904 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410904",NA,"Dioscoreales","Mart.",NA,NA,NA,"Territorio Federal Amazonas, Sabana arenosa alrededor del bosque al pie de la Laja Grande, La estacion de Pisci, Cultura de Puerto Ayacucho, terreno situado entre la Carretera hacio Samariapo y la pista de aterrizaje del Aeropuerto de Puerto Ayacucho.","-67.6","5.616667",NA,NA,"NL-U1410904",NA,NA,NA,"-67.6","5.616667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"209","2020-02-08 08:59:54-03","NBC","NL-BOTANY","U.1410905","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Huber O",NA,"1979","10","07","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410905 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410905",NA,"Dioscoreales","Mart.",NA,NA,NA,"T.F. Amazonas: Depto. Atabapo, sabanas de Rancho Pando, a unos 20km al SW de Cacuri en el Alto Ventuari.","-65.433333","4.766667",NA,NA,"NL-U1410905",NA,NA,NA,"-65.433333","4.766667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"210","2020-02-08 08:59:54-03","NBC","NL-BOTANY","U.1410906","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Huber O",NA,"1979","10","10","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410906 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410906",NA,"Dioscoreales","Mart.",NA,NA,NA,"T.F. Amazonas: Depto Atures, sabanas ubicadas en la llanura del Valle del Cano Camani, al W del Cerro Morrocoy y a unos 10km al W de San Juan de Manapiare.","-66.216667","5.3",NA,NA,"NL-U1410906",NA,NA,NA,"-66.216667","5.3",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"211","2020-02-08 08:59:54-03","NBC","NL-BOTANY","U.1410907","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Huber O",NA,"1978","08","17","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410907 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410907",NA,"Dioscoreales","Mart.",NA,NA,NA,"T.F. Amazonas: Depto. Atures, Laja granitica rodeada por bosque alto y denso a unos 20 km al SE de San Juan de Manapaire.","-66","5.216667",NA,NA,"NL-U1410907",NA,NA,NA,"-66.0","5.216667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"212","2020-02-08 08:59:54-03","NBC","NL-BOTANY","U.1410908","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Huber O",NA,"1979","10","08","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410908 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410908",NA,"Dioscoreales","Mart.",NA,NA,NA,"T.F. Amazonas: Depto. Atures, sabanas ubicadas en la region de colinas y cerros al Sur y Sureste del Cerro Camani, a unos 20-25km al W de San Juan de Manapaire.","-66.25","5.35",NA,NA,"NL-U1410908",NA,NA,NA,"-66.25","5.35",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"213","2020-02-08 08:59:54-03","NBC","NL-BOTANY","U.1410909","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Guanchez FJ; Melqueiro E",NA,"1984","11","09","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410909 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410909",NA,"Dioscoreales","Mart.",NA,NA,NA,"T.F. Amazonas: Depto. Atures, vegetacionde 'laga'(VL), sobre afloramiento granitico en raudal 'Pereza, en el rio Autana.","-67.3","4.8",NA,NA,"NL-U1410909",NA,NA,NA,"-67.3","4.8",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"214","2020-02-08 08:59:54-03","NBC","NL-BOTANY","U.1410910","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Liesner RL; Carnevali G",NA,"1987","11","09","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410910 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410910",NA,"Dioscoreales","Mart.",NA,NA,NA,"Dpto. Casiquiare: near Chapezon, between Boca de Casiquiare and Solano.","-67.05","1.966667",NA,NA,"NL-U1410910",NA,NA,NA,"-67.05","1.966667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"215","2020-02-08 08:59:54-03","NBC","NL-BOTANY","U.1410911","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Davidse G; González AC",NA,"1978","02","28","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410911 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410911",NA,"Dioscoreales","Mart.",NA,NA,NA,"Apure: Distrito Pedro Cameho, northern end of the Galeras de Cinaurco, ca 62 airline km NNE of Puerto Paez.","-67.333333","6.733333",NA,NA,"NL-U1410911",NA,NA,NA,"-67.333333","6.733333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"216","2020-02-08 08:59:54-03","NBC","NL-BOTANY","WAG.1489015","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Gieteling CJ",NA,"1970","05","18","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1489015 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1489015",NA,"Dioscoreales","Mart.",NA,NA,NA,"Saanna near Copie, Kasiwinica R. bank, tributary of Commewijne R.",NA,NA,NA,NA,"NL-WAG1489015",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"217","2020-02-08 08:59:54-03","NBC","NL-BOTANY","U.1410842","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Jansen-Jacobs MJ; Welle BJH ter; Gustafsson C; James V",NA,"1995","06","08","Southern America","Guyana",NA,NA,"Wet savanna, near granite rocks.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410842 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410842",NA,"Dioscoreales","Mart.","Maas PJM","Rupununi District",NA,"Rupununi Distr., Dadanawa, Tawatawun Mountain.","-59.416667","2.983333",NA,NA,"NL-U1410842",NA,NA,NA,"-59.416667","2.983333",NA,NA,"Magnoliopsidae","U 0182983",NA,NA,NA,NA,NA
"218","2020-11-04 11:03:58-03","ESALQ","ESA","86259","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Fernández, A.; Wurdack, J.K.; Reyes, C.","16141.0","1999","10","01",NA,"Venezuela",NA,NA,NA,"ESA086259","Magnoliophyta",NA,"Martius","Fernández, A.","Amazonas","Atabapo",NA,NA,NA,NA,NA,"ESA086259",NA,NA,"2002",NA,NA,"01",NA,NA,NA,NA,"01",NA,NA,NA
"219","2020-11-04 11:03:58-03","ESALQ","ESA","46924","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15364.0","1997","04","21",NA,"Brasil",NA,NA,"Erva; flores violeta com ápice amarelo.","ESA046924","Magnoliophyta",NA,"Mart.","Souza, J.P.","Mato Grosso","Tabaporã","Ca. 50 Km N (em linha reta) de Tabaporã. Savana Arborizada (cerrado aberto), intercalada com trechos alagados e matas ciliares. Solo arenoso.","-56.8138999938965","-11.2278003692627",NA,NA,NA,"111554","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-01-14 15:26:36-03","MN","R","107150","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Castellanos, A. 22474; Strang, H.E.",NA,"1959","09","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Mato Grosso",NA,"Pantanal do Rio Negro",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-01-14 15:26:36-03","MN","R","111299","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Damazio, L.B.",NA,"1908","06","19",NA,"Brasil",NA,NA,"Jardim Botânico do Rio de Janeiro 37236. Ex - Herbário Damazio",NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-01-14 15:26:36-03","MN","R","116360","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Mello Filho, L.E. 2285; Andrade, A. 2189; De Mello, N.; Lessa, E. & Medeiros, F.",NA,"1966","08","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Minas Gerais","Furnas","Ribeirão das Pacas",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-01-14 15:26:36-03","MN","R","221376","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pangaio, L. 1454; Sepulveda, L. & Oliveira, M.",NA,"2008","05","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Bove, C.P. & Nunes, L.","Minas Gerais","Buenópolis",NA,"-44.259556",NA,NA,NA,NA,NA,NA,"2008","044°15'34,4W","17°56'09,0","06",NA,NA,NA,NA,"02",NA,NA,NA
"224","2021-01-14 15:26:36-03","MN","R","120241","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Lutz, A.","324","1913","01","15",NA,"Brasil",NA,NA,"Herbário Adolpho Lutz",NA,NA,NA,"Mart.","Brade, A.C.","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-01-14 15:26:36-03","MN","R","124256","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Prance, G.T. 9172; Steward, J.R.; Ramos, J.F. & Farias, L.G.",NA,"1964","01","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Roraima",NA,"Serra da Lua",NA,NA,NA,NA,NA,NA,NA,"1977","60°11-14'W","2°25-29'N",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-01-14 15:26:36-03","MN","R","128998","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Silveira, A.A.","2267","1897","04",NA,NA,"Brasil",NA,NA,"Commissão Geographica e Geologica de Minas",NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-01-14 15:26:36-03","MN","R","209183","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Bove, C.P.","1987","2008","10","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Rodrigues, L.N.","Amazonas",NA,NA,"-60.061528","-1.986694","113","113",NA,NA,NA,"2009","60°3'41,5W","01°59'12,1S","01",NA,NA,NA,NA,"16",NA,NA,NA
"228","2021-01-14 15:26:36-03","MN","R","218239","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hoehne, F.C.","4037","1911","04",NA,NA,"Brasil",NA,NA,"Commissão Rondon",NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-01-14 15:26:36-03","MN","R","218240","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hoehne, F.C.","4038","1911","04",NA,NA,"Brasil",NA,NA,"Commissão Rondon",NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-01-14 15:26:36-03","MN","R","218341","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hoehne, F.C.","4039","1911","04",NA,NA,"Brasil",NA,NA,"Commissão Rondon",NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Mato Grosso",NA,"Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-01-14 15:26:36-03","MN","R","27816","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Kuhlmann, J.G.","1652","1918","04",NA,NA,"Brasil",NA,NA,"Expedição Rondon de Cuiabá ao S. Miguel.",NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-01-14 15:26:36-03","MN","R","31807","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Ule, E.H.G.","2703","1892","03",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-01-14 15:26:36-03","MN","R","31830","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Malme, G.O.A.","1440 B","1894","06","03",NA,"Brasil",NA,NA,"Ex herb. Brasil Regnell. Musei bot. Stockholm./ Exped. Imae Regnellian. Phanerogamae",NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-31 13:37:05-03","MN","R","31831","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","s.col.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-01-14 15:26:37-03","MN","R","4868","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hoehne, F.C.","4036","1911","04",NA,NA,"Brasil",NA,NA,"Commissão Rondon",NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-01-14 15:26:37-03","MN","R","51064","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Luetzelburg, P. von","20566","1927","08","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.",NA,NA,"Adelaide",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-01-14 15:26:37-03","MN","R","51065","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Luetzelburg, P. von","20662","1927","08","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-01-14 15:26:37-03","MN","R","51066","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Luetzelburg, P. von","20773","1927","08","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Santa Catarina",NA,"Serra do Quiriri",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-01-14 15:26:37-03","MN","R","51067","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Luetzelburg, P. von","20857","1927","09",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-01-14 15:26:36-03","MN","R","235233","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pangaio, L.","1455","2008","05","22",NA,"Brasil",NA,NA,NA,"R010052629",NA,NA,"Mart.",NA,"Minas Gerais","Buenópolis","Serra do Cabral",NA,"-17.935833",NA,NA,"R010052629",NA,NA,NA,"44°15#?#34,4W","17°56'09,0S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-01-14 15:26:36-03","MN","R","235235","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pangaio, L.","1457","2008","05","22",NA,"Brasil",NA,NA,NA,"R010051799",NA,NA,"Mart.",NA,"Minas Gerais","Buenópolis","Serra do Cabral",NA,"-17.935833",NA,NA,"R010051799",NA,NA,NA,"44°15#?#34,4W","17°56'09,0S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-01-14 15:26:36-03","MN","R","235234","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pangaio, L.","1456","2008","05","22",NA,"Brasil",NA,NA,NA,"R010052630",NA,NA,"Mart.",NA,"Minas Gerais","Buenópolis","Serra do Cabral",NA,"-17.935833",NA,NA,"R010052630",NA,NA,NA,"44°15#?#34,4W","17°56'09,0S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-01-14 15:26:36-03","MN","R","218342","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Barcia, J.C.C. 1431; Emmerich, M. 5024 & Mello Filho, L.E. 4967",NA,"1983","05","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Santos, E.","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,"107042","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-01-14 15:26:36-03","MN","R","218343","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Barcia, J.C.C. 1477; Emmerich, M. 5070 & Mello Filho, L.E. 5013",NA,"1983","05","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Santos, E.","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,"107042","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-01-14 15:26:36-03","MN","R","221375","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pangaio, L. 765; Faria, M.S.; Holanda, V. & Souza, K.C.",NA,"2006","08","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Bove, C.P. & Nunes, L.","Minas Gerais","Buenópolis",NA,"-44.1800003051758","-17.8733005523682",NA,NA,NA,"42854","auto","2008",NA,NA,"06",NA,NA,NA,NA,"02",NA,NA,NA
"246","2021-01-14 15:26:36-03","MN","R","221377","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pangaio, L. 836; Faria, M.S.; Holanda, V. & Souza, K.C.",NA,"2006","08","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Bove, C.P. & Nunes, L.","Minas Gerais","Buenópolis",NA,"-44.1800003051758","-17.8733005523682",NA,NA,NA,"42854","auto","2008",NA,NA,"06",NA,NA,NA,NA,"02",NA,NA,NA
"247","2021-01-14 15:26:36-03","MN","R","120240","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Lutz, A.","1568","1919","12","09",NA,"Brasil",NA,NA,"Herbarium Adolpho Lutz",NA,NA,NA,"Mart.",NA,"Minas Gerais","Lassance",NA,"-44.5774993896484","-17.8866996765137",NA,NA,NA,"55983","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-01-14 15:26:36-03","MN","R","129001","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Williams, L.O. 7253; Assis, V.",NA,"1945","06","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Minas Gerais","Nova Lima",NA,"-43.8466987609863","-19.9855995178223","1200","1200",NA,"29211","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-01-14 15:26:37-03","MN","R","51069","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Mello Barreto, H.L.","9589","1933","04","14",NA,"Brasil",NA,NA,"Jardim Botânico de Belo Horizonte 9589",NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002","1300","1300",NA,"33136","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-31 13:37:05-03","MN","R","51068","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Mello Barreto, H.L.","s.n.","1933","04","14",NA,"Brasil",NA,NA,"Jardim Botânico de Belo Horizonte 9588",NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002","1300","1300",NA,"33136","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-01-14 15:26:37-03","MN","R","51055","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Brade, A.C.","12482","1933","02","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344","2000","2000",NA,"38539","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-31 13:37:05-03","MN","R","51056","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Brade, A.C.","s.n.","1932","04",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Benthem, J. van & Maas, P.J.M.","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,"38539","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-01-14 15:26:36-03","MN","R","231798","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Alves, R.J.V.","6650","1999","06","16",NA,"Brasil",NA,NA,NA,"R010034750",NA,NA,"Mart.",NA,"Minas Gerais","Carrancas","Serra de Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,"R010034750","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-01-14 15:26:36-03","MN","R","235232","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pangaio, L.","838","2006","08","03",NA,"Brasil",NA,NA,NA,"R010052634",NA,NA,"Mart.",NA,"Minas Gerais","Buenópolis","Serra do Cabral","-44.1800003051758","-17.8733005523682",NA,NA,"R010052634","42854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-01-14 15:26:36-03","MN","R","235229","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pangaio, L.","834","2006","08","02",NA,"Brasil",NA,NA,NA,"R010051771",NA,NA,"Mart.",NA,"Minas Gerais","Buenópolis","Serra do Cabral","-44.1800003051758","-17.8733005523682",NA,NA,"R010051771","42854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-01-14 15:26:36-03","MN","R","235230","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pangaio, L.","835","2006","08","03",NA,"Brasil",NA,NA,NA,"R010052632",NA,NA,"Mart.",NA,"Minas Gerais","Buenópolis","Serra do Cabral","-44.1800003051758","-17.8733005523682",NA,NA,"R010052632","42854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-01-14 15:26:36-03","MN","R","235226","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pangaio, L.","831","2006","08","02",NA,"Brasil",NA,NA,NA,"R010052640",NA,NA,"Mart.",NA,"Minas Gerais","Buenópolis","Serra do Cabral","-44.1800003051758","-17.8733005523682",NA,NA,"R010052640","42854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-01-14 15:26:36-03","MN","R","235231","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pangaio, L.","837","2006","08","03",NA,"Brasil",NA,NA,NA,"R010052633",NA,NA,"Mart.",NA,"Minas Gerais","Buenópolis","Serra do Cabral","-44.1800003051758","-17.8733005523682",NA,NA,"R010052633","42854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
