"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","locality","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","sex","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber"
"1986","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121157F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121157F","V0121157F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1987","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121158F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121158F","V0121158F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1988","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121159F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121159F","V0121159F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1989","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121160F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0121160F","V0121160F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1990","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121161F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0121161F","V0121161F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1991","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121162F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0121162F","V0121162F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1992","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121163F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0121163F","V0121163F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1993","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121164F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0121164F","V0121164F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1994","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121165F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121165F","V0121165F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1995","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121166F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121166F","V0121166F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1996","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121167F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121167F","V0121167F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1997","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121168F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121168F","V0121168F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1998","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121169F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121169F","V0121169F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1999","2015-03-07 08:57:56-03","F","FMNH-SEEDPLANTS","V0121170F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121170F","V0121170F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2000","2015-10-12 12:07:21-03","F","FMNH-SEEDPLANTS","V0121172F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"B. M. Boom","1983","8",NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121172F","V0121172F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2552","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2001","2015-10-12 12:06:23-03","F","FMNH-SEEDPLANTS","V0121173F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"J. A. Steyermark",NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121173F","V0121173F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52705","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2002","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121178F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0121178F","V0121178F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2003","2015-10-12 12:05:52-03","F","FMNH-SEEDPLANTS","V0121174F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"M. Acosta Solis",NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121174F","V0121174F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12097","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2004","2015-10-12 12:03:49-03","F","FMNH-SEEDPLANTS","V0121175F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"M. Acosta Solis",NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121175F","V0121175F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12815","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2005","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121176F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0121176F","V0121176F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2006","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121177F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0121177F","V0121177F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2007","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121184F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0121184F","V0121184F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2008","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121179F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0121179F","V0121179F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2009","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121180F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0121180F","V0121180F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2010","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121181F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0121181F","V0121181F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2011","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121182F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0121182F","V0121182F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2012","2019-12-09 15:28:08-03","F","FMNH-SEEDPLANTS","V0121183F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"H. L. Mason","1949","2","9","Colombia","Huila",NA,"-75.75","2.5",NA,NA,"V0121183F","V0121183F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13845","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2013","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121185F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121185F","V0121185F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2014","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121187F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121187F","V0121187F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2015","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121188F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121188F","V0121188F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2016","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121189F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121189F","V0121189F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2017","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121190F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121190F","V0121190F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2018","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121191F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121191F","V0121191F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2019","2015-10-12 12:03:22-03","F","FMNH-SEEDPLANTS","V0121193F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"R. Marles",NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121193F","V0121193F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EE24","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2020","2015-10-12 12:02:53-03","F","FMNH-SEEDPLANTS","V0121194F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"W. T. Vickers",NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121194F","V0121194F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"113","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2021","2015-10-12 12:02:36-03","F","FMNH-SEEDPLANTS","V0121195F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"D. Irvine",NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121195F","V0121195F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"702","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2022","2015-10-12 12:02:21-03","F","FMNH-SEEDPLANTS","V0121196F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"G. W. Barclay",NA,NA,NA,"Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0121196F","V0121196F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"512","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2023","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121197F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121197F","V0121197F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2024","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121198F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121198F","V0121198F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2025","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121199F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121199F","V0121199F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2026","2015-03-07 08:57:57-03","F","FMNH-SEEDPLANTS","V0121200F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121200F","V0121200F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2027","2015-03-07 08:57:58-03","F","FMNH-SEEDPLANTS","V0121203F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0121203F","V0121203F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2028","2015-03-07 08:57:58-03","F","FMNH-SEEDPLANTS","V0121205F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0121205F","V0121205F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2029","2018-05-14 16:25:07-03","F","FMNH-SEEDPLANTS","V0349170F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"RRC ID Flag","S. Leiva G.","1992","6","12","Peru","La Libertad",NA,"-78.5","-8",NA,NA,"V0349170F","V0349170F_01 V0349170F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"608","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,"608"
"2030","2019-06-11 12:38:06-03","F","FMNH-SEEDPLANTS","V0349171F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"RRC ID Flag","Y. Mexía","1930","11","12","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,"V0349171F","V0349171F_01 V0349171F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5291","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,"5291"
"2031","2018-05-14 17:48:08-03","F","FMNH-SEEDPLANTS","V0349172F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"RRC ID Flag","T. M. Pedersen","1992","2","12","Argentina","Corrientes",NA,"-58","-29",NA,NA,"V0349172F","V0349172F_01 V0349172F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16180","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,"16180"
"2032","2019-06-11 13:02:09-03","F","FMNH-SEEDPLANTS","V0349173F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"RRC ID Flag","Ll. Williams",NA,NA,NA,"Peru","San Martín",NA,"-76.8333","-7",NA,NA,"V0349173F","V0349173F_01 V0349173F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5534","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,"5534"
"2033","2019-03-25 15:00:44-03","F","FMNH-SEEDPLANTS","V0121201F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"G. Moore","1981","8","14","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0121201F","V0121201F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2034","2016-12-08 13:26:44-02","F","FMNH-SEEDPLANTS","V0386363F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"L. P. Kvist","1982","6","28","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0386363F","V0386363F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40404","South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2035","2020-04-29 16:30:15-03","UFVJM","HDJF","4887","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Otoni, TCO","2016","03","03","Brasil","Minas Gerais","Araçuaí","-42.056667","-16.866389","-42.056667","-16.866389","HDJF004887","HDJF004887_01","296","296",NA,NA,NA,NA,"Comunidade Quilombola Arraial dos Crioulos",NA,NA,"MCF39","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"2036","2020-04-29 16:30:15-03","UFVJM","HDJF","3338","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Otoni, TCO","2016","03","03","Brasil","Minas Gerais","Araçuaí","-42.056833","-16.866333","-42.056833","-16.866333","HDJF003338",NA,"296","296",NA,NA,NA,NA,"Arraial dos Crioulos",NA,NA,"MCF039","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"2037","2020-10-14 16:35:27-03","UFVJM","HDJF","7503","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Paixão, FA","2018","10","16","Brasil","Minas Gerais","Rio Casca","-42.742667","-20.010056","-42.742667","-20.010056","HDJF007503","HDJF007503_01","269","269",NA,NA,NA,NA,"Rio Doce, Margem Direita",NA,NA,"137P10","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"2038","2020-04-29 16:30:15-03","UFVJM","HDJF","5091","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Otoni, TCO","2016","07","22","Brasil","Minas Gerais","Araçuaí","-42.012778","-16.764722","-42.012778","-16.764722","HDJF005091","HDJF005091_01","290","290",NA,NA,NA,NA,"Itira",NA,NA,"CB34","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"2039","2020-11-23 11:39:25-03","IAC","IAC","23664","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","guajava","Psidium guajava","L.","J.R. Mattos (1)","H.M. Souza","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","06","30",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040","2020-11-23 11:39:25-03","IAC","IAC","17480","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","guajava","Psidium guajava","L.","J.M. Tucker","J.M. Tucker","1941","12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantas recebidas da Universidade da California","1941","12","16",NA,NA,NA,"561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041","2020-11-23 11:39:25-03","IAC","IAC","25578","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","guajava","Psidium guajava","L.","Savina","Savina","1985","10","08","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"Nome popular: goiaba","1985","10","08","Parque Portugal ( Lagoa do Taquaral )",NA,NA,"326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2042","2020-11-23 11:39:25-03","IAC","IAC","28184","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","guajava","Psidium guajava","L.","C. Aranha","C. Aranha et al.","1993","10","27","Brasil","São Paulo","Serra Negra","-46.7006","-22.6122","-46.7006","-22.6122",NA,NA,NA,NA,NA,"1993","10","27","Praça Sesquicentenário - Centro Serra Negra.",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043","2020-11-23 11:39:25-03","IAC","IAC","28653","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","guajava","Psidium guajava","L.","S. Soriano & R.B. Torres","S. Soriano & R.B. Torres","1991","05","02","Brasil","São Paulo","Campinas","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,"Nome popular:goiaba","1991","05","02","IAC, Fazenda Santa Elisa, Monjolinho, Complexo Botânico",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044","2020-11-23 11:39:25-03","IAC","IAC","35881","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","guajava","Psidium guajava","L.","M.L. Kawasaki","A.Q. Luca","1998","02","02","Brasil","São Paulo","Campinas","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,NA,NA,NA,"1998","06","02","IAC, Av. Barão de Itapura, Parque",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
