"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2389","2019-11-13 16:04:41-03","UNISANTA","HUSC","2333","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Cordeiro, I.","Sampaio, P.S.P.; Lima, E.S.","2000","01","20","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta com 2,5m de altura com flores creme; sub-bosque da Floresta Alta de Restinga Úmida",NA,NA,"411",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"37616","auto","2000","02",NA,NA,NA,NA,NA,NA
"2390","2019-11-13 16:04:41-03","UNISANTA","HUSC","4261","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Sampaio, P.S.P.; Martins, S.E.","2001","10","10","Brasil","São Paulo","Bertioga","praia de itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore com 10m de altura, flores verdes; Floresta Alta de Restinga Seca",NA,NA,"549",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2391","2019-11-13 16:04:41-03","UNISANTA","HUSC","4369","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Martins, S.E.; Sampaio, P.S.P.","2002","02","04","Brasil","São Paulo","Bertioga","praia de itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore com 10m de altura,flores e frutos; Floresta Alta de Restinga Seca",NA,NA,"786",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2392","2020-11-04 17:29:04-03","UEM","HUEM","18243","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","I. Cordeiro","K.Kawakita; Slusarski, SR; Garcia, RS; J.G. Couto; Rodrigues, S","2007","10","17","Brasil","Mato Grosso do Sul","Jateí","Parque Estadual das Várzeas do Rio Ivinhema, Rio Ivinhema, lagoa Peroba.","-53.64","-22.908333","-53.64","-22.908333","235","235","Arbórea; cerca de 4m de alt.; frutos imaturos col. verde; próximo à margem, área seca.",NA,NA,"1275",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","12",NA,NA,NA,NA,NA,NA
"2393","2020-11-04 17:29:04-03","UEM","HUEM","17004","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","I. Cordeiro","Ma.C.Souza; Almeida, CG; K.Kawakita; Rodrigues, S; Rosa, GS","2009","12","10","Brasil","Mato Grosso do Sul","Taquarussu","canal Ipuitã, Margem esquerda.","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"Arbórea; fruto maduro alaranjado; copa pendente.",NA,NA,"2278",NA,NA,NA,NA,NA,NA,NA,"63482","auto","2014","12",NA,NA,NA,NA,NA,NA
"2394","2021-02-12 15:02:04-03","UFSCar","SPSC","5958","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","A. Furlan&nf;A.G. Manzatto","L.A. Silva","1998","06","29","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,"n98b;Mata Mesófila semidecídua <ll>dwc_commonname:</ll> Marmelinho do campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2395","2020-11-05 13:53:48-03","UNIRIO","HUNI","2797","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","J.P. Santos","J.G. Silveira; L.L. Mota","2013","06",NA,"Brasil","Mato Grosso","Tabaporã","Fazenda Crestani.","-56.8138999938965","-11.2278003692627",NA,NA,NA,NA,"Material doado pelo CNMT. Altura de 4 a 12 m. Folha alterna, simples, brilhante na face adaxial, discolor, glabra. Inflorescência tipo espiga, poucas flores de cor amerelo-creme. Fruto cápsula globosa. Habitat: Floresta pluvial, em","HUNI00002797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"111554","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2396","2020-09-18 09:32:31-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Gnetaceae","Maprounea","guianensis","Maprounea guianensis","Rodrigues, W; Loureiro, A",NA,"Vasconcelos, RTP",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"225",NA,NA,NA,NA,"Gnetales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2397","2020-09-18 09:32:31-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Gnetaceae","Maprounea","guianensi","Maprounea guianensi","Rodrigues, W; Loureiro, A",NA,"Jangoux, J",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"664",NA,NA,NA,NA,"Gnetales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2398","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Maprounea","guianensis","Maprounea guianensis","Rodrigues, W; Loureiro, A",NA,"Coêlho, L",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2399","2020-11-12 17:01:04-03","UEL","FUEL","15893","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Giraldi, A","Heringer, EP; Eiten, G","1974","12","18","Brasil","Goiás","Caldas Novas","Hotel Pousada do rio Quente, at headwaters of the creek, Rio Quente, at foot of wost side of the serra de caldas, 13 km due WSW of city of CALDAS NOVAS","-48.75","-17.8","-48.75","-17.8",NA,NA,NA,NA,NA,"14075",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA
"2400","2020-11-12 17:01:04-03","UEL","FUEL","41124","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Hatschbach, G","Barbosa, E; Silva, JM","2006","11","22","Brasil","Mato Grosso do Sul","Rio Verde","Estrada para a Serra da Pimenta, Fazenda Aruanã",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2033",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"2401","2020-11-12 17:01:04-03","UEL","FUEL","52226","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Kinupp, VF","Kinupp, VF; Silvia, EG","2010","02","27","Brasil","Amazonas","Manaus","IFAM, Campus Manaus Zona Leste, ao lado de açude do REPAC.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,"4116",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"138090","auto","2010","02","27",NA,NA,NA,NA,NA
"2402","2020-11-12 17:01:04-03","UEL","FUEL","37195","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Proença, C","Brito, M; Paes, NO; V.L. de Lima; J.B. dos Santos","2003","12","18","Brasil","Goiás","Pirenópolis","Região do Jalapão","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,NA,"134",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"40887","auto","2004",NA,NA,NA,NA,NA,NA,NA
"2403","2020-11-12 17:01:04-03","UEL","FUEL","7147","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Bernacci, LC","1987","12","08","Brasil","Goiás","Pirenópolis","S. dos Pirineus, Rupestre/cerrado. 3Km SW torre","-48.9592018127441","-15.852499961853",NA,NA,"1","1",NA,NA,NA,"19947",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2404","2020-11-12 17:01:04-03","UEL","FUEL","41610","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Hatschbach, G","Barbosa, E; Silva, JM","2006","11","22","Brasil","Goiás","Rio Verde","Fazenda Aruanã","-50.9281005859375","-17.7980995178223",NA,NA,NA,NA,NA,NA,NA,"203",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"96378","auto","2007",NA,NA,NA,NA,NA,NA,NA
"2405","2020-11-12 17:01:04-03","UEL","FUEL","17669","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Arantes, AA","1993","10","06","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2406","2020-11-12 17:01:04-03","UEL","FUEL","31186","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Hoehne, FC","Hoehne, FC","1934","11","29","Brasil","São Paulo","São Paulo","Mata nativa no Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2407","2020-11-12 17:01:04-03","UEL","FUEL","52879","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Flores, TB; Souza, VC","2013","04","02","Brasil","São Paulo","Tapiraí","Reserva da Votorantim, Estrada entre a portaria e o alojamento. 6-8 km da portaria.","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"1925",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2408","2019-11-01 14:57:58-03","UnB","UB","199961","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Silva, MF","Antunes, EC; Antunes, LL","2012","03","24","Brasil","Mato Grosso","Comodoro",NA,"-42.331667","-13.783889","-42.331667","-13.783889",NA,NA,"Folhas alternadas com pequenas flores nas axilas; Floresta ombrófia",NA,NA,"160","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2017","05","16",NA,NA,NA,NA,NA
"2409","2019-11-01 14:57:58-03","UnB","UB","99775","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Smith, AR","Harley, RM","1968","09","14","Brasil","Mato Grosso",NA,"6 Km N da Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10026","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2410","2019-11-01 14:57:56-03","UnB","UB","100174","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Silva, MJ","Gomes, JC","1964","11","30","Brasil","Distrito Federal","Sobradinho",NA,"-47.8","-15.65","-47.8","-15.65",NA,NA,"Flor amarelo-creme. Fruto verdes.; .",NA,NA,"2504","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2017","05","16",NA,NA,NA,NA,NA
"2411","2019-11-01 14:57:56-03","UnB","UB","100249","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Nóbrega, MG","Noblick, LR",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,NA,NA,NA,"1036","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412","2019-11-01 14:57:56-03","UnB","UB","100253","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Cordeiro, I","Nascimento, EA","1981",NA,NA,"Brasil","Distrito Federal","Brasília","Universidade de Brasília","-47.866667","-15.766667","-47.866667","-15.766667",NA,NA,NA,NA,NA,"9","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2413","2019-11-01 14:57:56-03","UnB","UB","100254","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Cordeiro, I","Irwin, HS","1964","09","19","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6268","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2414","2019-11-01 14:57:56-03","UnB","UB","100255","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Proença, CEB","Ribeiro, R","2004","11",NA,"Brasil","Distrito Federal","Brasília","Águas Emendadas","-47.613333","-15.545778","-47.613333","-15.545778",NA,NA,NA,NA,NA,"35","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2415","2019-11-01 14:57:57-03","UnB","UB","100259","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Walter, BMT","Walter, BMT","1994","09",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.95","-47.916667","-15.95",NA,NA,NA,NA,NA,"2232","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2416","2019-11-01 14:57:57-03","UnB","UB","100262","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Incógnito","Noblick, LR",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.928333","-15.95425","-47.928333","-15.95425",NA,NA,NA,NA,NA,"5111","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2417","2019-11-01 14:57:57-03","UnB","UB","10511","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Proença, CEB","Proença, CEB; Farias, R; Sato, MN; Oliveira, RC","1999","11",NA,"Brasil","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.033333","-48.05","-16.033333",NA,NA,"Arbusto; .",NA,NA,"2140a","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2418","2019-11-01 14:57:57-03","UnB","UB","105723","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Matos, MQ","Matos, MQ; Haidar, RF; Fagg, CW; Felfili, JM; Mendonça, RC; Proença, CEB; Farias, R; Rodri","2007","07","23","Brasil","Piauí","Piracuruca",NA,"-41.728611","-4.072222","-41.728611","-4.072222","152","152","Árvore; Bioma Cerrado, mata de galeria. Solo: Neossolo quartzarênico.",NA,NA,"73","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2419","2019-11-01 14:57:57-03","UnB","UB","108921","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Souza, JN","Zanatta, MRV; Souza, JN","2008","06","14","Brasil","Distrito Federal",NA,"Reserva da Ecopousada Terraviva","-48.064722","-15.585556","-48.064722","-15.585556",NA,NA,"Arbusto 1,0m. Fruto verde imaturo.; Campo de Encosta. Solo: Solo plintosolo (laterítico).",NA,NA,"179","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2420","2019-11-01 14:57:57-03","UnB","UB","109101","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Lima, JCM","Silva, JS","2007","09","11","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,"Arbusto. Flor amarela; Cerradão. Solo: Solo distrófico.",NA,NA,"5","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2421","2019-11-01 14:57:57-03","UnB","UB","109106","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Haidar, RF","Silva, JS","2007","09","11","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,"Árvore 6m. Flor amarela; Cerradão. Solo: Solo distrófico.",NA,NA,"10","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2422","2019-11-01 14:57:57-03","UnB","UB","109215","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Lima, JCM","Silva, JS; Ribeiro, GHPM; Solórzano, A","2007","10","05","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,"Frutos imaturos; Arbusto 1,5m. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,NA,"119","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2423","2019-11-01 14:57:57-03","UnB","UB","109249","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Silveira, I","Silva, JS; Silveira, I; Solórzano, A","2007","10","22","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,"Arbusto. Flor amarela; Cerradão. Solo: Solo distrófico.",NA,NA,"153","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2424","2019-11-01 14:57:57-03","UnB","UB","109258","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Silveira, I","Silva, JS; Silveira, I; Solórzano, A","2007","10","22","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,"Arbusto 1m. Flor verde. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,NA,"162","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2425","2019-11-01 14:57:57-03","UnB","UB","109294","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Silva, JS","Silva, JS; Carvalho, AM","2007","11","06","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,"Frutos imaturos; Arbusto 1m. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,NA,"198","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426","2019-11-01 14:57:57-03","UnB","UB","109313","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Lima, JCM","Silva, JS; Carvalho, AM","2007","11","06","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,"Arbusto. Flor amarela; Cerradão. Solo: Solo distrófico.",NA,NA,"217","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2427","2019-11-01 14:57:57-03","UnB","UB","109456","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Silva, JS","Silva, JS; Alves, MM; Cota, MRC","2008","02","27","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,"Sementes verdes e vermelhas; Arbusto 1m. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,NA,"360","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2428","2019-11-01 14:57:57-03","UnB","UB","10905","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Gomes, BM","Gomes, BM; Brito, DS; Guimarães, PJF; Mendes, VC","2001","02","01","Brasil","Distrito Federal","Gama","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.05","-48.05","-16.05","850","850","Arbusto 1,6m. Fruto verde.; Beira de rio.",NA,NA,"211","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2429","2019-11-01 14:57:57-03","UnB","UB","111290","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Cezare, CHG; Souza-Silva, S; Raimundo, R","2007","09","26","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.021","-16.6803","-48.021","-16.6803","769","769","fruto jovem; Arvoreta 4,5m. Fruto verde.; Mata de Galeria não indundável (degradada), borda. Topologia: Suave ondulado.",NA,NA,"94","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2430","2019-11-01 14:57:57-03","UnB","UB","111519","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Proença, CEB; Marinho, ASL","Cezare, CHG; Machado Neto, A","2007","10","23","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área de influência do empreendimento","-47.9808","-16.6554","-47.9808","-16.6554","902","902","presença de látex cor de leite com café; Árvore 3m. Fruto verde.; Árvores isoladas na pastagem. Topologia: Plano a inclinado.",NA,NA,"348","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2431","2019-11-01 14:57:57-03","UnB","UB","112164","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Delprete, PG","Delprete, PG; Klein, VLG","2004","11","06","Brasil","Goiás","Pirenópolis","Serra dos Pireneus. Córrego da Barriguda","-48.884167","-15.8175","-48.884167","-15.8175","1080","1080","Folhas papiráceas.; Arvoreta 5m. Fruto vede-amarelado.; .",NA,NA,"9085","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2432","2019-11-01 14:57:57-03","UnB","UB","112400","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Delprete, PG","Delprete, PG; Klein, VLG","2004","11","06","Brasil","Goiás","Pirenópolis","Serra dos Pireneus. Córrego da Barriguda","-48.883333","-15.816667","-48.883333","-15.816667","1080","1080","Folhas papiráceas.; Arvoreta 5m. Fruto imaturo verde-claro.; Mata de galeria.",NA,NA,"9072","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2433","2019-11-01 14:57:58-03","UnB","UB","99776","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Smith, SF","Heringer, EP","1980",NA,NA,"Brasil","Goiás","Caldas Novas","Caldas Novas","-48.625","-17.7417","-48.625","-17.7417",NA,NA,NA,NA,NA,"17646","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2434","2019-11-01 14:57:57-03","UnB","UB","113055","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Delprete, PG","Delprete, PG; et al.","2007","08","18","Brasil","Goiás","Cocalzinho de Goiás","Serra dos Pireneus","-48.801944","-15.806667","-48.801944","-15.806667","1100","1100","Folhas verdes claras.; Arvoreta 2m. Fruto verde-avermelhado.; .",NA,NA,"10265","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2435","2019-11-01 14:57:57-03","UnB","UB","121191","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Kuhlmann, M","Kuhlmann, MP","2009","03","31","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília.","-47.858444","-15.8821","-47.858444","-15.8821",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 5m. Fruto vermelho. Zoocórico; Cerrado sentido restrito.",NA,NA,"90","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2436","2019-11-01 14:57:57-03","UnB","UB","13087","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Proença, CEB","Xavier, G; Proença, CEB; Leite, G","2003","10","01","Brasil","Distrito Federal",NA,"Região de Saia Velha. Clube Águas Correntes. Rodovia DF-495","-47.933333","-16.05","-47.933333","-16.05","950","950","Fruto arredondado verde. Látex translúcido.; Arbusto 3m. Flor amarela; Brejo com buritis.",NA,NA,"9","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
