"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"2396","2020-09-12 05:00:02-03","US","US","3074341","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"R. Wasum & Alunos","2196","1986","10","25","Brazil","Rio Grande do Sul",NA,"Cambará do Sul - Pedra do Segredo.",NA,NA,NA,NA,NA,NA,NA,"US02986710","US02986710_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2397","2020-09-12 05:00:02-03","US","US","2743317","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"Reitz & Klein, --","5374","1957","10","24","Brazil","Santa Catarina",NA,"Serra da Boa Vista, S. José. Rochas, campo.",NA,NA,NA,NA,"1200",NA,NA,"US02986639","US02986639_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2398","2020-09-12 05:00:02-03","US","US","2841786","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"Reitz & Klein, --","13726","1962","10","27","Brazil","Santa Catarina",NA,"Matos Costa.",NA,NA,NA,NA,"1100",NA,NA,"US02986636","US02986636_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2399","2020-09-12 05:00:02-03","US","US","2049992","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"B. Rambo","46826","1950","4","14","Brazil","Rio Grande do Sul",NA,"Fazenda do Arroio, prope Osorio.",NA,NA,NA,NA,NA,NA,NA,"US02986713","US02986713_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2400","2020-09-12 05:00:02-03","US","US","2841791","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"Reitz & Klein, --","7171","1958","9","18","Brazil","Santa Catarina",NA,"Serra do Oratório, Bom Jardim, Aparados da serra.",NA,NA,NA,NA,"1500",NA,NA,"US02986637","US02986637_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2401","2020-09-12 05:00:02-03","US","US","3594770","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"Silva, L. A. M., S. Cardoso, C. Souza, A. Morais & et al.","2910","1993","2","11","Brazil","Bahia",NA,"Município de Ilhéus. Faz. Barra do Manguinho. Ramal com entrada no Km 10 da Rod. Pontal/Olivença. Coletas 3.5 Km a Oeste da Praia. Restinga, solo arenoso.",NA,NA,NA,NA,"20",NA,NA,"US02986660","US02986660_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2402","2020-09-12 05:00:02-03","US","US","98753","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01074554","US01074554_01 US01074554_02",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2403","2020-09-12 05:00:02-03","US","US","209441","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"A. Regnell","180","1845","10","2","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02986618","US02986618_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2404","2020-09-12 05:00:02-03","US","US","2743294","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"L. Smith & R. M. Klein","7860","1956","11","22","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: falls of Rio Canoas, Campo dos Padres.",NA,NA,NA,NA,"1300","1400",NA,"US02986643","US02986643_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2405","2020-09-12 05:00:02-03","US","US","2048008","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"G. Hatschbach","1543","1949","10","16","Brazil","Paraná",NA,"Mun. Bocaiuva do Sul. Capivari.",NA,NA,NA,NA,NA,NA,NA,"US02986607","US02986607_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2406","2020-09-12 05:00:02-03","US","US","2755191","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","6375","1973","3","5","Brazil","Goiás",NA,"Planalto do Brasil, Chapada dos Veideiros, 20 km by road N of Alto Paraíso.",NA,NA,NA,NA,"1600",NA,NA,"US02986702","US02986702_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2407","2020-09-12 05:00:02-03","US","US","1473270","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,NA,"2218","1925","1",NA,"Brazil","Pernambuco",NA,"Prazeres.",NA,NA,NA,NA,NA,NA,NA,"US02986635","US02986635_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2408","2020-09-12 05:00:02-03","US","US","2771363","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","17106","1974","3","17","Brazil","Bahia",NA,"Coastal Zone, 11km. S. of Santa Cruz Cabrália.","-39.02","-16.37",NA,NA,NA,NA,NA,"US02986705","US02986705_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2409","2020-09-12 05:00:02-03","US","US","2270865","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"G. Hatschbach & R. B. Lange","5351","1958","12","13","Brazil","Paraná",NA,"Mun. Sengés. Fda. Morungava, Rio do Funil.",NA,NA,NA,NA,NA,NA,NA,"US02986605","US02986605_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2410","2020-09-12 05:00:02-03","US","US","3311043","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"W. Thomas, A. M. Carvalho, A. Amorim, J. G. Járdim & S. C. Sant' Ana","9512","1992","11","15","Brazil","Bahia",NA,"Mun. Itacaré. Campo Cheiroso, 14 km north of Serra Grande off road to Itacaré.","-39.07","-14.37",NA,NA,NA,NA,NA,"US02986616","US02986616_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2411","2020-09-12 05:00:02-03","US","US","2124403","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"L. Smith","6396","1952","4","4","Brazil","Distrito Federal",NA,"Praia de Sernambetiba (Recreio dos Bandeirantes).","-43.3469","-23.0036",NA,NA,NA,NA,NA,"US02986664","US02986664_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2412","2020-09-12 05:00:02-03","US","US","2829481","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & Geo. L. Smith","32749","1971","3","20","Brazil","Goiás",NA,"Planalto do Brasil, Chapada dos Veadeiros, ca. 20km N. of Alto do Paraiso.",NA,NA,NA,NA,"1250",NA,NA,"US02986632","US02986632_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2413","2020-09-12 05:00:02-03","US","US","2598343","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22135","1969","1","17","Brazil","Minas Gerais",NA,"Planalto do Brasil, Serra do Espinhaço, ca. 27km S.W. of Diamantina on road to Gouveia.",NA,NA,NA,NA,"1300",NA,NA,"US02986694","US02986694_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2414","2020-09-12 05:00:02-03","US","US","2059804","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"A. Macedo","3709","1952","7","28","Brazil","Goiás",NA,"Girineus, Municipio Corumbá.",NA,NA,NA,NA,NA,NA,NA,"US02986630","US02986630_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2415","2020-09-12 05:00:02-03","US","US","2627849","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"H. O. Sleumer","3788","1954","7","14","Brazil","Minas Gerais",NA,"São Thomé das Letras, Municipio de Baependi, Estado de Minas Gerais.",NA,NA,NA,NA,"1200",NA,NA,"US02986695","US02986695_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2416","2020-09-12 05:00:02-03","US","US","2622818","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"A. C. Brade & A. P. Duarte","20086","1949","9","19","Brazil","Rio de Janeiro",NA,"Estado da Guanabara-Restinga de Sernambetiba.",NA,NA,NA,NA,NA,NA,NA,"US02986620","US02986620_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2417","2020-09-12 05:00:02-03","US","US","2141548","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"Reitz & Klein, --","282","1952","7","31","Brazil","Santa Catarina",NA,"Laguna.",NA,NA,NA,NA,"5",NA,NA,"US02986647","US02986647_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2418","2020-09-12 05:00:02-03","US","US","2583468","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"K. Lems","s.n.","1964","3","5","Brazil","Rio de Janeiro",NA,"Guanabara - Recreio dos Bandeirantes, 30 km W. of Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,"US02986669","US02986669_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2419","2020-09-12 05:00:02-03","US","US","2743214","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"L. Smith, R. Reitz & R. M. Klein","7744","1956","11","17","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: Fazenda Campo dos Padres, Campo dos Padres.",NA,NA,NA,NA,"1650",NA,NA,"US02986645","US02986645_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2420","2020-09-12 05:00:02-03","US","US","3338988","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"A. M. Amorim, S. C. Sant' Ana, I. C. Nascimento, J. G. Járdim & et al.","691","1992","8","26","Brazil","Bahia",NA,"Região Cacaueira da Bahia, Itacaré Estrada que liga Serra Grande. Ramal 13 que leva ao Campinho Cheiroso. Coletas entre o Km 15 a 16 a partir do Distrito de Serra Grande. Campos de Restinga.",NA,NA,NA,NA,NA,NA,NA,"US02986615","US02986615_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2421","2020-09-12 05:00:02-03","US","US","3325660","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"F. C. A. Oliveira, R. Marquete, R. C. de Mendonça, M. Aurelio Silva & M. C. Silva Jr.","431","1995","8","16","Brazil","Goiás",NA,"Parque Nacional Chapada dos Veadeiros. Trilha que passa atrás do morro da Baleia, entrada da fazenda Bona Espero, floresta de galeria do rio Preto, solo arenoso. Beira do rio Preto.","-47.6392","-14.06",NA,NA,NA,NA,NA,"US02986670","US02986670_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2422","2020-09-12 05:00:02-03","US","US","2026757","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"G. Hatschbach","756","1947","7","11","Brazil","Paraná",NA,"Mun. Paranagua. Matinhos.",NA,NA,NA,NA,NA,NA,NA,"US02986608","US02986608_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2423","2020-09-12 05:00:02-03","US","US","2743318","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"Reitz & Klein, --","5434","1957","10","24","Brazil","Santa Catarina",NA,"Serra da Boa Vista, S. José.",NA,NA,NA,NA,"1200",NA,NA,"US02986638","US02986638_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2424","2020-09-12 05:00:02-03","US","US","3688290","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"G. O. Romão & A. Dantas","1542","2006","9","4","Brazil","Paraná",NA,"Campina Grande do Sul. Pico Caratuva, Fazenda Pico Paraná, acesso por estrada de terra com 8Km a partir da saída da BR-116 no Km 46-47, antes do Rio Tucum.","-48.8404","-25.2355",NA,NA,"1700","1850",NA,"US02986599","US02986599_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2425","2020-09-12 05:00:02-03","US","US","2049962","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"B. Rambo","39046","1948","12","20","Brazil","Rio Grande do Sul",NA,"Steinkpf, prope S. Leopoldo.",NA,NA,NA,NA,NA,NA,NA,"US02986717","US02986717_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2426","2020-09-12 05:00:02-03","US","US","2752868","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"W. Anderson, M. Stieber & J. H. Kirkbride","36591","1972","3","5","Brazil","Bahia",NA,"Planalto do Brasil, Espigáo Mestre, Espigão Mestre, ca. 100km WSW of Barreiras.",NA,NA,NA,NA,"750",NA,NA,"US02986623","US02986623_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2427","2020-09-12 05:00:02-03","US","US","483607","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"A. F. M. Glaziou","17112",NA,NA,NA,"Brazil","Minas Gerais",NA,"Province de Minas, Brésil.",NA,NA,NA,NA,NA,NA,NA,"US02986665","US02986665_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2428","2020-09-12 05:00:02-03","US","US","2197162","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"A. Macedo","3580","1952","7","21","Brazil","Goiás",NA,"Municipio Anápolis.",NA,NA,NA,NA,NA,NA,NA,"US02986634","US02986634_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2429","2020-09-12 05:00:02-03","US","US","1470437","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"G. Jönsson","302a","1914","5","11","Brazil","Paraná",NA,"Jaguariahyva opp.",NA,NA,NA,NA,"740",NA,NA,"US02986610","US02986610_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2430","2020-09-12 05:00:02-03","US","US","2049977","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"B. Rambo","43914","1949","10","17","Brazil","Rio Grande do Sul",NA,"Prope S. Leopoldo.",NA,NA,NA,NA,NA,NA,NA,"US02986715","US02986715_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2431","2020-09-12 05:00:02-03","US","US","2569979A","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","8725","1965","9","27","Brazil","Distrito Federal",NA,"Planalto do Brasil, near Sobradinho.",NA,NA,NA,NA,"1100",NA,NA,"US02986672","US02986672_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2432","2020-09-12 05:00:02-03","US","US","2049972","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"B. Rambo","42740","1949","8","5","Brazil","Rio Grande do Sul",NA,"Prope Gravataí.",NA,NA,NA,NA,NA,NA,NA,"US02986716","US02986716_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2433","2020-09-12 05:00:02-03","US","US","2102173","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"B. Rambo","51742","1942","1","10","Brazil","Rio Grande do Sul",NA,"Brasiliae australis. Morro Grande p. Osorio.",NA,NA,NA,NA,NA,NA,NA,"US02986719","US02986719_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2434","2020-09-12 05:00:02-03","US","US","2569980A","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","13086","1966","2","22","Brazil","Distrito Federal",NA,"Planalto do Brasil, Gallery forest and adjacent cerrado, Riberão Torto, ca. 10 km. N.E. of Brasilia, D.F.",NA,NA,NA,NA,"950",NA,NA,"US02986619","US02986619_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2435","2020-09-12 05:00:02-03","US","US","483608","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"A. F. M. Glaziou","12924",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Province de Rio Janeiro.",NA,NA,NA,NA,NA,NA,NA,"US02986622","US02986622_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2436","2020-09-12 05:00:02-03","US","US","2743319","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"Reitz & Klein, --","5165","1957","10","17","Brazil","Santa Catarina",NA,"Campo Algere.",NA,NA,NA,NA,"1000",NA,NA,"US02986641","US02986641_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2437","2020-09-12 05:00:02-03","US","US","762715","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","20686","1915","8","8","Brazil","Rio de Janeiro",NA,"Vicinity of Cabo Frio.",NA,NA,NA,NA,NA,NA,NA,"US02986628","US02986628_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2438","2020-09-12 05:00:02-03","US","US","2523080","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"J. R. de Mattos & N. Mattos","8228","1960","9","20","Brazil","São Paulo",NA,"Município de Moji-Guaçu: 3 km NNW de Padua Sales.",NA,NA,NA,NA,NA,NA,NA,"US02986625","US02986625_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2439","2020-09-12 05:00:02-03","US","US","2101850","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"B. Rambo","36726","1948","2","2","Brazil","Rio Grande do Sul",NA,"Brasiliae australis. Cambará p.S. Frsco de Paula.",NA,NA,NA,NA,NA,NA,NA,"US02986718","US02986718_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2440","2020-09-12 05:00:02-03","US","US","2771368","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15566","1974","1","28","Brazil","Bahia",NA,"Serra do Sincorá, ca. 6km. N. of Barra da Estiva on Ibicoara road.","-41.3","-13.58",NA,NA,"1100",NA,NA,"US02986661","US02986661_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2441","2020-09-12 05:00:02-03","US","US","2822217","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"G. Eiten & L. T. Eiten","5672","1964","8","1","Brazil","São Paulo",NA,"Município de Moji-Guaçu: Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 4.0 km. NNW of Padua Sales (About 27 km. NW of city of Moji-Mirim).","-47.142","-22.242",NA,NA,"575","625",NA,"US02986624","US02986624_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2442","2020-09-12 05:00:02-03","US","US","2523081","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"J. R. de Mattos & N. Mattos","8221","1960","9","20","Brazil","São Paulo",NA,"Município de Moji-Guaçu: Faz. Campininha, 3 km NNW de Padua Sales.",NA,NA,NA,NA,NA,NA,NA,"US02986626","US02986626_01",NA,"South America - Neotropics",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"2443","2020-09-12 05:00:02-03","US","US","2743295","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(C.K. Spreng.) Meisn.",NA,NA,NA,NA,"L. Smith & R. Reitz","10164","1957","1","16","Brazil","Santa Catarina",NA,"Mun. São Joaquim: rocky crest, source of Rio Capivaras, Serra do Oratório, 10 km east of Bom Jardim da Serra (Cambajuva).",NA,NA,NA,NA,"1200",NA,NA,"US02986642","US02986642_01",NA,"South America",NA,NA,NA,NA,"Ericales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
